secteur,valeur,date,heure
"Nord",22,"2022-03-04",8
"Ouest",17,"2022-03-04",8
"Centre-ville",16,"2022-03-04",7
"Est",14,"2022-03-04",7
"Nord",21,"2022-03-04",7
"Ouest",14,"2022-03-04",7
"Centre-ville",16,"2022-03-04",6
"Est",13,"2022-03-04",6
"Nord",20,"2022-03-04",6
"Ouest",14,"2022-03-04",6
"Centre-ville",18,"2022-03-04",5
"Est",13,"2022-03-04",5
"Nord",19,"2022-03-04",5
"Ouest",17,"2022-03-04",5
"Centre-ville",17,"2022-03-04",4
"Est",14,"2022-03-04",4
"Nord",20,"2022-03-04",4
"Ouest",19,"2022-03-04",4
"Centre-ville",16,"2022-03-04",3
"Est",15,"2022-03-04",3
"Nord",21,"2022-03-04",3
"Ouest",17,"2022-03-04",3
"Centre-ville",16,"2022-03-04",2
"Est",16,"2022-03-04",2
"Nord",24,"2022-03-04",2
"Ouest",16,"2022-03-04",2
"Centre-ville",18,"2022-03-04",1
"Est",17,"2022-03-04",1
"Nord",25,"2022-03-04",1
"Ouest",14,"2022-03-04",1
"Centre-ville",22,"2022-03-04",0
"Est",18,"2022-03-04",0
"Nord",27,"2022-03-04",0
"Ouest",17,"2022-03-04",0
"Centre-ville",25,"2022-03-03",23
"Est",20,"2022-03-03",23
"Nord",26,"2022-03-03",23
"Ouest",15,"2022-03-03",23
"Centre-ville",25,"2022-03-03",22
"Est",20,"2022-03-03",22
"Nord",29,"2022-03-03",22
"Ouest",21,"2022-03-03",22
"Centre-ville",23,"2022-03-03",21
"Est",18,"2022-03-03",21
"Nord",30,"2022-03-03",21
"Ouest",22,"2022-03-03",21
"Centre-ville",20,"2022-03-03",20
"Est",19,"2022-03-03",20
"Nord",28,"2022-03-03",20
"Ouest",23,"2022-03-03",20
"Centre-ville",20,"2022-03-03",19
"Est",21,"2022-03-03",19
"Nord",21,"2022-03-03",19
"Ouest",24,"2022-03-03",19
"Centre-ville",21,"2022-03-03",18
"Est",21,"2022-03-03",18
"Nord",20,"2022-03-03",18
"Ouest",25,"2022-03-03",18
"Centre-ville",22,"2022-03-03",17
"Est",23,"2022-03-03",17
"Nord",23,"2022-03-03",17
"Ouest",25,"2022-03-03",17
"Centre-ville",23,"2022-03-03",16
"Est",23,"2022-03-03",16
"Nord",24,"2022-03-03",16
"Ouest",26,"2022-03-03",16
"Centre-ville",23,"2022-03-03",15
"Est",24,"2022-03-03",15
"Nord",24,"2022-03-03",15
"Ouest",26,"2022-03-03",15
"Centre-ville",23,"2022-03-03",14
"Est",23,"2022-03-03",14
"Nord",23,"2022-03-03",14
"Ouest",25,"2022-03-03",14
"Centre-ville",21,"2022-03-03",13
"Est",22,"2022-03-03",13
"Nord",23,"2022-03-03",13
"Ouest",24,"2022-03-03",13
"Centre-ville",20,"2022-03-03",12
"Est",20,"2022-03-03",12
"Nord",21,"2022-03-03",12
"Ouest",23,"2022-03-03",12
"Centre-ville",20,"2022-03-03",11
"Est",20,"2022-03-03",11
"Nord",18,"2022-03-03",11
"Ouest",22,"2022-03-03",11
"Centre-ville",20,"2022-03-03",10
"Est",20,"2022-03-03",10
"Nord",16,"2022-03-03",10
"Ouest",22,"2022-03-03",10
"Centre-ville",19,"2022-03-03",9
"Est",19,"2022-03-03",9
"Nord",15,"2022-03-03",9
"Ouest",21,"2022-03-03",9
"Centre-ville",17,"2022-03-03",8
"Est",18,"2022-03-03",8
"Nord",13,"2022-03-03",8
"Ouest",21,"2022-03-03",8
"Centre-ville",20,"2022-03-03",7
"Est",20,"2022-03-03",7
"Nord",18,"2022-03-03",7
"Ouest",22,"2022-03-03",7
"Centre-ville",20,"2022-03-03",6
"Est",21,"2022-03-03",6
"Nord",19,"2022-03-03",6
"Ouest",22,"2022-03-03",6
"Centre-ville",19,"2022-03-03",5
"Est",20,"2022-03-03",5
"Nord",19,"2022-03-03",5
"Ouest",21,"2022-03-03",5
"Centre-ville",22,"2022-03-03",4
"Est",18,"2022-03-03",4
"Nord",22,"2022-03-03",4
"Ouest",20,"2022-03-03",4
"Centre-ville",19,"2022-03-03",3
"Est",17,"2022-03-03",3
"Nord",20,"2022-03-03",3
"Ouest",20,"2022-03-03",3
"Centre-ville",16,"2022-03-03",2
"Est",18,"2022-03-03",2
"Nord",18,"2022-03-03",2
"Ouest",19,"2022-03-03",2
"Centre-ville",13,"2022-03-03",1
"Est",19,"2022-03-03",1
"Nord",16,"2022-03-03",1
"Ouest",20,"2022-03-03",1
"Centre-ville",19,"2022-03-03",0
"Est",21,"2022-03-03",0
"Nord",14,"2022-03-03",0
"Ouest",22,"2022-03-03",0
"Centre-ville",22,"2022-03-02",23
"Est",20,"2022-03-02",23
"Nord",18,"2022-03-02",23
"Ouest",22,"2022-03-02",23
"Est",22,"2024-01-01",13
"Nord",22,"2024-01-01",13
"Ouest",24,"2024-01-01",13
"Centre-ville",22,"2024-01-01",12
"Est",22,"2024-01-01",12
"Nord",22,"2024-01-01",12
"Ouest",25,"2024-01-01",12
"Centre-ville",22,"2024-01-01",11
"Est",22,"2024-01-01",11
"Nord",22,"2024-01-01",11
"Ouest",24,"2024-01-01",11
"Centre-ville",22,"2024-01-01",10
"Est",20,"2024-01-01",10
"Nord",21,"2024-01-01",10
"Ouest",23,"2024-01-01",10
"Centre-ville",18,"2024-01-01",9
"Est",17,"2024-01-01",9
"Nord",17,"2024-01-01",9
"Ouest",19,"2024-01-01",9
"Centre-ville",18,"2024-01-01",8
"Est",16,"2024-01-01",8
"Nord",18,"2024-01-01",8
"Ouest",20,"2024-01-01",8
"Centre-ville",20,"2024-01-01",7
"Est",17,"2024-01-01",7
"Nord",19,"2024-01-01",7
"Ouest",21,"2024-01-01",7
"Centre-ville",21,"2024-01-01",6
"Est",19,"2024-01-01",6
"Nord",20,"2024-01-01",6
"Ouest",23,"2024-01-01",6
"Centre-ville",21,"2024-01-01",5
"Est",20,"2024-01-01",5
"Nord",20,"2024-01-01",5
"Ouest",21,"2024-01-01",5
"Centre-ville",20,"2024-01-01",4
"Est",21,"2024-01-01",4
"Nord",19,"2024-01-01",4
"Ouest",21,"2024-01-01",4
"Centre-ville",20,"2024-01-01",3
"Est",20,"2024-01-01",3
"Nord",18,"2024-01-01",3
"Ouest",21,"2024-01-01",3
"Centre-ville",19,"2024-01-01",2
"Est",19,"2024-01-01",2
"Nord",18,"2024-01-01",2
"Ouest",20,"2024-01-01",2
"Centre-ville",18,"2024-01-01",1
"Est",18,"2024-01-01",1
"Nord",17,"2024-01-01",1
"Ouest",19,"2024-01-01",1
"Centre-ville",11,"2024-12-18",23
"Est",15,"2024-12-18",23
"Nord",15,"2024-12-18",23
"Ouest",12,"2024-12-18",23
"Centre-ville",12,"2024-12-18",22
"Centre-ville",17,"2024-12-16",21
"Est",23,"2024-12-16",21
"Nord",26,"2024-12-16",21
"Ouest",22,"2024-12-16",21
"Centre-ville",14,"2024-12-16",20
"Est",25,"2024-12-16",20
"Nord",26,"2024-12-16",20
"Ouest",23,"2024-12-16",20
"Centre-ville",17,"2024-12-16",19
"Est",25,"2024-12-16",19
"Nord",25,"2024-12-16",19
"Ouest",23,"2024-12-16",19
"Centre-ville",10,"2024-12-17",21
"Centre-ville",24,"2024-12-16",18
"Est",26,"2024-12-16",18
"Nord",26,"2024-12-16",18
"Ouest",24,"2024-12-16",18
"Est",10,"2024-12-17",21
"Nord",6,"2024-12-17",21
"Ouest",11,"2024-12-17",21
"Centre-ville",11,"2024-12-17",20
"Centre-ville",26,"2024-12-16",17
"Est",26,"2024-12-16",17
"Nord",25,"2024-12-16",17
"Ouest",25,"2024-12-16",17
"Centre-ville",30,"2024-12-16",16
"Est",24,"2024-12-16",16
"Nord",24,"2024-12-16",16
"Ouest",25,"2024-12-16",16
"Centre-ville",30,"2024-12-16",15
"Est",23,"2024-12-16",15
"Nord",23,"2024-12-16",15
"Ouest",24,"2024-12-16",15
"Centre-ville",28,"2024-12-16",14
"Est",23,"2024-12-16",14
"Nord",26,"2024-12-16",14
"Ouest",23,"2024-12-16",14
"Centre-ville",27,"2024-12-16",13
"Est",24,"2024-12-16",13
"Nord",26,"2024-12-16",13
"Ouest",23,"2024-12-16",13
"Centre-ville",25,"2024-12-16",12
"Est",24,"2024-12-16",12
"Nord",26,"2024-12-16",12
"Ouest",23,"2024-12-16",12
"Centre-ville",24,"2024-12-16",11
"Est",24,"2024-12-16",11
"Nord",24,"2024-12-16",11
"Ouest",22,"2024-12-16",11
"Centre-ville",25,"2024-12-16",10
"Est",23,"2024-12-16",10
"Nord",22,"2024-12-16",10
"Ouest",20,"2024-12-16",10
"Centre-ville",23,"2024-12-16",9
"Est",21,"2024-12-16",9
"Nord",20,"2024-12-16",9
"Ouest",18,"2024-12-16",9
"Centre-ville",21,"2024-12-16",8
"Est",20,"2024-12-16",8
"Nord",18,"2024-12-16",8
"Ouest",17,"2024-12-16",8
"Centre-ville",19,"2024-12-16",7
"Est",19,"2024-12-16",7
"Nord",16,"2024-12-16",7
"Ouest",15,"2024-12-16",7
"Centre-ville",19,"2024-12-16",6
"Est",17,"2024-12-16",6
"Nord",15,"2024-12-16",6
"Ouest",14,"2024-12-16",6
"Centre-ville",18,"2024-12-16",5
"Est",16,"2024-12-16",5
"Nord",15,"2024-12-16",5
"Ouest",13,"2024-12-16",5
"Centre-ville",18,"2024-12-16",4
"Est",15,"2024-12-16",4
"Nord",16,"2024-12-16",4
"Ouest",13,"2024-12-16",4
"Centre-ville",18,"2024-12-16",3
"Est",15,"2024-12-16",3
"Nord",17,"2024-12-16",3
"Ouest",14,"2024-12-16",3
"Centre-ville",19,"2024-12-16",2
"Est",17,"2024-12-16",2
"Nord",18,"2024-12-16",2
"Ouest",16,"2024-12-16",2
"Centre-ville",19,"2024-12-16",1
"Est",18,"2024-12-16",1
"Nord",19,"2024-12-16",1
"Ouest",17,"2024-12-16",1
"Centre-ville",19,"2024-12-16",0
"Est",20,"2024-12-16",0
"Nord",20,"2024-12-16",0
"Ouest",18,"2024-12-16",0
"Centre-ville",19,"2024-12-15",23
"Est",20,"2024-12-15",23
"Nord",20,"2024-12-15",23
"Ouest",18,"2024-12-15",23
"Centre-ville",20,"2024-12-15",22
"Est",20,"2024-12-15",22
"Nord",21,"2024-12-15",22
"Ouest",19,"2024-12-15",22
"Est",11,"2024-12-17",20
"Nord",8,"2024-12-17",20
"Ouest",12,"2024-12-17",20
"Centre-ville",12,"2024-12-17",19
"Est",13,"2024-12-17",19
"Nord",10,"2024-12-17",19
"Ouest",13,"2024-12-17",19
"Centre-ville",12,"2024-12-17",18
"Est",13,"2024-12-17",18
"Nord",13,"2024-12-17",18
"Ouest",14,"2024-12-17",18
"Centre-ville",12,"2024-12-17",17
"Est",13,"2024-12-17",17
"Nord",13,"2024-12-17",17
"Ouest",15,"2024-12-17",17
"Centre-ville",13,"2024-12-17",16
"Est",14,"2024-12-17",16
"Nord",14,"2024-12-17",16
"Ouest",15,"2024-12-17",16
"Centre-ville",14,"2024-12-17",15
"Est",14,"2024-12-17",15
"Nord",14,"2024-12-17",15
"Ouest",16,"2024-12-17",15
"Centre-ville",13,"2024-12-17",14
"Est",16,"2024-12-18",22
"Nord",15,"2024-12-18",22
"Ouest",13,"2024-12-18",22
"Est",14,"2024-12-17",14
"Nord",14,"2024-12-17",14
"Ouest",16,"2024-12-17",14
"Centre-ville",13,"2024-12-17",13
"Est",13,"2024-12-17",13
"Nord",13,"2024-12-17",13
"Ouest",14,"2024-12-17",13
"Centre-ville",13,"2024-12-17",12
"Est",14,"2024-12-17",12
"Nord",14,"2024-12-17",12
"Ouest",14,"2024-12-17",12
"Centre-ville",13,"2024-12-17",11
"Est",14,"2024-12-17",11
"Nord",14,"2024-12-17",11
"Ouest",15,"2024-12-17",11
"Centre-ville",12,"2024-12-17",10
"Est",13,"2024-12-17",10
"Nord",13,"2024-12-17",10
"Ouest",14,"2024-12-17",10
"Centre-ville",12,"2024-12-17",9
"Est",13,"2024-12-17",9
"Nord",13,"2024-12-17",9
"Ouest",14,"2024-12-17",9
"Centre-ville",11,"2024-12-17",8
"Est",13,"2024-12-17",8
"Nord",12,"2024-12-17",8
"Ouest",17,"2024-02-25",6
"Centre-ville",18,"2024-02-25",5
"Est",12,"2024-02-25",5
"Nord",13,"2024-02-25",5
"Ouest",18,"2024-02-25",5
"Centre-ville",18,"2024-02-25",4
"Est",17,"2024-02-25",4
"Nord",15,"2024-02-25",4
"Ouest",18,"2024-02-25",4
"Centre-ville",18,"2024-02-25",3
"Est",18,"2024-02-25",3
"Nord",16,"2024-02-25",3
"Ouest",18,"2024-02-25",3
"Centre-ville",17,"2024-02-25",2
"Est",20,"2024-02-25",2
"Nord",17,"2024-02-25",2
"Ouest",17,"2024-02-25",2
"Centre-ville",18,"2024-02-25",1
"Est",21,"2024-02-25",1
"Nord",18,"2024-02-25",1
"Ouest",21,"2024-02-25",1
"Centre-ville",20,"2024-02-25",0
"Est",21,"2024-02-25",0
"Nord",19,"2024-02-25",0
"Ouest",21,"2024-02-25",0
"Centre-ville",22,"2024-02-24",23
"Est",23,"2024-02-24",23
"Nord",19,"2024-02-24",23
"Ouest",23,"2024-02-24",23
"Centre-ville",22,"2024-02-24",22
"Est",23,"2024-02-24",22
"Nord",20,"2024-02-24",22
"Ouest",24,"2024-02-24",22
"Centre-ville",22,"2024-02-24",21
"Est",24,"2024-02-24",21
"Nord",21,"2024-02-24",21
"Ouest",25,"2024-02-24",21
"Centre-ville",23,"2024-02-24",20
"Est",24,"2024-02-24",20
"Nord",21,"2024-02-24",20
"Ouest",25,"2024-02-24",20
"Centre-ville",23,"2024-02-24",19
"Est",25,"2024-02-24",19
"Nord",22,"2024-02-24",19
"Ouest",25,"2024-02-24",19
"Centre-ville",24,"2024-02-24",18
"Est",25,"2024-02-24",18
"Nord",23,"2024-02-24",18
"Ouest",27,"2024-02-24",18
"Centre-ville",24,"2024-02-24",17
"Est",25,"2024-02-24",17
"Nord",23,"2024-02-24",17
"Ouest",27,"2024-02-24",17
"Centre-ville",24,"2024-02-24",16
"Est",26,"2024-02-24",16
"Nord",22,"2024-02-24",16
"Ouest",26,"2024-02-24",16
"Centre-ville",25,"2024-02-24",15
"Est",25,"2024-02-24",15
"Nord",22,"2024-02-24",15
"Ouest",26,"2024-02-24",15
"Centre-ville",25,"2024-02-24",14
"Est",26,"2024-02-24",14
"Nord",22,"2024-02-24",14
"Ouest",26,"2024-02-24",14
"Centre-ville",25,"2024-02-24",13
"Est",26,"2024-02-24",13
"Nord",22,"2024-02-24",13
"Ouest",26,"2024-02-24",13
"Centre-ville",25,"2024-02-24",12
"Est",25,"2024-02-24",12
"Nord",22,"2024-02-24",12
"Ouest",25,"2024-02-24",12
"Centre-ville",24,"2024-02-24",11
"Est",25,"2024-02-24",11
"Nord",22,"2024-02-24",11
"Ouest",25,"2024-02-24",11
"Centre-ville",23,"2024-02-24",10
"Est",24,"2024-02-24",10
"Nord",21,"2024-02-24",10
"Ouest",25,"2024-02-24",10
"Centre-ville",21,"2024-02-24",9
"Est",22,"2024-02-24",9
"Nord",20,"2024-02-24",9
"Ouest",23,"2024-02-24",9
"Centre-ville",20,"2024-02-24",8
"Est",21,"2024-02-24",8
"Nord",18,"2024-02-24",8
"Ouest",23,"2024-02-24",8
"Centre-ville",20,"2024-02-24",7
"Est",21,"2024-02-24",7
"Nord",18,"2024-02-24",7
"Ouest",22,"2024-02-24",7
"Centre-ville",21,"2024-02-24",6
"Est",21,"2024-02-24",6
"Nord",19,"2024-02-24",6
"Ouest",23,"2024-02-24",6
"Centre-ville",21,"2024-02-24",5
"Est",22,"2024-02-24",5
"Nord",20,"2024-02-24",5
"Ouest",24,"2024-02-24",5
"Centre-ville",22,"2024-02-24",4
"Est",22,"2024-02-24",4
"Nord",21,"2024-02-24",4
"Ouest",24,"2024-02-24",4
"Centre-ville",22,"2024-02-24",3
"Est",23,"2024-02-24",3
"Nord",21,"2024-02-24",3
"Ouest",23,"2024-02-24",3
"Centre-ville",22,"2024-02-24",2
"Est",23,"2024-02-24",2
"Nord",20,"2024-02-24",2
"Ouest",22,"2024-02-24",2
"Centre-ville",21,"2024-02-24",1
"Est",22,"2024-02-24",1
"Nord",20,"2024-02-24",1
"Ouest",22,"2024-02-24",1
"Centre-ville",19,"2024-02-24",0
"Est",20,"2024-02-24",0
"Nord",18,"2024-02-24",0
"Ouest",20,"2024-02-24",0
"Centre-ville",18,"2024-02-23",23
"Est",19,"2024-02-23",23
"Nord",17,"2024-02-23",23
"Ouest",20,"2024-02-23",23
"Centre-ville",20,"2024-02-23",22
"Est",21,"2024-02-23",22
"Nord",18,"2024-02-23",22
"Ouest",22,"2024-02-23",22
"Centre-ville",21,"2024-02-23",21
"Est",21,"2024-02-23",21
"Nord",20,"2024-02-23",21
"Ouest",22,"2024-02-23",21
"Centre-ville",25,"2024-02-23",20
"Est",23,"2024-02-23",20
"Nord",22,"2024-02-23",20
"Ouest",18,"2024-02-23",20
"Centre-ville",31,"2024-02-23",19
"Est",28,"2024-02-23",19
"Nord",31,"2024-02-23",19
"Ouest",24,"2024-02-23",19
"Centre-ville",28,"2024-02-23",18
"Est",31,"2024-02-23",18
"Nord",36,"2024-02-23",18
"Ouest",26,"2024-02-23",18
"Centre-ville",25,"2024-02-23",17
"Est",30,"2024-02-23",17
"Nord",41,"2024-02-23",17
"Ouest",25,"2024-02-23",17
"Centre-ville",23,"2024-02-23",16
"Est",29,"2024-02-23",16
"Nord",42,"2024-02-23",16
"Ouest",23,"2024-02-23",16
"Centre-ville",24,"2024-02-23",15
"Est",27,"2024-02-23",15
"Nord",43,"2024-02-23",15
"Ouest",24,"2024-02-23",15
"Centre-ville",24,"2024-02-23",14
"Est",27,"2024-02-23",14
"Nord",38,"2024-02-23",14
"Ouest",24,"2024-02-23",14
"Centre-ville",26,"2024-02-23",13
"Est",28,"2024-02-23",13
"Nord",36,"2024-02-23",13
"Ouest",24,"2024-02-23",13
"Centre-ville",27,"2024-02-23",12
"Est",28,"2024-02-23",12
"Nord",32,"2024-02-23",12
"Ouest",25,"2024-02-23",12
"Centre-ville",30,"2024-02-23",11
"Est",29,"2024-02-23",11
"Nord",30,"2024-02-23",11
"Ouest",25,"2024-02-23",11
"Centre-ville",29,"2024-02-23",10
"Est",28,"2024-02-23",10
"Nord",27,"2024-02-23",10
"Ouest",27,"2024-02-23",10
"Centre-ville",24,"2024-02-23",9
"Est",26,"2024-02-23",9
"Nord",23,"2024-02-23",9
"Ouest",25,"2024-02-23",9
"Centre-ville",20,"2024-02-23",8
"Est",24,"2024-02-23",8
"Nord",20,"2024-02-23",8
"Ouest",21,"2024-02-23",8
"Centre-ville",18,"2024-02-23",7
"Est",21,"2024-02-23",7
"Nord",18,"2024-02-23",7
"Ouest",17,"2024-02-23",7
"Centre-ville",17,"2024-02-23",6
"Est",19,"2024-02-23",6
"Nord",16,"2024-02-23",6
"Ouest",14,"2024-02-23",6
"Centre-ville",16,"2024-02-23",5
"Est",22,"2024-02-23",5
"Nord",16,"2024-02-23",5
"Ouest",15,"2024-02-23",5
"Centre-ville",17,"2024-02-23",4
"Est",30,"2024-02-23",4
"Nord",20,"2024-02-23",4
"Ouest",17,"2024-02-23",4
"Centre-ville",17,"2024-02-23",3
"Est",38,"2024-02-23",3
"Nord",25,"2024-02-23",3
"Ouest",18,"2024-02-23",3
"Centre-ville",16,"2024-02-23",2
"Est",43,"2024-02-23",2
"Nord",29,"2024-02-23",2
"Ouest",18,"2024-02-23",2
"Centre-ville",17,"2024-02-23",1
"Est",40,"2024-02-23",1
"Nord",31,"2024-02-23",1
"Ouest",18,"2024-02-23",1
"Centre-ville",18,"2024-02-23",0
"Est",34,"2024-02-23",0
"Nord",33,"2024-02-23",0
"Ouest",17,"2024-02-23",0
"Centre-ville",18,"2024-02-22",23
"Est",25,"2024-02-22",23
"Nord",36,"2024-02-22",23
"Ouest",15,"2024-02-22",23
"Est",21,"2022-06-24",12
"Nord",21,"2022-06-24",12
"Ouest",23,"2022-06-24",12
"Centre-ville",21,"2022-06-24",11
"Est",19,"2022-06-24",11
"Nord",20,"2022-06-24",11
"Ouest",22,"2022-06-24",11
"Centre-ville",20,"2022-06-24",10
"Est",17,"2022-06-24",10
"Nord",17,"2022-06-24",10
"Ouest",20,"2022-06-24",10
"Centre-ville",17,"2022-06-24",9
"Est",19,"2022-06-24",9
"Nord",16,"2022-06-24",9
"Ouest",19,"2022-06-24",9
"Centre-ville",16,"2022-06-24",8
"Est",20,"2022-06-24",8
"Nord",15,"2022-06-24",8
"Ouest",16,"2022-06-24",8
"Centre-ville",15,"2022-06-24",7
"Est",17,"2022-06-24",7
"Nord",14,"2022-06-24",7
"Ouest",12,"2022-06-24",7
"Centre-ville",13,"2022-06-24",6
"Est",14,"2022-06-24",6
"Nord",13,"2022-06-24",6
"Ouest",11,"2022-06-24",6
"Centre-ville",12,"2022-06-24",5
"Est",13,"2022-06-24",5
"Nord",10,"2022-06-24",5
"Ouest",9,"2022-06-24",5
"Centre-ville",10,"2022-06-24",4
"Est",13,"2022-06-24",4
"Nord",8,"2022-06-24",4
"Ouest",8,"2022-06-24",4
"Centre-ville",12,"2022-06-24",3
"Est",12,"2022-06-24",3
"Nord",9,"2022-06-24",3
"Ouest",8,"2022-06-24",3
"Centre-ville",12,"2022-06-24",2
"Est",11,"2022-06-24",2
"Nord",10,"2022-06-24",2
"Ouest",11,"2022-06-24",2
"Centre-ville",12,"2022-06-24",1
"Est",11,"2022-06-24",1
"Nord",13,"2022-06-24",1
"Ouest",12,"2022-06-24",1
"Centre-ville",12,"2022-06-24",0
"Est",13,"2022-06-24",0
"Nord",11,"2022-06-24",0
"Ouest",13,"2022-06-24",0
"Centre-ville",14,"2022-06-23",23
"Est",14,"2022-06-23",23
"Nord",11,"2022-06-23",23
"Ouest",13,"2022-06-23",23
"Centre-ville",16,"2022-06-23",22
"Est",15,"2022-06-23",22
"Nord",14,"2022-06-23",22
"Ouest",13,"2022-06-23",22
"Centre-ville",17,"2022-06-23",21
"Est",15,"2022-06-23",21
"Nord",15,"2022-06-23",21
"Ouest",12,"2022-06-23",21
"Centre-ville",16,"2022-06-23",20
"Est",14,"2022-06-23",20
"Nord",12,"2022-06-23",20
"Ouest",12,"2022-06-23",20
"Centre-ville",14,"2022-06-23",19
"Est",13,"2022-06-23",19
"Nord",11,"2022-06-23",19
"Ouest",14,"2022-06-23",19
"Centre-ville",13,"2022-06-23",18
"Est",13,"2022-06-23",18
"Nord",10,"2022-06-23",18
"Ouest",15,"2022-06-23",18
"Centre-ville",16,"2022-06-23",17
"Est",14,"2022-06-23",17
"Nord",12,"2022-06-23",17
"Ouest",16,"2022-06-23",17
"Centre-ville",19,"2022-06-23",16
"Est",16,"2022-06-23",16
"Nord",13,"2022-06-23",16
"Ouest",18,"2022-06-23",16
"Centre-ville",19,"2022-06-23",15
"Est",15,"2022-06-23",15
"Nord",16,"2022-06-23",15
"Ouest",18,"2022-06-23",15
"Centre-ville",19,"2022-06-23",14
"Est",16,"2022-06-23",14
"Nord",16,"2022-06-23",14
"Ouest",18,"2022-06-23",14
"Centre-ville",23,"2022-06-23",13
"Est",18,"2022-06-23",13
"Nord",19,"2022-06-23",13
"Ouest",21,"2022-06-23",13
"Centre-ville",26,"2022-06-23",12
"Est",21,"2022-06-23",12
"Nord",21,"2022-06-23",12
"Ouest",24,"2022-06-23",12
"Centre-ville",27,"2022-06-23",11
"Est",23,"2022-06-23",11
"Nord",21,"2022-06-23",11
"Ouest",24,"2022-06-23",11
"Centre-ville",25,"2022-06-23",10
"Est",22,"2022-06-23",10
"Nord",20,"2022-06-23",10
"Ouest",23,"2022-06-23",10
"Centre-ville",22,"2022-06-23",9
"Est",21,"2022-06-23",9
"Nord",20,"2022-06-23",9
"Ouest",20,"2022-06-23",9
"Centre-ville",25,"2022-06-23",8
"Est",21,"2022-06-23",8
"Nord",20,"2022-06-23",8
"Ouest",21,"2022-06-23",8
"Centre-ville",25,"2022-06-23",7
"Est",21,"2022-06-23",7
"Nord",20,"2022-06-23",7
"Ouest",23,"2022-06-23",7
"Centre-ville",24,"2022-06-23",6
"Est",22,"2022-06-23",6
"Nord",19,"2022-06-23",6
"Ouest",24,"2022-06-23",6
"Centre-ville",21,"2022-06-23",5
"Est",22,"2022-06-23",5
"Nord",21,"2022-06-23",5
"Ouest",24,"2022-06-23",5
"Centre-ville",25,"2022-06-23",4
"Est",20,"2022-06-23",4
"Nord",20,"2022-06-23",4
"Ouest",25,"2022-06-23",4
"Centre-ville",24,"2022-06-23",3
"Est",23,"2022-06-23",3
"Nord",22,"2022-06-23",3
"Ouest",26,"2022-06-23",3
"Centre-ville",27,"2022-06-23",2
"Est",23,"2022-06-23",2
"Nord",22,"2022-06-23",2
"Ouest",27,"2022-06-23",2
"Centre-ville",27,"2022-06-23",1
"Est",23,"2022-06-23",1
"Nord",23,"2022-06-23",1
"Ouest",22,"2022-06-23",1
"Centre-ville",27,"2022-06-23",0
"Est",22,"2022-06-23",0
"Nord",24,"2022-06-23",0
"Ouest",23,"2022-06-23",0
"Centre-ville",26,"2022-06-22",23
"Est",24,"2022-06-22",23
"Nord",22,"2022-06-22",23
"Ouest",23,"2022-06-22",23
"Centre-ville",27,"2022-06-22",22
"Est",24,"2022-06-22",22
"Nord",22,"2022-06-22",22
"Ouest",22,"2022-06-22",22
"Centre-ville",24,"2022-06-22",21
"Est",25,"2022-06-22",21
"Nord",22,"2022-06-22",21
"Ouest",23,"2022-06-22",21
"Centre-ville",25,"2022-06-22",20
"Est",26,"2022-06-22",20
"Nord",24,"2022-06-22",20
"Ouest",23,"2022-06-22",20
"Centre-ville",27,"2022-06-22",19
"Est",25,"2022-06-22",19
"Nord",23,"2022-06-22",19
"Ouest",22,"2022-06-22",19
"Centre-ville",27,"2022-06-22",18
"Est",25,"2022-06-22",18
"Nord",24,"2022-06-22",18
"Ouest",24,"2022-06-22",18
"Centre-ville",27,"2022-06-22",17
"Est",26,"2022-06-22",17
"Nord",25,"2022-06-22",17
"Ouest",24,"2022-06-22",17
"Centre-ville",28,"2022-06-22",16
"Est",27,"2022-06-22",16
"Nord",26,"2022-06-22",16
"Ouest",25,"2022-06-22",16
"Centre-ville",30,"2022-06-22",15
"Est",29,"2022-06-22",15
"Nord",28,"2022-06-22",15
"Ouest",26,"2022-06-22",15
"Centre-ville",30,"2022-06-22",14
"Est",29,"2022-06-22",14
"Nord",29,"2022-06-22",14
"Ouest",26,"2022-06-22",14
"Centre-ville",30,"2022-06-22",13
"Est",28,"2022-06-22",13
"Nord",29,"2022-06-22",13
"Ouest",25,"2022-06-22",13
"Centre-ville",28,"2022-06-22",12
"Est",25,"2022-06-22",12
"Nord",27,"2022-06-22",12
"Ouest",25,"2022-06-22",12
"Centre-ville",25,"2022-06-22",11
"Est",24,"2022-06-22",11
"Nord",24,"2022-06-22",11
"Ouest",22,"2022-06-22",11
"Centre-ville",23,"2022-06-22",10
"Est",24,"2022-06-22",10
"Nord",22,"2022-06-22",10
"Ouest",19,"2022-06-22",10
"Centre-ville",19,"2022-06-22",9
"Est",22,"2022-06-22",9
"Nord",19,"2022-06-22",9
"Ouest",17,"2022-06-22",9
"Centre-ville",17,"2022-06-22",8
"Est",21,"2022-06-22",8
"Nord",16,"2022-06-22",8
"Ouest",15,"2022-06-22",8
"Centre-ville",16,"2022-06-22",7
"Est",20,"2022-06-22",7
"Nord",15,"2022-06-22",7
"Ouest",14,"2022-06-22",7
"Centre-ville",15,"2022-06-22",6
"Est",19,"2022-06-22",6
"Nord",13,"2022-06-22",6
"Ouest",14,"2022-06-22",6
"Centre-ville",16,"2022-06-22",5
"Est",19,"2022-06-22",5
"Centre-ville",16,"2022-05-28",22
"Est",15,"2022-05-28",22
