"MUNID","ETQ_CONTR","DESCRIPTION","LONGUEUR","ENTITEID","GEOM" 
"81017","BT Contr","Base de talus","97.6","{772C2706-3C62-45BD-86DF-8DF73A59568A}","LINESTRING (-75.540071 45.529342,-75.540075 45.529315,-75.540057 45.529278,-75.540031 45.52921,-75.540061 45.529124,-75.540114 45.529114,-75.540179 45.529089,-75.540224 45.529075,-75.540276 45.529038,-75.540276 45.528988,-75.540234 45.528933,-75.540122 45.528888,-75.540106 45.52881,-75.54007 45.528737,-75.54007 45.528711,-75.540059 45.528683,-75.54003 45.528625)"
"81017","BT Contr","Base de talus","34.8","{5B6AD8FE-C183-407E-92DE-C58900466C49}","LINESTRING (-75.609693 45.52999,-75.609666 45.530002,-75.609513 45.530005,-75.609467 45.53005,-75.609473 45.530096,-75.6095 45.530132,-75.609517 45.530172)"
"81017","BT Contr","Base de talus","357.3","{FF040932-0F1C-47FB-B4E8-A803318B14AE}","LINESTRING (-75.559863 45.528007,-75.559921 45.528018,-75.559977 45.527999,-75.560018 45.527968,-75.560035 45.527951,-75.560055 45.527948,-75.560077 45.527955,-75.560111 45.527979,-75.560153 45.528028,-75.560221 45.528053,-75.560306 45.528056,-75.560391 45.528072,-75.560449 45.528076,-75.560485 45.528076,-75.560514 45.528061,-75.560555 45.528058,-75.560571 45.528069,-75.56059 45.528085,-75.560607 45.528109,-75.560592 45.528193,-75.560595 45.528229,-75.560619 45.528254,-75.560658 45.528285,-75.560696 45.528298,-75.560737 45.528299,-75.560774 45.528286,-75.560807 45.528278,-75.560889 45.528308,-75.560918 45.52831,-75.560967 45.528317,-75.560996 45.528329,-75.561027 45.528362,-75.561066 45.528414,-75.56107 45.528419,-75.561098 45.528438,-75.561137 45.528439,-75.561161 45.528429,-75.561172 45.528407,-75.561179 45.528355,-75.561187 45.528328,-75.561205 45.528297,-75.561238 45.528273,-75.561279 45.528249,-75.561323 45.528239,-75.561365 45.528241,-75.561409 45.528257,-75.561459 45.528303,-75.561476 45.528335,-75.561626 45.528478,-75.56164 45.528484,-75.561675 45.528486,-75.561709 45.528467,-75.56175 45.528449,-75.561788 45.528442,-75.561841 45.528447,-75.561906 45.528468,-75.561939 45.528484,-75.561957 45.528504,-75.561965 45.528534,-75.561983 45.52855,-75.561993 45.52855,-75.562016 45.52855,-75.562048 45.52854,-75.56208 45.528545,-75.562147 45.528572,-75.562194 45.528584,-75.562203 45.528587,-75.56228 45.528588,-75.562346 45.528598,-75.562382 45.528628,-75.562407 45.528633,-75.562432 45.528622,-75.562444 45.528567,-75.562441 45.528543,-75.562463 45.528521,-75.56249 45.528505,-75.5625 45.528499,-75.562519 45.528493,-75.562546 45.5285,-75.562573 45.528514,-75.562593 45.528515,-75.562613 45.52851,-75.562703 45.528462,-75.562734 45.528449,-75.562749 45.52845,-75.562776 45.528466,-75.562801 45.528496,-75.562832 45.528556,-75.56286 45.528573,-75.56289 45.528598,-75.562928 45.528631,-75.562964 45.528668,-75.562978 45.528719,-75.562995 45.528734,-75.563028 45.528755)"
"81017","BT Contr","Base de talus","168.3","{8C8717E3-A792-447A-9355-2232472EAEE2}","LINESTRING (-75.531683 45.530424,-75.531642 45.530326,-75.531587 45.530222,-75.531498 45.530161,-75.53146 45.530146,-75.531412 45.530127,-75.531315 45.530132,-75.531281 45.530113,-75.531259 45.530101,-75.531201 45.530022,-75.53117 45.529922,-75.531133 45.529827,-75.531072 45.529761,-75.531016 45.529695,-75.530933 45.529608,-75.530883 45.529504,-75.530839 45.529426,-75.530824 45.529389,-75.530812 45.529357,-75.530754 45.529306,-75.530694 45.529217,-75.530688 45.52917)"
"81017","BT Contr","Base de talus","533.0","{CE112812-BDF5-4249-8B64-373EA6794918}","LINESTRING (-75.531307 45.531561,-75.531215 45.531565,-75.531165 45.531565,-75.531119 45.531567,-75.531051 45.531577,-75.530987 45.531598,-75.530908 45.531643,-75.530854 45.531722,-75.530849 45.531772,-75.530856 45.531819,-75.530897 45.531858,-75.530912 45.531872,-75.531039 45.532014,-75.531079 45.532039,-75.531109 45.53207,-75.531151 45.532088,-75.531179 45.532122,-75.531243 45.532174,-75.531263 45.532194,-75.531276 45.532226,-75.531317 45.532263,-75.531325 45.53227,-75.53137 45.5323,-75.531408 45.53233,-75.531442 45.532375,-75.53153 45.53242,-75.531646 45.532482,-75.531684 45.532521,-75.531716 45.532578,-75.531745 45.532635,-75.53176 45.532686,-75.531763 45.532706,-75.531767 45.532749,-75.531779 45.532789,-75.531795 45.532833,-75.5318 45.532864,-75.531783 45.532897,-75.531776 45.532933,-75.531798 45.532964,-75.531824 45.532988,-75.531866 45.533014,-75.531869 45.533067,-75.531852 45.533141,-75.531831 45.533203,-75.531815 45.533249,-75.5318 45.533318,-75.531774 45.533355,-75.531774 45.533356,-75.531702 45.533459,-75.53167 45.533489,-75.531666 45.533563,-75.531659 45.533617,-75.531649 45.533664,-75.531644 45.533691,-75.531649 45.533732,-75.531656 45.533782,-75.531672 45.533831,-75.531689 45.533864,-75.531725 45.533914,-75.531757 45.533948,-75.531803 45.533978,-75.531829 45.533994,-75.531832 45.534057,-75.531839 45.534105,-75.531875 45.534137,-75.531913 45.534167,-75.531934 45.534211,-75.53188 45.534301,-75.531884 45.534349,-75.531925 45.534396,-75.531983 45.534454,-75.532014 45.534505,-75.532023 45.534582,-75.532041 45.534631,-75.53206 45.534696,-75.532049 45.534757,-75.532031 45.5348,-75.532019 45.53483,-75.532004 45.534884,-75.531957 45.534927,-75.531933 45.534994,-75.531927 45.535019,-75.531952 45.535052,-75.531994 45.535083,-75.532023 45.535093,-75.532083 45.535125,-75.532117 45.535141,-75.532151 45.535161,-75.532181 45.535187,-75.532215 45.535221,-75.532228 45.535255,-75.532282 45.535318,-75.532304 45.535366,-75.532326 45.535428,-75.532325 45.535465,-75.532342 45.535488,-75.532363 45.535506,-75.532399 45.535526,-75.532458 45.535584)"
"81017","BT Contr","Base de talus","55.5","{AA5D3DB0-57FA-47D3-975B-6BA86563B6D1}","LINESTRING (-75.548382 45.527888,-75.548485 45.528066,-75.548514 45.528095,-75.548544 45.528116,-75.548586 45.528137,-75.548612 45.528158,-75.548625 45.528175,-75.548638 45.528219,-75.548661 45.528273,-75.548695 45.528325)"
"81017","BT Contr","Base de talus","184.6","{1DA4326C-AF99-419D-8933-981F63DE16EF}","LINESTRING (-75.532024 45.528964,-75.532078 45.528958,-75.532161 45.528915,-75.532225 45.528904,-75.532295 45.528853,-75.532399 45.528829,-75.532469 45.528815,-75.532623 45.528769,-75.532683 45.528747,-75.532731 45.528737,-75.532756 45.528731,-75.532863 45.528684,-75.532855 45.52868,-75.532905 45.528639,-75.532981 45.528597,-75.533013 45.528573,-75.533072 45.528563,-75.533186 45.528544,-75.533286 45.528519,-75.533364 45.528521,-75.533479 45.528497,-75.533482 45.528493,-75.533591 45.528502,-75.53378 45.528506,-75.533877 45.528515,-75.533902 45.52853,-75.533929 45.528551,-75.533967 45.528558,-75.533997 45.528556,-75.534085 45.528541,-75.534136 45.528553,-75.53415 45.528558)"
"81017","BT Contr","Base de talus","257.8","{3A1273B5-D081-4EEA-AB3C-BA3E77BF2E8C}","LINESTRING (-75.620661 45.53114,-75.620584 45.531165,-75.620472 45.531192,-75.620406 45.531197,-75.620335 45.531211,-75.620305 45.531229,-75.620226 45.531266,-75.620144 45.531295,-75.620106 45.53132,-75.620046 45.531356,-75.619977 45.531371,-75.619859 45.531388,-75.61977 45.531402,-75.61967 45.531405,-75.61965 45.531405,-75.619567 45.531403,-75.619451 45.531408,-75.619329 45.531407,-75.619303 45.531404,-75.619273 45.5314,-75.619222 45.531384,-75.619188 45.531383,-75.619139 45.531393,-75.619094 45.531412,-75.619008 45.531463,-75.618988 45.531472,-75.618962 45.531483,-75.618897 45.531492,-75.61879 45.531565,-75.618724 45.531604,-75.618652 45.531677,-75.618552 45.53176,-75.618531 45.531777,-75.618399 45.53191,-75.618392 45.531951,-75.618398 45.531994,-75.618409 45.532057,-75.618408 45.53211,-75.618359 45.532172,-75.618285 45.532309,-75.618278 45.532321)"
"81017","BT Contr","Base de talus","88.1","{3C806953-4303-4488-8B6B-3CD2E6EFABAB}","LINESTRING (-75.563672 45.52981,-75.563695 45.529825,-75.563711 45.529869,-75.563724 45.529923,-75.563773 45.52996,-75.563806 45.529982,-75.563824 45.530005,-75.563822 45.530037,-75.563837 45.530096,-75.563869 45.530119,-75.563858 45.53017,-75.563889 45.53022,-75.563895 45.530226,-75.563905 45.530235,-75.563984 45.530324,-75.563984 45.530329,-75.563992 45.530376,-75.564003 45.530422,-75.564007 45.530531)"
"81017","BT Contr","Base de talus","191.9","{5076AE23-E868-43AA-923A-50458B6476CB}","LINESTRING (-75.580582 45.528284,-75.580649 45.528358,-75.580694 45.528422,-75.580734 45.528471,-75.580763 45.528531,-75.580844 45.528653,-75.580874 45.528713,-75.580879 45.528722,-75.580911 45.528756,-75.580932 45.528782,-75.580963 45.528841,-75.580966 45.528847,-75.58101 45.528885,-75.581067 45.528922,-75.581084 45.528942,-75.581087 45.528945,-75.581099 45.52898,-75.581129 45.529042,-75.58119 45.529119,-75.581306 45.529258,-75.581359 45.52929,-75.581454 45.529352,-75.581565 45.529435,-75.581582 45.529457,-75.581606 45.529502,-75.581634 45.529548,-75.581642 45.529608,-75.581697 45.5297,-75.581726 45.52975,-75.581741 45.529776)"
"81017","BT Contr","Base de talus","148.9","{DF838323-31D6-49D1-B245-CBD141A344EC}","LINESTRING (-75.580582 45.528284,-75.580565 45.528299,-75.580466 45.528359,-75.580353 45.528406,-75.580327 45.528428,-75.580322 45.528448,-75.580324 45.528469,-75.580354 45.5285,-75.580364 45.528537,-75.580359 45.528578,-75.580337 45.528619,-75.580318 45.528634,-75.580276 45.528643,-75.580248 45.528665,-75.580218 45.528717,-75.580197 45.528749,-75.580159 45.528896,-75.580138 45.52892,-75.580072 45.528969,-75.580026 45.529017,-75.58001 45.529044,-75.580007 45.529073,-75.58002 45.529108,-75.580075 45.529162,-75.580073 45.529188,-75.580057 45.5292,-75.580049 45.529206,-75.579983 45.529306,-75.57991 45.529405)"
"81017","BT Contr","Base de talus","104.5","{C82B8F0D-FFEE-4FCF-B82F-10AFC3D2F6A2}","LINESTRING (-75.571786 45.528004,-75.571748 45.528038,-75.57166 45.528078,-75.571635 45.528095,-75.571578 45.528151,-75.571533 45.528171,-75.571501 45.528189,-75.571485 45.528223,-75.571395 45.528299,-75.571381 45.528317,-75.571379 45.528341,-75.571395 45.52838,-75.571395 45.528398,-75.571395 45.528408,-75.571363 45.528502,-75.571355 45.528538,-75.571338 45.528631,-75.571325 45.528679,-75.571294 45.528728,-75.571294 45.528755,-75.571296 45.528815)"
"81017","BT Contr","Base de talus","295.1","{2264D62E-22D7-4539-93DA-5499585C91AE}","LINESTRING (-75.547271 45.529947,-75.547283 45.529909,-75.547278 45.529872,-75.547231 45.529839,-75.547048 45.529766,-75.547029 45.529753,-75.547007 45.529714,-75.547005 45.529706,-75.546994 45.52963,-75.546981 45.529599,-75.546964 45.529557,-75.54694 45.529486,-75.546915 45.529412,-75.5469 45.529381,-75.546873 45.529351,-75.546849 45.529327,-75.546801 45.529285,-75.546786 45.529272,-75.546772 45.529244,-75.546776 45.529205,-75.546777 45.529177,-75.546751 45.529152,-75.546693 45.529133,-75.54666 45.529112,-75.54662 45.529099,-75.546576 45.529085,-75.546505 45.529058,-75.546462 45.529028,-75.546447 45.529019,-75.546433 45.52901,-75.546433 45.528994,-75.546425 45.528975,-75.546354 45.528922,-75.546288 45.528892,-75.546221 45.528849,-75.546187 45.52884,-75.546136 45.528839,-75.546059 45.52883,-75.546035 45.528821,-75.54602 45.528806,-75.546021 45.528762,-75.546 45.528739,-75.545942 45.528712,-75.545906 45.52866,-75.545871 45.528621,-75.545856 45.528594,-75.545857 45.528555,-75.545858 45.528525,-75.545841 45.528495,-75.545834 45.528476,-75.545841 45.528453,-75.545839 45.528432,-75.545814 45.528402,-75.54579 45.528374,-75.545775 45.528351,-75.54577 45.528319,-75.54579 45.528298,-75.545842 45.528287,-75.545867 45.528267,-75.545889 45.528229,-75.545924 45.528177,-75.545945 45.528108,-75.545988 45.52807,-75.546048 45.527934,-75.546075 45.527903,-75.54612 45.527878)"
"81017","BT Contr","Base de talus","706.5","{3FBEB21A-DCBF-4E2C-8678-2E07BC0F6AE2}","LINESTRING (-75.610576 45.529503,-75.610561 45.529468,-75.610511 45.529434,-75.610414 45.529389,-75.610366 45.529344,-75.610304 45.529275,-75.610308 45.529204,-75.610338 45.52914,-75.610346 45.52906,-75.610362 45.528951,-75.610368 45.528848,-75.610403 45.528812,-75.610444 45.528761,-75.610536 45.528698,-75.610618 45.528633,-75.610685 45.528608,-75.610741 45.528564,-75.610833 45.528519,-75.610882 45.528484,-75.610936 45.528439,-75.610965 45.528402,-75.611006 45.528372,-75.611094 45.528346,-75.611241 45.528351,-75.611244 45.528349,-75.61129 45.528352,-75.611356 45.528328,-75.61143 45.528295,-75.611479 45.528289,-75.611526 45.528252,-75.611568 45.528227,-75.611632 45.528164,-75.611657 45.528149,-75.61168 45.528114,-75.611762 45.528037,-75.611777 45.527889,-75.611754 45.527826,-75.611769 45.527778,-75.611777 45.527565,-75.611805 45.527545,-75.611866 45.527547,-75.611905 45.52755,-75.611948 45.52752,-75.61194 45.527467,-75.611986 45.527291,-75.612079 45.527293,-75.612183 45.527317,-75.612306 45.527337,-75.612376 45.527356,-75.612444 45.527333,-75.6125 45.527336,-75.612545 45.527325,-75.612586 45.527292,-75.612683 45.527254,-75.612711 45.527255,-75.61276 45.527265,-75.61286 45.527264,-75.612958 45.527277,-75.613029 45.527276,-75.613125 45.52726,-75.613207 45.527233,-75.613265 45.527199,-75.613332 45.527193,-75.613407 45.527221,-75.613452 45.527243,-75.613501 45.52726,-75.613515 45.52727,-75.613554 45.527292,-75.613615 45.527306,-75.613655 45.527325,-75.613761 45.52738,-75.613893 45.527368,-75.613987 45.527405,-75.614044 45.527419,-75.614083 45.527444,-75.614125 45.527537,-75.614164 45.527563,-75.614238 45.527595,-75.614317 45.527603,-75.614352 45.527626,-75.614364 45.527645,-75.61437 45.527668,-75.614425 45.527695,-75.614489 45.527682,-75.61457 45.527674,-75.614635 45.527693,-75.614659 45.527746,-75.614731 45.5278,-75.614903 45.527784,-75.614965 45.527831,-75.615076 45.527842,-75.61518 45.527905,-75.615261 45.52799,-75.61531 45.528073,-75.615319 45.528144,-75.615344 45.528266,-75.615363 45.528369,-75.615426 45.528491,-75.615428 45.528548,-75.615453 45.528567,-75.615483 45.528584,-75.615497 45.528589,-75.61551 45.528594,-75.615564 45.528607)"
"81017","BT Contr","Base de talus","225.7","{73729341-E709-4241-BAC1-5D3306F59637}","LINESTRING (-75.541029 45.528053,-75.54107 45.528014,-75.541146 45.52799,-75.541197 45.527991,-75.54128 45.527986,-75.541326 45.52793,-75.541364 45.527877,-75.54139 45.527858,-75.54146 45.527842,-75.541534 45.527829,-75.5416 45.527831,-75.541656 45.527752,-75.541664 45.527714,-75.541683 45.527673,-75.541697 45.527648,-75.541764 45.527569,-75.541807 45.527519,-75.541832 45.527464,-75.541834 45.52742,-75.541822 45.527375,-75.541799 45.527354,-75.541792 45.527352,-75.541752 45.527341,-75.541707 45.527307,-75.541711 45.527235,-75.541737 45.527185,-75.541796 45.527155,-75.541852 45.527091,-75.541816 45.526998,-75.54179 45.526969,-75.541766 45.526916,-75.541758 45.526864,-75.541668 45.5268,-75.541583 45.526758,-75.541551 45.526744,-75.54149 45.526739,-75.541388 45.526703,-75.541293 45.526702,-75.541217 45.526688)"
"81017","BT Contr","Base de talus","137.2","{068AA69D-78F1-461C-88D3-2BC768580891}","LINESTRING (-75.572522 45.530411,-75.572514 45.530473,-75.572504 45.530509,-75.572504 45.530523,-75.572513 45.530577,-75.572507 45.530641,-75.572509 45.530668,-75.57252 45.530688,-75.572547 45.53072,-75.572554 45.530736,-75.572546 45.530754,-75.572527 45.530779,-75.572488 45.530828,-75.572458 45.530855,-75.572431 45.530871,-75.57238 45.530893,-75.572329 45.53094,-75.572314 45.53096,-75.57229 45.531056,-75.572297 45.531073,-75.572329 45.531134,-75.572334 45.531159,-75.572332 45.531196,-75.572325 45.531253,-75.572299 45.531333,-75.5723 45.531419,-75.572311 45.531485,-75.57231 45.53153,-75.572284 45.53156)"
"81017","BT Contr","Base de talus","540.8","{FD73E700-D331-43A2-B6AB-F6D35DD97559}","LINESTRING (-75.554805 45.531092,-75.554881 45.531104,-75.555042 45.531168,-75.555131 45.531211,-75.555167 45.53123,-75.555203 45.531267,-75.555287 45.531325,-75.555324 45.531367,-75.555363 45.531399,-75.555397 45.531419,-75.555439 45.531438,-75.555471 45.531456,-75.555496 45.531489,-75.555502 45.53154,-75.555506 45.531603,-75.555505 45.531657,-75.555478 45.531719,-75.555469 45.531767,-75.555488 45.531815,-75.555487 45.53185,-75.555479 45.531893,-75.555478 45.531954,-75.555489 45.532012,-75.555496 45.532061,-75.55548 45.532141,-75.555469 45.532211,-75.555435 45.532288,-75.555384 45.532343,-75.555319 45.532404,-75.555263 45.532465,-75.555258 45.532474,-75.555194 45.532603,-75.55516 45.532681,-75.555151 45.532745,-75.555166 45.532774,-75.5552 45.532798,-75.555299 45.532834,-75.55535 45.532887,-75.555447 45.53293,-75.555548 45.532952,-75.555608 45.532976,-75.555639 45.533006,-75.555639 45.533048,-75.555655 45.533089,-75.555697 45.533149,-75.555751 45.533196,-75.555792 45.533246,-75.555803 45.53331,-75.555795 45.533382,-75.555794 45.533455,-75.55578 45.533515,-75.555777 45.533551,-75.555756 45.533595,-75.555698 45.53367,-75.555698 45.533694,-75.555732 45.533717,-75.555791 45.533747,-75.555848 45.533791,-75.555889 45.53383,-75.555899 45.533839,-75.555951 45.533864,-75.556027 45.533912,-75.556044 45.533939,-75.556061 45.533966,-75.55607 45.534033,-75.556087 45.534076,-75.556094 45.534092,-75.556075 45.534153,-75.55605 45.534211,-75.556051 45.534265,-75.556055 45.534309,-75.556027 45.534349,-75.555972 45.534396,-75.555956 45.534427,-75.555861 45.534487,-75.555843 45.534519,-75.55586 45.534549,-75.555922 45.534581,-75.555981 45.534606,-75.556038 45.534606,-75.556063 45.534619,-75.556092 45.534634,-75.556109 45.534698,-75.556113 45.534752,-75.556101 45.534771,-75.556079 45.534806,-75.556012 45.534837,-75.555964 45.534862,-75.555946 45.534892,-75.555945 45.534944,-75.555969 45.535008,-75.555998 45.53506,-75.556031 45.535079)"
"81017","BT Contr","Base de talus","200.6","{EA7937B4-58EA-4A3E-A736-D59A1637EBF9}","LINESTRING (-75.563727 45.530648,-75.563747 45.530678,-75.563763 45.53069,-75.563788 45.530693,-75.563839 45.530693,-75.563875 45.530696,-75.563896 45.530711,-75.563914 45.530731,-75.563926 45.530755,-75.56397 45.530811,-75.564001 45.530832,-75.564037 45.530841,-75.564068 45.530852,-75.564094 45.530869,-75.564112 45.530889,-75.564138 45.530921,-75.56415 45.53098,-75.564134 45.531014,-75.564113 45.531033,-75.564075 45.531048,-75.564077 45.531058,-75.564078 45.531064,-75.564088 45.531082,-75.564114 45.531101,-75.564149 45.531137,-75.564197 45.531178,-75.564203 45.531196,-75.564205 45.531209,-75.56414 45.531281,-75.564126 45.531308,-75.564119 45.53136,-75.564109 45.531398,-75.564094 45.531436,-75.564108 45.531479,-75.564131 45.53151,-75.564145 45.531544,-75.564143 45.53157,-75.564153 45.531603,-75.564205 45.531625,-75.564253 45.531622,-75.564333 45.531627,-75.56439 45.531628,-75.564448 45.531639,-75.564501 45.53167,-75.564507 45.531678,-75.564531 45.531714,-75.564529 45.531762,-75.564536 45.531826,-75.564539 45.53189,-75.564551 45.531935,-75.564571 45.531961,-75.564614 45.531978,-75.564639 45.531978)"
"81017","BT Contr","Base de talus","355.2","{2ED3142B-6790-418C-905E-F93C743CA061}","LINESTRING (-75.547157 45.530065,-75.547152 45.530133,-75.547215 45.530393,-75.547258 45.530481,-75.547275 45.53051,-75.547298 45.530548,-75.547323 45.530622,-75.547358 45.53066,-75.547405 45.530705,-75.547455 45.53078,-75.547524 45.530822,-75.547569 45.530882,-75.547587 45.530914,-75.547604 45.530944,-75.547613 45.530968,-75.547644 45.530977,-75.547707 45.53099,-75.54774 45.531009,-75.547808 45.531048,-75.547876 45.531105,-75.547882 45.531116,-75.547924 45.531185,-75.547954 45.531221,-75.548028 45.531244,-75.548038 45.531248,-75.548181 45.531324,-75.548189 45.531328,-75.548246 45.531386,-75.548331 45.531413,-75.548358 45.531426,-75.54848 45.531484,-75.548521 45.531518,-75.54854 45.531549,-75.548529 45.531583,-75.548505 45.531613,-75.548512 45.531631,-75.548518 45.531647,-75.548528 45.531702,-75.548489 45.53176,-75.548441 45.531788,-75.5484 45.531804,-75.548354 45.531876,-75.548313 45.531905,-75.548278 45.531933,-75.548257 45.531981,-75.548252 45.53205,-75.548255 45.532068,-75.548262 45.532108,-75.54826 45.53217,-75.548263 45.532197,-75.548283 45.532225,-75.548307 45.532252,-75.548326 45.532324,-75.548353 45.532365,-75.54839 45.532387,-75.548427 45.532419,-75.548498 45.532443,-75.548528 45.532465,-75.548545 45.532515,-75.548568 45.532568,-75.548573 45.532664,-75.548589 45.532705)"
"81017","BT Contr","Base de talus","103.0","{77953A9D-27AE-486B-BF8A-276D3F4C5304}","LINESTRING (-75.563028 45.528755,-75.563104 45.528768,-75.563146 45.528785,-75.563186 45.528811,-75.563216 45.528861,-75.563247 45.528871,-75.563341 45.528882,-75.563345 45.528884,-75.563396 45.528905,-75.563428 45.528935,-75.563483 45.52896,-75.56353 45.528975,-75.563566 45.528992,-75.563611 45.529024,-75.563675 45.529083,-75.563709 45.529107,-75.563754 45.529149,-75.563768 45.529192,-75.563809 45.529247,-75.563843 45.529285,-75.563905 45.529308,-75.563974 45.529328)"
"81017","BT Contr","Base de talus","165.6","{01DEAFF1-DA65-4375-9F64-D3C511C3B74A}","LINESTRING (-75.572284 45.53156,-75.572242 45.531589,-75.572175 45.531618,-75.572103 45.531652,-75.572068 45.53168,-75.572062 45.531766,-75.572029 45.531807,-75.572018 45.531841,-75.572005 45.5319,-75.571994 45.531981,-75.571981 45.532027,-75.571974 45.532048,-75.571949 45.532098,-75.571914 45.532128,-75.571906 45.532154,-75.571903 45.532162,-75.571909 45.532188,-75.571939 45.532221,-75.57195 45.532276,-75.571954 45.532314,-75.571941 45.532353,-75.571897 45.532394,-75.571868 45.532461,-75.571822 45.532511,-75.571773 45.532545,-75.57177 45.532583,-75.571799 45.532656,-75.571787 45.53271,-75.571783 45.532769,-75.571785 45.5328,-75.571792 45.532825,-75.571805 45.532903)"
"81017","BT Contr","Base de talus","199.6","{0525E867-582B-4EA6-8C29-04591CC8D6C4}","LINESTRING (-75.628478 45.52951,-75.628437 45.529519,-75.628362 45.529532,-75.628298 45.529563,-75.628206 45.529614,-75.628163 45.529655,-75.628082 45.529726,-75.628068 45.529788,-75.627985 45.52996,-75.627959 45.529995,-75.627832 45.530029,-75.627656 45.530127,-75.627564 45.530175,-75.627544 45.530187,-75.627464 45.530234,-75.627364 45.530286,-75.627285 45.53033,-75.627221 45.530374,-75.627157 45.530414,-75.627132 45.530449,-75.627098 45.530496,-75.627078 45.53053,-75.627024 45.530635,-75.627012 45.530679,-75.62698 45.530753,-75.626954 45.530831)"
"81017","BT Contr","Base de talus","108.0","{F1E43E2A-5444-4296-B3AD-6D34B3311A56}","LINESTRING (-75.528577 45.531531,-75.52871 45.531624,-75.528749 45.53165,-75.528804 45.531685,-75.528828 45.531697,-75.528895 45.531733,-75.52893 45.531787,-75.528974 45.531851,-75.529002 45.531906,-75.529017 45.531942,-75.529049 45.531985,-75.529108 45.532092,-75.529133 45.532126,-75.529155 45.532167,-75.529202 45.532219,-75.52923 45.532269,-75.529262 45.532317,-75.529298 45.532333)"
"81017","BT Contr","Base de talus","160.3","{5FC32E19-166C-48E6-BE2F-9387F873C0C1}","LINESTRING (-75.57991 45.529405,-75.57985 45.529431,-75.579773 45.52947,-75.579737 45.529515,-75.57967 45.529554,-75.579587 45.529583,-75.579523 45.5296,-75.579458 45.529603,-75.579377 45.529612,-75.579268 45.529629,-75.579194 45.529653,-75.579129 45.52967,-75.579069 45.529695,-75.579048 45.529715,-75.579026 45.52975,-75.579011 45.52976,-75.578814 45.529887,-75.578799 45.529903,-75.57876 45.529943,-75.578708 45.529982,-75.578673 45.530054,-75.578673 45.530105,-75.578662 45.530138,-75.578645 45.530158,-75.578616 45.530179,-75.578497 45.530222,-75.578482 45.530233,-75.578425 45.530269)"
"81017","BT Contr","Base de talus","46.7","{61C810B1-51A0-4D54-89AC-66E092C01F9B}","LINESTRING (-75.572071 45.52966,-75.572095 45.529627,-75.572143 45.529573,-75.572232 45.529516,-75.572277 45.529495,-75.572293 45.529487,-75.572334 45.529487,-75.572378 45.529493,-75.57242 45.529495,-75.572449 45.529499,-75.57247 45.529488,-75.572508 45.529458,-75.572517 45.529444)"
"81017","BT Contr","Base de talus","111.9","{2983AB42-81E1-4585-B3D8-1F4CA47F98BE}","LINESTRING (-75.540037 45.530172,-75.539979 45.53028,-75.539948 45.530409,-75.53992 45.530464,-75.539851 45.530493,-75.539764 45.530499,-75.539644 45.530489,-75.539565 45.530518,-75.539494 45.530583,-75.539469 45.530628,-75.53948 45.530674,-75.53952 45.530787,-75.539548 45.530856,-75.539529 45.530926,-75.539528 45.530927)"
"81017","BT Contr","Base de talus","44.4","{6147F8C6-4836-45E8-AD37-BA72441CD51A}","LINESTRING (-75.625703 45.532332,-75.625493 45.532192,-75.625346 45.532086,-75.625336 45.532038)"
