id_dis,arr_1,arr_2,ID_TRC,id_stt,sens_releve,date_releve,type_dis,configuration,codification,longueur,geometry
3928,Rivière-des-Prairies-Pointe-aux-Trembles,,1480408.0,,O-E,2023-11-04,glissiere,gauche,GSR/W/B,421,"LINESTRING Z (-73.55054739290544 45.67070615075852 9.64730769257652, -73.550519550556 45.67070906980016 9.64765109571378, -73.55047430529739 45.670715163001844 9.59825604373393, -73.55045087773924 45.67071823158772 9.57897735755556, -73.55040225624737 45.67071789166019 9.55285370904576, -73.55037628899179 45.670718613390925 9.49681135104364, -73.55035293793692 45.67071849944771 9.37733885466402, -73.5503279094464 45.67071817780932 9.53534743003216, -73.55030390516022 45.67071941969892 9.56843047075703, -73.55027949347992 45.670721051459246 9.53762609712304, -73.55024116706022 45.67072392829429 9.51241680016093, -73.55021663425926 45.67072537353814 9.58010914066995, -73.55019244082447 45.67072643011076 9.53594141049595, -73.55016727076664 45.67072729104705 9.60865432208644, -73.55014355420194 45.670728651304366 9.56324559413031, -73.55011899441665 45.67072954825818 9.61117690683217, -73.55007026815798 45.67073121831316 9.45941558451203, -73.55002096782351 45.670731922442265 9.48017232728193, -73.54999628155262 45.670732038647174 9.55316522616439, -73.5499482098638 45.67072949715439 9.61360732955103, -73.54992349037359 45.67072929029395 9.666312093761, -73.5498988305771 45.67073016383182 9.58367425361612, -73.54987448139387 45.67072839421435 9.60923561988899, -73.54982568384327 45.67072537246113 9.64138213276133, -73.54977685597541 45.67072288089142 9.57987244930892, -73.5497318985316 45.67071765322649 9.72163937988047, -73.54970459830434 45.67071519608179 9.67989972839089, -73.54965502529387 45.67071239493869 9.66943536558378, -73.54960723510018 45.67070607487848 9.74520167648585, -73.5495593390287 45.670698398537205 9.70350504781669, -73.54951167787688 45.670694280532416 9.70792678875171, -73.54946289178743 45.67068930941435 9.67885144750474, -73.54936487130334 45.67068046097791 9.47333792575718, -73.5493174438327 45.67067365250349 9.47964098945895, -73.54926991800093 45.67066713732689 9.3785760932276, -73.54922189745125 45.67065897528653 9.46989556739701, -73.54917413918314 45.670652057730365 9.4357194289609, -73.54912576070393 45.670645665349944 9.36768948235511, -73.54907867611765 45.670637654026244 9.38361231345956, -73.54902995240303 45.67063192615089 9.50313152932531, -73.5489813078738 45.67062877874979 9.52820546173508, -73.54893270384748 45.67062694237328 9.31844090363679, -73.54888347909493 45.670624951191805 9.29788466257098, -73.54883459890054 45.670624697274214 9.30974085205632, -73.54878618900678 45.670623633368535 9.27969103000576, -73.54873677959604 45.67062380869333 9.2795734662726, -73.54868789338204 45.67062392732974 9.31706023160254, -73.54863933362267 45.670625542946574 9.32275526748844, -73.54859015024975 45.670625043763025 9.32327032372611, -73.54849284170496 45.67062962494427 9.38390644073744, -73.54844370545405 45.67063171791433 9.29598465472302, -73.54834658847548 45.670635480502256 9.30655939430114, -73.5482974513134 45.67063847252145 9.35491964549712, -73.54824904273708 45.67063934087055 9.37817174205547, -73.54819966577979 45.67064156550964 9.4577599606088, -73.54815109952625 45.67064473527481 9.39863524180895, -73.54810275634523 45.67064843510057 9.33127194784463, -73.54805421355091 45.67064957169784 9.32729195952231, -73.54800549414422 45.67065253854925 9.43065147403531, -73.54795657492872 45.67065592819015 9.44106610580167, -73.54790788327072 45.67065950903988 9.48764978922796, -73.54785890649903 45.670661214697624 9.43989623406619, -73.54781050043542 45.67066557470244 9.37093412936492, -73.54776255027404 45.67067133311685 9.32855978493164, -73.54771359667147 45.670674630683656 9.44832340327377, -73.5476649717348 45.67067962386621 9.40682794214931, -73.54761643896306 45.67068570132882 9.37286239670499, -73.54756871845962 45.67069072520946 9.3700330469117, -73.54752060148839 45.67069678668602 9.47127040711442, -73.54747214206974 45.670703370872374 9.42013207892856, -73.54743244967135 45.67070783922468 9.51263507011308, -73.54740047462342 45.67071240808158 9.49591110722436, -73.54737581255985 45.67071579902636 9.3815831134903, -73.54732794085433 45.67072104357363 9.46561031080578, -73.54727994647712 45.67072854902912 9.41829394086615, -73.54723118510414 45.670733038689896 9.47033027004962, -73.54718557371585 45.670738987620396 9.51939299164269, -73.54713548819979 45.67074607477701 9.45168157877728, -73.54689522658434 45.67077739997757 9.46612472356266, -73.5467019245088 45.6708010458435 9.46459126895354, -73.54665422341515 45.67080783409627 9.35029841253241, -73.54660646662784 45.67081314865532 9.42711144590698, -73.54655891243706 45.67082070912546 9.38447636611973, -73.54651141672382 45.67082818787144 9.3995883164522, -73.54646324534956 45.67083574938557 9.48747111453726, -73.54641560461943 45.67084330046064 9.46729788799844, -73.54636197602049 45.67085489221942 9.27760591384676, -73.54632127968422 45.67086217230703 9.28057023053555, -73.54627305887374 45.67086933045931 9.48848138224417, -73.5462263561953 45.670878953558514 9.47703350079364, -73.54617944522334 45.670888741759434 9.32476646017188, -73.54613216245936 45.670897740792256 9.29855134723517, -73.5460857514583 45.67090896574563 9.25490686702424, -73.54604003424087 45.67092052057064 9.15470433676896, -73.54599295664647 45.670930375612045 9.2484712967797, -73.54594711135098 45.67094195853584 9.25331116141782, -73.54590092922336 45.67095326740203 9.31079533455187, -73.54585557463608 45.6709661130439 9.24831094963684, -73.545809319794 45.670977763088246 9.1822762251086, -73.54576331481887 45.67098883440478 9.16606071850639, -73.54567164308743 45.67101268082511 9.08189609217428, -73.54562478852628 45.6710235825732 9.11920957232355, -73.54557830212315 45.671033488410934 9.16665409339886, -73.54553243650284 45.67104599267293 9.04046522013254, -73.54548685566564 45.67105742353989 8.94678924124014, -73.54544154462148 45.671070117774704 9.10554081026116, -73.54539512684607 45.67108139858654 9.22820524596008, -73.5453504103488 45.67109495772688 9.12036344879101, -73.54530526519638 45.67110848245308 9.16802018994325, -73.54525540364403 45.67112327025901 9.29844160872963)"
3929,Rivière-des-Prairies-Pointe-aux-Trembles,,1490003.0,,S-N,2023-10-31,glissiere,droite,GR/BC,2,"LINESTRING Z (-73.51499988683285 45.64889627567966 19.4296678187104, -73.51503104737685 45.64889994860652 19.2585717508093)"
3930,Rivière-des-Prairies-Pointe-aux-Trembles,,1490003.0,,S-N,2023-10-31,glissiere,droite,GR/BC,8,"LINESTRING Z (-73.51488805926925 45.64899894086863 20.077485972414, -73.51498567585008 45.649017177659665 19.3993483927728)"
3931,Rivière-des-Prairies-Pointe-aux-Trembles,,1490003.0,,S-N,2023-10-31,glissiere,droite,GR/BC,3,"LINESTRING Z (-73.51489960860167 45.64901919088567 19.9849812104782, -73.5149418356252 45.64902593743004 19.6997308255388)"
3932,Rivière-des-Prairies-Pointe-aux-Trembles,,1481359.0,,S-N,2023-11-04,glissiere,droite,GR/BC,7,"LINESTRING Z (-73.53569456814213 45.66359867596332 23.6541986270417, -73.53573322057038 45.66365833648966 23.6662849521517)"
3933,Rivière-des-Prairies-Pointe-aux-Trembles,,1490003.0,,S-N,2023-10-31,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.5149699122776 45.649127764883275 19.2657387777263, -73.51492341778236 45.6491285348869 19.3977862196981)"
3934,Rivière-des-Prairies-Pointe-aux-Trembles,,1490003.0,,S-N,2023-10-31,glissiere,droite,GR/BC,3,"LINESTRING Z (-73.51486085977328 45.64912506319019 19.5890648513968, -73.51489305998706 45.64912754021559 19.4556422114294)"
3935,Rivière-des-Prairies-Pointe-aux-Trembles,,4007919.0,,N-S,2023-11-04,glissiere,mediane,GR/BC,40,"LINESTRING Z (-73.52256244828828 45.654844771021644 20.56116684706, -73.52269467985688 45.654711193828064 20.5849371824048, -73.52283893181388 45.65454637691128 20.7727394847991)"
3936,Rivière-des-Prairies-Pointe-aux-Trembles,,1490003.0,,S-N,2023-10-31,glissiere,droite,GR/BC,2,"LINESTRING Z (-73.51483046267538 45.64920927387767 19.2554388920076, -73.51485721849598 45.64921886348612 19.1565327439029)"
3937,Rivière-des-Prairies-Pointe-aux-Trembles,,4007551.0,,S-N,2023-11-04,glissiere,gauche,GSR/W/BE,47,"LINESTRING Z (-73.52243553140322 45.65439295279573 20.7424494138333, -73.52237478529406 45.654451309073046 20.8708507809957, -73.52233790152754 45.65449633990489 20.7455005220057, -73.52230269130905 45.65454118789596 20.7215292274469, -73.52225762252074 45.65460244628963 20.6525957905431, -73.52222142253301 45.654647010571765 20.7079021165283, -73.52218710807453 45.654692234785344 20.6259337652591, -73.52213994518848 45.6547568906732 20.5723223561763)"
3938,Rivière-des-Prairies-Pointe-aux-Trembles,,4007919.0,,N-S,2023-11-04,attenuateur,mediane,inertiel,9,"LINESTRING Z (-73.52250336615697 45.654917455258506 20.396608166521, -73.52256244828828 45.654844771021644 20.56116684706)"
3939,Rivière-des-Prairies-Pointe-aux-Trembles,,4004763.0,,E-O,2023-11-04,glissiere,droite,GR/BC,9,"LINESTRING Z (-73.54417868423108 45.67033981250243 11.0223991760264, -73.54428205669596 45.67029882318002 11.045197521385)"
3940,Rivière-des-Prairies-Pointe-aux-Trembles,,4007919.0,,N-S,2023-11-04,glissiere,mediane,GR/BC,43,"LINESTRING Z (-73.52256415364481 45.654982407951906 20.5794901666417, -73.5224392584614 45.65511250985583 20.3575962391366, -73.52230131017056 45.655264218259596 20.0165481946364, -73.52226331279284 45.65530469391617 19.929005681024)"
3941,Rivière-des-Prairies-Pointe-aux-Trembles,,4014203.0,81-05217B,E-O,2023-11-04,glissiere,droite,GR/BC,125,"LINESTRING Z (-73.5339999412695 45.66306761615731 21.6507518080071, -73.53409034348606 45.66318731407574 21.027818382509, -73.53417840338595 45.66330636653911 20.4764861769447, -73.53425479905673 45.66340597419587 20.1317476795794, -73.53435013080683 45.66353342809559 20.1258228450414, -73.53444171269624 45.66365583725544 20.1020540368375, -73.53452339634616 45.66376488148322 20.0394916249587, -73.53462754285749 45.663905313071986 20.1275729033387, -73.53474352487953 45.66406011207666 20.3319016269938)"
3942,Rivière-des-Prairies-Pointe-aux-Trembles,,1490241.0,,S-N,2023-11-04,attenuateur,mediane,inertiel,4,"LINESTRING Z (-73.521912302325 45.65494313014708 20.151545221193, -73.52188629708793 45.654977280442125 20.3864357704432)"
3943,Rivière-des-Prairies-Pointe-aux-Trembles,,4014198.0,81-05216A,S-N,2023-11-04,glissiere,droite,GR/BC,27,"LINESTRING Z (-73.53447220772574 45.66363597524598 26.7224733707077, -73.53431150403935 45.66373747494456 26.8821640895262, -73.53421438065705 45.66379445107072 26.8269400519264)"
3944,Rivière-des-Prairies-Pointe-aux-Trembles,,4014203.0,81-05217A,E-O,2023-11-04,glissiere,mediane,GR/BC,74,"LINESTRING Z (-73.53456462750663 45.66400785973283 20.5233755587035, -73.53445888161686 45.66387121596052 21.0538088513055, -73.53437685057321 45.66376204721722 21.0041353188491, -73.53429414604301 45.6636504050116 21.0743946037277, -73.53420260791498 45.66352862419325 21.1538658700926, -73.53412698151841 45.663421329812195 20.6630557541483)"
3945,Rivière-des-Prairies-Pointe-aux-Trembles,,1490241.0,,S-N,2023-11-04,glissiere,mediane,GR/BC,15,"LINESTRING Z (-73.52188629708793 45.654977280442125 20.3864357704432, -73.5217976200739 45.65509779045611 20.7267216882337)"
3946,Rivière-des-Prairies-Pointe-aux-Trembles,,4014203.0,81-05216A,E-O,2023-11-04,glissiere,droite,GR/BC,117,"LINESTRING Z (-73.5338550585635 45.66325082122213 21.1109397937186, -73.53392970934392 45.66335048682223 20.6278756426412, -73.53402265933725 45.663474376314866 20.2846541061742, -73.53411159656284 45.66359525494751 20.8219131956263, -73.53419063895147 45.663705775469936 20.2865507318056, -73.5342839087814 45.6638281495376 19.9839323664187, -73.53437455775479 45.66394743030003 20.0308832790196, -73.53446578779145 45.664068247505234 20.103925800904, -73.53455366725262 45.6641863343653 20.4104797504178)"
3947,Rivière-des-Prairies-Pointe-aux-Trembles,,4014198.0,81-05216B,N-S,2023-11-04,glissiere,droite,GR/BC,26,"LINESTRING Z (-73.53440225516042 45.664040711485676 27.0205443412777, -73.53449307518184 45.663984305822225 27.0525982799467, -73.53465423376701 45.663887754693135 27.0446309467305)"
3948,Rivière-des-Prairies-Pointe-aux-Trembles,,1480673.0,,S-N,2023-11-04,glissiere,droite,GR/BC,7,"LINESTRING Z (-73.53293901483809 45.66463577705253 23.9059672676805, -73.53290325570053 45.66466673492168 23.8525068369908, -73.53288436078489 45.66468251237505 23.8025996999525)"
3949,Rivière-des-Prairies-Pointe-aux-Trembles,,1480673.0,,S-N,2023-11-04,glissiere,droite,GSR/W/AE,2,"LINESTRING Z (-73.53288386092446 45.664682488900745 23.8267837533973, -73.53286464922888 45.664700052327454 23.6821280626446)"
3950,Rivière-des-Prairies-Pointe-aux-Trembles,,1480673.0,,S-N,2023-11-04,glissiere,droite,GR/BC,27,"LINESTRING Z (-73.53286520023092 45.66470012176314 23.6678381470756, -73.5328503789035 45.664715319538686 23.5817706645676, -73.53283680065663 45.664728906269445 23.6036797679223, -73.53281793298743 45.66475057156103 23.5421707250037, -73.53280505641436 45.6647678449017 23.5767910389315, -73.53279678172277 45.66477933961894 23.5784667446195, -73.5327886535575 45.664790052727945 23.4964500362489, -73.53277256545724 45.66481437878279 23.4568789942796, -73.53275013043923 45.66484239717435 23.3583548653195, -73.53273658482576 45.66485782492254 23.3566172056056, -73.53271648539682 45.66487627919769 23.3331805109169, -73.53268137527081 45.66490277211714 23.1418034149338)"
3951,Rivière-des-Prairies-Pointe-aux-Trembles,,1480413.0,,O-E,2023-11-04,glissiere,gauche,GSR/W/B,73,"LINESTRING Z (-73.5419458301446 45.67202438595213 10.6925779217227, -73.54185912388404 45.67206439270058 10.6890560253937, -73.54181719975826 45.672083181013015 10.7126647413875, -73.54179732022338 45.672092429528604 10.7617653004861, -73.54175585696551 45.67211214935589 10.7731343213624, -73.54173414200356 45.672120412280016 10.7553225577432, -73.54171316397014 45.672129807253064 10.7034517946414, -73.5416935264342 45.67213971496889 10.6180351478425, -73.54167275637114 45.672148908418244 10.5541698614109, -73.54165222672212 45.67215796291368 10.5604394397628, -73.54163251612057 45.67216809923787 10.5380695862901, -73.54161181467205 45.67217673429163 10.5364955782558, -73.54159281230373 45.67218779948583 10.5202058518178, -73.54157298492056 45.67219756506971 10.4238082641681, -73.54153393567114 45.67221836193654 10.3045942903184, -73.54149452368827 45.672237952254385 10.2188729092751, -73.54143752513812 45.67227038348609 10.1369221230064, -73.54139995942131 45.672292003975734 10.1186707570483, -73.54136410821836 45.67231558736937 10.0810081273312, -73.5413288041443 45.67233841732719 10.0217027390236, -73.54129269824489 45.672361798484616 10.0664695063643, -73.54125748261391 45.67238593185146 10.0515941432434, -73.54122385161247 45.67241083460245 10.0117553521032, -73.54120088481531 45.67242403491098 10.0134871672704)"
3952,Rivière-des-Prairies-Pointe-aux-Trembles,,4015221.0,,O-E,2023-11-04,glissiere,gauche,GSR/W/BE,43,"LINESTRING Z (-73.52276896298939 45.658839590968995 21.6816195441336, -73.52261296060831 45.65890297047995 21.6913233146646, -73.52241202933817 45.65898600087723 21.6960458607608, -73.522297825383 45.65903404934656 21.4929779245801)"
3953,Rivière-des-Prairies-Pointe-aux-Trembles,,1490250.0,,N-S,2023-11-04,glissiere,gauche,GSR/W/BE,88,"LINESTRING Z (-73.52003764811647 45.65782118932017 18.6887820027996, -73.52006579799847 45.657787036422704 18.6703769905932, -73.52009367303403 45.65775828231769 18.6327517634278, -73.52012010353002 45.65772882792757 18.5839617716971, -73.52014559160075 45.657701138811404 18.8047128181909, -73.5201795143562 45.65765520934768 18.7562738554748, -73.52023875133031 45.657580387169524 18.7449013672379, -73.52027731913083 45.657536885950755 18.8852861274177, -73.52033839216274 45.65746214115159 18.8272921695623, -73.5203902162299 45.657404137634614 18.9450009912652, -73.52042900131369 45.65736088797048 19.0105273774787, -73.52045229301616 45.65733058724499 18.9981736082979, -73.52047620251413 45.65729988953273 18.9338999666587, -73.52050259448431 45.657271644767704 19.0354319517795, -73.5205151267589 45.6572571875065 19.0352281723798, -73.52054183026014 45.65722769164032 19.0454049968904, -73.52056747256586 45.65719882605221 19.0133877295881, -73.52059417395905 45.65717071786963 19.0416099602869, -73.52062142670115 45.65713890207529 18.9913667581431)"
3955,Rivière-des-Prairies-Pointe-aux-Trembles,,4015222.0,81-05074,O-E,2023-11-04,glissiere,droite,GSR/W/BE,79,"LINESTRING Z (-73.52185954288156 45.65909084648941 22.2926690757291, -73.52168490971503 45.65915290087384 22.3732371527152, -73.52150723778827 45.659209838856604 22.4288812561657, -73.52130466895512 45.6592702175496 22.4366971311105, -73.5211037495098 45.659330234977375 22.7302313428048, -73.52093122270283 45.65938459507282 22.9690217079343)"
3956,Rivière-des-Prairies-Pointe-aux-Trembles,,4015221.0,81-05074,O-E,2023-11-04,glissiere,gauche,GSR/W/BE,96,"LINESTRING Z (-73.52195201663598 45.659165068450584 21.6597029893306, -73.52176952125147 45.65923016556229 21.9563073158367, -73.5215924927258 45.65928812274061 22.1205712127116, -73.52141427772973 45.65934360253804 22.2585093262325, -73.52123527321736 45.65939870397761 22.4946252988632, -73.52105625608323 45.659453818846 22.7810212195253, -73.52087568537657 45.65950621637946 23.0636574376903, -73.52083071266655 45.65951856739647 23.1171640823284)"
3957,Rivière-des-Prairies-Pointe-aux-Trembles,,1490393.0,81-05074,S-N,2023-11-04,glissiere,gauche,GSR/W/B,114,"LINESTRING Z (-73.52050511153344 45.658627253820214 19.4209114453299, -73.52052902418052 45.658657433970234 19.3055035335289, -73.52055199141661 45.65868743936306 19.5228942792753, -73.52056849228178 45.65871734143017 19.9144462318944, -73.52058584775071 45.658749097051846 20.0078418576262, -73.52060041284076 45.658782052974225 20.0231354981596, -73.52061014199282 45.658816056153086 20.3482371232727, -73.52061786039798 45.65884999984213 20.492273972546, -73.52062022297761 45.658883641756866 20.5525667076026, -73.52061756145999 45.65891732297345 20.7130220735133, -73.52060836600037 45.65895192033234 21.1625323971012, -73.52059775150958 45.658985173380806 21.2066314671265, -73.52058467802625 45.659017656858985 21.2705010288508, -73.52057193707088 45.659050251918984 21.3214076033552, -73.52055881437619 45.6590829208398 21.3180059811163, -73.52054730438344 45.6591159278004 21.6741545043353, -73.52053250833232 45.659149261693884 21.6389897820113, -73.52051893960778 45.659182543603094 21.7304823485314, -73.5205036076791 45.65921428342673 21.7148178370577, -73.52048792459401 45.659247561080534 22.0760623451696, -73.52047415897307 45.65928043456368 22.1579361693852, -73.52046005243004 45.65931301612846 22.1675165531394, -73.52044334935113 45.659345215653346 22.3835413960748, -73.5204240903223 45.65937668634303 22.6725425726467, -73.52040247036146 45.65940767644115 22.7613169228964, -73.52037911920128 45.65943713847472 22.7787946526315, -73.5203537221524 45.65946660125033 22.8339289335216, -73.52032335500483 45.659494581081674 23.1023305509806, -73.52029379273661 45.65952119940437 23.2349835021978, -73.52026212955724 45.65954730816679 23.3252073423085, -73.52022642457362 45.65957591847522 23.4408565882092)"
3958,Rivière-des-Prairies-Pointe-aux-Trembles,,4015225.0,81-05074,N-S,2023-11-04,glissiere,droite,GR/BC,40,"LINESTRING Z (-73.5209318291584 45.65938439468041 22.995959818379, -73.52074953615895 45.659435949356634 23.2557293159892, -73.52058349489764 45.6594845187873 23.4996088574684, -73.52046214800014 45.65951861087332 23.5212047717481)"
