ï»¿ID,MUNICIPALITE,MODELE,COULEUR,MISEAJOUR,LONGITUDE,LATITUDE,DATEENTRETIEN,PRESSIONDYNAMIQUE 
,60013,Concord D67M,Rouge,2018-11-09,-73.44097085520517,45.76869454940974,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-13,-73.44394846521512,45.769915167145044,2023-10-17,45
,60013,McAvity M67 Brigadier,Rouge,2018-11-13,-73.4425432209551,45.770151037562066,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-13,-73.44065745256515,45.7704341189877,2023-10-17,50
,60013,Concord D67M,Rouge,2018-11-13,-73.4431374987634,45.77086418353662,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-13,-73.44398837929012,45.771303662215736,2023-10-17,40
,60013,Concord D67M,Rouge,2018-11-13,-73.44238616477904,45.77141632072772,2023-10-17,47
,60013,Daigle D67,Rouge,2018-11-12,-73.44301749238458,45.773048867243794,2023-10-17,45
,60013,Daigle D67,Rouge,2018-11-13,-73.44278530731818,45.772088882391394,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-12,-73.44176315408303,45.77293292943785,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-13,-73.44127353258142,45.77219399399322,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-13,-73.44129146173093,45.77110728372285,2023-10-17,45
,60013,Concord D67M,Rouge,2018-12-20,-73.44184657715246,45.770436766646796,2023-10-17,42
,60013,McAvity M67,Rouge,2018-10-30,-73.45542386073649,45.760053546777144,2023-10-17,50
,60013,McAvity M67 Brigadier,Rouge,2019-08-22,-73.45412579541421,45.76268423424299,2023-10-17,52
,60013,Daigle D67,Rouge,2018-04-13,-73.45319174039729,45.762472816298036,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-13,-73.4537253952649,45.76145161795654,2023-10-17,40
,60013,Daigle D67,Rouge,2019-08-26,-73.45298570035273,45.76080326313952,2023-10-17,42
,60013,Daigle D67,Rouge,2019-08-26,-73.45249031273003,45.76135310079268,2023-10-17,42
,60013,Daigle D67,Rouge,2018-12-20,-73.4520819294561,45.762392886185026,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-13,-73.45097578542953,45.763044803711715,2023-10-17,42
,60013,Daigle D67,Rouge,2018-04-13,-73.45230732050597,45.76298223334633,2023-10-17,42
,60013,McAvity M67,Rouge,2019-08-22,-73.45331204374185,45.7637623952259,2023-10-17,52
,60013,McAvity M67,Rouge,2019-08-22,-73.45238340645494,45.764842605000375,2023-10-17,52
,60013,McAvity M67,Rouge,2019-08-22,-73.45140544597277,45.765986759464035,2023-10-17,52
,60013,Daigle D67,Rouge,2018-11-13,-73.44985680765734,45.7649970298488,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-13,-73.44965358762336,45.76432815143748,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-13,-73.45088174733232,45.76382933181551,2023-10-17,42
,60013,Daigle D67,Rouge,2022-01-18,-73.44931736755395,45.763378380792936,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-13,-73.44853997708705,45.76428777452362,2023-10-17,42
,60013,Daigle D67,Rouge,2019-08-26,-73.44829927774374,45.76349769029948,2023-10-17,42
,60013,Daigle D67,Rouge,2019-08-26,-73.4499067981532,45.762437245242246,2023-10-17,42
,60013,Daigle D67,Rouge,2019-08-26,-73.4481546982814,45.76149277192687,2023-10-17,45
,60013,Daigle D67,Rouge,2019-08-22,-73.4522065210373,45.76376698692619,2023-10-17,42
,60013,Daigle D67,Rouge,2018-11-13,-73.45111112194988,45.764713922446695,2023-10-17,42
,60013,Concord D67M,Rouge,2019-08-22,-73.44877293987447,45.773073146207544,2023-10-17,50
,60013,Concord D67M,Rouge,2019-08-22,-73.44866280822392,45.77421792632561,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-26,-73.4484832157124,45.77527518658505,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-29,-73.44836905108663,45.77641447537993,2023-10-17,45
,60013,Concord D67M,Rouge,2019-08-22,-73.44869512582906,45.77754453515744,2023-10-17,45
,60013,Concord D67M,Rouge,2019-08-22,-73.4486652283999,45.779082317292705,2023-10-17,45
,60013,Concord D67M,Rouge,2021-05-18,-73.44049951177638,45.78534277498951,2023-10-17,47
,60013,Concord D67M,Rouge,2019-08-22,-73.43931118650043,45.786502420764485,2023-10-17,45
,60013,Concord D67M,Rouge,2019-08-22,-73.43863803880134,45.787403772337,2023-10-17,45
,60013,Concord D67M,Rouge,2019-08-22,-73.43776895444165,45.78846192743502,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.44745254682357,45.77503757449462,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.44735873317944,45.77644937830556,2023-10-17,37
,60013,Concord D67M,Rouge,2018-11-07,-73.44593450911987,45.77622614395795,2023-10-17,52
,60013,Concord D67M,Rouge,2018-11-07,-73.44614139639854,45.7749191815037,2023-10-17,54
,60013,Concord D67M,Rouge,2018-11-07,-73.44570070527341,45.777167416850006,2023-10-17,52
,60013,Daigle D67,Rouge,2018-11-08,-73.4449206694022,45.77607168845512,2023-10-17,52
,60013,McAvity M67 Brigadier,Rouge,2018-11-08,-73.44450659306061,45.774960936576456,2023-10-17,45
,60013,McAvity M67 Brigadier,Rouge,2018-11-08,-73.4439202096208,45.77622202826876,2023-10-17,70
,60013,McAvity M67 Brigadier,Rouge,2018-11-07,-73.44310842700861,45.776332854805446,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-07,-73.4432183963834,45.77523634947834,2023-10-17,42
,60013,McAvity M67 Brigadier,Rouge,2018-04-13,-73.44513941530515,45.77397082410988,2023-10-17,54
,60013,Concord D67M,Rouge,2018-04-13,-73.43708423143188,45.775964309550226,2023-10-17,45
,60013,Daigle D67,Rouge,2019-08-26,-73.44142402462089,45.7756497428272,2023-10-17,50
,60013,Concord D67M,Rouge,2018-11-12,-73.44146320713983,45.77408893175239,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-12,-73.44068582544196,45.774611170965905,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-12,-73.4402251394922,45.77343003134428,2023-10-17,40
,60013,McAvity M67,Rouge,2018-11-12,-73.43934619999975,45.773906898890246,2023-10-17,42
,60013,McAvity M67 Brigadier,Rouge,2018-11-12,-73.43763960721537,45.773190931672694,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-13,-73.43986017840933,45.77136602405713,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.47082152068188,45.71560634244266,2023-10-17,44
,60013,AVK Model 27-80,Rouge,2019-12-11,-73.46755546278803,45.72691424212879,2023-10-17,52
,60013,McAvity M67,Rouge,2019-02-26,-73.44818920919639,45.747067014620356,2023-10-17,47
,60013,AVK Model 27-80,Rouge,2018-10-02,-73.40060344642654,45.78411491923998,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-09,-73.44019385088808,45.7696600960444,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-09,-73.43926594227005,45.770744315738625,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-09,-73.43818093887899,45.772013086590896,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-13,-73.4389773591467,45.772396420525155,2023-10-17,42
,60013,McAvity M67 Brigadier,Rouge,2018-04-13,-73.44197259996714,45.769362001992874,2023-10-17,40
,60013,Concord D67M,Rouge,2018-12-03,-73.41979236027439,45.78804923401436,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41907008864062,45.78878106955492,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41814559273907,45.78792274162605,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.42051933202549,45.787267052031936,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.41896184051471,45.78660886242444,2023-10-17,50
,60013,Daigle D67,Rouge,2018-12-03,-73.41748366174525,45.786434829519344,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41837501424908,45.78732584476828,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41553118561306,45.78767243155969,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.41290981206296,45.7916874754874,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41348085275482,45.7909313326222,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41420642680524,45.79021852022025,2023-10-17,55
,60013,Concord D67M,Rouge,2018-12-03,-73.41538779078647,45.79050425434928,2023-10-17,40
,60013,Concord D67M,Rouge,2019-09-03,-73.44626275575068,45.73940798447372,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44471506090693,45.74016776196821,2023-10-17,58
,60013,Concord D67M,Rouge,2019-03-04,-73.43877136523813,45.75285770100956,2023-10-17,55
,60013,Concord D67M,Rouge,2018-12-04,-73.43434139385465,45.75281885827619,2023-10-17,55
,60013,Concord D67M,Rouge,2018-12-05,-73.43324103321103,45.753922611488704,2023-10-17,58
,60013,Concord D67M,Rouge,2018-12-05,-73.43228028107931,45.75504705391241,2023-10-17,56
,60013,Concord D67M,Rouge,2018-04-13,-73.4852715892199,45.732017020724605,2023-07-18,42
,60013,McAvity M67,Rouge,2019-02-13,-73.48556448268467,45.73407821502883,2023-07-18,36
,60013,Concord D67M,Rouge,2018-04-13,-73.48399936269628,45.73479069238805,2023-07-18,42
,60013,Daigle D67,Noire,2019-02-13,-73.48363335337153,45.733277215080186,2023-07-18,44
,60013,Concord D67M,Rouge,2019-02-13,-73.48318043127901,45.734094214579656,2023-07-18,42
,60013,Daigle D67,Rouge,2018-04-13,-73.4849201927797,45.73768400928662,2023-07-18,40
,60013,McAvity M67,Rouge,2018-04-13,-73.48440214187754,45.73851535493414,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-12,-73.4830977141202,45.738904969531305,2023-07-18,20
,60013,Daigle D67,Rouge,2018-04-13,-73.4831353359798,45.73827758664817,2023-07-18,24
,60013,Daigle D67,Rouge,2018-04-13,-73.48324801417581,45.737177059628465,2023-07-18,42
,60013,Daigle D67,Rouge,2018-04-13,-73.48291657298671,45.73963113186886,2023-07-18,22
,60013,Canron CT,Rouge,2019-02-12,-73.48339801339603,45.74006020358801,2023-07-18,20
,60013,Daigle D67,Rouge,2019-02-12,-73.48309433171869,45.74080687117503,2023-07-18,22
,60013,Daigle D67,Rouge,2018-04-13,-73.48226471229712,45.74095143411702,2023-07-18,30
,60013,Daigle D67,Rouge,2018-04-13,-73.4826657719832,45.741825683529626,2023-07-18,45
,60013,AVK Model 27-80,Rouge,2019-02-08,-73.48130205474565,45.742386232947375,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.4821370543789,45.736633543467974,2023-07-18,46
,60013,Daigle D67,Rouge,2018-04-13,-73.48158224089791,45.73924507891589,2023-07-18,22
,60013,Concord D67M,Rouge,2018-04-13,-73.47531818129872,45.74636903108567,2023-07-18,38
,60013,Concord D67M,Rouge,2018-04-13,-73.4739041541001,45.747351087384914,2023-07-18,36
,60013,Daigle D67,Rouge,2018-04-13,-73.47459990154927,45.7476557469656,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-18,-73.47381211146518,45.748167143846835,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-18,-73.47315924651676,45.74866687992005,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-18,-73.4725116115823,45.749190129857226,2023-07-18,60
,60013,Daigle D67,Rouge,2019-02-18,-73.47124108584339,45.750199692803434,2023-07-18,55
,60013,Daigle D67,Noire,2019-02-19,-73.47620046709773,45.75036776352409,2023-07-18,12
,60013,Daigle D67,Rouge,2019-02-07,-73.47441758581955,45.7495174895474,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-07,-73.47427703993691,45.75002537215239,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-07,-73.47388861976982,45.75068874005543,2023-07-18,45
,60013,Daigle D67,Noire,2018-04-13,-73.47581621170322,45.75097932922942,2023-07-18,12
,60013,Daigle D67,Rouge,2019-02-20,-73.47538708895837,45.75158990155964,2023-07-18,36
,60013,Concord D67M,Rouge,2019-02-19,-73.47653730455922,45.749650393627086,2023-07-18,28
,60013,Concord D67M,Rouge,2019-02-19,-73.47552099180461,45.74915147525624,2023-07-18,28
,60013,Canron CT,Rouge,2019-02-19,-73.47704266043993,45.74898729344948,2023-07-18,30
,60013,Canron CT,Rouge,2019-02-19,-73.47529828300476,45.748275714744466,2023-07-18,28
,60013,Daigle D67,Rouge,2018-04-13,-73.47557462197693,45.74715544331754,2023-07-18,40
,60013,Concord D67M,Rouge,2019-02-19,-73.47681507390772,45.746976614366524,2023-07-18,55
,60013,Daigle D67,Rouge,2019-02-19,-73.47737862318519,45.748306424655325,2023-07-18,46
,60013,Concord D67M,Rouge,2019-02-19,-73.47855529681937,45.74775874454907,2023-07-18,55
,60013,Canron CT,Rouge,2019-02-19,-73.47869927861493,45.74674393407202,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-19,-73.47962048560396,45.74619455234016,2023-07-18,35
,60013,AVK Model 27-80,Rouge,2019-02-08,-73.47671274705297,45.74637720837046,2023-07-18,50
,60013,AVK Model 27-80,Rouge,2019-02-08,-73.47801518427922,45.74560714144603,2023-07-18,50
,60013,McAvity M67,Rouge,2019-05-15,-73.48025784818952,45.74441247416633,2023-07-18,0
,60013,AVK Model 27-80,Rouge,2019-02-08,-73.48039260594142,45.74345006738186,2023-07-18,50
,60013,Daigle D67,Rouge,2019-01-07,-73.48320455635769,45.75545512861224,2023-07-18,55
,60013,Daigle D67,Rouge,2019-01-07,-73.48407913719744,45.755982911833115,2023-07-18,55
,60013,McAvity M67,Rouge,2019-01-07,-73.48513643057719,45.75662369035509,2023-07-18,55
,60013,Daigle D67,Noire,2019-01-07,-73.48382693202161,45.75756525671865,2023-07-18,55
,60013,Daigle D67,Rouge,2018-04-13,-73.48296219774426,45.75711921059785,2023-07-18,55
,60013,Daigle D67,Noire,2019-01-03,-73.48243263841229,45.756860451480584,2023-07-18,55
,60013,Daigle D67,Noire,2019-01-07,-73.48497926700887,45.757795204520356,2023-07-18,55
,60013,Daigle D67,Noire,2019-01-07,-73.48594264824015,45.75857268732464,2023-07-18,50
,60013,Daigle D67,Noire,2019-01-07,-73.48705652352665,45.75910834722842,2023-07-18,50
,60013,Daigle D67,Noire,2019-01-07,-73.48795226133905,45.75875257215913,2023-07-18,45
,60013,Daigle D67,Rouge,2019-01-07,-73.4876434885691,45.75985281878692,2023-07-18,45
,60013,Daigle D67,Rouge,2018-04-13,-73.46670048476089,45.75494288402079,2023-07-18,47
,60013,Daigle D67,Rouge,2018-04-13,-73.46470525564031,45.754624726552954,2023-07-18,12
,60013,Daigle D67,Rouge,2019-02-07,-73.46496920125335,45.755456557932774,2023-07-18,22
,60013,McAvity M67,Rouge,2018-04-13,-73.4635157280061,45.75610301735609,2023-07-18,30
,60013,AVK Model 27-80,Rouge,2019-01-21,-73.46879782037392,45.75546119710993,2023-07-18,47
,60013,Concord D67M,Rouge,2018-04-13,-73.46862348065841,45.755954734983575,2023-07-18,47
,60013,AVK Model 27-80,Rouge,2019-01-21,-73.47191456955159,45.75701723442811,2023-07-18,47
,60013,Daigle D67,Rouge,2018-04-13,-73.47215007652278,45.757431847653976,2023-07-18,47
,60013,Daigle D67,Rouge,2018-04-13,-73.47082204316945,45.75704025497203,2023-07-18,47
,60013,AVK Model 27-80,Rouge,2019-01-21,-73.47033199675323,45.75623017118821,2023-07-18,47
,60013,Daigle D67,Rouge,2018-04-13,-73.46955801718182,45.75641296952014,2023-07-18,47
,60013,Concord D67M,Rouge,2018-04-13,-73.46665189690223,45.75608619564472,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.46508119901735,45.757173120230874,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.46644174836503,45.757813476668495,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.46759157412272,45.75667760059045,2023-07-18,50
,60013,McAvity M67,Rouge,2018-04-13,-73.46788986122661,45.757662456015,2023-07-18,50
,60013,Concord D67M,Rouge,2019-02-20,-73.46929308172305,45.75746780455448,2023-07-18,50
,60013,Canron CT,Noire,2018-04-13,-73.46802301107319,45.75871735001612,2023-07-18,55
,60013,McAvity M67,Rouge,2018-04-13,-73.4701354391814,45.75825900436153,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.4713346360784,45.758280870787004,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.47075797019079,45.75921783304442,2023-07-18,50
,60013,Daigle D67,Rouge,2018-04-13,-73.46881920754548,45.75937869998024,2023-07-18,47
,60013,Canron CT,Rouge,2019-02-21,-73.46964812991318,45.760079186096945,2023-07-18,47
,60013,Canron CT,Rouge,2019-02-21,-73.47011604534292,45.760967784796485,2023-07-18,47
,60013,Canron CT,Noire,2019-10-25,-73.46915789849258,45.76212599032938,2023-07-18,55
,60013,Canron CT,Noire,2018-04-13,-73.46845553989282,45.76095117572793,2023-07-18,55
,60013,Concord D67M,Rouge,2018-04-13,-73.4670411881263,45.76108658364421,2023-07-18,50
,60013,Canron CT,Noire,2019-02-21,-73.46769478308453,45.75967929547835,2023-07-18,47
,60013,Canron CT,Noire,2018-04-13,-73.46682729274646,45.759970388981564,2023-07-18,47
,60013,Canron CT,Rouge,2018-04-13,-73.46529912116121,45.75920619176604,2023-07-18,47
,60013,Canron CT,Noire,2018-04-13,-73.46518722845877,45.760161792897314,2023-07-18,50
,60013,Canron CT,Noire,2018-04-13,-73.46490766243416,45.760926845255995,2023-07-18,55
,60013,Canron CT,Rouge,2018-04-13,-73.46421587172308,45.761355899323426,2023-07-18,50
,60013,McAvity M67 Brigadier,Rouge,2019-03-04,-73.46445796423642,45.75834498073148,2023-07-18,50
,60013,Canron CT,Noire,2018-04-13,-73.46363232908041,45.75915037152636,2023-07-18,50
,60013,Daigle D67,Rouge,2019-02-07,-73.46209205193392,45.757171664831354,2023-07-18,55
,60013,Canron CT,Noire,2018-04-13,-73.46308222724852,45.757336237940635,2023-07-18,50
,60013,Canron CT,Noire,2018-04-13,-73.46205595570724,45.75834533641456,2023-07-18,55
,60013,Concord D67M,Rouge,2019-02-07,-73.46123594951817,45.758264347280594,2023-07-18,57
,60013,Daigle D67,Rouge,2018-04-13,-73.4604825483575,45.75950320886397,2023-07-18,47
,60013,Daigle D67,Rouge,2019-02-21,-73.4616920588552,45.75931620340641,2023-07-18,55
,60013,Canron CT,Rouge,2018-04-13,-73.46324067354062,45.76009492177824,2023-07-18,55
,60013,Canron CT,Noire,2018-04-13,-73.46250707796825,45.76052331234551,2023-07-18,55
,60013,Canron CT,Rouge,2018-04-13,-73.4617418843757,45.76171698013613,2023-07-18,47
,60013,Canron CT,Rouge,2018-04-13,-73.46042892324476,45.762549587684596,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.4598791458294,45.763214988436914,2023-07-18,15
,60013,Canron CT,Rouge,2018-04-13,-73.46343788028284,45.76181436314301,2023-07-18,47
,60013,Canron CT,Rouge,2019-02-21,-73.46256387385337,45.76264788481642,2023-07-18,36
,60013,Canron CT,Rouge,2018-04-13,-73.46186840344656,45.76330997786984,2023-07-18,50
,60013,Concord D67M,Rouge,2019-02-21,-73.46156516247652,45.763995094233245,2023-07-18,52
,60013,Canron CT,Rouge,2019-02-21,-73.46644733117448,45.761693260541335,2023-07-18,55
,60013,Canron CT,Rouge,2018-04-13,-73.46794382676335,45.762440826661205,2023-07-18,55
,60013,Canron CT,Rouge,2018-04-13,-73.46375275191328,45.76352180168793,2023-07-18,50
,60013,Canron CT,Noire,2018-04-13,-73.46555768057036,45.7636865018762,2023-07-18,40
,60013,McAvity M67,Noire,2018-04-13,-73.46274992632169,45.764596697234275,2023-07-18,42
,60013,Concord D67M,Rouge,2018-04-13,-73.46373475774463,45.76506297632909,2023-07-18,50
,60013,Canron CT,Rouge,2018-04-13,-73.46494207775706,45.764660116059105,2023-07-18,50
,60013,Concord D67M,Rouge,2018-04-13,-73.46484131930322,45.76560814302294,2023-07-18,50
,60013,Canron CT,Rouge,2018-04-13,-73.46689146258825,45.76282285241582,2023-07-18,57
,60013,Canron CT,Rouge,2019-02-21,-73.46663036497202,45.764593636323184,2023-07-18,50
,60013,Canron CT,Rouge,2019-02-21,-73.46718144360236,45.76540483817417,2023-07-18,57
,60013,Canron CT,Noire,2018-04-13,-73.4678473766479,45.76435438113981,2023-07-18,57
,60013,Canron CT,Noire,2018-04-13,-73.4687220313046,45.76327599554546,2023-07-18,55
,60013,Concord D67M,Rouge,2018-04-13,-73.46604023822623,45.76619589603951,2023-07-18,50
,60013,Canron CT,Rouge,2018-04-13,-73.46534096165358,45.7680337730655,2023-07-18,50
,60013,Canron CT,Rouge,2018-04-13,-73.46324542574644,45.76638581607005,2023-07-18,50
,60013,McAvity M67 Brigadier,Rouge,2019-02-22,-73.46388192081247,45.76591378932087,2023-07-18,50
,60013,McAvity M67,Rouge,2018-04-13,-73.46218754922091,45.76555924620302,2023-07-18,50
,60013,McAvity M67,Rouge,2018-04-13,-73.46070740168659,45.76442152353821,2023-07-18,52
,60013,Daigle D67,Rouge,2019-02-07,-73.4585696533161,45.76206034018554,2023-07-18,50
,60013,Canron CT,Rouge,2018-04-13,-73.45952508210016,45.76086727099658,2023-07-18,50
,60013,Canron CT,Noire,2019-02-21,-73.46651161883017,45.76347738155151,2023-07-18,47
,60013,Canron CT,Noire,2018-04-13,-73.46492317296078,45.76270054889937,2023-07-18,47
,60013,McAvity M67 Brigadier,Rouge,2019-02-22,-73.4644591241874,45.76693490204472,2023-07-18,50
,60013,Canron CT,Rouge,2018-04-13,-73.46612661035849,45.767106682584476,2023-07-18,52
,60013,Canron CT,Rouge,2018-04-13,-73.4642604971966,45.7682551781914,2023-07-18,40
,60013,Daigle D67,Rouge,2018-04-13,-73.46320626830419,45.76825729102785,2023-07-18,47
,60013,Concord D67M,Rouge,2018-04-13,-73.46460189826213,45.76954411439059,2023-07-18,52
,60013,Daigle D67,Rouge,2018-04-13,-73.4640109673564,45.77049432637975,2023-07-18,52
,60013,Daigle D67,Rouge,2018-04-13,-73.46300521224204,45.77025649375824,2023-07-18,40
,60013,Canron CT,Rouge,2019-02-22,-73.46296683251312,45.767235379462655,2023-07-18,40
,60013,Concord D67M,Rouge,2018-04-13,-73.4619085298014,45.76723467364951,2023-07-18,47
,60013,Concord D67M,Rouge,2018-04-13,-73.46155205275419,45.7680520416097,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-25,-73.46181816715584,45.76932694596591,2023-07-18,45
,60013,Daigle D67,Noire,2019-02-25,-73.4606510549767,45.76864878706534,2023-07-18,45
,60013,Daigle D67,Rouge,2018-04-13,-73.46040780297506,45.76952587578163,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-25,-73.46173718666446,45.770545959111864,2023-07-18,40
,60013,Daigle D67,Noire,2018-04-13,-73.46294100151654,45.771480012888915,2023-07-18,40
,60013,Concord D67M,Rouge,2019-02-25,-73.46017582681468,45.77037811123024,2023-07-18,42
,60013,Daigle D67,Rouge,2018-04-13,-73.45919928192676,45.76858334103138,2023-07-18,40
,60013,Daigle D67,Noire,2018-04-13,-73.45946025126362,45.76747181963237,2023-07-18,40
,60013,Canron CT,Rouge,2018-04-13,-73.4614599494081,45.766048153164796,2023-07-18,40
,60013,Canron CT,Noire,2018-04-13,-73.46057179517513,45.765351592745965,2023-07-18,40
,60013,Canron CT,Noire,2018-04-13,-73.45950756840718,45.76535194938415,2023-07-18,42
,60013,Canron CT,Rouge,2018-04-13,-73.45909051975205,45.766073243650396,2023-07-18,42
,60013,Canron CT,Rouge,2019-02-25,-73.4581919132447,45.76648185066132,2023-07-18,40
,60013,Concord D67M,Rouge,2018-04-13,-73.45911000667739,45.76424808413653,2023-07-18,40
,60013,Canron CT,Rouge,2018-04-13,-73.45794044854838,45.76506466149078,2023-07-18,42
,60013,Canron CT,Rouge,2018-04-13,-73.45692964766577,45.76546284302994,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-07,-73.45744364352694,45.763268846938246,2023-07-18,47
,60013,AVK Model 27-80,Rouge,2021-06-15,-73.45644408928656,45.76437092135522,2023-07-18,30
,60013,Concord D67M,Rouge,2018-04-13,-73.45506293098765,45.76588321320566,2023-07-18,30
,60013,Daigle D67,Rouge,2018-04-13,-73.46294554130212,45.769284410584056,2023-07-18,40
,60013,Canron CT,Rouge,2018-04-13,-73.45656683063305,45.766484871119985,2023-07-18,40
,60013,Canron CT,Rouge,2018-04-13,-73.45784758886269,45.767486505690904,2023-07-18,40
,60013,Concord D67M,Rouge,2018-04-13,-73.4589677333996,45.769430987586354,2023-07-18,42
,60013,Canron CT,Rouge,2019-02-22,-73.46031978811473,45.76730350829665,2023-07-18,40
,60013,Daigle D67,Rouge,2018-04-13,-73.48664385363695,45.76087823035321,2023-07-18,42
,60013,Daigle D67,Rouge,2019-01-22,-73.48493580623591,45.761274590673295,2023-07-18,55
,60013,Daigle D67,Rouge,2019-01-16,-73.4856397744239,45.761868991400355,2023-07-18,55
,60013,Daigle D67,Rouge,2019-01-22,-73.48435834351817,45.7618833837574,2023-07-18,42
,60013,Daigle D67,Noire,2019-01-21,-73.48301213029364,45.761883091204155,2023-07-18,40
,60013,Daigle D67,Rouge,2019-01-21,-73.48344020332293,45.762953176082924,2023-07-18,40
,60013,Concord D67M,Rouge,2019-01-16,-73.4834039432044,45.76387959734283,2023-07-18,52
,60013,AVK Model 27-80,Rouge,2019-10-24,-73.48580241809988,45.760120941213884,2023-07-18,47
,60013,Concord D67M,Rouge,2018-08-10,-73.48416332826466,45.75931277474514,2023-07-18,52
,60013,Daigle D67,Rouge,2019-01-22,-73.4838238958663,45.76072458527543,2023-07-18,55
,60013,Daigle D67,Rouge,2019-01-22,-73.48301840815749,45.76111135523826,2023-07-18,42
,60013,Daigle D67,Rouge,2019-01-21,-73.48224573308563,45.762356989050105,2023-07-18,40
,60013,Daigle D67,Noire,2019-01-18,-73.48276702947024,45.75976977489921,2023-07-18,45
,60013,AVK Model 27-80,Rouge,2019-10-24,-73.48236551208717,45.758425796487515,2023-07-18,52
,60013,Daigle D67,Rouge,2018-04-13,-73.48118170345579,45.759334714155834,2023-07-18,42
,60013,Daigle D67,Noire,2018-04-13,-73.48122809765385,45.76010003073988,2023-07-18,40
,60013,Daigle D67,Rouge,2018-04-13,-73.47974427047458,45.76021870419568,2023-07-18,55
,60013,Daigle D67,Rouge,2019-01-18,-73.48009154708556,45.76216312865903,2023-07-18,45
,60013,Daigle D67,Noire,2019-02-01,-73.4812192068112,45.75854877677304,2023-07-18,42
,60013,AVK Model 27-80,Rouge,2019-10-24,-73.48093372049979,45.75770273704254,2023-07-18,52
,60013,Daigle D67,Rouge,2018-04-13,-73.47969676675186,45.759378280315765,2023-07-18,42
,60013,Daigle D67,Noire,2018-04-13,-73.47827147613987,45.759485355590876,2023-07-18,55
,60013,Daigle D67,Noire,2019-02-01,-73.47657739962786,45.75901916994426,2023-07-18,55
,60013,AVK Model 27-80,Rouge,2019-02-05,-73.47376943274006,45.75817683316964,2023-07-18,55
,60013,Daigle D67,Rouge,2019-02-05,-73.47430736395629,45.75900946086182,2023-07-18,55
,60013,AVK Model 27-80,Rouge,2019-02-05,-73.47309395941625,45.759245013054425,2023-07-18,55
,60013,Daigle D67M,Noire,2019-02-01,-73.47377218510678,45.76001479134815,2023-07-18,55
,60013,Daigle D67,Noire,2018-04-13,-73.47217710116857,45.761121746297576,2023-07-18,48
,60013,AVK Model 27-80,Rouge,2018-04-13,-73.475190639191,45.75927483124177,2023-07-18,55
