ï»¿ID,LONGUEUR,TYPE,DATE_CREATION,DATE_MODIFICATION,MUNICIPALITE,GEOM
3000411,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000447,78,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000417,43,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000457,130,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000402,48,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000401,71,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000420,35,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000801,37,3,2013-02-21,2023-09-05,Repentigny,Ligne
3000464,82,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000418,69,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000439,81,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000407,69,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000440,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000438,68,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000436,98,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000435,60,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000434,44,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000437,63,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000433,77,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000458,44,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000408,60,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000428,43,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000429,68,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000409,38,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000456,42,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000455,69,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000430,82,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000432,98,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000431,71,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000423,33,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000427,38,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000426,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000425,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000424,70,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000809,41,3,2015-05-14,2023-09-05,Repentigny,Ligne
3001208,40,3,2016-03-23,2023-09-05,Repentigny,Ligne
3001608,103,3,2016-07-13,2023-09-05,Repentigny,Ligne
3001609,111,3,2016-07-13,2023-09-05,Repentigny,Ligne
3001610,35,3,2016-07-13,2023-09-05,Repentigny,Ligne
3001611,42,3,2016-07-13,2023-09-05,Repentigny,Ligne
3001615,28,3,2017-11-22,2023-09-05,Repentigny,Ligne
3002015,54,3,2017-11-29,2023-09-05,Repentigny,Ligne
3002016,81,3,2017-11-29,2023-09-05,Repentigny,Ligne
3002017,62,3,2017-11-29,2023-09-05,Repentigny,Ligne
3002018,70,3,2017-11-29,2023-09-05,Repentigny,Ligne
3002019,33,3,2018-02-02,2023-09-05,Repentigny,Ligne
3001612,40,3,2017-03-15,2023-09-05,Repentigny,Ligne
3000406,34,3,2013-01-01,2023-09-05,Repentigny,Ligne
3002819,40,3,2018-10-30,2023-09-05,Repentigny,Ligne
2000249,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000251,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000500,6,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000501,6,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000650,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000718,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000901,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000902,4,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000903,5,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000939,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001075,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001076,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001080,21,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001083,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001084,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001085,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001086,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001091,6,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001224,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001229,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001230,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001232,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001238,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001278,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001376,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001377,21,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001378,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001417,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001496,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001497,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001499,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001500,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001562,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001563,5,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001761,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001762,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001763,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001877,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001878,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001879,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001880,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001881,22,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001925,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001926,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001934,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002051,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002052,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002053,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002054,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002055,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002056,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002057,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002058,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002059,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002060,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002061,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002062,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002063,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002064,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002065,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002169,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002170,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002171,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002172,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002173,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002174,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002211,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002242,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002281,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002282,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002283,5,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002286,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002287,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002288,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002289,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002290,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002291,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002294,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002295,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002299,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002300,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002302,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002304,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002306,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002307,6,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002308,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002311,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002313,7,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002314,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002315,12,2,2015-11-24,2024-03-08,Repentigny,Ligne
2002320,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002327,7,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002329,8,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002330,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002331,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002332,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002333,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002334,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002335,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002336,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002337,8,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002338,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002339,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002642,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002643,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002644,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002645,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002745,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2003017,23,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004598,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004607,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004630,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004826,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004827,7,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004829,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005051,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005052,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005071,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005073,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005078,6,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005120,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005798,14,2,2016-01-13,2019-11-20,Repentigny,Ligne
2005822,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005832,14,2,2016-01-14,2019-11-20,Repentigny,Ligne
2005833,18,2,2016-01-14,2019-11-20,Repentigny,Ligne
2005834,13,2,2016-01-14,2019-11-20,Repentigny,Ligne
2005835,19,2,2016-01-14,2019-11-20,Repentigny,Ligne
2005839,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005961,16,2,2016-01-15,2019-11-20,Repentigny,Ligne
2006068,13,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006069,13,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006070,12,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006071,12,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006072,10,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006073,10,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006076,12,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006195,9,2,2016-01-15,2019-11-20,Repentigny,Ligne
2006198,19,2,2016-01-14,2019-11-20,Repentigny,Ligne
2006218,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006323,20,2,2016-01-14,2019-11-20,Repentigny,Ligne
2006341,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006427,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006642,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006689,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006695,11,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006815,16,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006838,6,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006842,4,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006891,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002285,21,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002284,7,2,2015-11-24,2019-11-20,Repentigny,Ligne
2009315,8,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002210,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002324,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005799,6,2,2016-01-13,2019-11-20,Repentigny,Ligne
2009724,11,2,2016-03-17,2019-11-20,Repentigny,Ligne
2000899,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005998,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006325,19,2,2016-01-25,2019-11-20,Repentigny,Ligne
2005264,18,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006334,19,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006331,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002316,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006310,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2010941,12,2,2016-04-08,2019-11-20,Repentigny,Ligne
2010942,11,2,2016-04-08,2019-11-20,Repentigny,Ligne
2010989,13,2,2016-04-08,2019-11-20,Repentigny,Ligne
2010990,10,2,2016-04-08,2019-11-20,Repentigny,Ligne
2011017,35,2,2016-04-08,2019-11-20,Repentigny,Ligne
2011152,14,2,2016-04-08,2019-11-20,Repentigny,Ligne
2005785,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000649,21,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005910,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000252,21,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002757,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001498,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000492,6,2,2015-11-24,2019-11-20,Repentigny,Ligne
2012878,19,2,2016-12-21,2019-11-20,Repentigny,Ligne
2012883,8,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000648,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2012885,7,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000651,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2014494,11,2,2017-02-01,2019-11-20,Repentigny,Ligne
2014504,19,2,2017-02-10,2019-11-20,Repentigny,Ligne
2014505,20,2,2017-02-10,2019-11-20,Repentigny,Ligne
2014573,19,2,2017-02-16,2019-11-20,Repentigny,Ligne
2009327,13,2,2016-02-16,2019-11-20,Repentigny,Ligne
2006646,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006794,19,2,2016-01-25,2019-11-20,Repentigny,Ligne
2006797,16,2,2016-01-25,2019-11-20,Repentigny,Ligne
2003050,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2003048,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006798,18,2,2016-01-15,2019-11-20,Repentigny,Ligne
2002650,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2018579,6,2,2017-04-07,2019-11-20,Repentigny,Ligne
2018580,7,2,2017-04-07,2019-11-20,Repentigny,Ligne
2018581,7,2,2017-04-07,2019-11-20,Repentigny,Ligne
2002540,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002648,8,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006283,20,2,2016-01-14,2019-11-20,Repentigny,Ligne
2019834,17,2,2018-01-17,2019-11-20,Repentigny,Ligne
2019854,18,2,2018-01-22,2019-11-20,Repentigny,Ligne
2009326,11,2,2016-02-16,2019-11-20,Repentigny,Ligne
2001234,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002326,12,2,2015-11-24,2019-11-20,Repentigny,Ligne
2020708,21,2,2018-01-22,2019-11-20,Repentigny,Ligne
2014545,9,2,2017-02-16,2019-11-20,Repentigny,Ligne
2014498,11,2,2017-02-03,2019-12-11,Repentigny,Ligne
2021837,7,2,2017-02-03,2019-12-11,Repentigny,Ligne
2021103,10,2,2018-01-23,2019-11-20,Repentigny,Ligne
2023143,7,2,2018-01-29,2019-11-20,Repentigny,Ligne
2023144,7,2,2018-01-29,2019-11-20,Repentigny,Ligne
2026300,5,2,2018-02-12,2019-11-20,Repentigny,Ligne
2005093,11,2,2016-01-25,2019-11-20,Repentigny,Ligne
2005092,11,2,2016-01-25,2019-11-20,Repentigny,Ligne
2004828,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002772,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2025499,14,2,2018-02-09,2019-11-20,Repentigny,Ligne
2025907,15,2,2018-02-12,2019-11-20,Repentigny,Ligne
2004627,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004626,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2014534,14,2,2017-02-16,2019-11-20,Repentigny,Ligne
2002298,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001935,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001936,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006746,13,2,2016-01-25,2019-11-20,Repentigny,Ligne
2021844,13,2,2018-01-25,2019-11-20,Repentigny,Ligne
2005932,19,2,2016-01-15,2019-11-20,Repentigny,Ligne
2019823,15,2,2018-01-17,2019-11-20,Repentigny,Ligne
2014514,15,2,2017-02-15,2019-11-20,Repentigny,Ligne
2014513,15,2,2017-02-15,2019-11-20,Repentigny,Ligne
2014512,16,2,2017-02-15,2019-11-20,Repentigny,Ligne
2014516,15,2,2017-02-15,2021-03-30,Repentigny,Ligne
2028336,16,2,2018-11-23,2019-11-20,Repentigny,Ligne
2002322,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002321,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2028776,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2028785,16,2,2018-11-26,2019-11-20,Repentigny,Ligne
2028863,8,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000250,9,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000253,14,2,2015-11-24,2019-11-20,Repentigny,Ligne
2028876,18,2,2018-11-26,2019-11-20,Repentigny,Ligne
2028884,19,2,2018-11-26,2019-11-20,Repentigny,Ligne
2029223,16,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029226,14,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029227,16,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029228,9,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029229,13,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029230,12,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029231,19,2,2018-11-27,2019-11-20,Repentigny,Ligne
2029232,18,2,2018-11-28,2019-11-20,Repentigny,Ligne
2029233,11,2,2018-11-28,2019-11-20,Repentigny,Ligne
2005084,27,2,2016-01-25,2019-11-20,Repentigny,Ligne
2015359,17,2,2017-02-23,2019-11-20,Repentigny,Ligne
2029238,12,2,2018-11-28,2019-11-20,Repentigny,Ligne
2029240,13,2,2018-11-28,2019-11-20,Repentigny,Ligne
2015354,13,2,2017-02-23,2019-11-20,Repentigny,Ligne
2015361,15,2,2017-02-23,2019-11-20,Repentigny,Ligne
2009832,19,2,2016-03-17,2019-11-20,Repentigny,Ligne
2029291,20,2,2018-11-28,2019-11-20,Repentigny,Ligne
2029632,11,2,2018-11-29,2019-11-20,Repentigny,Ligne
2005962,12,2,2016-01-15,2019-11-20,Repentigny,Ligne
2002301,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006704,18,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005778,16,2,2016-01-13,2019-11-20,Repentigny,Ligne
2001214,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002208,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2000582,21,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005823,19,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005072,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004605,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001231,11,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002776,16,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002775,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004616,7,2,2015-11-24,2019-11-20,Repentigny,Ligne
2002296,15,2,2015-11-24,2019-11-20,Repentigny,Ligne
2028736,12,2,2018-11-23,2019-11-20,Repentigny,Ligne
2003045,13,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001093,4,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005800,9,2,2016-01-13,2019-11-20,Repentigny,Ligne
2006077,13,2,2016-01-25,2019-11-20,Repentigny,Ligne
2000581,22,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006202,11,2,2016-01-15,2019-11-20,Repentigny,Ligne
2004647,22,2,2015-11-24,2019-11-20,Repentigny,Ligne
2006747,11,2,2016-01-25,2019-11-20,Repentigny,Ligne
2014518,16,2,2017-02-15,2019-12-10,Repentigny,Ligne
2036598,10,2,2019-12-10,2019-12-10,Repentigny,Ligne
2006010,10,2,2016-01-15,2019-12-10,Repentigny,Ligne
2006009,10,2,2016-01-15,2019-12-10,Repentigny,Ligne
2036601,16,2,2019-12-10,2019-12-10,Repentigny,Ligne
2002175,18,2,2015-11-24,2019-12-11,Repentigny,Ligne
2036621,15,2,2019-12-11,2019-12-11,Repentigny,Ligne
2036620,15,2,2019-12-11,2019-12-11,Repentigny,Ligne
2036622,15,2,2019-12-11,2019-12-11,Repentigny,Ligne
2036623,12,2,2019-12-11,2019-12-11,Repentigny,Ligne
2038968,20,2,2015-11-24,2019-11-20,Repentigny,Ligne
2038967,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2004594,7,2,2015-11-24,2020-03-12,Repentigny,Ligne
2006196,14,2,2016-01-15,2020-03-12,Repentigny,Ligne
2004593,16,2,2015-11-24,2020-03-12,Repentigny,Ligne
2012426,16,2,2016-01-15,2020-03-12,Repentigny,Ligne
2040161,14,2,2021-03-30,2021-03-30,Repentigny,Ligne
2040162,13,2,2021-03-30,2021-03-30,Repentigny,Ligne
2002292,10,2,2015-11-24,2021-03-30,Repentigny,Ligne
2040180,15,2,2021-03-30,2021-03-30,Repentigny,Ligne
2036624,29,2,2019-12-11,2021-03-30,Repentigny,Ligne
2001081,24,2,2015-11-24,2019-11-20,Repentigny,Ligne
2001078,24,2,2015-11-24,2019-11-20,Repentigny,Ligne
2005830,17,2,2016-01-14,2021-05-19,Repentigny,Ligne
2042154,6,2,2021-12-20,2021-12-20,Repentigny,Ligne
2041752,6,2,2021-12-20,2021-12-20,Repentigny,Ligne
2025904,13,2,2018-02-12,2022-01-04,Repentigny,Ligne
2002209,23,2,2015-11-24,2022-01-04,Repentigny,Ligne
2001082,14,2,2015-11-24,2019-12-11,Repentigny,Ligne
2014094,8,2,2017-01-31,2022-01-13,Repentigny,Ligne
2033256,9,2,2019-01-17,2022-01-26,Repentigny,Ligne
2043360,6,2,2022-01-26,2022-01-26,Repentigny,Ligne
2032948,7,2,2019-01-17,2022-01-26,Repentigny,Ligne
2044167,8,2,2022-02-14,2022-02-14,Repentigny,Ligne
2044169,7,2,2022-02-14,2022-02-14,Repentigny,Ligne
2044181,8,2,2022-02-14,2022-02-14,Repentigny,Ligne
2044180,9,2,2022-02-14,2022-02-14,Repentigny,Ligne
2044182,9,2,2022-02-14,2022-02-14,Repentigny,Ligne
2032964,26,2,2019-01-17,2022-03-08,Repentigny,Ligne
2045378,19,2,2022-12-13,2022-12-13,Repentigny,Ligne
2045379,20,2,2022-12-13,2022-12-13,Repentigny,Ligne
2045381,18,2,2022-12-13,2022-12-13,Repentigny,Ligne
2045382,16,2,2022-12-13,2022-12-13,Repentigny,Ligne
2045383,10,2,2022-12-13,2022-12-13,Repentigny,Ligne
2023853,7,2,2018-02-06,2022-12-14,Repentigny,Ligne
2023865,9,2,2018-02-06,2022-12-14,Repentigny,Ligne
2045412,9,2,2018-02-06,2022-12-14,Repentigny,Ligne
2023864,8,2,2018-02-06,2022-12-14,Repentigny,Ligne
2045417,9,2,2022-12-14,2022-12-14,Repentigny,Ligne
2046224,9,2,2016-01-25,2022-12-21,Repentigny,Ligne
2006421,9,2,2016-01-25,2022-12-21,Repentigny,Ligne
2028891,15,2,2018-11-26,2022-12-21,Repentigny,Ligne
2046227,9,2,2022-12-21,2022-12-21,Repentigny,Ligne
2046228,9,2,2022-12-21,2022-12-21,Repentigny,Ligne
2041745,11,2,2021-05-31,2023-01-04,Repentigny,Ligne
2012026,13,2,2015-11-24,2023-01-06,Repentigny,Ligne
2004599,14,2,2015-11-24,2023-01-09,Repentigny,Ligne
2001213,15,2,2015-11-24,2023-01-10,Repentigny,Ligne
2005116,4,2,2015-11-24,2023-01-11,Repentigny,Ligne
2005115,7,2,2015-11-24,2023-01-11,Repentigny,Ligne
2033263,5,2,2019-01-17,2023-11-07,Repentigny,Ligne
2051024,12,2,2023-11-08,2023-11-08,Repentigny,Ligne
2005843,13,2,2016-01-25,2023-11-24,Repentigny,Ligne
2005959,14,2,2016-01-15,2023-11-24,Repentigny,Ligne
2053029,17,2,2015-11-24,2019-11-20,Repentigny,Ligne
2053030,10,2,2015-11-24,2019-11-20,Repentigny,Ligne
2053448,5,2,2024-03-08,2024-03-08,Repentigny,Ligne
2001077,21,2,2015-11-24,2024-08-06,Repentigny,Ligne
2001079,23,2,2015-11-24,2024-08-06,Repentigny,Ligne
4000423,28,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000425,498,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000437,471,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000444,15,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000462,82,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000463,8,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000465,32,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000469,21,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000471,11,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000483,72,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000484,31,4,2013-01-01,2013-01-01,Repentigny,Ligne
4000510,9,4,2013-01-01,2013-01-01,Repentigny,Ligne
4001204,45,4,2014-08-21,2014-08-21,Repentigny,Ligne
4002806,48,4,2014-11-19,2014-11-19,Repentigny,Ligne
4003209,21,4,2013-01-01,2014-11-20,Repentigny,Ligne
4002807,230,4,2014-11-19,2015-04-27,Repentigny,Ligne
4000509,6,4,2013-01-01,2015-04-27,Repentigny,Ligne
4000501,4,4,2013-01-01,2015-04-27,Repentigny,Ligne
4000470,16,4,2013-01-01,2015-04-27,Repentigny,Ligne
