ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,SUPERFICIE,SHAPE.STArea(),SHAPE.STLength()
613,86042,,2937,2937,252.784473318439
614,86042,,1395,1395,138.026538082782
615,86042,,17855.5,17855.5,504.75869750609
616,86042,,1478.5,1478.5,172.295978342539
617,86042,,960,960,152.689110420848
618,86042,,2486.5,2486.5,246.834795827826
619,86042,Lac Desvaux,1762660.2132565,1762660.2132565,10571.4273732572
620,86042,Lac Opasatica,31057339.9564306,31057339.9564306,73254.1964181728
621,86042,,1222,1222,130.71151965017
622,86042,,639.0005,639.0005,113.928430090339
623,86042,,10747.5,10747.5,424.518984566921
624,86042,,2464,2464,234.891827577045
625,86042,,870,870,128.661295866787
626,86042,,10179,10179,541.39777124817
627,86042,,4826.5,4826.5,662.408718550941
628,86042,,987.9999,987.9999,166.026860013484
629,86042,,1489,1489,187.098062836222
630,86042,,6531.5,6531.5,488.577187912786
631,86042,,2324.5,2324.5,262.004706522017
632,86042,,1827,1827,167.829424929233
633,86042,,733,733,121.410142690254
634,86042,,1744,1744,234.031955021347
635,86042,,3172,3172,241.507100317759
636,86042,,1914,1914,243.823953484623
637,86042,,2845,2845,237.990567336406
638,86042,,11635.0003,11635.0003,473.34566757254
639,86042,,1876.5,1876.5,169.776576208216
640,86042,,2854.5,2854.5,222.048958752489
641,86042,,2057.5,2057.5,249.975988678563
642,86042,Lac PerÃ¨s,70631.5014,70631.5014,1401.90670226085
643,86042,,3534.49995,3534.49995,236.823449362875
644,86042,,23337.5,23337.5,847.711798769809
645,86042,,1656.99995,1656.99995,215.714857590569
646,86042,,6954,6954,425.057434433743
647,86042,,357.42567716,357.42567716,84.3726327716043
648,86042,,9399.01150799,9399.01150799,505.542282316526
649,86042,,781.5003,781.5003,118.660638898413
650,86042,,968,968,154.306712273228
651,86042,,1608,1608,192.394784275712
652,86042,,743,743,147.124854983802
653,86042,,716.9909494,716.9909494,101.259833044917
654,86042,,4143.5,4143.5,349.547328735995
655,86042,,1157.5,1157.5,141.237872039887
656,86042,,4806.5,4806.5,413.701689222242
657,86042,,1655.5,1655.5,175.732194439972
658,86042,,1577.5,1577.5,160.261242055818
659,86042,,3909.5,3909.5,385.44396827943
660,86042,,10377,10377,562.815403600405
661,86042,,3633.5,3633.5,236.802471976206
662,86042,,1469,1469,172.814523582178
663,86042,,8302,8302,534.235792768619
664,86042,,3840,3840,376.45843822582
665,86042,,21544,21544,702.461909348516
666,86042,,13551.4998,13551.4998,729.436257856711
667,86042,,3506.99915,3506.99915,428.427189344942
668,86042,,1065.5,1065.5,141.514904792841
669,86042,,738,738,105.167426281553
670,86042,,7077.5,7077.5,392.301888297943
671,86042,,1205.5,1205.5,156.009224795293
672,86042,,8890.5,8890.5,360.852225434617
673,86042,,1347.5,1347.5,192.984637292298
674,86042,,3741,3741,272.740370153792
675,86042,,1476,1476,164.834253189866
676,86042,,907,907,128.205801079567
677,86042,,1888,1888,181.045114200553
678,86042,,15826,15826,628.549627182503
679,86042,,3663.5,3663.5,254.927617205795
680,86042,,3597,3597,398.596884219819
681,86042,Ruisseau Patrice,3510,3510,493.884266476224
682,86042,,1392,1392,214.472925618934
683,86042,,11423.5,11423.5,572.799153722122
684,86042,,21509.8142155,21509.8142155,1804.73689864319
685,86042,,13033,13033,455.5644012983
686,86042,,4980.5,4980.5,387.661706373109
687,86042,,2889.5,2889.5,240.905156007231
688,86042,,776,776,122.813156674267
689,86042,,18055,18055,673.997538606051
690,86042,Petit lac Gendron,59385.5,59385.5,1119.69076051519
691,86042,,10541.5,10541.5,522.088407958721
692,86042,,4538.97318695,4538.97318695,320.920593663346
693,86042,,10439,10439,442.895337838596
694,86042,,4755.47775847,4755.477758465,354.907763856941
695,86042,,3051.5,3051.5,290.562845476611
696,86042,,5203.48115453,5203.48115453,574.494262071575
697,86042,,3485,3485,242.141001437995
698,86042,,1241,1241,174.573805442376
699,86042,,1620.5,1620.5,230.004259482611
700,86042,,1335.5,1335.5,191.535742971235
701,86042,Lac Jonquet,214159.00125,214159.00125,2722.67216043494
702,86042,,83616.49985,83616.49985,5416.27779527113
703,86042,,5550,5550,354.217576387124
704,86042,,1326,1326,136.991090947001
705,86042,,2540.5,2540.5,235.500787739464
706,86042,,5097,5097,318.564355500489
707,86042,,1598.5,1598.5,175.262755918508
708,86042,,4563.50015,4563.50015,467.776001611501
709,86042,,4417.5,4417.5,373.668719323049
710,86042,Petit Lac Dufresnoy,1442839.66780459,1442839.66780459,6480.15324493057
711,86042,,741.5,741.5,131.639893032962
712,86042,,3273.99975,3273.99975,225.742285592673
713,86042,,2374.5,2374.5,307.569620589373
714,86042,,3263.5,3263.5,276.615879094809
715,86042,,929,929,111.839271697787
716,86042,,681,681,109.817940677926
717,86042,,1404.5,1404.5,183.818577819703
718,86042,,716.5,716.5,119.194326271128
719,86042,,1680.5,1680.5,215.6761820039
720,86042,,5562,5562,419.363122889655
721,86042,,1817.5,1817.5,179.974476523451
722,86042,,1449.5,1449.5,181.188325866018
723,86042,,916,916,147.808251695443
724,86042,,13987,13987,1029.88350530143
725,86042,,7872.99915,7872.99915,472.036209844695
726,86042,,1455.5,1455.5,163.004621955567
727,86042,,2454,2454,310.410321436753
728,86042,Lac Imau,426140.59555065,426140.595550655,2690.06174524363
729,86042,Lac de la SarracÃ©nie,7823,7823,463.923581612283
730,86042,Lac Ãcho,3213899.81794613,3213899.81794613,14402.3840593221
731,86042,,6250,6250,302.100128001805
732,86042,RiviÃ¨re Pelletier,210764.30123934,210764.30123934,28331.264827283
733,86042,,1480.4998,1480.4998,153.032778072115
734,86042,,3927,3927,236.087603148969
735,86042,,2806,2806,250.96779268232
736,86042,,2851.5,2851.5,223.642026655643
737,86042,,1519,1519,173.767072925247
738,86042,,11687.5,11687.5,501.499859891271
739,86042,,10874,10874,671.709378606536
740,86042,,1355.49985,1355.49985,149.870169242124
741,86042,,794,794,127.879616985014
742,86042,,3245,3245,447.465929682201
743,86042,,5206.5,5206.5,324.292273201235
744,86042,,7247.5,7247.5,495.633741032292
745,86042,,2270.5,2270.5,285.456780561392
746,86042,,9712,9712,372.981957851077
747,86042,,1756.5,1756.5,177.078919959207
748,86042,,4320.5,4320.5,340.566630144608
749,86042,,5958.5,5958.5,408.803967544924
750,86042,,2022.5,2022.5,281.425657379718
751,86042,,747,747,112.99768130478
752,86042,,1036.5,1036.5,156.551118615675
753,86042,,1382,1382,180.521477156683
754,86042,,1310.93117482,1310.931174815,163.438623937995
755,86042,,698.5,698.5,104.079326983022
756,86042,,1247,1247,160.743323318383
757,86042,,1662.5,1662.5,184.02059196591
758,86042,,4265.5,4265.5,311.498630874951
759,86042,,2586.5,2586.5,215.586421121384
760,86042,,12402.5,12402.5,526.379747112468
761,86042,,997.5,997.5,158.244239234741
762,86042,,2085.5,2085.5,234.544759266273
763,86042,,1142.5,1142.5,162.685984014619
764,86042,,645,645,99.6740822002186
765,86042,,1437,1437,185.455203557367
766,86042,,855,855,115.271483365359
767,86042,,825,825,111.047284690301
768,86042,,856.5,856.5,121.512072708147
769,86042,,1602,1602,167.30872387593
770,86042,,1245,1245,157.486137421041
771,86042,,3745.5,3745.5,266.471145492906
772,86042,,2906,2906,236.071629634891
773,86042,,966.5,966.5,152.421798182728
774,86042,,17359.5,17359.5,693.677542131959
775,86042,,1340.5,1340.5,196.147726361956
776,86042,,10845.5,10845.5,596.515395852876
777,86042,,8214,8214,473.441647288543
778,86042,,6860.5,6860.5,542.369887259749
779,86042,,230.80678481,230.806784805,69.2098647191166
780,86042,,3810.5,3810.5,362.525621135495
781,86042,,1555,1555,177.640588761495
782,86042,,2759,2759,255.744019847663
783,86042,,2557.5012,2557.5012,274.232592631216
784,86042,,2286.5,2286.5,252.174455310062
785,86042,,9742,9742,758.790006734042
786,86042,,8860.5,8860.5,639.911529049434
787,86042,,12735,12735,998.79333584022
788,86042,,7295,7295,453.220260211018
789,86042,,1082.5,1082.5,136.168009040303
790,86042,,4375,4375,700.668208039743
791,86042,,6781.5,6781.5,375.869684686414
792,86042,,836,836,117.37466476277
793,86042,,2108,2108,209.923084076542
794,86042,,36807,36807,1022.80884997556
795,86042,,14301.5,14301.5,867.548614999537
796,86042,,16144,16144,597.591663523951
797,86042,,1953,1953,192.768140157172
798,86042,,1288.5,1288.5,148.802612379169
799,86042,,975,975,155.006929876886
800,86042,,10321,10321,461.462666028251
801,86042,,795,795,123.285278094708
802,86042,,3767,3767,257.671458145678
803,86042,,2611,2611,265.365652064762
804,86042,,932.5,932.5,122.833581109672
805,86042,,1665.5,1665.5,160.292755567865
806,86042,,1251,1251,152.90940159517
807,86042,,17123.9997,17123.9997,1028.121355954
808,86042,,1477,1477,226.412704542331
809,86042,,8475,8475,499.884520361645
810,86042,,6772,6772,533.424754184822
811,86042,,2446,2446,309.329715346917
812,86042,,7429,7429,488.478930467773
813,86042,,2900.5,2900.5,252.340906223453
814,86042,,2018,2018,287.662022831086
815,86042,,4463.99439946,4463.994399455,426.873136863872
816,86042,,3545.98589888,3545.985898875,364.014256823327
817,86042,,1313.55375396,1313.553753965,161.643893581819
818,86042,,842.48360012,842.48360012,122.139383907903
819,86042,,1142.99070076,1142.99070076,187.33937903526
820,86042,,1084.00574985,1084.00574985,133.500324770364
821,86042,,1193.98662411,1193.98662411,176.932369379566
822,86042,Lac Fiske,47270.9574591,47270.9574591,2040.40119069948
823,86042,,7547.5,7547.5,699.722736482506
824,86042,Ruisseau Dunn,34447.39734163,34447.215146965,5697.19845644191
825,86042,,1018,1018,155.429088937437
826,86042,,22967.5,22967.5,887.066245158763
827,86042,,3046.5,3046.5,285.595451889984
828,86042,,653.5,653.5,104.211305995854
829,86042,,1492,1492,200.353511679587
830,86042,,6893,6893,626.445826966983
831,86042,,1669.5,1669.5,206.603245368719
832,86042,,3608.5,3608.5,243.268291164255
833,86042,,1593.0003,1593.0003,167.246849397264
834,86042,,72576.00015,72576.00015,2678.29353586508
835,86042,,5419.5,5419.5,590.229791276634
836,86042,,2798,2798,203.073797356793
837,86042,,23287.5,23287.5,944.045355753745
838,86042,,732.5,732.5,99.8157921270311
839,86042,,38567.5,38567.5,2050.86236489244
840,86042,,716.009,716.009,129.512791219839
841,86042,,869.007,869.007,150.893123467443
842,86042,,5703,5703,361.514459165194
843,86042,,5445.5,5445.5,338.378247994729
844,86042,,6836,6836,339.804735277154
845,86042,Lac Vaudray,7634149.72987046,7634149.72987046,19066.1664765987
846,86042,,789.5,789.5,108.263188040049
847,86042,,946,946,163.904149774764
848,86042,Lac Boissier,95923.82171254,95923.82171254,2577.49522208199
849,86042,,3646,3646,247.987251600703
850,86042,,671,671,101.409811721934
851,86042,,2342.5,2342.5,268.98119098054
852,86042,,2938.75416376,2938.75416376,239.305024559415
853,86042,,6139.9999,6139.9999,557.637909096867
854,86042,,897.5,897.5,114.485564642716
855,86042,,1221,1221,182.976472189756
856,86042,,10958.9997,10958.9997,450.081714375682
857,86042,Lac Senaka,2206.9024578,2206.9024578,226.478255055287
858,86042,,965.5,965.5,124.645507249409
859,86042,,2448.5,2448.5,212.651573714826
860,86042,,705.5,705.5,113.91397689367
861,86042,Ruisseau Godard,234061.49975,234061.49975,19715.8502589682
862,86042,,1532.5,1532.5,172.040091543082
863,86042,,1250.5,1250.5,155.62567928235
864,86042,,610.50045,610.50045,97.2612719215833
865,86042,,4184,4184,455.72254691207
866,86042,,5105.5,5105.5,362.070147160931
867,86042,,892.0035495,892.003549495,152.025167565582
868,86042,,1101.51064946,1101.510649465,171.535871429386
869,86042,,1121.99489784,1121.994897845,159.556023224966
870,86042,,10375,10375,670.41292201913
871,86042,,7.50265818,7.50265818,43.5549839488681
872,86042,,14977.5,14977.5,531.742096472797
873,86042,,2271,2271,215.199840056807
874,86042,,1002,1002,145.110757861578
875,86042,,4495.50015,4495.50015,355.438180687047
876,86042,,2127.5,2127.5,228.601354344491
877,86042,,1700.5,1700.5,226.258662167568
878,86042,Ruisseau Dormenan,4414.9999,4414.9999,540.433763240294
879,86042,,638,638,112.137358210768
880,86042,,985,985,149.68624047142
881,86042,,10593.5,10593.5,491.13478997419
882,86042,Lac du Ravage,8614.5,8614.5,756.652209354486
883,86042,,852,852,117.046831827278
884,86042,,1374.5,1374.5,151.321032635957
885,86042,,1250.01630003,1250.01630003,159.676068734671
886,86042,,645,645,114.005870824047
887,86042,,2406.9611996,2406.9611996,216.118614943068
888,86042,,716,716,125.095073324732
889,86042,Lac La Pause,1874644.25969505,1874644.25969505,8343.13755099306
890,86042,,1834,1834,217.966316841379
891,86042,,767.5,767.5,134.373221982715
892,86042,,1078.5,1078.5,163.924100244677
893,86042,,1805,1805,179.873735866563
894,86042,,6193.47595174,6193.475951735,421.998607208001
895,86042,,5584.5,5584.5,305.608433512144
896,86042,,2148,2148,193.153895272291
897,86042,,26717,26717,1672.12373599954
898,86042,,25040.00070075,25040.00070075,638.960621041973
899,86042,,8029,8029,466.410108092617
900,86042,,885,885,141.07251995604
901,86042,,12221,12221,945.880287594036
902,86042,,1019,1019,200.379026983765
903,86042,,721.5,721.5,135.055231344011
904,86042,,10272.5,10272.5,1433.31733264057
905,86042,,1624.49975,1624.49975,176.03065887026
906,86042,,2392,2392,202.223927211542
907,86042,,620.5,620.5,105.673309604003
908,86042,,9985,9985,557.308880808561
909,86042,,714.5,714.5,119.691112996429
910,86042,,479.77524954,479.775249535,98.8084721685171
911,86042,,4468.00015,4468.00015,281.669954135676
912,86042,,804.18965917,804.18965917,110.288554875629
913,86042,,1819,1819,206.800930965967
914,86042,,3575.5,3575.5,312.183694463198
915,86042,,1630,1630,182.083325559014
916,86042,,7838.5,7838.5,660.378486888327
917,86042,,6326.99805,6326.99805,532.996270967583
918,86042,,1197,1197,143.495800389231
919,86042,,705.5,705.5,116.075701482778
920,86042,Lac Ã  la Source,48164.5002,48164.5002,1333.16213029289
921,86042,,648.49995,648.49995,112.612644188026
922,86042,,5008.03930261,5008.03930261,301.067795921347
923,86042,,89745.5,89745.5,1213.8370323801
924,86042,,612,612,101.117088376324
925,86042,,15482.50065,15482.50065,489.807632346271
926,86042,,3423.4992,3423.4992,242.696492357991
927,86042,,3855,3855,241.4658055106
928,86042,,3862,3862,301.092186892378
929,86042,,1278.5,1278.5,149.632542090601
930,86042,,1310.02666748,1310.026667485,191.364434154133
931,86042,,2438.5,2438.5,244.816286088591
932,86042,,7510.5,7510.5,626.227751213455
933,86042,,4399.5,4399.5,354.751398407395
934,86042,,85789.5,85789.5,1669.94444686673
935,86042,,971.02137378,971.02137378,152.006593396674
936,86042,,2194,2194,186.526824588511
937,86042,,4778.5,4778.5,282.809889769976
938,86042,Lac Patris,540567.0006,540567.0006,3104.85749622356
939,86042,,10782.5,10782.5,433.376487126224
940,86042,,847,847,123.704246803485
941,86042,,2140.5,2140.5,214.400226057496
942,86042,,11843.69278928,11843.69278928,480.328126332857
943,86042,,609,609,100.60592522305
944,86042,Ruisseau Larochelle,112549.20631678,112549.206316785,8845.06904781412
945,86042,,1205.5,1205.5,145.109493606871
946,86042,,684.5,684.5,117.330195014873
947,86042,,1653.5,1653.5,210.752000004321
948,86042,,1246,1246,168.777990945708
949,86042,,1963,1963,243.595653168137
950,86042,Crique Lacombe,68426.73120581,68426.731205815,9467.13392031538
951,86042,,3004.5,3004.5,281.926907777261
952,86042,,1386.52625048,1386.526250485,175.545464887682
953,86042,,33171.49995,33171.49995,1496.30014101994
954,86042,,1398.5,1398.5,163.928124920221
955,86042,,11851.365092,11851.365092,453.664439094782
956,86042,,12332,12332,529.443360426955
957,86042,Lac Dufault,18981095.6321151,18981095.6321151,89868.6062803429
958,86042,,3777.49985,3777.49985,267.193063187759
959,86042,Lac Vallet,1906076.6906657,1906076.6906657,14255.4155730067
960,86042,,1855.5,1855.5,209.099446131506
961,86042,,3182,3182,249.206337268243
962,86042,,1738.5,1738.5,208.65751179948
963,86042,,1410.5,1410.5,145.356146270629
964,86042,,2251.5,2251.5,283.038036622604
965,86042,,5690,5690,396.347936769942
966,86042,Rapides Windfall,3357.3085244,3357.308524405,305.167779795562
967,86042,RiviÃ¨re KinojÃ©vis,1058834.78169745,1058834.78169745,31284.9505908935
968,86042,Cours d'eau Samuel,1572.67526339,1572.675263385,227.930824572954
969,86042,,1451.5,1451.5,166.063408809867
970,86042,,1047,1047,132.107383668405
971,86042,,2561.5,2561.5,216.991777258094
972,86042,,3995,3995,271.417264277224
973,86042,,1563.5,1563.5,203.134283289694
