fraction,nom_station,métaux,date,concentration_ng_m3,statut
PST,Station Nomade,Cobalt,11/20/2023,0.0,<LDR
PST,Station Nomade,Cuivre,11/20/2023,0.0,<LDR
PST,Station Nomade,Etain,11/20/2023,0.0,<LDR
PST,Station Nomade,Fer,11/20/2023,0.0,<LDR
PST,Station Nomade,Magnesium,11/20/2023,0.0,<LDR
PST,Station Nomade,Manganese,11/20/2023,0.0,<LDR
PST,Station Nomade,Molybdene,11/20/2023,0.0,<LDR
PST,Station Nomade,Nickel,11/20/2023,0.0,<LDR
PST,Station Nomade,Plomb,11/20/2023,0.0,<LDR
PST,Station Nomade,Potassium,11/20/2023,0.0,<LDR
PST,Station Nomade,Selenium,11/20/2023,0.0,<LDR
PST,Station Nomade,Sodium,11/20/2023,0.0,<LDR
PST,Station Nomade,Thallium,11/20/2023,0.0,<LDR
PST,Station Nomade,Uranium,11/20/2023,0.0,<LDR
PST,Station Nomade,Vanadium,11/20/2023,0.0,<LDR
PST,Station Nomade,Zinc,11/20/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,11/20/2023,444.6,mesure
PM10,Station Nomade,Antimoine,11/20/2023,0.0,<LDR
PM10,Station Nomade,Argent,11/20/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,11/20/2023,0.0,<LDR
PM10,Station Nomade,Baryum,11/20/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Calcium,11/20/2023,2343.0,mesure
PM10,Station Nomade,Chrome,11/20/2023,2.3,mesure
PM10,Station Nomade,Cobalt,11/20/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,11/20/2023,186.2,mesure
PM10,Station Nomade,Etain,11/20/2023,0.0,<LDR
PM10,Station Nomade,Fer,11/20/2023,372.5,mesure
PM10,Station Nomade,Magnesium,11/20/2023,342.4,mesure
PM10,Station Nomade,Manganese,11/20/2023,9.0,mesure
PM10,Station Nomade,Molybdene,11/20/2023,0.0,<LDR
PM10,Station Nomade,Nickel,11/20/2023,1.6,mesure
PM10,Station Nomade,Plomb,11/20/2023,4.0,mesure
PM10,Station Nomade,Potassium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Selenium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Sodium,11/20/2023,420.5,mesure
PM10,Station Nomade,Thallium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Uranium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,11/20/2023,0.0,<LDR
PM10,Station Nomade,Zinc,11/20/2023,0.0,<LDR
PST,Station Nomade,Aluminium,11/26/2023,662.6,mesure
PST,Station Nomade,Antimoine,11/26/2023,0.0,<LDR
PST,Station Nomade,Argent,11/26/2023,0.0,<LDR
PST,Station Nomade,Arsenic,11/26/2023,0.0,<LDR
PST,Station Nomade,Baryum,11/26/2023,0.0,<LDR
PST,Station Nomade,Beryllium,11/26/2023,0.0,<LDR
PST,Station Nomade,Cadmium,11/26/2023,0.0,<LDR
PST,Station Nomade,Calcium,11/26/2023,4396.0,mesure
PST,Station Nomade,Chrome,11/26/2023,2.6,mesure
PST,Station Nomade,Cobalt,11/26/2023,0.0,<LDR
PST,Station Nomade,Cuivre,11/26/2023,155.2,mesure
PST,Station Nomade,Etain,11/26/2023,0.0,<LDR
PST,Station Nomade,Fer,11/26/2023,575.4,mesure
PST,Station Nomade,Magnesium,11/26/2023,517.2,mesure
PST,Station Nomade,Manganese,11/26/2023,16.2,mesure
PST,Station Nomade,Molybdene,11/26/2023,0.0,<LDR
PST,Station Nomade,Nickel,11/26/2023,0.0,<LDR
PST,Station Nomade,Plomb,11/26/2023,5.6,mesure
PST,Station Nomade,Potassium,11/26/2023,355.6,mesure
PST,Station Nomade,Selenium,11/26/2023,0.0,<LDR
PST,Station Nomade,Sodium,11/26/2023,905.1,mesure
PST,Station Nomade,Thallium,11/26/2023,0.0,<LDR
PST,Station Nomade,Uranium,11/26/2023,0.0,<LDR
PST,Station Nomade,Vanadium,11/26/2023,1.6,mesure
PST,Station Nomade,Zinc,11/26/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,11/26/2023,181.3,mesure
PM10,Station Nomade,Antimoine,11/26/2023,0.0,<LDR
PM10,Station Nomade,Argent,11/26/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,11/26/2023,0.0,<LDR
PM10,Station Nomade,Baryum,11/26/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Calcium,11/26/2023,832.1,mesure
PM10,Station Nomade,Chrome,11/26/2023,0.0,<LDR
PM10,Station Nomade,Cobalt,11/26/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,11/26/2023,13.1,mesure
PM10,Station Nomade,Etain,11/26/2023,0.0,<LDR
PM10,Station Nomade,Fer,11/26/2023,178.3,mesure
PM10,Station Nomade,Magnesium,11/26/2023,77.3,mesure
PM10,Station Nomade,Manganese,11/26/2023,4.0,mesure
PM10,Station Nomade,Molybdene,11/26/2023,0.0,<LDR
PM10,Station Nomade,Nickel,11/26/2023,0.0,<LDR
PM10,Station Nomade,Plomb,11/26/2023,2.4,mesure
PM10,Station Nomade,Potassium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Selenium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Sodium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Thallium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Uranium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,11/26/2023,0.0,<LDR
PM10,Station Nomade,Zinc,11/26/2023,0.0,<LDR
PST,Station Nomade,Aluminium,12/2/2023,0.0,<LDR
PST,Station Nomade,Antimoine,12/2/2023,0.0,<LDR
PST,Station Nomade,Argent,12/2/2023,0.0,<LDR
PST,Station Nomade,Arsenic,12/2/2023,0.0,<LDR
PST,Station Nomade,Baryum,12/2/2023,0.0,<LDR
PST,Station Nomade,Beryllium,12/2/2023,0.0,<LDR
PST,Station Nomade,Cadmium,12/2/2023,0.0,<LDR
PST,Station Nomade,Calcium,12/2/2023,0.0,<LDR
PST,Station Nomade,Chrome,12/2/2023,0.0,<LDR
PST,Station Nomade,Cobalt,12/2/2023,0.0,<LDR
PST,Station Nomade,Cuivre,12/2/2023,0.0,<LDR
PST,Station Nomade,Etain,12/2/2023,0.0,<LDR
PST,Station Nomade,Fer,12/2/2023,0.0,<LDR
PST,Station Nomade,Magnesium,12/2/2023,0.0,<LDR
PST,Station Nomade,Manganese,12/2/2023,0.0,<LDR
PST,Station Nomade,Molybdene,12/2/2023,0.0,<LDR
PST,Station Nomade,Nickel,12/2/2023,0.0,<LDR
PST,Station Nomade,Plomb,12/2/2023,0.0,<LDR
PST,Station Nomade,Potassium,12/2/2023,0.0,<LDR
PST,Station Nomade,Selenium,12/2/2023,0.0,<LDR
PST,Station Nomade,Sodium,12/2/2023,0.0,<LDR
PST,Station Nomade,Thallium,12/2/2023,0.0,<LDR
PST,Station Nomade,Uranium,12/2/2023,0.0,<LDR
PST,Station Nomade,Vanadium,12/2/2023,0.0,<LDR
PST,Station Nomade,Zinc,12/2/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Antimoine,12/2/2023,0.0,<LDR
PM10,Station Nomade,Argent,12/2/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,12/2/2023,0.0,<LDR
PM10,Station Nomade,Baryum,12/2/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Calcium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Chrome,12/2/2023,0.0,<LDR
PM10,Station Nomade,Cobalt,12/2/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,12/2/2023,0.0,<LDR
PM10,Station Nomade,Etain,12/2/2023,0.0,<LDR
PM10,Station Nomade,Fer,12/2/2023,0.0,<LDR
PM10,Station Nomade,Magnesium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Manganese,12/2/2023,0.0,<LDR
PM10,Station Nomade,Molybdene,12/2/2023,0.0,<LDR
PM10,Station Nomade,Nickel,12/2/2023,0.0,<LDR
PM10,Station Nomade,Plomb,12/2/2023,0.0,<LDR
PM10,Station Nomade,Potassium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Selenium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Sodium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Thallium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Uranium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,12/2/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/2/2023,0.0,<LDR
PST,Station Nomade,Aluminium,12/8/2023,206.9,mesure
PST,Station Nomade,Antimoine,12/8/2023,0.0,<LDR
PST,Station Nomade,Argent,12/8/2023,0.0,<LDR
PST,Station Nomade,Arsenic,12/8/2023,0.0,<LDR
PST,Station Nomade,Baryum,12/8/2023,0.0,<LDR
PST,Station Nomade,Beryllium,12/8/2023,0.0,<LDR
PST,Station Nomade,Cadmium,12/8/2023,0.0,<LDR
PST,Station Nomade,Calcium,12/8/2023,1099.0,mesure
PST,Station Nomade,Chrome,12/8/2023,3.1,mesure
PST,Station Nomade,Cobalt,12/8/2023,0.0,<LDR
PST,Station Nomade,Cuivre,12/8/2023,25.9,mesure
PST,Station Nomade,Etain,12/8/2023,0.0,<LDR
PST,Station Nomade,Fer,12/8/2023,375.0,mesure
PST,Station Nomade,Magnesium,12/8/2023,187.5,mesure
PST,Station Nomade,Manganese,12/8/2023,15.5,mesure
PST,Station Nomade,Molybdene,12/8/2023,0.0,<LDR
PST,Station Nomade,Nickel,12/8/2023,0.0,<LDR
PST,Station Nomade,Plomb,12/8/2023,12.9,mesure
PST,Station Nomade,Potassium,12/8/2023,0.0,<LDR
PST,Station Nomade,Selenium,12/8/2023,0.0,<LDR
PST,Station Nomade,Sodium,12/8/2023,711.1,mesure
PST,Station Nomade,Thallium,12/8/2023,0.0,<LDR
PST,Station Nomade,Uranium,12/8/2023,0.0,<LDR
PST,Station Nomade,Vanadium,12/8/2023,0.0,<LDR
PST,Station Nomade,Zinc,12/8/2023,0.0,<LDR
PST,Station Nomade,Zinc,12/8/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,12/8/2023,136.8,mesure
PM10,Station Nomade,Antimoine,12/8/2023,0.0,<LDR
PM10,Station Nomade,Argent,12/8/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,12/8/2023,0.0,<LDR
PM10,Station Nomade,Baryum,12/8/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Calcium,12/8/2023,417.0,mesure
PM10,Station Nomade,Chrome,12/8/2023,2.0,mesure
PM10,Station Nomade,Cobalt,12/8/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,12/8/2023,10.4,mesure
PM10,Station Nomade,Etain,12/8/2023,0.0,<LDR
PM10,Station Nomade,Fer,12/8/2023,162.9,mesure
PM10,Station Nomade,Magnesium,12/8/2023,78.2,mesure
PM10,Station Nomade,Manganese,12/8/2023,7.2,mesure
PM10,Station Nomade,Molybdene,12/8/2023,0.0,<LDR
PM10,Station Nomade,Nickel,12/8/2023,0.0,<LDR
PM10,Station Nomade,Plomb,12/8/2023,1.4,mesure
PM10,Station Nomade,Potassium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Selenium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Sodium,12/8/2023,390.9,mesure
PM10,Station Nomade,Thallium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Uranium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,12/8/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/8/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/8/2023,0.0,<LDR
PST,Station Nomade,Aluminium,12/14/2023,905.1,mesure
PST,Station Nomade,Antimoine,12/14/2023,0.0,<LDR
PST,Station Nomade,Argent,12/14/2023,2.4,mesure
PST,Station Nomade,Arsenic,12/14/2023,5.7,mesure
PST,Station Nomade,Baryum,12/14/2023,181.0,mesure
PST,Station Nomade,Beryllium,12/14/2023,0.0,<LDR
PST,Station Nomade,Cadmium,12/14/2023,0.0,<LDR
PST,Station Nomade,Calcium,12/14/2023,7111.2,mesure
PST,Station Nomade,Chrome,12/14/2023,3.6,mesure
PST,Station Nomade,Cobalt,12/14/2023,0.0,<LDR
PST,Station Nomade,Cuivre,12/14/2023,329.7,mesure
PST,Station Nomade,Etain,12/14/2023,0.0,<LDR
PST,Station Nomade,Fer,12/14/2023,840.4,mesure
PST,Station Nomade,Magnesium,12/14/2023,905.1,mesure
PST,Station Nomade,Manganese,12/14/2023,27.2,mesure
PST,Station Nomade,Molybdene,12/14/2023,0.0,<LDR
PST,Station Nomade,Nickel,12/14/2023,4.1,mesure
PST,Station Nomade,Plomb,12/14/2023,36.2,mesure
PST,Station Nomade,Potassium,12/14/2023,433.1,mesure
PST,Station Nomade,Selenium,12/14/2023,5.4,mesure
PST,Station Nomade,Sodium,12/14/2023,7886.9,mesure
PST,Station Nomade,Thallium,12/14/2023,0.0,<LDR
PST,Station Nomade,Uranium,12/14/2023,0.0,<LDR
PST,Station Nomade,Vanadium,12/14/2023,1.9,mesure
PST,Station Nomade,Zinc,12/14/2023,57.5,mesure
PST,Station Nomade,Zinc,12/14/2023,57.5,mesure
PM10,Station Nomade,Aluminium,12/14/2023,358.3,mesure
PM10,Station Nomade,Antimoine,12/14/2023,0.0,<LDR
PM10,Station Nomade,Argent,12/14/2023,1.5,mesure
PM10,Station Nomade,Arsenic,12/14/2023,4.0,mesure
PM10,Station Nomade,Baryum,12/14/2023,52.8,mesure
PM10,Station Nomade,Beryllium,12/14/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,12/14/2023,0.0,<LDR
PM10,Station Nomade,Calcium,12/14/2023,2280.3,mesure
PM10,Station Nomade,Chrome,12/14/2023,2.8,mesure
PM10,Station Nomade,Cobalt,12/14/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,12/14/2023,136.8,mesure
PM10,Station Nomade,Etain,12/14/2023,0.0,<LDR
PM10,Station Nomade,Fer,12/14/2023,325.8,mesure
PM10,Station Nomade,Magnesium,12/14/2023,273.6,mesure
PM10,Station Nomade,Manganese,12/14/2023,11.7,mesure
PM10,Station Nomade,Molybdene,12/14/2023,0.0,<LDR
PM10,Station Nomade,Nickel,12/14/2023,2.2,mesure
PM10,Station Nomade,Plomb,12/14/2023,25.4,mesure
PM10,Station Nomade,Potassium,12/14/2023,0.0,<LDR
PM10,Station Nomade,Selenium,12/14/2023,3.8,mesure
PM10,Station Nomade,Sodium,12/14/2023,2475.7,mesure
PM10,Station Nomade,Thallium,12/14/2023,0.0,<LDR
PM10,Station Nomade,Uranium,12/14/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,12/14/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/14/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/14/2023,0.0,<LDR
PST,Station Nomade,Aluminium,12/20/2023,1385.8,mesure
PST,Station Nomade,Antimoine,12/20/2023,0.0,<LDR
PST,Station Nomade,Argent,12/20/2023,1.3,mesure
PST,Station Nomade,Arsenic,12/20/2023,2.6,mesure
PST,Station Nomade,Baryum,12/20/2023,106.0,mesure
PST,Station Nomade,Beryllium,12/20/2023,0.0,<LDR
PST,Station Nomade,Cadmium,12/20/2023,0.0,<LDR
PST,Station Nomade,Calcium,12/20/2023,10597.4,mesure
PST,Station Nomade,Chrome,12/20/2023,5.5,mesure
PST,Station Nomade,Cobalt,12/20/2023,1.1,mesure
PST,Station Nomade,Cuivre,12/20/2023,326.1,mesure
PST,Station Nomade,Etain,12/20/2023,0.0,<LDR
PST,Station Nomade,Fer,12/20/2023,1304.3,mesure
PST,Station Nomade,Magnesium,12/20/2023,1385.8,mesure
PST,Station Nomade,Manganese,12/20/2023,45.7,mesure
PST,Station Nomade,Molybdene,12/20/2023,0.0,<LDR
PST,Station Nomade,Nickel,12/20/2023,3.9,mesure
PST,Station Nomade,Plomb,12/20/2023,51.4,mesure
PST,Station Nomade,Potassium,12/20/2023,684.8,mesure
PST,Station Nomade,Selenium,12/20/2023,0.0,<LDR
PST,Station Nomade,Sodium,12/20/2023,896.7,mesure
PST,Station Nomade,Thallium,12/20/2023,0.0,<LDR
PST,Station Nomade,Uranium,12/20/2023,0.0,<LDR
PST,Station Nomade,Vanadium,12/20/2023,3.0,mesure
PST,Station Nomade,Zinc,12/20/2023,66.8,mesure
PST,Station Nomade,Zinc,12/20/2023,66.8,mesure
PM10,Station Nomade,Aluminium,12/20/2023,497.2,mesure
PM10,Station Nomade,Antimoine,12/20/2023,0.0,<LDR
PM10,Station Nomade,Argent,12/20/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,12/20/2023,1.8,mesure
PM10,Station Nomade,Baryum,12/20/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Calcium,12/20/2023,2983.2,mesure
PM10,Station Nomade,Chrome,12/20/2023,3.0,mesure
PM10,Station Nomade,Cobalt,12/20/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,12/20/2023,140.9,mesure
PM10,Station Nomade,Etain,12/20/2023,0.0,<LDR
PM10,Station Nomade,Fer,12/20/2023,497.2,mesure
PM10,Station Nomade,Magnesium,12/20/2023,414.3,mesure
PM10,Station Nomade,Manganese,12/20/2023,20.7,mesure
PM10,Station Nomade,Molybdene,12/20/2023,0.0,<LDR
PM10,Station Nomade,Nickel,12/20/2023,2.0,mesure
PM10,Station Nomade,Plomb,12/20/2023,37.3,mesure
PM10,Station Nomade,Potassium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Selenium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Sodium,12/20/2023,745.8,mesure
PM10,Station Nomade,Thallium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Uranium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,12/20/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/20/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/20/2023,0.0,<LDR
PST,Station Nomade,Aluminium,12/26/2023,0.0,<LDR
PST,Station Nomade,Antimoine,12/26/2023,0.0,<LDR
PST,Station Nomade,Argent,12/26/2023,0.0,<LDR
PST,Station Nomade,Arsenic,12/26/2023,0.0,<LDR
PST,Station Nomade,Baryum,12/26/2023,0.0,<LDR
PST,Station Nomade,Beryllium,12/26/2023,0.0,<LDR
PST,Station Nomade,Cadmium,12/26/2023,0.0,<LDR
PST,Station Nomade,Calcium,12/26/2023,0.0,<LDR
PST,Station Nomade,Chrome,12/26/2023,0.0,<LDR
PST,Station Nomade,Cobalt,12/26/2023,0.0,<LDR
PST,Station Nomade,Cuivre,12/26/2023,0.0,<LDR
PST,Station Nomade,Etain,12/26/2023,0.0,<LDR
PST,Station Nomade,Fer,12/26/2023,0.0,<LDR
PST,Station Nomade,Magnesium,12/26/2023,0.0,<LDR
PST,Station Nomade,Manganese,12/26/2023,0.0,<LDR
PST,Station Nomade,Molybdene,12/26/2023,0.0,<LDR
PST,Station Nomade,Nickel,12/26/2023,0.0,<LDR
PST,Station Nomade,Plomb,12/26/2023,0.0,<LDR
PST,Station Nomade,Potassium,12/26/2023,0.0,<LDR
PST,Station Nomade,Selenium,12/26/2023,0.0,<LDR
PST,Station Nomade,Sodium,12/26/2023,0.0,<LDR
PST,Station Nomade,Thallium,12/26/2023,0.0,<LDR
PST,Station Nomade,Uranium,12/26/2023,0.0,<LDR
PST,Station Nomade,Vanadium,12/26/2023,0.0,<LDR
PST,Station Nomade,Zinc,12/26/2023,0.0,<LDR
PM10,Station Nomade,Aluminium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Antimoine,12/26/2023,0.0,<LDR
PM10,Station Nomade,Argent,12/26/2023,0.0,<LDR
PM10,Station Nomade,Arsenic,12/26/2023,0.0,<LDR
PM10,Station Nomade,Baryum,12/26/2023,0.0,<LDR
PM10,Station Nomade,Beryllium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Cadmium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Calcium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Chrome,12/26/2023,0.0,<LDR
PM10,Station Nomade,Cobalt,12/26/2023,0.0,<LDR
PM10,Station Nomade,Cuivre,12/26/2023,0.0,<LDR
PM10,Station Nomade,Etain,12/26/2023,0.0,<LDR
PM10,Station Nomade,Fer,12/26/2023,0.0,<LDR
PM10,Station Nomade,Magnesium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Manganese,12/26/2023,0.0,<LDR
PM10,Station Nomade,Molybdene,12/26/2023,0.0,<LDR
PM10,Station Nomade,Nickel,12/26/2023,0.0,<LDR
PM10,Station Nomade,Plomb,12/26/2023,0.0,<LDR
PM10,Station Nomade,Potassium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Selenium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Sodium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Thallium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Uranium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Vanadium,12/26/2023,0.0,<LDR
PM10,Station Nomade,Zinc,12/26/2023,0.0,<LDR
