record,SEXE,AGE,LANGU,Q0QC,Q0QCP,Q1Ar1,Q1Ar2,Q1Ar3,Q1Ar4,Q1Ar5,Q1Ar6,Q1Ar7,Q1Ar8,Q1Ar9,Q1Ar96,Q1C,Q1B,Q2,Q3,Q4r1,Q4r2,Q5,Q6,Q7,Q8r1,Q8r2,Q8r3,Q8r4,Q9r1,Q9r2,Q9r3,Q9r4,Q9r5,Q9r6,Q10,N_BARRIERES,pond
11642,2,4,1,6,16,0,0,0,1,0,0,0,0,0,0,1,,3,1,4,2,7,3,3,3,3,2,3,2,2,1,1,1,1,1,6,
11643,1,5,5,6,27,0,0,1,0,0,0,0,0,0,0,1,,5,2,4,4,3,9,2,1,2,3,4,1,2,2,1,1,1,2,5,1.16797
11651,2,9,1,6,20,0,0,0,0,1,0,0,0,0,0,3,2,4,1,5,3,7,11,1,2,3,3,1,1,1,2,1,1,1,1,4,
11685,1,5,1,6,14,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,3,5,1,3,4,4,4,5,1,1,1,1,2,1,1,4,1.16797
11717,2,12,1,6,12,0,0,0,0,0,1,0,0,0,0,3,2,2,1,4,2,7,5,1,3,3,3,3,1,1,1,2,2,1,2,4,
11725,2,5,1,6,23,0,0,0,0,1,0,0,0,0,0,3,98,7,1,5,4,7,6,1,2,1,3,3,1,1,1,1,1,1,1,3,
11750,1,5,2,6,96,0,0,0,0,1,0,0,0,0,0,3,2,5,1,3,5,7,1,4,2,3,3,4,2,2,2,1,1,2,1,9,1.16797
11806,2,9,1,6,23,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,4,7,11,1,5,4,3,4,1,1,1,2,2,1,2,2,
11816,2,4,1,6,29,0,0,0,0,1,0,0,0,0,0,1,,5,1,5,4,7,3,1,3,3,3,3,1,2,2,1,1,2,1,5,
11851,2,11,2,6,29,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,5,7,11,1,5,5,5,5,1,1,1,1,1,1,1,1,
11856,2,3,1,6,20,0,1,1,0,0,1,0,0,0,0,1,,4,1,5,4,6,5,2,3,4,4,5,2,2,2,1,2,1,1,6,
11857,2,4,1,6,24,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,4,6,2,4,4,4,5,1,1,1,1,1,1,2,0,
11863,2,5,1,6,24,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,3,7,9,2,4,3,2,3,1,2,1,1,2,1,1,4,
11865,2,8,1,6,15,0,0,0,0,1,0,0,0,0,0,1,,7,2,5,4,5,8,3,3,3,3,4,2,1,2,2,2,1,1,6,
11867,2,6,1,6,23,0,0,0,0,0,1,0,0,0,0,1,,4,1,5,3,7,9,1,3,3,5,5,1,1,1,1,1,1,2,0,
11872,2,6,1,6,14,0,0,0,1,1,0,0,0,0,0,3,2,6,1,5,4,7,5,2,4,4,5,5,1,1,1,1,1,1,1,2,
11876,1,5,1,6,32,0,0,0,0,1,0,0,0,0,0,3,1,5,1,5,5,5,11,1,3,3,5,4,1,2,1,2,2,1,1,4,
11878,2,8,1,6,14,0,0,0,0,1,0,0,0,0,0,3,2,6,2,5,4,6,4,1,2,3,4,3,1,1,1,2,2,1,1,5,1.16797
11887,2,10,1,6,26,0,0,0,0,1,0,0,0,0,0,3,98,5,1,5,5,7,7,1,4,3,3,4,1,1,1,1,2,1,1,2,
11888,1,3,1,6,15,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,5,4,5,2,2,5,5,4,1,1,2,1,2,1,2,4,
11889,1,4,1,6,96,0,0,1,0,0,0,0,0,0,0,3,1,5,1,5,5,7,10,1,5,5,5,5,1,1,1,1,1,1,2,0,
11891,2,4,1,6,24,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,4,7,8,2,1,2,3,4,1,1,1,1,1,1,2,2,
11895,2,8,1,6,22,0,0,0,0,1,0,0,0,0,0,3,2,5,1,4,5,7,11,1,4,5,5,5,1,1,1,1,2,2,1,3,
11897,1,3,1,6,24,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,5,6,5,2,4,4,5,5,1,1,1,1,2,1,1,3,
11898,1,5,1,6,32,0,0,0,1,1,0,0,0,0,0,3,2,6,3,5,2,5,5,2,3,2,5,4,1,1,1,1,2,2,1,6,
11899,2,6,1,6,29,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,4,7,10,2,4,4,4,4,1,1,1,1,2,1,1,2,
11915,2,5,1,6,14,0,0,0,0,0,1,0,0,0,0,1,,7,1,5,4,7,10,2,3,3,2,4,1,1,1,1,1,1,2,1,
11931,2,5,4,6,5,0,0,0,1,1,0,0,0,0,0,1,,3,1,3,5,6,6,4,5,4,5,5,1,1,1,1,2,1,2,3,1.16797
11932,2,5,1,6,18,0,0,1,0,0,0,0,0,0,0,1,,2,1,5,3,7,8,3,3,3,4,3,1,2,1,1,1,1,1,4,1.16797
11937,2,4,1,6,7,0,1,0,0,1,0,0,1,0,0,1,,3,1,5,5,7,3,3,3,3,4,2,2,2,2,1,2,2,1,9,1.16797
11944,2,5,1,6,16,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,4,7,7,3,2,2,3,3,2,2,2,1,2,1,1,8,
11946,2,6,5,6,1,0,0,0,0,0,1,0,0,0,0,1,,3,1,5,3,7,3,2,3,3,2,4,1,1,1,1,1,1,2,2,1.16797
11962,2,2,5,6,18,0,1,0,1,0,1,0,0,0,0,1,,3,1,5,3,4,5,1,1,3,3,3,2,2,2,2,2,1,2,7,1.16797
11976,1,4,1,6,30,0,0,1,0,0,0,0,0,0,0,1,,6,3,5,5,2,4,2,3,4,4,4,1,1,2,1,2,1,1,6,1.16797
12052,2,8,1,6,1,0,0,1,0,0,0,0,0,0,0,3,1,5,2,5,4,5,7,3,1,4,3,3,1,1,1,1,1,1,1,3,1.16797
12053,2,10,2,6,15,0,0,0,0,1,1,0,1,0,0,1,,7,1,2,5,7,4,2,3,2,4,4,2,2,1,2,1,2,1,8,1.16797
12069,2,7,1,6,17,0,0,0,0,1,0,0,0,0,0,3,2,5,3,5,3,4,9,3,5,3,3,4,2,1,2,1,1,1,1,5,
12076,2,3,1,6,18,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,4,6,1,2,3,3,3,3,2,2,1,1,1,1,1,4,
12089,2,3,1,6,27,0,1,0,0,1,0,0,0,0,0,1,,3,1,5,4,6,10,1,4,4,4,4,2,2,2,1,1,1,1,4,
12091,2,5,7,6,32,0,0,0,0,1,0,0,0,0,0,3,1,6,1,5,4,4,3,1,3,3,4,3,2,2,2,1,1,1,2,4,1.16797
12093,1,3,1,6,18,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,4,5,9,3,3,3,2,4,1,2,1,1,1,1,2,3,
12094,1,6,1,6,24,0,0,0,0,1,1,0,0,0,0,3,2,5,1,5,5,7,1,3,1,4,3,4,1,1,1,2,2,1,1,6,
12095,2,3,1,6,32,0,0,1,0,0,0,0,0,0,0,1,,5,1,5,4,6,5,1,3,5,3,4,1,1,2,1,1,1,1,3,
12098,2,6,1,6,30,0,0,0,1,1,0,0,0,0,0,3,2,3,1,5,3,7,1,1,3,3,2,3,1,1,1,1,1,1,1,3,
12099,1,3,1,6,16,0,0,1,0,0,1,0,0,0,0,3,2,5,1,5,5,6,7,3,3,3,5,4,1,1,1,1,1,1,2,1,1.16797
12100,2,4,1,6,1,0,0,0,0,0,1,0,0,0,0,3,1,5,2,5,4,3,1,3,3,4,5,3,1,2,2,1,2,1,1,7,
12102,1,5,7,6,31,0,0,0,0,1,0,0,0,0,0,1,,5,1,5,5,5,11,2,2,2,4,4,1,2,1,1,1,1,2,3,
12103,1,2,7,6,15,0,0,0,0,1,0,0,0,0,0,3,1,6,1,5,4,6,5,2,2,3,4,4,1,1,1,1,1,1,1,3,
12105,1,4,1,6,30,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,4,6,2,4,1,4,4,3,1,2,1,1,1,1,1,5,
12112,2,5,1,6,14,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,3,5,6,3,3,4,4,5,1,1,1,1,2,1,1,3,
12113,1,6,1,6,7,0,0,1,0,1,0,0,0,0,0,3,1,6,2,5,3,5,10,1,1,1,2,2,2,1,2,1,2,1,1,8,
12117,2,4,1,6,14,0,0,0,1,1,0,0,0,0,0,1,,6,2,5,3,5,8,3,2,4,3,4,1,2,2,1,2,2,1,7,1.16797
12118,1,6,1,6,15,0,0,1,0,1,0,1,0,0,0,1,,3,1,5,3,7,3,1,4,3,4,4,2,2,2,1,2,2,1,7,1.16797
12119,2,5,1,6,16,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,5,7,7,1,3,3,5,5,1,2,1,1,1,1,1,2,1.16797
12186,1,5,1,6,29,0,0,0,0,1,0,0,0,0,0,1,,5,1,5,5,7,8,2,3,2,5,3,1,1,1,1,1,1,1,2,
12187,1,4,1,6,2,0,0,0,0,1,0,0,0,0,0,1,,2,1,5,4,7,6,1,4,3,4,4,1,2,1,1,1,1,2,2,
12190,2,8,1,6,14,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,5,7,3,1,4,3,2,4,1,2,1,1,1,1,2,3,
12193,1,5,1,6,23,0,0,1,0,1,0,0,0,0,0,3,1,5,1,5,5,5,7,3,3,3,5,3,2,2,2,1,2,1,1,6,
12194,2,9,1,6,2,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,5,7,8,2,3,3,3,4,1,1,2,1,2,1,1,3,1.16797
12197,2,5,1,6,16,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,4,7,8,1,5,3,3,5,1,2,1,1,2,1,2,2,
12198,2,8,1,6,21,0,0,1,0,1,0,0,0,0,0,1,,6,1,5,5,7,7,1,4,5,1,4,2,2,2,2,2,1,1,7,
12205,2,4,7,6,24,0,0,0,0,0,1,0,0,0,0,1,,6,1,5,5,4,8,1,1,3,3,5,1,1,1,1,2,1,2,2,
12208,2,7,1,6,29,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,7,11,1,3,4,3,5,1,1,1,1,1,1,2,0,
12210,2,9,1,6,1,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,5,7,9,1,3,3,3,3,1,1,1,1,1,1,1,1,
12212,2,7,4,6,8,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,5,7,6,1,3,3,3,3,1,1,1,1,1,1,1,1,
12213,2,8,7,6,23,0,0,1,0,1,0,0,0,0,0,1,,3,1,5,5,7,8,1,3,4,3,5,2,1,1,1,2,2,1,4,
12217,2,3,1,6,16,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,4,6,5,2,3,3,3,3,1,1,1,1,1,1,1,2,1.16797
12219,1,4,1,6,26,0,0,1,0,0,1,0,0,0,0,1,,6,1,5,5,3,5,2,2,3,1,3,1,2,2,1,2,1,1,8,1.16797
12220,2,4,7,6,5,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,5,6,6,1,2,4,5,3,1,2,1,1,2,2,1,5,1.16797
12412,1,4,1,6,18,0,0,1,0,1,0,0,0,0,0,1,,3,2,5,3,2,5,2,3,4,5,5,1,1,1,1,1,1,1,3,1.16797
12588,1,6,7,6,30,0,0,1,0,1,0,0,0,0,0,1,,7,1,5,5,5,5,2,1,3,4,3,2,2,2,1,2,2,1,8,1.16797
12590,1,5,7,6,32,0,0,1,0,0,0,0,0,0,0,1,,7,1,5,1,3,3,1,2,1,4,1,2,2,2,1,2,1,1,10,
12600,1,8,1,6,20,0,0,0,0,0,1,0,0,0,0,1,,6,1,5,4,7,11,1,4,5,5,4,1,2,1,1,1,1,2,1,1.16797
12608,1,2,1,6,5,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,4,6,8,2,3,5,4,5,1,1,1,1,1,1,2,0,1.16797
12674,1,6,1,6,16,0,0,0,0,0,1,0,0,0,0,1,,6,3,5,3,2,6,1,5,4,4,5,1,1,1,1,2,1,2,3,1.16797
12675,2,4,1,6,14,0,1,0,0,0,1,0,1,0,0,1,,5,1,5,3,5,9,2,3,3,4,3,1,1,2,1,1,2,2,2,1.16797
12678,2,6,1,6,14,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,4,7,11,1,4,5,4,5,1,1,1,1,1,1,1,1,
12707,2,4,1,6,14,0,1,0,0,0,1,0,1,0,0,1,,5,1,5,3,5,9,2,3,3,4,4,1,1,1,1,2,2,2,2,1.16797
12905,2,2,1,6,96,0,1,0,1,0,0,0,0,0,0,1,,3,1,5,5,6,3,3,3,4,2,5,1,2,1,1,2,1,2,5,
12906,2,3,1,6,23,0,0,0,0,0,0,0,1,0,0,1,,6,2,5,5,3,5,2,2,4,5,3,2,2,2,2,2,2,1,10,
12908,1,3,1,6,24,0,0,1,0,0,1,0,0,0,0,3,2,7,1,5,4,6,11,1,5,4,3,5,1,1,1,1,1,1,2,0,
12910,1,3,1,6,32,0,0,1,0,0,1,0,0,0,0,1,,6,1,5,4,6,8,2,3,4,3,5,1,1,1,1,2,1,2,1,1.16797
12911,1,4,1,6,14,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,5,7,4,2,2,4,3,4,1,1,2,2,2,1,2,5,
13004,1,3,1,6,31,0,0,0,0,1,0,0,0,0,0,1,,5,1,5,5,6,9,1,2,2,5,4,1,2,1,1,1,2,1,5,
13010,2,6,1,6,20,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,7,9,1,2,5,1,4,2,2,2,1,2,1,2,6,
13011,1,6,1,6,1,0,0,0,0,1,0,0,0,0,0,3,2,6,2,5,4,4,9,1,3,2,4,3,2,2,2,1,1,1,1,5,
13012,1,4,7,6,2,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,3,5,7,3,2,3,3,3,1,1,1,2,2,1,2,4,1.16797
13019,2,12,1,6,27,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,3,7,4,1,3,5,3,5,1,1,1,1,1,1,1,2,
13020,2,5,1,6,24,0,0,0,0,0,1,0,0,0,0,3,2,5,3,5,4,4,3,2,3,5,4,4,1,1,1,1,2,1,2,3,
13021,1,3,1,6,14,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,4,4,5,4,2,4,3,4,1,1,2,1,2,1,2,5,1.16797
13022,2,9,1,6,30,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,7,10,1,4,5,4,4,1,1,1,1,1,1,2,0,
13024,1,7,7,6,32,0,0,0,0,1,0,0,0,0,0,1,,5,2,5,4,4,3,2,3,3,5,4,1,2,1,2,1,1,2,3,
13028,2,6,1,6,32,0,0,0,0,0,0,0,1,0,0,1,,3,1,5,5,6,3,1,4,5,4,5,1,1,1,1,1,1,2,1,
13031,2,5,1,6,15,0,0,1,0,0,1,0,0,0,0,3,2,5,1,5,4,7,11,1,4,5,5,5,1,2,1,1,1,2,2,2,
13035,2,5,6,6,20,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,5,7,7,1,3,3,3,4,1,1,1,1,2,1,1,2,
13036,2,5,1,6,5,0,1,1,0,0,1,0,0,0,0,1,,4,1,5,5,7,8,3,2,4,2,4,1,2,2,1,1,2,2,6,1.16797
13038,2,9,2,6,20,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,5,7,9,1,2,3,3,3,1,2,1,1,2,1,1,4,
13039,1,7,1,6,30,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,5,7,8,4,4,4,5,4,1,1,1,1,1,1,1,2,
13040,1,4,1,6,16,0,0,1,0,0,1,0,0,0,0,3,2,5,2,5,3,4,4,2,3,4,4,4,1,2,1,1,1,1,2,2,
13043,2,5,1,6,2,0,0,0,0,1,0,0,0,0,0,3,1,6,1,5,4,5,9,2,2,4,3,5,1,1,1,1,1,1,1,2,
13046,2,6,1,6,20,0,0,0,1,0,1,0,0,0,0,3,2,6,2,5,5,6,11,1,2,4,3,5,1,1,1,1,1,1,2,1,
13048,2,7,1,6,22,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,7,11,1,3,3,3,4,1,1,1,1,2,1,1,2,
13051,2,10,4,6,11,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,5,7,7,1,4,3,3,3,1,1,1,1,2,2,1,3,
13057,1,4,1,6,14,0,0,0,0,1,0,0,0,0,0,3,2,6,3,5,5,4,8,1,4,5,3,5,1,1,1,1,2,2,1,4,
13058,1,6,1,6,24,0,0,0,0,1,0,0,0,0,0,3,2,4,1,4,3,7,3,3,3,4,3,3,1,2,1,1,2,1,1,5,
13071,2,5,7,6,1,0,0,1,0,0,0,0,0,0,0,1,,6,1,5,5,6,7,2,5,3,2,4,2,1,1,1,2,1,1,4,1.16797
13106,2,5,1,6,24,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,5,6,4,4,4,3,3,5,1,1,1,1,2,1,1,4,
13114,2,5,1,6,29,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,3,7,11,1,3,3,2,3,1,1,2,1,1,1,1,3,
13119,2,8,1,6,1,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,4,7,9,1,4,5,3,3,1,1,1,1,2,1,1,2,
13120,2,2,1,6,1,0,0,0,0,0,1,0,0,0,0,1,,2,1,5,4,6,7,2,1,5,3,5,1,1,1,1,1,1,2,2,
13122,2,7,1,6,24,0,0,0,0,0,1,0,0,0,0,3,2,4,1,5,2,7,10,1,3,4,2,5,1,1,1,1,1,1,2,1,
13125,2,5,1,6,2,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,5,7,9,1,4,5,2,5,1,1,1,1,1,1,2,1,
13126,2,6,1,6,30,0,0,0,0,0,1,0,0,0,0,3,2,3,1,5,4,7,3,2,1,3,3,5,1,1,1,1,1,1,1,3,
13128,1,5,1,6,96,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,4,7,8,2,3,3,3,5,1,1,1,1,1,2,1,2,
13132,2,5,1,6,16,0,0,0,0,0,1,0,0,0,0,3,2,6,3,5,5,4,9,1,3,4,2,4,1,1,1,1,2,1,2,3,
13137,1,5,1,6,96,0,0,0,0,0,1,0,0,0,0,3,1,6,1,5,5,7,8,3,4,4,5,5,1,2,1,1,1,2,2,3,
13140,1,7,1,6,29,0,0,0,0,0,1,0,0,0,0,3,1,5,2,5,5,7,11,1,4,4,2,5,1,1,1,2,2,2,2,4,
13141,1,5,7,6,29,0,0,0,0,1,0,0,0,0,0,1,,5,1,4,4,5,8,1,3,2,4,4,2,2,2,1,2,1,1,6,
13142,2,8,1,6,29,0,0,0,0,1,0,0,0,0,0,1,,7,1,5,4,7,11,1,4,4,3,5,1,1,1,1,1,1,1,1,
13145,1,3,1,6,27,0,0,1,0,0,0,0,0,0,0,1,,5,1,5,3,5,6,1,1,2,4,3,2,2,2,1,1,1,1,6,
13186,2,5,1,6,1,0,0,0,1,1,0,0,0,0,0,1,,4,3,5,3,5,7,1,2,2,4,3,1,1,1,2,2,1,1,6,1.16797
13188,1,11,1,6,15,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,3,7,9,4,3,3,2,5,1,1,2,1,2,1,1,5,1.16797
13189,2,7,1,6,13,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,4,7,10,2,4,4,5,5,1,1,1,1,1,1,1,1,
13190,2,4,1,6,30,0,0,0,0,0,1,0,0,0,0,3,1,5,1,5,5,7,11,1,4,4,3,5,1,1,1,1,1,1,2,0,
13193,2,9,1,6,96,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,3,7,5,1,4,5,4,5,1,2,1,1,1,1,1,3,
13194,2,4,1,6,24,0,1,0,0,1,0,0,1,0,0,1,,3,3,5,5,4,3,3,4,4,4,3,1,2,1,1,1,1,1,5,1.16797
13199,2,5,1,6,20,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,3,7,9,1,2,3,2,4,1,1,1,1,1,1,1,3,
13200,2,4,4,6,24,0,0,0,0,1,0,0,0,0,0,1,,5,1,4,4,7,6,2,1,3,3,4,1,1,1,1,1,1,1,2,1.16797
13201,1,6,1,6,16,0,0,1,0,0,0,0,0,0,0,2,2,5,1,5,5,7,8,1,3,3,4,4,1,2,1,1,1,2,1,3,
13203,2,9,1,6,96,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,4,7,11,1,4,5,3,4,1,1,1,1,2,1,2,1,
13206,2,4,7,6,16,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,5,5,7,1,4,4,4,5,1,2,1,1,1,1,1,2,
13207,2,9,1,6,24,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,3,7,8,1,3,3,3,4,1,1,1,2,2,1,1,3,
13209,2,3,1,6,32,0,0,0,0,0,1,0,0,0,0,3,1,3,1,5,4,6,9,1,3,4,4,4,1,1,1,1,2,1,2,1,
13212,1,3,1,6,24,0,0,0,0,1,0,0,0,0,0,1,,5,1,4,4,6,7,1,3,4,5,3,1,1,1,1,2,2,1,3,
13214,2,6,1,6,21,0,0,0,0,0,1,0,0,0,0,1,,6,1,5,3,7,11,2,5,2,3,5,1,1,2,2,1,1,2,3,
13215,1,3,1,6,30,0,0,0,0,0,1,0,0,0,0,1,,6,2,5,4,2,4,2,3,4,4,3,1,1,1,1,2,1,2,3,1.16797
13302,2,6,1,6,14,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,4,7,11,1,1,2,3,4,1,1,1,1,1,1,1,3,
13303,2,7,1,6,27,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,4,7,6,3,2,2,3,4,1,2,1,1,2,1,1,6,
13304,2,3,1,6,14,0,0,1,0,0,0,0,0,0,0,2,2,5,1,5,4,6,4,2,3,4,4,5,1,1,1,1,1,1,2,1,
13305,1,5,7,6,24,0,0,1,0,0,1,0,0,0,0,3,2,5,1,5,3,5,11,1,3,3,5,4,1,2,2,2,1,1,1,4,
13307,1,3,1,6,14,0,0,0,0,0,1,0,0,0,0,3,1,5,1,5,3,4,7,4,3,4,4,5,2,2,2,1,2,1,2,5,
13309,2,9,2,6,14,0,0,0,0,1,0,0,0,0,0,98,2,6,1,5,4,7,11,1,4,2,4,3,1,1,1,2,2,2,1,5,
13314,2,3,7,6,24,0,0,0,0,1,0,0,0,0,0,1,,3,1,4,4,5,3,2,3,3,3,3,1,1,1,1,2,1,1,3,1.16797
13315,1,5,1,6,32,0,0,0,0,0,1,0,0,0,0,3,2,6,1,4,3,7,6,2,3,2,5,4,2,2,2,1,1,1,2,4,
13337,1,3,1,6,2,0,0,0,0,0,1,0,0,0,0,1,,5,1,5,5,6,6,1,3,5,2,5,1,1,1,1,1,1,2,1,
13338,2,7,1,6,96,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,5,7,11,1,4,4,2,5,1,1,1,1,1,1,2,1,
13342,1,3,1,6,24,0,0,0,0,0,1,0,0,0,0,3,1,6,1,5,4,4,7,1,3,4,4,3,1,2,1,2,2,1,2,3,
13347,2,3,1,6,14,0,0,0,0,0,1,0,0,0,0,3,2,3,1,5,5,6,4,2,3,4,2,4,1,1,1,1,2,1,2,3,
13348,1,9,7,6,32,0,0,0,0,1,0,0,0,0,0,3,2,6,2,4,2,5,5,1,1,2,3,5,1,1,1,1,1,1,1,4,
13350,2,12,1,6,15,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,4,7,4,1,3,4,5,3,1,1,2,2,2,1,1,5,
13351,2,5,7,6,16,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,7,11,1,2,2,3,4,1,2,1,1,1,1,2,3,
13354,1,5,1,6,18,0,0,1,0,0,1,0,0,0,0,1,,5,1,5,5,7,7,1,3,4,4,5,2,2,2,1,1,1,1,4,
13437,1,9,1,6,30,0,0,0,0,0,1,0,0,0,0,1,,6,1,5,4,7,7,1,4,5,4,4,1,2,1,2,2,1,2,3,
13438,2,7,1,6,5,0,0,0,0,1,0,0,0,0,0,3,98,6,2,5,4,4,9,2,3,5,3,5,1,1,1,1,1,1,1,1,
13439,2,4,1,6,29,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,4,6,7,1,3,5,3,4,1,1,1,1,1,1,1,1,
13440,1,5,1,6,32,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,5,7,4,2,2,3,4,4,1,1,1,1,2,1,1,4,
13441,1,3,1,6,14,1,0,0,0,1,0,0,0,0,0,3,1,5,1,5,3,4,6,1,1,5,4,4,1,2,1,2,2,1,1,5,
13443,2,5,1,6,23,0,0,0,0,1,0,0,0,0,0,3,1,6,1,5,4,7,8,1,5,4,4,4,1,1,1,1,1,1,1,1,
13444,2,9,1,6,24,0,0,0,0,1,0,0,0,0,0,1,,4,1,5,3,7,3,2,3,3,3,4,1,2,1,1,2,1,1,4,
13445,2,3,1,6,14,0,0,0,0,1,0,0,0,0,0,3,2,3,1,5,5,6,7,1,3,4,2,5,1,1,1,1,1,1,1,2,
13450,1,5,1,6,32,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,5,7,10,1,4,2,4,4,1,2,1,2,2,1,2,4,
13451,2,6,1,6,16,0,0,0,0,1,0,0,0,0,0,3,2,4,1,5,4,7,8,2,4,3,4,3,1,1,1,2,2,2,1,4,
13454,1,6,1,6,14,0,0,0,0,0,1,0,0,0,0,3,2,4,1,5,4,7,7,2,4,5,5,5,1,1,1,1,1,1,2,0,
13456,1,7,1,6,14,0,0,1,0,0,0,0,0,0,0,1,,6,1,5,4,7,11,1,4,2,2,4,1,2,1,1,1,1,2,3,
13457,1,3,1,6,30,0,0,0,0,1,0,1,0,0,0,1,,4,1,5,4,6,2,2,3,4,2,4,1,2,1,1,1,1,2,3,
13459,2,5,1,6,1,0,0,0,0,1,0,0,0,0,0,3,2,5,1,5,4,7,11,1,3,3,3,4,1,2,1,1,1,1,1,2,
13460,2,3,1,6,14,0,0,0,0,1,0,0,0,0,0,1,,6,1,5,4,4,5,4,3,5,4,3,2,2,2,2,2,1,1,8,
13462,1,5,1,6,14,0,0,0,0,0,1,0,0,0,0,3,2,3,1,5,4,7,10,1,3,4,5,4,1,2,1,1,1,1,2,1,
13464,1,5,1,6,15,0,0,0,0,0,1,0,0,0,0,3,2,5,1,5,4,7,11,2,2,2,4,4,1,1,1,1,1,1,2,2,
13466,1,7,1,6,32,0,0,0,0,1,0,0,0,0,0,3,2,6,1,5,3,7,9,1,4,4,2,5,1,1,1,1,2,1,1,3,
13469,2,6,1,6,16,0,0,0,0,1,0,0,0,0,0,1,,6,2,5,5,7,4,3,4,5,4,4,1,2,1,2,2,2,1,7,1.16797
13470,2,4,1,6,16,0,0,0,0,1,0,0,0,0,0,1,,5,3,5,3,2,7,3,1,3,4,4,1,1,1,1,2,1,1,6,
13472,2,4,7,6,24,0,1,0,1,1,0,0,0,0,0,1,,5,3,4,4,4,1,2,1,5,5,4,1,2,1,1,1,1,1,5,
13473,1,8,1,6,12,0,0,0,0,0,1,0,0,0,0,3,2,6,2,5,5,7,10,2,3,2,3,4,1,2,1,2,2,1,2,4,
13474,2,3,1,6,16,0,0,1,0,0,0,0,0,0,0,1,,3,1,5,4,6,9,1,3,4,5,4,2,2,1,2,1,1,1,4,
13475,2,6,1,6,33,0,1,1,0,1,0,0,0,0,0,3,2,5,1,5,3,6,3,3,2,4,4,5,1,1,1,1,1,1,1,4,
13533,1,7,5,6,17,0,0,1,0,1,1,0,0,0,0,1,,3,2,5,3,4,11,1,2,2,4,4,1,2,1,2,2,1,2,5,
13534,2,6,1,6,5,0,0,0,0,0,1,0,0,0,0,98,2,6,1,5,4,5,8,4,4,4,3,5,1,1,1,1,1,1,1,2,
13536,2,5,1,6,29,0,0,0,0,0,0,0,1,0,0,1,,5,1,5,5,7,8,3,3,4,4,4,1,1,1,1,1,1,1,2,
13537,2,7,1,6,12,0,0,0,0,0,1,0,0,0,0,3,2,6,1,5,4,7,9,1,3,4,5,4,1,1,1,1,1,1,2,0,
