ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,LONGUEUR,SHAPE.STLength() 
36740,86042,,54.50459337,54.5045933675688
36741,86042,,472.5432583,472.543258295376
36742,86042,,85.9976559,85.9976558960547
36743,86042,,69.16582686,69.1658268632501
36744,86042,,68.01799625,68.017996250534
36745,86042,,49.02100393,49.0210039252167
36746,86042,,4,4
36747,86042,,7.07106781,7.07106781186548
36748,86042,,15.62266869,15.6226686947257
36749,86042,,479.42395649,479.423956494675
36750,86042,,352.32682194,352.326821939559
36751,86042,,40.02938637,40.0293863659264
36752,86042,,18.78761202,18.7876120205142
36753,86042,,559.5458042,559.545804200808
36754,86042,,744.23158408,744.231584075273
36755,86042,,207.95891983,207.958919829885
36756,86042,,8.28829901,8.28829900824047
36757,86042,,157.60317153,157.603171533896
36758,86042,,75.1356317,75.1356317042651
36759,86042,,14.54616997,14.5461699681573
36760,86042,,7,7
36761,86042,,114.4063763,114.406376295587
36762,86042,,68.04444441,68.0444444119879
36763,86042,,217.57008254,217.570082539947
36764,86042,,427.82139232,427.821392317642
36765,86042,,515.00761569,515.007615689408
36766,86042,,223.40873981,223.40873980841
36767,86042,,97.66430265,97.6643026520248
36768,86042,,38.84970965,38.849709646555
36769,86042,,562.56596752,562.56596751961
36770,86042,,23.3286342,23.32863419878
36771,86042,,42.6291107,42.6291107034055
36772,86042,,461.2429803,461.242980296265
36773,86042,,159.94250285,159.942502852684
36774,86042,,6,6
36775,86042,,159.70393013,159.703930132339
36776,86042,,139.81705438,139.817054380751
36777,86042,,79.90907816,79.9090781590073
36778,86042,,646.4273291,646.42732910031
36779,86042,,213.26650061,213.266500613686
36780,86042,,366.27622139,366.276221388698
36781,86042,,273.94263111,273.942631110982
36782,86042,,589.26600987,589.266009866725
36783,86042,,403.14367351,403.143673513442
36784,86042,,73.47939052,73.4793905194756
36785,86042,,80.55384571,80.5538457128424
36786,86042,,73.3877319,73.3877318967483
36787,86042,,117.1442404,117.144240399031
36788,86042,,102.10730137,102.107301373032
36789,86042,,15.8113883,15.8113883008419
36790,86042,Cours d'eau Latreille,1236.30568258,1236.30568257864
36791,86042,,136.57481104,136.574811038995
36792,86042,,157.93112324,157.931123239907
36793,86042,,239.41779057,239.417790571367
36794,86042,,60.03329638,60.0332963783729
36795,86042,,304.73651112,304.736511121681
36796,86042,,91.63111165,91.6311116542872
36797,86042,,406.17050947,406.170509466861
36798,86042,,128.74279788,128.742797883564
36799,86042,,9.21954446,9.21954445729289
36800,86042,,62.99801843,62.9980184267018
36801,86042,,14.21359193,14.2135919318807
36802,86042,,888.02266181,888.022661809853
36803,86042,,54.05393509,54.0539350874266
36804,86042,,80.30390164,80.3039016410636
36805,86042,,51.54827655,51.5482765540833
36806,86042,,73.21793099,73.2179309902436
36807,86042,,33.23111904,33.2311190371637
36808,86042,,365.15957465,365.159574647128
36809,86042,,322.50702884,322.507028837182
36810,86042,,334.84922045,334.84922044999
36811,86042,,32.34719839,32.3471983899169
36812,86042,Ruisseau Ferguson,250.0297546,250.029754598593
36813,86042,,622.50569241,622.505692408586
36814,86042,,131.96674428,131.966744278965
36815,86042,,58.61364336,58.6136433592344
36816,86042,,45.24783491,45.2478349107828
36817,86042,,132.90868582,132.908685815979
36818,86042,,13.41640786,13.4164078649987
36819,86042,,329.94636556,329.946365560754
36820,86042,,8,8
36821,86042,,45.1126114,45.112611399339
36822,86042,,80.91120298,80.9112029841982
36823,86042,,17.88854382,17.8885438199983
36824,86042,,79.23137456,79.2313745581931
36825,86042,,616.08384522,616.08384521902
36826,86042,,658.2408283,658.24082829543
36827,86042,,53.14339205,53.1433920545817
36828,86042,,372.18248751,372.182487513542
36829,86042,,219.60508882,219.605088823886
36830,86042,,42.20554237,42.2055423742476
36831,86042,,132.97772135,132.977721353789
36832,86042,,121.68668299,121.686682993074
36833,86042,,306.45007473,306.450074728032
36834,86042,,754.14319998,754.14319997676
36835,86042,,307.62697587,307.626975871458
36836,86042,,32.65712271,32.6571227068806
36837,86042,,386.33440568,386.334405676897
36838,86042,,231.00124806,231.001248063224
36839,86042,,206.0660528,206.066052803968
36840,86042,,120.35258693,120.352586928737
36841,86042,,739.53024922,739.530249224661
36842,86042,,15.6798097,15.6798096966414
36843,86042,,265.23709167,265.237091673373
36844,86042,,147.68463738,147.684637378583
36845,86042,,102.79616931,102.796169307936
36846,86042,,176.80531739,176.805317387021
36847,86042,,59.76245705,59.7624570525725
36848,86042,,205.30985531,205.309855310306
36849,86042,,400.52426447,400.524264471274
36850,86042,,380.8769285,380.876928497616
36851,86042,,27.91158847,27.9115884655697
36852,86042,,26.2259357,26.2259357008504
36853,86042,,270.12000825,270.120008250274
36854,86042,,60.93296203,60.9329620280997
36855,86042,,246.34132272,246.341322724085
36856,86042,,11,11
36857,86042,,166.31676635,166.316766351293
36858,86042,,128.99620602,128.996206022835
36859,86042,,274.19856979,274.198569785137
36860,86042,,320.38087884,320.380878836612
36861,86042,,162.32518182,162.325181819589
36862,86042,,59.03564158,59.0356415758364
36863,86042,,215.93429849,215.934298487811
36864,86042,,278.46800838,278.46800837844
36865,86042,,710.03452392,710.034523923376
36866,86042,,428.34933077,428.349330769493
36867,86042,,30.6154012,30.6154011960271
36868,86042,,82.36122027,82.3612202695138
36869,86042,,24.33765956,24.3376595619592
36870,86042,,23.89795541,23.8979554080296
36871,86042,,460.262396,460.262396002173
36872,86042,,38.28863069,38.2886306862141
36873,86042,Branche Simard,101.13000201,101.130002007007
36874,86042,,28.40812032,28.4081203249042
36875,86042,,94.01200758,94.0120075797248
36876,86042,,501.39444005,501.394440049654
36877,86042,,297.11100112,297.111001115667
36878,86042,,127.77037826,127.77037825993
36879,86042,,232.71921069,232.719210692165
36880,86042,,73.89121207,73.8912120707478
36881,86042,,378.79055516,378.79055515915
36882,86042,,848.60168763,848.601687625221
36883,86042,,5.83095189,5.8309518948453
36884,86042,,201.77035579,201.770355788031
36885,86042,,402.23271908,402.232719075037
36886,86042,,152.35546356,152.355463563457
36887,86042,,379.44028047,379.440280467668
36888,86042,,34.36881393,34.3688139279214
36889,86042,,276.27631647,276.276316470517
36890,86042,,436.57589715,436.575897152417
36891,86042,,19.84943324,19.8494332412792
36892,86042,,156.03305462,156.033054621369
36893,86042,,30.53149382,30.5314938194947
36894,86042,,297.06166013,297.061660134732
36895,86042,,550.16127159,550.161271585966
36896,86042,,337.9842425,337.984242497828
36897,86042,,417.36399671,417.363996712516
36898,86042,,117.13974948,117.139749480495
36899,86042,,37.0238807,37.0238806961061
36900,86042,,147.23488297,147.234882974787
36901,86042,,387.49768615,387.497686151491
36902,86042,,438.46607248,438.466072480572
36903,86042,,238.41203631,238.412036309892
36904,86042,,232.6642131,232.664213097305
36905,86042,,381.04760988,381.047609878049
36906,86042,,208.89888045,208.898880446051
36907,86042,,206.39291731,206.39291730643
36908,86042,,888.30092567,888.300925667935
36909,86042,,304.33821245,304.338212451922
36910,86042,,85.72333871,85.7233387123658
36911,86042,,15.13274595,15.1327459504216
36912,86042,,85.36424414,85.3642441423857
36913,86042,,6,6
36914,86042,,399.86753207,399.867532074812
36915,86042,,165.01630726,165.016307261568
36916,86042,,300.07743341,300.077433411346
36917,86042,,67.63467473,67.6346747321163
36918,86042,,73.92929404,73.9292940441476
36919,86042,,81.79206935,81.7920693535372
36920,86042,,440.75679377,440.756793766087
36921,86042,,21.21320344,21.2132034355964
36922,86042,,41.89757796,41.897577960642
36923,86042,,19.17849076,19.1784907637551
36924,86042,,884.10426072,884.104260715277
36925,86042,,82.54491539,82.5449153929852
36926,86042,,84.49373782,84.4937378176773
36927,86042,,106.51603126,106.516031256512
36928,86042,,40.13291033,40.1329103285641
36929,86042,,60.3171063,60.3171062951318
36930,86042,,20.05085402,20.0508540154099
36931,86042,,17,17
36932,86042,,397.56665054,397.566650542406
36933,86042,,154.62279882,154.622798816982
36934,86042,,109.51100336,109.511003362702
36935,86042,,178.47503274,178.475032739914
36936,86042,,312.1867684,312.186768395289
36937,86042,,207.86271857,207.862718565899
36938,86042,,17,17
36939,86042,,36.48968485,36.4896848469757
36940,86042,,379.8581868,379.858186795599
36941,86042,,72.0438674,72.043867396809
36942,86042,,107.62330769,107.62330768547
36943,86042,,193.4276225,193.427622496539
36944,86042,,417.96142719,417.961427192629
36945,86042,,58.50537235,58.5053723486796
36946,86042,,236.20398588,236.203985884325
36947,86042,,609.49884639,609.498846391393
36948,86042,,476.42191136,476.421911356956
36949,86042,,106.46272307,106.462723070023
36950,86042,,6.08276253,6.08276253029822
36951,86042,,166.4835425,166.483542503287
36952,86042,,292.98777274,292.987772736228
36953,86042,,35.45335309,35.4533530887785
36954,86042,,97.68483134,97.6848313439264
36955,86042,,9.05538514,9.05538513813742
36956,86042,,273.38027366,273.380273663643
36957,86042,,643.25811715,643.258117145105
36958,86042,,284.07022921,284.070229209368
36959,86042,Cours d'eau Beaudry,26.21954446,26.2195444572929
36960,86042,,27.7147793,27.7147792968156
36961,86042,,138.00838585,138.008385848792
36962,86042,Ruisseau Ferguson,26.55763717,26.5576371737786
36963,86042,,410.41751163,410.417511630532
36964,86042,Ruisseau Ferguson,1062.75912815,1062.75912814727
36965,86042,,305.11674132,305.116741324857
36966,86042,,261.9619757,261.961975698974
36967,86042,,180.68112078,180.68112078268
36968,86042,,120.72649758,120.726497578619
36969,86042,,254.44566748,254.445667478298
36970,86042,,219.4142631,219.414263103984
36971,86042,,286.42635061,286.42635061404
36972,86042,,276.84447758,276.844477576056
36973,86042,,127.23340183,127.233401825187
36974,86042,,70.19691828,70.1969182812816
36975,86042,,138.32165062,138.321650624807
36976,86042,,39.32084608,39.3208460797982
36977,86042,,172.01764939,172.017649392815
36978,86042,,4.12310563,4.12310562561766
36979,86042,,86.04434517,86.0443451684876
36980,86042,,216.14765952,216.147659521208
36981,86042,,65.78482522,65.7848252207291
36982,86042,,653.01882989,653.018829892013
36983,86042,,11,11
36984,86042,,269.5349802,269.534980197361
36985,86042,,135.95778384,135.957783836274
36986,86042,,411.44179778,411.441797777128
36987,86042,,9,9
36988,86042,,91.86201692,91.8620169213412
36989,86042,,169.21119225,169.211192246687
36990,86042,,3,3
36991,86042,,45.22167622,45.2216762183801
36992,86042,,129.82077786,129.820777859346
36993,86042,,193.43844018,193.438440177533
36994,86042,,120.88986229,120.889862286933
36995,86042,,18,18
36996,86042,,286.32075616,286.320756158139
36997,86042,,51.7334721,51.7334720971721
36998,86042,,71.2776502,71.2776502047319
36999,86042,,265.37424932,265.374249315776
37000,86042,,174.10147063,174.101470634071
37001,86042,,515.86750375,515.867503753897
37002,86042,,4,4
37003,86042,,632.21673824,632.216738243793
37004,86042,,217.77704429,217.777044290257
37005,86042,,95.24663127,95.2466312733275
37006,86042,,98.42865458,98.4286545844264
37007,86042,,209.02297774,209.022977743382
37008,86042,,12,12
37009,86042,,446.83456603,446.834566034464
37010,86042,,432.37718345,432.377183453229
37011,86042,,316.1059193,316.105919300826
37012,86042,,9,9
37013,86042,,971.83285413,971.832854133462
37014,86042,,189.92982445,189.929824454135
37015,86042,,412.25912122,412.259121223514
37016,86042,,1076.65079425,1076.65079424668
37017,86042,,5.65685425,5.65685424949238
37018,86042,,48.7219112,48.7219111966376
37019,86042,,90.12964958,90.129649584312
37020,86042,,67.70714713,67.707147131181
37021,86042,,126.49574659,126.495746593431
37022,86042,,214.94999435,214.949994348648
37023,86042,,250.9913149,250.991314904503
37024,86042,,187.75293087,187.752930865619
37025,86042,,308.05008796,308.050087963881
37026,86042,,350.72326238,350.723262377709
37027,86042,,140.80478458,140.804784576301
37028,86042,,179.30581975,179.305819749817
37029,86042,,278.58132315,278.581323146764
37030,86042,,82.84532534,82.845325335643
37031,86042,,187.16456514,187.164565137662
37032,86042,,48.1245155,48.1245154965971
37033,86042,,74.51559871,74.5155987052902
37034,86042,,232.79531156,232.795311561556
37035,86042,,259.57834522,259.578345218948
37036,86042,,83.88434678,83.8843467786067
37037,86042,,5,5
37038,86042,,57.81134744,57.8113474413127
37039,86042,,5.09901951,5.09901951359278
37040,86042,,258.27703395,258.277033950571
37041,86042,,105.39480561,105.394805612473
37042,86042,,6,6
37043,86042,,194.77413662,194.774136617277
37044,86042,,101.37733168,101.377331684789
37045,86042,,217.77173358,217.771733580353
37046,86042,,655.81846266,655.818462663754
37047,86042,,165.89698731,165.89698730806
37048,86042,Ruisseau Golf,106.67464172,106.674641722633
37049,86042,Ruisseau Golf,193.54346445,193.54346444675
37050,86042,,53.28871241,53.2887124053037
37051,86042,,114.06957032,114.069570320704
37052,86042,,404.93460171,404.934601714647
37053,86042,,148.1030029,148.103002900341
37054,86042,,106.63976275,106.639762745198
37055,86042,,18.35755975,18.3575597506858
37056,86042,,6.40312424,6.40312423743285
37057,86042,,221.19403963,221.194039630853
37058,86042,,423.74544257,423.745442571134
37059,86042,,291.90697008,291.906970075527
37060,86042,,18.15877447,18.1587744732359
37061,86042,,44.49986361,44.4998636124881
37062,86042,,104.18606909,104.186069094976
37063,86042,,20.70952881,20.709528805914
37064,86042,,283.17073165,283.170731649861
37065,86042,,628.81980101,628.819801012004
37066,86042,,8,8
37067,86042,,399.11805019,399.118050185715
37068,86042,,115.03372922,115.033729222928
37069,86042,,141.64627302,141.646273022115
37070,86042,,464.45172497,464.451724965627
37071,86042,,26.34048789,26.3404878902793
37072,86042,,96.30889609,96.3088960947487
37073,86042,,212.13225756,212.132257560408
37074,86042,,16.52259435,16.5225943475223
37075,86042,,2,2
37076,86042,,282.8143439,282.814343895596
37077,86042,Ruisseau Milhaut,2996.48689437,2996.48689437208
37078,86042,,61.00819617,61.0081961706786
37079,86042,,15.65247584,15.6524758424985
37080,86042,,383.94346205,383.943462047677
37081,86042,,1014.8861026,1014.88610259786
37082,86042,,535.18602588,535.186025877407
37083,86042,,162.14506858,162.145068584335
37084,86042,,367.45619536,367.456195362842
37085,86042,,166.56595068,166.565950680812
37086,86042,,67.88073199,67.8807319942805
37087,86042,,101.84692466,101.846924661065
37088,86042,,161.92872799,161.928727993954
37089,86042,,110.44395763,110.443957627174
37090,86042,,571.91761169,571.917611688186
37091,86042,,79.13676053,79.1367605310159
37092,86042,,359.69195548,359.691955480515
37093,86042,,63.95310782,63.9531078212779
37094,86042,,376.13820318,376.138203175912
37095,86042,,159.95324584,159.953245840564
37096,86042,,109.91009915,109.910099153046
37097,86042,,168.59995097,168.599950973559
37098,86042,,391.55099965,391.550999648204
37099,86042,,108.55444416,108.554444163672
37100,86042,,59.20667951,59.2066795073464
37101,86042,,834.28119665,834.281196647209
37102,86042,,285.26207385,285.262073851694
37103,86042,,63.38783209,63.3878320930256
37104,86042,,142.9683249,142.968324903973
37105,86042,,112.44882188,112.44882188161
37106,86042,,42.39826754,42.3982675352281
37107,86042,,64.12148011,64.1214801086845
37108,86042,,11,11
37109,86042,,86.67665125,86.6766512522432
37110,86042,,19.07106781,19.0710678118655
37111,86042,Cours d'eau Saint-Louis,1370.0899912,1370.08999120374
37112,86042,,306.26859201,306.268592012612
37113,86042,,14.01889734,14.0188973432968
37114,86042,,108.27334458,108.273344575775
37115,86042,,72.49094541,72.4909454137235
37116,86042,,56.97579568,56.9757956801838
37117,86042,,60.34594288,60.3459428793821
37118,86042,,703.35540331,703.355403305564
37119,86042,,111.52206819,111.52206818602
37120,86042,,364.28868373,364.288683733439
37121,86042,,439.55861554,439.558615544903
37122,86042,,193.68158776,193.681587760903
37123,86042,,25.26433752,25.2643375224738
37124,86042,,5,5
37125,86042,,212.88230395,212.882303949327
37126,86042,,37.88945903,37.8894590349149
37127,86042,,78.6325002,78.6325002021259
37128,86042,,686.11416188,686.114161877558
37129,86042,,3,3
37130,86042,,2.23606798,2.23606797749979
37131,86042,,101.08375993,101.083759930425
37132,86042,,450.82551448,450.825514478734
37133,86042,,68.66002359,68.6600235916007
37134,86042,,35,35
37135,86042,,250.21043628,250.210436275259
37136,86042,,301.07202172,301.072021723454
37137,86042,,39.73362163,39.7336216316003
37138,86042,,139.70001376,139.700013763201
37139,86042,,168.82821333,168.828213331591
37140,86042,,53.61989812,53.6198981226246
37141,86042,,34.86772308,34.8677230800848
37142,86042,Ruisseau Hollen,46.21583085,46.2158308512356
37143,86042,,132.0087086,132.008708602744
37144,86042,,5,5
37145,86042,,185.58314873,185.583148734225
37146,86042,,63.45850897,63.4585089654223
37147,86042,,55.33620534,55.3362053390599
37148,86042,,109.82877038,109.828770381364
37149,86042,Ruisseau Doreen,181.86315437,181.86315436676
37150,86042,Ruisseau Doreen,239.77959012,239.779590116547
37151,86042,,47.01014589,47.0101458944109
37152,86042,,95.32501592,95.3250159248713
37153,86042,,35.00724711,35.0072471136355
37154,86042,,335.57779744,335.577797437794
37155,86042,,204.01789155,204.017891551955
37156,86042,,161.10291146,161.102911464233
37157,86042,,7,7
37158,86042,,624.58667234,624.586672341189
37159,86042,,224.56375239,224.563752388864
37160,86042,,269.46688886,269.466888855688
37161,86042,,94.94102373,94.9410237285376
37162,86042,,832.18348905,832.183489046768
37163,86042,,385.23438023,385.234380231695
37164,86042,,5,5
37165,86042,,586.77941089,586.779410886085
37166,86042,,236.57758197,236.577581967008
37167,86042,,644.68486214,644.684862141423
37168,86042,Rau. du Castor,1020.68612861,1020.68612860775
37169,86042,,101.72174863,101.721748633169
37170,86042,,38.48242391,38.4824239072742
37171,86042,Cours d'eau Milot,186.9524009,186.952400896481
37172,86042,,518.4087735,518.408773499295
37173,86042,,118.29639243,118.296392427124
37174,86042,,791.58619573,791.586195729151
37175,86042,,374.86821258,374.868212578826
37176,86042,,153.93721002,153.937210023114
37177,86042,,97.85691535,97.8569153513331
37178,86042,,34.6258136,34.6258136022686
37179,86042,,83.2815248,83.2815248013995
37180,86042,,543.37571191,543.375711911023
37181,86042,,452.27768347,452.27768347487
37182,86042,,90.05888488,90.0588848756323
37183,86042,,178.61528374,178.615283741045
37184,86042,,36.13036233,36.1303623253767
37185,86042,,911.74883514,911.748835142643
37186,86042,,302.55494508,302.554945079253
37187,86042,,273.56199378,273.561993781682
37188,86042,,169.47094496,169.470944958016
37189,86042,,145.46452021,145.464520212053
37190,86042,,95.88281943,95.8828194326907
37191,86042,,257.61897424,257.618974244654
37192,86042,,243.91461503,243.914615031193
37193,86042,,30.25574378,30.2557437770368
37194,86042,,167.25542342,167.25542342262
37195,86042,,320.73969213,320.739692130831
37196,86042,,48.06659276,48.0665927567458
37197,86042,,185,185
37198,86042,,274.76949264,274.769492642194
37199,86042,,16.76486183,16.7648618292473
37200,86042,,4,4
37201,86042,,640.60793375,640.607933753475
37202,86042,,161.96228208,161.962282080322
37203,86042,,191.97533197,191.975331969884
37204,86042,,45.5421636,45.5421635971537
37205,86042,,107.25611294,107.256112938099
37206,86042,,95.59708228,95.5970822834146
37207,86042,,612.89021886,612.890218862843
37208,86042,,172.92087404,172.92087404098
37209,86042,,17.72004515,17.7200451466694
37210,86042,,43.829214,43.8292140016223
37211,86042,,884.87624881,884.876248812904
37212,86042,,135.27812674,135.278126735241
37213,86042,,15.8113883,15.8113883008419
37214,86042,,341.01640792,341.016407924839
37215,86042,,66.4630319,66.4630318964129
37216,86042,,9.44457328,9.44457327866389
37217,86042,,250.25314336,250.253143355058
37218,86042,,548.40749532,548.407495321965
37219,86042,,222.70120283,222.701202832014
37220,86042,,207.9630855,207.96308550045
37221,86042,,476.64110306,476.641103060511
37222,86042,,121.87564919,121.875649193065
37223,86042,,306.1536743,306.153674299829
37224,86042,,265.97252872,265.972528723774
37225,86042,,317.62560394,317.6256039408
37226,86042,,61.71386078,61.7138607780486
37227,86042,,49.38500728,49.385007278466
37228,86042,,173.87112162,173.871121622112
37229,86042,,354.04468339,354.044683388883
37230,86042,,11.40321551,11.4032155148982
37231,86042,,771.43848119,771.438481191243
37232,86042,,87.48016386,87.48016386485
37233,86042,,64.58653205,64.5865320519383
37234,86042,,40.9015788,40.9015787991405
37235,86042,,81.69293526,81.6929352590654
37236,86042,,105.85524116,105.855241164653
37237,86042,,41.62538556,41.6253855620823
37238,86042,,488.65791388,488.657913875519
37239,86042,,129.10670977,129.106709773963
37240,86042,,34.50796528,34.5079652794989
37241,86042,,37.01351105,37.0135110466435
37242,86042,,188.97876052,188.978760522118
37243,86042,,88.84129311,88.8412931065661
37244,86042,,373.60263661,373.6026366149
37245,86042,,26.71484574,26.7148457413635
37246,86042,,136.07799963,136.077999628719
37247,86042,,106.47256298,106.472562981483
37248,86042,,12.66093641,12.6609364136014
37249,86042,,36.62793043,36.6279304331333
37250,86042,,6,6
37251,86042,,125.23334746,125.233347456313
37252,86042,,188.12841965,188.128419654868
37253,86042,,231.06600363,231.066003630446
37254,86042,,120.26259181,120.262591814989
37255,86042,,162.38699369,162.386993689394
37256,86042,,293.82640078,293.826400779425
37257,86042,,18.38477631,18.3847763108502
37258,86042,,762.29989751,762.299897510235
37259,86042,,1021.28860392,1021.2886039151
37260,86042,,59.61184588,59.6118458837684
37261,86042,,131.63639583,131.63639582505
37262,86042,,365.8849124,365.884912402553
37263,86042,,239.04521635,239.045216353422
37264,86042,,147.26354532,147.263545323909
37265,86042,,638.58844212,638.588442115786
37266,86042,,8.06225775,8.06225774829855
37267,86042,,82.93114158,82.9311415838681
37268,86042,,219.04138343,219.041383434163
37269,86042,,183.54204307,183.54204307289
37270,86042,,46.28419308,46.2841930824459
37271,86042,,123.0112863,123.011286298965
37272,86042,,559.56383843,559.563838433961
37273,86042,,320.29180257,320.291802567166
37274,86042,,437.74147245,437.741472453627
37275,86042,,35.37488543,35.374885427867
37276,86042,,211.85377847,211.85377847048
37277,86042,,800.28699996,800.286999957087
37278,86042,,432.17062361,432.170623605616
37279,86042,,8.06225775,8.06225774829855
37280,86042,,298.70767101,298.707671006976
37281,86042,,72.9877427,72.9877426990938
37282,86042,,289.89621111,289.896211106951
37283,86042,,291.16442983,291.164429829997
37284,86042,,169.034128,169.034128003769
37285,86042,,421.61553678,421.615536776718
37286,86042,,139.09622439,139.096224391786
37287,86042,,17.72004515,17.7200451466694
37288,86042,,105.28821971,105.288219709478
37289,86042,,22.36067977,22.3606797749979
37290,86042,,243.56424963,243.564249628274
37291,86042,,726.4165328,726.416532804171
37292,86042,,36.21039498,36.2103949842926
37293,86042,,190.57588306,190.575883064698
37294,86042,,81.83960847,81.8396084690198
37295,86042,,94.30254367,94.3025436673986
37296,86042,,73.26624924,73.2662492382799
37297,86042,,110.73362873,110.733628730631
37298,86042,,108.5965451,108.596545098871
37299,86042,,7.61577311,7.61577310586391
37300,86042,,222.12767945,222.127679449024
37301,86042,,429.73162628,429.731626277202
37302,86042,,91.35862649,91.358626485479
37303,86042,,43.79401889,43.7940188918434
37304,86042,,486.90832756,486.908327564731
37305,86042,,4,4
37306,86042,,498.45460426,498.454604260089
37307,86042,,392.06404309,392.064043090269
37308,86042,,752.86037199,752.860371988093
37309,86042,,248.87414276,248.874142757993
37310,86042,,572.93457083,572.934570829247
37311,86042,Ruisseau Ferguson,11.18033989,11.1803398874989
37312,86042,,43.67105277,43.6710527708054
37313,86042,,32.35234501,32.3523450131088
37314,86042,,404.36550259,404.365502593622
37315,86042,,21.96311103,21.9631110261498
37316,86042,,26.17513878,26.1751387781756
37317,86042,,21,21
37318,86042,,175.24816678,175.248166778663
37319,86042,,654.43778193,654.437781931899
37320,86042,,115.0974278,115.097427802317
37321,86042,,503.74180974,503.741809740865
37322,86042,,99.3563465,99.3563464993512
37323,86042,,50.8613836,50.8613836000246
37324,86042,,125.83524776,125.835247756039
37325,86042,,531.73841395,531.738413953612
37326,86042,,65.97352796,65.9735279558467
37327,86042,,69.6525656,69.6525656025055
37328,86042,,188.65267546,188.652675463209
37329,86042,,26.15681652,26.1568165185693
37330,86042,,391.72863682,391.728636820646
37331,86042,,3.16227766,3.16227766016838
37332,86042,,160.87902371,160.879023714495
37333,86042,,13.03840481,13.0384048104053
37334,86042,,135.42121268,135.42121267822
37335,86042,,105.85722102,105.857221024919
37336,86042,,94.07799483,94.0779948306829
37337,86042,,503.23671551,503.236715509801
37338,86042,,44.92722847,44.9272284691464
37339,86042,,10,10
37340,86042,,158.60354825,158.60354824896
37341,86042,Ruisseau Dunn,545.07774614,545.07774614364
37342,86042,,220.65997207,220.659972068854
37343,86042,,80.81715929,80.8171592889852
37344,86042,,75.03250012,75.0325001153812
37345,86042,,94.42234255,94.4223425549017
37346,86042,,36.37139322,36.3713932165123
37347,86042,,370.31444402,370.314444019271
37348,86042,,600.97262491,600.972624912329
37349,86042,,25.64066332,25.6406633226688
37350,86042,,163.77770762,163.777707615669
37351,86042,,391.54875197,391.548751969986
37352,86042,,326.04046371,326.040463709609
37353,86042,,6,6
37354,86042,,24.62230276,24.6223027641616
37355,86042,,77.66695869,77.6669586868229
37356,86042,,43.28967799,43.2896779913957
37357,86042,,13,13
37358,86042,,121.25780487,121.257804871847
37359,86042,,179.56268722,179.562687222818
37360,86042,,368.84569646,368.845696458472
37361,86042,,155.49649464,155.496494638308
37362,86042,,142.02250845,142.02250845016
37363,86042,,41.32455532,41.3245553203368
37364,86042,,39.9411797,39.9411796978868
37365,86042,,97.92412989,97.92412988755
37366,86042,,168.96777659,168.967776585371
37367,86042,,561.60952095,561.609520952808
37368,86042,,60.70504882,60.7050488215078
37369,86042,,58.73130294,58.7313029448766
37370,86042,,602.19859752,602.198597515015
37371,86042,,32.58611389,32.5861138939879
37372,86042,,45.52037755,45.5203775510955
37373,86042,,23.2594067,23.259406699226
37374,86042,,8,8
37375,86042,,58.68075828,58.6807582800239
37376,86042,,296.33727729,296.337277289548
37377,86042,,256.71243833,256.712438333448
37378,86042,,264.10630426,264.106304263585
37379,86042,,8.06225775,8.06225774829855
37380,86042,,3,3
37381,86042,,720.2367489,720.236748895389
37382,86042,,481.31141995,481.311419946293
37383,86042,,63.52434664,63.524346635344
37384,86042,,258.4528376,258.452837596126
37385,86042,,399.26777269,399.267772693512
37386,86042,,194.12634822,194.126348218556
37387,86042,,5.09901951,5.09901951359278
37388,86042,,5,5
37389,86042,Ruisseau du Chasseur,86.20267483,86.2026748321796
37390,86042,,395.54236942,395.54236942005
37391,86042,,133.61676452,133.616764519246
37392,86042,,532.04117133,532.041171327485
37393,86042,,384.6825905,384.682590501474
37394,86042,,798.44534705,798.445347052466
37395,86042,,231.20068946,231.200689460863
37396,86042,,101.69436055,101.694360548869
37397,86042,,59.16427071,59.1642707078736
37398,86042,,127.44563523,127.445635230097
37399,86042,,67.71285652,67.7128565213747
37400,86042,,917.46999078,917.469990782544
37401,86042,,320.98634897,320.986348965575
37402,86042,,4.12310563,4.12310562561766
37403,86042,,20.27163161,20.2716316091502
37404,86042,,812.42083195,812.420831951074
37405,86042,,926.1549446,926.15494460088
37406,86042,,86.87089137,86.870891366605
37407,86042,,112.23783875,112.237838749502
37408,86042,,104.75101214,104.751012141308
37409,86042,,506.27874784,506.278747838114
37410,86042,,311.84384939,311.843849394771
37411,86042,,67.49092134,67.490921337937
37412,86042,,204.04084253,204.04084253441
37413,86042,,202.0690198,202.069019798672
37414,86042,,56.04973171,56.049731714094
37415,86042,,17.21110255,17.211102550928
37416,86042,,347.32505345,347.325053446573
37417,86042,,5,5
37418,86042,,62.76118744,62.7611874413671
37419,86042,,210.36594335,210.365943352018
37420,86042,,157.76896504,157.768965038725
37421,86042,,8.94427191,8.94427190999916
37422,86042,,807.66840843,807.66840843423
37423,86042,,215.3234618,215.323461802342
37424,86042,,41.48093543,41.4809354307574
37425,86042,,179.03976788,179.039767879836
37426,86042,,299.23147555,299.231475553693
37427,86042,,9,9
37428,86042,,104.49535107,104.495351070282
37429,86042,,218.58226281,218.582262808747
37430,86042,,276.27508303,276.275083030463
37431,86042,,265.86010924,265.860109238857
37432,86042,,521.23313234,521.233132339508
37433,86042,,196.23170056,196.231700561812
