IdGeom;nomprojet;nomrue;nlog;unites_typ;loghlm_fam;loghlm_pa;loghlm_aut;projettype;type_prog;an_program;an_effecti;arrondvill;villelie;qr2008;localisati;aired_id;longitude;latitude;xnad83;ynad83
165;Villeneuve B;Coloniale;15;logement;15;0;0;HLM;;1977;;Le Plateau-Mont-Royal;;35;Aire de diffusion;24661963;-73,5845867;45,5202831;298191,9024;5042266,212
166;Villeneuve A;Coloniale;7;logement;7;0;0;HLM;;1976;;Le Plateau-Mont-Royal;;35;Aire de diffusion;24661963;-73,5845867;45,5202831;298191,9024;5042266,212
167;Parc Campbell I;Coursol;28;logement;28;0;0;HLM;;1972;;Le Sud-Ouest;;51;Aire de diffusion;24663434;-73,57452729;45,4891944;298974,5599;5038810,53
168;Parc Campbell I;Coursol;5;logement;5;0;0;HLM;;1972;;Le Sud-Ouest;;51;Aire de diffusion;24663434;-73,57452729;45,4891944;298974,5599;5038810,53
169;PLM REST. 370-1 (Petite-Bourgogne);Coursol;1;logement;1;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24661114;-73,57631938;45,48688603;298834,2369;5038554,131
170;PLM REST. 370-1 (Petite-Bourgogne);Coursol;1;logement;1;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24663436;-73,57876398;45,48698955;298643,1577;5038565,82
171;PLM REST. 370-2 (Petite-Bourgogne);Coursol;1;logement;1;0;0;HLM;;1974;;Le Sud-Ouest;;51;Aire de diffusion;24663436;-73,57876398;45,48698955;298643,1577;5038565,82
172;PLM REST. 370-2 (Petite-Bourgogne);Coursol;1;logement;1;0;0;HLM;;1974;;Le Sud-Ouest;;51;Aire de diffusion;24663436;-73,57876398;45,48698955;298643,1577;5038565,82
173;PLM REST. 370-1 (Petite-Bourgogne);Coursol;2;logement;2;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24663436;-73,57876398;45,48698955;298643,1577;5038565,82
174;PLM REST. 370-1 (Petite-Bourgogne);Coursol;6;logement;6;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24661116;-73,57861122;45,48515804;298654,8996;5038362,273
175;PLM REST. 370-1 (Petite-Bourgogne);Coursol;6;logement;6;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24661116;-73,57861122;45,48515804;298654,8996;5038362,273
176;PLM REST. 370-1 (Petite-Bourgogne);Coursol;6;logement;6;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24661116;-73,57861122;45,48515804;298654,8996;5038362,273
177;De Courtrai;Courtrai;20;logement;20;0;0;HLM;;1994;;Côte-des-Neiges–Notre-Dame-de-Grâce;;43;Aire de diffusion;24663273;-73,64334688;45,49836618;293597,0818;5039837,087
178;Cousineau;Cousineau;56;logement;0;56;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
179;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
180;Cousineau;Cousineau;3;logement;2;0;1;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
181;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
182;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
183;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
184;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
185;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
186;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
187;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
188;Cousineau;Cousineau;3;logement;3;0;0;HLM;;1993;;Ahuntsic-Cartierville;;1;Aire de diffusion;24662485;-73,71856127;45,52650832;287727,4003;5042977,782
189;Gérard-Poitras;Couture;50;logement;50;0;0;HLM;;1991;;Saint-Léonard;;63;Aire de diffusion;24660302;-73,59286852;45,60336515;297555,5938;5051499,971
190;Henri-Gratton;Crémazie;72;logement;9;56;7;HLM;;1990;;Villeray–Saint-Michel–Parc-Extension;;13;Aire de diffusion;24662607;-73,63669219;45,54539801;294126,0601;5045062,867
191;Fabre;Crémazie;15;logement;15;0;0;HLM;;1989;;Villeray–Saint-Michel–Parc-Extension;;13;Aire de diffusion;24662620;-73,62138665;45,55299596;295322,5071;5045905,317
192;Valois;Cuvillier;6;logement;6;0;0;HLM;;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661918;-73,5373579;45,54113943;301882,5977;5044581,196
193;Morgan-Lafontaine;Cuvillier;6;logement;6;0;0;HLM;;1975;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661757;-73,54707613;45,5447663;301123,9053;5044984,654
194;Lenoir Saint-Henri;Dagenais;6;logement;6;0;0;HLM;;1972;;Le Sud-Ouest;;50;Aire de diffusion;24661050;-73,59023053;45,47184682;297744,9487;5036883,951
195;J. Ernest Paquin;Dandurand;57;logement;0;52;5;HLM;;1983;;Rosemont–La Petite-Patrie;;18;Aire de diffusion;24661992;-73,57682268;45,55029927;298801,6368;5045601,333
196;Dandurand;Dandurand;6;logement;6;0;0;HLM;;1993;;Rosemont–La Petite-Patrie;;18;Aire de diffusion;24662093;-73,57889851;45,5499375;298639,5152;5045561,286
197;Madelaine-d'Aillebout;Dandurand;80;logement;78;0;2;HLM;;1974;;Rosemont–La Petite-Patrie;;18;Aire de diffusion;24662002;-73,57065101;45,55822954;299284,3002;5046482,193
198;Valois;Darling;6;logement;6;0;0;HLM;;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661917;-73,54171809;45,53692824;301541,8528;5044113,37
199;Darlington;Darlington;22;logement;22;0;0;HLM;;1987;;Côte-des-Neiges–Notre-Dame-de-Grâce;;42;Aire de diffusion;24661313;-73,63577;45,5074523;294190,9405;5040845,802
200;Valois;Davidson;8;logement;0;0;8;HLM;;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661918;-73,5373579;45,54113943;301882,5977;5044581,196
201;Saint-Germain (Davidson);Davidson;12;logement;12;0;0;HLM;;1984;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661748;-73,54456575;45,54253926;301319,7994;5044737,048
202;Morgan-Lafontaine;Davidson;6;logement;6;0;0;HLM;;1975;;Mercier–Hochelaga-Maisonneuve;;29;Aire de diffusion;24661756;-73,54765113;45,54382176;301078,9421;5044879,713
203;Résidence Jules-Daigle;Dawson;24;logement;0;24;0;HLM;;1994;;;Dorval;85;Aire de diffusion;24662240;-73,73770124;45,44022981;286203,9456;5033393,891
204;Place Lucy;Décarie;66;logement;0;61;5;HLM;;1985;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660625;-73,63899418;45,48736069;293935,1405;5038613,445
205;Place Newman;Décarie;62;logement;0;51;11;HLM;;1989;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660775;-73,64584499;45,49051432;293400,2641;5038964,858
206;Bourret;Décarie;89;logement;89;0;0;HLM;;1992;;Côte-des-Neiges–Notre-Dame-de-Grâce;;40;Aire de diffusion;24660625;-73,63899418;45,48736069;293935,1405;5038613,445
207;Beaudet;Décarie;86;logement;0;78;8;HLM;;1987;;Saint-Laurent;;59;Aire de diffusion;24660600;-73,67669387;45,5102934;290993,8467;5041167,756
208;Saint-Rémi - Delinelle;Delinelle;11;logement;11;0;0;HLM;;1971;;Le Sud-Ouest;;50;Aire de diffusion;24661054;-73,58511862;45,47119605;298144,5675;5036811,195
209;Des Fleurs B;Delisle;14;logement;14;0;0;HLM;;1978;;Le Sud-Ouest;;51;Aire de diffusion;24661123;-73,57180518;45,48616822;299187,0333;5038474,036
210;Centre communautaire d'Iberville;Delisle;15;logement;14;0;1;HLM;;1972;;Le Sud-Ouest;;51;Aire de diffusion;24661122;-73,57491712;45,48567829;298943,7241;5038419,812
211;Albert I et II;Delisle;129;logement;129;0;0;HLM;;1972;;Le Sud-Ouest;;51;Aire de diffusion;24661122;-73,57491712;45,48567829;298943,7241;5038419,812
212;PLM REST. 370-2 (Petite-Bourgogne);Delisle;3;logement;3;0;0;HLM;;1974;;Le Sud-Ouest;;51;Aire de diffusion;24661117;-73,57764794;45,48399874;298730,0757;5038233,366
213;PLM REST. 370-2 (Petite-Bourgogne);Delisle;3;logement;3;0;0;HLM;;1974;;Le Sud-Ouest;;51;Aire de diffusion;24661117;-73,57764794;45,48399874;298730,0757;5038233,366
214;PLM REST. 370-2 (Petite-Bourgogne);Delisle;3;logement;3;0;0;HLM;;1974;;Le Sud-Ouest;;51;Aire de diffusion;24661117;-73,57764794;45,48399874;298730,0757;5038233,366
215;PLM REST. 370-2 (Petite-Bourgogne);Delisle;4;logement;4;0;0;HLM;;1974;;Le Sud-Ouest;;51;Aire de diffusion;24661117;-73,57764794;45,48399874;298730,0757;5038233,366
216;Workman-Delisle B;Delisle;18;logement;18;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24661118;-73,57643748;45,48286403;298824,5801;5038107,175
217;Workman-Delisle B;Delisle;18;logement;18;0;0;HLM;;1973;;Le Sud-Ouest;;51;Aire de diffusion;24661118;-73,57643748;45,48286403;298824,5801;5038107,175
218;Notre-Dame;Desjardins;6;logement;6;0;0;HLM;;1987;;Mercier–Hochelaga-Maisonneuve;;28;Aire de diffusion;24661920;-73,53152127;45,54846981;302338,7192;5045395,636
219;Desnoyers;Desnoyers;26;logement;26;0;0;HLM;;1994;;Le Sud-Ouest;;50;Aire de diffusion;24662163;-73,59474822;45,47298174;297391,8625;5037010,481
220;Valois;Dézéry;3;logement;3;0;0;HLM;;1987;;Mercier–Hochelaga-Maisonneuve;;27;Aire de diffusion;24661917;-73,54171809;45,53692824;301541,8528;5044113,37
221;Vinet A et B;Dominion;18;logement;18;0;0;HLM;;1977;;Le Sud-Ouest;;51;Aire de diffusion;24661114;-73,57631938;45,48688603;298834,2369;5038554,131
222;Fullum;Dorion;6;logement;6;0;0;HLM;;1981;;Ville-Marie;;30;Aire de diffusion;24661885;-73,55627065;45,52600592;300404,4595;5042900,254
223;Dufresne D;Dorion;12;logement;12;0;0;HLM;;1978;;Ville-Marie;;30;Aire de diffusion;24661880;-73,55928621;45,52818998;300169,0803;5043143,14
224;Hélène-Boullé;Drolet;31;logement;31;0;0;HLM;;1982;;Villeray–Saint-Michel–Parc-Extension;;12;Aire de diffusion;24660469;-73,63113884;45,54239922;294559,1621;5044728,885
225;Saint-Édouard;Drolet;6;logement;6;0;0;HLM;;1993;;Rosemont–La Petite-Patrie;;14;Aire de diffusion;24661456;-73,60397597;45,53270526;296678,9583;5043648,477
226;Saint-Édouard;Drolet;6;logement;6;0;0;HLM;;1993;;Rosemont–La Petite-Patrie;;14;Aire de diffusion;24661456;-73,60397597;45,53270526;296678,9583;5043648,477
227;Saint-Édouard;Drolet;6;logement;6;0;0;HLM;;1993;;Rosemont–La Petite-Patrie;;14;Aire de diffusion;24661456;-73,60397597;45,53270526;296678,9583;5043648,477
228;Drolet A et B;Drolet;15;logement;15;0;0;HLM;;1978;;Le Plateau-Mont-Royal;;34;Aire de diffusion;24661436;-73,59106796;45,5268965;297686,4054;5043001,719
229;Du Carmel;Drolet;8;logement;8;0;0;HLM;;1989;;Le Plateau-Mont-Royal;;34;Aire de diffusion;24661436;-73,59106796;45,5268965;297686,4054;5043001,719
230;Plateau Mont-Royal;Drolet;6;logement;6;0;0;HLM;;1973;;Le Plateau-Mont-Royal;;35;Aire de diffusion;24661949;-73,57519253;45,51895128;298925,6568;5042117,476
231;De Grand-Pré;Drolet;9;logement;9;0;0;HLM;;1980;;Le Plateau-Mont-Royal;;35;Aire de diffusion;24661965;-73,58128;45,52259605;298450,4892;5042522,986
232;Maison Lizette-Gervais;Ducharme;51;logement;0;51;0;HLM;;1989;;Outremont;;74;Aire de diffusion;24661352;-73,62026414;45,52083824;295404,7951;5042331,461
233;Duchesneau;Duchesneau;40;logement;40;0;0;HLM;;1993;;Mercier–Hochelaga-Maisonneuve;;23;Aire de diffusion;24660065;-73,52033044;45,6086414;303214,2299;5052082,34
234;Place Lachine;Duff Court;47;logement;47;0;0;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
235;Place Lachine;Duff Court;47;logement;47;0;0;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
236;Place Lachine;Duff Court;50;logement;50;0;0;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
237;Place Lachine;Duff Court;51;logement;49;0;2;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
238;Place Lachine;Duff Court;51;logement;49;0;2;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
239;Place Lachine;Duff Court;51;logement;49;0;2;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
240;Place Lachine;Duff Court;51;logement;48;0;3;HLM;;1971;;Lachine;;70;Aire de diffusion;24663142;-73,6803861;45,44638118;290689,408;5034065,832
241;Place Lachine;Duff Court;51;logement;49;0;2;HLM;;1971;;Lachine;;70;Aire de diffusion;24662433;-73,70103044;45,45768404;289077,6574;5035325,743
242;Dufresne A,B,C;Dufresne;6;logement;6;0;0;HLM;;1976;;Ville-Marie;;30;Aire de diffusion;24661873;-73,54924397;45,52925619;300953,5655;5043261,099
243;Delorimier;Dufresne;4;logement;4;0;0;HLM;;1973;;Ville-Marie;;30;Aire de diffusion;24661874;-73,54907583;45,53098689;300966,8162;5043453,425
244;D'Iberville A,B,C;Dufresne;6;logement;6;0;0;HLM;;1977;;Ville-Marie;;30;Aire de diffusion;24661874;-73,54907583;45,53098689;300966,8162;5043453,425
245;D'Iberville A,B,C;Dufresne;6;logement;6;0;0;HLM;;1977;;Ville-Marie;;30;Aire de diffusion;24661874;-73,54907583;45,53098689;300966,8162;5043453,425
246;Delorimier;Dufresne;7;logement;7;0;0;HLM;;1973;;Ville-Marie;;30;Aire de diffusion;24661886;-73,55199994;45,52774523;300738,1882;5043093,321
247;Dufresne D;Dufresne;6;logement;6;0;0;HLM;;1978;;Ville-Marie;;30;Aire de diffusion;24663332;-73,55280604;45,53058242;300675,43;5043408,661
248;Dufresne D;Dufresne;6;logement;6;0;0;HLM;;1978;;Ville-Marie;;30;Aire de diffusion;24663332;-73,55280604;45,53058242;300675,43;5043408,661
249;Dufresne A,B,C;Dufresne;12;logement;12;0;0;HLM;;1976;;Ville-Marie;;30;Aire de diffusion;24663332;-73,55280604;45,53058242;300675,43;5043408,661
250;Fullum;Dufresne;3;logement;3;0;0;HLM;;1981;;Ville-Marie;;30;Aire de diffusion;24663332;-73,55280604;45,53058242;300675,43;5043408,661
251;Duquesne;Du Quesne;60;logement;0;56;4;HLM;;1982;;Mercier–Hochelaga-Maisonneuve;;21;Aire de diffusion;24660127;-73,56111711;45,58324429;300030,7261;5049261,517
252;La Pépinière;Du Quesne;192;logement;188;0;4;HLM;;1972;;Mercier–Hochelaga-Maisonneuve;;21;Aire de diffusion;24660125;-73,55929411;45,5815083;300172,8416;5049068,486
253;Jean-Talon;Durocher;63;logement;0;63;0;HLM;;1981;;Villeray–Saint-Michel–Parc-Extension;;11;Aire de diffusion;24661523;-73,62396788;45,52934604;295116,9133;5043277,38
254;Maison Roland-Bouchard;Elizabeth;47;logement;0;43;4;HLM;;1995;;Saint-Laurent;;57;Aire de diffusion;24660562;-73,68268998;45,52245779;290528,4101;5042520,642
255;Émile-Journault;Émile-Journault;24;logement;24;0;0;HLM;;1970;;Ahuntsic-Cartierville;;5;Aire de diffusion;24662611;-73,64073026;45,54599184;293810,8534;5045129,405
256;Longue-Pointe;Émile-Legrand;149;logement;54;94;1;HLM;;1973;;Mercier–Hochelaga-Maisonneuve;;26;Aire de diffusion;24663316;-73,53105088;45,58413793;302376,9829;5049359,481
257;Des Érables;Érables;18;logement;18;0;0;HLM;;1971;;Villeray–Saint-Michel–Parc-Extension;;9;Aire de diffusion;24662625;-73,61553042;45,55490428;295780,0486;5046116,716
258;Des Érables;Érables;24;logement;24;0;0;HLM;;1971;;Villeray–Saint-Michel–Parc-Extension;;9;Aire de diffusion;24662626;-73,61537799;45,5561283;295792,1447;5046252,727
259;Plateau Mont-Royal;Érables;6;logement;6;0;0;HLM;;1973;;Le Plateau-Mont-Royal;;31;Aire de diffusion;24661805;-73,56813741;45,53390652;299478,2414;5043778,974
260;De l'Esplanade II;Esplanade;12;logement;0;0;12;HLM;;1982;;Ahuntsic-Cartierville;;3;Aire de diffusion;24660481;-73,64496335;45,53954296;293479,011;5044413,322
261;De l'Esplanade I;Esplanade;22;logement;21;0;1;HLM;;1980;;Ahuntsic-Cartierville;;3;Aire de diffusion;24660481;-73,64496335;45,53954296;293479,011;5044413,322
262;Gabriel-Sagard;Everett;87;logement;0;83;4;HLM;;1982;;Villeray–Saint-Michel–Parc-Extension;;9;Aire de diffusion;24660413;-73,60334048;45,55978595;296732,4679;5046657,926
263;Villeray A;Fabre;6;logement;6;0;0;HLM;;1977;;Villeray–Saint-Michel–Parc-Extension;;13;Aire de diffusion;24661498;-73,61064291;45,54677003;296160,391;5045212,208
264;Favard;Favard;109;logement;0;101;8;HLM;;1979;;Le Sud-Ouest;;47;Aire de diffusion;24661243;-73,55279043;45,47836237;300672,8348;5037605,419
265;Séguin;Forsyth;190;logement;188;1;1;HLM;;1972;;Rivière-des-Prairies–Pointe-aux-Trembles;;54;Aire de diffusion;24660021;-73,50488197;45,66618198;304419,5964;5058476,815
266;Cadot;Frontenac;15;logement;15;0;0;HLM;;1988;;Ville-Marie;;30;Aire de diffusion;24661916;-73,54413175;45,52829977;301352,8211;5043154,579
267;Cadot;Frontenac;11;logement;9;0;2;HLM;;1988;;Ville-Marie;;30;Aire de diffusion;24661916;-73,54413175;45,52829977;301352,8211;5043154,579
268;Delorimier;Frontenac;12;logement;12;0;0;HLM;;1973;;Ville-Marie;;30;Aire de diffusion;24661916;-73,54413175;45,52829977;301352,8211;5043154,579
269;Dufresne A,B,C;Frontenac;12;logement;12;0;0;HLM;;1976;;Ville-Marie;;30;Aire de diffusion;24661786;-73,55381414;45,53399111;300596,943;5043787,525
270;Delorimier;Fullum;4;logement;4;0;0;HLM;;1973;;Ville-Marie;;30;Aire de diffusion;24661879;-73,5582263;45,53031899;300252,0429;5043379,679
271;Dufresne A,B,C;Fullum;6;logement;6;0;0;HLM;;1976;;Ville-Marie;;30;Aire de diffusion;24661879;-73,5582263;45,53031899;300252,0429;5043379,679
272;Fullum;Fullum;27;logement;22;0;5;HLM;;1981;;Ville-Marie;;30;Aire de diffusion;24661877;-73,55590666;45,53223448;300433,3748;5043592,42
273;Angers;Galt;102;logement;0;94;8;HLM;;1978;;Le Sud-Ouest;;48;Aire de diffusion;24661027;-73,58632085;45,46273499;298049,5552;5035871,02
274;De l'Église;Galt;88;logement;86;0;2;HLM;;1973;;Le Sud-Ouest;;48;Aire de diffusion;24661030;-73,59131907;45,46186009;297658,5756;5035774,224
275;Verdun III;Galt;86;logement;0;76;10;HLM;;1983;;Verdun;;64;Aire de diffusion;24663290;-73,57793389;45,46154318;298705,3021;5035737,904
276;La Seignerie des Rapides;Gamelin;100;logement;0;100;0;HLM;;1980;;LaSalle;;68;Aire de diffusion;24660968;-73,61130355;45,42483027;296090,0328;5031661,095
277;Le Domaine des Rapides;Gamelin;102;logement;0;96;6;HLM;;1980;;LaSalle;;68;Aire de diffusion;24660968;-73,61130355;45,42483027;296090,0328;5031661,095
278;Villeray A;Garnier;4;logement;4;0;0;HLM;;1977;;Rosemont–La Petite-Patrie;;15;Aire de diffusion;24661652;-73,59889731;45,54206723;297076,9086;5044688,383
279;D'Iberville Sud D;Gascon;10;logement;10;0;0;HLM;;1978;;Ville-Marie;;30;Aire de diffusion;24661785;-73,55339496;45,53539183;300629,7857;5043943,166
280;Delorimier;Gascon;18;logement;18;0;0;HLM;;1973;;Ville-Marie;;30;Aire de diffusion;24661785;-73,55339496;45,53539183;300629,7857;5043943,166
281;De Gaspé;De Gaspé;14;logement;14;0;0;HLM;;1994;;Rosemont–La Petite-Patrie;;14;Aire de diffusion;24661458;-73,60559175;45,53094705;296552,5003;5043453,25
