ï»¿ID,MUNICIPALITE,MARQUE,MODELE,LAT,LONG,ETAT,ETAT_resolved,DEBITESTIME,DEBITDISPONIBLE,PROFONDEUR,DATEPEINTURE,CLASSEDEBITNFPA,CLASSEDEBITNFPA_resolved 
1370,25213,Darling,B-50-B-18,46.698845225906844,-71.28176790938757,,,,,,,,
1371,25213,Darling,B-50-B-18,46.699942707785944,-71.28144076400753,,,,,,,,
1372,25213,Darling,B-50-B-18,46.70016434517876,-71.27972710381387,,,,,,,,
1373,25213,Drolet,400,46.69766553754158,-71.28255163827234,,,,,,,,
1374,25213,Drolet,400,46.69685050366988,-71.28454811689062,,,,,,,,
1375,25213,Darling,B-50-B-18,46.695559468755754,-71.28406728660437,,,,,,,,
1376,25213,Couture,,46.694293852964904,-71.28357112439988,,,,,,,,
1377,25213,,,46.69378736324044,-71.28548872070208,,,,,,,,
1378,25213,Darling,B-50-B-18,46.693122004376704,-71.28512972060672,,,,,,,,
1379,25213,Darling,B-50-B-18,46.69300353154507,-71.28654541852777,,,,,,,,
1380,25213,Darling,B-50-B-18,46.69184480077605,-71.28544074996742,,,,,,,,
1381,25213,Darling,B-50-B-18,46.69250163014958,-71.28502946134279,,,,,,,,
1382,25213,Darling,B-50-B-18,46.69302662286036,-71.28423023409948,,,,,,,,
1383,25213,,,46.69236261059606,-71.28153172669101,,,,,,,,
1384,25213,Daigle,D-63,46.69149947492069,-71.28017020252207,,,,,,,,
1385,25213,Darling,B-50-B-18,46.69167460028186,-71.2819954854189,,,,,,,,
1386,25213,Sentinel,Sentinelle,46.690487011181894,-71.28032071978296,,,,,,,,
1387,25213,Darling,B-50-B-18,46.689835383415314,-71.28285112087443,,,,,,,,
1388,25213,Darling,B-50-B-18,46.69022665243694,-71.2822739688371,,,,,,,,
1389,25213,Darling,B-50-B-18,46.689342923835476,-71.28165426291199,,,,,,,,
1390,25213,,,46.69075992039515,-71.29148015337213,,,,,,,,
1391,25213,,,46.69081270307708,-71.29029629304654,,,,,,,,
1392,25213,Mueller,Centurion,46.827468692817845,-71.15368622974043,,,,,,,,
1393,25213,,,46.81121403722889,-71.17345130044002,,,,,,,,
1394,25213,Drolet,400,46.821956995368154,-71.17566665102154,,,,,,,,
1395,25213,Clayton,,46.821805632842725,-71.16977643426017,,,,,,,,
1396,25213,,,46.82148483059385,-71.17071668429354,,,,,,,,
1397,25213,Daigle,D-63,46.811561557013626,-71.18285182247332,,,,,,,,
1398,25213,,,46.8123234592985,-71.18241034286092,,,,,,,,
1399,25213,,,46.810889508120724,-71.18103081240605,,,,,,,,
1400,25213,Couture,,46.81120547316825,-71.18035650248137,,,,,,,,
1401,25213,Couture,,46.8148948119536,-71.17967489620197,,,,,,,,
1402,25213,Drolet,400,46.813684062014,-71.181701254434,,,,,,,,
1403,25213,Drolet,100,46.79790416887628,-71.18710558815404,,,,,,,,
1404,25213,Drolet,100,46.79805443343638,-71.18634586259007,,,,,,,,
1405,25213,Drolet,100,46.795038394871554,-71.18543851476441,,,,,,,,
1406,25213,Drolet,400,46.795508969794426,-71.18682080834262,,,,,,,,
1407,25213,,,46.79561716893263,-71.1897873437299,,,,,,,,
1408,25213,,,46.79671639739862,-71.19166853051308,,,,,,,,
1409,25213,Drolet,400,46.79319250275432,-71.19228501648293,,,,,,,,
1410,25213,Mueller,Centurion,46.796320690706835,-71.19010500641751,,,,,,,,
1411,25213,Couture,,46.79473383367623,-71.19084535498945,,,,,,,,
1412,25213,,,46.80023048835988,-71.17763996932018,,,,,,,,
1413,25213,Sentinel,Sentinelle,46.79882506992402,-71.17527316058055,,,,,,,,
1414,25213,,,46.823507781802206,-71.13008781686446,,,,,,,,
1415,25213,Mueller,Centurion,46.823221898860986,-71.12855887797737,,,,,,,,
1416,25213,,,46.82316302551626,-71.13404117187734,,,,,,,,
1417,25213,,,46.823840517957926,-71.1316162984619,,,,,,,,
1418,25213,,,46.822662524474794,-71.13112355929957,,,,,,,,
1419,25213,,,46.82183769300344,-71.13171689067556,,,,,,,,
1420,25213,Couture,,46.8173031127354,-71.12601194993945,,,,,,,,
1421,25213,Couture,,46.816903303022464,-71.12728401242636,,,,,,,,
1422,25213,Couture,,46.817892751878816,-71.12437847918785,,,,,,,,
1423,25213,Drolet,400,46.818222068784216,-71.12225161036282,,,,,,,,
1424,25213,Drolet,400,46.819513392803024,-71.12660647423705,,,,,,,,
1425,25213,Couture,,46.82150509043571,-71.12575834164038,,,,,,,,
1426,25213,,,46.79434762270614,-71.1631567163482,,,,,,,,
1427,25213,Daigle,D-63,46.791459500517185,-71.1651564103024,,,,,,,,
1428,25213,,,46.7906607641148,-71.16361704043656,,,,,,,,
1429,25213,,,46.79271303431341,-71.16298911592139,,,,,,,,
1430,25213,,,46.7925937905835,-71.16221613514543,,,,,,,,
1431,25213,Drolet,400,46.79353884690828,-71.16362804570288,,,,,,,,
1432,25213,,,46.78871976218787,-71.15723338580132,,,,,,,,
1433,25213,,,46.791575306900754,-71.16076508791454,,,,,,,,
1434,25213,,,46.7904941879268,-71.15925184659866,,,,,,,,
1435,25213,Drolet,400,46.793976428991236,-71.15589743255369,,,,,,,,
1436,25213,Drolet,400,46.79322334782247,-71.15622846704409,,,,,,,,
1437,25213,,,46.79135227059453,-71.15750443064472,,,,,,,,
1438,25213,Drolet,400,46.70906821899156,-71.35169358441713,,,,,,,,
1439,25213,Drolet,400,46.712313145120945,-71.35531022787482,,,,,,,,
1440,25213,Drolet,400,46.711486804498534,-71.35593051492705,,,,,,,,
1441,25213,,,46.740494075074146,-71.29158005401067,,,,,,,,
1442,25213,Daigle,D-63,46.69441522580775,-71.30870074740093,,,,,,,,
1443,25213,,,46.699782168936,-71.30540763210713,,,,,,,,
1444,25213,,,46.698707770548026,-71.3054828363775,,,,,,,,
1445,25213,,,46.69774133347004,-71.30411750042566,,,,,,,,
1446,25213,,,46.71592665289966,-71.29038434044355,,,,,,,,
1447,25213,,,46.714647494362524,-71.28750978950912,,,,,,,,
1448,25213,,,46.70887801884954,-71.29190976650075,,,,,,,,
1449,25213,Sentinel,Sentinelle,46.71077067571074,-71.2922485515172,,,,,,,,
1450,25213,Sentinel,Sentinelle,46.70796345575113,-71.28905490221663,,,,,,,,
1451,25213,Sentinel,Sentinelle,46.70653385731857,-71.28906889676851,,,,,,,,
1452,25213,Darling,B-50-B-18,46.71327883719663,-71.28641236642586,,,,,,,,
1453,25213,Darling,B-50-B-18,46.712431300088525,-71.2881537259632,,,,,,,,
1454,25213,Darling,B-50-B-18,46.71239285321976,-71.28915817453863,,,,,,,,
1455,25213,Darling,B-50-B-18,46.7115092302831,-71.2883238711395,,,,,,,,
1456,25213,Darling,B-50-B-18,46.71335886773236,-71.28774819253196,,,,,,,,
1457,25213,Darling,B-50-B-18,46.712005773191876,-71.287205939205,,,,,,,,
1458,25213,Drolet,400,46.71007383535856,-71.29920898566863,,,,,,,,
1459,25213,Drolet,400,46.70871632956213,-71.29889259753601,,,,,,,,
1460,25213,,,46.703865855402356,-71.30862709641738,,,,,,,,
1461,25213,Mueller,Centurion,46.68993843962141,-71.28925417977327,,,,,,,,
1462,25213,Mueller,Centurion,46.69072278912257,-71.2890794403707,,,,,,,,
1463,25213,Mueller,Centurion,46.69033851272645,-71.28746235233614,,,,,,,,
1464,25213,Mueller,Centurion,46.68859843294477,-71.28815174316227,,,,,,,,
1465,25213,Mueller,Centurion,46.68829451052053,-71.28512323993779,,,,,,,,
1466,25213,Mueller,Centurion,46.68817957337447,-71.28681920702826,,,,,,,,
1467,25213,Mueller,Centurion,46.68912600510716,-71.28424578527252,,,,,,,,
1468,25213,Mueller,Centurion,46.687831292273465,-71.28384465595757,,,,,,,,
1469,25213,,,46.68590458114151,-71.28770723561894,,,,,,,,
1470,25213,,,46.687048586391825,-71.2883322760303,,,,,,,,
1471,25213,,,46.687264806050464,-71.28738779785094,,,,,,,,
1472,25213,,,46.68655389183707,-71.28707888417303,,,,,,,,
1473,25213,,,46.68690619606588,-71.28518126608152,,,,,,,,
1474,25213,,,46.68593406597654,-71.28657650951519,,,,,,,,
1475,25213,,,46.68500004007123,-71.28792954654902,,,,,,,,
1476,25213,,,46.68598398575516,-71.28881404118256,,,,,,,,
1477,25213,,,46.736000359952826,-71.21148310449202,,,,,,,,
1478,25213,Drolet,100,46.69883812492364,-71.1806126064757,,,,,,,,
1479,25213,Drolet,100,46.700052778277026,-71.18166320796753,,,,,,,,
1480,25213,Sentinel,Sentinelle,46.71783087575767,-71.19817752387281,,,,,,,,
1481,25213,Daigle,D-63,46.725599088284646,-71.19082341810865,,,,,,,,
1482,25213,,,46.80251381743584,-71.18431136570634,,,,,,,,
1483,25213,,,46.807107847245646,-71.18100882729544,,,,,,,,
1484,25213,Drolet,400,46.80659405379574,-71.17774399342265,,,,,,,,
1485,25213,Daigle,D-63,46.80980855410063,-71.16501097171292,,,,,,,,
1486,25213,Sentinel,Sentinelle,46.812818817552284,-71.17011557279744,,,,,,,,
1487,25213,Couture,,46.81752632098489,-71.17901842896723,,,,,,,,
1488,25213,Sentinel,Sentinelle,46.81662102696158,-71.17779593869601,,,,,,,,
1489,25213,,,46.815733182533364,-71.17642719916626,,,,,,,,
1490,25213,Drolet,400,46.8147098723073,-71.17495466128871,,,,,,,,
1491,25213,,,46.81285132213712,-71.17610393117698,,,,,,,,
1492,25213,Clayton,,46.812056281914515,-71.17514296642915,,,,,,,,
1493,25213,Mueller,Centurion,46.8098091354247,-71.17644542170643,,,,,,,,
1494,25213,Mueller,Centurion,46.81221733647356,-71.17440422761281,,,,,,,,
1495,25213,Couture,,46.80912188071663,-71.1773872409572,,,,,,,,
1496,25213,Couture,,46.807231237517996,-71.17879850748996,,,,,,,,
1497,25213,Drolet,400,46.810581328084,-71.18023646312963,,,,,,,,
1498,25213,,,46.79002547407349,-71.16415470997943,,,,,,,,
1499,25213,,,46.791222422802505,-71.16241819480061,,,,,,,,
1500,25213,,,46.79285865581421,-71.16049244647911,,,,,,,,
1501,25213,,,46.7932462230294,-71.15830148590172,,,,,,,,
1502,25213,,,46.7935434962085,-71.16012975121627,,,,,,,,
1503,25213,Drolet,400,46.79470420050313,-71.15935349595999,,,,,,,,
1504,25213,,,46.82339746066472,-71.12470592487469,,,,,,,,
1505,25213,Mueller,Centurion,46.824028690883615,-71.12583079775797,,,,,,,,
1506,25213,Drolet,400,46.81720801624309,-71.10684978337264,,,,,,,,
1507,25213,Drolet,400,46.82201159467023,-71.1523307805256,,,,,,,,
1508,25213,,,46.819478392130414,-71.15482492895133,,,,,,,,
1509,25213,Daigle,D-63,46.8206470599923,-71.15422055143077,,,,,,,,
1509,25213,,,46.81432671594478,-71.15187509096005,,,,,,,,
1510,25213,,,46.822372067678536,-71.15165377554781,,,,,,,,
1511,25213,Drolet,400,46.81836805991175,-71.13902401269641,,,,,,,,
1512,25213,Drolet,400,46.817744730589794,-71.14100554592822,,,,,,,,
1513,25213,Drolet,400,46.81721611468075,-71.14270875192614,,,,,,,,
1514,25213,Couture,,46.81670713229597,-71.14460814183421,,,,,,,,
1515,25213,,,46.81545591231829,-71.1483133928288,,,,,,,,
1516,25213,Mueller,Centurion,46.814078433250174,-71.14962017749052,,,,,,,,
1517,25213,Darling,B-50-B-18,46.81488242687575,-71.15013124631639,,,,,,,,
1519,25213,Drolet,400,46.8193473055418,-71.14645304610151,,,,,,,,
1520,25213,,,46.81792656099436,-71.1456129509967,,,,,,,,
1521,25213,,,46.702987784230885,-71.31010580233401,,,,,,,,
1522,25213,Mueller,Centurion,46.707562054951936,-71.31043673715892,,,,,,,,
1523,25213,Drolet,400,46.70598671689384,-71.31267572375586,,,,,,,,
1524,25213,,,46.705473598909414,-71.31411695037602,,,,,,,,
1525,25213,,,46.70102277072632,-71.39514702041443,,,,,,,,
1526,25213,,,46.70084443655773,-71.39747891026029,,,,,,,,
1527,25213,,,46.701964364961945,-71.39129762828587,,,,,,,,
1528,25213,Drolet,400,46.702473361386325,-71.38941589273041,,,,,,,,
1529,25213,,,46.706360221432554,-71.37940341944966,,,,,,,,
1530,25213,,,46.70624823343634,-71.38073223791848,,,,,,,,
1531,25213,,,46.703710971250786,-71.38607369438775,,,,,,,,
1532,25213,Darling,B-50-B-18,46.708643511981656,-71.36818784478498,,,,,,,,
1533,25213,,,46.70915623447569,-71.36630786593545,,,,,,,,
1534,25213,Darling,B-50-B-18,46.71142274727625,-71.36128885860528,,,,,,,,
1535,25213,,,46.71204824582139,-71.35995961249778,,,,,,,,
1536,25213,Darling,B-50-B-18,46.71284841482887,-71.35791437683244,,,,,,,,
1537,25213,,,46.71386345416096,-71.3540501936515,,,,,,,,
1538,25213,Couture,,46.71507043392232,-71.35075203698435,,,,,,,,
1539,25213,Couture,,46.715471900349996,-71.34914675849289,,,,,,,,
1540,25213,,,46.715988368736106,-71.34695780196338,,,,,,,,
1541,25213,,,46.716721158703244,-71.34410131358054,,,,,,,,
1542,25213,,,46.71722555702978,-71.34245493525809,,,,,,,,
1543,25213,Drolet,400,46.81093841883634,-71.17922513525669,,,,,,,,
1544,25213,Drolet,400,46.809810916936186,-71.1830679462365,,,,,,,,
1545,25213,Couture,,46.81087606404081,-71.18394169716433,,,,,,,,
1546,25213,Couture,,46.812039216803484,-71.18126283402052,,,,,,,,
1547,25213,Drolet,400,46.81562927741908,-71.17907625576025,,,,,,,,
1548,25213,Daigle,D-63,46.81680718858465,-71.1804584978665,,,,,,,,
1549,25213,Drolet,400,46.81721960794464,-71.18006532312853,,,,,,,,
1550,25213,Drolet,400,46.815036849398446,-71.18225715670955,,,,,,,,
1551,25213,,,46.816152971770876,-71.18122209845212,,,,,,,,
1552,25213,Daigle,D-67,46.813334569318826,-71.18370294944351,,,,,,,,
1553,25213,Drolet,400,46.8168069077963,-71.18194771690091,,,,,,,,
1555,25213,Couture,,46.817702281877075,-71.1815506306836,,,,,,,,
1556,25213,Drolet,100,46.81798256760243,-71.18283006260424,,,,,,,,
1557,25213,,,46.81914171335475,-71.18296327595434,,,,,,,,
1558,25213,,,46.817437687638744,-71.17435009594132,,,,,,,,
1559,25213,Couture,,46.82686260077377,-71.13483391158728,,,,,,,,
1560,25213,Drolet,400,46.822748755252974,-71.12327918268046,,,,,,,,
1561,25213,,,46.823036631826106,-71.12116229411237,,,,,,,,
1562,25213,Drolet,400,46.81596537700048,-71.12256969235656,,,,,,,,
1563,25213,,,46.81662033600783,-71.1286947952683,,,,,,,,
1564,25213,Sentinel,Sentinelle,46.819197734921715,-71.1301495942657,,,,,,,,
1565,25213,Darling,B-50-B-18,46.81701285736093,-71.14624484926006,,,,,,,,
1566,25213,Darling,B-50-B-18,46.81875685629705,-71.14699252674586,,,,,,,,
1567,25213,Darling,B-50-B-18,46.82016150471571,-71.14782154791135,,,,,,,,
1568,25213,Couture,,46.820359357401095,-71.1508970960768,,,,,,,,
1569,25213,Couture,,46.81956056598019,-71.15191236002968,,,,,,,,
1570,25213,Darling,B-50-B-18,46.8197247852466,-71.1426844673578,,,,,,,,
1571,25213,Couture,,46.821717827501296,-71.14356636199851,,,,,,,,
1572,25213,Darling,B-50-B-18,46.82152480988034,-71.14434513668023,,,,,,,,
1573,25213,Sentinel,Sentinelle,46.823774882943916,-71.14622693761271,,,,,,,,
1574,25213,,,46.82364915273105,-71.14866607315801,,,,,,,,
1575,25213,Darling,B-50-B-18,46.823143637972265,-71.11509131253956,,,,,,,,
1576,25213,Darling,B-50-B-18,46.82456652606923,-71.12217807273873,,,,,,,,
1577,25213,Darling,B-50-B-18,46.82482185956118,-71.12452076478796,,,,,,,,
1578,25213,,,46.826256579576054,-71.12951219720755,,,,,,,,
1579,25213,,,46.82670953268655,-71.13012461319495,,,,,,,,
1580,25213,,,46.824985760764484,-71.12625276628057,,,,,,,,
1581,25213,,,46.82519543868835,-71.12778704359961,,,,,,,,
1582,25213,Drolet,400,46.825874325346476,-71.13131190698758,,,,,,,,
1583,25213,,,46.82630518667621,-71.13353801127558,,,,,,,,
1584,25213,,,46.81958833984791,-71.1776854500198,,,,,,,,
1585,25213,,,46.82652189409171,-71.13589150558167,,,,,,,,
1586,25213,,,46.826441861356784,-71.13772164393913,,,,,,,,
1587,25213,,,46.717818966147284,-71.34052996482863,,,,,,,,
1588,25213,,,46.71934004210542,-71.33557221584296,,,,,,,,
1589,25213,,,46.72173315338657,-71.33152391445095,,,,,,,,
1590,25213,,,46.72452013727941,-71.32511036198787,,,,,,,,
1591,25213,,,46.7249012480501,-71.3232243893251,,,,,,,,
1592,25213,,,46.72522687641917,-71.32164245304199,,,,,,,,
1593,25213,,,46.7262144780441,-71.3167406259527,,,,,,,,
1594,25213,,,46.726623782442296,-71.31552626302354,,,,,,,,
1595,25213,,,46.727506403564384,-71.31298798243678,,,,,,,,
1596,25213,,,46.72803982500964,-71.31129217744734,,,,,,,,
1597,25213,,,46.71603435067005,-71.35329575853223,,,,,,,,
1598,25213,Darling,B-50-B-18,46.73851611022835,-71.2778607785444,,,,,,,,
1599,25213,Darling,B-50-B-18,46.738005157661384,-71.27954302509158,,,,,,,,
1600,25213,Darling,B-50-B-18,46.73892799786252,-71.2815868393525,,,,,,,,
1601,25213,,,46.71623745168371,-71.35292122110623,,,,,,,,
1602,25213,,,46.71354256267794,-71.29030758422482,,,,,,,,
1603,25213,,,46.7155556012586,-71.29150850138348,,,,,,,,
1604,25213,,,46.716088598547266,-71.2920213711343,,,,,,,,
1605,25213,Couture,,46.71694010660902,-71.29099756653557,,,,,,,,
1606,25213,,,46.71850612427263,-71.29003128802451,,,,,,,,
1607,25213,,,46.72681497971066,-71.30524365829157,,,,,,,,
1608,25213,,,46.72633582829793,-71.30455359791952,,,,,,,,
1609,25213,Daigle,D-63,46.723467165554545,-71.29908606446185,,,,,,,,
1610,25213,Daigle,D-63,46.7230087507655,-71.29950143004784,,,,,,,,
1611,25213,Darling,B-50-B-18,46.82007865914814,-71.13065459840455,,,,,,,,
1612,25213,Drolet,400,46.82227076611586,-71.12661126342624,,,,,,,,
1613,25213,Drolet,400,46.821796093826535,-71.12813864596839,,,,,,,,
1614,25213,Drolet,400,46.82120257959456,-71.13004645500602,,,,,,,,
1615,25213,Drolet,400,46.82064397640961,-71.13181394069105,,,,,,,,
1616,25213,Drolet,400,46.81331944214419,-71.18275857072776,,,,,,,,
1617,25213,Couture,,46.812266875662644,-71.18317881735548,,,,,,,,
1618,25213,Couture,,46.8117169232367,-71.18372160231661,,,,,,,,
1619,25213,Daigle,D-63,46.81232896697613,-71.18409939638148,,,,,,,,
1620,25213,Darling,B-50-B-18,46.82308400935724,-71.14575772068814,,,,,,,,
1621,25213,Darling,B-50-B-18,46.82351028079506,-71.14766431291356,,,,,,,,
1622,25213,Sentinel,Sentinelle,46.81465709709489,-71.16414378017548,,,,,,,,
1623,25213,,,46.80877993624792,-71.18279684535442,,,,,,,,
1624,25213,,,46.80815723044183,-71.18215741246529,,,,,,,,
1625,25213,,,46.78243931673174,-71.16321796159968,,,,,,,,
1626,25213,,,46.790712136923815,-71.16009287838163,,,,,,,,
1627,25213,,,46.78908554563584,-71.15480264898085,,,,,,,,
1628,25213,,,46.787521235785654,-71.15728880461423,,,,,,,,
1629,25213,,,46.78683173925698,-71.15655853875265,,,,,,,,
1630,25213,Couture,,46.783615563668036,-71.16676550320851,,,,,,,,
1631,25213,Couture,,46.7821733461734,-71.1675737553124,,,,,,,,
1632,25213,Couture,,46.78096221412984,-71.1682341401853,,,,,,,,
1633,25213,Darling,B-50-B-18,46.82573831140855,-71.13609525414647,,,,,,,,
1634,25213,Darling,B-50-B-18,46.824780040079716,-71.13474292969121,,,,,,,,
1635,25213,Mueller,Centurion,46.824553308061674,-71.13599665888799,,,,,,,,
1636,25213,Drolet,400,46.82627314366787,-71.139938405661,,,,,,,,
1637,25213,Darling,B-50-B-18,46.82463202434666,-71.13946850348897,,,,,,,,
1638,25213,Couture,,46.82501123363305,-71.14289827688921,,,,,,,,
1639,25213,,,46.826625431142695,-71.14676819214407,,,,,,,,
1640,25213,Mueller,Centurion,46.82555514882444,-71.14461079165542,,,,,,,,
1641,25213,Mueller,Centurion,46.82592759788646,-71.14801722218964,,,,,,,,
1642,25213,,,46.82503532052291,-71.14634958411979,,,,,,,,
1643,25213,,,46.82480044811484,-71.14707157448805,,,,,,,,
1644,25213,Mueller,Centurion,46.82529917501148,-71.14895707725118,,,,,,,,
1645,25213,,,46.8248524261877,-71.15195026254854,,,,,,,,
1646,25213,,,46.82570185487428,-71.15314640234264,,,,,,,,
1647,25213,Drolet,400,46.8249747076961,-71.15305444516645,,,,,,,,
1648,25213,Darling,B-50-B-18,46.825997931459035,-71.15468069939189,,,,,,,,
1649,25213,Drolet,400,46.813204063407596,-71.16801295038825,,,,,,,,
1650,25213,Clayton,,46.82251641930334,-71.16741851083377,,,,,,,,
1651,25213,Clayton,,46.81961590386312,-71.16169486779815,,,,,,,,
1652,25213,,,46.8204264269356,-71.16048415720965,,,,,,,,
1653,25213,,,46.81845631723001,-71.16060888129266,,,,,,,,
1654,25213,Drolet,400,46.818161287747245,-71.15549086656078,,,,,,,,
1655,25213,,,46.818701052495825,-71.15689538290552,,,,,,,,
1656,25213,Sentinel,Sentinelle,46.819169218454036,-71.15854808284516,,,,,,,,
1657,25213,Mueller,Centurion,46.82185217848661,-71.16065325543683,,,,,,,,
1658,25213,,,46.7239959494374,-71.29790344150832,,,,,,,,
1659,25213,,,46.70793436283934,-71.2948701721595,,,,,,,,
1660,25213,Drolet,400,46.72790552986061,-71.29104802095004,,,,,,,,
1661,25213,,,46.70291473192745,-71.40695270767777,,,,,,,,
1662,25213,,,46.699479168834316,-71.39512071028754,,,,,,,,
1663,25213,,,46.69998024106744,-71.39299442045561,,,,,,,,
1664,25213,Sentinel,Sentinelle,46.70065261261241,-71.39149090441558,,,,,,,,
1665,25213,Sentinel,Sentinelle,46.70130033549978,-71.38971618862816,,,,,,,,
1666,25213,Drolet,400,46.70206203954597,-71.38383442312866,,,,,,,,
1667,25213,Sentinel,Sentinelle,46.70303260206731,-71.38490172002349,,,,,,,,
1668,25213,Sentinel,Sentinelle,46.70236823478141,-71.38614967261033,,,,,,,,
