code_alea,alea,code_municipalite,municipalite,precision_localisation,info_compl_localisation,severite,date_signalement,date_debut,date_debut_imprecise,commentaire_date_debut,date_fin,coord_x,coord_y
"39",Feu de forêt,"97007",Sept-Îles,Imprécise,,Menace possible à la vie ou à la propriété,2023-05-31,2023-05-30,Non,,2024-01-09,-66.371158,50.220961
"25",Panne d'électricité,"10005",Esprit-Saint,Imprécise,,Gravité inconnue,2023-05-01,2023-05-01,Non,,2023-09-14,-68.559415,48.071225
"138",Orage violent,"45008",Stanstead,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-08-07,2023-08-04,Non,,2023-11-28,-72.093065,45.01656
"101",Mouvement de terrain,"26015",Vallée-Jonction,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-06-15,2022-06-04,Oui,Fin de semaine du 4 juin,,-70.920683,46.374061
"8",Inondation,"07047",Amqui,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2020-04-30,2020-04-30,Non,,2020-10-29,-67.434026,48.461252
"101",Mouvement de terrain,"07047",Amqui,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2020-11-11,,Oui,Dans la nuit du 10 au 11 novembre 2020,2021-02-11,-67.424122,48.462504
"101",Mouvement de terrain,"07047",Amqui,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-04-12,,Oui,Signalement en date du 12 avril 2021,2021-04-16,-67.428845,48.462428
"158",Fermeture de route,"07047",Amqui,Précise,,Gravité inconnue,2023-02-03,2023-02-03,Non,,2023-09-14,-67.751512,48.538906
"101",Mouvement de terrain,"50113",Pierreville,Très précise,,Gravité inconnue,2022-12-13,,,,2023-10-18,-72.842522,46.077981
"25",Panne d'électricité,"50113",Pierreville,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-02-29,2024-02-28,Non,,2024-03-01,-72.809802,46.067325
"0",Autre,"50113",Pierreville,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-03-01,2024-03-01,Non,,2024-05-21,-72.809802,46.067325
"101",Mouvement de terrain,"50113",Pierreville,Très précise,,Menace possible à la vie ou à la propriété,2022-11-01,2022-11-01,Non,,2023-10-18,-72.84605,46.080003
"101",Mouvement de terrain,"50113",Pierreville,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-13,,Oui,Printemps 2023,2023-10-18,-72.838333,46.086388
"92",Débordement de barrage,"77022",Sainte-Adèle,Très précise,Débordement de barrage,Gravité inconnue,2020-12-25,2020-12-25,Non,,2021-04-27,-74.159539,45.921622
"8",Inondation,"77022",Sainte-Adèle,Imprécise,,Gravité inconnue,2020-12-25,2020-12-25,Non,,2021-04-27,-74.133059,45.940146
"138",Orage violent,"77022",Sainte-Adèle,Imprécise,,Menace possible à la vie ou à la propriété,2022-05-21,,,,2022-06-08,-74.133059,45.940146
"8",Inondation,"77022",Sainte-Adèle,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-18,2023-04-18,Non,,2023-05-09,-74.133059,45.940146
"8",Inondation,"77022",Sainte-Adèle,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-06-24,2024-06-24,Non,,2024-06-25,-74.133059,45.940146
"9",Érosion,"77022",Sainte-Adèle,Très précise,Érosion fluviale,Menace faible ou non-existante à la vie ou la propriété,2024-04-22,,Oui,printemps 2023 et 13 avril 2024,,-74.104493,45.962762
"8",Inondation,"77022",Sainte-Adèle,Précise,,Menace possible à la vie ou à la propriété,2024-04-14,2024-04-13,Non,,2024-05-02,-74.103821,45.962713
"9",Érosion,"94215",Rivière-Éternité,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-06-23,,Oui,Évolution en raison de la crue,2022-11-28,-70.429239,48.256798
"101",Mouvement de terrain,"94215",Rivière-Éternité,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-06,2023-07-01,Non,,2023-08-23,-70.424275,48.250317
"25",Panne d'électricité,"94215",Rivière-Éternité,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-25,2022-12-23,Non,,2023-01-23,-70.417293,48.252674
"101",Mouvement de terrain,"94215",Rivière-Éternité,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-05,2023-07-01,Non,,2023-08-23,-70.410197,48.25624
"8",Inondation,"94215",Rivière-Éternité,Imprécise,,Menace possible à la vie ou à la propriété,2023-07-01,2023-07-01,Non,,2023-08-23,-70.417293,48.252674
"101",Mouvement de terrain,"94215",Rivière-Éternité,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-11,2023-07-01,Non,,2023-08-23,-70.398145,48.248259
"39",Feu de forêt,"94215",Rivière-Éternité,Imprécise,,Menace possible à la vie ou à la propriété,2023-05-31,2023-05-31,Non,,2023-07-14,-70.417293,48.252674
"101",Mouvement de terrain,"94215",Rivière-Éternité,Très précise,Glissement de terrain,Menace faible ou non-existante à la vie ou la propriété,2023-10-05,2023-07-01,Non,,2024-04-29,-70.48373,48.21804
"8",Inondation,"33025",Saint-Patrice-de-Beaurivage,Précise,,Menace faible ou non-existante à la vie ou la propriété,2022-02-21,2022-02-20,Non,,2022-06-03,-71.199179,46.417103
"88",Incendie industriel,"66007",Montréal-Est,Très précise,Feu Kocas Recyclage,Menace faible ou non-existante à la vie ou la propriété,2022-06-26,2022-06-26,Non,,2022-06-29,-73.515916,45.627958
"88",Incendie industriel,"66007",Montréal-Est,Très précise,Incendie - Usine Bitumar,Menace faible ou non-existante à la vie ou la propriété,2023-02-12,2023-02-12,Non,,2023-07-31,-73.517713,45.632295
"101",Mouvement de terrain,"83005",Denholm,Très précise,Mouvement de sol/érosion,Menace faible ou non-existante à la vie ou la propriété,2021-11-05,2021-07-13,Non,,2022-03-09,-75.808931,45.853718
"130",Pluie verglaçante,"83005",Denholm,Imprécise,,Menace possible à la vie ou à la propriété,2023-04-06,2023-04-05,Non,,2023-04-14,-75.747391,45.813049
"25",Panne d'électricité,"83005",Denholm,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-05-21,2022-05-21,Non,,2023-07-17,-75.747391,45.813049
"174",Panne de télécommunication,"83005",Denholm,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-07,2023-04-06,Non,,2023-04-14,-75.747391,45.813049
"158",Fermeture de route,"60020",Saint-Sulpice,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-01-19,2022-01-19,Non,,2022-01-31,-73.366944,45.820168
"25",Panne d'électricité,"60020",Saint-Sulpice,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-05,2023-04-05,Non,,2023-07-18,-73.366944,45.820168
"8",Inondation,"60020",Saint-Sulpice,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-11,2024-08-09,Non,,,-73.366944,45.820168
"101",Mouvement de terrain,"55023",Saint-Césaire,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-09-22,,Oui,Constaté par un ingénieur de Shellex été 2021,2022-04-12,-72.992792,45.386832
"101",Mouvement de terrain,"55023",Saint-Césaire,Très précise,,Gravité inconnue,2023-08-10,2023-08-04,Non,,2024-03-06,-73.006725,45.39628
"101",Mouvement de terrain,"55023",Saint-Césaire,Très précise,,Menace importante à la vie ou à la propriété,2024-02-28,2024-02-27,Non,,,-72.998442,45.411386
"101",Mouvement de terrain,"55023",Saint-Césaire,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-24,2024-04-23,Oui,,,-73.002125,45.400874
"101",Mouvement de terrain,"55023",Saint-Césaire,Très précise,"Glissement de terrain serait de 10’ de long et de 15’ de haut, ce dernier ne menacerait aucun bâtiment.",Menace faible ou non-existante à la vie ou la propriété,2024-08-12,2024-08-12,Non,,,-73.028395,45.414174
"158",Fermeture de route,"57033",Saint-Jean-Baptiste,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-12,2024-08-09,Non,,2024-08-12,-73.124997,45.517938
"8",Inondation,"04010",Saint-Maxime-du-Mont-Louis,Précise,,Menace faible ou non-existante à la vie ou la propriété,2021-09-04,2021-09-04,Non,,2021-10-18,-65.598795,49.222095
"101",Mouvement de terrain,"04010",Saint-Maxime-du-Mont-Louis,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-07-22,2021-08-11,Non,,2021-08-19,-65.661366,49.24534
"101",Mouvement de terrain,"04010",Saint-Maxime-du-Mont-Louis,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-08-19,2021-08-02,Non,,2021-09-20,-65.739995,49.234444
"133",Ouragan,"04010",Saint-Maxime-du-Mont-Louis,Imprécise,,Gravité inconnue,2022-09-24,2022-09-24,Non,,2022-12-16,-65.538017,49.248489
"25",Panne d'électricité,"04010",Saint-Maxime-du-Mont-Louis,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-02-04,2023-02-04,Non,,2023-02-05,-65.538017,49.248489
"171",Vent violent,"04010",Saint-Maxime-du-Mont-Louis,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-12-19,2023-12-18,Non,,2023-12-20,-65.538017,49.248489
"142",Tempête hivernale,"96040",Ragueneau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-25,2022-12-25,Non,,2024-05-02,-68.424051,49.083455
"248",Alimentation publique en eau potable,"96040",Ragueneau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-06-04,2024-06-03,Non,,,-68.424051,49.083455
"101",Mouvement de terrain,"96040",Ragueneau,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-18,,Oui,,,-68.543994,49.092131
"101",Mouvement de terrain,"79060",Lac-Saguay,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2022-07-21,2022-06-22,Non,,2022-07-25,-75.115155,46.483527
"138",Orage violent,"79060",Lac-Saguay,Précise,,Menace possible à la vie ou à la propriété,2022-06-22,2022-06-21,Non,,2022-11-18,-75.128181,46.500201
"8",Inondation,"79060",Lac-Saguay,Imprécise,,Menace possible à la vie ou à la propriété,2024-06-25,2024-06-23,Non,,,-75.141495,46.496705
"88",Incendie industriel,"31084",Thetford Mines,Très précise,Site de l'incendie - Compagnie Pneu Benoit Roy,Menace possible à la vie ou à la propriété,2021-03-17,2021-03-17,Non,,2021-03-23,-71.297747,46.113084
"8",Inondation,"87030",Sainte-Germaine-Boulé,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-13,2024-04-12,Non,,2024-05-21,-79.11786,48.602214
"10",Matières dangereuses,"20015",Saint-Jean-de-l'Île-d'Orléans,Très précise,Bouteille de produits chimiques dans le fleuve,Menace possible à la vie ou à la propriété,2020-08-28,2020-08-26,Non,,2020-11-26,-70.87022,46.913783
"96",Onde de tempête,"20015",Saint-Jean-de-l'Île-d'Orléans,Imprécise,,Menace possible à la vie ou à la propriété,2022-12-23,2022-12-23,Non,,2024-05-21,-70.909113,46.911173
"142",Tempête hivernale,"71083",Vaudreuil-Dorion,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-24,2022-12-24,Non,,2023-01-17,-74.038549,45.390783
"142",Tempête hivernale,"71083",Vaudreuil-Dorion,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-24,2022-12-24,Non,,2023-01-17,-74.038549,45.390783
"25",Panne d'électricité,"71083",Vaudreuil-Dorion,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-06,2023-04-06,Non,,2023-06-26,-74.038549,45.390783
"8",Inondation,"71083",Vaudreuil-Dorion,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-20,2023-04-20,Non,,2023-06-26,-74.038549,45.390783
"8",Inondation,"71083",Vaudreuil-Dorion,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-08-09,2024-08-09,Non,,2024-08-12,-74.038549,45.390783
"158",Fermeture de route,"82015",Val-des-Monts,Précise,,Menace faible ou non-existante à la vie ou la propriété,2021-03-29,2021-03-28,Non,,2021-12-15,-75.562339,45.595687
"25",Panne d'électricité,"82015",Val-des-Monts,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2021-12-13,2021-12-11,Non,,2022-02-23,-75.623351,45.59431
"130",Pluie verglaçante,"82015",Val-des-Monts,Imprécise,,Menace possible à la vie ou à la propriété,2023-04-06,2023-04-05,Non,,2023-04-14,-75.623351,45.59431
"25",Panne d'électricité,"82015",Val-des-Monts,Imprécise,,Gravité inconnue,2022-05-22,2022-05-21,Non,,2023-07-17,-75.623351,45.59431
"8",Inondation,"82015",Val-des-Monts,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-20,2023-04-17,Non,,2023-05-17,-75.623351,45.59431
"142",Tempête hivernale,"82015",Val-des-Monts,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-05,2024-04-04,Non,,2024-04-08,-75.623351,45.59431
"9",Érosion,"52050",La Visitation-de-l'Île-Dupas,Très précise,Lot 4 506 289 (Yvon Dupuis),Menace faible ou non-existante à la vie ou la propriété,2021-08-13,2021-08-13,Oui,La municipalité a été informée il y a un an de cette situation.,2022-02-16,-73.040444,46.148902
"9",Érosion,"52050",La Visitation-de-l'Île-Dupas,Très précise,Lot 4 506 287 (Mariette Gervais),Menace faible ou non-existante à la vie ou la propriété,2021-08-13,2021-08-13,Oui,"Depuis environ 20 ans, les berges s'érodent; environ 10 pieds auraient été perdus.",2022-02-16,-73.03949,46.148404
"9",Érosion,"52050",La Visitation-de-l'Île-Dupas,Très précise,Lot 4 507 309 (Stéphane Adam et Lyne Lacoursière),Menace faible ou non-existante à la vie ou la propriété,2021-08-13,2021-08-13,Non,,2022-02-16,-73.040833,46.149255
"8",Inondation,"52050",La Visitation-de-l'Île-Dupas,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-05-02,2023-05-02,Oui,Hausse des débits depuis samedi dernier,2023-06-27,-73.134521,46.073084
"166",Vague de chaleur,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2020-07-08,2020-07-07,Non,,2020-12-07,-75.755136,45.453727
"8",Inondation,"81017",Gatineau,Imprécise,,Menace possible à la vie ou à la propriété,2022-05-23,2022-05-23,Non,,2022-06-09,-75.755136,45.453727
"166",Vague de chaleur,"81017",Gatineau,Imprécise,,Menace possible à la vie ou à la propriété,2021-08-25,,,,2022-02-23,-75.755136,45.453727
"166",Vague de chaleur,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2021-08-20,2021-08-20,Non,,2022-02-23,-75.755136,45.453727
"166",Vague de chaleur,"81017",Gatineau,Imprécise,,Menace possible à la vie ou à la propriété,2021-08-10,,,,2021-08-23,-75.755136,45.453727
"101",Mouvement de terrain,"81017",Gatineau,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-11-04,,Oui,,2022-03-09,-75.743442,45.49078
"92",Débordement de barrage,"81017",Gatineau,Très précise,,Menace possible à la vie ou à la propriété,2021-03-26,,,,2021-12-15,-75.452527,45.543725
"25",Panne d'électricité,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-29,2023-07-29,Non,,2023-08-07,-75.755136,45.453727
"174",Panne de télécommunication,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-05-21,2022-05-21,Non,,2023-07-17,-75.755136,45.453727
"25",Panne d'électricité,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-05-21,2022-05-21,Non,,2023-07-17,-75.755136,45.453727
"138",Orage violent,"81017",Gatineau,Imprécise,,Menace possible à la vie ou à la propriété,2022-05-21,2022-05-21,Non,,2023-07-17,-75.755136,45.453727
"130",Pluie verglaçante,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-06,2023-04-05,Non,,2023-04-14,-75.755136,45.453727
"8",Inondation,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-17,2023-04-17,Non,,2023-07-17,-75.755136,45.453727
"138",Orage violent,"81017",Gatineau,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-28,2023-07-28,Non,,2023-08-07,-75.755136,45.453727
"39",Feu de forêt,"88035",Landrienne,Imprécise,,Menace possible à la vie ou à la propriété,2021-06-18,2021-06-18,Non,,2021-07-05,-77.95506,48.547889
"8",Inondation,"88035",Landrienne,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-13,2024-04-12,Non,,2024-05-21,-77.95506,48.547889
"158",Fermeture de route,"49030",Saint-Lucien,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-07-11,2023-07-11,Non,,2024-05-21,-72.267759,45.876465
"96",Onde de tempête,"09085",Sainte-Flavie,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2022-12-24,2022-12-24,Non,,2023-09-14,-68.255785,48.600085
"101",Mouvement de terrain,"52040",Sainte-Geneviève-de-Berthier,Très précise,,Menace possible à la vie ou à la propriété,2020-12-16,2020-12-13,Non,,2021-10-07,-73.239545,46.087103
"101",Mouvement de terrain,"52040",Sainte-Geneviève-de-Berthier,Très précise,,Menace faible ou non-existante à la vie ou la propriété,2021-07-13,,,,2021-10-07,-73.238595,46.093966
"138",Orage violent,"52040",Sainte-Geneviève-de-Berthier,Imprécise,,Menace possible à la vie ou à la propriété,2024-08-10,2024-08-09,Non,,,-73.184702,46.065306
"101",Mouvement de terrain,"52040",Sainte-Geneviève-de-Berthier,Très précise,,Menace possible à la vie ou à la propriété,2023-11-14,2023-11-13,Oui,Le propriétaire s'est présenté à la municipalité le 13 novembre.,,-73.234234,46.08907
"158",Fermeture de route,"52040",Sainte-Geneviève-de-Berthier,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2024-04-19,2024-04-19,Non,,2024-04-19,-73.184702,46.065306
"25",Panne d'électricité,"39117",Sainte-Clotilde-de-Horton,Imprécise,,Menace faible ou non-existante à la vie ou la propriété,2023-04-06,2023-04-06,Non,,2023-10-18,-72.237418,45.99004
