cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010102,POSTE_9061,POSTE_5428,POSTE_9682,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3022,RF12010101,PRC0300,PRC0301,PRC0100,PRC0102,PRC0101,PRC3200,PRC3202,PRC3201,PRC3203,PRC3100,PRC3102,PRC3101,PRC3103,PRC3000,PRC3002,PRC3001,PRC3003,PRC2400,PRC2500,PRC2600,PRC0200,PRC2100,PRC2700,PRC2800,PRC2900,PRN0300,PRN0200,PRN0100,POSTE_6805,POSTE_6833,POSTE_6825,POSTE_6827,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population
07018,2015,2014,116641605.61,0,4446774,0,2111864,0,3733058,0,2111864,0,160302,0,168249,0,868980,0,4002854,0,13739178,0,0,0,0,587727,18164000,7823901,398895,0.0329,0,0.1178,0,0,1569,0,0,0,2661,0,0,0,9515,0,0,0,2.3216,0.1069,0.1574,0.1694,0.559,0.5657,0.0451,0.2328,0,0,0,0,0,0,0,Causapscal,2 000 @ 9 999,V,AR070,La Matapedia,01,Bas-Saint-Laurent,2454
07025,2015,2014,17036265.522,0,745581,0,246531,0,557195,0,246531,0,33066,0,7287,0,237284,0,503565,0,1151307,0,0,0,0,39688,2823637,388713,503920,0.0276,0,0.0676,0,0,685,0,0,0,1225,0,0,0,2998,0,0,0,7.2641,0.9044,0.0712,0.1006,0.541,0.4425,0.0131,0.4259,0,0,0,0,0,0,0,Albertville,1 @ 1 999,M,AR070,La Matapedia,01,Bas-Saint-Laurent,251
07030,2015,2014,45744016.392,0,1555468,0,761590,0,1346144,0,761590,0,95505,0,16727,0,399660,0,1326034,0,3927374,0,0,0,0,138234,5077878,1196079,552065,0.0269,0,0.0859,0,0,1077,0,0,0,1690,0,0,0,5395,0,0,0,4.2454,0.4101,0.1027,0.1242,0.6264,0.5658,0.0124,0.2969,0,0,0,0,0,0,0,Saint-Leon-le-Grand,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,1005
07035,2015,2014,27662078,0,932665,0,292500,0,670602,0,292500,0,27469,0,1781,0,211023,0,665058,0,1730156,0,0,0,0,23250,2324995,230440,148690,0.023,0,0.0625,0,0,525,0,0,0,1111,0,0,0,3014,0,0,0,10.0894,0.2217,0.0347,0.0429,0.5703,0.4362,0.0027,0.3147,0,0,0,0,0,0,0,Saint-Zenon-du-Lac-Humqui,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,370
07040,2015,2014,36951934.044,0,1673765,0,514585,0,903487,0,514585,0,81542,0,14447,0,147839,0,821997,0,2750965,0,0,0,0,54675,3738176,936804,455970,0.02,0,0.0744,0,0,971,0,0,0,1202,0,0,0,4466,0,0,0,3.9904,0.5047,0.0605,0.0841,0.6466,0.5696,0.016,0.1636,0,0,0,0,0,0,0,Sainte-Irene,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,337
07047,2015,2014,419708531.33,0,9997973,0,6815575,0,8620650,0,6815575,0,254862,0,609994,0,588995,0,9442358,0,33300678,0,0,0,0,929095,30949722,9537526,887583,0.0219,0,0.0793,0,0,2396,0,0,0,3103,0,0,0,11246,0,0,0,3.245,0.103,0.1078,0.1123,0.4739,0.7906,0.0708,0.0683,0,0,0,0,0,0,0,Amqui,2 000 @ 9 999,V,AR070,La Matapedia,01,Bas-Saint-Laurent,6319
07057,2015,2014,76948422.096,0,1933852,0,1107000,0,1841586,0,1107000,0,59681,0,181539,0,414745,0,1875303,0,5427497,0,0,0,0,113666,6414077,832352,498285,0.0236,0,0.0705,0,0,1419,0,0,0,2222,0,0,0,6643,0,0,0,7.706,0.2706,0.0617,0.0707,0.4834,0.6011,0.0986,0.2252,0,0,0,0,0,0,0,Lac-au-Saumon,1 @ 1 999,M,AR070,La Matapedia,01,Bas-Saint-Laurent,1438
07065,2015,2014,15131490,0,651944,0,182170,0,425243,0,182170,0,25243,0,13902,0,153438,0,417879,0,1325194,0,0,0,0,0,2310258,1041855,160147,0.0259,0,0.0876,0,0,568,0,0,0,1169,0,0,0,3944,0,0,0,2.2174,0.3766,0,0,0.7716,0.4284,0.0327,0.3608,0,0,0,0,0,0,0,Saint-Alexandre-des-Lacs,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,276
07070,2015,2014,21268772.76,0,712124,0,342502,0,712124,0,342502,0,3704,0,8428,0,274989,0,722222,0,2077201,0,0,0,0,482702,4511973,1439807,330108,0.0338,0,0.0977,0,0,1153,0,0,0,2281,0,0,0,6594,0,0,0,3.1337,0.4636,0.6778,0.498,0.6636,0.481,0.0118,0.3862,0,0,0,0,0,0,0,Saint-Tharcisius,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,453
07075,2015,2014,26334100.944,0,1067590,0,426650,0,759095,0,426650,0,33991,0,30378,0,187864,0,731552,0,2311751,0,0,0,0,162634,4337880,1331542,229710,0.0265,0,0.0878,0,0,940,0,0,0,1427,0,0,0,4728,0,0,0,3.2578,0.3026,0.2142,0.245,0.5693,0.5621,0.04,0.2475,0,0,0,0,0,0,0,Saint-Vianney,1 @ 1 999,M,AR070,La Matapedia,01,Bas-Saint-Laurent,490
07080,2015,2014,64754159.616,0,1469381,0,896200,0,1388985,0,896200,0,15799,0,15806,0,252498,0,1335102,0,5063995,0,0,0,0,209051,5576928,1580204,496394,0.0204,0,0.0782,0,0,1226,0,0,0,1722,0,0,0,6611,0,0,0,3.5292,0.3574,0.1505,0.1685,0.5143,0.6452,0.0114,0.1818,0,0,0,0,0,0,0,Val-Brillant,1 @ 1 999,M,AR070,La Matapedia,01,Bas-Saint-Laurent,973
07085,2015,2014,131523185.46,0,3338737,0,1864575,0,2794117,0,1864575,0,10061,0,91476,0,445962,0,3487510,0,3177703,0,0,0,0,456805,16503295,4692782,311723,0.0264,0,0.0242,0,0,1835,0,0,0,3262,0,0,0,2981,0,0,0,3.5167,0.1116,0.1635,0.1416,0.6554,0.6673,0.0327,0.1596,0,0,0,0,0,0,0,Sayabec,1 @ 1 999,M,AR070,La Matapedia,01,Bas-Saint-Laurent,1845
07090,2015,2014,17572182,0,948878,0,214690,0,524724,0,214690,0,33302,0,8153,0,173939,0,556328,0,1087638,0,0,0,0,0,1591001,79886,319344,0.0298,0,0.0619,0,0,675,0,0,0,1486,0,0,0,3090,0,0,0,19.9159,0.6086,0,0,0.5461,0.4091,0.0155,0.3315,0,0,0,0,0,0,0,Saint-Cleophas,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,343
07095,2015,2014,30685297.123,0,737272,0,415386,0,737200,0,415386,0,0,0,10677,0,230665,0,672632,0,2228868,0,0,0,0,57708,2753235,521415,540670,0.0219,0,0.0726,0,0,739,0,0,0,1152,0,0,0,3817,0,0,0,5.2803,0.7334,0.0783,0.1024,0.4637,0.5635,0.0145,0.3129,0,0,0,0,0,0,0,Saint-Moise,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,569
07100,2015,2014,17462778.62,0,786619,0,346196,0,698046,0,346196,0,55017,0,11226,0,232908,0,725906,0,1492212,0,0,0,0,243826,5512387,982702,395494,0.0384,0,0.0855,0,0,1124,0,0,0,1973,0,0,0,4389,0,0,0,5.6094,0.5666,0.3493,0.3578,0.6049,0.496,0.0161,0.3337,0,0,0,0,0,0,0,Saint-Noel,1 @ 1 999,VL,AR070,La Matapedia,01,Bas-Saint-Laurent,454
07105,2015,2014,25702121.808,0,980112,0,411200,0,967162,0,411200,0,0,0,10134,0,260816,0,840767,0,2216157,0,0,0,0,103196,4183550,1353500,457260,0.0327,0,0.0862,0,0,1060,0,0,0,2036,0,0,0,5366,0,0,0,3.0909,0.4728,0.1067,0.1387,0.6498,0.4252,0.0105,0.2697,0,0,0,0,0,0,0,Saint-Damase,1 @ 1 999,P,AR070,La Matapedia,01,Bas-Saint-Laurent,420
08005,2015,2014,71167344.984,0,2293252,0,1142254,0,2283011,0,1142254,0,22992,0,143191,0,853503,0,1882490,0,2623620,0,0,0,0,829757,15052231,8543478,399335,0.0261,0,0.0369,0,0,1108,0,0,0,1662,0,0,0,2345,0,0,0,1.7618,0.1749,0.3634,0.3585,0.7758,0.5003,0.0627,0.3738,0,0,0,0,0,0,0,Les Mechins,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,1114
08010,2015,2014,8644963.68,0,337640,0,152140,0,293220,0,152140,0,0,0,33717,0,88621,0,300448,0,120186,0,0,0,0,0,1098500,25135,248060,0.0348,0,0.0139,0,0,742,0,0,0,1329,0,0,0,532,0,0,0,43.704,0.846,0,0,0.8357,0.5189,0.115,0.3022,0,0,0,0,0,0,0,Saint-Jean-de-Cherbourg,1 @ 1 999,P,AR080,La Matanie,01,Bas-Saint-Laurent,196
08015,2015,2014,22713229.44,0,883470,0,396940,0,824677,0,396940,0,5441,0,12773,0,384113,0,802104,0,1118631,0,0,0,0,292536,6288719,3919110,215976,0.0351,0,0.0493,0,0,919,0,0,0,1710,0,0,0,2400,0,0,0,1.6046,0.2619,0.3547,0.3258,0.7787,0.4813,0.0155,0.4658,0,0,0,0,0,0,0,Grosses-Roches,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,410
08023,2015,2014,67908499.88,0,1470612,0,835722,0,1136035,0,835722,0,7906,0,18718,0,224174,0,1231902,0,878600,0,0,0,0,67096,4349400,528241,438946,0.018,0,0.0129,0,0,1025,0,0,0,1445,0,0,0,1037,0,0,0,8.2337,0.3864,0.0591,0.0617,0.5868,0.7356,0.0165,0.1973,0,0,0,0,0,0,0,Sainte-Felicite,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,1167
08030,2015,2014,27184363.992,0,749723,0,477055,0,782580,0,477055,0,6593,0,8777,0,241923,0,828531,0,885578,0,0,0,0,353340,6756845,2791408,61016,0.0302,0,0.0326,0,0,1037,0,0,0,1741,0,0,0,1876,0,0,0,2.4206,0.078,0.4515,0.3433,0.8153,0.6096,0.0112,0.3091,0,0,0,0,0,0,0,Saint-Adelme,1 @ 1 999,P,AR080,La Matanie,01,Bas-Saint-Laurent,504
08035,2015,2014,54770488.8,0,1556832,0,725469,0,1521566,0,725469,0,0,0,83679,0,637917,0,1542213,0,2653395,0,0,0,0,244355,9045948,5845721,178676,0.0282,0,0.0484,0,0,869,0,0,0,1775,0,0,0,3053,0,0,0,1.5474,0.1174,0.1606,0.1583,0.7854,0.4768,0.055,0.4193,0,0,0,0,0,0,0,Saint-Rene-de-Matane,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,1104
08040,2015,2014,27246781.128,0,598210,0,353746,0,593979,0,353746,0,3676,0,28405,0,62714,0,632246,0,219813,0,0,0,0,20013,1212267,31745,115038,0.0231,0,0.0081,0,0,1066,0,0,0,1838,0,0,0,643,0,0,0,38.1877,0.1937,0.0337,0.035,0.4571,0.5956,0.0478,0.1056,0,0,0,0,0,0,0,Sainte-Paule,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,216
08053,2015,2014,1150940516.5,0,29820327,0,20720796,0,29806847,0,20720796,0,718442,0,1905305,0,2950005,0,30786824,0,37902826,0,0,0,0,6952233,129072300,47245419,2012463,0.0261,0,0.0329,0,0,3238,0,0,0,4480,0,0,0,5647,0,0,0,2.732,0.0675,0.2332,0.2395,0.5431,0.6952,0.0639,0.099,0,0,0,0,0,0,0,Matane,10 000 @ 24 999,V,AR080,La Matanie,01,Bas-Saint-Laurent,14542
08065,2015,2014,26347604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint-Leandre,1 @ 1 999,P,AR080,La Matanie,01,Bas-Saint-Laurent,407
08073,2015,2014,114879143.25,0,2060301,0,1416274,0,2011058,0,1416274,0,11941,0,14549,0,444798,0,1913163,0,933756,0,0,0,0,204354,6876104,1132219,251326,0.0165,0,0.0081,0,0,1229,0,0,0,1530,0,0,0,751,0,0,0,6.0731,0.125,0.1016,0.1185,0.6009,0.7042,0.0072,0.2212,0,0,0,0,0,0,0,Saint-Ulric,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,1669
08080,2015,2014,41803835.48,0,1615465,0,622806,0,1584235,0,622806,0,8726,0,9142,0,781515,0,1185724,0,1594068,0,0,0,0,768070,7623446,2337832,132866,0.0282,0,0.0381,0,0,1124,0,0,0,1805,0,0,0,2445,0,0,0,3.2609,0.0839,0.4848,0.4895,0.7281,0.3931,0.0058,0.4933,0,0,0,0,0,0,0,Baie-des-Sables,1 @ 1 999,M,AR080,La Matanie,01,Bas-Saint-Laurent,620
09005,2015,2014,23921082.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,La Redemption,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,522
09010,2015,2014,13314434.76,0,650044,0,189244,0,508695,0,189244,0,25840,0,10388,0,243902,0,569214,0,746280,0,0,0,0,78539,3456694,531002,251727,0.0408,0,0.0561,0,0,720,0,0,0,1893,0,0,0,2600,0,0,0,6.5098,0.4948,0.1544,0.16,0.7134,0.372,0.0204,0.4795,0,0,0,0,0,0,0,Saint-Charles-Garnier,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,263
09015,2015,2014,23550599.296,0,917653,0,403059,0,832336,0,403059,0,0,0,13566,0,340962,0,892592,0,865014,0,0,0,0,16214,2955954,421437,390732,0.0379,0,0.0367,0,0,1023,0,0,0,2177,0,0,0,2110,0,0,0,7.014,0.4694,0.0195,0.0205,0.6558,0.4843,0.0163,0.4096,0,0,0,0,0,0,0,Les Hauteurs,1 @ 1 999,M,AR090,La Mitis,01,Bas-Saint-Laurent,531
09020,2015,2014,21700201.952,0,693726,0,238401,0,580782,0,238401,0,14683,0,10024,0,241896,0,595892,0,727908,0,0,0,0,31633,1946274,178159,343220,0.0268,0,0.0335,0,0,622,0,0,0,1479,0,0,0,1852,0,0,0,10.9244,0.591,0.0545,0.0601,0.6332,0.4105,0.0173,0.4165,0,0,0,0,0,0,0,Sainte-Jeanne-d'Arc,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,325
09025,2015,2014,75401314.78,0,1799211,0,991382,0,1580706,0,991382,0,107677,0,21828,0,351789,0,1584952,0,2869802,0,0,0,0,141414,4643260,942432,341163,0.0196,0,0.0381,0,0,1149,0,0,0,1643,0,0,0,3192,0,0,0,4.9269,0.2158,0.0895,0.1013,0.5199,0.6272,0.0138,0.2226,0,0,0,0,0,0,0,Saint-Gabriel-de-Rimouski,1 @ 1 999,M,AR090,La Mitis,01,Bas-Saint-Laurent,1175
09030,2015,2014,70257152.1,0,1715467,0,937424,0,1423225,0,937424,0,3217,0,11315,0,224627,0,1422282,0,2512865,0,0,0,0,170950,5430737,1177427,234355,0.0202,0,0.0358,0,0,1084,0,0,0,1603,0,0,0,2839,0,0,0,4.6124,0.1647,0.1201,0.1274,0.613,0.6587,0.008,0.1578,0,0,0,0,0,0,0,Saint-Donat,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,911
09035,2015,2014,52667292.5,0,1446243,0,884613,0,1323727,0,884613,0,888,0,11126,0,369232,0,1268789,0,1763941,0,0,0,0,63307,4655256,419253,629798,0.0241,0,0.0335,0,0,1340,0,0,0,1854,0,0,0,2579,0,0,0,11.1037,0.4758,0.0478,0.0559,0.5732,0.6683,0.0084,0.2789,0,0,0,0,0,0,0,Sainte-Angele-de-Merici,1 @ 1 999,M,AR090,La Mitis,01,Bas-Saint-Laurent,1046
09040,2015,2014,14229082.808,0,455953,0,280869,0,455953,0,280869,0,0,0,10114,0,136357,0,541905,0,620952,0,0,0,0,144261,2307477,361318,47349,0.0381,0,0.0436,0,0,1180,0,0,0,2185,0,0,0,2504,0,0,0,6.3863,0.1038,0.3164,0.2431,0.6942,0.616,0.0222,0.2991,0,0,0,0,0,0,0,Padoue,1 @ 1 999,M,AR090,La Mitis,01,Bas-Saint-Laurent,276
09048,2015,2014,95474355.072,0,1615671,0,1091692,0,1568375,0,1091692,0,16625,0,16925,0,302277,0,1445804,0,3933956,0,0,0,0,287981,8181810,5510078,322247,0.015,0,0.0412,0,0,1573,0,0,0,1963,0,0,0,5404,0,0,0,1.4849,0.2055,0.1836,0.2051,0.8245,0.6961,0.0108,0.1927,0,0,0,0,0,0,0,Metis-sur-Mer,1 @ 1 999,V,AR090,La Mitis,01,Bas-Saint-Laurent,606
09055,2015,2014,29625521.508,0,809492,0,441122,0,682328,0,441122,0,0,0,6019,0,173437,0,805393,0,1183993,0,0,0,0,137354,4165029,573445,288747,0.0272,0,0.04,0,0,1068,0,0,0,1864,0,0,0,2741,0,0,0,7.2632,0.4232,0.2013,0.1832,0.529,0.6465,0.0088,0.2542,0,0,0,0,0,0,0,Saint-Octave-de-Metis,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,530
09060,2015,2014,25494348,0,382087,0,298123,0,382087,0,298123,0,0,0,0,0,48269,0,378378,0,816690,0,0,0,0,32496,1293252,219778,234436,0.0148,0,0.032,0,0,929,0,0,0,1147,0,0,0,2475,0,0,0,5.8844,0.6136,0.085,0.0851,0.813,0.7802,0,0.1263,0,0,0,0,0,0,0,Grand-Metis,1 @ 1 999,M,AR090,La Mitis,01,Bas-Saint-Laurent,243
09065,2015,2014,69698123.748,0,1883229,0,1240723,0,1883229,0,1240723,0,115810,0,29334,0,395120,0,1982610,0,3683830,0,0,0,0,643425,13616270,3299676,860004,0.0268,0,0.0529,0,0,1679,0,0,0,2453,0,0,0,4841,0,0,0,4.1265,0.4567,0.3417,0.3242,0.6744,0.6588,0.0156,0.2098,0,0,0,0,0,0,0,Price,1 @ 1 999,VL,AR090,La Mitis,01,Bas-Saint-Laurent,1716
09070,2015,2014,48209989.152,0,785840,0,530784,0,785840,0,530784,0,0,0,33159,0,172206,0,837682,0,1812637,0,0,0,0,158871,5205118,2429974,372007,0.0174,0,0.0376,0,0,1397,0,0,0,2132,0,0,0,4612,0,0,0,2.142,0.4734,0.2022,0.1909,0.7928,0.6754,0.0422,0.2191,0,0,0,0,0,0,0,Saint-Joseph-de-Lepage,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,522
09077,2015,2014,475333082.35,0,13118741,0,7567526,0,11755878,0,7567526,0,362796,0,2141641,0,566186,0,11585262,0,20782875,0,0,0,0,1617266,46454157,13376094,3061004,0.0236,0,0.0437,0,0,3059,0,0,0,4345,0,0,0,8046,0,0,0,3.4729,0.2604,0.1376,0.1488,0.5755,0.6437,0.1822,0.0482,0,0,0,0,0,0,0,Mont-Joli,2 000 @ 9 999,V,AR090,La Mitis,01,Bas-Saint-Laurent,6686
09085,2015,2014,88814432,0,1877509,0,974196,0,1577509,0,974196,0,113816,0,65989,0,284162,0,1791442,0,3310017,0,0,0,0,69460,9021138,1542062,615253,0.0189,0,0.0373,0,0,1532,0,0,0,2327,0,0,0,4591,0,0,0,5.85,0.39,0.044,0.0507,0.5512,0.6176,0.0418,0.1801,0,0,0,0,0,0,0,Sainte-Flavie,1 @ 1 999,P,AR090,La Mitis,01,Bas-Saint-Laurent,934
09092,2015,2014,259533240.67,0,4068535,0,2864685,0,3486859,0,2864685,0,6498,0,52884,0,139365,0,3680248,0,11764475,0,0,0,0,1745259,18863568,7403642,302029,0.0142,0,0.0453,0,0,1654,0,0,0,2022,0,0,0,6475,0,0,0,2.5479,0.0866,0.5005,0.3758,0.6218,0.8216,0.0152,0.04,0,0,0,0,0,0,0,Sainte-Luce,2 000 @ 9 999,M,AR090,La Mitis,01,Bas-Saint-Laurent,2869
10005,2015,2014,18455483.788,0,796290,0,196514,0,796290,0,196514,0,0,0,33286,0,370615,0,743240,0,46300,0,0,0,0,82298,1724143,363175,282850,0.0403,0,0.0025,0,0,540,0,0,0,1961,0,0,0,122,0,0,0,4.7474,0.3552,0.1034,0.1135,0.5941,0.2468,0.0418,0.4654,0,0,0,0,0,0,0,Esprit-Saint,1 @ 1 999,M,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,374
10010,2015,2014,18675809,0,876969,0,228828,0,876969,0,228828,0,0,0,51282,0,429751,0,819680,0,472386,0,0,0,0,135922,2793027,608229,241019,0.0439,0,0.0253,0,0,704,0,0,0,2309,0,0,0,1331,0,0,0,4.5921,0.2748,0.155,0.1637,0.6725,0.2609,0.0585,0.49,0,0,0,0,0,0,0,La Trinite-des-Monts,1 @ 1 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,259
10015,2015,2014,81500942.4,0,2124060,0,1078417,0,1715016,0,1078417,0,178059,0,46608,0,246990,0,1760260,0,1445986,0,0,0,0,632376,9296237,1996350,727983,0.0194,0,0.0177,0,0,989,0,0,0,1388,0,0,0,1268,0,0,0,4.6566,0.4245,0.3687,0.3455,0.6464,0.6288,0.0272,0.144,0,0,0,0,0,0,0,Saint-Narcisse-de-Rimouski,1 @ 1 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,1023
10025,2015,2014,39357700,0,1131134,0,546500,0,1131134,0,546500,0,0,0,14292,0,448686,0,1029992,0,212845,0,0,0,0,57905,1596245,650121,93813,0.0262,0,0.0054,0,0,843,0,0,0,1530,0,0,0,316,0,0,0,2.4553,0.0829,0.0512,0.0581,0.5869,0.4831,0.0126,0.3967,0,0,0,0,0,0,0,Saint-Marcellin,1 @ 1 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,337
10030,2015,2014,244818102.18,0,3300883,0,2697871,0,3300883,0,2697871,0,1150,0,29025,0,273274,0,3428781,0,1938154,0,0,0,0,632232,10907426,2942794,693995,0.014,0,0.0079,0,0,1675,0,0,0,2044,0,0,0,1156,0,0,0,3.7065,0.2102,0.1915,0.1792,0.5832,0.8173,0.0088,0.0828,0,0,0,0,0,0,0,Saint-Anaclet-de-Lessard,2 000 @ 9 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,3144
10043,2015,2014,4369194511,0,81695470,0,52345289,0,77821212,0,52345289,0,867021,0,5559853,0,5556079,0,76140365,0,49468757,0,0,0,0,15914961,354631484,92841636,17024993,0.0172,0,0.0113,0,0,2790,0,0,0,3859,0,0,0,2536,0,0,0,3.8197,0.2188,0.2045,0.2087,0.6289,0.6726,0.0714,0.0714,0,0,0,0,0,0,0,Rimouski,25 000 @ 99 999,V,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,48155
10060,2015,2014,72200380.476,0,2652414,0,703162,0,1064869,0,703162,0,1088,0,22292,0,221507,0,1224785,0,739188,0,0,0,0,318761,5338787,587959,453331,0.0169,0,0.0102,0,0,715,0,0,0,1200,0,0,0,725,0,0,0,9.0802,0.4257,0.2993,0.2468,0.6546,0.6603,0.0209,0.208,0,0,0,0,0,0,0,Saint-Valerien,1 @ 1 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,914
10070,2015,2014,157082035.88,0,2159940,0,1734938,0,2077399,0,1734938,0,20,0,20345,0,243626,0,2437524,0,641583,0,0,0,0,231786,9245682,957012,910493,0.0155,0,0.0041,0,0,987,0,0,0,1353,0,0,0,356,0,0,0,9.661,0.4383,0.1116,0.1064,0.5031,0.8351,0.0098,0.1173,0,0,0,0,0,0,0,Saint-Fabien,1 @ 1 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,1926
10075,2015,2014,34415452.248,0,876219,0,414399,0,813233,0,414399,0,86506,0,79534,0,208913,0,755134,0,543500,0,0,0,0,336166,4177164,850520,643152,0.0194,0,0.0158,0,0,973,0,0,0,1516,0,0,0,1232,0,0,0,4.9113,0.7909,0.4134,0.4332,0.5909,0.5096,0.0978,0.2569,0,0,0,0,0,0,0,Saint-Eugene-de-Ladriere,1 @ 1 999,P,AR100,Rimouski-Neigette,01,Bas-Saint-Laurent,434
11005,2015,2014,29878753.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint-Clement,1 @ 1 999,P,AR110,Les Basques,01,Bas-Saint-Laurent,498
11010,2015,2014,81532401.664,0,3165915,0,1469293,0,2423089,0,1469293,0,23820,0,47789,0,497740,0,2727844,0,4234253,0,0,0,0,798643,19973594,7164763,662702,0.0332,0,0.0519,0,0,1463,0,0,0,2618,0,0,0,4099,0,0,0,2.7878,0.2735,0.3296,0.2817,0.7728,0.6064,0.0197,0.2054,0,0,0,0,0,0,0,Saint-Jean-de-Dieu,1 @ 1 999,M,AR110,Les Basques,01,Bas-Saint-Laurent,1637
11015,2015,2014,20018665.812,0,773957,0,309848,0,707673,0,309848,0,0,0,19276,0,261652,0,771273,0,510814,0,0,0,0,216422,4332100,1098191,168139,0.0385,0,0.0255,0,0,769,0,0,0,1836,0,0,0,1216,0,0,0,3.9448,0.2376,0.3058,0.264,0.7237,0.4378,0.0272,0.3697,0,0,0,0,0,0,0,Sainte-Rita,1 @ 1 999,M,AR110,Les Basques,01,Bas-Saint-Laurent,301
11020,2015,2014,10052240,0,501711,0,100445,0,429594,0,100445,0,0,0,28093,0,205016,0,432592,0,66133,0,0,0,0,9720,592961,97645,91671,0.043,0,0.0066,0,0,474,0,0,0,1841,0,0,0,281,0,0,0,6.0726,0.2134,0.0226,0.023,0.5531,0.2338,0.0654,0.4772,0,0,0,0,0,0,0,Saint-Guy,1 @ 1 999,M,AR110,Les Basques,01,Bas-Saint-Laurent,91
11025,2015,2014,9362567.439,0,412146,0,162905,0,402146,0,162905,0,0,0,19706,0,127911,0,491235,0,252461,0,0,0,0,37258,3043619,240636,167109,0.0525,0,0.027,0,0,668,0,0,0,1882,0,0,0,967,0,0,0,12.6482,0.4155,0.0926,0.09,0.6997,0.4051,0.049,0.3181,0,0,0,0,0,0,0,Saint-Medard,1 @ 1 999,M,AR110,Les Basques,01,Bas-Saint-Laurent,227
11030,2015,2014,29135320.848,0,855016,0,455494,0,748641,0,455494,0,0,0,9668,0,128005,0,853677,0,435548,0,0,0,0,48035,2181428,372676,85523,0.0293,0,0.0149,0,0,1014,0,0,0,1816,0,0,0,927,0,0,0,5.8534,0.1142,0.0642,0.0633,0.461,0.6084,0.0129,0.171,0,0,0,0,0,0,0,Sainte-Francoise,1 @ 1 999,P,AR110,Les Basques,01,Bas-Saint-Laurent,397
11035,2015,2014,25904984.192,0,631721,0,388680,0,603718,0,388680,0,0,0,8045,0,152059,0,609561,0,224838,0,0,0,0,1902,1561603,25181,158126,0.0235,0,0.0087,0,0,1262,0,0,0,1864,0,0,0,688,0,0,0,62.0151,0.2619,0.0032,0.0035,0.6752,0.6438,0.0133,0.2519,0,0,0,0,0,0,0,Saint-Eloi,1 @ 1 999,P,AR110,Les Basques,01,Bas-Saint-Laurent,326
