"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0710","RFU0750","RFU0755","RFU0760","RFU0800","RFU0900","RFU1000","RFU1100","RFU1150","RFU1300","RFU1350","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
22020,Shannon,V,6640,1.10,630937670.00,85409940.00,8478470.00,19625980.00,1330010.00,45274130.00,791056200.00,0.00,791056200.00,0.00,0.00,0.00,0.00,0.00,116897000.00,0.00,0.00,0.00,0.00,24119119.20,0.00,0.00,932072319.20,02,2 000 @ 9 999,AR220,La Jacques-Cartier,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
22025,Saint-Gabriel-de-Valcartier,M,3767,1.11,343742358.00,50237157.00,18711381.00,107091801.00,29726688.00,29289459.00,578798844.00,0.00,578798844.00,0.00,0.00,0.00,0.00,97236.00,492791826.00,0.00,360084.00,0.00,0.00,4450422.90,9331188.36,0.00,1085829601.26,02,2 000 @ 9 999,AR220,La Jacques-Cartier,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
22030,Lac-Delage,V,746,0.99,100223343.00,18699318.00,118503.00,4945842.00,0.00,3404709.00,127391715.00,0.00,127391715.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127391715.00,01,1 @ 1 999,AR220,La Jacques-Cartier,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
22035,Stoneham-et-Tewkesbury,CU,9702,1.12,1252659632.00,269040464.00,59860416.00,219925440.00,9811200.00,85557360.00,1896854512.00,0.00,1896854512.00,0.00,0.00,0.00,0.00,4044768.00,0.00,88704.00,638400.00,0.00,0.00,9637138.56,0.00,0.00,1911263522.56,02,2 000 @ 9 999,AR220,La Jacques-Cartier,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
22040,Lac-Beauport,M,8372,1.11,1441955823.00,150680058.00,28076118.00,93690549.00,1329225.00,63793032.00,1779524805.00,0.00,1779524805.00,0.00,0.00,0.00,0.00,0.00,0.00,3116547.00,3524028.00,0.00,0.00,11402166.42,0.00,0.00,1797567546.42,02,2 000 @ 9 999,AR220,La Jacques-Cartier,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
22045,Sainte-Brigitte-de-Laval,V,8595,1.12,841439536.00,80949680.00,30334416.00,39967088.00,1679888.00,33668992.00,1028039600.00,0.00,1028039600.00,0.00,0.00,0.00,0.00,0.00,203952.00,0.00,1047088.00,0.00,0.00,11192081.60,0.00,0.00,1040482721.60,02,2 000 @ 9 999,AR220,La Jacques-Cartier,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
23027,Québec,V,556066,1.09,32235339003.72,30035325976.97,2278933808.58,15526771525.71,192435140.00,1264531421.30,81533336876.28,24126683.48,81509210192.80,0.00,0.00,192844189.75,0.00,1131431131.08,765326231.13,0.00,2720126838.90,0.00,2335540442.86,681574191.14,1089175855.51,0.00,90425229073.17,05,100 000 et plus,AR231,Hors MRC - Québec,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
23057,L'Ancienne-Lorette,V,16777,1.10,1583705200.00,364960200.00,108873600.00,362734473.20,0.00,9278753.00,2429552226.20,883465.00,2428668761.20,0.00,0.00,45497.10,0.00,69888.50,0.00,0.00,2601500.00,0.00,0.00,17602530.00,24110460.00,0.00,2473098636.80,03,10 000 @ 24 999,AR231,Hors MRC - Québec,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
23072,Saint-Augustin-de-Desmaures,V,20213,1.05,2074845150.00,902372100.00,121391550.00,723867904.20,115633875.00,79334545.50,4017445124.70,12500924.10,4004944200.60,0.00,0.00,1921290.00,0.00,3803205.00,1.05,0.00,3585750.00,0.00,75145502.25,20616645.00,55162763.25,0.00,4165179357.15,03,10 000 @ 24 999,AR231,Hors MRC - Québec,CM235,Communauté métropolitaine de Québec,03,Capitale-Nationale
25213,Lévis,V,154091,0.99,12216487833.00,4651677756.00,722755143.00,3488524479.00,270919242.00,784837251.00,22135201704.00,673647.48,22134528056.52,100.00,673647.48,0.00,0.00,6316200.00,31751280.00,21633876.00,414893457.00,0.00,160475832.00,149896921.68,275486197.14,0.00,23195655467.82,05,100 000 et plus,AR251,Hors MRC - Lévis,CM235,Communauté métropolitaine de Québec,12,Chaudière-Appalaches
26005,Frampton,M,1366,1.14,88705338.00,3596700.00,16074798.00,39631188.00,68392020.00,9661842.00,226061886.00,89148.00,225972738.00,0.00,0.00,0.00,0.00,8208.00,0.00,0.00,0.00,0.00,0.00,1090724.64,280.44,0.00,227071951.08,01,1 @ 1 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26010,Saints-Anges,M,1246,1.06,82644490.00,5362222.00,7502786.00,18626638.00,50609382.00,4001500.00,168747018.00,0.00,168747018.00,0.00,0.00,0.00,0.00,2438.00,0.00,0.00,0.00,0.00,0.00,1312926.60,0.00,0.00,170062382.60,01,1 @ 1 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26015,Vallée-Jonction,M,1906,1.05,128475900.00,15879465.00,4089750.00,38933160.00,16952145.00,4442340.00,208772760.00,0.00,208772760.00,0.00,0.00,0.00,0.00,779100.00,0.00,0.00,1276380.00,0.00,0.00,1166999.40,0.00,0.00,211995239.40,01,1 @ 1 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26022,Saint-Elzéar,M,2699,1.14,197931246.00,16814202.00,6812184.00,30844056.60,95740620.00,11447880.00,359590188.60,0.00,359590188.60,0.00,0.00,0.00,0.00,114.00,0.00,0.00,1206576.00,0.00,326040.00,1880443.68,83851.56,0.00,363087213.84,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26030,Sainte-Marie,V,13550,1.12,968929696.00,215922784.00,63182560.00,320927040.00,118041168.00,30870112.00,1717873360.00,0.00,1717873360.00,0.00,0.00,0.00,0.00,1466976.00,0.00,0.00,20109152.00,0.00,0.00,10227853.44,21077463.68,0.00,1770754805.12,03,10 000 @ 24 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26035,Sainte-Marguerite,P,1262,1.00,87112500.00,8382300.00,9202300.00,9866500.00,77179700.00,4194800.00,195938100.00,700.00,195937400.00,100.00,700.00,0.00,0.00,0.00,60200.00,0.00,0.00,0.00,0.00,1091584.00,0.00,0.00,197089884.00,01,1 @ 1 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26040,Sainte-Hénédine,P,1452,1.00,99113100.00,7343300.00,3341600.00,8341400.00,73940900.00,1713100.00,193793400.00,0.00,193793400.00,0.00,0.00,0.00,0.00,15300.00,101000.00,0.00,2526800.00,0.00,0.00,3001364.00,0.00,0.00,199437864.00,01,1 @ 1 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26048,Scott,M,2709,1.00,213085200.00,27201100.00,14960000.00,49604400.00,33352800.00,10584100.00,348787600.00,0.00,348787600.00,0.00,0.00,0.00,0.00,766000.00,90800.00,0.00,464000.00,0.00,0.00,1337338.00,796466.00,0.00,352242204.00,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26055,Saint-Bernard,M,2700,1.00,182911700.00,13705800.00,8599100.00,25190500.00,163672400.00,4276500.00,398356000.00,0.00,398356000.00,0.00,0.00,0.00,0.00,3800.00,104200.00,0.00,1016900.00,0.00,0.00,2323388.00,9020.00,0.00,401813308.00,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26063,Saint-Isidore,M,3313,1.00,264307100.00,16244400.00,18437100.00,41794200.00,173667400.00,8362500.00,522812700.00,60700.00,522752000.00,100.00,60700.00,0.00,0.00,574400.00,85500.00,11800.00,3795700.00,0.00,0.00,1821548.00,0.00,0.00,529101648.00,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26070,Saint-Lambert-de-Lauzon,M,7004,1.06,647829600.00,49118492.00,15404768.00,91343910.00,86365514.00,26792984.00,916855268.00,0.00,916855268.00,0.00,0.00,0.00,0.00,1181900.00,184970.00,41340.00,2087034.00,0.00,0.00,5455446.88,0.00,0.00,925805958.88,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
27008,Saint-Victor,M,2371,1.00,147584800.00,10630300.00,41788400.00,42221300.00,76889000.00,4304800.00,323418600.00,39500.00,323379100.00,100.00,39500.00,0.00,0.00,0.00,158800.00,0.00,359900.00,0.00,0.00,3205626.00,0.00,0.00,327142926.00,02,2 000 @ 9 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27015,Saint-Alfred,M,545,1.45,45012785.00,1004560.00,8751475.00,12612680.00,20805325.00,5317585.00,93504410.00,0.00,93504410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93504410.00,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27028,Beauceville,V,6321,1.00,356492700.00,62572600.00,14981700.00,148165100.00,56111300.00,10204200.00,648527600.00,87700.00,648439900.00,100.00,87700.00,0.00,0.00,48000.00,1688900.00,1732200.00,26382300.00,0.00,0.00,7195172.00,16074788.00,0.00,701648960.00,02,2 000 @ 9 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27035,Saint-Odilon-de-Cranbourne,M,1367,1.14,67433736.00,5051568.00,3547338.00,28108866.00,64765452.00,3783888.00,172690848.00,228.00,172690620.00,0.00,0.00,0.00,0.00,0.00,82194.00,0.00,0.00,0.00,0.00,1592244.84,13461.12,0.00,174378519.96,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27043,Saint-Joseph-de-Beauce,V,4989,1.19,299133632.00,51171071.00,12364338.00,94372117.00,56388031.00,4120256.00,517549445.00,0.00,517549445.00,0.00,0.00,0.00,0.00,88655.00,245973.00,11136615.00,3016412.00,0.00,0.00,4728434.06,14776929.72,0.00,551542463.78,02,2 000 @ 9 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27050,Saint-Joseph-des-Érables,M,423,1.04,16673384.00,585208.00,924976.00,4597320.00,33679048.00,79456.00,56539392.00,0.00,56539392.00,0.00,0.00,0.00,0.00,94224.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56633616.00,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27055,Saint-Jules,P,530,1.00,20125800.00,1066100.00,1623100.00,11138800.00,37716300.00,109000.00,71779100.00,8200.00,71770900.00,100.00,8200.00,0.00,0.00,0.00,89600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71868700.00,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27060,Tring-Jonction,VL,1467,1.08,83867184.00,8005932.00,2967192.00,18093564.00,11341296.00,2570508.00,126845676.00,29808.00,126815868.00,0.00,0.00,0.00,0.00,679752.00,72144.00,0.00,0.00,0.00,0.00,948300.48,0.00,0.00,128516064.48,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27065,Saint-Frédéric,P,1115,1.12,55738032.00,6387472.00,3309600.00,21561568.00,43985088.00,1303344.00,132285104.00,0.00,132285104.00,0.00,0.00,0.00,0.00,35728.00,79408.00,0.00,0.00,0.00,0.00,1236625.60,0.00,0.00,133636865.60,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
27070,Saint-Séverin,P,282,1.18,15521130.00,378426.00,6573426.00,18547004.00,21698902.00,918984.00,63637872.00,0.00,63637872.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3386.60,0.00,63641258.60,01,1 @ 1 999,AR270,Beauce-Centre,,,12,Chaudière-Appalaches
28005,Saint-Zacharie,M,1680,1.09,71353362.00,6618371.00,14490460.00,31771756.00,40751176.00,947428.00,165932553.00,0.00,165932553.00,0.00,0.00,0.00,0.00,0.00,78698.00,0.00,0.00,0.00,0.00,2274095.34,0.00,0.00,168285346.34,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28015,Sainte-Aurélie,M,852,1.16,68628616.00,2958464.00,16379084.00,20737088.00,21958916.00,4056984.00,134719152.00,0.00,134719152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,872916.24,0.00,0.00,135592068.24,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28020,Saint-Prosper,M,3676,1.10,195822330.00,21234180.00,8664260.00,49159110.00,29558980.00,4002460.00,308441320.00,0.00,308441320.00,0.00,0.00,0.00,0.00,0.00,79530.00,0.00,4013570.00,0.00,0.00,2905161.60,11559761.40,0.00,326999343.00,02,2 000 @ 9 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28025,Saint-Benjamin,M,1096,1.00,69459700.00,4097600.00,1956800.00,23505800.00,23346100.00,2424700.00,124790700.00,0.00,124790700.00,0.00,0.00,0.00,0.00,186400.00,0.00,0.00,0.00,0.00,0.00,568260.00,0.00,0.00,125545360.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28030,Sainte-Rose-de-Watford,M,761,1.14,46570026.00,1036944.00,7604256.00,20165346.00,16460232.00,513228.00,92350032.00,0.00,92350032.00,0.00,0.00,0.00,0.00,123120.00,48336.00,0.00,0.00,0.00,0.00,1039591.08,0.00,0.00,93561079.08,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28035,Saint-Louis-de-Gonzague,M,379,1.01,16247567.00,362085.00,2390569.00,20555217.00,19845389.00,1245229.00,60646056.00,0.00,60646056.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2401.78,0.00,60648457.78,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28040,Saint-Cyprien,P,505,1.11,23494815.00,1673547.00,2872014.00,14940933.00,12364512.00,185259.00,55531080.00,0.00,55531080.00,0.00,0.00,0.00,0.00,0.00,48951.00,0.00,0.00,0.00,0.00,715963.32,0.00,0.00,56295994.32,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28045,Sainte-Justine,M,1841,1.05,90121710.00,8871870.00,5744550.00,36430485.00,15819510.00,638820.00,157626945.00,0.00,157626945.00,0.00,0.00,0.00,0.00,153195.00,86100.00,0.00,0.00,0.00,0.00,761382.30,5098755.90,0.00,163726378.20,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28053,Lac-Etchemin,M,3959,1.00,299935800.00,38692200.00,34101300.00,94176500.00,30216400.00,11382200.00,508504400.00,0.00,508504400.00,0.00,0.00,0.00,0.00,189300.00,65100.00,2590100.00,23120800.00,0.00,0.00,3020962.00,0.00,0.00,537490662.00,02,2 000 @ 9 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28060,Saint-Luc-de-Bellechasse,M,451,1.01,27086281.00,2627111.00,6475413.00,38842176.00,6087472.00,957985.00,82076438.00,0.00,82076438.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82076438.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28065,Sainte-Sabine,P,359,1.09,16559607.00,1710537.00,3112604.00,16575521.00,9734245.00,490609.00,48183123.00,0.00,48183123.00,0.00,0.00,0.00,0.00,0.00,54173.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48237296.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28070,Saint-Camille-de-Lellis,P,751,1.09,31184355.00,2872041.00,2367262.00,29538346.00,16913639.00,339862.00,83215505.00,0.00,83215505.00,0.00,0.00,0.00,0.00,143117.00,103332.00,0.00,0.00,0.00,0.00,1566026.98,0.00,0.00,85027980.98,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28075,Saint-Magloire,M,688,1.08,37889748.00,2471688.00,5674752.00,40952520.00,13664160.00,1175472.00,101828340.00,0.00,101828340.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1580353.20,0.00,0.00,103408693.20,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
29005,Saint-Théophile,M,678,1.00,28412100.00,1436400.00,9796500.00,56171900.00,31174000.00,5397700.00,132388600.00,0.00,132388600.00,0.00,0.00,0.00,0.00,383100.00,5300900.00,0.00,0.00,0.00,0.00,818442.00,0.00,0.00,138891042.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29013,Saint-Gédéon-de-Beauce,M,2184,1.05,108862320.00,9503760.00,3264765.00,59326470.00,30618210.00,3232320.00,214807845.00,0.00,214807845.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,501165.00,0.00,0.00,1570464.00,1549.80,0.00,216881023.80,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29020,Saint-Hilaire-de-Dorset,P,99,1.15,3645155.00,311995.00,194350.00,32668740.00,16189470.00,136505.00,53146215.00,0.00,53146215.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53146215.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29025,Saint-Évariste-de-Forsyth,M,593,0.99,30136293.00,2154735.00,9819513.00,32993730.00,43306362.00,499158.00,118909791.00,0.00,118909791.00,0.00,0.00,0.00,0.00,0.00,50886.00,0.00,0.00,0.00,0.00,0.00,274713.12,0.00,119235390.12,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29030,La Guadeloupe,VL,1781,1.00,81497000.00,14122000.00,7837700.00,37627000.00,17727300.00,1596000.00,160407000.00,0.00,160407000.00,0.00,0.00,0.00,0.00,0.00,208900.00,0.00,2974200.00,0.00,0.00,1708962.00,0.00,0.00,165299062.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29038,Saint-Honoré-de-Shenley,M,1523,1.00,81865200.00,4368900.00,1801000.00,42386400.00,100865000.00,1102400.00,232388900.00,0.00,232388900.00,0.00,0.00,0.00,0.00,0.00,106800.00,0.00,0.00,0.00,0.00,1292894.00,410.00,0.00,233789004.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29045,Saint-Martin,P,2580,1.02,110002104.00,15792966.00,4250646.00,48171132.00,31517796.00,2181372.00,211916016.00,65.28,211915950.72,0.00,0.00,0.00,0.00,8874.00,86394.00,0.00,807636.00,0.00,0.00,2973151.08,10366592.52,0.00,226158598.32,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29050,Saint-René,P,894,1.25,73665500.00,3208750.00,2122125.00,28394125.00,7342000.00,2768875.00,117501375.00,0.00,117501375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117501375.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29057,Saint-Côme-Linière,M,3343,1.19,178841768.00,13510427.00,17303552.00,66272290.00,33253241.00,4003993.00,313185271.00,0.00,313185271.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,475524.00,0.00,0.00,3224726.26,1561.28,0.00,316887082.54,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29065,Saint-Philibert,M,348,1.09,17382012.00,231080.00,687899.00,16325802.00,21846652.00,103005.00,56576450.00,0.00,56576450.00,0.00,0.00,0.00,0.00,0.00,48505.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56624955.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29073,Saint-Georges,V,33704,1.05,2027565225.00,553787115.00,124982970.00,806243970.00,97197135.00,82964080.50,3692740495.50,48157.20,3692692338.30,0.00,0.00,0.00,0.00,0.00,0.00,13460160.00,77220570.00,0.00,45752385.00,25322010.00,88819210.20,0.00,3943266673.50,04,25 000 @ 99 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29095,Lac-Poulin,VL,149,1.00,43417600.00,2831200.00,24636500.00,352400.00,228700.00,1710600.00,73177000.00,0.00,73177000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73177000.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29100,Saint-Benoît-Labre,M,1680,1.00,113909400.00,9391300.00,17575600.00,48175200.00,66592500.00,2206600.00,257850600.00,43154.00,257807446.00,100.00,43154.00,0.00,0.00,0.00,85400.00,0.00,0.00,0.00,0.00,979736.00,0.00,0.00,258915736.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29112,Saint-Éphrem-de-Beauce,M,2420,1.00,132927100.00,14422800.00,2572000.00,46601500.00,96542700.00,2713600.00,295779700.00,805.00,295778895.00,100.00,805.00,0.00,0.00,0.00,175700.00,0.00,0.00,0.00,0.00,2676726.00,0.00,0.00,298632126.00,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29120,Notre-Dame-des-Pins,P,1777,1.12,112303408.00,27189904.00,14324352.00,27232800.00,6232688.00,2774912.00,190058064.00,0.00,190058064.00,0.00,0.00,0.00,0.00,0.00,76160.00,0.00,0.00,0.00,0.00,5444091.52,0.00,0.00,195578315.52,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29125,Saint-Simon-les-Mines,M,619,1.22,41866130.00,1732400.00,2319220.00,14059158.00,11511798.00,1912838.00,73401544.00,0.00,73401544.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73401544.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
30005,Saint-Augustin-de-Woburn,P,683,1.14,42566574.00,3515190.00,8293842.00,26833320.00,32946456.00,4910778.00,119066160.00,0.00,119066160.00,0.00,0.00,0.00,0.00,214092.00,345078.00,0.00,0.00,0.00,0.00,1357049.16,0.00,0.00,120982379.16,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30010,Notre-Dame-des-Bois,M,1069,1.22,65314408.00,2311290.00,57794450.00,28909242.00,26238174.00,22043692.00,202611256.00,0.00,202611256.00,0.00,0.00,0.00,0.00,271938.00,0.00,0.00,0.00,0.00,0.00,809323.60,300.12,0.00,203692817.72,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30015,Val-Racine,M,172,1.12,15975120.00,2447648.00,12217520.00,13156080.00,6921600.00,2916704.00,53634672.00,0.00,53634672.00,0.00,0.00,0.00,0.00,17696.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53652368.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30020,Piopolis,M,365,1.00,48818100.00,7019900.00,41064500.00,10246400.00,14226500.00,8121400.00,129496800.00,0.00,129496800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129496800.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30025,Frontenac,M,1786,1.00,174157000.00,20539600.00,57137300.00,28964400.00,38133900.00,9449300.00,328381500.00,0.00,328381500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1476.00,0.00,328382976.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30030,Lac-Mégantic,V,5646,1.11,293769048.00,136739124.00,32562072.00,183318942.00,3348315.00,11531568.00,661269069.00,0.00,661269069.00,0.00,0.00,888.00,0.00,0.00,102786.00,4102116.00,26088774.00,0.00,0.00,6661389.72,16971589.20,0.00,715196611.92,02,2 000 @ 9 999,AR300,Le Granit,,,05,Estrie
30035,Marston,CT,776,1.00,81341000.00,6781400.00,31618500.00,11586900.00,10430700.00,9308300.00,151066800.00,0.00,151066800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151066800.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30040,Milan,M,326,1.15,24222795.00,1001995.00,11038045.00,17661815.00,27562165.00,533485.00,82020300.00,0.00,82020300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82020300.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30045,Nantes,M,1470,1.18,90928558.00,6326452.00,13242786.00,24993462.00,36624840.00,5891622.00,178007720.00,0.00,178007720.00,0.00,0.00,0.00,0.00,0.00,61006.00,0.00,0.00,0.00,0.00,877322.92,0.00,0.00,178946048.92,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30050,Sainte-Cécile-de-Whitton,M,905,1.15,57207555.00,2786450.00,22125080.00,22203970.00,35650115.00,2877875.00,142851045.00,0.00,142851045.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,868691.60,0.00,0.00,143719736.60,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30055,Audet,M,771,1.12,35565712.00,1281840.00,3961440.00,13093920.00,41657056.00,748608.00,96308576.00,0.00,96308576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,789548.48,0.00,0.00,97098124.48,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30070,Saint-Robert-Bellarmin,M,533,1.14,24012504.00,574104.00,3576636.00,21457422.00,31369608.00,202464.00,81192738.00,0.00,81192738.00,0.00,0.00,0.00,0.00,50616.00,0.00,0.00,0.00,0.00,0.00,926667.24,0.00,0.00,82170021.24,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30072,Saint-Ludger,M,1050,1.15,48014800.00,3001730.00,8079785.00,14535540.00,64770875.00,820295.00,139223025.00,0.00,139223025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,776843.40,0.00,0.00,139999868.40,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30080,Lac-Drolet,M,1087,1.22,67617646.00,6054372.00,25598650.00,25940860.00,42466126.00,4581100.00,172258754.00,0.00,172258754.00,0.00,0.00,0.00,0.00,0.00,66124.00,0.00,0.00,0.00,0.00,993797.36,0.00,0.00,173318675.36,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30085,Saint-Sébastien,M,686,1.00,35978900.00,2856300.00,5295400.00,18178900.00,36789100.00,479000.00,99577600.00,0.00,99577600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,852472.00,820.00,0.00,100430892.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
