"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0710","RFU0750","RFU0755","RFU0760","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
60013,"Repentigny","V",87391,"1.00","7682443000.00","2108990400.00","203430200.00","1113988200.00","61391400.00","77833200.00","11248076400.00","17129.00","11248059271.00","100.00","17129.00","0.00","0.00","3216900.00","2212400.00","75371127.00","4882494.50","118347801.00","94099434.00","0.00","11546206556.50",4,"25 000 @ 99 999","AR600","L'Assomption","CM663","Communauté métropolitaine de Montréal",14,"Lanaudière"
60020,"Saint-Sulpice","P",3402,"1.12","278806528.00","92903664.00","3745728.00","23838192.00","55902896.00","4570496.00","459767504.00","367647.84","459399856.16","0.00","0.00","0.00","0.00","6048.00","147952.00","0.00","0.00","2588826.24","0.00","0.00","462142682.40",2,"2 000 @ 9 999","AR600","L'Assomption","CM663","Communauté métropolitaine de Montréal",14,"Lanaudière"
60028,"L'Assomption","V",23795,"1.00","1833934400.00","503503100.00","27541900.00","255092000.00","243513800.00","40290000.00","2903875200.00","883249.00","2902991951.00","100.00","883249.00","0.00","0.00","3041400.00","869900.00","18571832.50","30856104.50","22617523.50","49143594.50","0.00","3028975555.00",3,"10 000 @ 24 999","AR600","L'Assomption","CM663","Communauté métropolitaine de Montréal",14,"Lanaudière"
60037,"L'Épiphanie","V",9054,"1.06","595244272.00","184073240.00","19767834.00","54073144.00","148523172.00","17723306.00","1019404968.00","24134810.34","995270157.66","67.00","16170322.93","0.00","0.00","0.00","275176.00","1411712.77","0.00","6466630.17","76017.37","0.00","1019670016.90",2,"2 000 @ 9 999","AR600","L'Assomption",,,14,"Lanaudière"
61005,"Saint-Paul","M",6628,"1.09","512735673.00","96827534.00","7693329.00","65767112.00","95293250.00","12654464.00","790971362.00","146823.00","790824539.00","0.00","0.00","0.00","0.00","0.00","0.00","1192667.65","0.00","7010642.93","774050.42","0.00","799801899.99",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
61013,"Crabtree","M",4193,"1.00","220336200.00","82299700.00","10930300.00","50212200.00","44435000.00","2678400.00","410891800.00","2500.00","410889300.00","0.00","0.00","0.00","0.00","0.00","0.00","748332.00","0.00","2185040.00","0.00","0.00","413822672.00",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
61020,"Saint-Pierre","VL",298,"1.01","17367556.00","3435616.00","108272.00","10678932.00","22899730.00","705081.00","55195187.00","0.00","55195187.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","55195187.00",1,"1 @ 1 999","AR610","Joliette",,,14,"Lanaudière"
61025,"Joliette","V",21924,"1.10","767153090.00","806322660.00","89025530.00","717736140.00","6382640.00","42783950.00","2429404010.00","0.00","2429404010.00","0.00","0.00","0.00","0.00","28880610.00","18426650.00","26136796.40","38495521.35","15727561.85","58680843.65","0.00","2615751993.25",3,"10 000 @ 24 999","AR610","Joliette",,,14,"Lanaudière"
61027,"Saint-Thomas","M",3569,"1.05","249342450.00","53158245.00","6367305.00","68497695.00","202638240.00","7244790.00","587248725.00","108990.00","587139735.00","0.00","0.00","0.00","0.00","5040.00","240975.00","974023.05","0.00","1600674.08","0.00","0.00","589960447.13",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
61030,"Notre-Dame-des-Prairies","V",9618,"1.09","716654835.00","189461838.00","21473545.00","187178070.00","10771380.00","34333583.00","1159873251.00","0.00","1159873251.00","0.00","0.00","0.00","0.00","134070.00","0.00","485024.93","0.00","3800734.08","0.00","0.00","1164293080.01",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
61035,"Saint-Charles-Borromée","V",15012,"1.10","842217750.00","427520830.00","160679090.00","128059580.00","21936530.00","31687590.00","1612101370.00","0.00","1612101370.00","0.00","0.00","0.00","0.00","0.00","0.00","135192057.00","0.00","16868222.80","20077064.15","0.00","1784238713.95",3,"10 000 @ 24 999","AR610","Joliette",,,14,"Lanaudière"
61040,"Saint-Ambroise-de-Kildare","M",4174,"1.00","315896400.00","50616800.00","16670200.00","30144600.00","156556400.00","17450200.00","587334600.00","22800.00","587311800.00","100.00","22800.00","0.00","0.00","0.00","180700.00","0.00","0.00","2239380.00","0.00","0.00","589754680.00",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
61045,"Notre-Dame-de-Lourdes","M",3018,"1.00","185656700.00","41818700.00","17396200.00","16322400.00","52632200.00","11571300.00","325397500.00","66800.00","325330700.00","100.00","66800.00","0.00","0.00","0.00","0.00","0.00","0.00","1328470.00","0.00","0.00","326725970.00",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
61050,"Sainte-Mélanie","M",3255,"1.00","282377500.00","25622500.00","20393600.00","19781100.00","75424600.00","25623200.00","449222500.00","84000.00","449138500.00","100.00","84000.00","0.00","0.00","10400.00","0.00","0.00","0.00","1313026.00","29672.50","0.00","450575598.50",2,"2 000 @ 9 999","AR610","Joliette",,,14,"Lanaudière"
62007,"Saint-Félix-de-Valois","M",6991,"1.14","470370954.00","114039102.00","29838474.00","112312116.00","159595668.00","25974444.00","912130758.00","136090.92","911994667.08","0.00","0.00","0.00","0.00","0.00","297084.00","873616.77","0.00","4513453.23","15777483.15","0.00","933456304.23",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62015,"Saint-Jean-de-Matha","M",4731,"1.08","487477116.00","41248656.00","38403720.00","71356140.00","38156724.00","33662952.00","710305308.00","0.00","710305308.00","0.00","0.00","0.00","0.00","0.00","159840.00","13554117.72","0.00","2792661.30","254517.12","0.00","727066444.14",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62020,"Sainte-Béatrix","M",2318,"1.16","251952696.00","10704364.00","13458900.00","19068428.00","11749988.00","35590888.00","342525264.00","0.00","342525264.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1020244.94","1161.16","0.00","343546670.10",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62025,"Saint-Alphonse-Rodriguez","M",3397,"1.16","448490916.00","30661700.00","34335188.00","20843692.00","1251292.00","38890856.00","574473644.00","0.00","574473644.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1121929.38","4147.00","0.00","575599720.38",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62030,"Sainte-Marcelline-de-Kildare","M",1813,"1.15","185430485.00","19441210.00","12503260.00","8038960.00","9905295.00","14724370.00","250043580.00","0.00","250043580.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","689785.53","0.00","0.00","250733365.53",1,"1 @ 1 999","AR620","Matawinie",,,14,"Lanaudière"
62037,"Rawdon","M",12164,"1.11","980786232.00","190799787.00","62251797.00","152451174.00","56428848.00","84089937.00","1526807775.00","0.00","1526807775.00","0.00","0.00","0.00","0.00","1105227.00","328893.00","1115972.91","0.00","20474582.70","12888876.00","0.00","1562721326.61",3,"10 000 @ 24 999","AR620","Matawinie",,,14,"Lanaudière"
62047,"Chertsey","M",4985,"1.00","693528800.00","26128100.00","72730700.00","90325800.00","2215300.00","113130800.00","998059500.00","0.00","998059500.00","0.00","0.00","0.00","0.00","600.00","137600.00","654959.50","557277.50","3207061.00","7364.50","0.00","1002624362.50",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62053,"Entrelacs","M",1003,"1.37","291840825.00","13602593.00","41543469.00","23810463.00","110011.00","30861168.00","401768529.00","0.00","401768529.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","509366.00","0.00","0.00","402277895.00",1,"1 @ 1 999","AR620","Matawinie",,,14,"Lanaudière"
62055,"Notre-Dame-de-la-Merci","M",1014,"1.25","327528250.00","17070375.00","30858250.00","16496250.00","1576750.00","27964750.00","421494625.00","0.00","421494625.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","494243.75","0.00","0.00","421988868.75",1,"1 @ 1 999","AR620","Matawinie",,,14,"Lanaudière"
62060,"Saint-Donat","M",4332,"1.23","1532921202.00","165549021.00","106718859.00","125487552.00","763092.00","130184922.00","2061624648.00","0.00","2061624648.00","0.00","0.00","0.00","0.00","0.00","402702.00","5654791.55","0.00","1639118.91","1196403.78","0.00","2070517664.24",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62065,"Saint-Côme","M",2517,"1.00","348839600.00","84040300.00","32506200.00","49899400.00","632700.00","64151500.00","580069700.00","0.00","580069700.00","0.00","0.00","0.00","0.00","179600.00","0.00","819396.50","0.00","781280.50","0.00","0.00","581849977.00",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62070,"Sainte-Émélie-de-l'Énergie","M",1754,"1.00","167896400.00","11216100.00","18279600.00","27027100.00","3695300.00","17241400.00","245355900.00","0.00","245355900.00","0.00","0.00","0.00","0.00","2200.00","94200.00","0.00","0.00","823537.00","0.00","0.00","246275837.00",1,"1 @ 1 999","AR620","Matawinie",,,14,"Lanaudière"
62075,"Saint-Damien","P",2225,"1.11","298079289.00","9037176.00","28957236.00","10160607.00","24174912.00","32896515.00","403305735.00","0.00","403305735.00","0.00","0.00","0.00","0.00","71928.00","0.00","0.00","0.00","1124205.23","0.00","0.00","404501868.23",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
62080,"Saint-Zénon","M",1197,"1.00","169886000.00","9164800.00","45069400.00","13239000.00","1388800.00","21023200.00","259771200.00","0.00","259771200.00","0.00","0.00","0.00","0.00","544400.00","47400.00","0.00","0.00","717788.50","0.00","0.00","261080788.50",1,"1 @ 1 999","AR620","Matawinie",,,14,"Lanaudière"
62085,"Saint-Michel-des-Saints","M",2482,"1.00","359448100.00","16886800.00","58782500.00","85720800.00","725300.00","56724500.00","578288000.00","0.00","578288000.00","0.00","0.00","0.00","0.00","897700.00","210900.00","3604601.00","0.00","1417344.50","2603887.00","0.00","587022432.50",2,"2 000 @ 9 999","AR620","Matawinie",,,14,"Lanaudière"
63005,"Sainte-Marie-Salomé","M",1209,"1.11","86291511.00","14442765.00","1583970.00","4529355.00","38531319.00","4686864.00","150065784.00","0.00","150065784.00","0.00","0.00","0.00","0.00","0.00","18870.00","0.00","0.00","774523.04","0.00","0.00","150859177.04",1,"1 @ 1 999","AR630","Montcalm",,,14,"Lanaudière"
63013,"Saint-Jacques","M",4419,"1.00","287747900.00","77612400.00","7516600.00","45742100.00","207311100.00","15688300.00","641618400.00","2221536.00","639396864.00","100.00","2221536.00","0.00","0.00","129300.00","185800.00","3356509.00","0.00","3393533.00","24667285.50","0.00","673350827.50",2,"2 000 @ 9 999","AR630","Montcalm",,,14,"Lanaudière"
63023,"Saint-Alexis","M",1398,"1.00","116280600.00","8760100.00","1429100.00","9255300.00","155296400.00","3261000.00","294282500.00","1613194.00","292669306.00","100.00","1613194.00","0.00","0.00","12700.00","0.00","0.00","0.00","1210995.50","0.00","0.00","295506195.50",1,"1 @ 1 999","AR630","Montcalm",,,14,"Lanaudière"
63030,"Saint-Esprit","M",2088,"1.00","144441300.00","27450200.00","5475200.00","50062600.00","192775200.00","3844700.00","424049200.00","20048122.00","404001078.00","67.00","13432241.74","0.00","0.00","0.00","0.00","803003.50","0.00","1872513.50","874445.00","0.00","420983281.74",2,"2 000 @ 9 999","AR630","Montcalm",,,14,"Lanaudière"
63035,"Saint-Roch-de-l'Achigan","M",5625,"1.11","429318363.00","80457351.00","12409467.00","128216100.00","286055103.00","29957457.00","966413841.00","39458435.40","926955405.60","67.00","26437151.72","0.00","0.00","3219.00","141525.00","821644.20","0.00","4474360.61","14097287.49","0.00","972930593.61",2,"2 000 @ 9 999","AR630","Montcalm",,,14,"Lanaudière"
63040,"Saint-Roch-Ouest","M",289,"1.05","21126525.00","2987775.00","0.00","972930.00","91996380.00","1914675.00","118998285.00","13828252.20","105170032.80","83.00","11477449.33","0.00","0.00","2100.00","0.00","0.00","0.00","0.00","0.00","0.00","116649582.13",1,"1 @ 1 999","AR630","Montcalm",,,14,"Lanaudière"
63048,"Saint-Lin--Laurentides","V",24553,"1.00","1595601000.00","404169000.00","27747900.00","146169300.00","256284700.00","86777300.00","2516749200.00","782250.00","2515966950.00","100.00","782250.00","0.00","0.00","24500.00","355600.00","10219092.00","0.00","31389429.50","5255607.50","0.00","2563993429.00",3,"10 000 @ 24 999","AR630","Montcalm",,,14,"Lanaudière"
63055,"Saint-Calixte","M",6927,"1.00","559553100.00","48972500.00","60771500.00","36329700.00","4601100.00","55522400.00","765750300.00","0.00","765750300.00","0.00","0.00","0.00","0.00","200.00","98900.00","629947.50","0.00","4550760.50","0.00","0.00","771030108.00",2,"2 000 @ 9 999","AR630","Montcalm",,,14,"Lanaudière"
63060,"Sainte-Julienne","M",11603,"1.00","896465000.00","74900000.00","38103200.00","61072200.00","62042900.00","58647600.00","1191230900.00","32292.00","1191198608.00","100.00","32292.00","0.00","0.00","63600.00","0.00","1563926.00","0.00","13789633.00","11452226.50","0.00","1218100285.50",3,"10 000 @ 24 999","AR630","Montcalm",,,14,"Lanaudière"
63065,"Saint-Liguori","M",2084,"1.08","177639480.00","11814552.00","6308928.00","9958248.00","136569564.00","8064036.00","350354808.00","4509453.60","345845354.40","67.00","3021333.91","0.00","0.00","4428.00","0.00","2618340.66","0.00","1223164.80","44555.94","0.00","352757177.71",2,"2 000 @ 9 999","AR630","Montcalm",,,14,"Lanaudière"
64008,"Terrebonne","V",120893,"1.14","10319460348.00","3031165380.00","367910376.00","2395821720.00","146363916.00","411004433.70","16671726173.70","0.00","16671726173.70","0.00","0.00","0.00","0.00","2421246.00","15028620.00","219238024.98","35734769.46","122981880.45","155792915.85","0.00","17222923630.44",5,"100 000 et plus","AR640","Les Moulins","CM663","Communauté métropolitaine de Montréal",14,"Lanaudière"
64015,"Mascouche","V",51677,"1.00","4094551900.00","1809586100.00","30331500.00","636631300.00","154388800.00","190153200.00","6915642800.00","803852.00","6914838948.00","100.00","803852.00","0.00","0.00","16171100.00","0.00","6750451.50","0.00","58460688.00","28704533.00","0.00","7025729572.50",4,"25 000 @ 99 999","AR640","Les Moulins","CM663","Communauté métropolitaine de Montréal",14,"Lanaudière"
65005,"Laval","V",443004,"1.00","39700517801.00","17555814700.00","1326461334.00","10878599904.00","276793400.00","1529138624.00","71267325763.00","7542195.00","71259783568.00","100.00","7542195.00","0.00","0.00","55139600.00","165870000.00","414494047.50","253675760.00","374015284.50","502934789.50","0.00","73033455244.50",5,"100 000 et plus","AR651","Hors MRC - Laval","CM663","Communauté métropolitaine de Montréal",13,"Laval"
66007,"Montréal-Est","V",4305,"1.18","134338634.00","262002834.00","11277614.00","928426597.18","0.00","121274502.36","1457320181.54","0.00","1457320181.54","0.00","0.00","78203320.00","0.00","0.00","4522586.00","1544308.48","0.00","2215640.57","0.00","0.00","1543806036.59",2,"2 000 @ 9 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66023,"Montréal","V",1784681,"1.18","63421939552.00","194501430198.26","4680234318.60","62538586552.34","19697150.00","2856710896.84","328018598668.04","0.00","328018598668.04","0.00","0.00","441203062.00","143344748.00","1264777830.42","1433650698.42","8383187552.44","6790814071.34","2330130828.74","3000849890.54","0.00","351806557349.94",5,"100 000 et plus","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66032,"Westmount","V",20687,"1.18","8071314578.00","3116676652.00","100062584.00","1024252154.00","0.00","69265779.34","12381571747.34","0.00","12381571747.34","0.00","0.00","0.00","37564946.00","2205656.00","4185460.00","69245902.83","224659093.75","105517593.61","30648752.42","0.00","12855599151.95",3,"10 000 @ 24 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66047,"Montréal-Ouest","V",5395,"1.18","1040569430.00","203907776.00","1701442.00","107965752.00","0.00","3880194.00","1358024594.00","0.00","1358024594.00","0.00","0.00","0.00","0.00","48380.00","0.00","804859.12","0.00","10426022.75","16279444.61","0.00","1385583300.48",2,"2 000 @ 9 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66058,"Côte-Saint-Luc","V",34911,"1.18","2872029848.00","3172605230.00","57634508.72","308043842.72","0.00","17860957.90","6428174387.34","0.00","6428174387.34","0.00","0.00","0.00","0.00","0.00","2371800.00","51007547.89","0.00","41268151.21","61522941.48","0.00","6584344827.92",4,"25 000 @ 99 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66062,"Hampstead","V",7473,"1.18","2413765874.00","410723898.00","6119952.00","52982.00","0.00","9995663.18","2840658369.18","0.00","2840658369.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12415045.50","0.00","0.00","2853073414.68",2,"2 000 @ 9 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66072,"Mont-Royal","V",21798,"1.18","6395205762.00","1731650000.00","83890212.00","1720071722.00","0.00","118533481.54","10049351177.54","0.00","10049351177.54","0.00","0.00","0.00","2523548.00","0.00","0.00","0.00","7163166.40","52079407.38","41721977.44","0.00","10152839276.76",3,"10 000 @ 24 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
66087,"Dorval","V",19735,"1.18","2548864074.00","1047541342.00","21732768.00","2721918393.54","2521660.00","68502318.16","6411080555.70","0.00","6411080555.70","0.00","0.00","115166702.00","0.00","4220861.18","1174355944.36","22681532.25","0.00","30639387.35","45617087.23","0.00","7803762070.07",3,"10 000 @ 24 999","AR661","Hors MRC - Montréal","CM663","Communauté métropolitaine de Montréal",6,"Montréal"
