OBJECTID,TYPE,SUPERFICIE,CLASSIFICATION,GEOM,LONGUEUR 
13629,Chaussée,249.655559165,Locale,Polygone,
13630,Chaussée,522.15783851,Locale,Polygone,
13631,Chaussée,929.49678331,Locale,Polygone,
13632,Chaussée,420.198312555,Locale,Polygone,
13633,Chaussée,306.2942086,Locale,Polygone,
13634,Chaussée,242.171850275,Locale,Polygone,
13635,Chaussée,2182.517981306875,Locale,Polygone,
13636,Chaussée,211.830297385625,Locale,Polygone,
13637,Chaussée,553.205940945,Locale,Polygone,
13638,Chaussée,3062.072508673125,Arthère,Polygone,
13639,Chaussée,4199.862845265,Arthère,Polygone,
13640,Chaussée,848.15069936,Locale,Polygone,
13641,Chaussée,607.62089374,Locale,Polygone,
13642,Chaussée,882.098999765,Locale,Polygone,
13643,Chaussée,734.670210445,Locale,Polygone,
13644,Chaussée,1237.930200515,Locale,Polygone,
13645,Chaussée,600.93153629,Locale,Polygone,
13646,Chaussée,696.668946025,Locale,Polygone,
13647,Chaussée,568.269149785,Locale,Polygone,
13648,Chaussée,665.478693625,Locale,Polygone,
13649,Chaussée,313.819151065,Locale,Polygone,
13650,Chaussée,291.75899167,Locale,Polygone,
13651,Chaussée,587.295788225,Locale,Polygone,
13652,Chaussée,807.047485215,Locale,Polygone,
13653,Chaussée,434.523124355,Locale,Polygone,
13654,Chaussée,642.474865225,Locale,Polygone,
13655,Chaussée,706.43622495,Locale,Polygone,
13656,Chaussée,246.972919925,Locale,Polygone,
13657,Chaussée,72.21985488,Locale,Polygone,
13658,Chaussée,3162.2292856,Locale,Polygone,
13659,Chaussée,964.59120918,Locale,Polygone,
13660,Chaussée,1707.252577245,Locale,Polygone,
13661,Chaussée,589.3095739,Locale,Polygone,
13662,Chaussée,2416.886338245,Locale,Polygone,
13663,Chaussée,664.39001828,Locale,Polygone,
13664,Chaussée,692.958686235,Locale,Polygone,
13665,Chaussée,651.876510015,Locale,Polygone,
13666,Chaussée,560.52329498,Locale,Polygone,
13667,Chaussée,531.05516823,Locale,Polygone,
13668,Chaussée,788.222728,Locale,Polygone,
13669,Chaussée,552.489885145,Locale,Polygone,
13670,Chaussée,678.595529729375,Apres_2016,Polygone,
13671,Chaussée,1609.3068545928124,Locale,Polygone,
13672,Chaussée,301.406544864375,Locale,Polygone,
13673,Chaussée,505.02783793,Locale,Polygone,
13674,Chaussée,927.27935643,Locale,Polygone,
13675,Chaussée,989.1043771646875,Locale,Polygone,
13676,Chaussée,1333.8640988278125,Locale,Polygone,
13677,Chaussée,849.822557175,Locale,Polygone,
13678,Chaussée,674.12966969,Locale,Polygone,
13679,Chaussée,328.71117545,Locale,Polygone,
13680,Chaussée,1349.42101831,Locale,Polygone,
13681,Chaussée,560.131060885,Locale,Polygone,
13682,Chaussée,548.91374981,Locale,Polygone,
13683,Chaussée,784.30517745,Locale,Polygone,
13684,Chaussée,1440.52895307,Locale,Polygone,
13685,Chaussée,605.12279424,Locale,Polygone,
13686,Chaussée,535.13035258,Locale,Polygone,
13687,Chaussée,746.713186815,Locale,Polygone,
13688,Chaussée,476.588984035,Locale,Polygone,
13689,Chaussée,343.23790059,Locale,Polygone,
13690,Chaussée,534.49136888,Locale,Polygone,
13691,Chaussée,499.556467355,Locale,Polygone,
13692,Chaussée,494.691939175,Locale,Polygone,
13693,Chaussée,2867.672374145,Locale,Polygone,
13694,Chaussée,541.15658053,Locale,Polygone,
13695,Chaussée,567.195666965,Locale,Polygone,
13696,Chaussée,2141.26128658,Locale,Polygone,
13697,Chaussée,539.61858432,Locale,Polygone,
13698,Chaussée,290.57796457,Locale,Polygone,
13699,Chaussée,589.455741485,Locale,Polygone,
13700,Chaussée,513.76463695875,Locale,Polygone,
13701,Chaussée,584.45538635,Locale,Polygone,
13702,Chaussée,598.583392575,Locale,Polygone,
13703,Chaussée,607.34477897,Locale,Polygone,
13704,Chaussée,577.911795545,Locale,Polygone,
13705,Chaussée,467.30080478,Locale,Polygone,
13706,Chaussée,527.674295655,Locale,Polygone,
13707,Chaussée,600.79595685,Locale,Polygone,
13708,Chaussée,549.920211395,Locale,Polygone,
13709,Chaussée,716.231662195,Locale,Polygone,
13710,Chaussée,980.844628813125,Locale,Polygone,
13711,Chaussée,362.12528098,Locale,Polygone,
13712,Chaussée,554.74550604,Locale,Polygone,
13713,Chaussée,1882.5790462834375,Locale,Polygone,
13714,Chaussée,804.954213295,Locale,Polygone,
13715,Chaussée,298.632858885,Locale,Polygone,
13716,Chaussée,972.471796295,Locale,Polygone,
13717,Chaussée,117.534324105,Locale,Polygone,
13718,Chaussée,585.15957184,Locale,Polygone,
13719,Chaussée,494.994775345,Locale,Polygone,
13720,Chaussée,319.94284897,Locale,Polygone,
13721,Chaussée,2250.535625405,Locale,Polygone,
13722,Chaussée,417.7523689,Locale,Polygone,
13723,Chaussée,177.731939535,Locale,Polygone,
13724,Chaussée,1783.9727708253124,Locale,Polygone,
13725,Chaussée,1758.157807335,Locale,Polygone,
13726,Chaussée,513.54322898,Locale,Polygone,
13727,Chaussée,6001.404131505,Locale,Polygone,
13728,Chaussée,859.873768835,Locale,Polygone,
13729,Chaussée,461.5399510684375,Locale,Polygone,
13730,Chaussée,901.40159551125,Locale,Polygone,
13731,Chaussée,388.13711349,Locale,Polygone,
13732,Chaussée,305.306173975,Locale,Polygone,
13733,Chaussée,1100.65330135,Locale,Polygone,
13734,Chaussée,572.9356138190625,Locale,Polygone,
13735,Chaussée,246.222109285,Locale,Polygone,
13736,Chaussée,422.987130979375,Locale,Polygone,
13737,Chaussée,461.38062367,Locale,Polygone,
13738,Chaussée,1155.341971295,Locale,Polygone,
13739,Chaussée,1480.00135405,Locale,Polygone,
13740,Chaussée,1653.355025415,Locale,Polygone,
13741,Chaussée,363.886872425,Locale,Polygone,
13742,Chaussée,1465.1868674928126,Locale,Polygone,
13743,Chaussée,574.20627157,Locale,Polygone,
13744,Chaussée,222.537166365,Locale,Polygone,
13745,Chaussée,1545.96033129,Locale,Polygone,
13746,Chaussée,418.789343075,Locale,Polygone,
13747,Chaussée,327.089360965,Locale,Polygone,
13748,Chaussée,249.262052205,Locale,Polygone,
13749,Chaussée,1992.520287505,Locale,Polygone,
13750,Chaussée,331.058598975,Locale,Polygone,
13751,Chaussée,291.91737261,Locale,Polygone,
13752,Chaussée,1112.95804096,Locale,Polygone,
13753,Chaussée,1628.96559478,Locale,Polygone,
13754,Chaussée,848.5741081525,Locale,Polygone,
13755,Chaussée,488.96387111,Locale,Polygone,
13756,Chaussée,484.20086988,Locale,Polygone,
13757,Chaussée,1670.33772598625,Locale,Polygone,
13758,Chaussée,437.7770496796875,Locale,Polygone,
13759,Chaussée,1821.10271526,Locale,Polygone,
13760,Chaussée,1103.866013985,Locale,Polygone,
13761,Chaussée,668.68025655375,Locale,Polygone,
13762,Chaussée,560.312261770625,Locale,Polygone,
13763,Chaussée,443.72895291,Locale,Polygone,
13764,Chaussée,581.81937699625,Locale,Polygone,
13765,Chaussée,1014.92925266,Locale,Polygone,
13766,Chaussée,1392.405518115,Locale,Polygone,
13767,Chaussée,136.419968285,Locale,Polygone,
13768,Chaussée,111.78516432,Locale,Polygone,
13769,Chaussée,262.36826149,Locale,Polygone,
13770,Chaussée,2012.5960061775,Locale,Polygone,
13771,Chaussée,3660.23600784625,Locale,Polygone,
13772,Chaussée,1054.00787992,Locale,Polygone,
13773,Chaussée,502.14613372375,Locale,Polygone,
13774,Chaussée,249.90761673,Locale,Polygone,
13775,Chaussée,4067.3811063525,Locale,Polygone,
13776,Chaussée,3303.71190039,Arthère,Polygone,
13846,Chaussée,10886.758851765,Locale,Polygone,
13847,Chaussée,97.185993895,Locale,Polygone,
13848,Chaussée,865.07160654875,Locale,Polygone,
13849,Chaussée,689.464297910625,Locale,Polygone,
13850,Chaussée,300.564385535,Locale,Polygone,
13851,Chaussée,478.043690555,Locale,Polygone,
13852,Chaussée,1083.35855989,Locale,Polygone,
13853,Chaussée,1531.1856343,Locale,Polygone,
13854,Chaussée,479.009561100625,Locale,Polygone,
13855,Chaussée,162.343043955,Locale,Polygone,
13856,Chaussée,974.13382426,Locale,Polygone,
13857,Chaussée,763.311748815,Locale,Polygone,
13858,Chaussée,847.250036115,Locale,Polygone,
13859,Chaussée,4831.915953305,Locale,Polygone,
13860,Chaussée,2805.4789209178125,Locale,Polygone,
13861,Chaussée,11107.794704105,Locale,Polygone,
13862,Chaussée,798.885186215,Locale,Polygone,
13863,Chaussée,893.9323532,Locale,Polygone,
13864,Chaussée,506.86027927,Locale,Polygone,
13865,Chaussée,519.472962145,Locale,Polygone,
13866,Chaussée,410.808707205,Locale,Polygone,
13867,Chaussée,278.71033174,Locale,Polygone,
13868,Chaussée,195.289413135,Locale,Polygone,
13869,Chaussée,454.07868005,Locale,Polygone,
13870,Chaussée,331.475487795,Locale,Polygone,
13871,Chaussée,53.71063857,Locale,Polygone,
13872,Chaussée,207.23322264,Locale,Polygone,
13873,Chaussée,580.42422626,Locale,Polygone,
13874,Chaussée,209.72782249,Locale,Polygone,
13875,Chaussée,489.531458265,Locale,Polygone,
13876,Chaussée,165.3399876,Locale,Polygone,
13877,Chaussée,357.632995415,Locale,Polygone,
13878,Chaussée,934.74680835,Locale,Polygone,
13879,Chaussée,404.41120974,Locale,Polygone,
13880,Chaussée,420.76455935,Locale,Polygone,
13881,Chaussée,1386.452425135,Locale,Polygone,
13882,Chaussée,1221.95265282,Locale,Polygone,
13883,Chaussée,2510.49303199875,Locale,Polygone,
13884,Chaussée,3158.838609835,Locale,Polygone,
13885,Chaussée,3055.146737575,Locale,Polygone,
13886,Chaussée,752.20013319375,Locale,Polygone,
13887,Chaussée,923.25237354,Locale,Polygone,
13888,Chaussée,3299.623453425,Locale,Polygone,
13889,Chaussée,2367.669582515,Locale,Polygone,
13890,Chaussée,7918.50348986,Locale,Polygone,
13891,Chaussée,794.58804422,Locale,Polygone,
13892,Chaussée,2879.887408685,Locale,Polygone,
13893,Chaussée,432.88402010875,Locale,Polygone,
13894,Chaussée,1557.93288719,Locale,Polygone,
13895,Chaussée,1027.67219243,Locale,Polygone,
13896,Chaussée,1728.2194908,Locale,Polygone,
13897,Chaussée,738.3381717065625,Locale,Polygone,
13898,Chaussée,1294.3929717175,Locale,Polygone,
13899,Chaussée,738.701829265,Locale,Polygone,
13900,Chaussée,1004.26880662,Locale,Polygone,
13901,Chaussée,5961.9945633075,Locale,Polygone,
13902,Chaussée,266.602224745,Locale,Polygone,
13903,Chaussée,73.265060195,Locale,Polygone,
13904,Chaussée,135.7715527,Locale,Polygone,
13905,Chaussée,294.8966428,Locale,Polygone,
13906,Chaussée,218.39659369,Locale,Polygone,
13907,Chaussée,380.010373085,Arthère,Polygone,
13908,Chaussée,707.605712615,Locale,Polygone,
13909,Chaussée,2671.320713905,Locale,Polygone,
13910,Chaussée,3169.62767988125,Arthère,Polygone,
13911,Chaussée,1124.91099702,Locale,Polygone,
13912,Chaussée,582.27373895,Locale,Polygone,
13913,Chaussée,378.66008376,Locale,Polygone,
13914,Chaussée,2776.328699365,Locale,Polygone,
13917,Chaussée,359.493819535,Arthère,Polygone,
13918,Chaussée,299.8869717075,Locale,Polygone,
13919,Chaussée,355.012254660625,Locale,Polygone,
13920,Chaussée,127.26726135,Locale,Polygone,
13921,Chaussée,1584.8882175225,Locale,Polygone,
13922,Chaussée,225.76767690625,Locale,Polygone,
13923,Chaussée,306.68646069,Locale,Polygone,
13925,Chaussée,2036.2475469103124,Locale,Polygone,
13926,Chaussée,1981.3686793796876,Locale,Polygone,
13927,Chaussée,73.05004982,Arthère,Polygone,
13928,Chaussée,116.926482605,Arthère,Polygone,
13931,Chaussée,212.72961386,Locale,Polygone,
13936,Chaussée,783.589063530625,Locale,Polygone,
13944,Chaussée,655.211136755,Locale,Polygone,
13945,Chaussée,1088.7582171975,Locale,Polygone,
14146,Chaussée,316.76981786375,Arthère,Polygone,
14160,Chaussée,542.60809781,Arthère,Polygone,
14161,Chaussée,119.33330455,Locale,Polygone,
14164,Chaussée,702.53711988875,Arthère,Polygone,
14165,Chaussée,778.482971293125,Arthère,Polygone,
14166,Chaussée,537.929376435,Privé,Polygone,
14168,Chaussée,1030.65068389,Locale,Polygone,
14169,Chaussée,1143.12108602,Locale,Polygone,
14170,Chaussée,18222.76534341,Locale,Polygone,
14171,Chaussée,5467.025821965,Locale,Polygone,
14172,Intersection,300.572867955,Locale,Polygone,
14173,Intersection,630.62795925,Locale,Polygone,
14174,Intersection,264.554444955,Locale,Polygone,
14175,Intersection,146.68769305,Locale,Polygone,
14176,Intersection,225.312738455,Locale,Polygone,
14177,Intersection,185.336668725,Locale,Polygone,
14178,Chaussée,1833.790827975,Locale,Polygone,
14179,Intersection,339.963084075,Locale,Polygone,
14180,Chaussée,2647.43950912,Locale,Polygone,
14181,Chaussée,1017.96462113125,Locale,Polygone,
14182,Chaussée,9789.865752769376,Locale,Polygone,
14183,Chaussée,1029.21765025,Locale,Polygone,
14184,Chaussée,1068.9034757071875,Locale,Polygone,
14185,Chaussée,1101.67322581875,Locale,Polygone,
14186,Intersection,514.658163665,Arthère,Polygone,
14187,Intersection,575.30249859,Arthère,Polygone,
14188,Intersection,445.121977095,Arthère,Polygone,
14189,Intersection,650.693706595,Arthère,Polygone,
14190,Intersection,533.42130919,Arthère,Polygone,
14191,Intersection,505.15688548,Arthère,Polygone,
14192,Intersection,503.08673919,Arthère,Polygone,
14193,Intersection,741.866486205,Arthère,Polygone,
14194,Intersection,642.8928540325,Arthère,Polygone,
14195,Intersection,937.802225985,Arthère,Polygone,
14196,Intersection,624.228759845,Arthère,Polygone,
14197,Intersection,663.785932675,Arthère,Polygone,
14198,Intersection,533.62458465,Arthère,Polygone,
14199,Intersection,558.65507383,Arthère,Polygone,
14200,Intersection,1075.0569196825,Arthère,Polygone,
14201,Intersection,705.23617634875,Arthère,Polygone,
14202,Intersection,587.6834429840625,Arthère,Polygone,
14203,Intersection,485.2126275246875,Arthère,Polygone,
14204,Intersection,412.59564866375,Arthère,Polygone,
14205,Intersection,579.0404363028125,Arthère,Polygone,
14206,Intersection,524.17186231,Arthère,Polygone,
14207,Intersection,536.9792584271875,Arthère,Polygone,
14208,Intersection,750.11186766,Arthère,Polygone,
14209,Intersection,255.76885204875,Arthère,Polygone,
14210,Intersection,336.633567225,Arthère,Polygone,
14211,Intersection,219.96457764,Arthère,Polygone,
14212,Intersection,431.458506185,Arthère,Polygone,
14213,Intersection,524.47416375,Arthère,Polygone,
14214,Intersection,465.610354775,Arthère,Polygone,
14215,Intersection,405.179197965,Arthère,Polygone,
14216,Intersection,310.54881487,Arthère,Polygone,
14217,Intersection,301.909491655,Arthère,Polygone,
14218,Intersection,333.093948565,Arthère,Polygone,
14219,Intersection,381.018264815,Arthère,Polygone,
14220,Intersection,628.4984890359375,Arthère,Polygone,
14221,Intersection,466.93679628,Arthère,Polygone,
14222,Intersection,452.27245162125,Arthère,Polygone,
14223,Intersection,380.08214379,Arthère,Polygone,
14224,Intersection,304.690790735,Arthère,Polygone,
14225,Intersection,204.263874515,Arthère,Polygone,
14226,Intersection,391.637592915,Arthère,Polygone,
14227,Intersection,437.93366837,Arthère,Polygone,
14228,Intersection,273.93478572375,Arthère,Polygone,
14229,Intersection,292.13275993,Arthère,Polygone,
14230,Intersection,371.33934049,Arthère,Polygone,
14231,Intersection,329.08306001,Arthère,Polygone,
14232,Intersection,475.2723996928125,Arthère,Polygone,
14233,Intersection,482.171388685,Arthère,Polygone,
14234,Intersection,492.072213715,Arthère,Polygone,
14235,Intersection,389.268784115,Arthère,Polygone,
14236,Intersection,379.218260765,Arthère,Polygone,
14237,Intersection,399.125497765,Arthère,Polygone,
14238,Intersection,488.6235729,Arthère,Polygone,
14239,Intersection,479.141115285,Arthère,Polygone,
14240,Intersection,1028.1300375,Arthère,Polygone,
14241,Intersection,762.53755759,Locale,Polygone,
14242,Intersection,397.02180484,Locale,Polygone,
14243,Intersection,659.4137823,Arthère,Polygone,
14244,Intersection,548.89939825,Arthère,Polygone,
14245,Intersection,609.942874405,Arthère,Polygone,
14246,Intersection,599.569414785,Arthère,Polygone,
14247,Intersection,758.886323045,Arthère,Polygone,
14248,Intersection,872.693974365,Arthère,Polygone,
14249,Intersection,571.40199938,Arthère,Polygone,
14250,Intersection,641.387170195,Arthère,Polygone,
14251,Intersection,302.2301983,Arthère,Polygone,
14252,Intersection,794.10294342,Arthère,Polygone,
14253,Intersection,774.158084365,Arthère,Polygone,
14254,Intersection,340.293896815,Arthère,Polygone,
14255,Intersection,415.44816047875,Arthère,Polygone,
14256,Intersection,514.62088106,Arthère,Polygone,
14257,Intersection,558.475151975,Arthère,Polygone,
14258,Intersection,535.858056135,Arthère,Polygone,
14259,Intersection,572.14205619,Arthère,Polygone,
14260,Intersection,534.884759135,Arthère,Polygone,
14261,Intersection,466.98049955,Arthère,Polygone,
14262,Intersection,413.11800057,Locale,Polygone,
14263,Intersection,334.349520745,Arthère,Polygone,
14264,Intersection,421.27762001,Arthère,Polygone,
14265,Intersection,564.82713331375,Arthère,Polygone,
14266,Intersection,342.813671745,Arthère,Polygone,
14267,Intersection,370.29067563,Arthère,Polygone,
14268,Intersection,497.137105485,Arthère,Polygone,
14269,Intersection,639.819491325,Arthère,Polygone,
14270,Intersection,764.70220768,Arthère,Polygone,
14271,Intersection,473.95891213,Arthère,Polygone,
14272,Intersection,724.03686097,Arthère,Polygone,
14273,Intersection,682.33421692,Arthère,Polygone,
14274,Intersection,835.88015301,Arthère,Polygone,
14275,Intersection,338.7360714084375,Arthère,Polygone,
14276,Intersection,239.9250627275,Arthère,Polygone,
14277,Intersection,1228.945131555,Arthère,Polygone,
14278,Intersection,715.269195825,Arthère,Polygone,
14279,Intersection,336.286920415,Arthère,Polygone,
14280,Intersection,297.0086591471875,Arthère,Polygone,
14281,Intersection,293.9931059940625,Arthère,Polygone,
14282,Intersection,363.3213767128125,Arthère,Polygone,
14283,Intersection,403.934681655,Arthère,Polygone,
14284,Intersection,245.19168237,Locale,Polygone,
14285,Intersection,272.56625099,Arthère,Polygone,
14286,Intersection,776.61038239,Arthère,Polygone,
