OBJECTID,MUNICIPALITE,NO_ZONAGE,SUPERFICIE,URL_GRILLE,GEOM
2058,10043,P-1064,9582.589295495,https://rimouski.ca/storage/app/media/zonage/1064.pdf,Polygone
2059,10043,H-1027,9343.741503805,https://rimouski.ca/storage/app/media/zonage/1027.pdf,Polygone
2060,10043,H-1054,9329.319103135,https://rimouski.ca/storage/app/media/zonage/1054.pdf,Polygone
2062,10043,R-5007,9067.75132179,https://rimouski.ca/storage/app/media/zonage/5007.pdf,Polygone
2063,10043,C-1021,8865.123998635,https://rimouski.ca/storage/app/media/zonage/1021.pdf,Polygone
2064,10043,H-1530,8693.59111286,https://rimouski.ca/storage/app/media/zonage/1530.pdf,Polygone
2065,10043,C-1055,8574.01578602,https://rimouski.ca/storage/app/media/zonage/1055.pdf,Polygone
2066,10043,P-1575,8541.69918639,https://rimouski.ca/storage/app/media/zonage/1575.pdf,Polygone
2067,10043,H-1545,7651.404710515,https://rimouski.ca/storage/app/media/zonage/1545.pdf,Polygone
2068,10043,P-1589,7434.00314619,https://rimouski.ca/storage/app/media/zonage/1589.pdf,Polygone
2069,10043,H-1590,7405.789394905,https://rimouski.ca/storage/app/media/zonage/1590.pdf,Polygone
2070,10043,H-1075,7197.222168605,https://rimouski.ca/storage/app/media/zonage/1075.pdf,Polygone
2071,10043,R-1254,7119.571676525,https://rimouski.ca/storage/app/media/zonage/1254.pdf,Polygone
2072,10043,C-1052,6675.36411564,https://rimouski.ca/storage/app/media/zonage/1052.pdf,Polygone
2073,10043,H-1277,6370.116361055,https://rimouski.ca/storage/app/media/zonage/1277.pdf,Polygone
2074,10043,C-5020,6325.90512264,https://rimouski.ca/storage/app/media/zonage/5020.pdf,Polygone
2075,10043,R-1042,6322.20817127,https://rimouski.ca/storage/app/media/zonage/1042.pdf,Polygone
2076,10043,H-1216,6308.013555155,https://rimouski.ca/storage/app/media/zonage/1216.pdf,Polygone
2077,10043,R-1240,6260.27382614,https://rimouski.ca/storage/app/media/zonage/1240.pdf,Polygone
2078,10043,H-1234,6196.50863078,https://rimouski.ca/storage/app/media/zonage/1234.pdf,Polygone
2080,10043,C-1006,6150.66474662,https://rimouski.ca/storage/app/media/zonage/1006.pdf,Polygone
2081,10043,H-1030,5969.67819169,https://rimouski.ca/storage/app/media/zonage/1030.pdf,Polygone
2082,10043,R-1014,5930.19268207,https://rimouski.ca/storage/app/media/zonage/1014.pdf,Polygone
2083,10043,H-1556,5909.977177805,https://rimouski.ca/storage/app/media/zonage/1556.pdf,Polygone
2084,10043,H-1089,5787.926540875,https://rimouski.ca/storage/app/media/zonage/1089.pdf,Polygone
2085,10043,H-1592,5713.686990385,https://rimouski.ca/storage/app/media/zonage/1592.pdf,Polygone
2086,10043,P-1066,5711.892408815,https://rimouski.ca/storage/app/media/zonage/1066.pdf,Polygone
2087,10043,H-1252,5666.46856236,https://rimouski.ca/storage/app/media/zonage/1252.pdf,Polygone
2088,10043,R-1099,5627.742487745,https://rimouski.ca/storage/app/media/zonage/1099.pdf,Polygone
2089,10043,H-1008,5479.59450464,https://rimouski.ca/storage/app/media/zonage/1008.pdf,Polygone
2090,10043,H-1068,5405.651777025,https://rimouski.ca/storage/app/media/zonage/1068.pdf,Polygone
2091,10043,H-1060,5377.3839604,https://rimouski.ca/storage/app/media/zonage/1060.pdf,Polygone
2092,10043,C-1243,5313.08258698,https://rimouski.ca/storage/app/media/zonage/1243.pdf,Polygone
2093,10043,C-3040,5289.728994365,https://rimouski.ca/storage/app/media/zonage/3040.pdf,Polygone
2094,10043,H-1208,7594.207315615,https://rimouski.ca/storage/app/media/zonage/1208.pdf,Polygone
2095,10043,C-5013,5237.973391125,https://rimouski.ca/storage/app/media/zonage/5013.pdf,Polygone
2097,10043,H-4014,5186.279438315,https://rimouski.ca/storage/app/media/zonage/4014.pdf,Polygone
2098,10043,H-4004,5104.05494354,https://rimouski.ca/storage/app/media/zonage/4004.pdf,Polygone
2099,10043,C-1038,5088.83732794,https://rimouski.ca/storage/app/media/zonage/1038.pdf,Polygone
2100,10043,C-5019,4953.85361311,https://rimouski.ca/storage/app/media/zonage/5019.pdf,Polygone
2101,10043,H-1078,4918.944771815,https://rimouski.ca/storage/app/media/zonage/1078.pdf,Polygone
2102,10043,H-1091,4746.222711405,https://rimouski.ca/storage/app/media/zonage/1091.pdf,Polygone
2103,10043,H-1086,4693.19682062,https://rimouski.ca/storage/app/media/zonage/1086.pdf,Polygone
2104,10043,H-1080,4577.70611219,https://rimouski.ca/storage/app/media/zonage/1080.pdf,Polygone
2105,10043,H-1444,4425.064399755,https://rimouski.ca/storage/app/media/zonage/1444.pdf,Polygone
2106,10043,C-1275,4416.425663295,https://rimouski.ca/storage/app/media/zonage/1275.pdf,Polygone
2107,10043,R-1269,7246.04549641,https://rimouski.ca/storage/app/media/zonage/1269.pdf,Polygone
2108,10043,R-1011,4384.56903959,https://rimouski.ca/storage/app/media/zonage/1011.pdf,Polygone
2109,10043,R-1267,4286.390534355,https://rimouski.ca/storage/app/media/zonage/1267.pdf,Polygone
2111,10043,H-1083,4168.00456938,https://rimouski.ca/storage/app/media/zonage/1083.pdf,Polygone
2112,10043,H-1023,4101.35106563,https://rimouski.ca/storage/app/media/zonage/1023.pdf,Polygone
2113,10043,C-1210,3833.23834023,https://rimouski.ca/storage/app/media/zonage/1210.pdf,Polygone
2114,10043,C-1017,3823.570329245,https://rimouski.ca/storage/app/media/zonage/1017.pdf,Polygone
2115,10043,H-1005,3725.48717875,https://rimouski.ca/storage/app/media/zonage/1005.pdf,Polygone
2116,10043,H-1244,3723.65077191,https://rimouski.ca/storage/app/media/zonage/1244.pdf,Polygone
2117,10043,H-1550,3714.76221855,https://rimouski.ca/storage/app/media/zonage/1550.pdf,Polygone
2118,10043,H-3039,3707.498750875,https://rimouski.ca/storage/app/media/zonage/3039.pdf,Polygone
2119,10043,P-1528,3667.62687406,https://rimouski.ca/storage/app/media/zonage/1528.pdf,Polygone
2120,10043,H-1079,3526.6810743,https://rimouski.ca/storage/app/media/zonage/1079.pdf,Polygone
2121,10043,C-1025,3506.46189036,https://rimouski.ca/storage/app/media/zonage/1025.pdf,Polygone
2122,10043,R-1001,3505.737291375,https://rimouski.ca/storage/app/media/zonage/1001.pdf,Polygone
2123,10043,H-1084,3431.721086265,https://rimouski.ca/storage/app/media/zonage/1084.pdf,Polygone
2125,10043,H-1095,3223.340294905,https://rimouski.ca/storage/app/media/zonage/1095.pdf,Polygone
2126,10043,H-1067,3222.222692755,https://rimouski.ca/storage/app/media/zonage/1067.pdf,Polygone
2127,10043,H-1043,3173.34140133,https://rimouski.ca/storage/app/media/zonage/1043.pdf,Polygone
2128,10043,H-1433,3157.603009915,https://rimouski.ca/storage/app/media/zonage/1433.pdf,Polygone
2129,10043,P-1585,3114.07392453,https://rimouski.ca/storage/app/media/zonage/1585.pdf,Polygone
2130,10043,H-1081,3089.6534865,https://rimouski.ca/storage/app/media/zonage/1081.pdf,Polygone
2131,10043,C-1568,3073.64908579,https://rimouski.ca/storage/app/media/zonage/1568.pdf,Polygone
2132,10043,C-1051,3062.1553935,https://rimouski.ca/storage/app/media/zonage/1051.pdf,Polygone
2133,10043,C-1205,2990.588524165,https://rimouski.ca/storage/app/media/zonage/1205.pdf,Polygone
2134,10043,H-1207,2947.44598395,https://rimouski.ca/storage/app/media/zonage/1207.pdf,Polygone
2135,10043,H-1442,4591.088174895,https://rimouski.ca/storage/app/media/zonage/1442.pdf,Polygone
2136,10043,C-1031,2928.78181192,https://rimouski.ca/storage/app/media/zonage/1031.pdf,Polygone
2137,10043,H-1093,2921.05488773,https://rimouski.ca/storage/app/media/zonage/1093.pdf,Polygone
2138,10043,R-1012,2787.08785524,https://rimouski.ca/storage/app/media/zonage/1012.pdf,Polygone
2139,10043,H-1094,2577.451139365,https://rimouski.ca/storage/app/media/zonage/1094.pdf,Polygone
2140,10043,C-1264,2541.33248334,https://rimouski.ca/storage/app/media/zonage/1264.pdf,Polygone
2141,10043,H-1092,2520.434611195,https://rimouski.ca/storage/app/media/zonage/1092.pdf,Polygone
2142,10043,C-1242,2510.836247775,https://rimouski.ca/storage/app/media/zonage/1242.pdf,Polygone
2143,10043,H-1085,2429.788311655,https://rimouski.ca/storage/app/media/zonage/1085.pdf,Polygone
2144,10043,C-1045,3760.54575745,https://rimouski.ca/storage/app/media/zonage/1045.pdf,Polygone
2145,10043,R-1202,1881.63503104,https://rimouski.ca/storage/app/media/zonage/1202.pdf,Polygone
2146,10043,P-1058,1873.843426305,https://rimouski.ca/storage/app/media/zonage/1058.pdf,Polygone
2147,10043,C-1443,1819.7043125,https://rimouski.ca/storage/app/media/zonage/1443.pdf,Polygone
2149,10043,C-1584,1446.966916155,https://rimouski.ca/storage/app/media/zonage/1584.pdf,Polygone
2150,10043,H-1088,1374.837284215,https://rimouski.ca/storage/app/media/zonage/1088.pdf,Polygone
2151,10043,H-1440,2856.68674994,https://rimouski.ca/storage/app/media/zonage/1440.pdf,Polygone
2152,10043,H-1087,1268.327912655,https://rimouski.ca/storage/app/media/zonage/1087.pdf,Polygone
2153,10043,H-1061,1205.785300885,https://rimouski.ca/storage/app/media/zonage/1061.pdf,Polygone
2154,10043,P-1047,1146.46647775,https://rimouski.ca/storage/app/media/zonage/1047.pdf,Polygone
2155,10043,H-9160,1129.253507735,https://rimouski.ca/storage/app/media/zonage/9160.pdf,Polygone
2156,10043,H-1097,1067.48108108,https://rimouski.ca/storage/app/media/zonage/1097.pdf,Polygone
2157,10043,H-1090,997.89213104,https://rimouski.ca/storage/app/media/zonage/1090.pdf,Polygone
2158,10043,H-1082,834.607683775,https://rimouski.ca/storage/app/media/zonage/1082.pdf,Polygone
2159,10043,C-4016,10618.9608334,https://rimouski.ca/storage/app/media/zonage/4016.pdf,Polygone
2161,10043,H-9156,407628.32737825,https://rimouski.ca/storage/app/media/zonage/9156.pdf,Polygone
2162,10043,A-9068,432994.81949806,https://rimouski.ca/storage/app/media/zonage/9068.pdf,Polygone
2163,10043,A-9070,381162.685028565,https://rimouski.ca/storage/app/media/zonage/9070.pdf,Polygone
2164,10043,R-1214,10327.72483716,https://rimouski.ca/storage/app/media/zonage/1214.pdf,Polygone
2165,10043,H-1215,5597.274527845,https://rimouski.ca/storage/app/media/zonage/1215.pdf,Polygone
2166,10043,P-1272,126800.286961235,https://rimouski.ca/storage/app/media/zonage/1272.pdf,Polygone
2167,10043,P-1273,9965.47086282,https://rimouski.ca/storage/app/media/zonage/1273.pdf,Polygone
2168,10043,A-1276,271370.66368264,https://rimouski.ca/storage/app/media/zonage/1276.pdf,Polygone
2169,10043,H-1270,128293.891912745,https://rimouski.ca/storage/app/media/zonage/1270.pdf,Polygone
2170,10043,H-1266,113057.388338335,https://rimouski.ca/storage/app/media/zonage/1266.pdf,Polygone
2171,10043,H-1253,189610.695499725,https://rimouski.ca/storage/app/media/zonage/1253.pdf,Polygone
2172,10043,H-1259,5118.02582784,https://rimouski.ca/storage/app/media/zonage/1259.pdf,Polygone
2173,10043,R-1260,8936.724054895,https://rimouski.ca/storage/app/media/zonage/1260.pdf,Polygone
2174,10043,H-1250,4908.579470475,https://rimouski.ca/storage/app/media/zonage/1250.pdf,Polygone
2175,10043,P-1258,46466.84781915,https://rimouski.ca/storage/app/media/zonage/1258.pdf,Polygone
2176,10043,H-1262,117783.496481475,https://rimouski.ca/storage/app/media/zonage/1262.pdf,Polygone
2177,10043,H-1261,190979.9023883,https://rimouski.ca/storage/app/media/zonage/1261.pdf,Polygone
2178,10043,H-1015,114486.333278415,https://rimouski.ca/storage/app/media/zonage/1015.pdf,Polygone
2179,10043,AN-1220,229637.35030731,https://rimouski.ca/storage/app/media/zonage/1220.pdf,Polygone
2180,10043,H-1225,267387.082247055,https://rimouski.ca/storage/app/media/zonage/1225.pdf,Polygone
2181,10043,AN-1224,152333.08131251,https://rimouski.ca/storage/app/media/zonage/1224.pdf,Polygone
2182,10043,H-1223,34769.077252775,https://rimouski.ca/storage/app/media/zonage/1223.pdf,Polygone
2183,10043,H-1000,49537.786775705,https://rimouski.ca/storage/app/media/zonage/1000.pdf,Polygone
2184,10043,H-1578,80362.427915045,https://rimouski.ca/storage/app/media/zonage/1578.pdf,Polygone
2185,10043,H-1577,74446.59756335,https://rimouski.ca/storage/app/media/zonage/1577.pdf,Polygone
2186,10043,H-5004,71549.698925615,https://rimouski.ca/storage/app/media/zonage/5004.pdf,Polygone
2187,10043,H-5011,259215.3225872,https://rimouski.ca/storage/app/media/zonage/5011.pdf,Polygone
2188,10043,AN-9120,681814.658377115,https://rimouski.ca/storage/app/media/zonage/9120.pdf,Polygone
2189,10043,H-4009,117126.2474333,https://rimouski.ca/storage/app/media/zonage/4009.pdf,Polygone
2190,10043,H-4011,26741.886373595,https://rimouski.ca/storage/app/media/zonage/4011.pdf,Polygone
2191,10043,H-4015,39403.973661555,https://rimouski.ca/storage/app/media/zonage/4015.pdf,Polygone
2192,10043,H-4003,14249.629685415,https://rimouski.ca/storage/app/media/zonage/4003.pdf,Polygone
2193,10043,P-4001,49675.19517223,https://rimouski.ca/storage/app/media/zonage/4001.pdf,Polygone
2194,10043,H-4005,38370.664979135,https://rimouski.ca/storage/app/media/zonage/4005.pdf,Polygone
2195,10043,H-4013,50302.35410273,https://rimouski.ca/storage/app/media/zonage/4013.pdf,Polygone
2196,10043,H-4010,118120.771531415,https://rimouski.ca/storage/app/media/zonage/4010.pdf,Polygone
2197,10043,C-5048,6407.37825268,https://rimouski.ca/storage/app/media/zonage/5048.pdf,Polygone
2198,10043,F-9112,11217.90545137,https://rimouski.ca/storage/app/media/zonage/9112.pdf,Polygone
2199,10043,H-9044,26619.783074165,https://rimouski.ca/storage/app/media/zonage/9044.pdf,Polygone
2202,10043,H-1076,7787.510868555,https://rimouski.ca/storage/app/media/zonage/1076.pdf,Polygone
2203,10043,H-1100,10430.22657254,https://rimouski.ca/storage/app/media/zonage/1100.pdf,Polygone
2204,10043,H-1247,5703.62863624,https://rimouski.ca/storage/app/media/zonage/1247.pdf,Polygone
2205,10043,C-1246,21341.71039390375,https://rimouski.ca/storage/app/media/zonage/1246.pdf,Polygone
2206,10043,H-1268,88684.80034886,https://rimouski.ca/storage/app/media/zonage/1268.pdf,Polygone
2207,10043,H-1230,60772.55872283,https://rimouski.ca/storage/app/media/zonage/1230.pdf,Polygone
2208,10043,AN-9163,763196.389419295,https://rimouski.ca/storage/app/media/zonage/9163.pdf,Polygone
2209,10043,H-5034,224481.670972035,https://rimouski.ca/storage/app/media/zonage/5034.pdf,Polygone
2210,10043,H-1278,27477.13780161,https://rimouski.ca/storage/app/media/zonage/1278.pdf,Polygone
2211,10043,H-1274,220216.09397473,https://rimouski.ca/storage/app/media/zonage/1274.pdf,Polygone
2212,10043,H-1101,13519.68179641,https://rimouski.ca/storage/app/media/zonage/1101.pdf,Polygone
2213,10043,H-1597,39514.639368365,https://rimouski.ca/storage/app/media/zonage/1597.pdf,Polygone
2214,10043,C-1596,1263.31619513,https://rimouski.ca/storage/app/media/zonage/1596.pdf,Polygone
2215,10043,H-1430,5783.76915538,https://rimouski.ca/storage/app/media/zonage/1430.pdf,Polygone
2216,10043,AN-9098,1510572.941813835,https://rimouski.ca/storage/app/media/zonage/9098.pdf,Polygone
2217,10043,H-5027,137267.06202333,https://rimouski.ca/storage/app/media/zonage/5027.pdf,Polygone
2218,10043,C-5028,2482.604303065,https://rimouski.ca/storage/app/media/zonage/5028.pdf,Polygone
2219,10043,H-1441,3032.54483574,https://rimouski.ca/storage/app/media/zonage/1441.pdf,Polygone
2220,10043,A-9094,6340432.740843255,https://rimouski.ca/storage/app/media/zonage/9094.pdf,Polygone
2221,10043,H-3017,36958.07684443,https://rimouski.ca/storage/app/media/zonage/3017.pdf,Polygone
2222,10043,H-1227,30123.35036042,https://rimouski.ca/storage/app/media/zonage/1227.pdf,Polygone
2223,10043,R-1226,30068.2730652,https://rimouski.ca/storage/app/media/zonage/1226.pdf,Polygone
2224,10043,H-1229,28880.033751155,https://rimouski.ca/storage/app/media/zonage/1229.pdf,Polygone
2225,10043,I-1533,8917.8648106,https://rimouski.ca/storage/app/media/zonage/1533.pdf,Polygone
2226,10043,H-1235,6793.8027817,https://rimouski.ca/storage/app/media/zonage/1235.pdf,Polygone
2227,10043,H-1102,11779.402787845,https://rimouski.ca/storage/app/media/zonage/1102.pdf,Polygone
2228,10043,H-1288,669604.92263951,https://rimouski.ca/storage/app/media/zonage/1288.pdf,Polygone
2229,10043,H-1289,237848.396935565,https://rimouski.ca/storage/app/media/zonage/1289.pdf,Polygone
2230,10043,H-1048,19838.973711505,https://rimouski.ca/storage/app/media/zonage/1048.pdf,Polygone
2231,10043,C-1034,16897.235608135,https://rimouski.ca/storage/app/media/zonage/1034.pdf,Polygone
2234,10043,H-3016,368929.588701005,https://rimouski.ca/storage/app/media/zonage/3016.pdf,Polygone
2235,10043,P-3022,29706.583915605,https://rimouski.ca/storage/app/media/zonage/3022.pdf,Polygone
2236,10043,H-3021,63872.718224805,https://rimouski.ca/storage/app/media/zonage/3021.pdf,Polygone
2237,10043,H-1521,257179.718599515,https://rimouski.ca/storage/app/media/zonage/1521.pdf,Polygone
2238,10043,H-1519,51085.490274625,https://rimouski.ca/storage/app/media/zonage/1519.pdf,Polygone
2239,10043,C-1520,21662.00524469,https://rimouski.ca/storage/app/media/zonage/1520.pdf,Polygone
2240,10043,H-5014,41570.27159026,https://rimouski.ca/storage/app/media/zonage/5014.pdf,Polygone
2241,10043,C-5017,23796.45011754,https://rimouski.ca/storage/app/media/zonage/5017.pdf,Polygone
2251,10043,H-9017,178217.443132515,https://rimouski.ca/storage/app/media/zonage/9017.pdf,Polygone
2252,10043,A-9012,10238115.96955809,https://rimouski.ca/storage/app/media/zonage/9012.pdf,Polygone
2253,10043,A-9041,501452.3421361825,https://rimouski.ca/storage/app/media/zonage/9041.pdf,Polygone
2254,10043,R-1287,443494.98351394,https://rimouski.ca/storage/app/media/zonage/1287.pdf,Polygone
3055,10043,H-381,7321.457302205,https://rimouski.ca/storage/app/media/zonage/0381.pdf,Polygone
3056,10043,P-382,18610.59171164,https://rimouski.ca/storage/app/media/zonage/0382.pdf,Polygone
3061,10043,H-1228,175927.857941265,https://rimouski.ca/storage/app/media/zonage/1228.pdf,Polygone
3062,10043,C-1233,5446.366951580625,https://rimouski.ca/storage/app/media/zonage/1233.pdf,Polygone
3063,10043,H-1231,23572.859554015,https://rimouski.ca/storage/app/media/zonage/1231.pdf,Polygone
3064,10043,R-383,75394.13166774219,https://rimouski.ca/storage/app/media/zonage/0383.pdf,Polygone
3517,10043,C-217,68040.224664465,https://rimouski.ca/storage/app/media/zonage/0217.pdf,Polygone
3518,10043,C-216,66125.76275073,https://rimouski.ca/storage/app/media/zonage/0216.pdf,Polygone
3519,10043,C-254,49741.30461336,https://rimouski.ca/storage/app/media/zonage/0254.pdf,Polygone
3520,10043,C-256,10364.057953675,https://rimouski.ca/storage/app/media/zonage/0256.pdf,Polygone
3521,10043,I-235,41976.293984675,https://rimouski.ca/storage/app/media/zonage/0235.pdf,Polygone
3522,10043,C-218,32523.72556205,https://rimouski.ca/storage/app/media/zonage/0218.pdf,Polygone
3524,10043,H-258,5899.86188171125,https://rimouski.ca/storage/app/media/zonage/0258.pdf,Polygone
3525,10043,C-250,139907.04720769,https://rimouski.ca/storage/app/media/zonage/0250.pdf,Polygone
3526,10043,H-268,17019.396999915,https://rimouski.ca/storage/app/media/zonage/0268.pdf,Polygone
3527,10043,A-9049,1721435.73188495,https://rimouski.ca/storage/app/media/zonage/9049.pdf,Polygone
3528,10043,P-1429,651546.726041125,https://rimouski.ca/storage/app/media/zonage/1429.pdf,Polygone
3529,10043,A-9047,620624.8913802637,https://rimouski.ca/storage/app/media/zonage/9047.pdf,Polygone
3530,10043,A-9048,196775.144135965,https://rimouski.ca/storage/app/media/zonage/9048.pdf,Polygone
3531,10043,P-1500,97266.07240138,https://rimouski.ca/storage/app/media/zonage/1500.pdf,Polygone
3532,10043,H-1412,71896.123511365,https://rimouski.ca/storage/app/media/zonage/1412.pdf,Polygone
3533,10043,I-1417,80305.40625047,https://rimouski.ca/storage/app/media/zonage/1417.pdf,Polygone
3534,10043,P-1407,63296.38846342,https://rimouski.ca/storage/app/media/zonage/1407.pdf,Polygone
3535,10043,C-1406,45760.554389355,https://rimouski.ca/storage/app/media/zonage/1406.pdf,Polygone
3536,10043,H-1419,20028.66828164,https://rimouski.ca/storage/app/media/zonage/1419.pdf,Polygone
3537,10043,C-1416,17739.0987685675,https://rimouski.ca/storage/app/media/zonage/1416.pdf,Polygone
3538,10043,H-1404,9587.193637525,https://rimouski.ca/storage/app/media/zonage/1404.pdf,Polygone
3539,10043,H-1438,13909.2430661875,https://rimouski.ca/storage/app/media/zonage/1438.pdf,Polygone
3540,10043,C-1437,12380.62222052,https://rimouski.ca/storage/app/media/zonage/1437.pdf,Polygone
3541,10043,I-1403,15592.675585835,https://rimouski.ca/storage/app/media/zonage/1403.pdf,Polygone
3542,10043,P-1414,10732.534664675,https://rimouski.ca/storage/app/media/zonage/1414.pdf,Polygone
3543,10043,P-1435,9116.72532996375,https://rimouski.ca/storage/app/media/zonage/1435.pdf,Polygone
3544,10043,C-1439,3505.57538761,https://rimouski.ca/storage/app/media/zonage/1439.pdf,Polygone
3545,10043,C-1436,5206.034578625,https://rimouski.ca/storage/app/media/zonage/1436.pdf,Polygone
3546,10043,C-1434,8625.266833925,https://rimouski.ca/storage/app/media/zonage/1434.pdf,Polygone
3547,10043,I-1401,359349.12129646,https://rimouski.ca/storage/app/media/zonage/1401.pdf,Polygone
3548,10043,P-1402,194702.445538955,https://rimouski.ca/storage/app/media/zonage/1402.pdf,Polygone
3549,10043,I-1452,46619.824265545,https://rimouski.ca/storage/app/media/zonage/1452.pdf,Polygone
3550,10043,I-1454,40417.31916283,https://rimouski.ca/storage/app/media/zonage/1454.pdf,Polygone
3551,10043,I-1453,35878.913647765,https://rimouski.ca/storage/app/media/zonage/1453.pdf,Polygone
3552,10043,C-255,148565.412357575,https://rimouski.ca/storage/app/media/zonage/0255.pdf,Polygone
3553,10043,I-1408,408968.570937185,https://rimouski.ca/storage/app/media/zonage/1408.pdf,Polygone
3554,10043,I-1409,353998.06189596,https://rimouski.ca/storage/app/media/zonage/1409.pdf,Polygone
3555,10043,C-1411,39068.44096441,https://rimouski.ca/storage/app/media/zonage/1411.pdf,Polygone
3556,10043,C-1411-A,34233.327401725,https://rimouski.ca/storage/app/media/zonage/1411A.pdf,Polygone
3557,10043,C-1411-B,20692.396509015,https://rimouski.ca/storage/app/media/zonage/1411B.pdf,Polygone
3558,10043,C-1417-A,12072.05995597,https://rimouski.ca/storage/app/media/zonage/1417A.pdf,Polygone
3559,10043,H-1446,3706.55879164,https://rimouski.ca/storage/app/media/zonage/1446.pdf,Polygone
3560,10043,C-1448,5073.884055735,https://rimouski.ca/storage/app/media/zonage/1448.pdf,Polygone
3561,10043,I-1455,42906.822821845,https://rimouski.ca/storage/app/media/zonage/1455.pdf,Polygone
3562,10043,P-1456,30513.2595986,https://rimouski.ca/storage/app/media/zonage/1456.pdf,Polygone
3563,10043,I-1410,27142.787916305,https://rimouski.ca/storage/app/media/zonage/1410.pdf,Polygone
3564,10043,I-1418,41142.270978825,https://rimouski.ca/storage/app/media/zonage/1418.pdf,Polygone
3565,10043,P-1431,1166509.6309774937,https://rimouski.ca/storage/app/media/zonage/1431.pdf,Polygone
3566,10043,AN-1447,21115.993134475,https://rimouski.ca/storage/app/media/zonage/1447.pdf,Polygone
3567,10043,I-1449,182178.70527195,https://rimouski.ca/storage/app/media/zonage/1449.pdf,Polygone
3568,10043,I-1450,170566.78599984,https://rimouski.ca/storage/app/media/zonage/1450.pdf,Polygone
3569,10043,I-1451,33758.640970285,https://rimouski.ca/storage/app/media/zonage/1451.pdf,Polygone
3571,10043,H-1232,104949.18884458375,https://rimouski.ca/storage/app/media/zonage/1232.pdf,Polygone
3573,10043,C-260,26869.6676571625,https://rimouski.ca/storage/app/media/zonage/0260.pdf,Polygone
3574,10043,C-1459,12067.3945779,https://rimouski.ca/storage/app/media/zonage/1459.pdf,Polygone
3575,10043,C-1511,53500.687927685,https://rimouski.ca/storage/app/media/zonage/1511.pdf,Polygone
