ID_TRC_DET,ID_LOG,DATEMAJ,TYP_VOIE,LIE_VOIE,NOM_VOIE,DIR_VOIE,DEB_GCH,FIN_GCH,DEB_DRT,FIN_DRT,ARR_GCH,ARR_DRT,LIM_GCH,LIM_DRT
4012521,350024,20180507000000,boulevard,,Brunswick,,0,0,345,365,,,Pointe-Claire,Pointe-Claire
4012524,350027,20180507000000,boulevard,,Brunswick,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4012547,353213,20180528000000,rue,,Pitt,,2233,2233,2200,2250,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012548,353216,20180528000000,rue,,Gladstone,,1546,1546,1517,1535,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012550,353217,20180528000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012554,353214,20180528000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012590,403484,20190320000000,boulevard,,Décarie,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012593,403488,20190320000000,boulevard,,Décarie,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012615,403966,20190322000000,chemin,de la,Côte-de-Liesse,,13000,13000,0,0,,,Dorval,Dorval
4012616,403826,20190322000000,autoroute,,520,,0,0,0,0,,,Dorval,Dorval
4012619,403822,20190322000000,autoroute,,520,,0,0,0,0,,,Dorval,Dorval
4012620,403852,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4012621,328194,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4012626,328231,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4012658,403902,20190322000000,autoroute,,520,,0,0,0,0,,,Dorval,Dorval
4012659,328234,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4012660,403818,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4012685,403898,20190322000000,autoroute,,520,,0,0,0,0,,,Dorval,Dorval
4012687,407321,20190408000000,avenue,,Michel-Jasmin,,0,0,0,0,,,Dorval,Dorval
4012688,387659,20190114000000,boulevard,,McMillan,,0,0,0,0,,,Dorval,Dorval
4012689,407322,20190408000000,avenue,,Cardinal,,0,0,0,0,,,Dorval,Dorval
4012698,600116,20220512000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4012702,387660,20190114000000,boulevard,,McMillan,,0,0,0,0,,,Dorval,Dorval
4012714,407317,20190408000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012718,476201,20191210000000,rue,,Forsyth,,16281,16281,16220,16280,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4012738,356176,20180612000000,rue,des,Montérégiennes,,0,0,2191,2251,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012751,584173,20201222000000,boulevard,,De La Vérendrye,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4012753,332474,20180206000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012761,349794,20180502000000,avenue,,Saint-Pierre,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4012763,349785,20180502000000,avenue,,Saint-Pierre,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4012771,392999,20190130000000,rue,,Riverside,,205,227,202,300,Ville-Marie,Ville-Marie,Montréal,Montréal
4012772,394785,20190219000000,rue,,Jean-Talon,Ouest,0,0,259,271,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montréal,Montréal
4012779,596844,20220412000000,rue,,Port-de-Montréal,,0,0,7,7,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012780,596839,20220412000000,rue,,Port-de-Montréal,,8,8,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012800,403565,20190320000000,avenue,,Thérèse-Lavoie-Roux,,0,0,0,0,Outremont,Outremont,Montréal,Montréal
4012810,551465,20200917000000,rue,,Buies,,4553,4555,4500,4568,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4012811,551466,20200917000000,rue,,Buies,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4012812,551467,20200917000000,boulevard,,Provencher,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4012813,551468,20200917000000,boulevard,,Provencher,,7360,7360,7325,7389,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4012814,551469,20200917000000,voie,,Non-nommée,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4012833,396450,20190225000000,autoroute,,40,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4012836,403581,20190320000000,autoroute,,40,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4012842,411448,20190424000000,route,,Transcanadienne,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4012843,403577,20190320000000,voie,,Non-nommée,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4012844,403573,20190320000000,voie,,Non-nommée,,0,0,0,0,,,Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue
4012874,396454,20190225000000,autoroute,,40,,0,0,0,0,,,Baie-d'Urfé,Baie-d'Urfé
4012876,598767,20220421000000,voie,,Non-nommée,,0,0,0,0,,,Baie-d'Urfé,Baie-d'Urfé
4012910,595877,20220406000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012911,595878,20220406000000,voie,,Non-nommée,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4012926,598796,20220422000000,voie,,Non-nommée,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4012943,309230,20171101000000,boulevard,,Joseph-Versailles,,0,0,0,0,,,Montréal-Est,Montréal-Est
4012944,309225,20171101000000,boulevard,,Joseph-Versailles,,0,0,0,0,,,Montréal-Est,Montréal-Est
4012947,321323,20171213000000,rue,,De Boucherville,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012953,328268,20180118000000,rue,,Curatteau,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012954,374213,20181001000000,boulevard,,Lalande,,4840,4940,4841,4861,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4012955,374216,20181001000000,rue,,Rose,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4012956,374217,20181001000000,rue,,Rose,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4012958,328277,20180118000000,rue,,Curatteau,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012961,353912,20180604000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012968,330732,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012972,406860,20190326000000,boulevard,,Gaétan-Laberge,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012974,404103,20190325000000,boulevard,,Gaétan-Laberge,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012975,383642,20181115000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012977,383650,20181115000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012980,529664,20200522000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012981,403973,20190322000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012983,383654,20181115000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012988,374875,20181001000000,autoroute,,15-20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012992,461432,20191004000000,avenue,,Viger,Est,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4012993,330244,20180124000000,avenue,,Viger,Est,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4012994,544407,20200812000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012995,330700,20180131000000,rue,,Saint-Rémi,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012996,544408,20200812000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012997,330701,20180131000000,rue,,Saint-Rémi,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012998,353927,20180604000000,rue,,Saint-Rémi,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4012999,330702,20180131000000,rue,,Saint-Rémi,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013000,330703,20180131000000,rue,,Pullman,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013001,353928,20180604000000,rue,,Pullman,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013002,330704,20180131000000,rue,,Pullman,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013004,330705,20180131000000,rue,,Pullman,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013014,330723,20180131000000,rue,,Pullman,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013018,332990,20180207000000,rue,,Paré,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013019,330770,20180131000000,rue,,Pullman,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013023,332999,20180207000000,chemin,de la,Côte-de-Liesse,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4013024,461429,20191004000000,avenue,,Chénier,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4013038,384057,20181207000000,rue,,Buchan,,4980,5150,4955,5151,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013043,309220,20171101000000,rue,,Notre-Dame,,0,0,10000,10150,,,Montréal-Est,Montréal-Est
4013060,309581,20171108000000,avenue,,Fernand-Gauthier,,0,0,11507,11573,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4013067,394026,20190211000000,boulevard,,Lacordaire,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013070,394029,20190211000000,boulevard,,Lacordaire,,9464,9550,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013072,332413,20180201000000,rue,,Sherbrooke,,0,0,0,0,,,Montréal-Est,Montréal-Est
4013082,471932,20191119000000,avenue,,Fernand-Gauthier,,11720,11750,11507,11687,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4013094,313388,20171120000000,rue,,Courcelles,,0,0,1064,1072,,,Dorval,Dorval
4013106,319346,20171212000000,boulevard,,Langelier,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4013108,319348,20171212000000,boulevard,,Langelier,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4013137,313320,20171120000000,rue,,Houde,,0,0,0,0,,,Kirkland,Kirkland
4013150,314329,20171122000000,avenue,,Donegani,,300,300,301,327,,,Pointe-Claire,Pointe-Claire
4013156,314346,20171122000000,boulevard,,Saint-Régis,,0,0,1025,1055,,,Dorval,Dorval
4013157,314349,20171122000000,boulevard,,Saint-Régis,,1050,1150,0,0,,,Dorval,Dorval
4013158,314354,20171122000000,boulevard,,Saint-Régis,,0,0,0,0,,,Dorval,Dorval
4013161,314357,20171122000000,boulevard,,Saint-Régis,,0,0,0,0,,,Dorval,Dorval
4013188,314810,20171128000000,avenue,,Belmont,,86,86,85,95,,,Pointe-Claire,Pointe-Claire
4013190,343493,20180404000000,avenue,,Belmont,,0,0,89,91,,,Pointe-Claire,Pointe-Claire
4013191,343497,20180404000000,avenue,,Belmont,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013197,328173,20180118000000,boulevard,,Bouchard,,0,0,165,385,,,Dorval,Dorval
4013218,591347,20210804000000,boulevard,,Langelier,,0,0,3355,3355,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013219,591348,20210804000000,boulevard,,Langelier,,0,0,3225,3285,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013220,591351,20210804000000,boulevard,,Langelier,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013221,591352,20210804000000,boulevard,,Langelier,,3158,3270,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013222,591346,20210803000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013230,319150,20171211000000,boulevard,,Saint-Jean,,940,986,0,0,,,Pointe-Claire,Pointe-Claire
4013232,319156,20171211000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013233,319130,20171211000000,boulevard,,Saint-Jean,,0,0,951,985,,,Pointe-Claire,Pointe-Claire
4013237,316689,20171130000000,place,,Basile-Patenaude,,5544,5594,5515,5593,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montréal,Montréal
4013252,317060,20171205000000,boulevard,,Pitfield,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4013254,317065,20171205000000,boulevard,,Pitfield,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4013259,317067,20171205000000,avenue,,Wood,,462,464,0,0,,,Westmount,Westmount
4013260,317068,20171205000000,avenue,,Wood,,438,460,427,433,,,Westmount,Westmount
4013271,316758,20171201000000,rue,,Cleve,,15,79,14,80,,,Hampstead,Hampstead
4013311,318711,20171206000000,boulevard,,Brunswick,,17112,17154,17107,17149,,,Kirkland,Kirkland
4013343,318777,20171206000000,boulevard,,Brunswick,,17264,17266,17249,17261,,,Kirkland,Kirkland
4013382,591469,20210810000000,voie,,Non-nommée,,0,0,0,0,,,Kirkland,Kirkland
4013394,319048,20171208000000,avenue,,Cartier,,0,0,141,187,,,Pointe-Claire,Pointe-Claire
4013396,523014,20200501000000,avenue,,Cartier,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013397,523015,20200501000000,avenue,,Cartier,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013399,321335,20171213000000,avenue,de la,Gare,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013400,321336,20171213000000,avenue,de la,Gare,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013405,387609,20190114000000,boulevard,,Saint-Jean,,0,0,987,999,,,Pointe-Claire,Pointe-Claire
4013406,387610,20190114000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013407,387603,20190114000000,avenue,,Labrosse,,0,0,287,297,,,Pointe-Claire,Pointe-Claire
4013408,387604,20190114000000,avenue,,Labrosse,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013409,387606,20190114000000,boulevard,,Saint-Jean,,0,0,951,985,,,Pointe-Claire,Pointe-Claire
4013410,387607,20190114000000,boulevard,,Saint-Jean,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013411,387599,20190114000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013412,387600,20190114000000,voie,,Non-nommée,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4013438,336528,20180313000000,boulevard,,De Maisonneuve,Ouest,0,0,0,0,,,Westmount,Westmount
4013439,336529,20180313000000,boulevard,,De Maisonneuve,Ouest,0,0,0,0,,,Westmount,Westmount
4013457,562308,20201104000000,rue,de,Rougemont,,0,0,0,0,,,Kirkland,Kirkland
4013474,328253,20180118000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013475,328254,20180118000000,rue,,Sherbrooke,Est,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013480,394757,20190218000000,rue,,Sherbrooke,Est,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013481,328256,20180118000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013482,328257,20180118000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013512,403720,20190321000000,boulevard,,Saint-Jean,,0,0,223,325,,,Pointe-Claire,Pointe-Claire
4013519,341772,20180323000000,boulevard,des,Sources,,0,0,4101,4275,,,Dollard-des-Ormeaux,Dollard-des-Ormeaux
4013521,341775,20180323000000,boulevard,des,Sources,,4102,4260,0,0,,,Dollard-des-Ormeaux,Dollard-des-Ormeaux
4013531,598797,20220422000000,voie,,Non-nommée,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4013552,387724,20190114000000,boulevard,,Bouchard,,0,0,201,325,,,Dorval,Dorval
4013558,403868,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013559,403835,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013563,404050,20190325000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013566,403862,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013567,328236,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013569,403856,20190322000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013570,404054,20190325000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4013574,393997,20190211000000,rue,,Curatteau,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013575,394001,20190211000000,rue,,Curatteau,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013577,393993,20190211000000,rue,,Curatteau,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013581,393983,20190211000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4013590,481880,20200108000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013594,401440,20190318000000,rue,,Puyseaux,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013596,330646,20180130000000,rue,,Chopin,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013597,401433,20190318000000,rue,,Puyseaux,,9200,9218,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013599,401428,20190318000000,rue,,Puyseaux,,9290,9300,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013600,401430,20190318000000,rue,,Puyseaux,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013601,401432,20190318000000,rue,,Puyseaux,,0,0,9285,9285,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013602,330653,20180130000000,rue,,Chopin,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013603,401436,20190318000000,voie,,Non-nommée,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013604,401437,20190318000000,voie,,Non-nommée,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013605,401441,20190318000000,rue,,Puyseaux,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4013608,381205,20181030000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013611,472178,20191119000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013612,472179,20191119000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013613,446267,20190828000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013614,551569,20200923000000,route,,138,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4013616,551580,20200923000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4013618,578048,20201216000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4013619,551592,20200923000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013622,462187,20191015000000,voie,,Non-nommée,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4013623,551581,20200923000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4013625,384432,20181214000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4013626,386473,20181219000000,boulevard,,Angrignon,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013628,548440,20200909000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013630,584927,20210324000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4013631,386460,20181219000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013632,394595,20190215000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013633,386462,20181219000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013634,353906,20180601000000,rue,,Pullman,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013637,386464,20181219000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013638,462501,20191016000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013639,462196,20191015000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013640,353922,20180604000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013642,584401,20210128000000,boulevard,de,Sainte-Anne-de-Bellevue,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013643,553839,20200929000000,rue,,Pullman,,7000,7300,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013644,384435,20181214000000,boulevard,de,Sainte-Anne-de-Bellevue,,0,0,7455,7459,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013646,547933,20200904000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013648,389045,20190117000000,avenue,,Bourget,,0,0,0,0,,,Montréal-Est,Montréal-Est
4013649,389046,20190117000000,avenue,,Bourget,,0,0,0,0,,,Montréal-Est,Montréal-Est
4013650,389047,20190117000000,avenue,,Bourget,,0,0,0,0,,,Montréal-Est,Montréal-Est
4013654,557920,20201021000000,rue,,Saint-Rémi,,780,780,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4013670,592783,20220214000000,boulevard,,Pie-IX,,0,0,0,0,Villeray-Saint-Michel-Parc-Extension,Villeray-Saint-Michel-Parc-Extension,Montréal,Montréal
4013673,384071,20181207000000,rue,,Paré,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013674,384068,20181207000000,rue,,Paré,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013675,384056,20181207000000,rue,,Paré,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4013683,334413,20180222000000,boulevard,,Marcel-Laurin,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
