"Cote/Titre","Dates","Fichier jpg - 300 dpi (CLIQUEZ SUR LE LIEN)","Mention de crédits"
"VM97-3_7P6-28.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-28.jpg","Archives de la Ville de Montréal"
"VM97-3_7P6-30.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-30.jpg","Archives de la Ville de Montréal"
"VM97-3_7P6-33.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-33.jpg","Archives de la Ville de Montréal"
"VM97-3_7P6-34.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-34.jpg","Archives de la Ville de Montréal"
"VM97-3_7P6-35.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-35.jpg","Archives de la Ville de Montréal"
"VM97-3_7P6-36.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-36.jpg","Archives de la Ville de Montréal"
"VM97-3_7P6-37.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P6-37.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-01.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-01.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-02.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-02.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-03.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-03.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-04.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-04.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-05.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-05.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-06.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-06.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-07.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-07.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-08.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-08.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-09.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-09.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-10.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-10.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-11.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-11.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-12.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-12.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-13.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-13.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-14.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-14.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-15.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-15.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-16.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-16.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-17.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-17.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-18.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-18.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-19.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-19.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-20.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-20.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-21.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-21.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-22.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-22.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-23.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-23.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-24.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-24.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-25.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-25.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-26.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-26.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-27.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-27.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-28.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-28.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-29.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-29.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-30.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-30.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-31.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-31.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-32.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-32.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-33.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-33.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-34.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-34.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-35.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-35.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-36.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-36.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-37.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-37.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-38.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-38.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-39.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-39.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-40.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-40.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-41.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-41.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-42.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-42.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-43.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-43.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-44.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-44.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-45.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-45.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-46.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-46.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-48.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-48.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-49.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-49.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-50.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-50.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-51.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-51.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-52.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-52.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-53.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-53.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-54.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-54.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-55.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-55.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-56.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-56.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-57.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-57.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-58.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-58.jpg","Archives de la Ville de Montréal"
"VM97-3_7P7-59.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P7-59.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-01.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-01.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-02.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-02.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-03.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-03.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-04.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-04.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-05.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-05.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-06.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-06.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-07.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-07.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-08.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-08.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-09.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-09.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-10.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-10.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-11.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-11.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-12.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-12.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-13.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-13.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-14.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-14.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-15.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-15.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-16.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-16.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-17.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-17.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-18.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-18.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-19.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-19.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-20.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-20.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-21.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-21.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-22.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-22.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-23.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-23.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-24.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-24.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-25.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-25.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-26.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-26.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-27.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-27.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-29.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-29.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-30.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-30.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-31.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-31.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-33.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-33.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-34.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-34.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-35.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-35.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-36.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-36.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-37.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-37.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-38.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-38.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-39.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-39.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-40.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-40.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-41.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-41.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-42.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-42.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-43.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-43.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-44.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-44.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-45.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-45.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-46.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-46.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-47.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-47.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-48.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-48.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-49.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-49.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-50.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-50.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-51.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-51.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-52.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-52.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-53.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-53.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-54.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-54.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-55.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-55.jpg","Archives de la Ville de Montréal"
"VM97-3_7P8-56.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P8-56.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-01.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-01.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-02.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-02.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-03.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-03.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-04.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-04.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-05.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-05.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-06.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-06.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-07.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-07.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-08.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-08.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-09.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-09.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-10.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-10.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-11.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-11.jpg","Archives de la Ville de Montréal"
"VM97-3_7P9-12.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P9-12.jpg","Archives de la Ville de Montréal"
