annee,reg_n,num_c,num_n,num_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,pression_moy,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2018,Mauricie,51065,Saint-Alexis-des-Monts,P,-73.2463668458746,46.6304313,4.4,3.2,2.8,6.0,92,21,44,0,100.00,25.859
2018,Mauricie,51070,Saint-Mathieu-du-Parc,M,-72.9694663148136,46.642366588,2.0,3.2,2.1,6.0,4,2,21,0,0.00,6.772
2018,Mauricie,51075,Saint-Élie-de-Caxton,M,-72.9988574438535,46.5203817715,1.7,3.2,2.1,6.0,10,6,39,0,0.00,7.443
2018,Mauricie,51080,Charette,M,-72.9398435790959,46.436264789,2.4,3.2,2.1,6.0,24,10,32,2,0.00,14.226
2018,Mauricie,51085,Saint-Boniface,M,-72.849979424944,46.523496742,1.5,3.2,2.8,6.0,55,38,49,4,0.00,40.680
2018,Mauricie,51090,Saint-Étienne-des-Grès,P,-72.7705896997462,46.4293959095,1.1,3.2,2.8,6.0,20,19,32,2,82.00,30.600
2018,Mauricie,90012,La Tuque,V,-74.2945833377886,48.0328089535,3.3,3.2,3.2,6.0,433,132,65,17,100.00,89.541
2018,Mauricie,90017,La Bostonnais,M,-72.5989118845634,47.5473811245,,3.2,,6.0,,,,,,
2018,Mauricie,90027,Lac-Édouard,M,-72.3474473587623,47.60253443,,3.2,,6.0,,,,,,
2018,Montréal,66007,Montréal-Est,V,-73.5208336251575,45.628626915,56.6,19.0,2.8,6.0,2101,37,50,2,200.00,47.388
2018,Montréal,66023,Montréal,V,-73.5996805062636,45.558626812,21.2,19.0,9.3,6.0,141145,6664,50,2040,101.00,4733.700
2018,Montréal,66032,Westmount,V,-73.5994781890706,45.48470579,,19.0,,6.0,,,,,,
2018,Montréal,66047,Montréal-Ouest,V,-73.6502975751104,45.4531211025,13.5,19.0,3.2,6.0,489,36,50,10,100.00,23.438
2018,Montréal,66058,Côte-Saint-Luc,V,-73.6665313585839,45.467998726,6.1,19.0,3.5,6.0,1068,174,49,37,108.00,70.425
2018,Montréal,66062,Hampstead,V,-73.6457801082594,45.4814890745,0.8,19.0,3.2,6.0,37,49,56,3,100.00,28.431
2018,Montréal,66072,Mont-Royal,V,-73.6522811922769,45.507307428,10.5,19.0,3.5,6.0,1524,145,53,16,100.00,95.396
2018,Montréal,66087,Dorval,V,-73.751892430188,45.4565158245,14.3,19.0,3.5,6.0,1389,97,48,22,100.00,137.961
2018,Montréal,66092,L'Île-Dorval,V,-73.7419326579939,45.432186491,,19.0,,6.0,,,,,,
2018,Montréal,66097,Pointe-Claire,V,-73.8051441812799,45.437075206,8.6,19.0,3.5,6.0,2226,260,49,91,289.00,195.491
2018,Montréal,66102,Kirkland,V,-73.8589374699364,45.4528897065,6.9,19.0,3.5,6.0,1238,181,55,11,100.00,116.198
2018,Montréal,66107,Beaconsfield,V,-73.8612618694923,45.4154796985,4.3,19.0,3.5,6.0,656,152,46,39,300.00,126.622
2018,Montréal,66112,Baie-D'Urfé,V,-73.9140476243636,45.4165649125,0.8,19.0,2.8,6.0,32,40,50,0,0.00,47.136
2018,Montréal,66117,Sainte-Anne-de-Bellevue,V,-73.9394749971289,45.4239763615,7.4,19.0,3.2,6.0,258,35,48,6,100.00,30.906
2018,Montréal,66127,Senneville,VL,-73.9692487905887,45.4357659955,6.8,19.0,2.1,6.0,74,11,53,5,0.00,8.570
2018,Montréal,66142,Dollard-Des Ormeaux,V,-73.8191030246519,45.4843801985,8.4,19.0,3.5,6.0,2196,260,48,23,100.00,207.220
2018,Montérégie,46005,Abercorn,VL,-72.6640346738702,45.0414197495,,3.6,,6.0,,,,,,
2018,Montérégie,46010,Frelighsburg,M,-72.8112188576446,45.045971327,,3.6,,6.0,,,,,,
2018,Montérégie,46017,Saint-Armand,M,-73.0037125538214,45.045527531,,3.6,,6.0,,,,,,
2018,Montérégie,46025,Pike River,M,-73.0681354845384,45.1143860475,,3.6,,6.0,,,,,,
2018,Montérégie,46030,Stanbridge Station,M,-73.0241789550566,45.1128499205,,3.6,,6.0,,,,,,
2018,Montérégie,46035,Bedford,V,-72.9837999512541,45.1207613945,3.5,3.6,2.8,6.0,91,26,46,10,128.00,23.411
2018,Montérégie,46040,Bedford,CT,-72.9964820938744,45.1129553255,,3.6,,6.0,,,,,,
2018,Montérégie,46045,Stanbridge East,M,-72.9159304703479,45.113459293,,3.6,,6.0,,,,,,
2018,Montérégie,46050,Dunham,V,-72.7843846542985,45.1516080925,,3.6,,6.0,,,,,,
2018,Montérégie,46058,Sutton,V,-72.5881736672928,45.0861023095,0.9,3.6,2.8,6.0,43,47,59,10,62.00,37.527
2018,Montérégie,46065,Bolton-Ouest,M,-72.4400545534008,45.230347575,,3.6,,6.0,,,,,,
2018,Montérégie,46070,Brome,VL,-72.5716375848535,45.1827560375,,3.6,,6.0,,,,,,
2018,Montérégie,46075,Lac-Brome,V,-72.5816527530859,45.232585077,3.7,3.6,2.8,6.0,162,43,50,17,100.00,47.541
2018,Montérégie,46078,Bromont,V,-72.6892882935198,45.301945098,5.6,3.6,3.2,6.0,496,88,50,4,0.00,117.263
2018,Montérégie,46080,Cowansville,V,-72.7618648652767,45.2084902505,5.6,3.6,3.5,6.0,729,130,56,49,100.00,123.231
2018,Montérégie,46085,East Farnham,M,-72.7729478812576,45.238432262,,3.6,,6.0,,,,,,
2018,Montérégie,46090,Brigham,M,-72.8068627417209,45.261804374,,3.6,,6.0,,,,,,
2018,Montérégie,46095,Saint-Ignace-de-Stanbridge,M,-72.9346308572578,45.187527848,,3.6,,6.0,,,,,,
2018,Montérégie,46100,Notre-Dame-de-Stanbridge,M,-73.0389783528985,45.181603616,,3.6,,6.0,,,,,,
2018,Montérégie,46105,Sainte-Sabine,M,-73.0240062470057,45.2425170805,,3.6,,6.0,,,,,,
2018,Montérégie,46112,Farnham,V,-72.9612286239676,45.283401644,2.0,3.6,3.2,6.0,108,55,49,10,100.00,49.013
2018,Montérégie,47010,Saint-Alphonse-de-Granby,M,-72.8170954555035,45.3272063425,,3.6,,6.0,,,,,,
2018,Montérégie,47017,Granby,V,-72.7502472449519,45.39827124,2.1,3.6,2.5,6.0,764,370,56,65,200.00,272.370
2018,Montérégie,47025,Waterloo,V,-72.5278560356024,45.3361845875,1.9,3.6,2.8,6.0,167,89,85,17,100.00,42.959
2018,Montérégie,47030,Warden,VL,-72.5157883590307,45.3782672155,,3.6,,6.0,,,,,,
2018,Montérégie,47035,Shefford,CT,-72.5646081862065,45.3636366215,0.6,3.6,2.1,6.0,1,1,32,0,100.00,2.770
2018,Montérégie,47040,Saint-Joachim-de-Shefford,M,-72.5256019297393,45.440899872,,3.6,,6.0,,,,,,
2018,Montérégie,47047,Roxton Pond,M,-72.6439374382508,45.4706541125,0.9,3.6,2.8,6.0,27,29,42,1,0.00,25.857
2018,Montérégie,47055,Sainte-Cécile-de-Milton,M,-72.7509310015334,45.498028243,,3.6,,6.0,,,,,,
2018,Montérégie,48005,Béthanie,M,-72.4257082679079,45.511273684,,3.6,,6.0,,,,,,
2018,Montérégie,48010,Roxton Falls,VL,-72.5236908855004,45.5770623,,3.6,,6.0,,,,,,
2018,Montérégie,48015,Roxton,CT,-72.5314144073217,45.5490505495,,3.6,,6.0,,,,,,
2018,Montérégie,48020,Sainte-Christine,P,-72.3787847325266,45.6004329325,,3.6,,6.0,,,,,,
2018,Montérégie,48028,Acton Vale,V,-72.5620665144221,45.636095593,1.9,3.6,3.2,6.0,180,96,90,14,10.00,44.440
2018,Montérégie,48038,Upton,M,-72.6797665713028,45.66126654,8.4,3.6,2.8,6.0,93,11,39,4,100.00,13.083
2018,Montérégie,48045,Saint-Théodore-d'Acton,M,-72.5671078227614,45.6972292155,,3.6,,6.0,,,,,,
2018,Montérégie,48050,Saint-Nazaire-d'Acton,P,-72.6365440076083,45.7527712385,,3.6,,6.0,,,,,,
2018,Montérégie,53005,Saint-David,M,-72.8404253168074,45.931535439,0.8,3.6,2.1,6.0,21,26,49,0,0.00,57.371
2018,Montérégie,53010,Massueville,VL,-72.9324329200436,45.911247102,0.7,3.6,2.1,6.0,5,7,49,0,0.00,6.358
2018,Montérégie,53015,Saint-Aimé,M,-72.9653838664939,45.918233532,1.0,3.6,2.1,6.0,17,17,50,5,0.00,35.821
2018,Montérégie,53020,Saint-Robert,M,-72.9865504344789,45.969689459,1.5,3.6,2.8,6.0,46,31,50,0,0.00,45.974
2018,Montérégie,53025,Sainte-Victoire-de-Sorel,M,-73.0820844789348,45.9507796905,1.9,3.6,2.8,6.0,60,32,39,3,100.00,48.272
2018,Montérégie,53032,Saint-Ours,V,-73.1116687908471,45.8864049665,1.6,3.6,2.8,6.0,49,30,49,5,0.00,42.080
2018,Montérégie,53040,Saint-Roch-de-Richelieu,M,-73.1690634788114,45.8987195485,3.0,3.6,2.8,6.0,80,27,42,12,0.00,34.015
2018,Montérégie,53050,Saint-Joseph-de-Sorel,V,-73.1368847048434,46.047807266,,3.6,,6.0,,,,,,
2018,Montérégie,53052,Sorel-Tracy,V,-73.1316928147649,46.007919434,1.8,3.6,3.5,6.0,609,342,51,41,33.00,256.646
2018,Montérégie,53065,Sainte-Anne-de-Sorel,M,-73.0208004919776,46.072904929,1.2,3.6,2.8,6.0,52,41,56,3,0.00,24.760
2018,Montérégie,53072,Yamaska,M,-72.947286039773,46.02586746,0.3,3.6,2.8,6.0,7,23,39,2,0.00,45.283
2018,Montérégie,53085,Saint-Gérard-Majella,P,-72.839199319452,46.0083722255,0.7,3.6,2.1,6.0,4,6,30,2,0.00,22.043
2018,Montérégie,54008,Saint-Pie,V,-72.8860561987117,45.5152312505,2.1,3.6,2.8,6.0,80,37,41,5,0.00,49.500
2018,Montérégie,54017,Saint-Damase,M,-73.0104156907842,45.5217028795,1.1,3.6,2.8,6.0,45,42,50,2,0.00,64.000
2018,Montérégie,54025,Sainte-Madeleine,VL,-73.0922126615758,45.594264492,3.5,3.6,2.8,6.0,72,21,48,4,0.00,18.933
2018,Montérégie,54030,Sainte-Marie-Madeleine,P,-73.0421777138163,45.58460706,,3.6,,6.0,,,,,,
2018,Montérégie,54035,La Présentation,M,-73.0662513801657,45.679667531,0.9,3.6,2.8,6.0,59,64,85,6,0.00,54.588
2018,Montérégie,54048,Saint-Hyacinthe,V,-72.9336377487783,45.637144154,,3.6,,6.0,,,,,,
2018,Montérégie,54060,Saint-Dominique,M,-72.8389549873935,45.581644929,2.7,3.6,2.8,6.0,44,16,42,2,100.00,14.403
2018,Montérégie,54065,Saint-Valérien-de-Milton,M,-72.7041033415815,45.570837712,,3.6,,6.0,,,,,,
2018,Montérégie,54072,Saint-Liboire,M,-72.7659593372722,45.651867746,1.6,3.6,2.8,6.0,17,11,35,0,0.00,10.897
2018,Montérégie,54090,Saint-Simon,M,-72.8443701603918,45.719197258,3.8,3.6,2.1,6.0,25,7,49,1,0.00,9.357
2018,Montérégie,54095,Sainte-Hélène-de-Bagot,M,-72.7435733738209,45.7321672365,1.1,3.6,2.1,6.0,12,11,42,6,0.00,8.057
2018,Montérégie,54100,Saint-Hugues,M,-72.8359552027028,45.792915414,0.2,3.6,2.1,6.0,3,12,43,1,0.00,25.030
2018,Montérégie,54105,Saint-Barnabé-Sud,M,-72.9283225501847,45.7450942145,,3.6,,6.0,,,,,,
2018,Montérégie,54110,Saint-Jude,M,-72.9900952878576,45.7893012165,0.5,3.6,2.8,6.0,18,35,53,3,0.00,42.760
2018,Montérégie,54115,Saint-Bernard-de-Michaudville,M,-73.0753749532014,45.821464398,3.0,3.6,2.1,6.0,55,18,49,0,0.00,36.220
2018,Montérégie,54120,Saint-Louis,M,-72.9800620543365,45.852498266,0.7,3.6,2.1,6.0,15,21,53,0,0.00,36.584
2018,Montérégie,54125,Saint-Marcel-de-Richelieu,M,-72.8934250688015,45.855137251,1.2,3.6,2.1,6.0,19,17,50,0,0.00,34.903
2018,Montérégie,55008,Ange-Gardien,M,-72.9162513287281,45.330090651,3.5,3.6,2.8,6.0,67,19,46,2,0.00,21.750
2018,Montérégie,55015,Saint-Paul-d'Abbotsford,M,-72.8780823671111,45.4300738245,0.8,3.6,2.1,6.0,4,5,42,6,22.00,4.472
2018,Montérégie,55023,Saint-Césaire,V,-72.9857583109497,45.4069588825,3.2,3.6,3.2,6.0,146,45,45,11,200.00,55.900
2018,Montérégie,55030,Sainte-Angèle-de-Monnoir,M,-73.0913074854654,45.3975782585,3.8,3.6,2.8,6.0,27,7,35,2,83.00,9.852
2018,Montérégie,55037,Rougemont,M,-73.0608339458751,45.450991572,,3.6,,6.0,,,,,,
2018,Montérégie,55048,Marieville,V,-73.1493348578841,45.433884962,1.0,3.6,3.5,6.0,59,57,42,6,0.00,56.700
2018,Montérégie,55057,Richelieu,V,-73.2218659045272,45.409745556,,3.6,,6.0,,,,,,
2018,Montérégie,55065,Saint-Mathias-sur-Richelieu,M,-73.2168522050166,45.488984658,1.1,3.6,2.8,6.0,45,39,53,7,0.00,26.759
2018,Montérégie,56005,Venise-en-Québec,M,-73.1403542437014,45.077326485,,3.6,,6.0,,,,,,
2018,Montérégie,56010,Saint-Georges-de-Clarenceville,M,-73.1940352415303,45.053724578,,3.6,,6.0,,,,,,
2018,Montérégie,56015,Noyan,M,-73.2979759289169,45.0538800315,,3.6,,6.0,,,,,,
2018,Montérégie,56023,Lacolle,M,-73.3692231442565,45.071177019,,3.6,,6.0,,,,,,
2018,Montérégie,56030,Saint-Valentin,M,-73.3230699682778,45.135556831,,3.6,,6.0,,,,,,
2018,Montérégie,56035,Saint-Paul-de-l'Île-aux-Noix,M,-73.2859659623393,45.1246190135,,3.6,,6.0,,,,,,
2018,Montérégie,56042,Henryville,M,-73.2136943108455,45.141317192,,3.6,,6.0,,,,,,
2018,Montérégie,56050,Saint-Sébastien,M,-73.1289359448035,45.1520534725,,3.6,,6.0,,,,,,
2018,Montérégie,56055,Saint-Alexandre,M,-73.1243527016104,45.2303320925,0.2,3.6,2.8,6.0,2,13,43,2,0.00,12.278
2018,Montérégie,56060,Sainte-Anne-de-Sabrevois,P,-73.2151896700425,45.214853393,,3.6,,6.0,,,,,,
2018,Montérégie,56065,Saint-Blaise-sur-Richelieu,M,-73.3125448002577,45.2170637865,,3.6,,6.0,,,,,,
2018,Montérégie,56083,Saint-Jean-sur-Richelieu,V,-73.3013326911427,45.3246291485,3.9,3.6,2.5,6.0,2294,596,47,186,100.00,497.540
2018,Montérégie,56097,Mont-Saint-Grégoire,M,-73.1502705887678,45.3283739805,,3.6,,6.0,,,,,,
2018,Montérégie,56105,Sainte-Brigide-d'Iberville,M,-73.0700570050651,45.3158821615,,3.6,,6.0,,,,,,
2018,Montérégie,57005,Chambly,V,-73.2850512982575,45.42940028,1.7,3.6,3.5,6.0,397,230,40,50,200.00,152.060
2018,Montérégie,57010,Carignan,V,-73.3353765219226,45.4482209585,1.8,3.6,3.2,6.0,180,100,64,3,0.00,62.448
2018,Montérégie,57020,Saint-Basile-le-Grand,V,-73.2705462359848,45.5280156325,2.4,3.6,3.5,6.0,451,189,50,38,100.00,98.510
2018,Montérégie,57025,McMasterville,M,-73.2320635531646,45.546399152,1.3,3.6,3.2,6.0,55,42,42,4,100.00,33.395
2018,Montérégie,57030,Otterburn Park,V,-73.210346646305,45.537974652,2.0,3.6,3.2,6.0,142,71,49,13,100.00,50.633
2018,Montérégie,57033,Saint-Jean-Baptiste,M,-73.1345883880089,45.514534609,,3.6,,6.0,,,,,,
2018,Montérégie,57035,Mont-Saint-Hilaire,V,-73.1683073652827,45.5703320045,2.0,3.6,3.5,6.0,448,222,56,13,125.00,157.466
2018,Montérégie,57040,Beloeil,V,-73.2107385945939,45.589563647,2.5,3.6,3.5,6.0,541,220,46,38,101.00,144.458
2018,Montérégie,57045,Saint-Mathieu-de-Beloeil,M,-73.2544722181608,45.6058240995,1.9,3.6,,6.0,,,,0,700.00,
2018,Montérégie,57050,Saint-Marc-sur-Richelieu,M,-73.2313160104946,45.6855613535,1.9,3.6,,6.0,,,,0,700.00,
2018,Montérégie,57057,Saint-Charles-sur-Richelieu,M,-73.1495573562129,45.6582635875,1.9,3.6,,6.0,,,,0,700.00,
2018,Montérégie,57068,Saint-Denis-sur-Richelieu,M,-73.1284062339827,45.7561262145,1.9,3.6,3.5,6.0,364,189,49,0,0.00,252.000
2018,Montérégie,57075,Saint-Antoine-sur-Richelieu,M,-73.2079007998418,45.7949341575,1.9,3.6,,6.0,,,,0,700.00,
2018,Montérégie,58007,Brossard,V,-73.4615353656493,45.4495897975,3.9,3.6,2.5,6.0,1521,386,35,28,132.00,313.000
2018,Montérégie,58012,Saint-Lambert,V,-73.5090130551202,45.4975033765,7.1,3.6,3.5,6.0,1784,250,60,32,200.00,105.000
2018,Montérégie,58033,Boucherville,V,-73.4320950584234,45.593542165,,3.6,,6.0,,,,,,
2018,Montérégie,58037,Saint-Bruno-de-Montarville,V,-73.3422860132129,45.5263725635,2.0,3.6,3.5,6.0,523,259,51,89,100.00,178.448
2018,Montérégie,58227,Longueuil,V,-73.4473240967761,45.5108880595,8.5,3.6,9.3,6.0,12370,1459,50,384,100.00,995.000
2018,Montérégie,59010,Sainte-Julie,V,-73.3313060732357,45.6017997245,2.1,3.6,3.5,6.0,584,284,53,32,20.00,164.361
2018,Montérégie,59015,Saint-Amable,M,-73.3030298748881,45.6568662235,1.4,3.6,3.5,6.0,122,90,38,3,99.00,87.936
2018,Montérégie,59020,Varennes,V,-73.4099786127148,45.6810837585,1.1,3.6,3.5,6.0,180,166,38,13,96.00,133.000
2018,Montérégie,59025,Verchères,M,-73.3507899306306,45.749132933,1.4,3.6,3.2,6.0,59,44,40,2,4.00,54.170
2018,Montérégie,59030,Calixa-Lavallée,M,-73.2623998567454,45.751255312,1.2,3.6,2.1,6.0,12,11,49,0,0.00,20.150
2018,Montérégie,59035,Contrecoeur,V,-73.2227018051681,45.8829615135,,3.6,,6.0,,,,,,
2018,Montérégie,67005,Saint-Mathieu,M,-73.5385581065027,45.3133028685,,3.6,,6.0,,,,,,
2018,Montérégie,67010,Saint-Philippe,V,-73.455201740432,45.3375308215,0.9,3.6,3.2,6.0,38,43,42,2,98.00,27.922
2018,Montérégie,67015,La Prairie,V,-73.4467148138697,45.40362902,0.9,3.6,3.5,6.0,160,186,40,12,100.00,123.373
2018,Montérégie,67020,Candiac,V,-73.5151704117462,45.3760812825,,3.6,,6.0,,,,,,
2018,Montérégie,67025,Delson,V,-73.5483684272823,45.3760812825,,3.6,,6.0,,,,,,
2018,Montérégie,67030,Sainte-Catherine,V,-73.5709009424536,45.406176892,,3.6,,6.0,,,,,,
2018,Montérégie,67035,Saint-Constant,V,-73.5958316699414,45.345492673,3.9,3.6,3.5,6.0,876,227,55,25,100.00,125.440
2018,Montérégie,67040,Saint-Isidore,P,-73.687349332667,45.289943724,4.6,3.6,2.8,6.0,62,13,39,3,113.00,12.025
2018,Montérégie,67045,Mercier,V,-73.7515167163435,45.3009374,0.6,3.6,3.5,6.0,58,96,37,6,0.00,75.085
2018,Montérégie,67050,Châteauguay,V,-73.7350457190486,45.360133124,,3.6,,6.0,,,,,,
2018,Montérégie,67055,Léry,V,-73.7967326943721,45.3431881365,,3.6,,6.0,,,,,,
2018,Montérégie,68005,Saint-Bernard-de-Lacolle,M,-73.4545881477789,45.065799721,,3.6,,6.0,,,,,,
2018,Montérégie,68010,Hemmingford,VL,-73.5855059649054,45.048984142,1.8,3.6,2.1,6.0,11,6,35,3,60.00,6.577
2018,Montérégie,68015,Hemmingford,CT,-73.6018670993862,45.068277899,,3.6,,6.0,,,,,,
2018,Montérégie,68020,Sainte-Clotilde,M,-73.6633476598943,45.152412601,,3.6,,6.0,,,,,,
2018,Montérégie,68025,Saint-Patrice-de-Sherrington,M,-73.5366022676233,45.1470086745,,3.6,,6.0,,,,,,
2018,Montérégie,68030,Napierville,M,-73.4032888314637,45.1873934215,3.1,3.6,2.8,6.0,77,25,34,2,100.00,30.018
2018,Montérégie,68035,Saint-Cyprien-de-Napierville,M,-73.4370148094849,45.1831941795,1.8,3.6,2.1,6.0,8,4,32,1,100.00,4.376
2018,Montérégie,68040,Saint-Jacques-le-Mineur,M,-73.4370117908644,45.2619967585,,3.6,,6.0,,,,,,
2018,Montérégie,68045,Saint-Édouard,M,-73.506559753192,45.244234757,,3.6,,6.0,,,,,,
2018,Montérégie,68050,Saint-Michel,M,-73.5743409101393,45.228400404,,3.6,,6.0,,,,,,
2018,Montérégie,68055,Saint-Rémi,V,-73.6387320388957,45.249884447,,3.6,,6.0,,,,,,
2018,Montérégie,69005,Havelock,CT,-73.75141954075,45.0478044335,,3.6,,6.0,,,,,,
2018,Montérégie,69010,Franklin,M,-73.900444709153,45.0509863625,1.3,3.6,2.1,6.0,3,2,42,1,0.00,2.894
2018,Montérégie,69017,Saint-Chrysostome,M,-73.7718089355713,45.11031763,1.2,3.6,2.8,6.0,16,13,38,2,0.00,10.859
2018,Montérégie,69025,Howick,M,-73.8486255556999,45.1887669485,,3.6,,6.0,,,,,,
2018,Montérégie,69030,Très-Saint-Sacrement,P,-73.8647222182437,45.160425849,,3.6,,6.0,,,,,,
2018,Montérégie,69037,Ormstown,M,-73.981374804405,45.110052598,,3.6,,6.0,,,,,,
2018,Montérégie,69045,Hinchinbrooke,M,-74.0999121293,45.0537566175,,3.6,,6.0,,,,,,
2018,Montérégie,69050,Elgin,M,-74.2406166309999,45.0326631075,,3.6,,6.0,,,,,,
2018,Montérégie,69055,Huntingdon,V,-74.1796475074449,45.088342072,,3.6,,6.0,,,,,,
2018,Montérégie,69060,Godmanchester,CT,-74.2393081174472,45.0786278325,,3.6,,6.0,,,,,,
2018,Montérégie,69065,Sainte-Barbe,M,-74.2182835565927,45.171602312,0.9,3.6,2.8,6.0,18,20,39,0,0.00,22.800
2018,Montérégie,69070,Saint-Anicet,M,-74.3513464587822,45.110368494,,3.6,,6.0,,,,,,
2018,Montérégie,69075,Dundee,CT,-74.4685341427957,45.0334746865,,3.6,,6.0,,,,,,
2018,Montérégie,70005,Saint-Urbain-Premier,M,-73.7244192330124,45.2118680565,,3.6,,6.0,,,,,,
2018,Montérégie,70012,Sainte-Martine,M,-73.7888375629181,45.2552994795,,3.6,,6.0,,,,,,
2018,Montérégie,70022,Beauharnois,V,-73.8906619414561,45.299686754,7.9,3.6,3.5,6.0,977,124,41,43,100.00,79.774
2018,Montérégie,70030,Saint-Étienne-de-Beauharnois,M,-73.9009184974618,45.233295414,,3.6,,6.0,,,,,,
2018,Montérégie,70035,Saint-Louis-de-Gonzague,P,-74.0081102048097,45.204930576,,3.6,,6.0,,,,,,
2018,Montérégie,70040,Saint-Stanislas-de-Kostka,M,-74.1220509665847,45.1887439275,,3.6,,6.0,,,,,,
2018,Montérégie,70052,Salaberry-de-Valleyfield,V,-74.0587912337054,45.268007953,,3.6,,6.0,,,,,,
2018,Montérégie,71005,Rivière-Beaudette,M,-74.330214880934,45.218284081,,3.6,,6.0,,,,,,
2018,Montérégie,71015,Saint-Télesphore,M,-74.3924881935398,45.280178904,,3.6,,6.0,,,,,,
2018,Montérégie,71020,Saint-Polycarpe,M,-74.3034785080023,45.30179309,1.1,3.6,2.8,6.0,23,21,39,10,0.00,31.951
2018,Montérégie,71025,Saint-Zotique,M,-74.2567190183101,45.235474716,1.1,3.6,3.2,6.0,80,75,42,4,0.00,53.104
2018,Montérégie,71033,Les Coteaux,M,-74.2468797370348,45.262545375,1.2,3.6,3.2,6.0,50,41,46,2,0.00,30.080
2018,Montérégie,71040,Coteau-du-Lac,V,-74.1965718904087,45.2959397945,2.5,3.6,3.2,6.0,130,52,45,28,0.00,49.705
2018,Montérégie,71045,Saint-Clet,M,-74.2254438065593,45.342200835,,3.6,,6.0,,,,,,
2018,Montérégie,71050,Les Cèdres,M,-74.0846849401268,45.33857249,0.6,3.6,3.2,6.0,36,57,49,5,0.00,54.137
2018,Montérégie,71055,Pointe-des-Cascades,VL,-73.9548459838583,45.33098703,4.6,3.6,2.8,6.0,64,14,55,1,0.00,11.714
2018,Montérégie,71060,L'Île-Perrot,V,-73.9551584370862,45.3869789835,,3.6,,6.0,,,,,,
2018,Montérégie,71065,Notre-Dame-de-l'Île-Perrot,V,-73.9038051737864,45.371378414,3.0,3.6,3.5,6.0,307,102,46,6,0.00,82.497
2018,Montérégie,71070,Pincourt,V,-73.9847166627931,45.372168076,1.3,3.6,3.5,6.0,128,98,41,21,200.00,74.671
2018,Montérégie,71075,Terrasse-Vaudreuil,M,-73.9862783192268,45.391514876,1.6,3.6,2.8,6.0,31,19,47,7,100.00,12.611
2018,Montérégie,71083,Vaudreuil-Dorion,V,-74.0401512330947,45.3916484415,,3.6,,6.0,,,,,,
2018,Montérégie,71090,Vaudreuil-sur-le-Lac,VL,-74.0390777303138,45.4366106085,2.4,3.6,2.8,6.0,25,11,35,0,0.00,13.385
2018,Montérégie,71095,L'Île-Cadieux,V,-74.0133673459686,45.441320612,2.4,3.6,,6.0,,,,1,700.00,
2018,Montérégie,71100,Hudson,V,-74.1665581418637,45.4644401795,,3.6,,6.0,,,,,,
2018,Montérégie,71105,Saint-Lazare,V,-74.1688542500601,45.4110955015,1.7,3.6,3.5,6.0,346,202,51,27,0.00,203.678
2018,Montérégie,71110,Sainte-Marthe,M,-74.3043773265837,45.39098931,1.4,3.6,2.1,6.0,4,3,32,2,0.00,7.209
2018,Montérégie,71115,Sainte-Justine-de-Newton,M,-74.3781981030554,45.362409731,,3.6,,6.0,,,,,,
2018,Montérégie,71125,Très-Saint-Rédempteur,M,-74.3768009343715,45.431250545,,3.6,,6.0,,,,,,
2018,Montérégie,71133,Rigaud,V,-74.3125219245199,45.4792643485,,3.6,,6.0,,,,,,
2018,Montérégie,71140,Pointe-Fortune,VL,-74.3707117513003,45.5416700885,,3.6,,6.0,,,,,,
2018,Nord-du-Québec,99005,Lebel-sur-Quévillon,V,-76.9932994849448,49.04858006,,5.1,,6.0,,,,,,
2018,Nord-du-Québec,99015,Matagami,V,-77.6406209996942,49.7499838905,,5.1,,6.0,,,,,,
2018,Nord-du-Québec,99020,Chapais,V,-74.8257797764277,49.781360948,3.1,5.1,2.8,6.0,107,34,76,2,3.00,18.400
2018,Nord-du-Québec,99025,Chibougamau,V,-74.2447401821288,49.880798939,6.2,5.1,3.2,6.0,360,58,45,9,0.00,51.476
2018,Nord-du-Québec,99060,Gouvernement régional d'Eeyou Istchee Baie-James,M,-77.3317262104055,51.959340141,,5.1,,6.0,,,,,,
2018,Outaouais,80005,Fassett,M,-74.8397541102553,45.6507064035,,3.0,,6.0,,,,,,
2018,Outaouais,80010,Montebello,M,-74.9457158449222,45.651393344,,3.0,,6.0,,,,,,
2018,Outaouais,80015,Notre-Dame-de-Bonsecours,M,-74.8564281058107,45.757423573,,3.0,,6.0,,,,,,
2018,Outaouais,80020,Notre-Dame-de-la-Paix,M,-74.9843563203627,45.7947086405,,3.0,,6.0,,,,,,
2018,Outaouais,80027,Saint-André-Avellin,M,-75.0362230700211,45.740937569,,3.0,,6.0,,,,,,
2018,Outaouais,80037,Papineauville,M,-75.0251536390987,45.668119162,2.8,3.0,2.8,6.0,88,32,59,5,100.00,29.050
2018,Outaouais,80045,Plaisance,M,-75.1083465614502,45.6208957605,2.5,3.0,2.8,6.0,36,15,49,5,100.00,21.514
2018,Outaouais,80050,Thurso,V,-75.2442250433969,45.6056486775,2.6,3.0,2.8,6.0,76,29,46,4,100.00,20.953
2018,Outaouais,80055,Lochaber,CT,-75.186736548424,45.619313401,,3.0,,6.0,,,,,,
