annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_prec,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2018,Mauricie,35010,Lac-aux-Sables,P,-72.4540902838721,46.925527633,323,278,252,268,1,851,441.00,1.93,132,100,423,,454,425,536
2018,Mauricie,35015,Saint-Adelphe,P,-72.4097003614148,46.7429961515,245,278,252,268,1,652,334.00,1.95,76,58,321,319,454,425,536
2018,Mauricie,35020,Saint-Séverin,P,-72.5137391524936,46.6571670025,250,278,252,268,1,776,357.00,2.17,88,71,311,282,454,425,536
2018,Mauricie,35027,Saint-Tite,V,-72.5710449384222,46.7317889955,,278,,268,,,,,,,,,454,,536
2018,Mauricie,35035,Hérouxville,P,-72.6043871778668,46.6741527655,299,278,259,268,2,1248,602.00,2.07,206,136,453,,454,487,536
2018,Mauricie,35040,Grandes-Piles,VL,-72.6967527483134,46.736936886,422,278,252,268,1,262,158.00,1.66,53,40,551,,454,425,536
2018,Mauricie,35045,Saint-Roch-de-Mékinac,P,-72.7592379597074,46.819877836,,278,,268,,,,,,,,829,454,,536
2018,Mauricie,35050,Sainte-Thècle,M,-72.5774685408417,46.84558538,279,278,259,268,1,1847,931.00,1.98,240,188,356,340,454,487,536
2018,Mauricie,35055,Trois-Rives,M,-72.7670829503906,47.019181831,,278,,268,,,,,,,,,454,,536
2018,Mauricie,36033,Shawinigan,V,-72.8126860285762,46.6900189795,331,278,275,268,2,47003,25305.00,1.86,8804,5684,513,514,454,466,536
2018,Mauricie,37067,Trois-Rivières,V,-72.5945186443092,46.359989783,241,278,271,268,3,136310,71061.00,1.92,20242,11999,407,396,454,591,536
2018,Mauricie,37205,Sainte-Anne-de-la-Pérade,M,-72.2005089231158,46.6192076385,,278,,268,,,,,,,,660,454,,536
2018,Mauricie,37210,Batiscan,M,-72.2625726440101,46.5041227645,403,278,252,268,1,927,506.00,1.83,168,136,496,778,454,425,536
2018,Mauricie,37215,Sainte-Geneviève-de-Batiscan,P,-72.3515716045255,46.541078766,185,278,252,268,1,890,422.00,2.11,123,60,378,340,454,425,536
2018,Mauricie,37220,Champlain,M,-72.3440761743701,46.445142295,328,278,259,268,1,1769,880.00,2.01,340,212,526,410,454,487,536
2018,Mauricie,37225,Saint-Luc-de-Vincennes,M,-72.4092087559586,46.490236073,217,278,252,268,2,418,196.00,2.13,71,33,464,377,454,425,536
2018,Mauricie,37230,Saint-Maurice,P,-72.5360024742137,46.476746789,204,278,259,268,1,3617,1425.00,2.54,374,270,283,301,454,487,536
2018,Mauricie,37235,Notre-Dame-du-Mont-Carmel,P,-72.6629875612964,46.49668804,238,278,308,268,1,5602,2376.00,2.36,725,486,354,335,454,501,536
2018,Mauricie,37240,Saint-Narcisse,P,-72.5181848694098,46.5801850645,170,278,259,268,1,1147,550.00,2.09,119,71,285,257,454,487,536
2018,Mauricie,37245,Saint-Stanislas,M,-72.4128502478983,46.6252474795,185,278,252,268,1,773,418.00,1.85,90,52,320,281,454,425,536
2018,Mauricie,37250,Saint-Prosper-de-Champlain,M,-72.2994661781116,46.6362295985,314,278,252,268,1,449,232.00,1.94,69,51,421,455,454,425,536
2018,Mauricie,51008,Maskinongé,M,-73.0323232080914,46.207103178,312,278,259,268,1,2276,1167.00,1.95,336,259,404,384,454,487,536
2018,Mauricie,51015,Louiseville,V,-72.9379957556564,46.2520440465,379,278,308,268,1,7220,3743.00,1.93,1518,999,576,,454,501,536
2018,Mauricie,51020,Yamachiche,M,-72.8394957928319,46.3111193295,228,278,259,268,2,2962,1230.00,2.41,964,246,892,824,454,487,536
2018,Mauricie,51025,Saint-Barnabé,P,-72.874010631764,46.402208139,,278,,268,,,,,,,,369,454,,536
2018,Mauricie,51030,Saint-Sévère,P,-72.8957912608553,46.363697245,117,278,252,268,1,320,148.00,2.16,73,14,621,532,454,425,536
2018,Mauricie,51035,Saint-Léon-le-Grand,P,-72.975455119884,46.332232103,180,278,259,268,2,1071,368.00,2.91,237,71,606,574,454,487,536
2018,Mauricie,51040,Sainte-Ursule,M,-73.0586949252274,46.325058139,425,278,259,268,2,1107,530.00,2.09,229,172,566,558,454,487,536
2018,Mauricie,51045,Saint-Justin,M,-73.1101592949637,46.2609268365,,278,,268,,,,,,,,500,454,,536
2018,Mauricie,51050,Saint-Édouard-de-Maskinongé,M,-73.1435681851772,46.3311912955,229,278,252,268,1,320,163.00,1.97,48,27,414,345,454,425,536
2018,Mauricie,51055,Sainte-Angèle-de-Prémont,M,-73.0590759883882,46.3715861655,139,278,252,268,1,539,252.00,2.14,73,27,369,402,454,425,536
2018,Mauricie,51060,Saint-Paulin,M,-73.0514580309504,46.4311449325,231,278,259,268,1,1235,599.00,2.06,173,104,385,327,454,487,536
2018,Mauricie,51065,Saint-Alexis-des-Monts,P,-73.2463668458746,46.6304313,301,278,259,268,1,1744,1055.00,1.65,299,192,470,482,454,487,536
2018,Mauricie,51070,Saint-Mathieu-du-Parc,M,-72.9694663148136,46.642366588,218,278,252,268,2,196,115.00,1.70,21,16,296,268,454,425,536
2018,Mauricie,51075,Saint-Élie-de-Caxton,M,-72.9988574438535,46.5203817715,276,278,252,268,2,586,305.00,1.92,71,59,333,,454,425,536
2018,Mauricie,51080,Charette,M,-72.9398435790959,46.436264789,261,278,252,268,1,713,352.00,2.03,103,68,395,,454,425,536
2018,Mauricie,51085,Saint-Boniface,M,-72.849979424944,46.523496742,289,278,259,268,1,3689,1508.00,2.45,472,389,350,340,454,487,536
2018,Mauricie,51090,Saint-Étienne-des-Grès,P,-72.7705896997462,46.4293959095,205,278,259,268,1,2942,1187.00,2.48,253,221,235,234,454,487,536
2018,Mauricie,90012,La Tuque,V,-74.2945833377886,48.0328089535,730,278,308,268,3,5860,3694.00,1.59,2438,1561,1140,,454,501,536
2018,Mauricie,90017,La Bostonnais,M,-72.5989118845634,47.5473811245,,278,,268,,,,,,,,,454,,536
2018,Mauricie,90027,Lac-Édouard,M,-72.3474473587623,47.60253443,,278,,268,,,,,,,,,454,,536
2018,Montréal,66007,Montréal-Est,V,-73.5208336251575,45.628626915,308,303,259,268,1,4038,1943.00,2.08,5272,454,3577,786,762,487,536
2018,Montréal,66023,Montréal,V,-73.5996805062636,45.558626812,305,303,271,268,3,1843039,898897.00,2.05,520059,205419,773,768,762,591,536
2018,Montréal,66032,Westmount,V,-73.5994781890706,45.48470579,,303,,268,,,,,,,,,762,,536
2018,Montréal,66047,Montréal-Ouest,V,-73.6502975751104,45.4531211025,207,303,308,268,1,5183,2001.00,2.59,963,391,509,786,762,501,536
2018,Montréal,66058,Côte-Saint-Luc,V,-73.6665313585839,45.467998726,386,303,275,268,1,33644,15160.00,2.22,6498,4740,529,786,762,466,536
2018,Montréal,66062,Hampstead,V,-73.6457801082594,45.4814890745,394,303,308,268,1,7154,2659.00,2.69,1494,1030,572,786,762,501,536
2018,Montréal,66072,Mont-Royal,V,-73.6522811922769,45.507307428,221,303,275,268,1,21146,8140.00,2.60,5892,1708,763,786,762,466,536
2018,Montréal,66087,Dorval,V,-73.751892430188,45.4565158245,308,303,275,268,1,19841,9149.00,2.17,7727,2231,1067,1217,762,466,536
2018,Montréal,66092,L'Île-Dorval,V,-73.7419326579939,45.432186491,,303,,268,,,,,,,,,762,,536
2018,Montréal,66097,Pointe-Claire,V,-73.8051441812799,45.437075206,161,303,275,268,1,32045,13476.00,2.38,7219,1888,617,600,762,466,536
2018,Montréal,66102,Kirkland,V,-73.8589374699364,45.4528897065,284,303,275,268,1,19951,6986.00,2.86,4062,2070,558,600,762,466,536
2018,Montréal,66107,Beaconsfield,V,-73.8612618694923,45.4154796985,266,303,275,268,1,20075,6848.00,2.93,2843,1947,388,600,762,466,536
2018,Montréal,66112,Baie-D'Urfé,V,-73.9140476243636,45.4165649125,286,303,259,268,1,3929,1442.00,2.72,1494,410,1042,600,762,487,536
2018,Montréal,66117,Sainte-Anne-de-Bellevue,V,-73.9394749971289,45.4239763615,274,303,308,268,1,5182,2153.00,2.41,1193,519,631,520,762,501,536
2018,Montréal,66127,Senneville,VL,-73.9692487905887,45.4357659955,308,303,252,268,1,845,333.00,2.54,333,95,1078,520,762,425,536
2018,Montréal,66142,Dollard-Des Ormeaux,V,-73.8191030246519,45.4843801985,308,303,275,268,2,49424,18376.00,2.69,9108,5556,505,600,762,466,536
2018,Montérégie,46005,Abercorn,VL,-72.6640346738702,45.0414197495,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46010,Frelighsburg,M,-72.8112188576446,45.045971327,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46017,Saint-Armand,M,-73.0037125538214,45.045527531,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46025,Pike River,M,-73.0681354845384,45.1143860475,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46030,Stanbridge Station,M,-73.0241789550566,45.1128499205,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46035,Bedford,V,-72.9837999512541,45.1207613945,270,259,259,268,1,2719,1458.00,1.86,726,268,732,,452,487,536
2018,Montérégie,46040,Bedford,CT,-72.9964820938744,45.1129553255,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46045,Stanbridge East,M,-72.9159304703479,45.113459293,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46050,Dunham,V,-72.7843846542985,45.1516080925,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46058,Sutton,V,-72.5881736672928,45.0861023095,247,259,259,268,2,3940,2218.00,1.78,437,355,304,501,452,487,536
2018,Montérégie,46065,Bolton-Ouest,M,-72.4400545534008,45.230347575,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46070,Brome,VL,-72.5716375848535,45.1827560375,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46075,Lac-Brome,V,-72.5816527530859,45.232585077,330,259,259,268,1,3188,1635.00,1.95,783,385,673,620,452,487,536
2018,Montérégie,46078,Bromont,V,-72.6892882935198,45.301945098,253,259,308,268,1,7657,3832.00,2.00,2036,707,729,789,452,501,536
2018,Montérégie,46080,Cowansville,V,-72.7618648652767,45.2084902505,303,259,275,268,1,14354,6555.00,2.19,2797,1585,534,610,452,466,536
2018,Montérégie,46085,East Farnham,M,-72.7729478812576,45.238432262,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46090,Brigham,M,-72.8068627417209,45.261804374,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46095,Saint-Ignace-de-Stanbridge,M,-72.9346308572578,45.187527848,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46100,Notre-Dame-de-Stanbridge,M,-73.0389783528985,45.181603616,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46105,Sainte-Sabine,M,-73.0240062470057,45.2425170805,,259,,268,,,,,,,,,452,,536
2018,Montérégie,46112,Farnham,V,-72.9612286239676,45.283401644,241,259,308,268,1,9361,4142.00,2.26,1200,822,351,356,452,501,536
2018,Montérégie,47010,Saint-Alphonse-de-Granby,M,-72.8170954555035,45.3272063425,,259,,268,,,,,,,,,452,,536
2018,Montérégie,47017,Granby,V,-72.7502472449519,45.39827124,207,259,215,268,1,64547,29488.00,2.19,10008,4868,425,441,452,382,536
2018,Montérégie,47025,Waterloo,V,-72.5278560356024,45.3361845875,234,259,259,268,1,4755,2333.00,2.04,636,406,367,355,452,487,536
2018,Montérégie,47030,Warden,VL,-72.5157883590307,45.3782672155,,259,,268,,,,,,,,,452,,536
2018,Montérégie,47035,Shefford,CT,-72.5646081862065,45.3636366215,121,259,252,268,1,164,63.00,2.60,8,7,137,131,452,425,536
2018,Montérégie,47040,Saint-Joachim-de-Shefford,M,-72.5256019297393,45.440899872,,259,,268,,,,,,,,,452,,536
2018,Montérégie,47047,Roxton Pond,M,-72.6439374382508,45.4706541125,167,259,259,268,1,2431,1090.00,2.23,193,148,218,246,452,487,536
2018,Montérégie,47055,Sainte-Cécile-de-Milton,M,-72.7509310015334,45.498028243,,259,,268,,,,,,,,,452,,536
2018,Montérégie,48005,Béthanie,M,-72.4257082679079,45.511273684,,259,,268,,,,,,,,,452,,536
2018,Montérégie,48010,Roxton Falls,VL,-72.5236908855004,45.5770623,,259,,268,,,,,,,,,452,,536
2018,Montérégie,48015,Roxton,CT,-72.5314144073217,45.5490505495,,259,,268,,,,,,,,,452,,536
2018,Montérégie,48020,Sainte-Christine,P,-72.3787847325266,45.6004329325,,259,,268,,,,,,,,,452,,536
2018,Montérégie,48028,Acton Vale,V,-72.5620665144221,45.636095593,237,259,308,268,1,5395,2417.00,2.23,995,466,505,514,452,501,536
2018,Montérégie,48038,Upton,M,-72.6797665713028,45.66126654,204,259,259,268,1,1407,520.00,2.71,360,105,701,726,452,487,536
2018,Montérégie,48045,Saint-Théodore-d'Acton,M,-72.5671078227614,45.6972292155,,259,,268,,,,,,,,,452,,536
2018,Montérégie,48050,Saint-Nazaire-d'Acton,P,-72.6365440076083,45.7527712385,,259,,268,,,,,,,,,452,,536
2018,Montérégie,53005,Saint-David,M,-72.8404253168074,45.931535439,210,259,252,268,1,714,319.00,2.24,180,55,691,642,452,425,536
2018,Montérégie,53010,Massueville,VL,-72.9324329200436,45.911247102,222,259,252,268,1,549,269.00,2.04,74,44,367,419,452,425,536
2018,Montérégie,53015,Saint-Aimé,M,-72.9653838664939,45.918233532,187,259,252,268,1,470,212.00,2.22,144,32,841,607,452,425,536
2018,Montérégie,53020,Saint-Robert,M,-72.9865504344789,45.969689459,214,259,259,268,1,1792,774.00,2.32,255,140,389,484,452,487,536
2018,Montérégie,53025,Sainte-Victoire-de-Sorel,M,-73.0820844789348,45.9507796905,239,259,259,268,1,2519,1111.00,2.27,360,220,391,484,452,487,536
2018,Montérégie,53032,Saint-Ours,V,-73.1116687908471,45.8864049665,167,259,259,268,1,1801,867.00,2.08,232,110,353,484,452,487,536
2018,Montérégie,53040,Saint-Roch-de-Richelieu,M,-73.1690634788114,45.8987195485,204,259,259,268,1,2476,1090.00,2.27,276,184,305,574,452,487,536
2018,Montérégie,53050,Saint-Joseph-de-Sorel,V,-73.1368847048434,46.047807266,,259,,268,,,,,,,,574,452,,536
2018,Montérégie,53052,Sorel-Tracy,V,-73.1316928147649,46.007919434,250,259,275,268,2,38788,19311.00,2.01,7730,3542,546,515,452,466,536
2018,Montérégie,53065,Sainte-Anne-de-Sorel,M,-73.0208004919776,46.072904929,246,259,259,268,1,2755,1338.00,2.06,309,247,307,484,452,487,536
2018,Montérégie,53072,Yamaska,M,-72.947286039773,46.02586746,180,259,259,268,1,1731,814.00,2.13,218,114,344,,452,487,536
2018,Montérégie,53085,Saint-Gérard-Majella,P,-72.839199319452,46.0083722255,343,259,252,268,1,279,110.00,2.54,64,35,627,632,452,425,536
2018,Montérégie,54008,Saint-Pie,V,-72.8860561987117,45.5152312505,223,259,259,268,2,4423,1835.00,2.41,447,360,277,285,452,487,536
2018,Montérégie,54017,Saint-Damase,M,-73.0104156907842,45.5217028795,318,259,259,268,1,2599,1083.00,2.40,1707,302,1799,1596,452,487,536
2018,Montérégie,54025,Sainte-Madeleine,VL,-73.0922126615758,45.594264492,164,259,259,268,1,2293,992.00,2.31,243,137,291,297,452,487,536
2018,Montérégie,54030,Sainte-Marie-Madeleine,P,-73.0421777138163,45.58460706,,259,,268,,,,,,,,,452,,536
2018,Montérégie,54035,La Présentation,M,-73.0662513801657,45.679667531,167,259,259,268,1,2551,1020.00,2.50,413,155,443,416,452,487,536
2018,Montérégie,54048,Saint-Hyacinthe,V,-72.9336377487783,45.637144154,,259,,268,,,,,,,,521,452,,536
2018,Montérégie,54060,Saint-Dominique,M,-72.8389549873935,45.581644929,208,259,259,268,1,1683,666.00,2.53,203,128,331,277,452,487,536
2018,Montérégie,54065,Saint-Valérien-de-Milton,M,-72.7041033415815,45.570837712,,259,,268,,,,,,,,,452,,536
2018,Montérégie,54072,Saint-Liboire,M,-72.7659593372722,45.651867746,170,259,259,268,1,1610,600.00,2.68,120,100,205,173,452,487,536
2018,Montérégie,54090,Saint-Simon,M,-72.8443701603918,45.719197258,185,259,252,268,1,670,246.00,2.72,93,45,380,332,452,425,536
2018,Montérégie,54095,Sainte-Hélène-de-Bagot,M,-72.7435733738209,45.7321672365,174,259,252,268,1,994,419.00,2.37,126,63,346,315,452,425,536
2018,Montérégie,54100,Saint-Hugues,M,-72.8359552027028,45.792915414,293,259,252,268,1,849,359.00,2.37,105,91,338,349,452,425,536
2018,Montérégie,54105,Saint-Barnabé-Sud,M,-72.9283225501847,45.7450942145,,259,,268,,,,,,,,590,452,,536
2018,Montérégie,54110,Saint-Jude,M,-72.9900952878576,45.7893012165,192,259,259,268,1,1264,510.00,2.48,209,88,454,448,452,487,536
2018,Montérégie,54115,Saint-Bernard-de-Michaudville,M,-73.0753749532014,45.821464398,203,259,252,268,1,627,264.00,2.37,174,47,762,585,452,425,536
2018,Montérégie,54120,Saint-Louis,M,-72.9800620543365,45.852498266,241,259,252,268,1,612,279.00,2.19,212,54,948,911,452,425,536
2018,Montérégie,54125,Saint-Marcel-de-Richelieu,M,-72.8934250688015,45.855137251,371,259,252,268,1,442,190.00,2.33,120,60,741,551,452,425,536
2018,Montérégie,55008,Ange-Gardien,M,-72.9162513287281,45.330090651,301,259,259,268,1,2199,824.00,2.67,813,242,1012,1050,452,487,536
2018,Montérégie,55015,Saint-Paul-d'Abbotsford,M,-72.8780823671111,45.4300738245,157,259,252,268,1,649,233.00,2.78,57,37,242,249,452,425,536
2018,Montérégie,55023,Saint-Césaire,V,-72.9857583109497,45.4069588825,193,259,308,268,1,5042,2521.00,2.00,902,354,490,390,452,501,536
2018,Montérégie,55030,Sainte-Angèle-de-Monnoir,M,-73.0913074854654,45.3975782585,175,259,259,268,1,1268,448.00,2.83,123,81,266,263,452,487,536
2018,Montérégie,55037,Rougemont,M,-73.0608339458751,45.450991572,,259,,268,,,,,,,,1003,452,,536
2018,Montérégie,55048,Marieville,V,-73.1493348578841,45.433884962,303,259,275,268,1,10025,4141.00,2.42,1510,1110,413,432,452,466,536
2018,Montérégie,55057,Richelieu,V,-73.2218659045272,45.409745556,,259,,268,,,,,,,,,452,,536
2018,Montérégie,55065,Saint-Mathias-sur-Richelieu,M,-73.2168522050166,45.488984658,250,259,259,268,1,4672,1798.00,2.60,483,426,283,,452,487,536
2018,Montérégie,56005,Venise-en-Québec,M,-73.1403542437014,45.077326485,,259,,268,,,,,,,,282,452,,536
2018,Montérégie,56010,Saint-Georges-de-Clarenceville,M,-73.1940352415303,45.053724578,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56015,Noyan,M,-73.2979759289169,45.0538800315,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56023,Lacolle,M,-73.3692231442565,45.071177019,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56030,Saint-Valentin,M,-73.3230699682778,45.135556831,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56035,Saint-Paul-de-l'Île-aux-Noix,M,-73.2859659623393,45.1246190135,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56042,Henryville,M,-73.2136943108455,45.141317192,,259,,268,,,,,,,,282,452,,536
2018,Montérégie,56050,Saint-Sébastien,M,-73.1289359448035,45.1520534725,,259,,268,,,,,,,,282,452,,536
2018,Montérégie,56055,Saint-Alexandre,M,-73.1243527016104,45.2303320925,178,259,259,268,1,1653,656.00,2.52,142,108,235,198,452,487,536
2018,Montérégie,56060,Sainte-Anne-de-Sabrevois,P,-73.2151896700425,45.214853393,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56065,Saint-Blaise-sur-Richelieu,M,-73.3125448002577,45.2170637865,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56083,Saint-Jean-sur-Richelieu,V,-73.3013326911427,45.3246291485,243,259,215,268,2,95756,41856.00,2.29,14742,8490,422,418,452,382,536
2018,Montérégie,56097,Mont-Saint-Grégoire,M,-73.1502705887678,45.3283739805,,259,,268,,,,,,,,,452,,536
2018,Montérégie,56105,Sainte-Brigide-d'Iberville,M,-73.0700570050651,45.3158821615,,259,,268,,,,,,,,,452,,536
2018,Montérégie,57005,Chambly,V,-73.2850512982575,45.42940028,257,259,275,268,1,30403,11913.00,2.55,4242,2852,382,352,452,466,536
2018,Montérégie,57010,Carignan,V,-73.3353765219226,45.4482209585,232,259,308,268,3,9453,3478.00,2.72,999,800,290,,452,501,536
2018,Montérégie,57020,Saint-Basile-le-Grand,V,-73.2705462359848,45.5280156325,212,259,275,268,1,18751,6749.00,2.78,1981,1452,289,283,452,466,536
2018,Montérégie,57025,McMasterville,M,-73.2320635531646,45.546399152,295,259,308,268,1,6184,2581.00,2.40,767,665,340,,452,501,536
2018,Montérégie,57030,Otterburn Park,V,-73.210346646305,45.537974652,273,259,308,268,1,8364,3362.00,2.49,1070,834,350,323,452,501,536
2018,Montérégie,57033,Saint-Jean-Baptiste,M,-73.1345883880089,45.514534609,,259,,268,,,,,,,,840,452,,536
2018,Montérégie,57035,Mont-Saint-Hilaire,V,-73.1683073652827,45.5703320045,298,259,275,268,1,19444,8412.00,2.31,2936,2114,414,360,452,466,536
2018,Montérégie,57040,Beloeil,V,-73.2107385945939,45.589563647,233,259,275,268,1,23375,9437.00,2.48,2933,1992,344,358,452,466,536
2018,Montérégie,57045,Saint-Mathieu-de-Beloeil,M,-73.2544722181608,45.6058240995,228,259,,268,1,,,,,,611,529,452,,536
2018,Montérégie,57050,Saint-Marc-sur-Richelieu,M,-73.2313160104946,45.6855613535,228,259,,268,1,,,,,,611,529,452,,536
2018,Montérégie,57057,Saint-Charles-sur-Richelieu,M,-73.1495573562129,45.6582635875,228,259,,268,1,,,,,,611,529,452,,536
2018,Montérégie,57068,Saint-Denis-sur-Richelieu,M,-73.1284062339827,45.7561262145,228,259,275,268,1,10775,4528.00,2.38,2402,899,611,529,452,466,536
2018,Montérégie,57075,Saint-Antoine-sur-Richelieu,M,-73.2079007998418,45.7949341575,228,259,,268,1,,,,,,611,529,452,,536
2018,Montérégie,58007,Brossard,V,-73.4615353656493,45.4495897975,206,259,215,268,1,89497,35725.00,2.51,10619,6717,325,337,452,382,536
2018,Montérégie,58012,Saint-Lambert,V,-73.5090130551202,45.4975033765,448,259,275,268,1,22508,10999.00,2.05,6085,3683,741,,452,466,536
2018,Montérégie,58033,Boucherville,V,-73.4320950584234,45.593542165,,259,,268,,,,,,,,702,452,,536
2018,Montérégie,58037,Saint-Bruno-de-Montarville,V,-73.3422860132129,45.5263725635,344,259,275,268,1,26962,10673.00,2.53,4547,3388,462,408,452,466,536
2018,Montérégie,58227,Longueuil,V,-73.4473240967761,45.5108880595,279,259,271,268,1,246900,112603.00,2.19,52413,25184,582,555,452,591,536
2018,Montérégie,59010,Sainte-Julie,V,-73.3313060732357,45.6017997245,250,259,275,268,1,29899,11633.00,2.57,4212,2728,386,375,452,466,536
2018,Montérégie,59015,Saint-Amable,M,-73.3030298748881,45.6568662235,223,259,275,268,1,12786,4618.00,2.77,1223,1042,262,242,452,466,536
2018,Montérégie,59020,Varennes,V,-73.4099786127148,45.6810837585,258,259,275,268,1,21432,8608.00,2.49,4194,2019,536,518,452,466,536
2018,Montérégie,59025,Verchères,M,-73.3507899306306,45.749132933,167,259,308,268,1,5772,2435.00,2.37,669,352,317,311,452,501,536
2018,Montérégie,59030,Calixa-Lavallée,M,-73.2623998567454,45.751255312,200,259,252,268,1,528,212.00,2.49,59,39,306,262,452,425,536
2018,Montérégie,59035,Contrecoeur,V,-73.2227018051681,45.8829615135,,259,,268,,,,,,,,450,452,,536
2018,Montérégie,67005,Saint-Mathieu,M,-73.5385581065027,45.3133028685,,259,,268,,,,,,,,375,452,,536
2018,Montérégie,67010,Saint-Philippe,V,-73.455201740432,45.3375308215,210,259,308,268,1,6874,2324.00,2.96,586,526,234,251,452,501,536
2018,Montérégie,67015,La Prairie,V,-73.4467148138697,45.40362902,337,259,275,268,1,27076,10647.00,2.54,4022,3334,407,392,452,466,536
2018,Montérégie,67020,Candiac,V,-73.5151704117462,45.3760812825,,259,,268,,,,,,,,483,452,,536
2018,Montérégie,67025,Delson,V,-73.5483684272823,45.3760812825,,259,,268,,,,,,,,494,452,,536
2018,Montérégie,67030,Sainte-Catherine,V,-73.5709009424536,45.406176892,,259,,268,,,,,,,,571,452,,536
2018,Montérégie,67035,Saint-Constant,V,-73.5958316699414,45.345492673,213,259,275,268,1,27617,10180.00,2.71,3281,2148,325,,452,466,536
2018,Montérégie,67040,Saint-Isidore,P,-73.687349332667,45.289943724,211,259,259,268,1,1839,716.00,2.57,255,141,379,327,452,487,536
2018,Montérégie,67045,Mercier,V,-73.7515167163435,45.3009374,373,259,275,268,1,11631,4280.00,2.72,1818,1584,428,,452,466,536
2018,Montérégie,67050,Châteauguay,V,-73.7350457190486,45.360133124,,259,,268,,,,,,,,518,452,,536
2018,Montérégie,67055,Léry,V,-73.7967326943721,45.3431881365,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68005,Saint-Bernard-de-Lacolle,M,-73.4545881477789,45.065799721,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68010,Hemmingford,VL,-73.5855059649054,45.048984142,267,259,252,268,1,892,453.00,1.97,107,87,327,287,452,425,536
2018,Montérégie,68015,Hemmingford,CT,-73.6018670993862,45.068277899,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68020,Sainte-Clotilde,M,-73.6633476598943,45.152412601,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68025,Saint-Patrice-de-Sherrington,M,-73.5366022676233,45.1470086745,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68030,Napierville,M,-73.4032888314637,45.1873934215,253,259,259,268,1,4087,1736.00,2.35,487,377,327,323,452,487,536
2018,Montérégie,68035,Saint-Cyprien-de-Napierville,M,-73.4370148094849,45.1831941795,206,259,252,268,2,474,186.00,2.55,49,36,281,323,452,425,536
2018,Montérégie,68040,Saint-Jacques-le-Mineur,M,-73.4370117908644,45.2619967585,,259,,268,,,,,,,,171,452,,536
2018,Montérégie,68045,Saint-Édouard,M,-73.506559753192,45.244234757,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68050,Saint-Michel,M,-73.5743409101393,45.228400404,,259,,268,,,,,,,,,452,,536
2018,Montérégie,68055,Saint-Rémi,V,-73.6387320388957,45.249884447,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69005,Havelock,CT,-73.75141954075,45.0478044335,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69010,Franklin,M,-73.900444709153,45.0509863625,322,259,252,268,1,247,109.00,2.26,35,29,391,471,452,425,536
2018,Montérégie,69017,Saint-Chrysostome,M,-73.7718089355713,45.11031763,299,259,259,268,1,1303,544.00,2.40,177,142,372,339,452,487,536
2018,Montérégie,69025,Howick,M,-73.8486255556999,45.1887669485,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69030,Très-Saint-Sacrement,P,-73.8647222182437,45.160425849,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69037,Ormstown,M,-73.981374804405,45.110052598,,259,,268,,,,,,,,477,452,,536
2018,Montérégie,69045,Hinchinbrooke,M,-74.0999121293,45.0537566175,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69050,Elgin,M,-74.2406166309999,45.0326631075,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69055,Huntingdon,V,-74.1796475074449,45.088342072,,259,,268,,,,,,,,,452,,536
2018,Montérégie,69060,Godmanchester,CT,-74.2393081174472,45.0786278325,,259,,268,,,,,,,,,452,,536
