annee,cl_pop_desservie,pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,indice_validite,indice_validite_reg,indice_validite_cpop,indice_validite_qb,nresid_compt_relv,nresid_compt_nonrelv,nresid_scompt,resid_compt_relv,resid_compt_nonrelv,resid_scompt,pourc_brchm_nresid_compt
2018,Aucune donnée 2018,,18060,Saint-François-de-la-Rivière-du-Sud,M,-70.6897772079164,46.8606873465,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,18070,Saint-Antoine-de-l'Isle-aux-Grues,P,-70.6717467122891,47.0281384365,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,19015,Saint-Nazaire-de-Dorchester,P,-70.6453762399477,46.5534350715,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,19030,Saint-Damien-de-Buckland,P,-70.6719731983148,46.632930938,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,19082,Saint-Raphaël,M,-70.7272668520411,46.7863639745,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,19110,Saint-Michel-de-Bellechasse,M,-70.8957297867126,46.8509035755,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,19117,Saint-Vallier,M,-70.8061582623701,46.8784170825,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,20005,Saint-François-de-l'Île-d'Orléans,M,-70.7991756609937,46.989382751,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,20010,Sainte-Famille-de-l'Île-d'Orléans,M,-70.9529498932444,46.9574848495,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,20015,Saint-Jean-de-l'Île-d'Orléans,M,-70.9041347775078,46.941119657,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,20020,Saint-Laurent-de-l'Île-d'Orléans,M,-71.004717418164,46.8823831585,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,20025,Saint-Pierre-de-l'Île-d'Orléans,M,-71.0561637320622,46.894538009,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,20030,Sainte-Pétronille,VL,-71.1193049673641,46.8566893225,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,21010,Saint-Ferréol-les-Neiges,M,-70.8571972170833,47.139502957,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,21015,Saint-Louis-de-Gonzague-du-Cap-Tourmente,P,-70.8052602710846,47.061502267,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,21035,Château-Richer,V,-71.0524748003996,47.0603023585,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,22015,Lac-Saint-Joseph,V,-71.6531576224507,46.920440984,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,22025,Saint-Gabriel-de-Valcartier,M,-71.5852732168191,47.0327791625,0.56,0.56,,0.56,18,0,0,0,0,421,1.00
2018,Aucune donnée 2018,,23015,Notre-Dame-des-Anges,P,-71.2333023139013,46.8142746685,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,23057,L'Ancienne-Lorette,V,-71.3589195189195,46.803867193,0.56,0.56,,0.56,3604,3029,510,363,16,167478,0.93
2018,Aucune donnée 2018,,23072,Saint-Augustin-de-Desmaures,V,-71.4720726457176,46.7532782075,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,26010,Saints-Anges,P,-70.8822036017719,46.4180088975,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,26030,Sainte-Marie,V,-71.0114417670274,46.4420636825,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,26063,Saint-Isidore,M,-71.0987208317387,46.588055491,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,27008,Saint-Victor,M,-70.9360479911174,46.138569837,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,27015,Saint-Alfred,M,-70.8113228043972,46.1557657675,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,27050,Saint-Joseph-des-Érables,M,-70.901907505744,46.293717983,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,27070,Saint-Séverin,P,-71.0707740758664,46.324986884,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,28025,Saint-Benjamin,M,-70.5828772015618,46.273567958,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,28030,Sainte-Rose-de-Watford,M,-70.4403750502284,46.310830565,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,28035,Saint-Louis-de-Gonzague,M,-70.3323885490899,46.2701249905,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,28040,Saint-Cyprien,P,-70.25272983194,46.352361119,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,28070,Saint-Camille-de-Lellis,P,-70.1757718085786,46.4598691015,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,29020,Saint-Hilaire-de-Dorset,P,-70.8143492137302,45.8494007025,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,29025,Saint-Évariste-de-Forsyth,M,-71.0049879820185,45.9489086245,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,29050,Saint-René,P,-70.6024951411427,46.0090154765,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,29065,Saint-Philibert,M,-70.5432175716691,46.141855709,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,29095,Lac-Poulin,VL,-70.8201083121653,46.098816599,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,29125,Saint-Simon-les-Mines,M,-70.6617843340588,46.2094377655,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,30005,Saint-Augustin-de-Woburn,P,-70.8947282211207,45.342529178,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30015,Val-Racine,M,-71.0861123425611,45.5010302705,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30025,Frontenac,M,-70.7938802866388,45.5460777695,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30035,Marston,CT,-70.981735359101,45.5636328525,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30040,Milan,M,-71.1412806252089,45.589922556,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30050,Sainte-Cécile-de-Whitton,M,-70.933328624601,45.684027603,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30070,Saint-Robert-Bellarmin,M,-70.5155821752162,45.732420822,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30072,Saint-Ludger,M,-70.6984173561211,45.7150601995,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30105,Stornoway,M,-71.2014717081928,45.735300066,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,30110,Stratford,CT,-71.2816855560112,45.7901270635,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,31020,Disraeli,P,-71.4086723967596,45.9140090085,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,-71.5029286736087,45.935578725,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31030,Saint-Fortunat,M,-71.615442690183,45.964618125,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31035,Saint-Julien,M,-71.5432464837166,46.012014821,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31040,Irlande,M,-71.4897642306394,46.063305345,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31045,Saint-Joseph-de-Coleraine,M,-71.3245722626859,45.984173318,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31050,Sainte-Praxède,P,-71.2314299838818,45.89159983,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31060,Sainte-Clotilde-de-Beauce,M,-71.0358662714506,46.120624765,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31100,Saint-Jean-de-Brébeuf,M,-71.4582459721292,46.1719139475,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31105,Kinnear's Mills,M,-71.3391932376741,46.2024380035,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31122,East Broughton,M,-71.0817048381019,46.223234974,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,31130,Sacré-Coeur-de-Jésus,P,-71.0393025167544,46.214314981,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,32045,Plessisville,P,-71.7220842261807,46.2323119865,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,32050,Saint-Pierre-Baptiste,P,-71.6094228596677,46.210063938,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,32058,Inverness,M,-71.4818762185338,46.2541593265,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,32080,Notre-Dame-de-Lourdes,P,-71.8150456714322,46.317659004,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,32085,Villeroy,M,-71.8825038938887,46.3866640125,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,33007,Saint-Sylvestre,M,-71.2228342483094,46.3626258305,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33035,Saint-Gilles,M,-71.3682263344083,46.5102893365,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33040,Dosquet,M,-71.5408660453315,46.4668229605,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33065,Saint-Janvier-de-Joly,M,-71.6842202512021,46.489865417,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33070,Val-Alain,M,-71.7667542591318,46.429064456,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33085,Notre-Dame-du-Sacré-Coeur-d'Issoudun,P,-71.618012049709,46.580259661,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33095,Saint-Antoine-de-Tilly,M,-71.5393338509205,46.6463093545,,0.59,,0.56,,,,,,,
2018,Aucune donnée 2018,,33123,Leclercville,M,-71.8722708911509,46.506243409,0.56,0.59,,0.56,3,0,11,9,2,148,0.21
2018,Aucune donnée 2018,,34048,Portneuf,V,-71.907802798032,46.731322225,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,34060,Saint-Gilbert,P,-71.9984991166108,46.7245182235,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,34065,Saint-Marc-des-Carrières,V,-72.039919726105,46.6760939875,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,34085,Saint-Thuribe,P,-72.1947965684669,46.7211213275,0.52,0.56,,0.56,0,14,0,0,15,92,1.00
2018,Aucune donnée 2018,,34105,Sainte-Christine-d'Auvergne,M,-71.9989683785023,46.826754139,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,34120,Lac-Sergent,V,-71.7191740772551,46.8717834555,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,35027,Saint-Tite,V,-72.5710449384222,46.7317889955,,0.52,,0.56,,,,,,,
2018,Aucune donnée 2018,,35045,Saint-Roch-de-Mékinac,P,-72.7592379597074,46.819877836,,0.52,,0.56,,,,,,,
2018,Aucune donnée 2018,,35055,Trois-Rives,M,-72.7670829503906,47.019181831,,0.52,,0.56,,,,,,,
2018,Aucune donnée 2018,,37205,Sainte-Anne-de-la-Pérade,M,-72.2005089231158,46.6192076385,,0.52,,0.56,,,,,,,
2018,Aucune donnée 2018,,38005,Saint-Sylvère,M,-72.2280404214158,46.2390558335,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,38020,Lemieux,M,-72.0811903237501,46.302515366,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,38028,Manseau,M,-72.0058625096927,46.3588954985,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,38035,Sainte-Françoise,M,-71.966776462363,46.446746051,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,38040,Sainte-Sophie-de-Lévrard,P,-72.1084086008233,46.4033797775,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,38065,Saint-Pierre-les-Becquets,M,-72.1990278065831,46.474506367,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39035,Sainte-Hélène-de-Chester,M,-71.7079823338233,46.023948554,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39060,Saint-Christophe-d'Arthabaska,P,-71.869889343028,46.01985789,0.64,0.58,,0.56,3,4,0,197,98,0,1.00
2018,Aucune donnée 2018,,39085,Saint-Albert,M,-72.1072468296265,45.992402474,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39090,Sainte-Élizabeth-de-Warwick,M,-72.1011953013339,45.919663115,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39105,Sainte-Séraphine,P,-72.1914708732107,45.916648115,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39130,Saint-Samuel,M,-72.2106464733716,46.062685809,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39135,Saint-Valère,M,-72.0939342825899,46.072829749,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39145,Saint-Rosaire,P,-72.0337915526612,46.1583075575,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39165,Maddington Falls,M,-72.1335323894233,46.2273142075,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,39170,Saint-Louis-de-Blandford,M,-71.9986550686154,46.262820288,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,40005,Ham-Sud,M,-71.5976658113166,45.7615022695,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,40010,Saint-Adrien,M,-71.7412693884471,45.8240589305,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,40025,Saint-Camille,CT,-71.7056792494364,45.6840492425,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,40032,Saint-Georges-de-Windsor,M,-71.8374026478214,45.676771307,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,40047,Danville,V,-72.0476997681629,45.7761351125,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,41020,Chartierville,M,-71.2006174435328,45.2954416485,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,41037,Newport,M,-71.4461358269004,45.3831705335,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,41065,Westbury,CT,-71.6235743653902,45.4939683365,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,41075,Hampden,CT,-71.2067927869345,45.513896776,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,41085,Lingwick,CT,-71.3383729655815,45.6078779415,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42020,Saint-François-Xavier-de-Brompton,M,-72.0535925273351,45.5349451115,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42032,Racine,M,-72.2068836856763,45.4940962705,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42050,Sainte-Anne-de-la-Rochelle,M,-72.4074448742495,45.4119392125,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42065,Maricourt,M,-72.3087874531954,45.558871962,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42078,Ulverton,M,-72.2526300672245,45.700928063,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42095,Val-Joli,M,-71.9315348526532,45.575563116,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42100,Saint-Claude,M,-71.9586135421827,45.640141313,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,42110,Cleveland,CT,-72.1110078956132,45.683617946,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,44003,Saint-Malo,M,-71.5029919104804,45.200222221,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,44005,Saint-Venant-de-Paquette,M,-71.4788648922651,45.1218194415,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,44045,Barnston-Ouest,M,-71.9665388358379,45.084352737,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,44050,Stanstead-Est,M,-72.0505800886625,45.083699612,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45020,Ogden,M,-72.1655383340455,45.0452007145,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45035,Ayer's Cliff,VL,-72.0526318380141,45.1745943495,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45050,North Hatley,VL,-71.9808452237559,45.272561681,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45055,Hatley,CT,-71.9661615605788,45.300416655,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45060,Sainte-Catherine-de-Hatley,M,-72.050899804596,45.2348717555,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45085,Austin,M,-72.2538741888841,45.2229546435,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45095,Bolton-Est,M,-72.3262569100568,45.2197849525,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,45100,Saint-Étienne-de-Bolton,M,-72.3686540145961,45.2594467825,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,46005,Abercorn,VL,-72.6640346738702,45.0414197495,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46010,Frelighsburg,M,-72.8112188576446,45.045971327,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46017,Saint-Armand,M,-73.0037125538214,45.045527531,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46025,Pike River,M,-73.0681354845384,45.1143860475,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46030,Stanbridge Station,M,-73.0241789550566,45.1128499205,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46040,Bedford,CT,-72.9964820938744,45.1129553255,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46045,Stanbridge East,M,-72.9159304703479,45.113459293,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46050,Dunham,V,-72.7843846542985,45.1516080925,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46065,Bolton-Ouest,M,-72.4400545534008,45.230347575,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46070,Brome,VL,-72.5716375848535,45.1827560375,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46085,East Farnham,M,-72.7729478812576,45.238432262,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46090,Brigham,M,-72.8068627417209,45.261804374,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46095,Saint-Ignace-de-Stanbridge,M,-72.9346308572578,45.187527848,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46100,Notre-Dame-de-Stanbridge,M,-73.0389783528985,45.181603616,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,46105,Sainte-Sabine,M,-73.0240062470057,45.2425170805,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,47010,Saint-Alphonse-de-Granby,M,-72.8170954555035,45.3272063425,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,47030,Warden,VL,-72.5157883590307,45.3782672155,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,47040,Saint-Joachim-de-Shefford,M,-72.5256019297393,45.440899872,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,47055,Sainte-Cécile-de-Milton,M,-72.7509310015334,45.498028243,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,48005,Béthanie,M,-72.4257082679079,45.511273684,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,48010,Roxton Falls,VL,-72.5236908855004,45.5770623,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,48015,Roxton,CT,-72.5314144073217,45.5490505495,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,48020,Sainte-Christine,P,-72.3787847325266,45.6004329325,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,48045,Saint-Théodore-d'Acton,M,-72.5671078227614,45.6972292155,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,48050,Saint-Nazaire-d'Acton,P,-72.6365440076083,45.7527712385,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49005,Saint-Félix-de-Kingsey,M,-72.1802308543243,45.7834825045,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49020,Lefebvre,M,-72.4143357042655,45.7129014095,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49025,L'Avenir,M,-72.3028384015329,45.757077724,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49030,Saint-Lucien,M,-72.2707787363484,45.866835245,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49080,Notre-Dame-du-Bon-Conseil,P,-72.3964809449813,45.992620082,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49085,Sainte-Brigitte-des-Saults,P,-72.5092915740447,46.040138457,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49100,Saint-Edmond-de-Grantham,P,-72.6690172588547,45.874012025,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49105,Saint-Eugène,M,-72.7051983318737,45.807613528,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,49125,Saint-Bonaventure,M,-72.6706335506374,45.9592921185,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,50013,Aston-Jonction,M,-72.221126324772,46.166186887,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,50035,Saint-Célestin,M,-72.4209645306821,46.20141225,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,50057,Sainte-Monique,M,-72.5332422493719,46.151532688,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,51025,Saint-Barnabé,P,-72.874010631764,46.402208139,,0.52,,0.56,,,,,,,
2018,Aucune donnée 2018,,51045,Saint-Justin,M,-73.1101592949637,46.2609268365,,0.52,,0.56,,,,,,,
2018,Aucune donnée 2018,,52062,Saint-Cuthbert,M,-73.2412206956509,46.195441236,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,52070,Saint-Norbert,P,-73.328672355054,46.189222851,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,52075,Saint-Cléophas-de-Brandon,M,-73.4028910050642,46.2307461095,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,53050,Saint-Joseph-de-Sorel,V,-73.1368847048434,46.047807266,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,54030,Sainte-Marie-Madeleine,P,-73.0421777138163,45.58460706,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,54048,Saint-Hyacinthe,V,-72.9336377487783,45.637144154,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,54065,Saint-Valérien-de-Milton,M,-72.7041033415815,45.570837712,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,54105,Saint-Barnabé-Sud,M,-72.9283225501847,45.7450942145,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,55037,Rougemont,M,-73.0608339458751,45.450991572,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,55057,Richelieu,V,-73.2218659045272,45.409745556,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56005,Venise-en-Québec,M,-73.1403542437014,45.077326485,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56010,Saint-Georges-de-Clarenceville,M,-73.1940352415303,45.053724578,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56015,Noyan,M,-73.2979759289169,45.0538800315,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56023,Lacolle,M,-73.3692231442565,45.071177019,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56030,Saint-Valentin,M,-73.3230699682778,45.135556831,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56035,Saint-Paul-de-l'Île-aux-Noix,M,-73.2859659623393,45.1246190135,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56042,Henryville,M,-73.2136943108455,45.141317192,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56050,Saint-Sébastien,M,-73.1289359448035,45.1520534725,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56060,Sainte-Anne-de-Sabrevois,P,-73.2151896700425,45.214853393,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56065,Saint-Blaise-sur-Richelieu,M,-73.3125448002577,45.2170637865,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56097,Mont-Saint-Grégoire,M,-73.1502705887678,45.3283739805,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,56105,Sainte-Brigide-d'Iberville,M,-73.0700570050651,45.3158821615,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,57033,Saint-Jean-Baptiste,M,-73.1345883880089,45.514534609,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,57045,Saint-Mathieu-de-Beloeil,M,-73.2544722181608,45.6058240995,0.67,0.58,,0.56,199,1,0,1097,4,0,1.00
2018,Aucune donnée 2018,,57050,Saint-Marc-sur-Richelieu,M,-73.2313160104946,45.6855613535,0.67,0.58,,0.56,62,0,0,863,0,0,1.00
2018,Aucune donnée 2018,,57057,Saint-Charles-sur-Richelieu,M,-73.1495573562129,45.6582635875,0.67,0.58,,0.56,48,0,0,716,0,0,1.00
2018,Aucune donnée 2018,,57075,Saint-Antoine-sur-Richelieu,M,-73.2079007998418,45.7949341575,0.67,0.58,,0.56,39,3,6,712,0,0,0.88
2018,Aucune donnée 2018,,58033,Boucherville,V,-73.4320950584234,45.593542165,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,59035,Contrecoeur,V,-73.2227018051681,45.8829615135,,0.58,,0.56,,,,,,,
2018,Aucune donnée 2018,,61020,Saint-Pierre,VL,-73.4810813867855,46.0136655445,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,61050,Sainte-Mélanie,M,-73.5412191574795,46.145889178,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,62015,Saint-Jean-de-Matha,M,-73.5385242817341,46.2437366005,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,62030,Sainte-Marcelline-de-Kildare,M,-73.6215631372769,46.1165888275,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,62053,Entrelacs,M,-74.0061309933764,46.129551736,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,62055,Notre-Dame-de-la-Merci,M,-74.03201844628,46.247387862,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,62065,Saint-Côme,M,-73.8028521249096,46.266621661,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,63005,Sainte-Marie-Salomé,M,-73.4939302605737,45.9259350925,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,63035,Saint-Roch-de-l'Achigan,M,-73.5823013625992,45.843631057,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,63040,Saint-Roch-Ouest,M,-73.6753664099511,45.8616734045,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,63048,Saint-Lin--Laurentides,V,-73.7814334228511,45.857454402,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,63055,Saint-Calixte,M,-73.8842073218077,45.959723843,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,63065,Saint-Liguori,M,-73.5803232690922,46.015592059,,0.56,,0.56,,,,,,,
2018,Aucune donnée 2018,,66032,Westmount,V,-73.5994781890706,45.48470579,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,66092,L'Île-Dorval,V,-73.7419326579939,45.432186491,,0.54,,0.56,,,,,,,
2018,Aucune donnée 2018,,67005,Saint-Mathieu,M,-73.5385581065027,45.3133028685,,0.58,,0.56,,,,,,,
