OBJECTID,MUNICIPALITE,DESIGNATION,CODE_LIEN,VOIE,NOM_VOIE,INTERSECTION,CLASSIFICATION,LONGUEUR,GEOM 
8848,10043,Rue,des,Fleurs,Rue des Fleurs,Rue Louis-David / Rue de la Sapinière Nord,Locale,100.197277303402,Ligne
8849,10043,Rue,,Louis-David,Rue Louis-David,Rue Forest / Rue des Fleurs,Locale,104.670796949662,Ligne
8850,10043,Rue,,Saint-Robert,Rue Saint-Robert,Rue Georges-Sylvain / Rue Louis-Panet,Locale,66.3765565096659,Ligne
8851,10043,Rue,,Rosaire-Pelletier,Rue Rosaire-Pelletier,Rue Ouellet,Locale,67.4289418224104,Ligne
8852,10043,Rue,,Gérard-Majella,Rue Gérard-Majella,Boulevard Saint-Germain / Rue Guy,Locale,263.915956607785,Ligne
8853,10043,Rue,,Guy,Rue Guy,Rue Maurice Sud / Rue Roy Sud,Locale,76.7696778579277,Ligne
8854,10043,Rue,,Roy Sud,Rue Roy Sud,Rue Guy / Rue de Lausanne,Locale,192.363264579935,Ligne
8855,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Mercier / Rue Raoul-Dionne / Rue de la Seigneuresse,Collectrice municipale,73.4526871658213,Ligne
8856,10043,Rue,,Ouellet,Rue Ouellet,Rue Octave / Rue Rosaire-Pelletier,Locale,63.215590847828,Ligne
8857,10043,Rue,,Octave,Rue Octave,Rue Ouellet,Locale,61.3481343744046,Ligne
8858,10043,Rue,,Lebel,Rue Lebel,Boulevard Saint-Germain,Locale,199.38258793753,Ligne
8859,10043,Rue,,2e Rue Ouest,2e Rue Ouest,Avenue Rouleau / Rue du Père-Leneuf,Collectrice municipale,207.493764026667,Ligne
8860,10043,Avenue,,Rouleau,Avenue Rouleau,2e Rue Ouest / Rue Monseigneur-Guay,Collectrice municipale,74.249716880605,Ligne
8861,10043,Rue,,Tessier,Rue Tessier,Rue Tessier,Locale,136.277000334415,Ligne
8862,10043,Rue,,Saint-Jean-Baptiste Ouest,Rue Saint-Jean-Baptiste Ouest,Avenue Sirois / Rue Michaud,Collectrice municipale,224.144350555282,Ligne
8863,10043,Rue,,Michaud,Rue Michaud,Rue Notre-Dame Ouest / Rue Saint-Jean-Baptiste Ouest,Locale,72.9929385320251,Ligne
8864,10043,Rue,,Pineau,Rue Pineau,Rue Radisson,Locale,23.1824661211874,Ligne
8865,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,6e Rue Est / 7e Rue Est,Collectrice municipale,70.0912256895126,Ligne
8866,10043,Rue,,Saint-Émile,Rue Saint-Émile,Rue De Verchères / Rue Saint-François,Locale,77.0454565620193,Ligne
8867,10043,Rue,,Notre-Dame Ouest,Rue Notre-Dame Ouest,Avenue Rouleau / Rue Michaud,Locale,272.491898389212,Ligne
8868,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Notre-Dame Ouest / Rue Saint-Joseph Ouest,Collectrice municipale,68.2603470003633,Ligne
8869,10043,Rue,,7e Rue Est,7e Rue Est,Avenue de la Cathédrale / Rue Hupé,Locale,241.965843968317,Ligne
8870,10043,Rue,,Hupé,Rue Hupé,7e Rue Est / 8e Rue Est,Locale,71.3973396266275,Ligne
8871,10043,Rue,de l',Évêché Ouest,Rue de l'Évêché Ouest,Privé / Rue Saint-Louis,Locale,110.766949917232,Ligne
8872,10043,Rue,,Fernand-Seguin,Rue Fernand-Seguin,Rue Alcide-C.-Horth / Rue Gaston-Desrosiers,Locale,107.047113120801,Ligne
8873,10043,Rue,,Alcide-C.-Horth,Rue Alcide-C.-Horth,Rue Fernand-Seguin,Locale,229.276675113139,Ligne
8874,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,Rue Saint-Joseph Est / Rue Saint-Laurent Est / Rue Saint-Laurent Ouest,Collectrice municipale,82.4541628800511,Ligne
8875,10043,Rue,,Elmire-Roy,Rue Elmire-Roy,Avenue Belzile / Rue Élisabeth-Turgeon,Locale,78.3798242190553,Ligne
8876,10043,Avenue,,Belzile,Avenue Belzile,Rue Elmire-Roy / Rue Sandy-Burgess,Collectrice municipale,71.7695009198197,Ligne
8877,10043,Rue,,Sainte-Thérèse,Rue Sainte-Thérèse,Avenue Rouleau / Rue Saint-Louis,Locale,237.123940573256,Ligne
8878,10043,Rue,,Saint-Louis,Rue Saint-Louis,Rue Sainte-Marie / Rue Sainte-Thérèse,Locale,103.903006524835,Ligne
8879,10043,Rue,du,Bocage,Rue du Bocage,Rue Saint-Joseph Est / Rue Saint-Laurent Est,Locale,73.9400547333446,Ligne
8880,10043,Rue,,Fernand-Dumont,Rue Fernand-Dumont,Avenue Belzile / Rue Georges-Henri-Lévesque,Locale,162.482335061074,Ligne
8881,10043,Rue,,Notre-Dame Est,Rue Notre-Dame Est,Rue Bellavance / Rue du Bocage,Locale,124.697521087991,Ligne
8882,10043,Rue,du,Bocage,Rue du Bocage,Rue Notre-Dame Est / Rue Saint-Joseph Est,Locale,57.2448357255919,Ligne
8883,10043,Rue,de l',Évêché Est,Rue de l'Évêché Est,Rue Saint-Cyprien / Rue Saint-Edmond,Locale,105.647329833981,Ligne
8884,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Avenue Belzile / Rue Joseph-Keable,Locale,153.222723106698,Ligne
8885,10043,Rue,,2e Rue Est,2e Rue Est,Rue Corneau / Rue Robert-Baldwin,Collectrice municipale,166.609571774671,Ligne
8886,10043,Rue,,Joseph-Keable,Rue Joseph-Keable,Rue Saint-Germain Est / Rue Saint-Pierre,Locale,123.383230469339,Ligne
8887,10043,Avenue,,Belzile,Avenue Belzile,Boulevard René-Lepage Est / Rampe d'accès,Collectrice municipale,57.1206302847177,Ligne
8888,10043,Boulevard,,Jessop,Boulevard Jessop,Rampe d'accès,Nationale,155.64475903348,Ligne
8889,10043,Rue,,Moreault,Rue Moreault,Rue Dumont / Rue Morissette,Collectrice municipale,60.6127800246608,Ligne
8890,10043,Rue,,Dumont,Rue Dumont,Rue Moreault / Rue Morissette,Locale,111.334926500537,Ligne
8891,10043,Rue,,Saint-Germain Est,Rue Saint-Germain Est,Boulevard Jessop / Rue Doucet,Locale,151.733550544169,Ligne
8892,10043,Rue,,Moreault,Rue Moreault,Rue D'Auteuil / Rue Dumont,Collectrice municipale,64.1995534816146,Ligne
8893,10043,Avenue,du,Havre,Avenue du Havre,Boulevard du Rivage / Projetée + / Rue Saint-Germain,Locale,76.9113763322436,Ligne
8894,10043,Rue,,Saint-Germain,Rue Saint-Germain,Avenue Beaulieu / Avenue Lebrun,Collectrice municipale,97.1845744335562,Ligne
8895,10043,Avenue,,2e Avenue,2e Avenue,Rue Saint-Germain / Rue du Chalutier,Locale,73.0712866883593,Ligne
8896,10043,Rue,de la,Frégate,Rue de la Frégate,2e Avenue / Rue des Voiliers,Locale,250.437616713644,Ligne
8897,10043,Rue,des,Voiliers,Rue des Voiliers,2e Avenue / Rue de la Frégate,Locale,330.821856467132,Ligne
8898,10043,Rue,du,Ressac,Rue du Ressac,8e Avenue / Rue des Galets,Locale,179.152067575754,Ligne
8899,10043,Rue,des,Galets,Rue des Galets,8e Avenue / Rue du Ressac,Locale,183.283875399666,Ligne
8900,10043,Avenue,,8e Avenue,8e Avenue,Rue de la Marée / Rue du Récif,Locale,71.1606709162442,Ligne
8901,10043,Rue,du,Capitaine,Rue du Capitaine,7e Avenue / Rue Saint-Germain,Locale,50.2818734520702,Ligne
8902,10043,Rue,du,Récif,Rue du Récif,8e Avenue / Rue de la Marée,Locale,209.895055724216,Ligne
8903,10043,Place,du,Baron,Place du Baron,Place du Baron,Locale,131.314206402444,Ligne
8904,10043,Place,du,Baron,Place du Baron,Avenue Richelieu,Locale,25.7045867286366,Ligne
8905,10043,Avenue,,Richelieu,Avenue Richelieu,Place du Baron / Place du Marquis,Locale,99.9029614641128,Ligne
8906,10043,Avenue,des,Pluviers,Avenue des Pluviers,Avenue des Pluviers,Locale,133.719640183746,Ligne
8907,10043,Avenue,des,Pluviers,Avenue des Pluviers,Avenue des Pluviers,Locale,50.9664857070801,Ligne
8908,10043,Rue,du,Fleuve,Rue du Fleuve,Avenue Richelieu / Avenue des Cormorans,Locale,307.849908928947,Ligne
8909,10043,Avenue,des,Cormorans,Avenue des Cormorans,Avenue des Goélands / Rue du Fleuve,Locale,219.467848412298,Ligne
8910,10043,Avenue,de l',Abraham-Martin,Avenue de l'Abraham-Martin,Avenue du Bois-Joli / Avenue du Citadelle,Locale,36.4132496496811,Ligne
8911,10043,Avenue,de l',Abraham-Martin,Avenue de l'Abraham-Martin,Avenue du Bois-Joli / Avenue du Manic,Locale,42.3868105986992,Ligne
8912,10043,Avenue,de l',Empress,Avenue de l'Empress,Avenue du Père-Nouvel / Rue des Vétérans,Locale,552.50693318167,Ligne
8913,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Avenue de l'Empress / Rue du Réanne,Nationale,33.9991977842125,Ligne
8914,10043,Rue,du,Jalobert,Rue du Jalobert,Avenue Pierre-Rouleau / Avenue du Bois-Joli,Locale,69.9356165606121,Ligne
8915,10043,Avenue,,Pierre-Rouleau,Avenue Pierre-Rouleau,Avenue de l'Eurêka / Rue du Jalobert,Locale,223.606028761613,Ligne
8916,10043,Avenue,,Thomas-Dionne,Avenue Thomas-Dionne,Rue du NV-Le Sable / Rue du Réanne,Locale,75.9018355148938,Ligne
8917,10043,Avenue,,Pierre-Rouleau,Avenue Pierre-Rouleau,Avenue de l'Eureka / Rue du Jalobert,Locale,104.354861926074,Ligne
8918,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue J.-Roger-Lebel / Avenue de la Jeunesse,Locale,173.006475661941,Ligne
8919,10043,Avenue,,J.-Roger-Lebel,Avenue J.-Roger-Lebel,Rue des Vétérans,Locale,106.175636109941,Ligne
8920,10043,Avenue,de l',Empress,Avenue de l'Empress,Avenue de l'Empress,Locale,114.097014031127,Ligne
8921,10043,Avenue,du,Citadelle,Avenue du Citadelle,Avenue de l'Abraham-Martin / Avenue du Père-Nouvel,Locale,57.3818938430059,Ligne
8922,10043,Rue,de la,Charente,Rue de la Charente,Rue de la Touraine,Locale,386.236407391939,Ligne
8923,10043,Rue,du,Bosquet,Rue du Bosquet,Rue des Conifères / Rue du Domaine,Locale,47.7237081210168,Ligne
8924,10043,Rue,,Monseigneur-Plessis,Rue Monseigneur-Plessis,Rue des Jésuites / Rue du Père-Rouillard,Locale,136.630382650127,Ligne
8925,10043,Chemin,du,3e-Rang-du-Bic,Chemin du 3e-Rang-du-Bic,Chemin de Lausanne / Montée Louis-Gagnon,Locale,3667.92849706953,Ligne
8926,10043,Rue,des,Nomades,Rue des Nomades,Rue des Nomades,Locale,362.166661068492,Ligne
8927,10043,Avenue,des,Battures,Avenue des Battures,Route 132 Est,Privée,162.865421310091,Ligne
8928,10043,Route,,132 Est,Route 132 Est,Rue des Fermières / Rue des Fontaines / Rue des Potagers,Nationale,177.0444219291,Ligne
8929,10043,Chemin,du,Lac-Chaud,Chemin du Lac-Chaud,Chemin Saint-Joseph / Chemin du Club-des-Raquetteurs,Privée,1512.42612701806,Ligne
8930,10043,Rue,des,Labours,Rue des Labours,Rue de la Fenaison / Rue de la Moisson,Locale,133.881095702875,Ligne
8931,10043,Rue,,Proulx,Rue Proulx,Rue Proulx,Locale,88.1746504244004,Ligne
8932,10043,Chemin,du,Petit-Portage,Chemin du Petit-Portage,Route du Cap-à-l'Orignal / Route du Portage,Privée,2691.88450774429,Ligne
8933,10043,,, ,Rampe d'accès,Autoroute Jean-Lesage / Route 132 Est,Autoroute,58.8731873139953,Ligne
8934,10043,Route,du,Bel-Air,Route du Bel-Air,Chemin Chassé,Collectrice de transit,673.793158540618,Ligne
8935,10043,Rue,de l',Amitié,Rue de l'Amitié,Rue de la Bonne-Entente,Locale,265.169902254425,Ligne
8936,10043,Rue,de l',Évêché Ouest,Rue de l'Évêché Ouest,Boulevard de la Rivière / Rue Sainte-Marie,Locale,29.9951449651439,Ligne
8937,10043,Rue,des,Flandres,Rue des Flandres,Rue Anne-Hébert / Rue Gilles-Vigneault / Rue Isidore-Soucy,Locale,192.125001552387,Ligne
8938,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rue Anne-Hébert / Rue Madeleine-Gleason,Locale,71.4743899562564,Ligne
8939,10043,Rue,,Saint-André,Rue Saint-André,Avenue Rouleau / Rue Lavoie,Locale,164.372325656724,Ligne
8940,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Saint-André / Rue Saint-Jacques,Collectrice municipale,69.1538147462597,Ligne
8941,10043,Rue,,Marcel-Vallée,Rue Marcel-Vallée,Rue François-Raymond / Rue Guy-Ross,Locale,198.587664570595,Ligne
8942,10043,Rue,,Blais,Rue Blais,Rue Saint-Pierre / Rue de l'Évêché Est,Locale,110.222263469637,Ligne
8943,10043,Rue,,2e Rue Est,2e Rue Est,Avenue Belzile / Boulevard Arthur-Buies Est / Rue Hupé,Collectrice municipale,273.21828001866,Ligne
8944,10043,Avenue,,Belzile,Avenue Belzile,2e Rue Est / Boulevard Arthur-Buies Est / Rue Elmire-Roy,Collectrice municipale,78.7232786514891,Ligne
8945,10043,Rue,,Madeleine-Gleason,Rue Madeleine-Gleason,Avenue Léonidas Sud / Rue Gratien-Gélinas,Locale,267.304629204216,Ligne
8946,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rue Gratien-Gélinas / Rue Madeleine-Gleason,Locale,97.3520400683247,Ligne
8947,10043,,, ,Rampe d'accès,Boulevard René-Lepage Est / Rue Julien-Réhel,Locale,99.5343619317136,Ligne
8948,10043,Rue,,Fiset,Rue Fiset,Rue Saint-Pierre / Rue Taché,Locale,226.965434183335,Ligne
8949,10043,Rue,,Digé,Rue Digé,Rue Corneau / Rue Perreault,Locale,214.01598788954,Ligne
8950,10043,Rue,,Saint-Germain Est,Rue Saint-Germain Est,Rue Dumais / Rue Langevin,Collectrice municipale,75.268024039869,Ligne
8951,10043,Rue,,Langevin,Rue Langevin,Rue Saint-Germain Est / Rue Saint-Pierre,Locale,209.342910127499,Ligne
8952,10043,Rue,,Saint-Pierre,Rue Saint-Pierre,Rue Hudon / Rue Léonard,Locale,73.9437063423927,Ligne
8953,10043,Boulevard,du,Rivage,Boulevard du Rivage,3e Avenue / Avenue du Havre,Nationale,970.071329886318,Ligne
8954,10043,Rue,de l',Intendant,Rue de l'Intendant,Avenue Richelieu / Avenue de la Terrasse-Bon-Air,Locale,76.3221459584118,Ligne
8955,10043,Avenue,de la,Terrasse-Bon-Air,Avenue de la Terrasse-Bon-Air,Avenue Richelieu / Chemin du Roi / Rue de l'Intendant,Locale,387.04890159114,Ligne
8956,10043,Place,du,Marquis,Place du Marquis,Place du Marquis,Locale,129.554445910199,Ligne
8957,10043,Place,du,Marquis,Place du Marquis,Avenue Richelieu,Locale,24.8113818075495,Ligne
8958,10043,Rue,de l',Avoine,Rue de l'Avoine,Rue de l'Orge,Locale,131.339178088857,Ligne
8959,10043,Chemin,,Saint-Joseph,Chemin Saint-Joseph,Chemin du Club-des-Raquetteurs / Chemin du Lac-à-Passetout,Locale,1432.14737371952,Ligne
8960,10043,Rue,de l',Avoine,Rue de l'Avoine,Route des Pionniers / Rue de l'Orge,Locale,126.428971875793,Ligne
8961,10043,Route,des,Pionniers,Route des Pionniers,3e Rang Ouest / Rue de l'Avoine,Régionale,1660.99557115585,Ligne
8962,10043,Route,du,Cap-à-l'Orignal,Route du Cap-à-l'Orignal,Chemin du Petit-Portage,Privée,906.209530438391,Ligne
8963,10043,Rue,du,Collège,Rue du Collège,Rue Lévesque / Rue du Pavillon,Locale,75.7631314073013,Ligne
8964,10043,Route,,132 Ouest,Route 132 Ouest,Chemin de la Baie-Rose / Route Cassista,Nationale,339.740997138127,Ligne
8965,10043,Chemin,,Saint-Gérard,Chemin Saint-Gérard,Route des Pionniers / Rue de la Postière,Locale,51.7630576844143,Ligne
8966,10043,Rue,de la,Postière,Rue de la Postière,Chemin Saint-Gérard,Locale,28.590156943956,Ligne
8967,10043,Chemin,,Saint-Joseph,Chemin Saint-Joseph,Route des Pionniers / Rue Adélard-Dubé / Rue Fillion,Locale,129.71199638068,Ligne
8968,10043,Route,des,Pionniers,Route des Pionniers,Chemin Saint-Gérard / Chemin Saint-Joseph / Rue Fillion,Régionale,64.4039836708879,Ligne
8969,10043,Chemin,,Saint-Léon,Chemin Saint-Léon,Rue Clergil / Rue du Chasseur,Locale,951.745095485114,Ligne
8970,10043,Route,,132 Est,Route 132 Est,Autoroute Jean-Lesage / Rue des Loisirs,Nationale,153.982115957532,Ligne
8971,10043,Autoroute,, ,Autoroute Jean-Lesage,Rampe d'accès / Route 132 Est,Autoroute,144.116098522996,Ligne
8972,10043,Chemin,du,Grand-Macpès Est,Chemin du Grand-Macpès Est,Route des Abeilles / Rue du Lac,Locale,987.726608303237,Ligne
8973,10043,Route,,132 Est,Route 132 Est,Montée Armand-Brillant / Rampe d'accès,Nationale,765.241729954423,Ligne
8974,10043,Chemin,des,Pointes,Chemin des Pointes,Chemin Saint-Léon / Chemin des Prés Ouest,Locale,394.644267942256,Ligne
8975,10043,Route,,132 Est,Route 132 Est,Avenue du Vallon / Montée Armand-Brillant,Nationale,69.157522427073,Ligne
8976,10043,Route,,Santerre,Route Santerre,Chemin des Coquillages / Rue de l'Étang,Locale,83.4167365588585,Ligne
8977,10043,Chemin,des,Coquillages,Chemin des Coquillages,Route Santerre,Privée,19.7043490778051,Ligne
8978,10043,Rue,des,Nomades,Rue des Nomades,Route des Pionniers,Locale,51.2092685268985,Ligne
8979,10043,Chemin,,Oscar-Brillant,Chemin Oscar-Brillant,Route 132 Est,Privée,245.759178800275,Ligne
8980,10043,Route,,132 Est,Route 132 Est,Chemin Joseph-Bernier / Rue P.-É.-Rioux,Nationale,45.3518126368726,Ligne
8981,10043,Rue,,P.-É.-Rioux,Rue P.-É.-Rioux,Route 132 Est / Rue des Merises,Locale,561.348145802118,Ligne
8982,10043,Chemin,,Joseph-Bernier,Chemin Joseph-Bernier,Chemin Joseph-Bernier,Privée,116.911662488718,Ligne
8983,10043,Rue,des,Horticulteurs,Rue des Horticulteurs,Rue des Maraîchers,Locale,38.3606631105355,Ligne
8984,10043,Rue,de,Lausanne,Rue de Lausanne,Autoroute Jean-Lesage (rampe d'accès) / Chemin Victor-Gauvin / Chemin de Lausanne / Route du Bel-Air,Collectrice de transit,98.8386212312206,Ligne
8985,10043,Rue,de,Lausanne,Rue de Lausanne,Autoroute Jean-Lesage (rampe d'accès),Collectrice de transit,12.9867148255438,Ligne
8986,10043,Route,,132 Est,Route 132 Est,Avenue de la Falaise / Boulevard Saint-Germain / Route Mitoyenne,Nationale,46.55742615317,Ligne
8987,10043,Chemin,de la,Pulpe,Chemin de la Pulpe,Rue du Verger,Locale,166.393281657094,Ligne
8988,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Côte de L'Anse-au-Sable / Route 132 Est / Route Mitoyenne,Nationale,2583.93019056705,Ligne
8989,10043,Rue,,Gagné Sud,Rue Gagné Sud,Rue Thomas-Taschereau,Locale,76.1130218068869,Ligne
8990,10043,Rue,des,Rapides,Rue des Rapides,Rue Tessier / Rue de l'Éboulis,Locale,72.645390962538,Ligne
8991,10043,Rue,de la,Savane,Rue de la Savane,Rue des Draveurs / Rue du Canot,Locale,85.5473218946068,Ligne
8992,10043,,, ,Privé,Privé,Privée,245.679674440919,Ligne
8993,10043,Rue,,Monseigneur-Plessis,Rue Monseigneur-Plessis,Rue Ernest-Lapointe / Rue Monseigneur-Fortin,Locale,145.240717830676,Ligne
8994,10043,Rue,de la,Carrière,Rue de la Carrière,Rue de Lausanne,Locale,414.162830411436,Ligne
8995,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Rousseau / Rue des Cascades,Nationale,66.6618995325666,Ligne
8996,10043,Rue,des,Cascades,Rue des Cascades,Boulevard Saint-Germain / Rue des Sources,Locale,250.70978625791,Ligne
8997,10043,Rue,,Eudore-Couture,Rue Eudore-Couture,Rue Adolphe-Tremblay,Locale,309.530879995933,Ligne
8998,10043,Rue,,2e Rue Ouest,2e Rue Ouest,Rue Louis-Bertrand / Rue Pierre-D'Anjou,Locale,66.3438521984517,Ligne
8999,10043,Rue,,Tessier,Rue Tessier,Rue Morin / Rue Saint-Antoine,Collectrice municipale,75.7866754325752,Ligne
9000,10043,Rue,des,Mélèzes,Rue des Mélèzes,Rue des Mélèzes,Locale,122.218654889602,Ligne
9001,10043,Rue,des,Fusiliers,Rue des Fusiliers,Rue des Fleurs,Locale,250.375769156256,Ligne
9002,10043,Rue,,De Courcelle,Rue De Courcelle,Rue De Beauharnois / Rue De Denonville,Locale,75.9091336681562,Ligne
9003,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Lamoureux / Rue de la Seigneuresse,Collectrice municipale,158.149178123852,Ligne
9004,10043,Rue,,Saint-Laurent Ouest,Rue Saint-Laurent Ouest,Avenue Sirois / Rue Georges-Sylvain,Locale,258.646344659769,Ligne
9005,10043,Avenue,,Sirois,Avenue Sirois,Rue Ouellet / Rue Saint-Laurent Ouest,Collectrice municipale,66.4171608168401,Ligne
9006,10043,Rue,,Pierre-Saindon,Rue Pierre-Saindon,Rue Pierre-Saindon,Locale,87.1437264591786,Ligne
9007,10043,Rue,,2e Rue Ouest,2e Rue Ouest,1re Rue Ouest / 2e Rue Est / Avenue de la Cathédrale / Rue Émile-Nelligan,Collectrice municipale,235.750184486248,Ligne
9008,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,2e Rue Est / 2e Rue Ouest / 3e Rue Est / 3e Rue Ouest,Collectrice municipale,70.6072965433006,Ligne
9009,10043,Rue,des,Négociants,Rue des Négociants,Montée Industrielle-et-Commerciale / Rue Jean-Marie-Leblanc,Locale,635.130725363091,Ligne
9010,10043,Rue,du,Fleuve,Rue du Fleuve,Avenue Richelieu,Locale,189.352657989663,Ligne
9011,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue Richelieu / Rue Joseph-Paradis,Nationale,324.166073145,Ligne
9012,10043,Avenue,,Richelieu,Avenue Richelieu,Boulevard Sainte-Anne / Rue du Sieur,Locale,109.929282010158,Ligne
9013,10043,Avenue,,Richelieu,Avenue Richelieu,Boulevard Sainte-Anne / Rue du Fleuve,Locale,75.6368182991746,Ligne
9014,10043,Rue,des,Mouettes,Rue des Mouettes,Boulevard Sainte-Anne,Locale,401.86748636677,Ligne
9015,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue Thomas-Dionne,Nationale,118.742593228426,Ligne
9016,10043,Avenue,,Pierre-Rouleau,Avenue Pierre-Rouleau,Rue Racine / Rue du NV-Le Sable,Locale,221.585647381938,Ligne
9017,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue Pierre-Rouleau,Nationale,61.110920012875,Ligne
9018,10043,Avenue,,Louis-Hébert,Avenue Louis-Hébert,Avenue Jean-Talon / Boulevard Sainte-Anne,Locale,24.331032529479,Ligne
9019,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue Louis-Hébert / Rue du Phare,Nationale,181.210833075423,Ligne
9020,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Rue des Ancêtres / Rue du Taxidermiste,Collectrice municipale,115.960035774371,Ligne
9021,10043,Rue,de la,Poudreuse,Rue de la Poudreuse,Rue de la Poudreuse,Locale,267.188712470837,Ligne
9022,10043,Route,,132 Ouest,Route 132 Ouest,Route Salomon-Gagné / Route du Portage,Nationale,2989.0490752826,Ligne
9023,10043,Rue,,Proulx,Rue Proulx,Rue Lévesque / Rue du Pavillon,Locale,144.443050841573,Ligne
9024,10043,Avenue,,Raiche,Avenue Raiche,Rue Marie-Laure-Beaupré / Rue Paul-Guérette,Locale,287.846562308637,Ligne
9025,10043,Chemin,du,Lac-Bellavance,Chemin du Lac-Bellavance,Chemin du Lac-Bellavance,Privée,1803.68153265909,Ligne
9026,10043,Rue,de l',Albatros,Rue de l'Albatros,Rue du Golf,Locale,255.611340458961,Ligne
9027,10043,Chemin,,Saint-Joseph,Chemin Saint-Joseph,Chemin du Lac-Chaud,Locale,2513.85852176789,Ligne
