Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien au catalogue
Bibliothèque Benny	Jeunes - DVD	L'histoire d'une tortue.Les aventures de Sammy[enregistrement vidéo] :A turtle's tale.Sammy's adventures /story by Ben Stassen and Domonic Paris ; directed by Ben Stassen.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2390714
Bibliothèque Benny	Adultes - Cours de langue	Oxford take off in French /Marie-Thérèse Bougard	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1263369
Bibliothèque Benny	Adultes - Romans	At risk /Patricia Cornwell.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1429042
Bibliothèque Benny	Adultes - Cours de langue	Ultimate French :basic-intermediate /Annie Heminway.	5	18	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1326272
Bibliothèque Benny	Jeunes - Livres d'images (Albums)	2 yeux? /Lucie Félix.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2354884
Bibliothèque Benny	Jeunes - Documentaires	Je révise avec mon enfant.Mathématique /Sylvie Benoit... [et al.]	4	15	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1360305
Bibliothèque Benny	Adultes - DVD	Les rois de l'été[enregistrement vidéo] =The kings of summer /réalisation, Jordan Vogt-Roberts ; scénario, Chris Galletta.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2415289
Bibliothèque Benny	Jeunes - Nouveautés	The very brave bear /Nick Bland.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2433735
Bibliothèque Benny	Jeunes - Nouveautés	Wacky comparisons :wacky ways to compare size /by Mark Weakland andJessica Gunderson ; illustrated by Keino, Bill Bolton & Igor Sinkovec.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2417032
Bibliothèque Benny	Adultes - DVD	Paris-Manhattan[enregistrement vidéo] /scénario et réalisation, Sophie Lellouche.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2400869
Bibliothèque Benny	Adultes - Cours de langue	Phonétique progressive du français avec 400 exercices[ensemble multi-supports] /Lucile Charliac ... [et al.].	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1505329
Bibliothèque Benny	Jeunes - BD	Carnage total /scénario et dessin, Midam.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1212079
Bibliothèque Benny	Jeunes - DVD	Cornemuse[enregistrement vidéo] :collection 5e anniversaire.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1510487
Bibliothèque Benny	Adultes - Cours de langue	Vocabulaire progressif du français :avec 250 exercices : niveau intermédiaire.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2075382
Bibliothèque Benny	Jeunes - Romans pré-ado	Le monstre du lac Lac /Geronimo Stilton ; [illustrations de Claudio Cernuschi ; traduction de Titi Plumederat].	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2401984
Bibliothèque Benny	Jeunes - DVD	Angry birds toons.Season one, volume one[videorecording].	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2430212
Bibliothèque Benny	Adultes - DVD	Identity thief[enregistrement vidéo] /Universal Pictures in association with Relativity Media ; a Bluegrass Films, Aggregate Films production ; produced by Scott Stuber, Jason Bateman, Pamela Abdy ; story by Jerry Eeten, Craig Mazin ; screenplay by Craig Mazin ; directed by Seth Gordon.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2416556
Bibliothèque Benny	Adultes - DVD	The chant of Jimmie Blacksmith[videorecording] /screenplay by Fred Schepisi ; produced and directed by Fred Schepisi ; Film House, Victorian Film.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2422109
Bibliothèque de Côte-des-Neiges	Jeunes - Biblio-parents	Je révise avec mon enfant.Mathématique /Sylvie Benoit... [et al.]	8	23	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1360305
Bibliothèque de Côte-des-Neiges	Jeunes - Biblio-parents	Le petit prof aide aux devoirs /Françoise Tchou ; [ouvrage conçu et réalisé par Michel Brindamour ; recherche et rédaction, Françoise Tchou ; illustrations, Christine Battuz].	7	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1431321
Bibliothèque de Côte-des-Neiges	Jeunes - Biblio-parents	Je révise avec mon enfant.Français /Sylvie Benoit ... [et al.]	7	24	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1359950
Bibliothèque de Côte-des-Neiges	Adultes - Romans	Mãn /Kim Thúy	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2377531
Bibliothèque de Côte-des-Neiges	Jeunes - Livres d'images (Albums)	Non, pas le pot! /Stephanie Blake.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2258909
Bibliothèque de Côte-des-Neiges	Adultes - DVD	Inch'Allah[enregistrement vidéo] /scénario et réalisation, Anaïs Barbeau-Lavalette.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2401813
Bibliothèque de Côte-des-Neiges	Adultes - DVD	Sol[enregistrement vidéo] :4 spectacles.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1395189
Bibliothèque de Côte-des-Neiges	Adultes - Nouveautés	Randonnée pédestre au Québec /auteur, Yves Séguin	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2470191
Bibliothèque de Côte-des-Neiges	Jeunes - Romans enfants	Lili a la passion du cheval /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	6	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1934340
Bibliothèque de Côte-des-Neiges	Adultes - DVD	Gravité[enregistrement vidéo] =Gravity /réalisation, Alfonso Cuarón ; scénario, Alfonso Cuarón, Jonás Cuarón.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2441487
Bibliothèque de Côte-des-Neiges	Adultes - Documentaires	E-Z italian :a beginner's course /by Beatrice Rovere-Fenati ; English translation by Eric A. Bye.	5	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1291557
Bibliothèque de Côte-des-Neiges	Adultes - DVD	L'homme qui rit[enregistrement vidéo] =The man who laughs /réalisation, Jean-Pierre Améris ; scénario, Jean-Pierre Améris, Guillaume Laurant.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2404478
Bibliothèque de Côte-des-Neiges	Adultes - Cours de langue	New french with ease[kit] /by Anthony Bulger ; with the editorial assistance of Jean-Loup Chérel ; illustrated by Jean-Louis Goussé.	5	25	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1320630
Bibliothèque de Côte-des-Neiges	Adultes - DVD	Une belle journée pour crever[enregistrement vidéo] =A good day to die hard /réalisation, John Moore ; scénario, Skip Woods.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2402915
Bibliothèque de Côte-des-Neiges	Adultes - DVD	Coco Chanel & Igor Stravinsky[enregistrement vidéo] /réalisation, Jan Kounen ; scénario, Chris Greenhalgh ; adaptation, Carlo de Boutiny et Jan Kounen.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1989384
Bibliothèque de Côte-des-Neiges	Adultes - DVD	Philomena[enregistrement vidéo] /réalisation, Stephen Frears ; scénario, Steve Coogan, Jeff Pope.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2439075
Bibliothèque de Côte-des-Neiges	Adultes - DVD	La mémoire dans la peau[enregistrement vidéo] =The Bourne identity /réalisation, Doug Liman ; scénario, Tony Gilroy, William Blake Herron.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1752791
Bibliothèque de Côte-des-Neiges	Adultes - DVD	007 Quantum[enregistrement vidéo] =Quantum of solace /written by Paul Haggis, Neal Purvis, Robert Wade ; directed by Marc Forster.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2372323
Bibliothèque de Côte-des-Neiges	Adultes - DVD	The score[enregistrement vidéo] =[Le grand coup] /story by Daniel E. Taylor and Kario Salem ; screenplay, Kario Salem and Lem Dobbs and Scott Marshall Smith ; directed by Frank Oz.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2318055
Bibliothèque de Côte-des-Neiges	Adultes - DVD	La planète des singes[enregistrement vidéo] =Planet of the apes /réalisation, Tim Burton ; scénario, William Broyles, Lawrence Konner, Mark Rosenthal.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2416447
Bibliothèque interculturelle	Adultes - DVD	24.Season six[enregistrement vidéo] =[24.Saison six] /created by Joel Surnow, Robert Cochran.	12	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1600129
Bibliothèque interculturelle	Adultes - Documentaires	Guide de la route /[recherche et rédaction de la mise à jour, Sandra Gauthier avec la collaboration du personnel du Service des usagers de la route ; réalisé par la Société de l'assurance automobile du Québec en collaboration avec le Service de l'exploitation du Ministère des transports ; illustrations, Jean-Michel Girard].	11	20	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1821505
Bibliothèque interculturelle	Adultes - Documentaires	Conduire un véhicule de promenade /[publication réalisée par la Société de l'assurance automobile du Québec ; recherche et rédaction, Michèle Jean et Micheline Briand avec la collaboration de Diane Hamel... et al.]	10	35	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1427841
Bibliothèque interculturelle	Adultes - Cours de langue	Using French.[Advanced level][ensemble multi-supports] :le francais en pratique /by Anthony Bulger ; with the editorial assistance of Jean-Loup Cherel ; illustrations by J.-L. Goussé.	10	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1351406
Bibliothèque interculturelle	Adultes - Cours de langue	Le chinois sans peine[ensemble multi-supports] /par Philippe Kantor ; illustrations de J.-L. Goussé.	10	16	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1220241
Bibliothèque interculturelle	Jeunes - Documentaires	Croque-dictées :exercices et dictées /[Diane Boileau ; illustrations, Christine Battuz].	8	17	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1447349
Bibliothèque interculturelle	Jeunes - Périodiques	Toboclic [Bibliothèque Interculturelle de Côte-des-Neiges][ressource électronique] :le magazine mensuel multimédia pour les 4-7 ans	7	26	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1800725
Bibliothèque interculturelle	Adultes - DVD	Lance et compte.Nouvelle génération[enregistrement vidéo] /auteur, Réjean Tremblay ; réalisation, Jean-Claude Lord.	7	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1509407
Bibliothèque interculturelle	Adultes - Cours de langue	All-audio Spanish[enregistrement sonore] :basic-intermediate	7	21	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1290874
Bibliothèque interculturelle	Adultes - Cours de langue	Vocabulearn.Korean.Level 1[ensemble multi-supports]	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1415045
Bibliothèque interculturelle	Adultes - Documentaires	Longman dictionary of contemporary English[ensemble multi-supports] :[the living dictionary /managing editor, Stephen Bullon].	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1413871
Bibliothèque interculturelle	Jeunes - Documentaires	Croque-math :cahier d'activités mathématiques /France Choquette.	6	14	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1447344
Bibliothèque interculturelle	Adultes - Collection multilingue	Kim bình mai	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1081461
Bibliothèque interculturelle	Adultes - Cours de langue	Intermediate French[ensemble multi-supports]	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1414569
Bibliothèque interculturelle	Jeunes - BD	Max aime les monstres /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1429287
Bibliothèque interculturelle	Jeunes - BD	Lili veut un téléphone portable /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1986941
Bibliothèque interculturelle	Jeunes - Nouveautés	Le collège de Raxford.15,La recette de l'amitié /Téa Stilton ; [illustrations de Barbara Pellizzari ; traduction de Béatrice Didiot].	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2437377
Bibliothèque interculturelle	Adultes - Disques compacts	Chopin[enregistrement sonore] :complete edition.	6	17	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1923723
Bibliothèque interculturelle	Adultes - Cours de langue	Le vietnamien sans peine[ensemble multi-supports] /par Dô The Dung et Lê Thanh Thuy ; illustrations de Jean-Louis Goussé.	5	16	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1308459
Bibliothèque interculturelle	Jeunes - Nouveautés	Percy Jackson.La mer des monstres[enregistrement vidéo] =Percy Jackson.Sea of monsters /réalisation, Thor Freudenthal ; scénario, Marc Guggenheim.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2427168
Bibliothèque de Notre-Dame-de-Grâce	Adultes - Cours de langue	Le nouvel espagnol sans peine[ensemble multi-supports] /par Francisco Javier Antón Martínez ; illustrations de J.-L. Goussé.	10	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1310580
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - DVD	Le secret de Sabrina[enregistrement vidéo] /directeur de l'écriture, Jean Chalopin ; directeur général, Bernard Forestier.	7	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1448412
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - DVD	Le Lorax[enregistrement vidéo] =The Lorax /réalisation, Chris Renaud, Kyle Balda ; scénario, Ken Daurio, Cinco Paul.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2340084
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - DVD	Harry Potter et les reliques de la mort.1[enregistrement vidéo] =Harry Potter and the deathly hallows. 1 /réalisation, David Yates ; scénario, Steve Kloves.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2116633
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - DVD	Les sorciers de Waverly Place 2.Alex vs Alex[enregistrement vidéo] =The wizards return.Alex vs Alex /Walt Disney Studios Home Entertainment ; written by Ben Montanio, Vince Cheung and Dan Berendsen ; produced by Greg A. Hampson ; directed by Victor Gonzalez.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2404313
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - DVD	Oz le magnifique[enregistrement vidéo] =Oz the great and powerful /réalisation, Sam Raimi ; scénario, Mitchell Kapner et David Lindsay-Abaire ; adaptation pour l'écran, Mitchell Kapner.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2400315
Bibliothèque de Notre-Dame-de-Grâce	Adultes - DVD - Nouveautés	Capitaine Phillips[enregistrement vidéo] =Captain Phillips /réalisation, Paul Greengrass ; scénario, Billy Ray.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2435061
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - BD	Geronimo Stilton.9,L'étrange machine à livres /Geronimo Stilton ; [scénario de Leonardo Favia ; illustrations, Ennio Bufi ; traduction par Claude Dubois].	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2390136
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - BD	"Merci" Qui? ;précédé de "La grise mine de monsieur Mégot" /[illustrations de] Janry ; [texte de] Tome.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1150528
Bibliothèque de Notre-Dame-de-Grâce	Adultes - DVD - Nouveautés	Jasmine French[enregistrement vidéo] =Blue Jasmine /scénario et réalisation, Woody Allen.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2434662
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - BD	Quelle chouchoute! /dessins, William ; scénario, Cazenove & William.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2067970
Bibliothèque de Notre-Dame-de-Grâce	Adultes - DVD	Inch'Allah[enregistrement vidéo] /scénario et réalisation, Anaïs Barbeau-Lavalette.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2401813
Bibliothèque de Notre-Dame-de-Grâce	Adultes - DVD - Nouveautés	Arnaque américaine[enregistrement vidéo] =American hustle /réalisation, David O. Russell ; scénario, Eric Warren Singer, David O. Russell.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2446637
Bibliothèque de Notre-Dame-de-Grâce	Adultes - DVD	La peur dans la peau[enregistrement vidéo] :l'héritage de Bourne = The Bourne legacy /réalisation, Tony Gilroy ; scénario, Tony Gilroy, Dan Gilroy.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2367662
Bibliothèque de Notre-Dame-de-Grâce	Jeunes - BD	Cold case, affaires glacées /dessin, Midam ... [et al.] ; scénario, Midam et www.gameoverforever.com.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2348013
