responseid,survc,lang,qa,qx,postal6,sexe,age,q9,q9_99_other,cible,q1_1,q1_2,q1_3,q2_1,q2_2,q2_3,q2_4,q2_5,q2_6,q2_7,q3,q10_1,q10_2,q10_3,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q5,q5_7_other,q6,q7,q8,q8_7_other,POND,,
1108,MW12000_112D,EN,2, ,G1K4J4,2,5,2, ,2,3,2,2,2,2,2,3,2,1,1,2,4,10,5,2,2,2,2,2,2,4, ,1,3,2, ,1.82636094093323,,
1109,MW12000_112D,FR,3, ,h7k3k7,2,4,1, ,1,2,2,3,2,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,3, ,1,3,1, ,.788424968719482,,
1110,MW12000_112D,FR,8, ,G6Z7W4,1,3,1, ,1,2,3,3,2,3,2,3,2,2,2,2,7,4,6,2,2,2,2,2,2,2, ,1,3,1, ,.333730548620224,,
1111,MW12000_112D,FR,4, ,J9A0B5,1,3,3, ,2,2,3,2,2,2,3,2,2,2,2,2,9,9,9,2,2,4,2,4,4,3, ,2,4,1, ,.602959096431732,,
1112,MW12000_112D,EN,3, ,H7W1N4,1,4,99,greek,2,2,3,2,2,2,2,2,2,2,2,2,5,5,5,1,1,1,1,3,1,4, ,2,2,1, ,2.04408001899719,,
1113,MW12000_112D,FR,3, ,H7m2e4,1,5,1, ,1,2,3,4,2,2,3,2,2,2,2,2,10,10,10,4,4,1,4,1,1,2, ,1,4,1, ,.594921886920929,,
"""1114",MW12000_112D,FR,2, ,G1B3E6,2,1,1, ,1,2,2,1,2,2,2,2,1,1,1,2,9,9,9,2,2,2,2,2,3,7,"""""Enfant d'une famille"," chez les parents""""",1,2,4, ,".657943844795227""",
1115,MW12000_112D,FR,4, ,J8T3E1,2,6,1, ,1,1,2,2,2,2,3,2,2,2,2,2,6,4,10,4,4,4,4,4,4,1, ,1,4,3, ,1.09650003910065,,
1117,MW12000_112D,EN,1,17,h4g1k2,2,1,4, ,2,3,4,4,3,3,3,4,3,3,2,2,7,6,6,3,4,3,3,4,4,1, ,2,4,1, ,2.18645143508911,,
1118,MW12000_112D,FR,3, ,H7b1b2,2,5,1, ,1,2,3,3,2,3,2,3,3,3,3,3,5,1,10,2,2,4,2,4,4,1, ,1,2,3, ,.788402616977692,,
1119,MW12000_112D,FR,3, ,H7L4L9,1,2,1, ,1,1,1,3,2,2,2,2,2,2,2,2,10,6,7,1,1,1,1,2,3,2, ,1,4,6, ,.969010472297668,,
1120,MW12000_112D,EN,1,11,H2T1W7,1,6,1, ,1,1,2,3,3,2,2,3,3,1,1,2,8,3,5,1,1,3,2,2,4,1, ,1,4,1, ,1.0295205116272,,
1121,MW12000_112D,FR,7, ,G7X1M5,2,3,1, ,1,3,3,2,3,3,3,3,3,3,3,3,1,1,1,2,3,2,3,3,4,3, ,2,3,1, ,.471347510814667,,
1122,MW12000_112D,FR,7, ,G7G5C9,1,6,1, ,1,2,3,1,2,1,2,1,1,1,2,1,10,1,10,1,1,3,1,3,3,1, ,1,2,3, ,.399696797132492,,
1123,MW12000_112D,FR,4, ,J8T5Z9,1,3,1, ,1,2,3,4,2,2,2,2,3,2,1,2,8,8,8,2,1,1,2,2,2,1, ,1,4,1, ,.602959096431732,,
1125,MW12000_112D,FR,6, ,J1E4K5,1,5,1, ,1,2,3,2,2,2,2,2,2,1,1,2,10,5,10,2,2,2,2,3,3,1, ,2,4,1, ,.359161078929901,,
1126,MW12000_112D,EN,5, ,J4L1S4,1,6,2, ,2,2,2,2,2,2,2,3,2,2,3,2,5,5,5,3,4,4,3,4,4,3, ,2,3,3, ,.425261616706848,,
1127,MW12000_112D,EN,5, ,J4L1S4,1,6,2, ,2,2,2,2,2,2,2,3,3,2,3,2,5,5,5,3,3,3,3,4,4,3, ,2,3,3, ,.425261616706848,,
1128,MW12000_112D,FR,6, ,j1n1w3,1,6,1, ,1,1,1,1,1,1,1,1,1,1,1,1,10,5,10,1,1,1,1,1,1,2, ,1,2,3, ,.235627964138985,,
1129,MW12000_112D,FR,8, ,G6X1W4,1,5,1, ,1,2,3,3,2,2,2,2,2,2,2,2,6,5,4,2,2,3,2,3,3,1, ,1,3,1, ,.517014980316162,,
1130,MW12000_112D,FR,8, ,99,1,4,1, ,1,2,2,2,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,2,2,2, ,1,4,1, ,.263012439012527,,
1131,MW12000_112D,FR,1,14,H4N1B8,1,6,1, ,1,2,2,3,2,1,2,2,1,1,1,1,6,10,9,1,2,1,2,2,1,1, ,1,3,3, ,1.65687870979309,,
1132,MW12000_112D,EN,1,2,H1K1C2,1,5,2, ,2,1,2,2,2,2,2,2,2,1,1,1,7,5,7,2,2,2,2,2,2,1, ,1,3,3, ,2.57466506958008,,
1134,MW12000_112D,EN,2, ,G1T2C2,2,6,1, ,1,4,4,4,3,2,2,2,3,1,2,2,5,6,7,3,3,4,3,4,4,1, ,1,2,3, ,1.8624552488327,,
1135,MW12000_112D,EN,3, ,H7G4V5,1,1,2, ,2,1,3,2,4,4,4,3,2,2,1,3,9,2,7,2,2,2,2,2,3,2, ,1,3,2, ,2.65052795410156,,
1136,MW12000_112D,FR,3, ,H7N3W1,1,4,1, ,1,2,2,2,2,2,2,2,2,2,2,2,8,8,8,2,2,2,2,8,2,4, ,2,2,1, ,.784232974052429,,
1137,MW12000_112D,FR,3, ,h7e2w8,1,6,1, ,1,3,3,2,2,3,2,3,2,2,2,2,1,1,5,3,3,3,4,4,4,7,couple marié,1,3,3, ,.8204625248909,,
1139,MW12000_112D,FR,8, ,g6z2r5,2,1,1, ,1,2,2,3,2,2,2,3,2,2,2,2,7,5,7,2,2,2,2,3,4,4, ,1,4,4, ,.272741228342056,,
1140,MW12000_112D,FR,6, ,99,2,4,1, ,1,2,2,2,2,2,2,2,2,2,2,2,98,98,98,3,3,4,3,4,4,99, ,1,2,99, ,.387236773967743,,
1141,MW12000_112D,FR,4, ,j8y1e9,2,4,1, ,1,3,3,2,2,3,2,3,3,3,2,3,7,98,7,2,2,2,3,2,3,2, ,1,3,2, ,1.6738201379776,,
1142,MW12000_112D,FR,4, ,J8X2Z4,1,4,1, ,1,2,2,2,2,2,2,2,2,1,1,2,8,5,4,2,2,2,2,3,4,2, ,1,4,1, ,.652162432670593,,
1143,MW12000_112D,FR,2, ,g1c4l5,1,2,1, ,1,1,3,2,1,2,2,1,2,1,1,1,7,3,10,1,1,3,2,1,2,1, ,2,4,7,Travailleur autonome,1.41344463825226,,
1144,MW12000_112D,FR,9, ,G9B6R2,2,1,1, ,1,2,2,2,3,3,3,4,3,2,3,2,1,1,3,2,3,2,3,8,4,4, ,1,2,4, ,.281199872493744,,
1145,MW12000_112D,FR,4, ,j8v2v8,1,6,1, ,1,1,2,2,3,3,2,3,3,3,3,3,10,10,10,3,3,3,3,3,3,1, ,1,2,3, ,.320790022611618,,
1146,MW12000_112D,EN,3, ,H7T1V7,2,5,2, ,2,3,2,3,2,2,2,3,2,2,2,2,10,10,8,2,2,3,2,3,4,1, ,1,3,5, ,2.05494785308838,,
1147,MW12000_112D,EN,3, ,h7t0a6,2,4,2, ,2,2,2,2,2,2,2,3,2,1,2,2,7,1,7,2,2,2,2,2,4,3, ,1,4,1, ,2.05500626564026,,
1148,MW12000_112D,FR,2, ,G1B3G5,2,4,1, ,1,3,2,3,2,3,2,2,3,2,2,3,7,1,1,2,2,4,2,4,4,1, ,1,3,5, ,.995234429836273,,
1149,MW12000_112D,EN,1,15,99,2,1,1, ,1,2,1,2,2,2,2,1,1,2,1,2,6,3,4,8,4,4,2,8,4,3, ,2,1,2, ,.590404033660889,,
1150,MW12000_112D,FR,6, ,j1k1m2,2,6,1, ,1,2,2,2,2,2,2,3,2,1,2,2,10,98,10,2,2,2,8,2,9,1, ,1,2,3, ,.682291626930237,,
1151,MW12000_112D,EN,3, ,H7g4n5,2,1,1, ,1,2,3,3,2,2,2,3,2,1,2,2,4,2,3,3,4,3,3,4,4,1, ,1,3,99, ,.515024483203888,,
1152,MW12000_112D,FR,4, ,j8r3p4,1,4,1, ,1,3,3,2,3,3,4,4,4,3,3,3,7,7,7,3,4,3,3,3,4,1, ,1,4,7,Travailleur autonome,.652162432670593,,
1153,MW12000_112D,FR,2, ,g3j1a1,2,4,1, ,1,2,2,2,2,2,2,2,2,2,1,2,5,2,6,1,1,1,1,1,1,1, ,1,2,1, ,.995234429836273,,
1154,MW12000_112D,FR,3, ,H7G3S1,1,2,1, ,1,2,2,2,2,2,2,2,2,1,1,2,9,10,10,2,2,2,2,2,4,4, ,2,4,1, ,.969010472297668,,
1155,MW12000_112D,FR,5, ,J4k2l7,1,1,1, ,1,3,3,3,3,3,3,3,3,2,2,3,8,4,4,4,4,4,4,4,4,7,Vie avec ses parents,1,3,4, ,.582456529140472,,
1156,MW12000_112D,EN,5, ,J4V3A8,1,5,2, ,2,2,2,2,4,3,2,4,3,2,3,2,8,1,10,1,2,2,3,3,4,5, ,1,4,1, ,.559750616550446,,
1157,MW12000_112D,FR,4, ,J8M2A1,2,5,1, ,1,2,2,2,2,2,2,2,2,2,2,2,98,7,98,2,2,2,2,2,4,1, ,1,2,5, ,1.03402507305145,,
1158,MW12000_112D,FR,1,19,99,1,2,1, ,1,2,3,3,2,3,3,2,3,2,2,2,8,7,7,2,3,3,2,3,4,4, ,2,3,4, ,2.56254243850708,,
1159,MW12000_112D,FR,9, ,G8T8Z8,2,5,1, ,1,1,4,2,2,2,2,2,2,1,2,2,98,5,10,3,3,3,3,4,4,4, ,1,2,7, Artiste,.344858318567276,,
1160,MW12000_112D,FR,6, ,j1h3a1,1,1,1, ,1,2,2,2,2,2,2,2,2,2,1,2,10,5,10,2,3,2,1,2,4,1, ,2,4,4, ,1.0263923406601,,
1161,MW12000_112D,FR,8, ,G6V3J3,2,2,1, ,1,2,2,2,2,2,2,3,2,2,1,2,7,5,8,1,1,2,2,4,4,3, ,2,3,2, ,.253619134426117,,
1162,MW12000_112D,FR,3, ,H7k3j1,1,2,1, ,1,2,2,1,2,2,2,2,2,2,3,2,1,1,7,2,2,2,2,1,2,4, ,1,2,4, ,.969010472297668,,
1164,MW12000_112D,FR,2, ,G6V3V9,2,5,1, ,1,2,2,2,2,2,1,2,1,1,1,2,1,5,1,2,2,2,2,2,2,4, ,2,2,1, ,1.82636094093323,,
1165,MW12000_112D,FR,2, ,G1V0E3,2,6,1, ,1,1,2,1,2,2,2,2,2,1,1,2,5,2,6,3,3,3,3,3,3,1, ,2,4,3, ,1.8624552488327,,
1166,MW12000_112D,FR,8, ,G6W0E4,2,1,1, ,1,2,2,3,2,2,2,2,2,2,2,2,8,8,8,1,2,2,2,2,2,3, ,1,3,4, ,.272741228342056,,
1167,MW12000_112D,FR,6, ,J1e4l3,2,1,1, ,1,2,2,1,2,1,1,2,2,2,1,2,7,9,10,2,2,2,2,2,2,1, ,2,3,1, ,.382609486579895,,
1168,MW12000_112D,FR,8, ,G6J1V9,2,1,1, ,1,2,2,2,2,2,2,2,1,1,1,1,9,98,9,1,2,2,2,2,4,4, ,2,3,4, ,.272741228342056,,
1170,MW12000_112D,FR,1,7,H1K3B6,2,2,1, ,1,3,3,2,3,3,3,3,3,2,3,3,10,8,10,2,2,2,2,2,2,1, ,2,4,4, ,1.72060477733612,,
1171,MW12000_112D,EN,1,3,H4A2H5,1,6,99,Greek,2,2,3,2,2,2,3,4,3,2,2,3,10,10,10,2,1,2,2,2,2,1, ,1,4,3, ,5.03536987304688,,
1172,MW12000_112D,FR,3, ,H7P3R3,1,5,1, ,1,2,2,2,2,2,2,2,2,1,1,2,10,10,8,2,2,2,2,4,4,1, ,1,3,1, ,.594921886920929,,
1173,MW12000_112D,FR,8, ,G6Z2L1,2,4,1, ,1,2,2,4,2,2,2,3,3,2,3,2,8,9,8,8,8,8,8,8,8,2, ,1,4,1, ,.424308836460114,,
1174,MW12000_112D,EN,3, ,H7W2A4,1,3,2, ,2,3,3,2,2,2,3,3,2,1,3,2,10,10,10,2,2,4,2,4,4,2, ,1,4,1, ,1.31117653846741,,
1175,MW12000_112D,EN,3, ,H9D2J6,2,2,2, ,2,1,1,2,1,2,1,2,2,1,1,2,3,1,3,2,4,4,2,2,3,1, ,2,4,4, ,1.94129538536072,,
1176,MW12000_112D,EN,1,5,H8N1M2,2,4,2, ,2,1,1,1,2,1,1,1,1,2,1,1,1,10,1,2,4,2,4,9,9,4, ,2,4,6, ,2.51806926727295,,
1177,MW12000_112D,FR,1,15,H1R2R1,2,3,9, ,2,1,1,1,1,1,1,1,1,1,1,1,10,98,10,3,3,3,2,3,4,2, ,2,4,7,Travailleur autonome,2.35856819152832,,
1178,MW12000_112D,FR,7, ,G7G4V3,1,3,1, ,1,2,3,2,2,2,2,2,2,1,2,2,10,10,8,1,1,2,1,2,2,2, ,1,2,1, ,.407764583826065,,
1179,MW12000_112D,FR,7, ,G7h3r5,1,5,1, ,1,3,3,2,2,2,2,2,1,1,2,2,10,10,8,2,2,2,2,2,8,1, ,1,4,1, ,.419397115707397,,
1180,MW12000_112D,EN,1,16,H3K2T9,1,5,2, ,2,1,2,3,2,2,2,2,2,2,2,2,5,5,10,2,2,2,2,2,4,5, ,2,2,7,disability,3.00505065917969,,
1181,MW12000_112D,EN,1,14,H4K1Y2,1,4,2, ,2,2,3,3,3,3,3,3,3,2,2,3,7,2,7,3,3,3,3,3,4,5, ,1,4,1, ,3.01336359977722,,
1183,MW12000_112D,EN,1,3,H4v2z9,2,5,2, ,2,2,2,2,2,2,2,2,2,1,2,2,10,1,10,3,2,4,3,8,4,1, ,1,3,1, ,4.2737250328064,,
1184,MW12000_112D,EN,1,3,H4A3C6,2,3,2, ,2,3,3,4,2,2,3,2,2,2,2,2,7,7,3,4,4,4,3,3,4,1, ,2,4,1, ,4.2945728302002,,
1185,MW12000_112D,FR,8, ,G7a1y5,2,2,1, ,1,2,2,4,2,2,2,3,2,1,2,2,8,8,8,1,1,1,1,1,3,2, ,2,3,1, ,.253619134426117,,
1186,MW12000_112D,FR,8, ,G7A0P1,2,2,1, ,1,2,2,3,2,2,2,2,2,2,1,2,10,6,8,2,2,2,2,3,4,1, ,1,4,1, ,.253619134426117,,
1187,MW12000_112D,FR,8, ,G6J1N1,2,2,1, ,1,2,2,2,2,2,2,3,3,2,2,2,7,6,6,2,2,2,2,2,4,2, ,1,3,1, ,.253619134426117,,
1188,MW12000_112D,FR,2, ,G6V7M5,2,1,1, ,1,3,3,3,2,2,2,2,2,2,2,1,9,9,9,2,2,2,2,2,4,5, ,1,3,1, ,.657943844795227,,
1189,MW12000_112D,FR,8, ,G6x2m1,1,3,1, ,1,2,2,3,2,2,2,2,2,1,1,2,8,4,8,2,2,2,2,2,3,2, ,1,4,1, ,.333730548620224,,
1190,MW12000_112D,FR,8, ,G6z0b2,2,2,1, ,1,3,2,4,3,2,2,2,3,3,2,3,10,6,10,8,8,8,8,8,8,4, ,1,3,1, ,.253619134426117,,
1191,MW12000_112D,FR,8, ,G6Z2L2,2,1,1, ,1,2,2,2,2,2,2,2,2,1,1,2,5,7,5,2,2,2,2,3,4,2, ,1,3,4, ,.272741228342056,,
1193,MW12000_112D,FR,8, ,g7a4b1,2,2,1, ,1,2,2,2,2,2,2,2,2,2,1,2,8,8,8,2,2,2,2,2,3,2, ,1,3,1, ,.253619134426117,,
1194,MW12000_112D,FR,8, ,G6j1l9,1,2,1, ,1,1,1,1,2,2,2,3,2,1,1,2,10,10,10,1,1,1,1,1,1,2, ,1,4,1, ,.552191853523254,,
1195,MW12000_112D,FR,8, ,G6W1P4,1,6,1, ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,4,4,7,Marie mais vivant separament,2,2,3, ,.302330136299133,,
1196,MW12000_112D,FR,1,19,H2R1J6,1,5,1, ,1,3,4,3,3,3,3,4,3,3,3,3,10,10,10,2,2,2,2,2,2,4, ,2,4,3, ,2.28498387336731,,
1197,MW12000_112D,FR,7, ,G7J4L1,2,5,1, ,1,4,4,3,4,4,4,4,4,3,3,4,10,5,10,3,2,3,3,3,4,1, ,1,3,1, ,.34767347574234,,
