ï»¿TYPE_VOIE,TYPE_EQUIPEMENT,REVETEMENT_VOIE,ROUTE_VERTE_NO,ROUTE_CMM,VELO_EXPRESS,CIRCUIT_AGROTOURISTIQUE,TOUR_ILE,WKT 
12103,ChaussÃ©e dÃ©signÃ©e,PavÃ©,,,,,,"LINESTRING  ( 275471.66124343 5046545.05706470, 275472.40884343 5046543.18806470, 275501.21614343 5046503.97826470, 275503.41834343 5046500.87506470, 275524.70734343 5046471.59026470, 275533.60304343 5046459.69596470, 275556.00524343 5046429.49296470, 275559.71134343 5046424.48476470, 275572.11684343 5046407.27726470, 275578.41194343 5046398.58376470, 275611.81194343 5046352.78376470, 275621.41314343 5046339.58226470, 275626.20664343 5046332.99116470, 275629.50514343 5046328.59306470, 275656.03724343 5046292.34936470, 275656.98294343 5046290.87826470, 275657.43994343 5046290.07846470, 275657.94364343 5046288.94506470, 275658.21504343 5046287.45246470, 275658.06134343 5046286.06846470, 275656.88114343 5046283.70816470, 275656.13604343 5046282.71476470, 275655.37904343 5046281.95766470, 275607.55554343 5046246.96736470, 275599.93974343 5046241.95696470, 275586.26654343 5046232.47556470, 275586.25484343 5046232.46736470, 275579.76654343 5046227.87556470, 275575.86874343 5046224.95396470)"
12103,Accotement asphaltÃ©,PavÃ©,,,VÃ©lo-Express Dagenais,,,"LINESTRING  ( 281789.94074343 5048809.55166470, 281799.11294343 5048809.45646470, 281828.03284343 5048808.91186470, 281869.72394343 5048808.46766470, 281897.25694343 5048808.06506470, 281922.37304343 5048807.79936470, 281930.35804343 5048807.89166470)"
12103,Accotement asphaltÃ©,PavÃ©,,,VÃ©lo-Express Dagenais,,,"LINESTRING  ( 281929.00624343 5048820.79516470, 281924.07564343 5048820.85066470, 281902.36444343 5048820.87756470, 281876.00094343 5048821.24006470, 281838.17014343 5048821.70046470, 281799.47544343 5048822.49326470, 281790.82894343 5048822.83096470)"
12103,Accotement asphaltÃ©,PavÃ©,,,VÃ©lo-Express Dagenais,,,"LINESTRING  ( 281780.08144343 5048809.65406470, 281789.94074343 5048809.55166470)"
12103,Accotement asphaltÃ©,PavÃ©,,,VÃ©lo-Express Dagenais,,,"LINESTRING  ( 281790.82894343 5048822.83096470, 281780.32764343 5048823.24106470)"
12103,Bande cyclable,,,,,,,"LINESTRING  ( 283670.03794343 5044268.65716470, 283677.15524343 5044261.43406470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 280124.22154343 5047310.76796470, 280130.35754343 5047302.37646470, 280135.56694343 5047294.83926470, 280140.57554343 5047287.89196470, 280145.02054343 5047282.33566470, 280154.91594343 5047269.68856470, 280167.08684343 5047254.81896470, 280172.96054343 5047247.99266470, 280178.19934343 5047241.90726470, 280184.91974343 5047234.76346470, 280192.16934343 5047227.24936470, 280197.61974343 5047221.32266470, 280212.43644343 5047207.35256470, 280231.43364343 5047190.52506470, 280247.46734343 5047177.40176470, 280257.34174343 5047170.29486470, 280267.43454343 5047163.50156470, 280277.73574343 5047157.02876470, 280288.69764343 5047151.15626470, 280299.83114343 5047145.61596470, 280311.12624343 5047140.41286470, 280327.37174343 5047134.22166470, 280342.55884343 5047129.14166470, 280355.73514343 5047125.38456470, 280404.78894343 5047114.21906470, 280446.75194343 5047104.95866470, 280525.22754343 5047087.44316470, 280600.52814343 5047070.72146470, 280668.94944343 5047055.26976470, 280676.03964343 5047053.65576470, 280683.20834343 5047052.43746470, 280690.43364343 5047051.61856470, 280700.83654343 5047050.66836470, 280711.27704343 5047050.32096470, 280721.72014343 5047050.57746470, 280732.13094343 5047051.43716470, 280742.47464343 5047052.89696470, 280752.71674343 5047054.95226470, 280763.77454343 5047058.19616470, 280774.66274343 5047061.97066470, 280785.35574343 5047066.26696470, 280795.82854343 5047071.07496470, 280806.05684343 5047076.38356470, 280828.86394343 5047091.78236470, 280834.15564343 5047095.59236470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 281147.92134343 5047342.15536470, 281143.33214343 5047342.85076470, 281142.58304343 5047342.93426470, 281141.83054343 5047342.88916470, 281141.09684343 5047342.71656470, 281140.40314343 5047342.42156470, 281139.76974343 5047342.01296470, 281139.21514343 5047341.50236470, 281138.75554343 5047340.90496470, 281138.40434343 5047340.23796470, 281137.58554343 5047338.15086470, 281134.60094343 5047329.58846470, 281132.55044343 5047324.85906470, 281127.92014343 5047316.39236470, 281126.63034343 5047314.40796470, 281123.78604343 5047310.37306470, 281122.92614343 5047309.24856470, 281117.07094343 5047302.68536470, 281110.67204343 5047296.65116470, 281103.77694343 5047291.19076470, 281088.00104343 5047280.07816470, 281077.35894343 5047272.73916470, 281053.56954343 5047256.63686470, 281045.00624343 5047250.97396470, 281038.72234343 5047246.90596470, 281031.71084343 5047242.54036470, 281024.46784343 5047237.77786470, 281015.07514343 5047231.42786470, 281005.61624343 5047225.34236470, 281000.42544343 5047222.17786470, 280995.85974343 5047219.42236470, 280993.91284343 5047218.18406470, 280992.23974343 5047217.03296470, 280988.20294343 5047214.29266470, 280979.55644343 5047208.22106470, 280976.51374343 5047206.07136470, 280970.74064343 5047202.25296470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 280834.15564343 5047095.59236470, 280836.80144343 5047097.39156470, 280840.13524343 5047099.66696470, 280845.16234343 5047103.42406470, 280851.89474343 5047108.00996470, 280855.48764343 5047110.44986470, 280889.89404343 5047134.44726470, 280927.03194343 5047159.92246470, 280958.42284343 5047181.36586470, 280976.47904343 5047193.81916470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 280120.17974343 5047316.59176470, 280124.19164343 5047310.80886470, 280124.22154343 5047310.76796470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 280032.98974343 5047616.63276470, 280038.46104343 5047608.28526470, 280041.88354343 5047602.98766470, 280044.62694343 5047597.30866470, 280046.64944343 5047591.33476470, 280047.92014343 5047585.15716470, 280048.41964343 5047578.86996470, 280048.58504343 5047536.04046470, 280048.12204343 5047497.90736470, 280048.01694343 5047463.37166470, 280047.85744343 5047439.99656470, 280047.93944343 5047434.62486470, 280048.63974343 5047429.29836470, 280049.94884343 5047424.08796470, 280051.84944343 5047419.06306470, 280054.31624343 5047414.29056470, 280057.31634343 5047409.83396470, 280078.27414343 5047379.75396470, 280086.75124343 5047367.69896470, 280094.25884343 5047356.85106470, 280096.98774343 5047352.44486470, 280099.51744343 5047347.92136470, 280105.07374343 5047338.36326470, 280107.85184343 5047334.36146470, 280120.17974343 5047316.59176470)"
12103,Bande cyclable,PavÃ©,,,VÃ©lo-Express Saint-Martin,,,"LINESTRING  ( 275893.54014343 5045962.52266470, 275901.61694343 5045952.23746470)"
12105,Piste polyvalente cyclable - piÃ©tonniÃ¨re,PavÃ©,,,,,,"LINESTRING  ( 286414.88004343 5046169.04996470, 286395.79664343 5046193.33076470, 286378.30104343 5046215.91966470, 286371.68644343 5046224.65086470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 287693.13884343 5049444.64796470, 287690.17544343 5049442.26676470, 287686.10084343 5049438.93296470, 287682.60014343 5049436.20076470)"
12103,Bande cyclable,,2,,,Les Chemins de la Nature,,"LINESTRING  ( 285353.97604343 5056548.81036470, 285352.51734343 5056545.62906470, 285343.71434343 5056526.77466470)"
12103,Bande cyclable,PavÃ©,2,,,Les Chemins de la Nature,,"LINESTRING  ( 285356.70734343 5056524.60066470, 285356.97724343 5056525.20446470, 285359.79514343 5056531.11796470)"
12103,Bande cyclable,PavÃ©,2,,,Les Chemins de la Nature,,"LINESTRING  ( 285458.43414343 5057021.21026470, 285459.04084343 5057025.50066470, 285459.55564343 5057028.58216470, 285460.74734343 5057030.46156470, 285463.79014343 5057033.71596470, 285466.26394343 5057036.45436470, 285469.91514343 5057040.82006470, 285472.29644343 5057044.11416470, 285472.79914343 5057045.27826470, 285472.87854343 5057046.23076470, 285472.71984343 5057046.73346470, 285472.40234343 5057047.71246470, 285471.60854343 5057048.40036470, 285470.57664343 5057048.69146470, 285466.97424343 5057049.42346470)"
12104,Bande piÃ©tonniÃ¨re,PavÃ©,,,,,,"LINESTRING  ( 282656.65004343 5050716.20036470, 282659.37854343 5050711.95236470, 282665.12414343 5050703.00696470, 282665.31074343 5050702.71646470, 282665.70574343 5050702.11116470, 282666.64454343 5050700.67226470, 282667.09594343 5050699.98036470, 282667.71494343 5050699.03166470, 282674.40004343 5050688.78556470, 282674.71254343 5050688.30666470, 282682.62154343 5050676.18476470, 282682.95854343 5050675.66836470, 282687.05394343 5050669.39146470, 282689.60204343 5050665.48356470, 282691.46604343 5050662.62486470, 282697.86854343 5050652.80586470, 282703.95654343 5050643.46896470, 282709.35524343 5050635.18946470, 282719.34514343 5050619.67876470, 282720.74994343 5050617.49766470, 282724.56884343 5050611.90746470, 282724.87184343 5050611.46386470, 282727.96694343 5050606.76496470, 282732.05934343 5050601.41696470, 282735.56404343 5050596.77616470, 282739.30584343 5050592.32446470, 282741.00704343 5050590.41866470, 282744.09254343 5050587.03286470, 282750.30904343 5050580.71206470, 282755.01864343 5050576.26706470, 282761.75834343 5050570.08206470, 282775.58414343 5050557.39416470, 282776.23304343 5050556.81006470, 282781.15544343 5050552.25576470, 282786.52244343 5050546.85136470, 282792.20234343 5050541.13196470, 282795.89834343 5050537.09836470, 282799.64874343 5050532.82696470, 282802.30144343 5050529.66416470, 282806.01644343 5050524.84476470, 282809.63864343 5050520.01506470, 282811.85454343 5050516.59056470, 282815.05714343 5050511.68666470, 282818.16624343 5050506.77216470, 282820.87894343 5050502.25106470, 282821.87744343 5050500.46326470, 282823.49184343 5050497.62826470, 282823.76214343 5050497.10126470, 282825.50504343 5050493.70246470, 282827.41714343 5050489.77756470, 282829.45564343 5050485.11826470, 282830.92914343 5050481.75016470, 282833.14454343 5050476.31246470, 282834.46654343 5050472.34646470, 282834.55494343 5050472.08116470, 282835.21954343 5050470.16466470, 282836.33034343 5050467.19836470, 282836.71434343 5050466.11936470, 282839.00894343 5050459.64626470, 282841.80274343 5050451.76506470, 282842.60924343 5050449.67186470, 282842.85954343 5050449.08766470, 282843.05584343 5050448.62946470, 282845.03784343 5050444.00326470, 282846.21694343 5050441.47766470, 282847.71244343 5050438.18756470, 282849.21294343 5050435.18656470, 282850.61084343 5050432.09126470, 282852.39324343 5050428.62546470, 282854.28854343 5050425.23386470, 282855.57804343 5050422.85326470, 282857.06014343 5050420.48186470, 282858.85104343 5050417.69606470, 282860.74684343 5050414.90226470, 282863.34884343 5050410.99926470, 282865.94444343 5050407.10576470, 282867.74674343 5050404.50246470, 282869.20144343 5050402.27756470, 282870.89794343 5050399.68306470, 282877.51514343 5050389.88146470, 282880.54224343 5050385.39776470)"
12103,ChaussÃ©e dÃ©signÃ©e,PavÃ©,,,,,,"LINESTRING  ( 284824.01344343 5045537.95156470, 284825.31724343 5045535.53646470, 284836.17474343 5045518.08136470, 284847.92224343 5045499.03126470, 284853.87544343 5045490.22066470, 284857.89074343 5045483.81246470, 284860.43074343 5045479.84366470, 284861.85424343 5045477.40426470, 284863.91794343 5045474.01756470, 284865.71714343 5045471.26586470, 284867.62214343 5045468.67296470, 284869.63294343 5045465.81546470, 284871.74964343 5045462.90506470, 284874.66004343 5045459.14796470, 284877.78214343 5045454.75586470, 284882.80924343 5045448.35286470, 284888.41844343 5045440.67996470, 284895.13884343 5045431.52536470, 284902.97054343 5045421.20656470, 284919.79804343 5045399.45776470, 284932.92144343 5045382.57736470, 284945.09224343 5045366.17316470, 284960.43814343 5045345.95896470, 284980.04674343 5045320.06456470, 284989.94674343 5045306.96456470, 285001.13114343 5045292.30136470, 285038.59624343 5045242.77126470, 285069.61114343 5045203.12486470, 285074.77044343 5045195.82236470)"
12103,Bande cyclable,PavÃ©,,,VÃ©lo-Express Saint-Martin,,,"LINESTRING  ( 275560.86064343 5046208.31906470, 275566.64844343 5046206.20236470, 275577.03994343 5046202.18726470, 275589.31664343 5046197.47766470, 275602.33414343 5046192.23896470, 275630.27424343 5046180.80896470, 275637.62964343 5046177.79266470, 275647.94844343 5046173.03016470, 275655.99174343 5046169.00846470, 275691.44604343 5046151.49306470, 275697.10814343 5046148.68846470, 275699.22474343 5046147.52426470, 275701.65894343 5046146.30716470, 275707.95604343 5046142.55006470, 275713.24774343 5046139.16346470, 275719.75644343 5046135.51216470, 275726.84734343 5046131.59636470, 275746.37364343 5046118.73756470, 275752.61784343 5046114.23966470, 275762.77784343 5046107.04296470, 275772.19704343 5046100.48126470, 275778.65284343 5046095.93036470, 275783.73284343 5046092.22626470, 275787.01374343 5046090.05666470, 275823.63214343 5046055.60786470, 275831.72834343 5046046.61196470, 275837.44334343 5046039.94446470, 275843.05254343 5046032.48316470, 275846.06884343 5046028.35566470, 275854.21804343 5046017.24316470, 275864.16634343 5046003.53776470, 275869.82844343 5045995.75896470, 275879.14184343 5045983.27056470, 275889.43054343 5045969.30686470, 275893.54014343 5045962.52266470)"
12103,Bande cyclable,PavÃ©,,Sentier mÃ©tropolitain Oka - St-Hilaire,,,,"LINESTRING  ( 286046.34344343 5043851.67846470, 286054.80364343 5043855.65586470, 286060.70674343 5043857.98466470, 286064.47374343 5043859.44566470, 286066.48464343 5043860.08066470, 286074.10464343 5043862.19736470, 286085.15954343 5043864.93466470, 286100.25634343 5043868.76436470)"
12103,Bande cyclable,PavÃ©,,Sentier mÃ©tropolitain Oka - St-Hilaire,,,,"LINESTRING  ( 285640.82564343 5043646.23426470, 285636.28784343 5043643.28956470)"
12103,Bande cyclable,PavÃ©,,Sentier mÃ©tropolitain Oka - St-Hilaire,,,,"LINESTRING  ( 286098.41134343 5043875.75306470, 286085.62134343 5043872.77136470, 286070.96334343 5043869.06716470, 286065.34314343 5043867.52226470, 286059.82654343 5043865.64076470, 286049.73934343 5043861.63896470, 286043.00794343 5043858.78096470)"
12103,Bande cyclable,PavÃ©,,Sentier mÃ©tropolitain Oka - St-Hilaire,,,,"LINESTRING  ( 286043.00794343 5043858.78096470, 286038.04744343 5043856.48396470)"
12103,Bande cyclable,PavÃ©,,Sentier mÃ©tropolitain Oka - St-Hilaire,,,,"LINESTRING  ( 285581.22034343 5043602.33736470, 285576.88674343 5043599.24466470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 286870.61204343 5048841.74566470, 286880.12254343 5048829.73916470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 286629.00894343 5049140.35736470, 286637.74254343 5049129.16836470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 279775.63504343 5048008.36016470, 279764.22324343 5048030.95476470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 279758.84674343 5048025.85946470, 279769.96074343 5048001.79216470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 288684.85314343 5052297.63346470, 288678.27024343 5052307.48486470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 288667.89324343 5052299.99036470, 288674.94024343 5052290.40296470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 285238.56294343 5045041.55836470, 285232.41444343 5045050.15416470, 285229.05394343 5045054.85226470, 285209.80544343 5045079.85536470, 285188.83714343 5045107.50446470, 285159.66674343 5045145.67066470, 285146.43754343 5045163.19936470, 285123.88184343 5045192.89886470, 285119.18544343 5045198.91816470, 285115.19024343 5045204.60006470, 285113.31774343 5045207.35826470)"
12103,Bande cyclable,PavÃ©,,,,,,"LINESTRING  ( 275268.57164343 5044039.43776470, 275272.58134343 5044039.48086470, 275281.63004343 5044038.68716470, 275291.39324343 5044036.86146470, 275296.27484343 5044035.75026470, 275300.04514343 5044034.75806470, 275305.12514343 5044032.17836470, 275308.49854343 5044029.51926470, 275311.31644343 5044026.22526470, 275313.81674343 5044022.41526470, 275318.69824343 5044012.85056470, 275324.29424343 5044002.45236470, 275329.65204343 5043992.33206470, 275336.79584343 5043979.35416470, 275341.12174343 5043971.45636470, 275343.78084343 5043966.21766470, 275345.80494343 5043962.52666470, 275347.86864343 5043959.07386470, 275351.33174343 5043953.86026470, 275355.23314343 5043948.96586470, 275359.54344343 5043944.42746470, 275364.77564343 5043939.51566470, 275370.48804343 5043935.17176470, 275376.61934343 5043931.44236470, 275383.10364343 5043928.36746470, 275389.87134343 5043925.98006470, 275396.84974343 5043924.30586470, 275403.52054343 5043923.29686470, 275410.25444343 5043922.88106470, 275416.99864343 5043923.06166470, 275423.70064343 5043923.83726470, 275430.30794343 5043925.20176470, 275436.76884343 5043927.14456470, 275443.03284343 5043929.65046470, 275451.95754343 5043934.94446470, 275460.64694343 5043940.61636470, 275469.08504343 5043946.65576470, 275474.39714343 5043950.52266470, 275479.86684343 5043954.16326470, 275485.31834343 5043957.40886470, 275491.09824343 5043960.02546470, 275497.13424343 5043961.98006470, 275503.35074343 5043963.24846470, 275509.66994343 5043963.81466470, 275516.01284343 5043963.67156470, 275522.30014343 5043962.82096470, 275528.45314343 5043961.27356470, 275534.39474343 5043959.04876470, 275540.05084343 5043956.17426470, 275545.35044343 5043952.68606470, 275551.69424343 5043947.65536470, 275555.78274343 5043944.80076470, 275560.15164343 5043942.39726470, 275564.75144343 5043940.47196470, 275570.33434343 5043939.06766470, 275576.03904343 5043938.29556470, 275581.79444343 5043938.16536470, 275587.52824343 5043938.67886470, 275593.16894343 5043939.82936470, 275598.64574343 5043941.60266470, 275603.89034343 5043943.97646470, 275609.23484343 5043947.04566470, 275618.54824343 5043953.07816470, 275629.87244343 5043960.27486470, 275642.99574343 5043968.68866470, 275661.62254343 5043980.27736470, 275673.62794343 5043987.79156470, 275694.06704343 5044000.88846470, 275724.56034343 5044019.93856470, 275766.79454343 5044046.76076470, 275786.30764343 5044058.96466470, 275804.13394343 5044068.91966470)"
