ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice PCI,Etat PCI,Indice IRI,Etat IRI
1020034,de l'Acadie  boulevard,Viel  rue,Pasteur  rue,222,Ahuntsic-Cartierville,2018-07-12,50,Mauvais,3.12,Moyen
1021156,de l'Acadie  boulevard,Pasteur  rue,Non-nommée  voie,115,Ahuntsic-Cartierville,2018-07-12,16,Très mauvais,4.46,Moyen
1020035,de l'Acadie  boulevard,Non-nommée  voie,Gouin Ouest  boulevard,60,Ahuntsic-Cartierville,2018-07-12,33,Très mauvais,5.78,Mauvais
4010730,de l'Acadie  boulevard,Non-nommée  voie,Non-nommée  voie,76,Ahuntsic-Cartierville,2018-07-12,9,Très mauvais,6.23,Très mauvais
4010729,de l'Acadie  boulevard,Non-nommée  voie,Non-nommée  voie,142,Ahuntsic-Cartierville,2018-07-12,17,Très mauvais,5.88,Mauvais
4006179,de l'Acadie  boulevard,Non-nommée  voie,Legendre Ouest  rue,49,Ahuntsic-Cartierville,2018-07-12,63,Moyen,4.03,Moyen
1624830,de l'Acadie  boulevard,Legendre Ouest  rue,Non-nommée  voie,50,Ahuntsic-Cartierville,2018-07-12,34,Très mauvais,6.8,Très mauvais
1624829,de l'Acadie  boulevard,Non-nommée  voie,Chabanel Ouest  rue,252,Ahuntsic-Cartierville,2018-07-12,27,Très mauvais,5.39,Mauvais
1020915,de l'Acadie  boulevard,Chabanel Ouest  rue,de Louvain Ouest  rue,299,Ahuntsic-Cartierville,2018-07-12,91,Excellent,2.45,Bon
1021247,de l'Acadie  boulevard,de Louvain Ouest  rue,de Port-Royal Ouest  rue,268,Ahuntsic-Cartierville,2018-07-12,40,Très mauvais,5.64,Mauvais
4008664,de l'Acadie  boulevard,de Port-Royal Ouest  rue,Sauvé Ouest  rue,128,Ahuntsic-Cartierville,2018-07-12,48,Mauvais,3.87,Moyen
4002501,de l'Acadie  boulevard,Sauvé Ouest  rue,Sauvé Ouest  rue,19,Ahuntsic-Cartierville,2018-07-12,33,Très mauvais,3.63,Moyen
1020913,de l'Acadie  boulevard,de Port-Royal Ouest  rue,Sauvé Ouest  rue,134,Ahuntsic-Cartierville,2018-07-12,62,Moyen,3.28,Moyen
4009668,de l'Acadie  boulevard,de l'Acadie  boulevard,Non-nommée  voie,64,Ahuntsic-Cartierville,2018-07-13,78,Moyen,1.71,Bon
4006122,de l'Acadie  boulevard,Non-nommée  voie,Non-nommée  voie,61,Ahuntsic-Cartierville,2018-07-12,63,Moyen,5.66,Mauvais
4009659,de l'Acadie  boulevard,de l'Acadie  boulevard,Non-nommée  voie,121,Ahuntsic-Cartierville,2018-07-12,64,Moyen,4.41,Moyen
4006180,de l'Acadie  boulevard,De Beauharnois Ouest  rue,Legendre Ouest  rue,189,Ahuntsic-Cartierville,2018-07-12,89,Bon,2.64,Moyen
1625371,de l'Acadie  boulevard,Legendre Ouest  rue,Antonio-Barbeau  rue,151,Ahuntsic-Cartierville,2018-07-12,30,Très mauvais,7.54,Très mauvais
1624831,de l'Acadie  boulevard,Antonio-Barbeau  rue,Chabanel Ouest  rue,150,Ahuntsic-Cartierville,2018-07-12,26,Très mauvais,7.22,Très mauvais
1614890,de l'Acadie  boulevard,Chabanel Ouest  rue,Mazurette  rue,150,Ahuntsic-Cartierville,2018-07-12,97,Excellent,2.37,Bon
1021200,de l'Acadie  boulevard,Mazurette  rue,de Louvain Ouest  rue,150,Ahuntsic-Cartierville,2018-07-12,96,Excellent,2.8,Moyen
4008665,de l'Acadie  boulevard,de Louvain Ouest  rue,de Port-Royal Ouest  rue,268,Ahuntsic-Cartierville,2018-07-12,46,Mauvais,4.44,Moyen
4007952,de l'Acadie  boulevard,Crémazie Ouest  boulevard,De Beauharnois Ouest  rue,129,Ahuntsic-Cartierville,2018-07-12,17,Très mauvais,5.1,Mauvais
4006546,de l'Acadie  boulevard,de l'Acadie  boulevard,Non-nommée  voie,37,Ahuntsic-Cartierville,2018-07-12,72,Moyen,2.66,Moyen
1020021,de l'Acadie  boulevard,Non-nommée  voie,de l'Acadie  place,189,Ahuntsic-Cartierville,2018-07-12,71,Moyen,2.22,Bon
4006133,de l'Acadie  boulevard,Non-nommée  voie,Crémazie Ouest  boulevard,73,Ahuntsic-Cartierville,2018-07-13,59,Mauvais,3.62,Moyen
4002502,de l'Acadie  boulevard,Sauvé Ouest  rue,Sauvé Ouest  rue,16,Ahuntsic-Cartierville,2018-07-12,49,Mauvais,3.63,Moyen
1020023,de l'Acadie  boulevard,Non-nommée  voie,Henri-Bourassa Ouest  boulevard,61,Ahuntsic-Cartierville,2018-07-12,76,Moyen,3.87,Moyen
4002435,de l'Acadie  boulevard,Henri-Bourassa Ouest  boulevard,Henri-Bourassa Ouest  boulevard,16,Ahuntsic-Cartierville,2018-07-12,75,Moyen,4,Moyen
1020024,de l'Acadie  boulevard,Henri-Bourassa Ouest  boulevard,Lavigerie  rue,176,Ahuntsic-Cartierville,2018-07-12,71,Moyen,2.59,Moyen
1021138,de l'Acadie  boulevard,Lavigerie  rue,Charles-Gill  rue,124,Ahuntsic-Cartierville,2018-07-12,69,Moyen,2.24,Bon
4002448,de l'Acadie  boulevard,Charles-Gill  rue,Charles-Gill  rue,10,Ahuntsic-Cartierville,2018-07-12,76,Moyen,3.31,Moyen
1020027,de l'Acadie  boulevard,Charles-Gill  rue,Victor-Doré  rue,301,Ahuntsic-Cartierville,2018-07-12,68,Moyen,2.25,Bon
1020028,de l'Acadie  boulevard,Victor-Doré  rue,Dudemaine  rue,123,Ahuntsic-Cartierville,2018-07-12,74,Moyen,2.47,Bon
1020029,de l'Acadie  boulevard,Dudemaine  rue,Frigon  rue,97,Ahuntsic-Cartierville,2018-07-12,82,Bon,2.54,Moyen
1020030,de l'Acadie  boulevard,Frigon  rue,de l'Acadie  boulevard,131,Ahuntsic-Cartierville,2018-07-12,79,Moyen,1.68,Bon
1625552,de l'Acadie  boulevard,de l'Acadie  place,Non-nommée  voie,88,Ahuntsic-Cartierville,2018-07-12,71,Moyen,2.76,Moyen
1021162,de l'Acadie  boulevard,de Louisbourg  rue,De Salaberry  rue,321,Ahuntsic-Cartierville,2018-07-12,76,Moyen,2.68,Moyen
1021160,de l'Acadie  boulevard,De Salaberry  rue,de l'Acadie  boulevard,115,Ahuntsic-Cartierville,2018-07-12,42,Mauvais,5.23,Mauvais
1021159,de l'Acadie  boulevard,de l'Acadie  boulevard,Viel  rue,141,Ahuntsic-Cartierville,2018-07-12,31,Très mauvais,6.15,Très mauvais
1021157,de l'Acadie  boulevard,Viel  rue,Pasteur  rue,225,Ahuntsic-Cartierville,2018-07-12,51,Mauvais,3.07,Moyen
1021233,de l'Acadie  boulevard,Pasteur  rue,Non-nommée  voie,114,Ahuntsic-Cartierville,2018-07-12,53,Mauvais,3.06,Moyen
1020900,de l'Acadie  boulevard,Non-nommée  voie,Gouin Ouest  boulevard,55,Ahuntsic-Cartierville,2018-07-12,15,Très mauvais,6.04,Très mauvais
1020018,de l'Acadie  boulevard,Olivier-Berthelet  rue,Caroline-Béique  rue,161,Ahuntsic-Cartierville,2018-07-12,69,Moyen,2.83,Moyen
1020016,de l'Acadie  boulevard,Arthur-Lismer  rue,Olivier-Berthelet  rue,203,Ahuntsic-Cartierville,2018-07-12,71,Moyen,2.95,Moyen
1030156,de l'Esplanade  avenue,de Port-Royal Ouest  rue,Sauvé Ouest  rue,228,Ahuntsic-Cartierville,2018-08-03,97,Excellent,3.15,Bon
1030155,de l'Esplanade  avenue,Chabanel Ouest  rue,de Louvain Ouest  rue,301,Ahuntsic-Cartierville,2018-08-03,5,Très mauvais,7.51,Mauvais
4008505,de Lille  rue,de Lille  rue,de Port-Royal Est  rue,19,Ahuntsic-Cartierville,2018-08-02,100,Excellent,6.99,Mauvais
1060197,de Lille  rue,de Port-Royal Est  rue,Sauvé Est  rue,187,Ahuntsic-Cartierville,2018-08-02,92,Excellent,3.15,Bon
1060201,de Lille  rue,Prieur Est  rue,Henri-Bourassa Est  boulevard,262,Ahuntsic-Cartierville,2018-08-02,92,Excellent,4.96,Moyen
1061112,de Lille  rue,Henri-Bourassa Est  boulevard,Henri-Bourassa Est  boulevard,23,Ahuntsic-Cartierville,2018-08-02,61,Bon,6.91,Mauvais
1060202,de Lille  rue,Henri-Bourassa Est  boulevard,Gouin Est  boulevard,120,Ahuntsic-Cartierville,2018-08-02,19,Très mauvais,5.32,Moyen
1060200,de Lille  rue,Fleury Est  rue,Prieur Est  rue,266,Ahuntsic-Cartierville,2018-08-02,97,Excellent,3.86,Bon
1060199,de Lille  rue,Sauriol Est  rue,Fleury Est  rue,266,Ahuntsic-Cartierville,2018-08-02,89,Excellent,4.44,Moyen
1060198,de Lille  rue,Sauvé Est  rue,Sauriol Est  rue,265,Ahuntsic-Cartierville,2018-08-02,39,Mauvais,5.1,Moyen
4004354,De Lorimier  avenue,De Lorimier  avenue,de Port-Royal Est  rue,21,Ahuntsic-Cartierville,2018-08-02,30,Mauvais,8.43,Très mauvais
1060207,De Lorimier  avenue,de Port-Royal Est  rue,Sauvé Est  rue,188,Ahuntsic-Cartierville,2018-08-02,9,Très mauvais,7.63,Mauvais
1010479,de Louisbourg  rue,Grenet  rue,Ranger  rue,87,Ahuntsic-Cartierville,2018-08-09,99,Excellent,3.63,Bon
1010480,de Louisbourg  rue,Ranger  rue,Laurentien  boulevard,77,Ahuntsic-Cartierville,2018-08-09,100,Excellent,4.22,Moyen
1040359,de Louvain Est  rue,André-Grasset  avenue,Antoine-Déat  rue,132,Ahuntsic-Cartierville,2018-07-30,65,Moyen,2.68,Bon
4010700,de Louvain Est  rue,Antoine-Déat  rue,Papineau  avenue,105,Ahuntsic-Cartierville,2018-07-30,71,Bon,4.43,Moyen
4009746,de Louvain Est  rue,Papineau  avenue,de Louvain Est  rue,8,Ahuntsic-Cartierville,2018-07-30,100,Excellent,6.24,Mauvais
4009748,de Louvain Est  rue,Papineau  avenue,de Louvain Est  rue,8,Ahuntsic-Cartierville,2018-07-30,82,Bon,6.22,Mauvais
1040572,de Louvain Est  rue,André-Grasset  avenue,Papineau  avenue,212,Ahuntsic-Cartierville,2018-07-30,28,Très mauvais,6.64,Mauvais
1625615,de Louvain Est  rue,Antoine-Déat  rue,André-Grasset  avenue,88,Ahuntsic-Cartierville,2018-07-30,26,Très mauvais,7.79,Très mauvais
4003325,de Louvain Est  rue,Papineau  avenue,Papineau  avenue,23,Ahuntsic-Cartierville,2018-07-30,100,Excellent,8.81,Très mauvais
1040576,de Louvain Est  rue,de Louvain Est  rue,Olivier-Maurault  avenue,130,Ahuntsic-Cartierville,2018-07-30,96,Excellent,2.36,Bon
1041127,de Louvain Est  rue,de Louvain Est  rue,Olivier-Maurault  avenue,129,Ahuntsic-Cartierville,2018-07-30,97,Excellent,2.93,Bon
1040355,de Louvain Est  rue,Olivier-Maurault  avenue,Christophe-Colomb  avenue,213,Ahuntsic-Cartierville,2018-07-30,98,Excellent,2.71,Bon
4003273,de Louvain Est  rue,Christophe-Colomb  avenue,Christophe-Colomb  avenue,13,Ahuntsic-Cartierville,2018-07-30,43,Mauvais,7.53,Très mauvais
1040356,de Louvain Est  rue,Christophe-Colomb  avenue,De Bretonvilliers  avenue,211,Ahuntsic-Cartierville,2018-07-30,64,Moyen,3.48,Bon
1040357,de Louvain Est  rue,De Bretonvilliers  avenue,Antoine-Déat  rue,150,Ahuntsic-Cartierville,2018-07-30,69,Moyen,3,Bon
1040575,de Louvain Est  rue,Olivier-Maurault  avenue,Christophe-Colomb  avenue,213,Ahuntsic-Cartierville,2018-07-30,93,Excellent,2.98,Bon
4003272,de Louvain Est  rue,Christophe-Colomb  avenue,Christophe-Colomb  avenue,13,Ahuntsic-Cartierville,2018-07-30,34,Mauvais,11.06,Très mauvais
1040574,de Louvain Est  rue,Christophe-Colomb  avenue,De Bretonvilliers  avenue,210,Ahuntsic-Cartierville,2018-07-30,13,Très mauvais,7.24,Très mauvais
1040573,de Louvain Est  rue,De Bretonvilliers  avenue,Antoine-Déat  rue,150,Ahuntsic-Cartierville,2018-07-30,15,Très mauvais,4.82,Moyen
1040578,de Louvain Est  rue,Saint-Hubert  rue,de Louvain Est  rue,226,Ahuntsic-Cartierville,2018-07-30,97,Excellent,3.12,Bon
1040353,de Louvain Est  rue,De Chateaubriand  avenue,Saint-Hubert  rue,87,Ahuntsic-Cartierville,2018-07-30,19,Très mauvais,12.9,Très mauvais
1040352,de Louvain Est  rue,Millen  avenue,De Chateaubriand  avenue,68,Ahuntsic-Cartierville,2018-07-30,71,Bon,4.64,Moyen
1040358,de Louvain Est  rue,Antoine-Déat  rue,André-Grasset  avenue,88,Ahuntsic-Cartierville,2018-07-30,45,Mauvais,3.79,Moyen
1040354,de Louvain Est  rue,Saint-Hubert  rue,de Louvain Est  rue,226,Ahuntsic-Cartierville,2018-07-30,99,Excellent,3.54,Moyen
1040349,de Louvain Est  rue,Lajeunesse  rue,Basile-Routhier  rue,63,Ahuntsic-Cartierville,2018-07-30,76,Bon,8.05,Très mauvais
1040350,de Louvain Est  rue,Basile-Routhier  rue,Foucher  rue,68,Ahuntsic-Cartierville,2018-07-30,98,Excellent,5.06,Moyen
1040351,de Louvain Est  rue,Foucher  rue,Millen  avenue,66,Ahuntsic-Cartierville,2018-07-30,97,Excellent,3.69,Bon
1040348,de Louvain Est  rue,Berri  rue,Lajeunesse  rue,79,Ahuntsic-Cartierville,2018-07-30,65,Bon,6.21,Mauvais
1021199,de Louvain Ouest  rue,de l'Acadie  boulevard,de Louvain Ouest  rue,22,Ahuntsic-Cartierville,2018-07-30,70,Bon,10.27,Très mauvais
1625369,de Louvain Ouest  rue,de Louvain Ouest  rue,de Louvain Ouest  rue,41,Ahuntsic-Cartierville,2018-07-30,23,Mauvais,5.56,Moyen
1020516,de Louvain Ouest  rue,de Louvain Ouest  rue,Charles-De La Tour  rue,235,Ahuntsic-Cartierville,2018-07-30,18,Très mauvais,7.43,Mauvais
1020515,de Louvain Ouest  rue,Charles-De La Tour  rue,Jean-Pratt  rue,160,Ahuntsic-Cartierville,2018-07-30,28,Mauvais,5.55,Moyen
1030338,de Louvain Ouest  rue,de Louvain  place,de Louvain  place,94,Ahuntsic-Cartierville,2018-08-03,8,Très mauvais,7.47,Très mauvais
1030339,de Louvain Ouest  rue,de Louvain  place,Meilleur  rue,99,Ahuntsic-Cartierville,2018-08-03,8,Très mauvais,6.03,Mauvais
1030336,de Louvain Ouest  rue,Saint-Laurent  boulevard,de l'Esplanade  avenue,404,Ahuntsic-Cartierville,2018-08-03,8,Très mauvais,8.46,Très mauvais
1030337,de Louvain Ouest  rue,de l'Esplanade  avenue,de Louvain  place,235,Ahuntsic-Cartierville,2018-08-03,6,Très mauvais,5.59,Mauvais
1010491,De Mésy  rue,Grenet  rue,Ranger  rue,88,Ahuntsic-Cartierville,2018-07-20,100,Excellent,4.24,Moyen
1010551,De Pontgravé  rue,Laurentien  boulevard,Cul de sac,159,Ahuntsic-Cartierville,2018-07-20,57,Moyen,5.58,Moyen
1030394,de Port-Royal Est  rue,de Port-Royal Ouest  rue,Saint-Denis  rue,399,Ahuntsic-Cartierville,2018-08-03,5,Très mauvais,10.16,Très mauvais
1020632,de Port-Royal Ouest  rue,Birnam  rue,de l'Acadie  boulevard,64,Ahuntsic-Cartierville,2018-08-03,86,Excellent,3.33,Bon
1030398,de Port-Royal Ouest  rue,Waverly  rue,de l'Esplanade  avenue,83,Ahuntsic-Cartierville,2018-08-03,97,Excellent,3.44,Bon
1030399,de Port-Royal Ouest  rue,de l'Esplanade  avenue,Meunier  rue,68,Ahuntsic-Cartierville,2018-08-03,19,Très mauvais,6.73,Mauvais
1030400,de Port-Royal Ouest  rue,Meunier  rue,Tolhurst  rue,70,Ahuntsic-Cartierville,2018-08-03,19,Très mauvais,6.48,Mauvais
1030401,de Port-Royal Ouest  rue,Tolhurst  rue,Jeanne-Mance  rue,70,Ahuntsic-Cartierville,2018-08-03,36,Mauvais,8,Très mauvais
1030402,de Port-Royal Ouest  rue,Jeanne-Mance  rue,Verville  rue,68,Ahuntsic-Cartierville,2018-08-03,20,Très mauvais,5.9,Mauvais
1030403,de Port-Royal Ouest  rue,Verville  rue,Meilleur  rue,169,Ahuntsic-Cartierville,2018-08-03,35,Mauvais,6.85,Mauvais
1030405,de Port-Royal Ouest  rue,Meilleur  rue,Cul de sac,68,Ahuntsic-Cartierville,2018-08-03,37,Mauvais,11.88,Très mauvais
1030397,de Port-Royal Ouest  rue,Saint-Urbain  rue,Waverly  rue,95,Ahuntsic-Cartierville,2018-08-03,100,Excellent,2.96,Bon
1030395,de Port-Royal Ouest  rue,de Port-Royal Est  rue,Clark  rue,109,Ahuntsic-Cartierville,2018-08-03,19,Très mauvais,6.7,Mauvais
1030396,de Port-Royal Ouest  rue,Clark  rue,Saint-Urbain  rue,99,Ahuntsic-Cartierville,2018-08-03,33,Mauvais,5.83,Mauvais
4005752,De Saint-Castin  avenue,De Saint-Castin  avenue,De Saint-Castin  avenue,51,Ahuntsic-Cartierville,2018-07-12,73,Bon,7.3,Mauvais
4005751,De Saint-Castin  avenue,De Saint-Castin  avenue,De Saint-Castin  avenue,36,Ahuntsic-Cartierville,2018-07-12,93,Excellent,4.57,Moyen
1020796,De Saint-Castin  avenue,Gouin Ouest  boulevard,De Saint-Castin  avenue,170,Ahuntsic-Cartierville,2018-07-12,70,Bon,4.31,Moyen
1060380,De Saint-Firmin  rue,Prieur Est  rue,Henri-Bourassa Est  boulevard,288,Ahuntsic-Cartierville,2018-08-02,15,Très mauvais,6.39,Mauvais
1060382,De Saint-Firmin  rue,Jacques-Noré  rue,Gouin Est  boulevard,108,Ahuntsic-Cartierville,2018-08-02,72,Bon,2.85,Bon
1060381,De Saint-Firmin  rue,Henri-Bourassa Est  boulevard,Jacques-Noré  rue,84,Ahuntsic-Cartierville,2018-08-02,83,Excellent,4.49,Moyen
1625649,De Salaberry  rue,De Salaberry  rue,du Bois-de-Boulogne  avenue,26,Ahuntsic-Cartierville,2018-07-12,100,Excellent,2.86,Bon
1020769,De Salaberry  rue,du Bois-de-Boulogne  avenue,Desenclaves  rue,77,Ahuntsic-Cartierville,2018-07-12,42,Mauvais,6.94,Mauvais
1020770,De Salaberry  rue,Desenclaves  rue,Valmont  rue,87,Ahuntsic-Cartierville,2018-07-12,15,Très mauvais,9.49,Très mauvais
4012303,De Salaberry  rue,Valmont  rue,De Salaberry  rue,45,Ahuntsic-Cartierville,2018-07-12,34,Mauvais,11.04,Très mauvais
4008671,De Salaberry  rue,Gouin Ouest  boulevard,De Salaberry  rue,40,Ahuntsic-Cartierville,2018-07-12,45,Mauvais,7.24,Très mauvais
4011936,De Salaberry  rue,Gouin Ouest  boulevard,Gouin Ouest  boulevard,11,Ahuntsic-Cartierville,2018-07-04,86,Excellent,11.86,Très mauvais
4011935,De Salaberry  rue,Gouin Ouest  boulevard,Gouin Ouest  boulevard,11,Ahuntsic-Cartierville,2018-07-11,83,Bon,6.3,Mauvais
4002456,De Salaberry  rue,de l'Acadie  boulevard,de l'Acadie  boulevard,14,Ahuntsic-Cartierville,2018-07-12,92,Excellent,8.175,Très mauvais
1020772,De Salaberry  rue,de l'Acadie  boulevard,Frigon  rue,35,Ahuntsic-Cartierville,2018-07-12,90,Bon,6.675,Très mauvais
1020773,De Salaberry  rue,Frigon  rue,Pasteur  rue,84,Ahuntsic-Cartierville,2018-07-12,99,Excellent,3.885,Moyen
1020774,De Salaberry  rue,Pasteur  rue,Taylor  boulevard,120,Ahuntsic-Cartierville,2018-07-12,64,Moyen,4.54,Mauvais
4002465,De Salaberry  rue,Taylor  boulevard,Taylor  boulevard,17,Ahuntsic-Cartierville,2018-07-12,65,Moyen,8.17,Très mauvais
1020775,De Salaberry  rue,Taylor  boulevard,James-Morrice  rue,103,Ahuntsic-Cartierville,2018-07-12,64,Moyen,4.185,Moyen
1020776,De Salaberry  rue,James-Morrice  rue,De Salaberry  rue,94,Ahuntsic-Cartierville,2018-07-12,60,Mauvais,3.18,Moyen
4008675,De Salaberry  rue,De Salaberry  rue,De Poutrincourt  avenue,32,Ahuntsic-Cartierville,2018-07-12,29,Très mauvais,8.83,Très mauvais
1020777,De Salaberry  rue,De Poutrincourt  avenue,Non-nommée  voie,106,Ahuntsic-Cartierville,2018-07-12,59,Mauvais,6.31,Très mauvais
1020659,De Salaberry  rue,Non-nommée  voie,Non-nommée  voie,47,Ahuntsic-Cartierville,2018-07-12,59,Mauvais,4.07,Moyen
1010616,De Salaberry  rue,Non-nommée  voie,15  autoroute,152,Ahuntsic-Cartierville,2018-07-12,26,Très mauvais,6.14,Très mauvais
1010589,De Salaberry  rue,15  autoroute,Marsan  rue,119,Ahuntsic-Cartierville,2018-07-12,61,Moyen,3.93,Moyen
1010617,De Salaberry  rue,Non-nommée  voie,Marsan  rue,48,Ahuntsic-Cartierville,2018-07-12,56,Mauvais,6.52,Très mauvais
4008674,De Salaberry  rue,De Salaberry  rue,De Poutrincourt  avenue,32,Ahuntsic-Cartierville,2018-07-12,29,Très mauvais,4.45,Moyen
4006685,De Salaberry  rue,De Poutrincourt  avenue,Non-nommée  voie,44,Ahuntsic-Cartierville,2018-07-12,51,Mauvais,7.44,Très mauvais
4008672,De Salaberry  rue,Gouin Ouest  boulevard,De Salaberry  rue,42,Ahuntsic-Cartierville,2018-07-12,46,Mauvais,9.6,Très mauvais
4006689,De Salaberry  rue,Non-nommée  voie,Non-nommée  voie,224,Ahuntsic-Cartierville,2018-07-12,60,Mauvais,3.59,Moyen
4006686,De Salaberry  rue,Non-nommée  voie,Non-nommée  voie,108,Ahuntsic-Cartierville,2018-07-12,72,Moyen,4.8,Mauvais
1625651,De Salaberry  rue,De Salaberry  rue,De Salaberry  rue,101,Ahuntsic-Cartierville,2018-07-12,100,Excellent,2.86,Bon
1625650,De Salaberry  rue,De Salaberry  rue,De Salaberry  rue,102,Ahuntsic-Cartierville,2018-07-12,100,Excellent,3.38,Bon
1010632,De Salaberry  rue,Lachapelle  rue,Non-nommée  voie,44,Ahuntsic-Cartierville,2018-07-12,51,Mauvais,8.84,Très mauvais
1020768,De Salaberry  rue,De Salaberry  rue,De Salaberry  rue,82,Ahuntsic-Cartierville,2018-07-12,100,Excellent,2.17,Bon
1030439,De Salaberry  rue,De Salaberry  rue,Poincaré  rue,64,Ahuntsic-Cartierville,2018-07-12,18,Très mauvais,9.7,Très mauvais
1030440,De Salaberry  rue,Poincaré  rue,De Salaberry  rue,75,Ahuntsic-Cartierville,2018-07-12,100,Excellent,1.96,Excellent
1011066,De Salaberry  rue,Lachapelle  rue,Laurentien  boulevard,74,Ahuntsic-Cartierville,2018-07-12,69,Moyen,5.31,Mauvais
1010618,De Salaberry  rue,Marsan  rue,Filion  rue,53,Ahuntsic-Cartierville,2018-07-12,59,Mauvais,4.48,Moyen
1010619,De Salaberry  rue,Filion  rue,Guertin  rue,76,Ahuntsic-Cartierville,2018-07-12,84,Bon,3.4,Moyen
1010620,De Salaberry  rue,Guertin  rue,Dépatie  rue,80,Ahuntsic-Cartierville,2018-07-12,86,Bon,3.18,Moyen
1010621,De Salaberry  rue,Dépatie  rue,Lavigne  rue,74,Ahuntsic-Cartierville,2018-07-12,74,Moyen,3.25,Moyen
1010622,De Salaberry  rue,Lavigne  rue,O'Brien  boulevard,78,Ahuntsic-Cartierville,2018-07-12,69,Moyen,3.205,Moyen
1010623,De Salaberry  rue,O'Brien  boulevard,Saint-Germain  boulevard,78,Ahuntsic-Cartierville,2018-07-12,77,Moyen,4.27,Moyen
1010624,De Salaberry  rue,Saint-Germain  boulevard,Saint-Évariste  rue,72,Ahuntsic-Cartierville,2018-07-12,71,Moyen,3.635,Moyen
1010625,De Salaberry  rue,Saint-Évariste  rue,De Tracy  rue,67,Ahuntsic-Cartierville,2018-07-12,80,Moyen,5.675,Mauvais
1010626,De Salaberry  rue,De Tracy  rue,De Meulles  rue,263,Ahuntsic-Cartierville,2018-07-12,87,Bon,2.725,Moyen
1010627,De Salaberry  rue,De Meulles  rue,Grenet  rue,225,Ahuntsic-Cartierville,2018-07-12,82,Bon,2.91,Moyen
1010630,De Salaberry  rue,Grenet  rue,Ranger  rue,84,Ahuntsic-Cartierville,2018-07-12,80,Moyen,3.05,Moyen
1010631,De Salaberry  rue,Ranger  rue,Lachapelle  rue,86,Ahuntsic-Cartierville,2018-07-12,71,Moyen,5.315,Mauvais
1010634,De Serres  rue,Grenet  rue,Gouin Ouest  boulevard,215,Ahuntsic-Cartierville,2018-07-12,97,Excellent,3.71,Bon
1010074,du Bocage  rue,Notre-Dame-des-Anges  rue,Fréchette  rue,84,Ahuntsic-Cartierville,2018-07-20,11,Très mauvais,6.64,Mauvais
1011073,du Bocage  rue,Fréchette  rue,de la Miséricorde  avenue,77,Ahuntsic-Cartierville,2018-07-20,7,Très mauvais,7.12,Mauvais
1010075,du Bocage  rue,de la Miséricorde  avenue,De Serres  rue,85,Ahuntsic-Cartierville,2018-08-09,22,Mauvais,5.73,Moyen
1010076,du Bocage  rue,De Serres  rue,Grenet  rue,88,Ahuntsic-Cartierville,2018-07-20,8,Très mauvais,6.49,Mauvais
1010077,du Bocage  rue,Grenet  rue,Ranger  rue,88,Ahuntsic-Cartierville,2018-07-20,7,Très mauvais,7.52,Mauvais
4002474,du Bois-de-Boulogne  avenue,Henri-Bourassa Ouest  boulevard,Henri-Bourassa Ouest  boulevard,21,Ahuntsic-Cartierville,2018-07-20,9,Très mauvais,10.75,Très mauvais
1020146,du Bois-de-Boulogne  avenue,Henri-Bourassa Ouest  boulevard,Poncet  rue,293,Ahuntsic-Cartierville,2018-07-20,35,Mauvais,4.04,Moyen
1020147,du Bois-de-Boulogne  avenue,Poncet  rue,Marie-Rollet  rue,64,Ahuntsic-Cartierville,2018-07-20,99,Excellent,5.01,Moyen
1020148,du Bois-de-Boulogne  avenue,Marie-Rollet  rue,Dudemaine  rue,331,Ahuntsic-Cartierville,2018-07-20,100,Excellent,3.13,Bon
1020149,du Bois-de-Boulogne  avenue,Dudemaine  rue,De Salaberry  rue,599,Ahuntsic-Cartierville,2018-07-20,100,Excellent,3.93,Moyen
1021185,du Bois-de-Boulogne  avenue,De Salaberry  rue,De Salaberry  rue,19,Ahuntsic-Cartierville,2018-07-20,98,Excellent,7.97,Très mauvais
1021186,du Bois-de-Boulogne  avenue,De Salaberry  rue,De Salaberry  rue,19,Ahuntsic-Cartierville,2018-07-12,98,Excellent,4.78,Moyen
1020154,du Bois-de-Boulogne  avenue,De Salaberry  rue,Viel  rue,234,Ahuntsic-Cartierville,2018-07-20,76,Bon,4.03,Moyen
1020155,du Bois-de-Boulogne  avenue,Viel  rue,Gouin Ouest  boulevard,295,Ahuntsic-Cartierville,2018-07-20,36,Mauvais,6.17,Mauvais
4010732,du Marché-Central  rue,Crémazie Ouest  boulevard,Non-nommée  voie,325,Ahuntsic-Cartierville,2018-08-03,64,Bon,4.98,Moyen
4010731,du Marché-Central  rue,Non-nommée  voie,Legendre Ouest  rue,182,Ahuntsic-Cartierville,2018-08-03,82,Excellent,4.17,Moyen
