NO_ID_PRO,TITRE_PRODUCTION,REALISATEUR,ANNEE_PROD,PERIODE_DE,PERIODE_AU,NB_JOURTOURNAGEMONTREAL,NB_JOURTOURNAGEVIEUXMONTREAL,NO_TYPEPRODUCTION,NO_PROVENANCE,NOM_TYPEPRODUCTION,NOM_PROVENANCE 
26000,BELL SAKURA,,2021,2021-09-28,2021-09-28,1,0,15,6,Message publicitaire,Canadienne
26001,RIOT GAMES,,2021,2021-09-20,2021-09-20,1,0,15,6,Message publicitaire,Canadienne
26002,YAKULT,,2021,2021-09-24,2021-09-26,1,0,15,6,Message publicitaire,Canadienne
26003,Hôtel,Éric Tessier,2021,2021-09-20,2021-12-15,51,0,14,6,Télévision générale,Canadienne
26004,IGA Beijing,François Cardin,2021,2021-09-17,2021-10-16,3,0,15,6,Message publicitaire,Canadienne
26005,BDC,Martin Pariseau,2021,2021-09-25,2021-09-26,1,0,15,6,Message publicitaire,Canadienne
26006,ALDO Hand Bag Spring 2022,David Picard,2021,2021-09-22,2021-09-22,1,0,18,6,Photographie,Canadienne
26007,DIVERS PUBLICITÉ,DIVERS,2021,2021-09-17,2021-12-31,0,0,15,6,Message publicitaire,Canadienne
26008,BAILLAT,,2021,2021-09-24,2021-09-24,1,0,15,6,Message publicitaire,Canadienne
26009,Géolocaliser L'Amour,Nicolas Legendre-Dupessis,2021,2021-09-09,2021-10-04,10,0,27,6,Série web,Canadienne
26010,DIVERS PUBLICITÉ,DIVERS,2021,2021-09-21,2021-12-31,0,0,15,6,Message publicitaire,Canadienne
26011,Campagne Fido,Pierre-Luc Miville,2021,2021-09-26,2021-09-29,0,0,15,6,Message publicitaire,Canadienne
26012,You Can Live Forever,Sarah Fobes et Mark Slutsky,2021,2021-10-04,2021-11-08,0,1,11,6,Long métrage,Canadienne
26013,Raconte-Moi,Jeanne Desrochers,2021,2021-09-24,2021-12-31,8,0,27,6,Série web,Canadienne
26014,Premier Gala de l'ADISQ 2021,Yves Lefebvre,2021,2021-10-03,2021-10-05,3,0,14,6,Télévision générale,Canadienne
26015,Laissez-Nous Raconter,Kim O'Bomsawin,2021,2021-10-23,2021-10-24,1,0,22,6,Documentaire,Canadienne
26016,DIVERS PUBLICITÉS,Divers,2021,2021-09-23,2021-12-31,0,0,15,6,Message publicitaire,Canadienne
26017,FIZZ Q4,Jérémie Saindon,2021,2021-10-04,2021-10-13,4,0,15,6,Message publicitaire,Canadienne
26018,Le domaine du possible,Alain Desrochers,2021,2021-10-04,2021-11-12,10,0,13,6,Série télévisée,Canadienne
26019,Loto Québec,Nocolas Monette,2021,2021-09-26,2021-09-29,0,0,15,6,Message publicitaire,Canadienne
26020,Gray mail,Doug Liman et autres,2021,2021-10-25,2022-02-18,41,0,13,7,Série télévisée,Etrangère
26021,Vidéoclip,divers,2021,2021-09-24,2021-12-31,0,0,17,6,Vidéo,Canadienne
26022,Mattia Pironti-Somebody,Martin Amiot,2021,2021-09-30,2021-09-30,0,0,17,6,Vidéo,Canadienne
26023,SYNDROME E,Laure de Butler,2021,2021-10-04,2021-10-07,1,0,14,7,Télévision générale,Etrangère
26024,Hilo,Mathieu Handfield,2021,2021-10-06,2021-10-06,1,0,15,6,Message publicitaire,Canadienne
26025,La maison bleue 3,Ricardo Trogi,2021,2021-10-18,2021-12-09,25,0,13,6,Série télévisée,Canadienne
26026,MEI,À confirmer,2021,2021-09-30,2021-10-01,1,0,15,6,Message publicitaire,Canadienne
26027,"Autiste, amour et amitié",Isabelle Tincler,2021,2021-06-25,2021-11-26,20,0,22,6,Documentaire,Canadienne
26028,RW&Co sport,Johan Janson,2021,2021-10-28,2021-10-28,1,0,18,6,Photographie,Canadienne
26029,Divers publicité,Divers,2021,2021-10-07,2021-12-31,0,0,15,6,Message publicitaire,Canadienne
26030,Macadam X Nautilus plus,Cristina Martins,2021,2021-10-07,2021-10-08,1,0,15,6,Message publicitaire,Canadienne
26031,HORS CONTEXTE,Sébastien Dubé et Enrick Grand'Maison,2021,2021-10-10,2021-10-12,3,0,16,6,Court métrage,Canadienne
26032,Germain s'éteint II,Dan&Pag,2021,2021-10-18,2021-10-30,3,0,27,6,Série web,Canadienne
26033,BELL GAMER,Louis-Philippe Héneault,2021,2021-10-05,2021-10-05,1,0,15,6,Message publicitaire,Canadienne
26034,Aldo FW2021,Benny Nicks,2021,2021-10-21,2021-10-26,3,0,15,1,Message publicitaire,À déterminer
26035,MELCC,Olivier Labonté-LeMoyne,2021,2021-10-13,2021-10-16,2,0,15,6,Message publicitaire,Canadienne
26036,Le bon souffle,Renaud Ouimet,2021,2021-12-04,2021-12-04,0,0,16,6,Court métrage,Canadienne
26037,Loto-Québec Mise-o-jeu,Benjamin Nicolas,2021,2021-09-13,2021-09-15,2,0,15,6,Message publicitaire,Canadienne
26038,Refuge animal 8,Francis Darche,2021,2021-09-22,2021-11-25,22,0,14,6,Télévision générale,Canadienne
26039,DIVERS FILMS ÉTUDIANTS,DIVERS,2021,2021-10-06,2021-12-31,0,0,19,6,Film étudiant,Canadienne
26040,LIDIA,Bruce LaBruce,2021,2021-10-25,2021-11-01,8,0,16,6,Court métrage,Canadienne
26041,Respire,Onur Karaman,2021,2021-10-16,2021-11-25,25,0,11,6,Long métrage,Canadienne
26042,Classe de maîtres,Miroslav Dufresne,2021,2021-10-25,2021-10-26,2,0,27,6,Série web,Canadienne
26043,Groupe Yvon Michel Gala de boxe La Conquête,Martin Coutu,2021,2021-10-22,2021-10-23,2,0,14,6,Télévision générale,Canadienne
26044,La table de Kim (saison 2),Isabelle Garneau,2021,2021-10-26,2021-10-26,1,0,14,6,Télévision générale,Canadienne
26045,Jean Coutu,,2021,2021-10-20,2021-10-20,0,0,15,6,Message publicitaire,Canadienne
26046,Le Devoir,Jean-François Sauvé,2021,2021-10-15,2021-10-15,0,0,15,6,Message publicitaire,Canadienne
26047,KEBEC IV,Stéphane Thibault,2021,2021-10-20,2022-03-31,18,0,14,6,Télévision générale,Canadienne
26048,We Met at the Laundromat,Lorna Kidjo,2021,2021-10-23,2021-10-25,2,0,16,6,Court métrage,Canadienne
26049,Birthday Boy,Pénélope Hawkins-Payette,2021,2021-11-11,2021-11-11,1,0,19,6,Film étudiant,Canadienne
26050,Viking,Stéphane Lafleur,2021,2021-09-30,2021-11-30,2,0,11,6,Long métrage,Canadienne
26051,Le lait,Jean-François Asselin,2021,2021-10-28,2021-10-30,3,0,15,6,Message publicitaire,Canadienne
26052,Libre Échange,Francis Leclerc,2021,2021-10-18,2021-10-29,10,0,27,6,Série web,Canadienne
26054,Je me brûle les doigts,Éloîse Carpintero,2021,2021-10-29,2021-10-31,3,0,16,6,Court métrage,Canadienne
26055,À la vie à l'amor,Émilie Mannering,2021,2021-10-28,2021-11-01,5,0,16,6,Court métrage,Canadienne
26056,Meilleur ennemi,Éloïse Lavictoire,2021,2021-11-05,2021-11-08,4,0,19,6,Film étudiant,Canadienne
26058,La Cordonnière,François Bouvier,2021,2021-09-13,2021-10-25,1,0,11,6,Long métrage,Canadienne
26059,RBC 121-056,Jonathan Bensimon,2021,2021-11-08,2021-11-09,2,0,15,6,Message publicitaire,Canadienne
26060,Mammouth Hebdo,"Mathieu Gadbois,Miriam Tantawy,Francis Cloutier,Bi",2021,2021-11-01,2022-11-01,34,0,27,6,Série web,Canadienne
26061,Metro - Premiers moments,Charles Burroughs,2021,2021-11-09,2021-11-09,1,0,15,6,Message publicitaire,Canadienne
26063,Bijoux de famille 2 - Spéciale temps des Fêtes,Raphaël Malo,2021,2021-11-11,2021-11-16,1,0,14,6,Télévision générale,Canadienne
26064,Cartographie,Laurie-Jeanne Sauvé Chevalier,2021,2021-11-05,2021-11-07,1,0,19,6,Film étudiant,Canadienne
26065,Quaification Québec,Jean-François Lemire,2021,2021-10-28,2021-10-28,0,0,18,6,Photographie,Canadienne
26066,DIVERS PUBLICITÉ,DIVERS,2021,2021-10-25,2021-12-31,0,0,15,6,Message publicitaire,Canadienne
26067,VINTED,Mailis Roy Lessard,2021,2021-10-26,2021-10-29,3,0,15,6,Message publicitaire,Canadienne
26068,Dossier Ovnis,Auréllien Offner,2021,2021-11-13,2021-12-03,4,0,22,6,Documentaire,Canadienne
26069,DIVERS PHOTO,DIVERS,2021,2021-10-31,2021-12-31,0,0,18,6,Photographie,Canadienne
26070,MAKE IT REAL- Lifestyle 2022,OSA Images,2021,2021-10-31,2021-11-03,4,0,18,6,Photographie,Canadienne
26071,Motel Paradis,Sophie Desrape,2021,2021-10-06,2021-11-25,2,,13,6,Série télévisée,Canadienne
26072,La soirée Mammouth V,Patrice Ouimet,2021,2021-10-13,2021-12-01,14,0,14,6,Télévision générale,Canadienne
26073,Benny & Co,Sanchez Bro.,2021,2021-11-03,2021-11-03,1,0,15,6,Message publicitaire,Canadienne
26074,Rufus: He Loved,Laurie Lynd,2021,2021-11-01,2021-11-05,5,0,22,6,Documentaire,Canadienne
26075,Crash - Les Louanges,William Arcand,2021,2021-11-05,2021-11-06,1,0,18,6,Photographie,Canadienne
26076,Hyba,Geneviève Charbonneau,2021,2021-11-09,2021-11-09,1,0,18,6,Photographie,Canadienne
26079,Reitmans,Alexis Belhumeur,2021,2021-11-11,2021-11-11,1,0,18,6,Photographie,Canadienne
26080,Divers photos,Victoria Stevens,2021,2021-11-11,2021-11-11,1,0,25,7,Photographie étrangère,Etrangère
26081,La guignolée des médias - Rester sur sa faim,Mathieu Handfield,2021,2021-11-02,2021-11-02,1,0,15,6,Message publicitaire,Canadienne
26082,Mon cœur de tomate,Benoît Le Rozès,2021,2021-11-05,2021-11-12,5,0,16,6,Court métrage,Canadienne
26083,DIVERS,DIVERS,2021,2021-11-02,2021-12-31,0,0,15,6,Message publicitaire,Canadienne
26095,Vendre ou Rénover au Québec VI,Simone Leduc,2021,2021-11-16,2022-02-15,3,0,14,6,Télévision générale,Canadienne
26096,VINTED 2,Philippe Lupien,2021,2021-11-11,2021-11-11,3,0,15,6,Message publicitaire,Canadienne
26099,MCE - Lutte contre le racisme,Khoa,2021,2021-11-08,2021-11-09,2,0,15,6,Message publicitaire,Canadienne
26100,Sylvestre & Co,,2021,2021-11-04,2021-11-04,1,0,18,6,Photographie,Canadienne
26101,Canadien Nordiques -La vraie histoire,Guillaume Fortin,2021,2021-02-10,2021-12-31,32,0,14,6,Télévision générale,Canadienne
26102,MEQ Bouge comme tu veux!,Vincent René,2021,2021-11-21,2021-11-23,1,0,15,6,Message publicitaire,Canadienne
26103,Culturama,Stéphane Rocheleau,2021,2021-11-15,2022-02-02,6,0,14,6,Télévision générale,Canadienne
26104,A&W,Émile Lavoie,2021,2021-11-12,2021-11-12,0,0,15,6,Message publicitaire,Canadienne
26105,Alaclair Ensemble,George Édouard Duquette,2021,2021-11-13,2021-11-14,2,0,15,6,Message publicitaire,Canadienne
26106,MCE Vaccination 5-11 ans,Olivier Staub,2021,2021-11-11,2021-11-12,1,0,15,6,Message publicitaire,Canadienne
26107,Deux Hommes en Or IX,Mathieu Gadbois,2021,2021-11-19,2022-06-19,0,24,14,6,Télévision générale,Canadienne
26108,PHAC,Benjamin Nicolas,2021,2021-11-14,2021-11-15,2,0,15,6,Message publicitaire,Canadienne
26109,MSSS,Sébastien Duguay,2021,2021-11-13,2021-11-15,0,0,15,6,Message publicitaire,Canadienne
26110,STAR ACADÉMIE 2022,Guillaume St-Arnaud et Vladimir Garand,2021,2021-09-21,2021-12-17,12,0,14,6,Télévision générale,Canadienne
26111,5 Gars pour Moi,Simon Sachel,2021,2021-10-29,2021-12-20,8,0,14,6,Télévision générale,Canadienne
26113,Marianne s'en mêle,Jean-François Legentil,2021,2021-12-03,2022-02-04,16,0,14,6,Télévision générale,Canadienne
26114,Bell Olympics,Steve Chase,2021,2021-12-04,2021-12-05,3,0,15,6,Message publicitaire,Canadienne
26115,Tulipan,Kathia Lanzas,2021,2021-11-28,2021-11-28,1,0,19,6,Film étudiant,Canadienne
26116,NESTO,Ivan Grabovich,2021,2021-11-21,2021-11-22,2,0,15,6,Message publicitaire,Canadienne
26117,Metro,à confirmer,2021,2021-11-25,2021-11-26,2,0,15,6,Message publicitaire,Canadienne
26118,Bell Let's Talk,Emanuel Hoss-Desmarais,2021,2021-11-21,2021-11-29,2,0,15,6,Message publicitaire,Canadienne
26120,"Boulangerie Saint-Méthode ""Grains""",CARAZ,2021,2021-11-24,2021-11-24,0,0,15,6,Message publicitaire,Canadienne
26121,Megabrand,Benjamin Lussier,2021,2021-11-25,2021-11-25,1,0,15,6,Message publicitaire,Canadienne
26122,La nuit du 4 au 5,Rachel Graton,2021,2021-12-02,2021-12-15,5,0,14,6,Télévision générale,Canadienne
26123,TCA X SOIA,,2021,2021-11-18,2021-11-19,2,0,15,6,Message publicitaire,Canadienne
26124,J'arrête,Alex Miglierina,2021,2021-12-07,2021-12-07,1,0,15,6,Message publicitaire,Canadienne
26125,Bye Bye 2021,Simon-Olivier Fecteau,2021,2021-11-15,2021-12-15,13,0,14,6,Télévision générale,Canadienne
26126,Tourisme Québec,TBC,2021,2021-11-28,2021-11-28,1,0,15,6,Message publicitaire,Canadienne
26127,La Fin des Faibles II,Laurence Morais,2021,2021-12-04,2022-01-28,0,8,14,6,Télévision générale,Canadienne
26128,Opto Réseau,Maxyme G. Delisle,2021,2021-11-30,2021-11-30,1,0,15,6,Message publicitaire,Canadienne
26129,Les Producteurs Laitiers du Québec - Yogourt,François Jarron,2021,2021-12-08,2021-12-10,3,0,15,6,Message publicitaire,Canadienne
26130,Jowanne 2,Raphaël Malo,2021,2021-12-09,2021-12-11,3,0,27,6,Série web,Canadienne
26131,Le poids du sorbet,David Cazal,2021,2021-12-11,2021-12-11,1,0,16,6,Court métrage,Canadienne
26132,La Faille 3,Daniel Roby,2021,2021-09-21,2021-12-17,4,,13,6,Série télévisée,Canadienne
26133,Ça fait la job! Saison 3,Mario Rouleau,2021,2021-12-09,2021-12-21,9,0,14,6,Télévision générale,Canadienne
26134,Situation d'itinérance,Mathieu LeBlanc,2021,2021-12-08,2021-12-09,2,0,24,6,Vidéo corporatif,Canadienne
26135,Jean-Michel Blais Passe-Pied,Adrian Villagomez,2021,2021-12-03,2021-12-03,4,0,15,6,Message publicitaire,Canadienne
26137,Volkswagen Bye bye,Emmanuel Hoss Desmarais,2021,2021-12-07,2021-12-09,1,0,15,6,Message publicitaire,Canadienne
26138,Autopsie d'un crime parfait,Marie-Philippe Gilbert,2021,2021-10-06,2022-04-30,40,0,14,6,Télévision générale,Canadienne
26139,Les joueurs d'hiver,Guillaume Duval,2021,2021-12-01,2022-03-31,29,0,22,6,Documentaire,Canadienne
26140,Portraits Mckesson,,2021,2021-12-09,2021-12-09,1,0,18,6,Photographie,Canadienne
26141,Équilibre,William Fradette,2021,2021-12-09,2021-12-09,1,0,15,6,Message publicitaire,Canadienne
26144,Mutations,,2021,2021-12-16,2021-12-16,1,0,15,6,Message publicitaire,Canadienne
26146,Fizz Q1,Jérémie Saindon,2021,2021-12-14,2021-12-20,4,0,15,6,Message publicitaire,Canadienne
26147,Marianne s'en mêle,Jean-François Legentil,2021,2021-12-03,2022-02-04,0,0,14,6,Télévision générale,Canadienne
26149,FIS,CARAZ,2021,2021-12-20,2021-12-21,0,2,28,7,Publicité web,Etrangère
26151,Heartbeats,Frederic Gervais,2021,2021-12-21,2021-12-31,1,0,24,6,Vidéo corporatif,Canadienne
26165,Général,DIVERS,2021,2022-01-01,2022-12-31,0,0,14,6,Télévision générale,Canadienne
26166,KINO,,2021,2022-01-14,2022-01-15,1,0,19,6,Film étudiant,Canadienne
26167,Sugar,Vic Sarin,2022,2022-01-10,2022-01-20,8,0,11,8,Long métrage,Coproduction
26168,Cerebrum 2,Guy Édouin et Catherine Therrien,2022,2022-01-16,2022-04-30,52,0,13,6,Série télévisée,Canadienne
26169,Untitle Proposal Film,Austin Lynch,2022,2022-01-08,2022-01-10,0,3,16,7,Court métrage,Etrangère
26170,Drag,Sophie Dupuis,2022,2022-02-08,2022-03-31,33,0,11,6,Long métrage,Canadienne
26171,L'amour Sans Limite,Estelle Bouchard,2022,2022-01-12,2022-01-20,1,0,14,6,Télévision générale,Canadienne
26172,Comme des têtes pas de poule,"Pierre Théorêt, Yann Tanguay",2022,2022-02-15,2022-07-29,50,0,14,6,Télévision générale,Canadienne
26173,Gray mail,Doug Liman et autres,2022,2022-01-19,2022-02-18,29,0,13,7,Série télévisée,Etrangère
26174,Belle et Bum S19,Maxime Bissonnette-Théorêt,2022,2022-01-13,2022-02-10,6,0,14,6,Télévision générale,Canadienne
26175,Cette Année Là - Saison 4,Éric D. Savage,2022,2021-08-24,2022-03-01,5,0,14,6,Télévision générale,Canadienne
26176,C'est Juste de la Télé Saison 15,Stéphane Rocheleau,2022,2022-01-14,2022-03-25,10,0,14,6,Télévision générale,Canadienne
26177,Vendre ou Rénover Québec VI,Simone Leduc,2022,2021-11-16,2022-02-15,2,0,14,6,Télévision générale,Canadienne
26178,Marianne s'en Mêle,Jean-François Legentil,2022,2021-12-03,2022-02-04,0,0,14,6,Télévision générale,Canadienne
26179,La Fin des Faibles II,Laurence Morais,2022,2021-12-04,2022-01-28,0,8,14,6,Télévision générale,Canadienne
26180,Deux Hommes en Or IX,Mathieu Gadbois,2022,2021-11-19,2022-06-19,0,23,14,6,Télévision générale,Canadienne
26181,Divers publicités,,2022,2022-01-11,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26182,The Naughty Nine,Alberto Belli,2022,2022-02-06,2022-04-08,35,0,12,7,Téléfilm,Etrangère
26183,La Fabrique Culturelle,Divers,2022,2022-01-14,2022-12-31,0,0,20,6,Multimédia,Canadienne
26184,Chien et chat,Reem Kherici,2022,2022-02-01,2022-03-20,14,0,11,8,Long métrage,Coproduction
26185,Tourisme Montréal,Divers,2022,2022-01-18,2022-12-31,0,0,14,6,Télévision générale,Canadienne
26186,Groupe Cinélande,,2022,2022-01-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26187,Beneva,Jean-François Asselin,2022,2022-01-23,2022-01-24,2,0,15,6,Message publicitaire,Canadienne
26188,23 Décembre,Myriam Bouchard,2022,2022-02-28,2022-04-12,0,20,11,6,Long métrage,Canadienne
26189,Plan B s4,Jean-François Asselin,2022,2022-03-21,2022-06-17,42,0,14,6,Télévision générale,Canadienne
26190,Desjardins,Jean-François Asselin,2022,2022-01-31,2022-02-05,2,0,15,6,Message publicitaire,Canadienne
26191,Heureux Rangement,Sébastien Chabot,2022,2022-01-27,2022-04-13,10,0,14,6,Télévision générale,Canadienne
26192,Laissez-Nous Raconter,Kim O'Bomsawin,2022,2022-01-31,2022-07-01,1,0,22,6,Documentaire,Canadienne
26193,Divers projets,Divers,2022,2022-01-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26194,Post Mortem,Olivier Côté,2022,2022-01-29,2022-01-31,2,0,15,6,Message publicitaire,Canadienne
26195,Lancements d'albums Ryan Kennedy et Marjolaine Morasse,Jean-René Grimard,2022,2022-01-23,2022-01-25,2,0,17,6,Vidéo,Canadienne
26197,DIVERS ÉTUDIANTS,DIVERS,2022,2022-01-01,2022-12-31,0,0,19,6,Film étudiant,Canadienne
26198,Snow day,Michael Lembeck,2022,2022-02-28,2022-04-05,20,0,14,7,Télévision générale,Etrangère
26199,Soma Pub,,2022,2022-01-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26201,Crescendo,Raphaele Fournier,2022,2022-02-12,2022-02-12,2,0,19,6,Film étudiant,Canadienne
26203,Couche-Tard,TBC,2022,2022-02-26,2022-02-27,1,0,15,6,Message publicitaire,Canadienne
26204,DIVERS PUBLICITÉ,DIVERS,2022,2022-01-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26205,Les productions Gorditos,DIVERS,2022,2022-01-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26206,LQ - Célébration,Emmanuel Hoss-Desmarais,2022,2022-01-31,2022-02-02,3,0,15,6,Message publicitaire,Canadienne
26207,Dreww Media,Divers,2022,2022-01-26,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26208,Agence Consulat,Divers,2022,2022-02-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26209,Volkswagen Québec 2022,Simon Duhamel,2022,2022-02-01,2022-02-02,2,0,15,6,Message publicitaire,Canadienne
26210,DIVERS RADIO-CANADA,DIVERS,2022,2022-01-01,2022-12-31,0,0,14,6,Télévision générale,Canadienne
26211,Ministère de la Sécurité Publique,Zoé Pelchat,2022,2022-02-02,2022-02-03,2,0,15,6,Message publicitaire,Canadienne
26212,34 cm au sol,Juan Carlos Garcia,2022,2022-02-10,2022-02-27,12,0,11,6,Long métrage,Canadienne
26214,Winter seashells,Antoine Lalancette,2022,2022-02-05,2022-02-06,1,0,19,6,Film étudiant,Canadienne
26215,La Faille 3,Daniel Roby,2022,2022-02-22,2022-02-24,4,0,14,6,Télévision générale,Canadienne
26216,Le Plongeur,Francis Leclerc,2022,2021-02-14,2022-05-25,31,0,11,6,Long métrage,Canadienne
26217,Sojourn,Jilian Loth,2022,2022-02-17,2022-02-21,4,0,19,6,Film étudiant,Canadienne
26218,DIVERS PUBLICITÉ,Divers,2022,2022-02-01,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26219,Xero,Vallée Duhamel,2022,2022-02-13,2022-02-15,3,0,15,6,Message publicitaire,Canadienne
26220,Divers publicité,Divers,2022,2022-01-26,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26221,Exposure,,2022,2022-02-08,2022-02-11,3,0,15,6,Message publicitaire,Canadienne
26222,Pepito,Jérémie Saindon,2022,2022-02-13,2022-02-19,1,0,15,1,Message publicitaire,À déterminer
26223,DIVERS,DIVERS,2022,2022-02-03,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26224,Le fabuleux printemps de Marie-Lyne,Pierre Nolin,2022,2022-02-13,2022-02-15,1,0,15,6,Message publicitaire,Canadienne
26225,Sobeys # 300,William Fradette,2022,2022-02-15,2022-02-16,1,0,15,6,Message publicitaire,Canadienne
26226,Penthouse One,Mark Kassen,2022,2022-02-21,2022-03-11,13,0,11,7,Long métrage,Etrangère
26227,Indéfendable,Stéphane Simard,2022,2022-02-14,2022-10-21,159,0,13,6,Série télévisée,Canadienne
26228,Ça vaut le coût IX,Divers,2022,2022-01-03,2022-02-28,0,0,14,6,Télévision générale,Canadienne
26229,SAVOIR MÉDIA,Benoit Gignac,2022,2021-07-01,2022-12-31,75,0,14,6,Télévision générale,Canadienne
26230,DIVERS,DIVERS,2022,2022-02-14,2022-12-31,0,0,15,6,Message publicitaire,Canadienne
26231,Jour de Merde,Kevin Landry,2022,2022-02-22,2022-03-12,1,0,11,6,Long métrage,Canadienne
26232,RU,Charles-Olivier Michaud,2022,2022-02-21,2022-04-14,38,0,11,6,Long métrage,Canadienne
26233,SKIP,Mathieu Grimard,2022,2022-02-25,2022-02-25,1,0,15,6,Message publicitaire,Canadienne
