ï»¿NOCIVIQUE,MUNICIPALITE,ORIENTATION,NOM_VOIE,LIEN_VOIE,TYPE_VOIE,ADRESSE,XNAD83MTM6,YNAD83MTM6,GEOM,ID 
200,10043,,Jeanne-Mance, ,Rue,"200, rue Jeanne-Mance",224062.67300000042,5365560.252800001,Point,4377
200,10043,,LÃ©onard, ,Rue,"200, rue LÃ©onard",229817.24899999984,5369202.842,Point,4378
200,10043,,Monseigneur-Carbonneau, ,Rue,"200, rue Monseigneur-Carbonneau",229846.6392000001,5366516.503900001,Point,4379
200,10043,Ouest,Notre-Dame, ,Rue,"200, rue Notre-Dame Ouest",228620.0173249999,5367679.632925,Point,4380
200,10043,,Ouellet, ,Rue,"200, rue Ouellet",228762.56560000032,5367528.138599999,Point,4381
200,10043,,Saint-Edmond, ,Rue,"200, rue Saint-Edmond",229044.93850000016,5368427.5667,Point,4382
200,10043,Ouest,Saint-Germain, ,Rue,"200, rue Saint-Germain Ouest",228168.5245000003,5368133.447899999,Point,4383
200,10043,Ouest,Saint-Jean-Baptiste, ,Rue,"200, rue Saint-Jean-Baptiste Ouest",228570.38410000037,5367733.0185,Point,4384
200,10043,Ouest,Saint-Joseph, ,Rue,"200, rue Saint-Joseph Ouest",228669.6785000004,5367630.241900001,Point,4385
200,10043,Ouest,Saint-Laurent, ,Rue,"200, rue Saint-Laurent Ouest",228718.60400000028,5367582.660499999,Point,4386
200,10043,,Saint-RenÃ©, ,Rue,"200, rue Saint-RenÃ©",228874.86959999986,5367429.0351,Point,4387
200,10043,,Tessier, ,Rue,"200, rue Tessier",228261.09559999965,5367635.579600001,Point,4388
200,10043,,Alsace,d',Rue,"200, rue d'Alsace",229881.89240000024,5366339.5123,Point,4389
200,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"200, rue de l'ÃvÃªchÃ© Ouest",228471.06670000032,5367820.6504,Point,4390
200,10043,,Ãle-de-France,de l',Rue,"200, rue de l'Ãle-de-France",229989.57299999986,5366142.773399999,Point,4391
200,10043,,Normandie,de la,Rue,"200, rue de la Normandie",229820.62650000025,5366386.2403,Point,4392
200,10043,,Bouleaux,des,Rue,"200, rue des Bouleaux",224560.85749999993,5366024.0744,Point,4393
200,10043,,Cascades,des,Rue,"200, rue des Cascades",224877.1074000001,5366337.493899999,Point,4394
200,10043,,CyprÃ¨s,des,Rue,"200, rue des CyprÃ¨s",224250.89290000033,5365687.7478,Point,4395
200,10043,,Glaces,des,Rue,"200, rue des Glaces",231127.3923000004,5358781.6601,Point,4396
200,10043,,HÃªtres,des,Rue,"200, rue des HÃªtres",224651.33579999954,5366147.6602,Point,4397
200,10043,,Merisiers,des,Rue,"200, rue des Merisiers",225016.8457000004,5366517.136,Point,4398
200,10043,,NÃ©gociants,des,Rue,"200, rue des NÃ©gociants",230769.78450000007,5369904.6592999995,Point,4399
200,10043,,Sapins,des,Rue,"200, rue des Sapins",224137.11560000014,5365610.8609,Point,4400
200,10043,,Sorbiers,des,Rue,"200, rue des Sorbiers",224455.8507000003,5365908.359300001,Point,4401
200,10043,,Tilleuls,des,Rue,"200, rue des Tilleuls",224985.52840000018,5366450.7005,Point,4402
200,10043,,Ãrables,des,Rue,"200, rue des Ãrables",225057.2430999996,5366562.1292,Point,4403
200,10043,,Fleuve,du,Rue,"200, rue du Fleuve",231440.79760000017,5373247.7018,Point,4404
2000,10043,,3e-Rang-du-Bic,du,Chemin,"2000, chemin du 3e-Rang-du-Bic",216092.82720000017,5356399.7983,Point,4405
2003,10043,,3e-Rang-du-Bic,du,Chemin,"2003, chemin du 3e-Rang-du-Bic",216099.4896999998,5356392.1621,Point,4406
2006,10043,,3e-Rang-du-Bic,du,Chemin,"2006, chemin du 3e-Rang-du-Bic",216044.4819,5356361.5439,Point,4407
2006-A,10043,,3e-Rang-du-Bic,du,Chemin,"2006-A, chemin du 3e-Rang-du-Bic",216027.81570000015,5356345.348099999,Point,4408
2007,10043,,3e-Rang-du-Bic,du,Chemin,"2007, chemin du 3e-Rang-du-Bic",216053.02630000003,5356351.3961,Point,4409
201,10043,Est,2e Rue, ,,"201, 2e Rue Est",230078.68230000045,5368403.746200001,Point,4410
201,10043,Ouest,2e Rue, ,,"201, 2e Rue Ouest",228990.46339999977,5367315.258199999,Point,4411
201,10043,,Rouleau, ,Avenue,"201, avenue Rouleau",228598.4994000001,5367941.1395,Point,4412
201,10043,,CathÃ©drale,de la,Avenue,"201, avenue de la CathÃ©drale",228996.46059999987,5368357.0196,Point,4413
201,10043,,Cormorans,des,Avenue,"201, avenue des Cormorans",231532.99710000027,5373107.5022,Point,4414
201,10043,,GoÃ©lands,des,Avenue,"201, avenue des GoÃ©lands",231590.88410000037,5373156.0616,Point,4415
201,10043,,Havre,du,Avenue,"201, avenue du Havre",231090.52159999963,5370320.505999999,Point,4416
201,10043,Est,Arthur-Buies, ,Boulevard,"201, boulevard Arthur-Buies Est",230479.08100000024,5368229.353399999,Point,4417
201,10043,Ouest,Arthur-Buies, ,Boulevard,"201, boulevard Arthur-Buies Ouest",229526.21389999986,5366788.3642,Point,4418
201,10043,Est,Seigneurie,de la,Chemin,"201, chemin de la Seigneurie Est",233785.89529999997,5362723.6753,Point,4419
201,10043,Est,PrÃ©s,des,Chemin,"201, chemin des PrÃ©s Est",233030.07529999968,5365564.288899999,Point,4420
201,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"201, montÃ©e Industrielle-et-Commerciale",230506.20299999975,5369822.990499999,Point,4421
201,10043,,Saules,des,MontÃ©e,"201, montÃ©e des Saules",224302.41999999993,5365717.2607,Point,4422
201,10043,,Cassista, ,Route,"201, route Cassista",212586.63659999985,5358285.968,Point,4423
201,10043,,Pionniers,des,Route,"201, route des Pionniers",232841.68209999986,5361599.1569,Point,4424
201,10043,,Golf-du-Bic,du,Route,"201, route du Golf-du-Bic",214201.2873999998,5360376.710200001,Point,4425
201,10043,,Beauregard, ,Rue,"201, rue Beauregard",230022.53870000038,5366028.4352,Point,4426
201,10043,,DubÃ©, ,Rue,"201, rue DubÃ©",228928.71750000026,5367367.139699999,Point,4427
201,10043,Ouest,Notre-Dame, ,Rue,"201, rue Notre-Dame Ouest",228618.27379999962,5367660.8654,Point,4428
201,10043,Ouest,Saint-Jean-Baptiste, ,Rue,"201, rue Saint-Jean-Baptiste Ouest",228572.85529999994,5367719.2316,Point,4429
201,10043,Ouest,Saint-Joseph, ,Rue,"201, rue Saint-Joseph Ouest",228676.6194000002,5367623.6931,Point,4430
201,10043,,Saint-Pierre, ,Rue,"201, rue Saint-Pierre",229526.35470000003,5368930.6578,Point,4431
201,10043,,Saint-RenÃ©, ,Rue,"201, rue Saint-RenÃ©",228881.75040000025,5367422.383099999,Point,4432
201,10043,,Saint-Robert, ,Rue,"201, rue Saint-Robert",228817.5354000004,5367461.5777,Point,4433
201,10043,,Sainte-Marie, ,Rue,"201, rue Sainte-Marie",228260.08860000037,5368007.554,Point,4434
201,10043,,Tessier, ,Rue,"201, rue Tessier",228226.32550000027,5367638.8835,Point,4435
201,10043,,Alsace,d',Rue,"201, rue d'Alsace",229891.6490000002,5366331.2936,Point,4436
201,10043,,Provence,de,Rue,"201, rue de Provence",229929.36340000015,5366179.663799999,Point,4437
201,10043,,Sainte-CÃ©cile-du-Bic,de,Rue,"201, rue de Sainte-CÃ©cile-du-Bic",214488.24849999975,5359707.5199,Point,4438
201,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"201, rue de l'ÃvÃªchÃ© Ouest",228484.51520000026,5367811.5316,Point,4439
201,10043,,Ãle-de-France,de l',Rue,"201, rue de l'Ãle-de-France",229971.9868999999,5366114.082599999,Point,4440
201,10043,,ChÃ¢taigniers,des,Rue,"201, rue des ChÃ¢taigniers",224622.1255999999,5366049.8456999995,Point,4441
201,10043,,Commandeurs,des,Rue,"201, rue des Commandeurs",225111.76319999993,5366621.212400001,Point,4442
201,10043,,CyprÃ¨s,des,Rue,"201, rue des CyprÃ¨s",224255.04540000018,5365666.567399999,Point,4443
201,10043,,CÃ¨dres,des,Rue,"201, rue des CÃ¨dres",224203.6922000004,5365622.804099999,Point,4444
201,10043,,Fabricants,des,Rue,"201, rue des Fabricants",230882.23149999976,5370253.9924,Point,4445
201,10043,,Glaces,des,Rue,"201, rue des Glaces",231110.92839999963,5358786.298599999,Point,4446
201,10043,,HÃªtres,des,Rue,"201, rue des HÃªtres",224661.8035000004,5366120.629000001,Point,4447
201,10043,,Merisiers,des,Rue,"201, rue des Merisiers",225003.8844999997,5366511.3091,Point,4448
201,10043,,NÃ©gociants,des,Rue,"201, rue des NÃ©gociants",230645.00420000032,5370010.26,Point,4449
201,10043,,Pommetiers,des,Rue,"201, rue des Pommetiers",224501.26020000037,5365957.147399999,Point,4450
201,10043,,Sapins,des,Rue,"201, rue des Sapins",224129.9550999999,5365600.229,Point,4451
201,10043,,Sorbiers,des,Rue,"201, rue des Sorbiers",224442.2873999998,5365903.768999999,Point,4452
201,10043,,Tilleuls,des,Rue,"201, rue des Tilleuls",224983.58939999994,5366435.3276,Point,4453
201,10043,,Ãpinettes,des,Rue,"201, rue des Ãpinettes",224334.00930000003,5365787.6909,Point,4454
201,10043,,Ãrables,des,Rue,"201, rue des Ãrables",225042.26620000042,5366558.926899999,Point,4455
201,10043,,Sieur,du,Rue,"201, rue du Sieur",232019.5898749996,5372849.104,Point,4456
2011,10043,Est,132, ,Route,"2011, Route 132 Est",220222.81769999955,5363494.795,Point,4457
2011,10043,,3e-Rang-du-Bic,du,Chemin,"2011, chemin du 3e-Rang-du-Bic",216018.25439999998,5356323.428300001,Point,4458
2014,10043,Est,132, ,Route,"2014, Route 132 Est",220226.61840000004,5363522.737199999,Point,4459
2015,10043,Est,132, ,Route,"2015, Route 132 Est",220196.8733000001,5363470.9924,Point,4460
2018,10043,,3e-Rang-du-Bic,du,Chemin,"2018, chemin du 3e-Rang-du-Bic",215929.11459999997,5356269.350400001,Point,4461
202,10043,,Rouleau, ,Avenue,"202, avenue Rouleau",228624.58279999997,5367926.609099999,Point,4462
202,10043,,CathÃ©drale,de la,Avenue,"202, avenue de la CathÃ©drale",228995.85340000037,5368380.661800001,Point,4463
202,10043,,Cormorans,des,Avenue,"202, avenue des Cormorans",231528.87870000023,5373094.0660999995,Point,4464
202,10043,,GoÃ©lands,des,Avenue,"202, avenue des GoÃ©lands",231580.9961000001,5373148.499,Point,4465
202,10043,,BeausÃ©jour, ,Chemin,"202, chemin BeausÃ©jour",227519.75409999955,5363449.0078,Point,4466
202,10043,,Frontenac, ,Rue,"202, rue Frontenac",232777.7059000004,5361565.6313000005,Point,4467
202,10043,,LadriÃ¨re, ,Rue,"202, rue LadriÃ¨re",224769.76389999967,5366242.0371,Point,4468
202,10043,,Lauzier, ,Rue,"202, rue Lauzier",224726.02500000037,5366191.291300001,Point,4469
202,10043,,Monseigneur-Carbonneau, ,Rue,"202, rue Monseigneur-Carbonneau",229891.8903000001,5366472.998199999,Point,4470
202,10043,,Ouellet, ,Rue,"202, rue Ouellet",228765.69660000037,5367531,Point,4471
202,10043,,Rousseau, ,Rue,"202, rue Rousseau",224837.58139999956,5366274.1677,Point,4472
202,10043,,Saint-Edmond, ,Rue,"202, rue Saint-Edmond",229045.41110000014,5368427.0276999995,Point,4473
202,10043,Ouest,Saint-Germain, ,Rue,"202, rue Saint-Germain Ouest",228163.39389999956,5368127.220799999,Point,4474
202,10043,,Saint-Jacques, ,Rue,"202, rue Saint-Jacques",228368.14470000006,5367893.6094,Point,4475
202,10043,Ouest,Saint-Laurent, ,Rue,"202, rue Saint-Laurent Ouest",228707.00519999955,5367571.9922,Point,4476
202,10043,,Saint-RenÃ©, ,Rue,"202, rue Saint-RenÃ©",228862.66440000013,5367417.091600001,Point,4477
202,10043,,Saint-Robert, ,Rue,"202, rue Saint-Robert",228812.91459999979,5367470.260299999,Point,4478
202,10043,,Tessier, ,Rue,"202, rue Tessier",228266.7949000001,5367622.627699999,Point,4479
202,10043,,Provence,de,Rue,"202, rue de Provence",229914.1610000003,5366181.741599999,Point,4480
202,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"202, rue de l'ÃvÃªchÃ© Ouest",228470.27579999994,5367820.4026999995,Point,4481
202,10043,,Ãle-de-France,de l',Rue,"202, rue de l'Ãle-de-France",229971.83770000003,5366127.1436,Point,4482
202,10043,,ChÃ¢taigniers,des,Rue,"202, rue des ChÃ¢taigniers",224618.28639999963,5366070.578299999,Point,4483
202,10043,,CyprÃ¨s,des,Rue,"202, rue des CyprÃ¨s",224265.78019999992,5365673.7719,Point,4484
202,10043,,CÃ¨dres,des,Rue,"202, rue des CÃ¨dres",224217.77589999977,5365626.864499999,Point,4485
202,10043,,Glaces,des,Rue,"202, rue des Glaces",231084.4826999996,5358755.16,Point,4486
202,10043,,Merisiers,des,Rue,"202, rue des Merisiers",225031.1626000004,5366502.9354,Point,4487
202,10043,,Sorbiers,des,Rue,"202, rue des Sorbiers",224464.77529999986,5365900.053400001,Point,4488
202,10043,,Tilleuls,des,Rue,"202, rue des Tilleuls",224962.87590000033,5366433.974199999,Point,4489
2022,10043,Est,132, ,Route,"2022, Route 132 Est",220139.87590000033,5363442.445599999,Point,4490
2027,10043,,3e-Rang-du-Bic,du,Chemin,"2027, chemin du 3e-Rang-du-Bic",215857.7100999998,5356205.600099999,Point,4491
2028,10043,,3e-Rang-du-Bic,du,Chemin,"2028, chemin du 3e-Rang-du-Bic",215795.27830000035,5356176.325200001,Point,4492
203,10043,,Rouleau, ,Avenue,"203, avenue Rouleau",228603.01209999993,5367936.6713,Point,4493
203,10043,,CathÃ©drale,de la,Avenue,"203, avenue de la CathÃ©drale",228996.46059999987,5368357.0196,Point,4494
203,10043,Ouest,Arthur-Buies, ,Boulevard,"203, boulevard Arthur-Buies Ouest",229525.05539999995,5366787.166300001,Point,4495
203,10043,,Saint-GÃ©rard, ,Chemin,"203, chemin Saint-GÃ©rard",234699.72030000016,5359741.0131,Point,4496
203,10043,,Beauregard, ,Rue,"203, rue Beauregard",229998.03610000014,5366017.1547,Point,4497
203,10043,,Boucher, ,Rue,"203, rue Boucher",225261.9785000002,5366727.0361,Point,4498
203,10043,,Jeanne-Mance, ,Rue,"203, rue Jeanne-Mance",224072.24670000002,5365532.764,Point,4499
203,10043,Ouest,Notre-Dame, ,Rue,"203, rue Notre-Dame Ouest",228621.25910000037,5367663.4998,Point,4500
203,10043,,Ouellet, ,Rue,"203, rue Ouellet",228769.69130000006,5367521.8969,Point,4501
203,10043,,Rousseau, ,Rue,"203, rue Rousseau",224828.84289999958,5366265.0908,Point,4502
203,10043,,Saint-Cyprien, ,Rue,"203, rue Saint-Cyprien",229126.88580000028,5368490.3379999995,Point,4503
203,10043,,Saint-Edmond, ,Rue,"203, rue Saint-Edmond",229042.17090000026,5368421.767200001,Point,4504
203,10043,Est,Saint-Germain, ,Rue,"203, rue Saint-Germain Est",229420.44039999973,5369050.987199999,Point,4505
203,10043,,Saint-Jacques, ,Rue,"203, rue Saint-Jacques",228380.00329999998,5367892.972200001,Point,4506
203,10043,Ouest,Saint-Laurent, ,Rue,"203, rue Saint-Laurent Ouest",228718.8799999999,5367570.039799999,Point,4507
203,10043,,Saint-Louis, ,Rue,"203, rue Saint-Louis",228760.95359999966,5368095.9043000005,Point,4508
203,10043,,Saint-Pierre, ,Rue,"203, rue Saint-Pierre",229523.26049999986,5368928.1625,Point,4509
203,10043,,Saint-Robert, ,Rue,"203, rue Saint-Robert",228815.51040000003,5367459.6712,Point,4510
203,10043,,Villebon, ,Rue,"203, rue Villebon",225203.14979999978,5366691.0679,Point,4511
203,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"203, rue de l'ÃvÃªchÃ© Ouest",228483.3518000003,5367811.183800001,Point,4512
203,10043,,Ãle-de-France,de l',Rue,"203, rue de l'Ãle-de-France",229956.60809999984,5366101.8507,Point,4513
203,10043,,Normandie,de la,Rue,"203, rue de la Normandie",229828.38779999968,5366370.138,Point,4514
203,10043,Sud,SapiniÃ¨re,de la,Rue,"203, rue de la SapiniÃ¨re Sud",225285.78259999957,5366763.4881,Point,4515
203,10043,,Cascades,des,Rue,"203, rue des Cascades",224883.4194,5366315.600500001,Point,4516
203,10043,,ChÃ¢taigniers,des,Rue,"203, rue des ChÃ¢taigniers",224631.22229999956,5366041.773700001,Point,4517
203,10043,,Commandeurs,des,Rue,"203, rue des Commandeurs",225123.7714999998,5366609.922900001,Point,4518
203,10043,,Glaces,des,Rue,"203, rue des Glaces",231083.37320000026,5358769.283299999,Point,4519
203,10043,,Merises,des,Rue,"203, rue des Merises",219413.70220000017,5362270.0625,Point,4520
203,10043,,Merisiers,des,Rue,"203, rue des Merisiers",225023.8361999998,5366492.486,Point,4521
203,10043,,Pommetiers,des,Rue,"203, rue des Pommetiers",224510.6364000002,5365948.215399999,Point,4522
203,10043,,Sapins,des,Rue,"203, rue des Sapins",224143.6043999996,5365587.262399999,Point,4523
203,10043,,Sorbiers,des,Rue,"203, rue des Sorbiers",224455.67449999973,5365891.3101,Point,4524
203,10043,,Tilleuls,des,Rue,"203, rue des Tilleuls",224970.90670000017,5366424.2009,Point,4525
203,10043,,Ãpinettes,des,Rue,"203, rue des Ãpinettes",224354.32849999983,5365769.0627,Point,4526
203,10043,,Ãrables,des,Rue,"203, rue des Ãrables",225063.89099999983,5366538.5417,Point,4527
203,10043,,Sieur,du,Rue,"203, rue du Sieur",232031.32797500025,5372838.11265,Point,4528
2031,10043,,3e-Rang-du-Bic,du,Chemin,"2031, chemin du 3e-Rang-du-Bic",215784.63760000002,5356154.690400001,Point,4529
2036,10043,Est,132, ,Route,"2036, Route 132 Est",220072.50769999996,5363375.441500001,Point,4530
2036,10043,,3e-Rang-du-Bic,du,Chemin,"2036, chemin du 3e-Rang-du-Bic",215696.6277999999,5356114.174799999,Point,4531
2037,10043,Est,132, ,Route,"2037, Route 132 Est",220083.77770000044,5363355.6919,Point,4532
204,10043,,Rouleau, ,Avenue,"204, avenue Rouleau",228625.19450000022,5367925.871300001,Point,4533
204,10043,,CathÃ©drale,de la,Avenue,"204, avenue de la CathÃ©drale",229000.74210000038,5368376.011299999,Point,4534
204,10043,Est,Seigneurie,de la,Chemin,"204, chemin de la Seigneurie Est",233810.32789999992,5362724.2248,Point,4535
204,10043,Ouest,PrÃ©s,des,Chemin,"204, chemin des PrÃ©s Ouest",231751.13790000044,5364448.2181,Point,4536
204,10043,Ouest,Grand-MacpÃ¨s,du,Chemin,"204, chemin du Grand-MacpÃ¨s Ouest",234109.16849999968,5356011.4519,Point,4537
204,10043,,Lac-Bellavance,du,Chemin,"204, chemin du Lac-Bellavance",234051.358,5364628.817500001,Point,4538
204,10043,,Saules,des,MontÃ©e,"204, montÃ©e des Saules",224309.84009999968,5365726.190300001,Point,4539
204,10043,,Cassista, ,Route,"204, route Cassista",212564.3772,5358301.938100001,Point,4540
204,10043,,Beauregard, ,Rue,"204, rue Beauregard",229971.71850000042,5366025.769099999,Point,4541
204,10043,,Jean-Brillant, ,Rue,"204, rue Jean-Brillant",229512.17709999997,5368835.5867,Point,4542
204,10043,,Jeanne-Mance, ,Rue,"204, rue Jeanne-Mance",224081.62550000008,5365542.1713,Point,4543
204,10043,,Lauzier, ,Rue,"204, rue Lauzier",224739.24289999995,5366178.214500001,Point,4544
204,10043,,Monseigneur-Carbonneau, ,Rue,"204, rue Monseigneur-Carbonneau",229899.02909999993,5366466.0326000005,Point,4545
204,10043,,Monseigneur-Plessis, ,Rue,"204, rue Monseigneur-Plessis",229558.45129999984,5366734.604900001,Point,4546
204,10043,Est,Notre-Dame, ,Rue,"204, rue Notre-Dame Est",229711.7762000002,5368761.0951000005,Point,4547
204,10043,Ouest,Notre-Dame, ,Rue,"204, rue Notre-Dame Ouest",228605.01169999968,5367665.6314,Point,4548
204,10043,,Ouellet, ,Rue,"204, rue Ouellet",228751.74039999954,5367518.278000001,Point,4549
204,10043,,Saint-Edmond, ,Rue,"204, rue Saint-Edmond",229049.78789999988,5368423.1044,Point,4550
204,10043,Ouest,Saint-Germain, ,Rue,"204, rue Saint-Germain Ouest",228151.40710000042,5368115.4506,Point,4551
204,10043,,Saint-Jacques, ,Rue,"204, rue Saint-Jacques",228371.4216,5367897.2312,Point,4552
204,10043,Ouest,Saint-Joseph, ,Rue,"204, rue Saint-Joseph Ouest",228658.50760000013,5367619.876,Point,4553
204,10043,Ouest,Saint-Laurent, ,Rue,"204, rue Saint-Laurent Ouest",228710.46109999996,5367574.999600001,Point,4554
204,10043,,Saint-RenÃ©, ,Rue,"204, rue Saint-RenÃ©",228861.78309999965,5367416.1219,Point,4555
204,10043,,Tessier, ,Rue,"204, rue Tessier",228273.80840000045,5367605.9322999995,Point,4556
204,10043,,Villebon, ,Rue,"204, rue Villebon",225217.3624999998,5366690.1197,Point,4557
204,10043,,Alsace,d',Rue,"204, rue d'Alsace",229868.23199999984,5366327.751599999,Point,4558
204,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"204, rue de l'ÃvÃªchÃ© Ouest",228469.48489999957,5367820.154999999,Point,4559
204,10043,,Ãle-de-France,de l',Rue,"204, rue de l'Ãle-de-France",229952.66280000005,5366113.4767,Point,4560
204,10043,,Bouleaux,des,Rue,"204, rue des Bouleaux",224574.27359999996,5366011.6469,Point,4561
204,10043,,ChÃ¢taigniers,des,Rue,"204, rue des ChÃ¢taigniers",224633.9375,5366056.078400001,Point,4562
204,10043,,Glaces,des,Rue,"204, rue des Glaces",231048.54370000027,5358705.9299,Point,4563
204,10043,,Sapins,des,Rue,"204, rue des Sapins",224156.78409999982,5365592.1767,Point,4564
204,10043,,Sorbiers,des,Rue,"204, rue des Sorbiers",224474.25789999962,5365891.2282,Point,4565
