no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude 
5118,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299213.002,5045383.5,2017,-73.57155173,45.54834255
5130,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299199.625,5045389,2017,-73.57172311,45.54839194
5142,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299186.955,5045394.5,2017,-73.57188543,45.54844132
5162,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299154.784,5045408.5,2017,-73.5722976,45.54856704
5180,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299143.9,5045413,2017,-73.57243705,45.54860745
5188,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299133.912,5045417.5,2017,-73.57256501,45.54864786
5216,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299116.923,5045424.5,2017,-73.57278267,45.54871071
5220,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299108.028,5045428.5,2017,-73.57289663,45.54874663
5238,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299084.07,5045438.5,2017,-73.57320358,45.54883641
5252,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPESU,Rosemont-La Petite-Patrie,R,299071.756,5045444,2017,-73.57336135,45.5488858
5258,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299064.024,5045447.5,2017,-73.57346041,45.54891724
5270,"8e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299054.161,5045451.5,2017,-73.57358677,45.54895315
0,"8e, avenue","Quévillon, rue","Delfosse, rue",,FRPE,Rosemont-La Petite-Patrie,R,297453.479,5046124.5,2017,-73.59409674,45.55499399
5107,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPEMS,Rosemont-La Petite-Patrie,R,299265.433,5045446,2017,-73.57088096,45.54890537
5113,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299252.918,5045451,2017,-73.5710413,45.54895026
5125,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299242.859,5045455.5,2017,-73.57117017,45.54899067
5149,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299224.028,5045463.5,2017,-73.57141143,45.54906251
5163,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299207.654,5045471,2017,-73.57162122,45.54912986
5169,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299199.467,5045474.5,2017,-73.57172611,45.54916129
5185,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299185.783,5045480.5,2017,-73.57190143,45.54921517
5195,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299172.801,5045486,2017,-73.57206775,45.54926456
5205,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299159.584,5045491.5,2017,-73.57223709,45.54931394
5209,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299150.813,5045495.5,2017,-73.57234946,45.54934987
5215,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299142.274,5045499,2017,-73.57245886,45.54938129
5231,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRAM,Rosemont-La Petite-Patrie,R,299132.449,5045503.5,2017,-73.57258475,45.5494217
5239,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299122.392,5045507.5,2017,-73.57271359,45.54945761
5251,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299110.578,5045512.5,2017,-73.57286495,45.54950251
5255,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299101.339,5045516.5,2017,-73.57298332,45.54953843
5267,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299089.643,5045521.5,2017,-73.57313317,45.54958332
5279,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299075.022,5045527.5,2017,-73.5733205,45.54963719
6515,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297934.349,5046013.5,2017,-73.58793604,45.55400008
6535,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297909.622,5046024,2017,-73.58825289,45.55409432
6535,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297898.565,5046029,2017,-73.58839458,45.5541392
6555,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297886.279,5046034,2017,-73.58855202,45.55418407
6555,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297875.298,5046039,2017,-73.58869273,45.55422895
6575,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297853.176,5046048.5,2017,-73.58897621,45.55431421
6595,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297840.78,5046053.5,2017,-73.58913505,45.55435908
6595,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297829.939,5046058.5,2017,-73.58927397,45.55440397
6655,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297774.725,5046081.5,2017,-73.5899815,45.55461037
6655,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRAM,Rosemont-La Petite-Patrie,R,297763.778,5046086,2017,-73.59012177,45.55465075
6695,"9e, avenue","Beaubien Est, rue","Saint-Zotique Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,297698.181,5046114.5,2017,-73.59096237,45.55490654
5122,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299237.596,5045445,2017,-73.57123746,45.54889615
5134,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299223.561,5045451,2017,-73.57141727,45.54895002
5146,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299211.865,5045455.5,2017,-73.57156711,45.54899042
5152,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299203.678,5045459.5,2017,-73.57167201,45.54902635
5162,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299187.187,5045466.5,2017,-73.57188329,45.54908921
5174,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPEMS,Rosemont-La Petite-Patrie,R,299176.192,5045471,2017,-73.57202415,45.54912961
5210,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPEMS,Rosemont-La Petite-Patrie,R,299130.228,5045491,2017,-73.57261304,45.54930921
5224,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299119.701,5045495.5,2017,-73.57274792,45.54934961
5234,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299108.941,5045500,2017,-73.57288577,45.54939002
5246,"9e, avenue","Laurier Est, avenue","Masson, rue",,FRPE,Rosemont-La Petite-Patrie,R,299099.701,5045504,2017,-73.57300416,45.54942593
6250,"9e, avenue","Bellechasse, rue de","Beaubien Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,298201.807,5045884,2017,-73.58450866,45.55283738
6296,"9e, avenue","Bellechasse, rue de","Beaubien Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,298160.637,5045902,2017,-73.58503621,45.55299896
6310,"9e, avenue","Bellechasse, rue de","Beaubien Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,298145.432,5045907.5,2017,-73.58523103,45.5530483
6318,"9e, avenue","Bellechasse, rue de","Beaubien Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,298133.502,5045911.5,2017,-73.58538388,45.55308418
6350,"9e, avenue","Bellechasse, rue de","Beaubien Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,298113.269,5045920.5,2017,-73.58564314,45.55316497
0,"9e, avenue","Bellechasse, rue de","Beaubien Est, rue",,FRPE,Rosemont-La Petite-Patrie,R,298252.333,5045862.5,2017,-73.58386125,45.55264439
6329,"Couture, boulevard","Le Royer, rue","Nobel, rue",,FRPESU,Saint-Léonard,R,296708.5911,5051394.3686,2017,-73.60372477,45.60240556
6425,"Picasso, place","Picasso, rue","Langelier, boulevard",,FRPEMS,Saint-Léonard,R,296817.4904,5051474.7951,2017,-73.6023301,45.60313052
6425,"Picasso, place","Picasso, rue","Langelier, boulevard",,FRPE,Saint-Léonard,R,296811.5684,5051479.6848,2017,-73.60240609,45.60317445
5555,"Grandes-Prairies, boulevard des","Puyseaux, rue","Lacordaire, boulevard",,FRPEMS,Saint-Léonard,R,295925.097,5050732.088,2017,-73.61375642,45.59643663
6040,"Grandes-Prairies, boulevard des","Lacordaire, boulevard","Prado, rue du",,FRPEMS,Saint-Léonard,R,296242.699,5051253.978,2017,-73.60969463,45.60113672
7145,"Lacordaire, boulevard","Bélanger, rue","Bourdaloue, rue",,FRPEMS,Saint-Léonard,R,298857.994,5049277.227,2017,-73.57614557,45.58337663
8140,"Lacordaire, boulevard","Jarry Est, rue","Galets, rue des",,FRPEPA,Saint-Léonard,R,297480.625,5049407,2017,-73.59379819,45.58453123
9155,"Langelier, boulevard","Couture, boulevard","Grandes-Prairies, boulevard des",,FRPEMS,Saint-Léonard,R,296950.6289,5051527.6089,2017,-73.60062421,45.60360727
4505,"Métropolitain Est, boulevard","Provencher, boulevard","Viau, boulevard",,FRPEMS,Saint-Léonard,R,297267.8026,5048293.262,2017,-73.59650835,45.57450722
4505,"Métropolitain Est, boulevard","Provencher, boulevard","Viau, boulevard",,FRPEMS,Saint-Léonard,R,297278.9248,5048313.4144,2017,-73.59636615,45.57468867
4505,"Métropolitain Est, boulevard","Provencher, boulevard","Viau, boulevard",,FRPEMS,Saint-Léonard,R,297282.2233,5048320.1971,2017,-73.59632399,45.57474974
9026,"Viau, boulevard","Jonquet, rue","Émile-Nelligan, rue",,FRPEHA,Saint-Léonard,R,296031.09,5049750.56,2017,-73.6123802,45.58760592
6395,"Picasso, place","Couture, boulevard","Couture, boulevard",,FRPE,Saint-Léonard,R,296824.186,5051450.4627,2017,-73.60224387,45.60291165
7180,"Beauchesne, rue","Becquets, rue des","Le Maître, rue",,FRPEHA,Saint-Léonard,R,298701.65,5048975.6,2017,-73.57814532,45.58066114
6010,"Bélanger, rue","Choisy, rue de","Valdombre, rue",,FRPE,Saint-Léonard,R,299214.3327,5049320.8455,2017,-73.57157967,45.58377207
6010,"Bélanger, rue","Choisy, rue de","Valdombre, rue",,FRPEMS,Saint-Léonard,R,299220.8455,5049331.4778,2017,-73.57149633,45.5838678
5880,"Bourdaloue, rue","Nicolas-Gaudais, rue","Vannes, rue de",,FRMN,Saint-Léonard,R,298789.3239,5049409.7985,2017,-73.5770272,45.58456895
5805,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPEMS,Saint-Léonard,R,298394.57,5049545.77,2017,-73.58208777,45.58578894
5825,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPE,Saint-Léonard,R,298408.7171,5049567.6198,2017,-73.58190676,45.58598568
5835,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPEMS,Saint-Léonard,R,298413.8403,5049574.6757,2017,-73.58184119,45.58604922
5865,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPEMS,Saint-Léonard,R,298436.0562,5049610.1132,2017,-73.58155695,45.5863683
5820,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPEMS,Saint-Léonard,R,298418.78,5049547.24,2017,-73.58177753,45.58580239
5830,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPEMS,Saint-Léonard,R,298433.671,5049569.11,2017,-73.58158698,45.58599932
5850,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPEMS,Saint-Léonard,R,298445.8216,5049589.5399,2017,-73.58143153,45.58618327
5870,"Chardin, rue","Mainville, rue","Fontenelle, rue de",,FRPE,Saint-Léonard,R,298457.9,5049609.9266,2017,-73.58127701,45.58636682
9016,"Chenet, rue","Albert-Lozeau, rue","Perthuis, rue",,FRPESU,Saint-Léonard,R,296861.719,5051089.5,2017,-73.60175685,45.59966404
4505,"Assise, rue d'","Pesant, rue","Nice, rue de",,FRPEHA,Saint-Léonard,R,296927.6959,5048478.2374,2017,-73.60086903,45.57616792
6760,"Avila, rue d'","Choisy, rue de","Desportes, rue",,FRPE,Saint-Léonard,R,299362.8361,5049279.5794,2017,-73.56967616,45.58340192
6780,"Avila, rue d'","Choisy, rue de","Desportes, rue",,FRPE,Saint-Léonard,R,299398.91,5049339.65,2017,-73.56921454,45.58394274
7225,"Candiac, rue de","De Loyola, rue","Jean-Talon Est, rue",,FRPEMS,Saint-Léonard,R,298550.4924,5048840.5129,2017,-73.58008055,45.57944425
7245,"Candiac, rue de","De Loyola, rue","Jean-Talon Est, rue",,FRPE,Saint-Léonard,R,298544.0572,5048845.0499,2017,-73.58016307,45.57948502
7255,"Candiac, rue de","De Loyola, rue","Jean-Talon Est, rue",,FRPEMS,Saint-Léonard,R,298529.4753,5048854.3606,2017,-73.58035004,45.57956866
7240,"Candiac, rue de","De Loyola, rue","Jean-Talon Est, rue",,FRPEMS,Saint-Léonard,R,298527.9688,5048831.8029,2017,-73.58036905,45.57936567
7300,"Candiac, rue de","De Loyola, rue","Jean-Talon Est, rue",,FRPEMS,Saint-Léonard,R,298464.51,5048872.26,2017,-73.58118273,45.57972914
6795,"Choisy, rue de","Saint-Zotique Est, rue","Avila, rue d'",,FRPEMS,Saint-Léonard,R,299405.19,5049188.72,2017,-73.5691324,45.58258467
8193,"Domrémy, rue de","Jean-Nicolet, rue","Laus, rue du",,FRPEMS,Saint-Léonard,R,297197.4189,5049122.1331,2017,-73.59742306,45.58196488
8217,"Domrémy, rue de","Laus, rue du","Lavergne, rue",,FRPE,Saint-Léonard,R,297239.8536,5049184.9641,2017,-73.59688025,45.58253071
8325,"Domrémy, rue de","Laus, rue du","Galets, rue des",,FRPEMS,Saint-Léonard,R,297121.44,5049280.44,2017,-73.59839917,45.58338854
0,"Domrémy, rue de","Lavergne, rue","Laus, rue du",,FRPE,Saint-Léonard,R,297163.476,5049252.97,2017,-73.59786006,45.58314182
0,"Domrémy, rue de","Lavergne, rue","Laus, rue du",,FRPE,Saint-Léonard,R,297153.586,5049260.082,2017,-73.59798691,45.5832057
8300,"Domrémy, rue de","Lavergne, rue","Laus, rue du",,FRPEMS,Saint-Léonard,R,297155.325,5049238.9615,2017,-73.59796429,45.58301567
7730,"Gênes, rue de","Baron, rue","Métropolitain Est, boulevard",,FRPE,Saint-Léonard,R,297197.04,5047923.24,2017,-73.59740926,45.57117688
8255,"Guyenne, rue de","De Pontbriand, rue","Sulte, rue",,FRPEMS,Saint-Léonard,R,297972.73,5050426.33,2017,-73.5875061,45.59370846
8160,"Guyenne, rue de","Louis-Sicard, rue","De Pontbriand, rue",,FRPEMS,Saint-Léonard,R,298074.2733,5050338.9616,2017,-73.5862034,45.59292328
8170,"Guyenne, rue de","Louis-Sicard, rue","De Pontbriand, rue",,FRPE,Saint-Léonard,R,298066.4183,5050343.2095,2017,-73.58630414,45.59296143
8170,"Guyenne, rue de","Louis-Sicard, rue","De Pontbriand, rue",,FRPEMS,Saint-Léonard,R,298056.7415,5050348.141,2017,-73.58642823,45.59300571
8180,"Guyenne, rue de","Louis-Sicard, rue","De Pontbriand, rue",,FRPE,Saint-Léonard,R,298045.6269,5050355.7659,2017,-73.58657079,45.59307421
8230,"Guyenne, rue de","De Pontbriand, rue","Sulte, rue",,FRPEMS,Saint-Léonard,R,297987.317,5050393.554,2017,-73.58731868,45.59341367
8260,"Guyenne, rue de","De Pontbriand, rue","Sulte, rue",,FRPE,Saint-Léonard,R,297965.86,5050406.84,2017,-73.58759388,45.59353301
6090,"Lachenaie, rue de","Belleval, rue","Côme, rue de",,FRPESU,Saint-Léonard,R,298832.8,5049687.08,2017,-73.57647344,45.58706439
8301,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,297026.9741,5049130.8941,2017,-73.59960735,45.58204183
8307,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,297018.2097,5049117.3601,2017,-73.59971945,45.58191995
8313,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,297012.9446,5049109.9879,2017,-73.5997868,45.58185355
8365,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,296972.5726,5049106.0044,2017,-73.60030408,45.58181726
8421,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,296915.8473,5049132.4321,2017,-73.60103141,45.58205442
8435,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,296885.8041,5049130.0861,2017,-73.60141636,45.58203297
8300,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,297044.236,5049122.5432,2017,-73.59938602,45.58196688
8308,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,297034.5892,5049109.3458,2017,-73.59950943,45.58184802
8314,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,297026.4789,5049096.4599,2017,-73.59961315,45.58173198
8324,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,297010.6,5049077.35,2017,-73.59981632,45.58155984
8342,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPE,Saint-Léonard,R,296992.938,5049073,2017,-73.60004258,45.5815205
8350,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,296975.7179,5049081.0432,2017,-73.60026337,45.58159268
8370,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,296952.9884,5049097.0627,2017,-73.6005549,45.58173658
8380,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,296947.8634,5049099.9083,2017,-73.60062062,45.58176212
8390,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,296927.5647,5049114.2957,2017,-73.60088096,45.58189136
8400,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,296917.3105,5049116.5883,2017,-73.6010124,45.58191187
0,"Pontmain, rue de","Jean-Nicolet, rue","Lévrard, rue",,FRPEMS,Saint-Léonard,R,296877.045,5049111.219,2017,-73.60152829,45.5818631
5787,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297106.9426,5050278.4823,2017,-73.59860068,45.59236904
5791,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297121.615,5050285.499,2017,-73.59841273,45.59243234
5793,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297134.6551,5050292.6755,2017,-73.59824571,45.59249706
5795,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297148.4791,5050299.3101,2017,-73.59806864,45.59255692
5805,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297160.781,5050306,2017,-73.59791107,45.59261725
5825,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297179.35,5050319.58,2017,-73.59767328,45.59273965
5855,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297217.3934,5050363.945,2017,-73.59718637,45.59313927
5875,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297230.0346,5050382.3942,2017,-73.59702464,45.59330542
5885,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297246.0252,5050407.1689,2017,-73.59682007,45.59352853
5895,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297254.9776,5050420.7707,2017,-73.59670554,45.59365102
5905,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297263.3799,5050433.1741,2017,-73.59659803,45.59376272
5915,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297268.2152,5050444.0424,2017,-73.59653623,45.59386056
5770,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297142.5788,5050277.1041,2017,-73.59814391,45.59235704
5780,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297158.1617,5050286.0083,2017,-73.59794433,45.59243733
5800,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297170.8449,5050291.8998,2017,-73.59778186,45.59249048
5820,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297189.6142,5050302.0597,2017,-73.59754146,45.59258211
5830,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297201.2758,5050312.1708,2017,-73.59739215,45.59267322
5860,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297229.6537,5050351.3194,2017,-73.59702904,45.5930258
5870,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297241.78,5050370.51,2017,-73.59687391,45.59319861
5890,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPE,Saint-Léonard,R,297256.2455,5050395.6599,2017,-73.5966889,45.59342508
5900,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297265.719,5050412,2017,-73.59656773,45.59357221
5910,"De Seigne, rue","Notaire-Girard, rue du","Grouard, rue",,FRPEMS,Saint-Léonard,R,297271.75,5050421.5,2017,-73.59649057,45.59365776
7380,"Verdier, rue","Jean-Talon Est, rue","Angevins, rue des",,FRPE,Saint-Léonard,R,298301.7564,5048812.282,2017,-73.58326745,45.57918794
