NoBI,XNAD83MTM6,YNAD83MTM6,DESIGNA,CODELIEN,VOIE,MARQUEB,NBSORTIE1,NBSORTIE2,NBFILETPC,DIAMCOND,DEBITAQ,CLASSENFBA,MUNICIPALITE,GEOM
1130,230966.13832500018,5367910.056949999,RUE,,LAURE-CONAN,Daigle D-67M,2,1,0,150,0,,10043,Point
1131,231067.4366250001,5367852.315625001,RUE,,LAURE-CONAN,Daigle D-67M,2,1,0,150,0,,10043,Point
1132,231024.3559750002,5367949.997125,RUE,,GERMAINE-GUEVREMONT,Daigle D-67M,2,1,0,150,0,,10043,Point
1133,231083.53000000026,5367759.982000001,RUE,,ANNE-HEBERT,Daigle D-67M (Concorde),2,1,0,150,0,,10043,Point
1134,231164.70880000014,5367724.4322999995,RUE,,LA BOLDUC,Daigle D-67M,2,1,0,150,0,,10043,Point
1135,231057.84499999974,5367630.452,RUE,,LA BOLDUC,Daigle D-67M,2,1,0,150,0,,10043,Point
1136,231107.02529999986,5367556.308924999,RUE,,ISIDORE-SOUCY,Daigle D-67M,2,1,0,150,0,,10043,Point
1137,231061.00912499987,5367516.837575,RUE,,SYLVAIN-LELIEVRE,,0,0,0,0,0,,10043,Point
1139,226813.57247500028,5367432.495124999,RUE,,D'IBERVILLE,Canada valve,0,0,0,0,0,,10043,Point
1140,226910.53082500026,5367359.435725,RUE,,D'IBERVILLE,Canada valve Century,2,1,0,150,0,,10043,Point
1141,228973.43587500043,5365863.09375,RUE,DU,PERE-JOSEPH-JEAN,Canada valve Century,2,1,0,150,0,,10043,Point
1138,231411.24299999978,5368515.534,MONTEE,,INDUSTRIELLE-ET-COMMERCIALE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1144,230709.00600000005,5368055.286,RUE,,ALCIDE-C.-HORTH,Canada valve,0,0,0,0,0,,10043,Point
1143,230623.70999999996,5368116.426999999,RUE,,ALCIDE-C.-HORTH,Canada valve,0,0,0,0,0,,10043,Point
1142,230513.78000000026,5368163.302999999,RUE,,ALCIDE-C.-HORTH,Canada valve,0,0,0,0,0,,10043,Point
1146,230494.16399999987,5368020.639,RUE,,FERNAND-SEGUIN,Canada valve,0,0,0,0,0,,10043,Point
1147,230593.68099999987,5368034.697000001,RUE,,GASTON-DESROSIERS,Canada valve,0,0,0,0,0,,10043,Point
1145,230614.99600000028,5367959.955,RUE,,FERNAND-SEGUIN,Canada valve,0,0,0,0,0,,10043,Point
1148,231032.37700000033,5368039.176000001,RUE,,PASCAL-PARENT,Canada valve,0,0,0,0,0,,10043,Point
1149,231145.62299999967,5367949.2190000005,RUE,,PASCAL-PARENT,Canada valve,0,0,0,0,0,,10043,Point
1150,231165.767,5367832.493000001,RUE,,ANNE-HEBERT,Canada valve,0,0,0,0,0,,10043,Point
1151,231218.52117499989,5367892.87345,RUE,,ANNE-HEBERT,Canada valve,0,0,0,0,0,,10043,Point
1155,231195.6849999996,5368251.120999999,AVENUE,,LEONIDAS SUD,Canada valve,0,0,0,0,0,,10043,Point
1156,231091.1557,5368153.162025001,RUE,,MADELEINE-GLEASON,Canada valve,0,0,0,0,0,,10043,Point
1152,231290.4419999998,5367996.229,RUE,,ANNE-HEBERT,Canada valve,0,0,0,0,0,,10043,Point
1157,231126.88499999978,5368078.902000001,RUE,,MADELEINE-GLEASON,Canada valve,0,0,0,0,0,,10043,Point
1158,231216.96499999985,5368047.361,RUE,,MADELEINE-GLEASON,Canada valve,0,0,0,0,0,,10043,Point
1154,231231.39699999988,5368144.187999999,AVENUE,,LEONIDAS SUD,Canada valve,0,0,0,0,0,,10043,Point
1153,231284.21899999958,5368070.0030000005,AVENUE,,LEONIDAS SUD,Canada valve,0,0,0,0,0,,10043,Point
4072,215341.38287500013,5359961.243474999,AVENUE,DE,SAINT-VALERIEN,Daigle D-67M (Concorde),2,1,0,0,0,,10043,Point
4108,216924.99327499978,5360541.159074999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4098,219012.45057499968,5362655.765699999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4097,218898.24744999968,5362590.275125001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4096,218771.06487500016,5362517.7151500005,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4095,218635.32567500044,5362437.48395,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4094,218522.5965250004,5362351.906950001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4093,218405.46057500038,5362256.849775,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4091,218241.70992499962,5361963.347925,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4088,217931.3700249996,5361694.87795,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4089,218051.73094999976,5361794.605049999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4090,218138.31572499964,5361861.925100001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4087,217807.12665,5361590.8171,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4086,217672.84502500016,5361472.8036,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4085,217604.6063000001,5361358.276000001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4084,217570.95050000027,5361233.949750001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4082,217323.2678500004,5360867.05195,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4083,217496.10107500013,5361067.3235,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4081,217192.48692500032,5360770.086650001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4080,217080.0081249997,5360680.352225,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4109,216778.93685000017,5360413.972025,RUE,DES,LOISIRS,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4092,218299.80407499988,5362117.753249999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1164,220952.08614999987,5363961.759375,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1166,221271.08275000006,5364079.4479249995,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1168,221524.49975000042,5364221.2729,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1171,221980.86792500038,5364517.980924999,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1174,222356.38297499996,5364808.183475001,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1173,222247.0449000001,5364705.413875001,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1172,222140.5083250003,5364621.893475,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1170,221825.57067499962,5364429.966274999,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1167,221388.4447250003,5364126.090975,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1169,221667.68730000034,5364336.303649999,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1165,221106.3317499999,5364018.618899999,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1163,220811.98165000044,5363908.155025,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1162,220670.4570749998,5363837.559225,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1161,220559.71074999962,5363754.29025,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1159,220293.3378999997,5363554.609925,RUE,,SAINT-GERMAIN OUEST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1160,220419.17700000014,5363649.82495,BOULEVARD,,SAINT-GERMAIN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4107,220189.6007249998,5363461.656099999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4104,219888.34585000016,5363184.1504,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4103,219731.5564249996,5363090.2182,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4102,219583.00242500007,5363000.240724999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4099,219172.6211249996,5362750.389900001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4100,219302.3250500001,5362829.808975,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4101,219430.19115000032,5362907.138900001,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4105,220021.95689999964,5363295.135849999,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
4106,220095.14022499975,5363365.6877999995,ROUTE,,132 EST,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1176,223259.61760000046,5365569.574100001,Rue,des,Peupliers,Daigle Concord Premier,2,0,0,0,0,Classe AA,10043,Point
1177,229704.30790000036,5365983.445025001,AVENUE,,SIROIS,Daigle Concord Premier,2,0,0,0,0,Classe AA,10043,Point
1185,230932.47635000013,5367483.57715,RUE,DES,FLANDRES,Canada valve,0,0,0,0,0,,10043,Point
1186,230805.1794499997,5367477.24275,RUE,,CLAUDE-LEVEILLEE,Canada valve,0,0,0,0,0,,10043,Point
1188,230555.25877500046,5367358.143874999,RUE,,CLAUDE-LEVEILLEE,Canada valve,0,0,0,0,0,,10043,Point
1187,230656.9802000001,5367457.366725,RUE,,CLAUDE-LEVEILLEE,Canada valve,0,0,0,0,0,,10043,Point
1189,230625.2293999996,5367304.1249,RUE,,CLEMENCE-DESROCHERS,Canada valve,0,0,0,0,0,,10043,Point
1190,230738.79617500026,5367414.97745,RUE,,CLEMENCE-DESROCHERS,Canada valve,0,0,0,0,0,,10043,Point
4110,215126.81670000032,5360004.130100001,RUE,DE,SAINTE-CECILE-DU-BIC,Canada valve,0,0,0,0,0,,10043,Point
4111,215365.9126000004,5360104.746099999,RUE,,J.-ROMUALD-BERUBE,Canada valve,0,0,0,0,0,,10043,Point
1181,224003.17700000014,5365455.881999999,RUE,,D'YOUVILLE,Canada valve Century,2,1,0,150,0,,10043,Point
1182,224056.8700000001,5365405.584000001,RUE,,D'YOUVILLE,Canada valve Century,2,1,0,150,0,,10043,Point
1184,224190.8389999997,5365440.398,RUE,,D'YOUVILLE,Canada valve Century,2,1,0,150,0,,10043,Point
1179,223984.82699999958,5365523.822000001,RUE,,JEANNE-MANCE,Canada valve,2,1,0,150,0,,10043,Point
1180,224091.86500000022,5365530.709000001,RUE,,JEANNE-MANCE,Canada valve,2,1,0,150,0,,10043,Point
1183,224142.375,5365405.653999999,RUE,,D'YOUVILLE,Canada valve Century,2,1,0,150,0,,10043,Point
4112,214654.29480000027,5359584.721525,AVENUE,,VOYER,Canada valve,2,1,0,0,0,,10043,Point
4024,215679.42007500026,5360070.8569249995,RUE,,F.-X.-LAVOIE,Canada valve,2,1,0,0,0,,10043,Point
1191,228396.35557499994,5367553.68565,RUE,,SAINT-JEAN-BAPTISTE OUEST,Canada valve,0,0,0,200,0,Classe C,10043,Point
2505,233912.1283999998,5375171.24845,AVENUE,,THOMAS-DIONNE,Canada valve,2,1,0,0,0,Classe AA,10043,Point
1194,227862.25480000023,5365982.671475001,RUE,DES,MORILLES,Canada valve Century,2,1,0,200,0,Classe C,10043,Point
1193,227854.23257500026,5365895.966925001,RUE,DES,MORILLES,Canada valve Century,2,1,0,200,0,Classe C,10043,Point
1192,227762.93337500002,5365864.554575,RUE,DES,MORILLES,Daigle Concord Premier,2,1,0,200,0,Classe C,10043,Point
1195,229813.6629999997,5368321.036,AVENUE,,BELZILE,Canada valve,2,1,7,150,0,,10043,Point
1199,230896.3700000001,5367345.5671,RUE,DES,FLANDRES,Canada valve Century,2,1,0,150,0,,10043,Point
1200,230802.10312500037,5367242.2261,RUE,DES,FLANDRES,Canada valve Century,2,1,0,150,0,,10043,Point
1197,230840.90287499968,5367137.097224999,RUE,,SYLVAIN-LELIEVRE,Canada valve,2,1,0,150,0,,10043,Point
1198,230941.1381000001,5367240.188100001,RUE,,SYLVAIN-LELIEVRE,Canada valve,2,1,0,150,0,,10043,Point
1196,230719.93092500046,5367145.9771,RUE,,SYLVAIN-LELIEVRE,Canada valve,2,1,0,150,0,,10043,Point
1201,229773.4305250002,5365957.254275,Rue,de,Provence,Canada valve,0,0,0,0,0,,10043,Point
1202,223668.64185000025,5365739.46105,Boulevard,,Saint-Germain,Daigle Concord Premier,2,0,0,0,0,Classe AA,10043,Point
1208,224898.06032500044,5366717.651275,RUE,,FOREST,Canada valve,0,0,0,0,0,,10043,Point
1206,224718.1517500002,5366929.2619,RUE,DE LA,GRANDE-OURSE,Canada valve,0,0,0,0,0,,10043,Point
1207,224818.1509250002,5366824.4259750005,RUE,DE LA,PETITE-OURSE,Canada valve,0,0,0,0,0,,10043,Point
1205,224821.72805000003,5366907.914650001,RUE,DE LA,GRANDE-OURSE,Canada valve,0,0,0,0,0,,10043,Point
1203,224912.70107499976,5367008.123524999,RUE,DES,FLEURS,Canada valve,0,0,0,0,0,,10043,Point
1238,225017.48654999956,5366787.056174999,RUE,,FOREST,Canada valve,0,0,0,150,0,,10043,Point
1204,224918.0069000004,5366821.898875,RUE,DE LA,GRANDE-OURSE,Canada valve,0,0,0,0,0,,10043,Point
4113,214955.34482499957,5359165.453775,Rue,,Lazare-Marceau,Canada valve,0,0,0,0,0,,10043,Point
4114,214980.1381249996,5359092.538450001,Rue,,Lazare-Marceau,Canada valve,0,0,0,150,0,,10043,Point
1209,226491.19497499987,5366994.000025,Rue,de,Lausanne,Canada valve,0,0,0,0,0,Classe C,10043,Point
1210,225903.23445000034,5367175.324875001,RUE,DU,COTEAU,Canada valve,2,0,7,0,0,Classe AA,10043,Point
2506,231768.05399999954,5373139.143575,Avenue,des,Pluviers,Canada valve Century,2,1,0,150,0,Classe A,10043,Point
2507,231879.73612499982,5373033.468800001,Avenue,des,Pluviers,Canada valve Century,2,1,0,150,0,Classe A,10043,Point
2084,230443.72855000012,5370846.79415,RUE,DE L',EXPANSION,Canada valve,0,0,0,0,0,,10043,Point
1214,230953.19900000002,5370933.673,RUE,,JEAN-MARIE-LEBLANC,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1215,231036.04150000028,5371001.655424999,RUE,,JEAN-MARIE-LEBLANC,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1220,231184.3844750002,5370738.9501249995,RUE,,HERVE-DICKNER,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1213,230741.64604999963,5370725.51245,RUE,,JEAN-MARIE-LEBLANC,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1221,231094.8038499998,5370841.9835250005,RUE,,HERVE-DICKNER,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1219,231117.7960000001,5370640.842,RUE,,LUDGER-TURCOTTE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1216,230878.2412750004,5370670.2804000005,RUE,,ÉGIDE-JEAN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1217,230989.85699999984,5370633.256999999,RUE,,ÉGIDE-JEAN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1218,231089.46167500038,5370571.569049999,RUE,,ÉGIDE-JEAN,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1222,229714.91862499993,5365839.4991,Rue,de,Champagne,Canada valve,0,0,0,200,0,,10043,Point
1223,229817.49435000028,5365879.957325,RUE,DU,BERRY,Canada valve,0,0,0,150,0,,10043,Point
1224,229904.75315000024,5365862.463125,RUE,DU,BERRY,Canada valve,0,0,0,150,0,,10043,Point
3038,233961.30599999987,5358468.184,RUE,,SAINT-ALPHONSE,Canada valve,0,0,0,0,0,,10043,Point
1225,226280.47677499987,5366483.1281,RUE,DE,LAUSANNE,Canada valve,0,0,0,0,0,,10043,Point
1212,228406.5382749997,5367916.775975,Rue,,Lavoie,Daigle Concord Premier,0,0,0,350,0,,10043,Point
1211,228134.48364999983,5367821.444174999,RUE,,SAINTE-MARIE,,0,0,0,0,0,,10043,Point
1226,229702.26592500042,5369027.720525,RUE,,BLAIS,Canada valve,0,0,0,0,0,,10043,Point
0039,229421.16932499968,5368928.046150001,RUE,,DUMAIS,Canada valve Century,2,0,7,6,0,Classe AA,10043,Point
1227,229791.89087499958,5369020.491350001,RUE,DE L',ÉVECHE EST,Canada valve,0,0,0,0,0,,10043,Point
1228,229492.77472500037,5368856.250675,Rue,,Jean-Brillant,Canada valve,0,0,0,0,0,,10043,Point
1229,224779.4968750002,5366753.894525001,RUE,,FOREST,Canada valve,2,1,0,150,0,,10043,Point
1230,224674.0460000001,5366853.418950001,RUE,,FOREST,Canada valve,2,1,0,150,0,,10043,Point
1231,228437.20222499967,5365918.052175,Montée,,Sainte-Odile,Canada valve,2,1,0,150,0,,10043,Point
1234,224779.64554999955,5366617.444425,RUE,DE,CASSIOPEE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1233,224707.68037500046,5366649.343175,RUE,D',ORION,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1232,224675.686125,5366757.109575,RUE,D',ANDROMEDE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1237,229947.77992499992,5365864.11905,RUE,DE,CHAMPAGNE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1236,230021.04032499995,5365924.595425,RUE,DU,DAUPHINE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
1235,229883.07084999979,5365954.018850001,RUE,DU,DAUPHINE,Daigle Concord Premier,0,0,0,0,0,,10043,Point
3039,231983.0206000004,5359001.4814,RUE,DU,GIVRE,Canada valve,2,1,7,150,0,,10043,Point
3056,232061.83029999956,5359119.507200001,RUE,DU,GIVRE,Canada valve,2,1,7,150,0,,10043,Point
3055,232176.03072500043,5359197.69575,RUE,DES,FLOCONS,Canada valve,2,1,7,150,0,,10043,Point
3054,232065.84185000043,5359297.532225,RUE,DES,FLOCONS,Canada valve,2,1,7,150,0,,10043,Point
3040,231929.93829999957,5358908.677300001,RUE,DU,GIVRE,Canada valve,2,1,7,150,0,,10043,Point
3041,231864.13800000027,5359009.291999999,RUE,DU,BOIS-BRULE,Canada valve,2,1,7,150,0,,10043,Point
3042,231738.78749999963,5358931.898700001,RUE,DU,BOIS-BRULE,Canada valve,2,1,7,150,0,,10043,Point
3043,231648.8236999996,5358973.420325,RUE,DES,CRISTAUX,Canada valve,2,1,7,150,0,,10043,Point
3046,231924.11015000008,5359092.398949999,RUE,DU,BOIS-BRULE,Canada valve,2,1,7,150,0,,10043,Point
3044,231736.65560000017,5359057.7347,RUE,DES,CRISTAUX,Canada valve,2,1,7,150,0,,10043,Point
3045,231757.31010000035,5359119.498175001,RUE,DU,VERGLAS,Canada valve,2,1,7,150,0,,10043,Point
3049,231887.86539999954,5359154.9651,RUE,DU,MONT-BLANC,Canada valve,2,1,7,150,0,,10043,Point
3047,231765.70935000014,5359211.382300001,RUE,DE L',AVALANCHE,Mueller,2,1,7,150,0,,10043,Point
3048,231665.61125000007,5359200.406974999,RUE,DES,GLACES,Mueller,2,1,7,150,0,,10043,Point
3051,231893.8565999996,5359246.9322999995,RUE,DE LA,POUDREUSE,Canada valve,2,1,7,150,0,,10043,Point
3050,231981.6359000001,5359217,RUE,DES,FLAMBEAUX,Canada valve,2,1,7,150,0,,10043,Point
3052,231887.82600000035,5359322.573000001,RUE,DE L',AVALANCHE,Canada valve,2,1,7,150,0,,10043,Point
3053,231961.6735749999,5359366.057700001,RUE,DE L',AVALANCHE,Canada valve,2,1,7,150,0,,10043,Point
4115,215460.5290000001,5360196.278999999,ROUTE,DU,GOLF-DU-BIC,Canada valve,2,1,0,150,0,,10043,Point
1240,224597.30207499955,5366533.674675001,RUE,D',ANDROMEDE,Daigle Concord Premier,2,1,0,0,0,,10043,Point
1239,224613.76669999957,5366649.156099999,RUE,D',ANDROMEDE,Daigle Concord Premier,2,1,0,0,0,,10043,Point
1242,230411.09937500022,5366489.31845,RUE,DE LA,PICARDIE,Daigle D-67M (Concorde),2,1,0,150,0,,10043,Point
1241,230396.15440000035,5366372.28325,RUE,DE LA,PICARDIE,Daigle D-67M (Concorde),2,1,0,150,0,,10043,Point
2508,231993.45964999963,5372887.9588750005,RUE,DU,SIEUR,Canada valve,0,0,0,0,0,,10043,Point
2509,232107.18149999995,5372781.1862,RUE,DU,SIEUR,Canada valve,0,0,0,0,0,,10043,Point
2510,232224.71224999987,5372680.567050001,RUE,DU,SIEUR,Canada valve,0,0,0,0,0,,10043,Point
1243,224396.4313000003,5366456.870100001,RUE,,PROJETEE - 64-44,,2,1,0,0,0,,10043,Point
1244,224496.10390000045,5366555.7609,RUE,,PROJETEE - 64-44,,2,1,0,0,0,,10043,Point
1245,224529.8161000004,5366697.5655000005,RUE,DE,CASSIOPEE,,2,1,0,0,0,,10043,Point
1246,224598.7971999999,5366772.7804000005,RUE,DE,CASSIOPEE,,2,1,0,0,0,,10043,Point
1247,231122.2620000001,5371073.105374999,RUE,,JEAN-MARIE-LEBLANC,,2,1,0,200,0,,10043,Point
1248,231270.67119999975,5370807.2305,RUE,,LUDGER-TURCOTTE,,2,1,0,200,0,,10043,Point
0240,228606.983,5367464.886,RUE,,SAINT-LAURENT OUEST,Daigle Concord Premier,0,0,0,150,0,,10043,Point
0575,229483.13300000038,5369635.625,RUE,,SAINT-GERMAIN EST,Drolet 400,2,0,7,0,0,Classe AA,10043,Point
