"Cote","No de plan","Dates","Fichier en haute résolution (cliquer sur le lien)","Mention de crédits",,,,,,,,
"VM165-1_2","64-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-65.TIF","Archives de la Ville de Montréal","VM165-1-2_64-65.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-65.TIF"
"VM165-1_2","64-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-66.TIF","Archives de la Ville de Montréal","VM165-1-2_64-66.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_64-66.TIF"
"VM165-1_2","65-59",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-59.TIF","Archives de la Ville de Montréal","VM165-1-2_65-59.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-59.TIF"
"VM165-1_2","65-60",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-60.TIF","Archives de la Ville de Montréal","VM165-1-2_65-60.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-60.TIF"
"VM165-1_2","65-61",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-61.TIF","Archives de la Ville de Montréal","VM165-1-2_65-61.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-61.TIF"
"VM165-1_2","65-62",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-62.TIF","Archives de la Ville de Montréal","VM165-1-2_65-62.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-62.TIF"
"VM165-1_2","65-63",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-63.TIF","Archives de la Ville de Montréal","VM165-1-2_65-63.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-63.TIF"
"VM165-1_2","65-64",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-64.TIF","Archives de la Ville de Montréal","VM165-1-2_65-64.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-64.TIF"
"VM165-1_2","65-65",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-65.TIF","Archives de la Ville de Montréal","VM165-1-2_65-65.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-65.TIF"
"VM165-1_2","65-66",1949,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-66.TIF","Archives de la Ville de Montréal","VM165-1-2_65-66.TIF",,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/",,,,,"http://depot.ville.montreal.qc.ca/plans-detailles-occupation-sol/tiff/VM165-1-2_65-66.TIF"
