an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2018,2017,61027,Saint-Thomas,M,3291,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,419257525.000000,,6084663.000000,,3176829.000000,,4492119.000000,,2820476.000000,,356353.000000,,0.000000,,17716.000000,,335615.000000,,4238646.000000,,1503639.000000,,,,,727777.000000,23433581.000000,2462705.000000,4122733.000000,,,,,,,,0.010100,,2403.000000,,,,2671.000000,,,1835.000000,,,,2002.000000,,,0.707200,0.627900,0.079300,0.003900,0.074700,0.214100,0.917800,0.662100,0.074900,0.003600,,,852.000000,,,,947.000000,,,0.177900,0.105100,0.678300,,1179.000000,,,66.000000,73.000000
2018,2017,61030,Notre-Dame-des-Prairies,V,9800,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,936879905.000000,,13208088.000000,,10116403.000000,,11923953.000000,,7503284.000000,,2599482.000000,,31131.000000,,33377.000000,,187282.000000,,13260986.000000,,31065090.000000,,,,,3755632.000000,70473935.000000,31805956.000000,1278106.000000,,,,,,,,0.014100,,3302.000000,,,,2785.000000,,,2560.000000,,,,2129.000000,,,0.847300,0.629300,0.218000,0.002800,0.015700,0.134200,0.107200,0.617100,0.040100,0.033200,,,7753.000000,,,,6539.000000,,,0.280300,0.451300,0.970900,,1695.000000,,,94.000000,101.000000
2018,2017,61035,Saint-Charles-Borromée,M,13709,10 000 @ 24 999,AR610,Joliette,14,Lanaudière,,,1351679560.000000,,19655845.000000,,12636515.000000,,18360532.000000,,9136157.000000,,3500358.000000,,1296027.000000,,1167072.000000,,1630208.000000,,17887678.000000,,28953924.000000,,,,,3680590.000000,78893620.000000,33250527.000000,3711458.000000,,,,,,,,0.012300,,3630.000000,,,,2272.000000,,,2804.000000,,,,1730.000000,,,0.688200,0.497600,0.190600,0.063600,0.088800,0.159400,0.202100,0.587600,0.011500,0.021400,,,6334.000000,,,,3964.000000,,,0.224100,0.421500,0.960700,,1631.000000,,,88.000000,82.000000
2018,2017,61040,Saint-Ambroise-de-Kildare,M,4060,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,444238487.550000,,10087907.000000,,4114242.000000,,4738826.000000,,2923209.000000,,1177890.000000,,79699.000000,,32203.000000,,22452.000000,,4718788.000000,,8907212.000000,,,,,512854.000000,32359522.000000,14399922.000000,1888850.000000,,,,,,,,0.010400,,2225.000000,,,,2521.000000,,,2003.000000,,,,2236.000000,,,0.865400,0.616900,0.248600,0.006800,0.004700,0.123000,0.398600,0.736800,0.362800,0.020100,,,4272.000000,,,,4841.000000,,,0.134200,0.445000,0.904400,,1678.000000,,,87.000000,75.000000
2018,2017,61045,Notre-Dame-de-Lourdes,M,2876,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,252043565.000000,,2454272.000000,,2032181.000000,,2436945.000000,,1596567.000000,,435614.000000,,,,8634.000000,,162541.000000,,2381466.000000,,1757066.000000,,,,,232322.000000,9542047.000000,1508360.000000,2093483.000000,,,,,,,,0.009400,,1448.000000,,,,1717.000000,,,1251.000000,,,,1465.000000,,,0.833900,0.655200,0.178800,0.003500,0.066700,0.095900,0.859100,0.596500,0.033100,0.007000,,,1068.000000,,,,1267.000000,,,0.112200,0.158100,0.791400,,1190.000000,,,76.000000,68.000000
2018,2017,61050,Sainte-Mélanie,M,3073,2 000 @ 9 999,AR610,Joliette,14,Lanaudière,,,342022949.800000,,3383963.000000,,2670453.000000,,3383963.000000,,2028407.000000,,642046.000000,,33461.000000,,8488.000000,,107043.000000,,3566153.000000,,1024314.000000,,,,,188742.000000,10750664.000000,1221185.000000,1264299.000000,,,,,,,,0.010300,,1792.000000,,,,2196.000000,,,1372.000000,,,,1660.000000,,,0.789100,0.599400,0.189700,0.002500,0.031600,0.176700,0.373600,0.625900,0.007100,0.003000,,,520.000000,,,,637.000000,,,0.058100,0.113600,0.769800,,1341.000000,,,74.000000,74.000000
2018,2017,62007,Saint-Félix-de-Valois,M,6516,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,656848134.050000,,8233826.000000,,6074169.000000,,7300803.000000,,4620204.000000,,1453965.000000,,45856.000000,,146793.000000,,346428.000000,,8320956.000000,,17478234.000000,,,,,963427.000000,43142423.000000,13098577.000000,2687724.000000,,,,,,,,0.012600,,2248.000000,,,,2456.000000,,,1734.000000,,,,1803.000000,,,0.832000,0.632800,0.199200,0.020100,0.047500,0.100500,0.368100,0.704900,0.050000,0.026600,,,4748.000000,,,,5188.000000,,,0.130300,0.303600,0.916000,,1458.000000,,,88.000000,91.000000
2018,2017,62015,Saint-Jean-de-Matha,M,4594,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,550003928.450000,,5455746.000000,,4429297.000000,,5445746.000000,,3620165.000000,,809132.000000,,94661.000000,,101591.000000,,258426.000000,,5559724.000000,,5045854.000000,,,,,786925.000000,20264279.000000,5648464.000000,587747.000000,,,,,,,,0.009900,,1401.000000,,,,1804.000000,,,1153.000000,,,,1462.000000,,,0.813300,0.664800,0.148600,0.018700,0.047500,0.120500,0.107900,0.613500,0.012300,0.009200,,,1293.000000,,,,1665.000000,,,0.157900,0.278700,0.798800,,1287.000000,,,77.000000,71.000000
2018,2017,62020,Sainte-Béatrix,M,1971,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,253961780.000000,,3907582.000000,,2393706.000000,,3020596.000000,,1969928.000000,,423778.000000,,44378.000000,,36061.000000,,180399.000000,,3168580.000000,,1917460.000000,,,,,291564.000000,12195538.000000,2971173.000000,891853.000000,,,,,,,,0.012300,,1507.000000,,,,2287.000000,,,1186.000000,,,,1752.000000,,,0.792500,0.652200,0.140300,0.011900,0.059700,0.135900,0.295300,0.653700,0.118500,0.007600,,,925.000000,,,,1404.000000,,,0.099000,0.243600,0.926200,,1514.000000,,,86.000000,78.000000
2018,2017,62025,Saint-Alphonse-Rodriguez,M,3197,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,461256690.000000,,12497855.000000,,4729316.000000,,5757412.000000,,3088628.000000,,1640688.000000,,17916.000000,,67177.000000,,264686.000000,,6524134.000000,,14577516.000000,,,,,998968.000000,30574093.000000,4757542.000000,507603.000000,,,,,,,,0.014100,,1613.000000,,,,2486.000000,,,1256.000000,,,,1807.000000,,,0.821400,0.536500,0.285000,0.011700,0.046000,0.120900,0.088200,0.778600,0.042200,0.031600,,,3615.000000,,,,5570.000000,,,0.168300,0.155600,1.012400,,1681.000000,,,98.000000,101.000000
2018,2017,62030,Sainte-Marcelline-de-Kildare,M,1639,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,194103285.000000,,3247654.000000,,1761653.000000,,2165607.000000,,1398935.000000,,362718.000000,,,,4773.000000,,124498.000000,,2238353.000000,,1731296.000000,,,,,93561.000000,8695816.000000,876597.000000,289266.000000,,,,,,,,0.011500,,1328.000000,,,,2078.000000,,,1090.000000,,,,1636.000000,,,0.813500,0.646000,0.167500,0.002200,0.057500,0.126800,0.133600,0.797800,0.261300,0.008900,,,1027.000000,,,,1608.000000,,,0.045100,0.100800,0.924600,,1510.000000,,,86.000000,73.000000
2018,2017,62037,Rawdon,M,11281,10 000 @ 24 999,AR620,Matawinie,14,Lanaudière,,,1168308969.300000,,19954305.000000,,13261757.000000,,16455005.000000,,10239159.000000,,2999275.000000,,93962.000000,,200484.000000,,804928.000000,,18225939.000000,,25695518.000000,,,,,2760280.000000,67496383.000000,33611808.000000,3391624.000000,,,,,,,,0.015500,,1830.000000,,,,2708.000000,,,1485.000000,,,,1981.000000,,,0.804500,0.622300,0.182300,0.012200,0.048900,0.134400,0.206100,0.615400,0.056100,0.022000,,,2593.000000,,,,3838.000000,,,0.173400,0.498000,1.062600,,1625.000000,,,98.000000,103.000000
2018,2017,62047,Chertsey,M,5024,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,771386964.600000,,11188893.000000,,8308765.000000,,9641795.000000,,5762196.000000,,2304391.000000,,9054.000000,,173709.000000,,583023.000000,,9477013.000000,,5765466.000000,,,,,1135860.000000,25753113.000000,6575835.000000,2636562.000000,,,,,,,,0.012300,,896.000000,,,,2010.000000,,,861.000000,,,,1764.000000,,,0.836600,0.597600,0.239000,0.018000,0.060500,0.084900,0.273500,0.662000,0.040400,0.007500,,,546.000000,,,,1224.000000,,,0.121800,0.255300,1.063000,,1532.000000,,,103.000000,88.000000
2018,2017,62053,Entrelacs,M,938,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,241941540.000000,,3272239.000000,,2373397.000000,,2848359.000000,,1778891.000000,,594506.000000,,7175.000000,,15342.000000,,116849.000000,,2791904.000000,,2425112.000000,,,,,232224.000000,7541784.000000,1609273.000000,876989.000000,,,,,,,,0.011500,,1480.000000,,,,2258.000000,,,1342.000000,,,,1925.000000,,,0.833300,0.624500,0.208700,0.005400,0.041000,0.120300,0.307900,0.582200,0.138800,0.010000,,,1289.000000,,,,1967.000000,,,0.094700,0.213400,0.966500,,1894.000000,,,90.000000,73.000000
2018,2017,62055,Notre-Dame-de-la-Merci,M,976,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,292783300.000000,,3242141.000000,,2441082.000000,,3239642.000000,,2026393.000000,,414689.000000,,7908.000000,,120885.000000,,343521.000000,,3340267.000000,,2728622.000000,,,,,269170.000000,8272162.000000,2689112.000000,474389.000000,,,,,,,,0.011400,,1632.000000,,,,2447.000000,,,1308.000000,,,,1792.000000,,,0.753500,0.625500,0.128000,0.037300,0.106000,0.103100,0.146400,0.650800,0.012200,0.009300,,,1336.000000,,,,2003.000000,,,0.084800,0.325100,0.823100,,1700.000000,,,77.000000,73.000000
2018,2017,62060,Saint-Donat,M,4122,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,1435399570.000000,,18651676.000000,,12252699.000000,,15236800.000000,,9202627.000000,,3050072.000000,,,,222905.000000,,1155988.000000,,15030160.000000,,20854630.000000,,,,,2156054.000000,45609170.000000,25239726.000000,1431375.000000,,,,,,,,0.010500,,1880.000000,,,,2899.000000,,,1685.000000,,,,2363.000000,,,0.804200,0.604000,0.200200,0.014600,0.075900,0.105400,0.093900,0.613100,0.131300,0.014500,,,2609.000000,,,,4022.000000,,,0.144000,0.553400,0.834500,,2163.000000,,,81.000000,76.000000
2018,2017,62065,Saint-Côme,M,2374,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,453959336.600000,,4933349.000000,,4023605.000000,,4815887.000000,,3158546.000000,,865059.000000,,88316.000000,,55645.000000,,273259.000000,,5021969.000000,,5204436.000000,,,,,667968.000000,15451775.000000,5888117.000000,848094.000000,,,,,,,,0.010900,,1214.000000,,,,1982.000000,,,1034.000000,,,,1617.000000,,,0.835500,0.655900,0.179600,0.011600,0.056700,0.096200,0.176100,0.621300,0.016600,0.011500,,,1280.000000,,,,2091.000000,,,0.138500,0.381100,0.865800,,1428.000000,,,84.000000,78.000000
2018,2017,62070,Sainte-Émélie-de-l'Énergie,M,1681,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,185516367.300000,,2683048.000000,,1951749.000000,,2401454.000000,,1541596.000000,,410153.000000,,10467.000000,,73113.000000,,209152.000000,,2650271.000000,,1637073.000000,,,,,298079.000000,7648834.000000,1618696.000000,169645.000000,,,,,,,,0.014200,,1397.000000,,,,1948.000000,,,1067.000000,,,,1440.000000,,,0.812700,0.641900,0.170800,0.030400,0.087100,0.069700,0.070600,0.622900,0.086900,0.008800,,,867.000000,,,,1208.000000,,,0.117000,0.211600,1.019800,,1297.000000,,,95.000000,90.000000
2018,2017,62075,Saint-Damien,P,2029,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,299681592.150000,,3549234.000000,,2721570.000000,,3255773.000000,,1731599.000000,,896943.000000,,16403.000000,,73889.000000,,184598.000000,,4041738.000000,,4976271.000000,,,,,510130.000000,14133003.000000,4989918.000000,-385257.000000,,,,,,,,0.013400,,1338.000000,,,,1968.000000,,,925.000000,,,,1331.000000,,,0.807300,0.531900,0.275500,0.022700,0.056700,0.113300,-0.118300,0.669000,0.040500,0.016600,,,1654.000000,,,,2433.000000,,,0.141000,0.353100,0.888900,,1195.000000,,,86.000000,96.000000
2018,2017,62080,Saint-Zénon,M,1198,1 @ 1 999,AR620,Matawinie,14,Lanaudière,,,215618196.650000,,2600078.000000,,1841355.000000,,2542617.000000,,1594029.000000,,247326.000000,,18875.000000,,163858.000000,,371735.000000,,2685724.000000,,1113364.000000,,,,,159185.000000,8983233.000000,2129027.000000,1191945.000000,,,,,,,,0.012400,,954.000000,,,,1673.000000,,,705.000000,,,,1155.000000,,,0.724200,0.626900,0.097300,0.064400,0.146200,0.065200,0.468800,0.554600,0.039400,0.005200,,,398.000000,,,,698.000000,,,0.064900,0.237000,0.848300,,1048.000000,,,79.000000,79.000000
2018,2017,62085,Saint-Michel-des-Saints,M,2428,2 000 @ 9 999,AR620,Matawinie,14,Lanaudière,,,471793752.000000,,6291642.000000,,4005127.000000,,5647691.000000,,2742453.000000,,1262674.000000,,27232.000000,,291401.000000,,559038.000000,,6458844.000000,,4795877.000000,,,,,1016317.000000,24011641.000000,5362929.000000,-262056.000000,,,,,,,,0.013600,,1508.000000,,,,2421.000000,,,1035.000000,,,,1507.000000,,,0.709200,0.485600,0.223600,0.051600,0.099000,0.140300,-0.046400,0.504500,0.020200,0.010200,,,1124.000000,,,,1805.000000,,,0.172200,0.223300,0.804700,,1243.000000,,,78.000000,98.000000
2018,2017,63005,Sainte-Marie-Salomé,M,1168,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,115171100.000000,,1237115.000000,,981678.000000,,1214062.000000,,850588.000000,,131090.000000,,10477.000000,,5112.000000,,88403.000000,,1174186.000000,,276644.000000,,,,,59874.000000,3955298.000000,159244.000000,466753.000000,,,,,,,,0.010100,,1433.000000,,,,2060.000000,,,1273.000000,,,,1737.000000,,,0.808600,0.700600,0.108000,0.004200,0.072800,0.114400,0.384500,0.563400,0.016000,0.002400,,,341.000000,,,,490.000000,,,0.054500,0.040300,0.843200,,1359.000000,,,79.000000,64.000000
2018,2017,63013,Saint-Jacques,M,4112,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,435691312.650000,,7096068.000000,,4405276.000000,,5690087.000000,,3384469.000000,,1020807.000000,,16316.000000,,178248.000000,,204062.000000,,5542006.000000,,8795606.000000,,,,,1065238.000000,25309717.000000,8447873.000000,1807606.000000,,,,,,,,0.012700,,2694.000000,,,,2863.000000,,,2292.000000,,,,2283.000000,,,0.774200,0.594800,0.179400,0.031300,0.035900,0.158600,0.317700,0.649900,0.106000,0.020200,,,4288.000000,,,,4557.000000,,,0.198500,0.333800,1.013800,,1614.000000,,,98.000000,91.000000
2018,2017,63023,Saint-Alexis,M,1480,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,202481291.250000,,1905081.000000,,1591712.000000,,1857277.000000,,1307618.000000,,284094.000000,,26840.000000,,12657.000000,,102866.000000,,1969207.000000,,1154364.000000,,,,,113989.000000,6200413.000000,892948.000000,773470.000000,,,,,,,,0.009600,,2282.000000,,,,3078.000000,,,2062.000000,,,,2523.000000,,,0.857000,0.704100,0.153000,0.006800,0.055400,0.080800,0.416500,0.586500,0.009300,0.005700,,,1356.000000,,,,1829.000000,,,0.064400,0.144000,0.774800,,1524.000000,,,72.000000,61.000000
2018,2017,63030,Saint-Esprit,M,1957,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,287811339.600000,,3150366.000000,,2519549.000000,,3136101.000000,,2115192.000000,,404357.000000,,44576.000000,,23508.000000,,199153.000000,,3267129.000000,,1981678.000000,,,,,328021.000000,8941887.000000,1435901.000000,461382.000000,,,,,,,,0.011200,,2631.000000,,,,3178.000000,,,2288.000000,,,,2485.000000,,,0.803400,0.674500,0.128900,0.007500,0.063500,0.125600,0.147100,0.475500,0.028500,0.006900,,,1618.000000,,,,1954.000000,,,0.107000,0.160600,0.867900,,1575.000000,,,81.000000,71.000000
2018,2017,63035,Saint-Roch-de-l'Achigan,M,5171,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,641242881.900000,,12823778.000000,,6428193.000000,,11369995.000000,,5257723.000000,,1170470.000000,,62649.000000,,126861.000000,,282890.000000,,7668810.000000,,13362834.000000,,,,,1227391.000000,46414877.000000,13087875.000000,6089443.000000,,,,,,,,0.011900,,2933.000000,,,,3220.000000,,,2710.000000,,,,2722.000000,,,0.565400,0.462400,0.102900,0.011200,0.024900,0.398600,0.535600,0.725900,0.050900,0.020800,,,5153.000000,,,,5657.000000,,,0.179500,0.282000,0.998800,,1974.000000,,,96.000000,86.000000
2018,2017,63040,Saint-Roch-Ouest,M,281,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,68383250.000000,,529393.000000,,388281.000000,,456150.000000,,383204.000000,,5077.000000,,,,91.000000,,49456.000000,,530925.000000,,79477.000000,,,,,619.000000,1237156.000000,,468777.000000,,,,,,,,0.007800,,2885.000000,,,,4499.000000,,,2538.000000,,,,3291.000000,,,0.851200,0.840100,0.011100,0.000200,0.108400,0.040200,1.027700,0.517200,0.053900,0.001200,,,432.000000,,,,674.000000,,,0.001300,,0.552600,,1331.000000,,,51.000000,50.000000
2018,2017,63048,Saint-Lin--Laurentides,V,21088,10 000 @ 24 999,AR630,Montcalm,14,Lanaudière,,,1814763636.720000,,23822003.000000,,17656009.000000,,21545410.000000,,12243070.000000,,5412939.000000,,34262.000000,,284948.000000,,592111.000000,,22692035.000000,,35738032.000000,,,,,6628712.000000,85388411.000000,34410650.000000,3185099.000000,,,,,,,,0.012500,,2193.000000,,,,2540.000000,,,1864.000000,,,,1979.000000,,,0.819500,0.568200,0.251200,0.013200,0.027500,0.139800,0.147800,0.685300,0.046200,0.019700,,,3459.000000,,,,4007.000000,,,0.271300,0.403000,0.919200,,1646.000000,,,84.000000,83.000000
2018,2017,63055,Saint-Calixte,M,6348,2 000 @ 9 999,AR630,Montcalm,14,Lanaudière,,,554749530.000000,,9732859.000000,,7447760.000000,,8921436.000000,,5383347.000000,,2064413.000000,,8000.000000,,57872.000000,,380830.000000,,9600034.000000,,12732413.000000,,,,,1443537.000000,22192598.000000,12769188.000000,195193.000000,,,,,,,,0.017300,,1481.000000,,,,2468.000000,,,1346.000000,,,,1916.000000,,,0.834800,0.603400,0.231400,0.006500,0.042700,0.116000,0.021900,0.597100,0.079500,0.023000,,,1966.000000,,,,3276.000000,,,0.151500,0.575400,1.298900,,1739.000000,,,125.000000,124.000000
2018,2017,63060,Sainte-Julienne,M,10080,10 000 @ 24 999,AR630,Montcalm,14,Lanaudière,,,851067172.650000,,14896726.000000,,10418720.000000,,13369593.000000,,6234456.000000,,4184264.000000,,,,222036.000000,,378979.000000,,12899610.000000,,22152059.000000,,,,,1699052.000000,39978478.000000,15941881.000000,3110946.000000,,,,,,,,0.015200,,1832.000000,,,,2604.000000,,,1661.000000,,,,2104.000000,,,0.779300,0.466300,0.313000,0.016600,0.028300,0.175800,0.232700,0.687400,0.146800,0.026000,,,3146.000000,,,,4472.000000,,,0.137600,0.398800,1.173000,,1887.000000,,,108.000000,101.000000
2018,2017,63065,Saint-Liguori,M,1981,1 @ 1 999,AR630,Montcalm,14,Lanaudière,,,231810768.800000,,2176258.000000,,1801243.000000,,2165414.000000,,1479865.000000,,321378.000000,,411.000000,,41931.000000,,127432.000000,,2198338.000000,,2901900.000000,,,,,121255.000000,7309465.000000,835476.000000,660290.000000,,,,,,,,0.009500,,1683.000000,,,,2321.000000,,,1491.000000,,,,1902.000000,,,0.831800,0.683400,0.148400,0.019400,0.058800,0.090000,0.304900,0.632500,0.183700,0.012500,,,2222.000000,,,,3064.000000,,,0.059400,0.114300,0.775900,,1381.000000,,,72.000000,61.000000
2018,2017,64008,Terrebonne,V,113575,100 000 et plus,AR640,Les Moulins,14,Lanaudière,CM663,Communauté métropolitaine de Montréal,13046597695.000000,,237610593.000000,,171348742.000000,,220272977.000000,,132753468.000000,,38588269.000000,,7194485.000000,,4966336.000000,,4464948.000000,,220803159.000000,,513861340.000000,,,,,51518200.000000,1075309724.000000,498462420.000000,33693505.000000,,,,,,,,0.016400,,5015.000000,,,,4656.000000,,,4294.000000,,,,3735.000000,,,0.777900,0.602700,0.175200,0.022500,0.020300,0.179300,0.153000,0.682900,0.053900,0.039400,,,12063.000000,,,,11200.000000,,,0.243000,0.463600,1.160700,,2835.000000,,,101.000000,83.000000
2018,2017,64015,Mascouche,V,47504,25 000 @ 99 999,AR640,Les Moulins,14,Lanaudière,CM663,Communauté métropolitaine de Montréal,5208052924.800000,,89335183.000000,,66116504.000000,,78542471.000000,,52391547.000000,,13724957.000000,,13396.000000,,1328973.000000,,1519852.000000,,76727629.000000,,133803678.000000,,,,,17511316.000000,356369732.000000,141931830.000000,11562077.000000,,,,,,,,0.014700,,3834.000000,,,,3893.000000,,,3495.000000,,,,3355.000000,,,0.841800,0.667000,0.174700,0.016900,0.019400,0.121900,0.147200,0.621300,0.049300,0.025700,,,6688.000000,,,,6790.000000,,,0.229600,0.398300,1.106500,,2631.000000,,,104.000000,90.000000
2018,2017,65005,Laval,V,430077,100 000 et plus,AR651,Hors MRC - Laval,13,Laval,CM663,Communauté métropolitaine de Montréal,53960088986.250000,,970282473.000000,,705034044.000000,,898106755.000000,,579765696.000000,,125240278.000000,,18376.000000,,17804485.000000,,45900667.000000,,853854435.000000,,724320263.000000,,,,,112055325.000000,3574853202.000000,833822784.000000,165471876.000000,,,,,,,,0.015800,,5645.000000,,,,4639.000000,,,5098.000000,,,,3830.000000,,,0.785000,0.645500,0.139400,0.019800,0.051100,0.144100,0.184200,0.600200,0.060700,0.013400,,,4789.000000,,,,3935.000000,,,0.139500,0.233200,1.011000,,2518.000000,,,88.000000,80.000000
2018,2017,66007,Montréal-Est,V,3886,2 000 @ 9 999,AR661,Hors MRC - Montréal,06,Montréal,CM663,Communauté métropolitaine de Montréal,1144901020.000000,,36062557.000000,,31944837.000000,,34492956.000000,,30860580.000000,,1084257.000000,,84452.000000,,86054.000000,,173938.000000,,34553288.000000,,50604134.000000,,,,,2658346.000000,104164012.000000,18539563.000000,20952212.000000,,,,,,,,0.030100,,27034.000000,,,,15768.000000,,,26335.000000,,,,14613.000000,,,0.926100,0.894700,0.031400,0.002500,0.005000,0.066300,0.607400,0.555900,0.162800,0.044200,,,39690.000000,,,,23149.000000,,,0.079400,0.178000,1.059200,1.059200,1477.000000,0.000000,1477.000000,102.000000,217.000000
