cod_geo_n,an_profil,an_donnee,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC3200,PRC3202,PRC3201,PRC3203,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC0200,PRC3900,nom_mun,classe_population,designation,cod_mrc,nom_mrc,cod_ra,nom_ra,population 
19015,2016,2015,32894925,0,1055488,0,548619,0,867388,0,463559,0,85060,0,0,0,0,0,116016,0,874098,0,486556,0,0,0,0,108078,4992106,897512,265276,0,0,0,0,0,0,0,0.0266,0,2476,0,0,0,1648,0,0,0,0.6325,0.5344,0.0981,0,0.1338,0.2338,0.3058,0.4398,0.0557,0.0148,0,0,1378,0,0,0,0.1392,0.1798,Saint-Nazaire-de-Dorchester,1 @ 1 999,P,AR190,Bellechasse,12,Chaudiere-Appalaches,365
19020,2016,2015,111926016.24,0,2038856,0,1299802,0,1806426,0,1052950,0,246852,0,27618,0,12416,0,266227,0,1736820,0,768645,0,0,0,0,95955,6693908,512416,250196,0,0,0,0,0,0,0,0.0153,0,1526,0,0,0,1198,0,0,0,0.7195,0.5829,0.1367,0.0069,0.1474,0.1262,0.1385,0.5401,0.0438,0.0069,0,0,686,0,0,0,0.065,0.0765,Saint-Leon-de-Standon,1 @ 1 999,P,AR190,Bellechasse,12,Chaudiere-Appalaches,1125
19025,2016,2015,147511158.29,0,2246269,0,1584501,0,2243739,0,1226512,0,357989,0,4562,0,22336,0,263084,0,2394946,0,3831332,0,0,0,0,460285,13387661,4434776,1070655,0,0,0,0,0,0,0,0.0162,0,1867,0,0,0,1278,0,0,0,0.7062,0.5466,0.1596,0.01,0.1173,0.1666,0.4772,0.4725,0.0105,0.026,0,0,2993,0,0,0,0.2105,0.3313,Saint-Malachie,1 @ 1 999,P,AR190,Bellechasse,12,Chaudiere-Appalaches,1536
19030,2016,2015,184618734.84,0,3188640,0,2064993,0,3094194,0,1627879,0,437114,0,0,0,136691,0,111221,0,3336382,0,4354487,0,0,0,0,454112,12351350,3829963,273741,0,0,0,0,0,0,0,0.0181,0,2864,0,0,0,1888,0,0,0,0.6674,0.5261,0.1413,0.0442,0.0359,0.2525,0.0885,0.4963,0.0109,0.0236,0,0,3738,0,0,0,0.1472,0.3101,Saint-Damien-de-Buckland,2 000 @ 9 999,P,AR190,Bellechasse,12,Chaudiere-Appalaches,2030
19037,2016,2015,111728998.71,0,1830079,0,1245608,0,1730185,0,928002,0,317606,0,90607,0,52777,0,231605,0,1935277,0,319226,0,0,0,0,0,9877165,0,1248178,0,0,0,0,0,0,0,0.0165,0,1678,0,0,0,1157,0,0,0,0.7199,0.5364,0.1836,0.0305,0.1339,0.1157,0.7214,0.4499,0.0153,0.0029,0,0,290,0,0,0,0,0,Armagh,1 @ 1 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,1433
19045,2016,2015,72697705.496,0,1279993,0,890922,0,1222723,0,702095,0,188827,0,3259,0,12081,0,212545,0,1478296,0,833428,0,0,0,0,186954,6623899,1094427,85040,0,0,0,0,0,0,0,0.0203,0,1943,0,0,0,1202,0,0,0,0.7286,0.5742,0.1544,0.0099,0.1738,0.0877,0.0695,0.454,0.0083,0.0115,0,0,1098,0,0,0,0.1537,0.1652,Saint-Neree-de-Bellechasse,1 @ 1 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,752
19050,2016,2015,128263642.35,0,2484475,0,1333009,0,1888484,0,1049699,0,283310,0,11812,0,29350,0,207773,0,1883712,0,2201910,0,0,0,0,477449,9113575,2110328,302037,0,0,0,0,0,0,0,0.0146,0,2331,0,0,0,1720,0,0,0,0.7059,0.5558,0.15,0.0155,0.11,0.1686,0.1599,0.586,0.0448,0.0172,0,0,2742,0,0,0,0.2551,0.2316,Saint-Lazare-de-Bellechasse,1 @ 1 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,1253
19055,2016,2015,352027780.63,0,5505760,0,3899461,0,5505760,0,2865452,0,1034009,0,0,0,49824,0,147027,0,5154002,0,8222634,0,0,0,0,1098263,28396507,6726851,3139054,0,0,0,0,0,0,0,0.0146,0,2689,0,0,0,2148,0,0,0,0.7083,0.5204,0.1878,0.009,0.0267,0.256,0.5701,0.5186,0.0279,0.0234,0,0,4289,0,0,0,0.22,0.2369,Sainte-Claire,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,3409
19062,2016,2015,376897009.26,0,6169492,0,4600099,0,6015681,0,3577473,0,1022626,0,135393,0,189593,0,204843,0,6156563,0,9992404,0,0,0,0,1235442,38509009,9563939,2428444,0,0,0,0,0,0,0,0.016,0,3198,0,0,0,2519,0,0,0,0.7647,0.5947,0.17,0.0315,0.0341,0.1697,0.4037,0.6585,0.0144,0.0265,0,0,5307,0,0,0,0.2233,0.2484,Saint-Anselme,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,3911
19068,2016,2015,643239074.8,0,7627736,0,6016015,0,7273694,0,3968838,0,2047177,0,7236,0,41757,0,176428,0,7583833,0,14180558,0,0,0,0,1577807,38925652,12368052,847976,0,0,0,0,0,0,0,0.0118,0,2976,0,0,0,2407,0,0,0,0.8271,0.5456,0.2814,0.0057,0.0243,0.1429,0.1166,0.6601,0.0441,0.022,0,0,5570,0,0,0,0.2149,0.3177,Saint-Henri,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,5374
19070,2016,2015,104279175,0,1489151,0,1133194,0,1390682,0,894293,0,238901,0,1210,0,0,0,78490,0,1417706,0,1553252,0,0,0,0,163703,7624355,1229300,628875,0,0,0,0,0,0,0,0.0136,0,2590,0,0,0,2200,0,0,0,0.8148,0.6431,0.1718,0,0.0564,0.1287,0.4522,0.6771,0.0429,0.0149,0,0,2840,0,0,0,0.1284,0.1612,Honfleur,1 @ 1 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,809
19075,2016,2015,223081016.87,0,2736900,0,2175371,0,2722900,0,1666917,0,508454,0,19467,0,56130,0,89307,0,2575081,0,3188390,0,0,0,0,477872,15573260,2843929,1383666,0,0,0,0,0,0,0,0.0115,0,2366,0,0,0,2098,0,0,0,0.7989,0.6122,0.1867,0.0206,0.0328,0.1477,0.5082,0.6353,0.0182,0.0143,0,0,2952,0,0,0,0.1954,0.1826,Saint-Gervais,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,2120
19082,2016,2015,206572458.16,0,3481174,0,2357604,0,2882012,0,1634369,0,723235,0,27073,0,62541,0,275520,0,2675459,0,2910286,0,0,0,0,364050,11882929,2914535,1060462,0,0,0,0,0,0,0,0.0128,0,1508,0,0,0,1366,0,0,0,0.818,0.5671,0.2509,0.0217,0.0956,0.0647,0.368,0.6624,0.0439,0.0141,0,0,1657,0,0,0,0.142,0.2453,Saint-Raphael,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,2506
19090,2016,2015,78880789.112,0,1509977,0,958262,0,1372839,0,762359,0,195903,0,9230,0,8914,0,79258,0,1327454,0,900251,0,0,0,0,301541,5959295,893789,401121,0,0,0,0,0,0,0,0.0167,0,2257,0,0,0,1702,0,0,0,0.698,0.5553,0.1427,0.0065,0.0577,0.2378,0.2922,0.6542,0.0334,0.0114,0,0,1542,0,0,0,0.2189,0.15,La Durantaye,1 @ 1 999,P,AR190,Bellechasse,12,Chaudiere-Appalaches,728
19097,2016,2015,257383593.41,0,4127561,0,2816116,0,3730015,0,1987073,0,559733,0,151586,0,70455,0,78228,0,4012453,0,4445112,0,0,0,0,470056,19609003,5873075,1488074,0,0,0,0,0,0,0,0.015,0,2851,0,0,0,2135,0,0,0,0.6828,0.5327,0.1501,0.0189,0.021,0.2774,0.3989,0.5323,0.0387,0.0173,0,0,3283,0,0,0,0.1389,0.2995,Saint-Charles-de-Bellechasse,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,2380
19105,2016,2015,360935356.74,0,3489870,0,3078505,0,3489870,0,2474917,0,603588,0,4744,0,21459,0,85741,0,3141763,0,6203780,0,0,0,0,715992,20241444,5554028,1112899,0,0,0,0,0,0,0,0.0087,0,2001,0,0,0,2013,0,0,0,0.8821,0.7092,0.173,0.0061,0.0246,0.0872,0.3189,0.7053,0.0332,0.0172,0,0,3956,0,0,0,0.2191,0.2744,Beaumont,2 000 @ 9 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,2660
19110,2016,2015,267750115.09,0,2976563,0,2564313,0,2900719,0,1748085,0,816228,0,4952,0,55780,0,34357,0,2722721,0,3659141,0,0,0,0,728066,11835408,3310500,178922,0,0,0,0,0,0,0,0.0102,0,2416,0,0,0,2363,0,0,0,0.884,0.6026,0.2814,0.0192,0.0118,0.0849,0.0617,0.6289,0.0074,0.0137,0,0,3253,0,0,0,0.2535,0.2797,Saint-Michel-de-Bellechasse,1 @ 1 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,1834
19117,2016,2015,138170733.75,0,1526363,0,1274527,0,1526363,0,1060119,0,214408,0,36460,0,9088,0,52748,0,1441867,0,964490,0,0,0,0,220716,4936487,761000,365555,0,0,0,0,0,0,0,0.0102,0,1977,0,0,0,1937,0,0,0,0.835,0.6945,0.1405,0.006,0.0346,0.1245,0.2395,0.3887,0.0066,0.007,0,0,1357,0,0,0,0.1656,0.1542,Saint-Vallier,1 @ 1 999,M,AR190,Bellechasse,12,Chaudiere-Appalaches,1051
20005,2016,2015,135890384,0,813119,0,666247,0,778637,0,557128,0,109119,0,0,0,6423,0,43025,0,880957,0,86201,0,0,0,0,104269,4393118,1357300,217337,0,0,0,0,0,0,0,0.0065,0,1447,0,0,0,1131,0,0,0,0.8557,0.7155,0.1401,0.0082,0.0553,0.0808,0.2791,0.8537,0.027,0.0006,0,0,142,0,0,0,0.1228,0.309,Saint-Francois-de-l'Ile-d'Orleans,1 @ 1 999,M,AR200,L'Ile-d'Orleans,03,Capitale-Nationale,511
20010,2016,2015,147099585.6,0,1289768,0,889590,0,1086986,0,721817,0,167773,0,111155,0,296,0,26128,0,1251753,0,955607,0,0,0,0,147557,6026279,1252465,232872,0,0,0,0,0,0,0,0.0078,0,2250,0,0,0,1812,0,0,0,0.8184,0.6641,0.1543,0.0003,0.024,0.1573,0.2142,0.6656,0.0378,0.0065,0,0,1885,0,0,0,0.1517,0.2078,Sainte-Famille,1 @ 1 999,P,AR200,L'Ile-d'Orleans,03,Capitale-Nationale,824
20015,2016,2015,244012487.6,0,1647839,0,1350302,0,1568806,0,1057881,0,292421,0,40729,0,9571,0,41575,0,1743480,0,1868670,0,0,0,0,248697,11352599,2492400,512053,0,0,0,0,0,0,0,0.007,0,1847,0,0,0,1504,0,0,0,0.8607,0.6743,0.1864,0.0061,0.0265,0.1067,0.3264,0.7384,0.0102,0.0077,0,0,2027,0,0,0,0.1693,0.2195,Saint-Jean-de-l'Ile-d'Orleans,1 @ 1 999,M,AR200,L'Ile-d'Orleans,03,Capitale-Nationale,940
20020,2016,2015,338146728.54,0,1887077,0,1474010,0,1859444,0,1279622,0,194388,0,3369,0,9114,0,97193,0,1960761,0,545439,0,0,0,0,38418,4193658,248300,317238,0,0,0,0,0,0,0,0.0058,0,1961,0,0,0,1513,0,0,0,0.7927,0.6882,0.1045,0.0049,0.0523,0.1501,0.1706,0.6368,0.1085,0.0016,0,0,547,0,0,0,0.0208,0.0592,Saint-Laurent-de-l'Ile-d'Orleans,1 @ 1 999,M,AR200,L'Ile-d'Orleans,03,Capitale-Nationale,1571
20025,2016,2015,238942289.62,0,2415050,0,1527092,0,1936784,0,1176783,0,350309,0,15180,0,59330,0,65312,0,2158817,0,2378266,0,0,0,0,509359,12092743,2800786,683984,0,0,0,0,0,0,0,0.009,0,2611,0,0,0,1950,0,0,0,0.7885,0.6076,0.1809,0.0306,0.0337,0.1472,0.3532,0.6699,0.0575,0.01,0,0,2897,0,0,0,0.2394,0.2316,Saint-Pierre-de-l'Ile-d'Orleans,1 @ 1 999,M,AR200,L'Ile-d'Orleans,03,Capitale-Nationale,1805
20030,2016,2015,197374787.8,0,1317733,0,1086502,0,1167032,0,1014031,0,72471,0,301,0,17745,0,0,0,1136453,0,7525,0,0,0,0,0,2673484,0,459477,0,0,0,0,0,0,0,0.0058,0,1875,0,0,0,1848,0,0,0,0.931,0.8689,0.0621,0.0152,0,0.0538,0.3937,0.5181,0.0998,0,0,0,12,0,0,0,0,0,Sainte-Petronille,1 @ 1 999,VL,AR200,L'Ile-d'Orleans,03,Capitale-Nationale,1013
21005,2016,2015,171394814.9,0,1966299,0,1453455,0,1943859,0,1102421,0,351034,0,70840,0,9016,0,202872,0,1927223,0,2107131,0,0,0,0,338792,8337365,2338426,268873,0,0,0,0,0,0,0,0.0108,0,1446,0,0,0,1157,0,0,0,0.7477,0.5671,0.1806,0.0046,0.1044,0.1433,0.1383,0.6278,0.0249,0.0123,0,0,1641,0,0,0,0.1904,0.2805,Saint-Tite-des-Caps,1 @ 1 999,M,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,1506
21010,2016,2015,616182356.61,0,6182461,0,5260029,0,6217249,0,3867620,0,1392409,0,135283,0,16682,0,266468,0,5961929,0,10095814,0,0,0,0,1166512,25712542,10095814,525993,0,0,0,0,0,0,0,0.0095,0,1714,0,0,0,1567,0,0,0,0.846,0.6221,0.224,0.0027,0.0429,0.1084,0.0846,0.6449,0.0261,0.0164,0,0,2969,0,0,0,0.2091,0.3926,Saint-Ferreol-les-Neiges,2 000 @ 9 999,M,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,3126
21020,2016,2015,138378085.66,0,2097362,0,1272725,0,2045217,0,819824,0,452901,0,22568,0,89934,0,69776,0,1757307,0,1485435,0,0,0,0,291278,5904977,1288468,204930,0,0,0,0,0,0,0,0.0125,0,2027,0,0,0,1526,0,0,0,0.6223,0.4008,0.2214,0.044,0.0341,0.2996,0.1002,0.6553,0.0207,0.0107,0,0,1735,0,0,0,0.1634,0.2182,Saint-Joachim,1 @ 1 999,P,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,1513
21025,2016,2015,676813392.91,0,10012779,0,6746504,0,9060071,0,5424942,0,1321562,0,622246,0,381807,0,468625,0,9197337,0,19504920,0,0,0,0,2797329,56279108,20172973,4052597,0,0,0,0,0,0,0,0.0127,0,2840,0,0,0,2393,0,0,0,0.7446,0.5988,0.1459,0.0421,0.0517,0.1615,0.4473,0.6501,0.0934,0.0288,0,0,6461,0,0,0,0.3133,0.3584,Beaupre,2 000 @ 9 999,V,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,3599
21030,2016,2015,278354172,0,4948414,0,3659547,0,4387716,0,2983139,0,676408,0,66755,0,79110,0,93054,0,4756630,0,2847864,0,0,0,0,1358351,19457457,4519141,-622120,0,0,0,0,0,0,0,0.0168,0,3118,0,0,0,2621,0,0,0,0.834,0.6799,0.1542,0.018,0.0212,0.1267,-0.1418,0.4991,0.0238,0.0102,0,0,1894,0,0,0,0.2756,0.2323,Sainte-Anne-de-Beaupre,2 000 @ 9 999,V,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,2871
21035,2016,2015,433448083.81,0,5299569,0,3963875,0,4939569,0,2725640,0,1238235,0,97441,0,50154,0,177212,0,5529052,0,9218324,0,0,0,0,1407407,27655004,8605096,856225,0,0,0,0,0,0,0,0.0125,0,2149,0,0,0,1604,0,0,0,0.8025,0.5518,0.2507,0.0102,0.0359,0.1515,0.1733,0.6004,0.0193,0.0213,0,0,3648,0,0,0,0.2509,0.3112,Chateau-Richer,2 000 @ 9 999,V,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,3916
21040,2016,2015,408511095.4,0,5221738,0,4003903,0,4839268,0,2966695,0,1037208,0,52477,0,24280,0,290009,0,4931565,0,12233425,0,0,0,0,1315450,28592907,13421260,1091189,0,0,0,0,0,0,0,0.0119,0,2714,0,0,0,2271,0,0,0,0.8274,0.613,0.2143,0.005,0.0599,0.1077,0.2255,0.7019,0.0683,0.0299,0,0,6804,0,0,0,0.2665,0.4694,L'Ange-Gardien,2 000 @ 9 999,M,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,3728
21045,2016,2015,878994577.55,0,13624364,0,9500445,0,11578204,0,8751097,0,749348,0,420822,0,68467,0,100068,0,11824993,0,21314878,0,0,0,0,2970489,62012296,22594280,1636682,0,0,0,0,0,0,0,0.013,0,3678,0,0,0,3143,0,0,0,0.8205,0.7558,0.0647,0.0059,0.0086,0.1649,0.1414,0.6851,0.0695,0.0242,0,0,6874,0,0,0,0.2583,0.3644,Boischatel,2 000 @ 9 999,M,AR210,La Cote-de-Beaupre,03,Capitale-Nationale,7142
22005,2016,2015,824546844.95,0,13113489,0,8742539,0,11622916,0,7308400,0,1434139,0,626770,0,215806,0,302968,0,11936528,0,20974888,0,0,0,0,2310464,57676834,18517488,1220053,0,0,0,0,0,0,0,0.0137,0,2900,0,0,0,2352,0,0,0,0.7522,0.6288,0.1234,0.0186,0.0261,0.2032,0.105,0.729,0.0868,0.0254,0,0,5378,0,0,0,0.2078,0.3211,Sainte-Catherine-de-la-Jacques-Cartier,2 000 @ 9 999,V,AR220,La Jacques-Cartier,03,Capitale-Nationale,7259
22010,2016,2015,387628665.2,0,6338419,0,5154573,0,5930702,0,3888315,0,1266258,0,4059,0,190,0,363554,0,6216775,0,16744338,0,0,0,0,2179915,39081446,21418388,1448536,0,0,0,0,0,0,0,0.016,0,3562,0,0,0,3081,0,0,0,0.8691,0.6556,0.2135,0,0.0613,0.0695,0.2442,0.7155,0.0239,0.0432,0,0,9601,0,0,0,0.3305,0.548,Fossambault-sur-le-Lac,1 @ 1 999,V,AR220,La Jacques-Cartier,03,Capitale-Nationale,1854
22015,2016,2015,332387540.8,0,1344843,0,1018768,0,1344843,0,991119,0,27649,0,0,0,3948,0,95842,0,1258620,0,1071613,0,0,0,0,144258,2490166,1061200,363811,0,0,0,0,0,0,0,0.0038,0,3004,0,0,0,2573,0,0,0,0.7575,0.737,0.0206,0.0029,0.0713,0.1683,0.2705,0.6117,0.0062,0.0032,0,0,2558,0,0,0,0.1164,0.4262,Lac-Saint-Joseph,1 @ 1 999,V,AR220,La Jacques-Cartier,03,Capitale-Nationale,248
22020,2016,2015,595013730.4,0,4287499,0,3067482,0,4010536,0,2765889,0,301593,0,36567,0,1905357,0,679223,0,10047359,0,2171722,0,0,0,0,160466,56454258,1873923,-1941129,0,0,0,0,0,0,0,0.0168,0,4781,0,0,0,1548,0,0,0,0.7649,0.6897,0.0752,0.4751,0.1694,-0.4093,-0.484,0.7598,0.0321,0.0036,0,0,1037,0,0,0,0.0195,0.0332,Shannon,2 000 @ 9 999,M,AR220,La Jacques-Cartier,03,Capitale-Nationale,5720
22025,2016,2015,754436871.92,0,4482828,0,1468170,0,4482828,0,1198701,0,269469,0,0,0,2546709,0,77010,0,4422842,0,18219,0,0,0,0,7353,17117126,18219,2505430,0,0,0,0,0,0,0,0.0059,0,2548,0,0,0,891,0,0,0,0.3275,0.2674,0.0601,0.5681,0.0172,0.0872,0.5589,0.6214,0.0637,0,0,0,10,0,0,0,0.002,0.0011,Saint-Gabriel-de-Valcartier,2 000 @ 9 999,M,AR220,La Jacques-Cartier,03,Capitale-Nationale,3058
22030,2016,2015,92993040,0,1172424,0,950151,0,1034025,0,684098,0,266053,0,0,0,0,0,22650,0,1104904,0,430894,0,0,0,0,88039,4293910,106722,108055,0,0,0,0,0,0,0,0.0119,0,3175,0,0,0,2845,0,0,0,0.9189,0.6616,0.2573,0,0.0219,0.0592,0.1045,0.4556,0.0353,0.0046,0,0,1238,0,0,0,0.0941,0.0249,Lac-Delage,1 @ 1 999,V,AR220,La Jacques-Cartier,03,Capitale-Nationale,642
22035,2016,2015,1252510646.9,0,14807809,0,9283388,0,11622538,0,7441933,0,1794492,0,65775,0,163577,0,217610,0,12646280,0,23492323,0,0,0,0,2088128,53814093,20566044,988079,0,0,0,0,0,0,0,0.01,0,2142,0,0,0,1637,0,0,0,0.7947,0.6403,0.1544,0.0141,0.0187,0.1725,0.085,0.6884,0.1113,0.0188,0,0,4001,0,0,0,0.1735,0.3822,Stoneham-et-Tewkesbury,2 000 @ 9 999,CU,AR220,La Jacques-Cartier,03,Capitale-Nationale,7704
22040,2016,2015,1281886619,0,13549877,0,10209588,0,12375012,0,7127676,0,3043176,0,5865,0,115154,0,333407,0,12305366,0,18536698,0,0,0,0,1770588,39236581,19469635,349294,0,0,0,0,0,0,0,0.0096,0,2989,0,0,0,2602,0,0,0,0.8219,0.576,0.2459,0.0093,0.0269,0.1419,0.0282,0.633,0.0408,0.0145,0,0,4505,0,0,0,0.1479,0.4962,Lac-Beauport,2 000 @ 9 999,M,AR220,La Jacques-Cartier,03,Capitale-Nationale,7604
22045,2016,2015,714773412.78,0,10819678,0,9070076,0,10785850,0,5402582,0,3667494,0,0,0,40054,0,284430,0,12447726,0,27737367,0,0,0,0,2039715,56929906,27098050,444711,0,0,0,0,0,0,0,0.0174,0,3179,0,0,0,2395,0,0,0,0.8409,0.5009,0.34,0.0037,0.0264,0.129,0.0412,0.7433,0.0425,0.0388,0,0,7083,0,0,0,0.1774,0.476,Sainte-Brigitte-de-Laval,2 000 @ 9 999,V,AR220,La Jacques-Cartier,03,Capitale-Nationale,6965
23027,2016,2015,67283109035,0,1685610338,0,966966133,964131110,1460831064,0,825535104,825535104,141431029,138596006,5269306,0,99336184,100484705,94596883,0,1373041049,0,0,1744506031,1793613703,765119611,1028494092,356114939,6302337731,2234355119,93547402,0,0,0,0,0,0,0,0.0197,0,7953,0,0,0,5906,0,0,0,0.6619,0.5651,0.0968,0.068,0.0648,0.2053,0.064,0.6611,0.0552,0.0259,0,0,10452,0,0,0,0.2502,0.3545,Quebec,100 000 et plus,V,AR231,Hors MRC - Quebec,03,Capitale-Nationale,536100
23057,2016,2015,1947540102.8,0,30777652,0,26911820,0,30688038,0,22914665,0,3921908,0,0,0,275735,0,1725330,0,30745985,0,46293693,0,0,0,0,2845219,63409985,23594934,5407956,0,0,0,0,0,0,0,0.0158,0,5218,0,0,0,4615,0,0,0,0.8745,0.7467,0.1278,0.009,0.0562,0.0603,0.1762,0.5725,0.0235,0.0238,0,0,7857,0,0,0,0.0962,0.3721,L'Ancienne-Lorette,10 000 @ 24 999,V,AR231,Hors MRC - Quebec,03,Capitale-Nationale,16930
23072,2016,2015,2976293595.6,0,61262467,0,45708463,0,57090482,0,40651229,0,5057234,0,31976,0,1331209,0,441804,0,50870853,0,132032034,0,0,0,0,9224904,199077425,109784311,3632605,0,0,0,0,0,0,0,0.0171,0,6580,0,0,0,6060,0,0,0,0.8006,0.712,0.0886,0.0233,0.0077,0.1683,0.0636,0.8113,0.067,0.0444,0,0,17089,0,0,0,0.1857,0.5515,Saint-Augustin-de-Desmaures,10 000 @ 24 999,V,AR231,Hors MRC - Quebec,03,Capitale-Nationale,18982
25213,2016,2015,16769153766,0,284083644,0,201911646,0,256670226,0,168624200,0,33287446,0,2254802,0,6348933,0,10593950,0,263865609,0,385546558,0,0,0,0,54177972,1127246051,400655745,22259551,0,0,0,0,0,0,0,0.0156,0,4675,0,0,0,3823,0,0,0,0.7867,0.657,0.1297,0.0247,0.0413,0.1473,0.0867,0.5888,0.0503,0.023,0,0,6890,0,0,0,0.2099,0.3554,Levis,100 000 et plus,V,AR251,Hors MRC - Levis,12,Chaudiere-Appalaches,142894
26005,2016,2015,151960493.4,0,2092522,0,1394769,0,2024362,0,1088855,0,305914,0,75549,0,5026,0,290818,0,2157710,0,1372823,0,0,0,0,180853,5775277,614000,260646,0,0,0,0,0,0,0,0.0137,0,1617,0,0,0,1126,0,0,0,0.689,0.5379,0.1511,0.0025,0.1437,0.1649,0.1288,0.4217,0.0642,0.009,0,0,1066,0,0,0,0.0961,0.1063,Frampton,1 @ 1 999,M,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,1412
26010,2016,2015,119822475.8,0,1466418,0,1172134,0,1388741,0,1059728,0,112406,0,0,0,5826,0,114203,0,1512902,0,510205,0,0,0,0,88791,4560027,335742,394371,0,0,0,0,0,0,0,0.0126,0,1793,0,0,0,1426,0,0,0,0.844,0.7631,0.0809,0.0042,0.0822,0.0695,0.284,0.5327,0.0145,0.0043,0,0,605,0,0,0,0.0655,0.0736,Saints-Anges,1 @ 1 999,P,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,1178
26015,2016,2015,151648304.76,0,3211101,0,2055602,0,3163405,0,1516646,0,538956,0,0,0,26003,0,405420,0,3317154,0,3828368,0,0,0,0,615256,17274620,4448562,401922,0,0,0,0,0,0,0,0.0219,0,3103,0,0,0,2021,0,0,0,0.6498,0.4794,0.1704,0.0082,0.1282,0.2138,0.1271,0.6064,0.0127,0.0252,0,0,3581,0,0,0,0.2066,0.2575,Vallee-Jonction,1 @ 1 999,M,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,1982
26022,2016,2015,220932582.47,0,4303032,0,2522586,0,3144682,0,1944698,0,577888,0,11160,0,26650,0,215529,0,2920442,0,4221415,0,0,0,0,729009,20023579,5039725,891081,0,0,0,0,0,0,0,0.0132,0,2068,0,0,0,1867,0,0,0,0.8022,0.6184,0.1838,0.0085,0.0685,0.1208,0.2834,0.6852,0.0654,0.0191,0,0,3000,0,0,0,0.2553,0.2517,Saint-Elzear,2 000 @ 9 999,M,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,2286
26030,2016,2015,1214023953.5,0,28459298,0,19043052,0,23562748,0,12975176,0,4668127,0,280272,0,574452,0,1578699,0,23612425,0,25008532,0,0,0,0,4222212,122612947,29564401,4746878,0,0,0,0,0,0,0,0.0192,0,4047,0,0,0,3404,0,0,0,0.7488,0.5507,0.1981,0.0244,0.067,0.1598,0.2015,0.6352,0.0494,0.0206,0,0,4338,0,0,0,0.1924,0.2411,Sainte-Marie,10 000 @ 24 999,V,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,13585
26035,2016,2015,124267433.83,0,2420603,0,1487711,0,2173430,0,1125900,0,361811,0,38249,0,11321,0,383289,0,1963067,0,3361907,0,0,0,0,690215,12767592,4656243,509291,0,0,0,0,0,0,0,0.0155,0,2316,0,0,0,1832,0,0,0,0.6845,0.518,0.1665,0.0052,0.1764,0.1339,0.2343,0.6885,0.0158,0.0271,0,0,4046,0,0,0,0.3333,0.3647,Sainte-Marguerite,1 @ 1 999,P,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,1088
26040,2016,2015,132003089.75,0,2298522,0,1424890,0,1717306,0,1042199,0,382691,0,30662,0,30050,0,31196,0,1621983,0,1555225,0,0,0,0,79431,9737087,664426,824243,0,0,0,0,0,0,0,0.0121,0,2229,0,0,0,2059,0,0,0,0.8297,0.6069,0.2228,0.0175,0.0182,0.1346,0.48,0.6432,0.0873,0.0118,0,0,2178,0,0,0,0.0613,0.0682,Sainte-Henedine,1 @ 1 999,P,AR260,La Nouvelle-Beauce,12,Chaudiere-Appalaches,1253
