an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,POSTE_9600,RF01010104,POSTE_224b,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_1508,POSTE_8978,POSTE_8958,POSTE_8938,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4100,PRC4102,PRC4101,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2017,2016,44005,Saint-Venant-de-Paquette,M,100,1 @ 1 999,AR440,Coaticook,05,Estrie,,,26500523.391,0,337641,0,249223,0,325738,0,222353,0,26870,0,3693,0,17,0,60041,0,327309,0,29735,0,0,0,0,1275,1081039,10996,229626,0,0,0,0,0,0,0,0.0122,0,1626,0,0,0,3763,0,0,1298,0,0,0,2898,0,0,0.7651,0.6826,0.0825,0.0001,0.1843,0.0505,0.7049,0.7001,0.0087,0.0011,0,0,149,0,0,0,346,0,0,0.0043,0.0102,0.9288,0,1204,0,0,1030,0,0,87,78
2017,2016,44010,East Hereford,M,289,1 @ 1 999,AR440,Coaticook,05,Estrie,,,42028407.29,0,610199,0,430108,0,551548,0,360327,0,69781,0,1847,0,3771,0,62409,0,604033,0,219123,0,0,0,0,27569,2461696,235055,182806,0,0,0,0,0,0,0,0.0143,0,2499,0,0,0,3327,0,0,1920,0,0,0,2376,0,0,0.7798,0.6533,0.1265,0.0068,0.1132,0.1002,0.3314,0.6148,0.0235,0.0052,0,0,909,0,0,0,1211,0,0,0.0532,0.0955,1.0118,0,1203,0,0,988,0,0,95,91
2017,2016,44015,Saint-Herménégilde,M,671,1 @ 1 999,AR440,Coaticook,05,Estrie,,,121469373.42,0,1514391,0,1166489,0,1463368,0,949235,0,217254,0,11267,0,1014,0,183248,0,1481216,0,351840,0,0,0,0,49140,3098190,315664,480455,0,0,0,0,0,0,0,0.0121,0,1530,0,0,0,2663,0,0,1260,0,0,0,2113,0,0,0.7971,0.6487,0.1485,0.0007,0.1252,0.077,0.3283,0.5179,0.0566,0.0029,0,0,366,0,0,0,637,0,0,0.0376,0.1019,0.9423,0,1413,0,0,1212,0,0,88,77
2017,2016,44023,Dixville,M,707,1 @ 1 999,AR440,Coaticook,05,Estrie,,,79947967.692,0,1497761,0,781585,0,1444191,0,599060,0,182525,0,5811,0,29107,0,508377,0,1186940,0,679730,0,0,0,0,456276,6069283,1912548,419377,0,0,0,0,0,0,0,0.0148,0,2298,0,0,0,3612,0,0,1663,0,0,0,2390,0,0,0.5412,0.4148,0.1264,0.0202,0.352,0.0866,0.2904,0.7178,0.0268,0.0085,0,0,1322,0,0,0,2079,0,0,0.3319,0.3151,1.0058,0,1624,0,0,1498,0,0,94,94
2017,2016,44037,Coaticook,V,9235,2 000 @ 9 999,AR440,Coaticook,05,Estrie,,,831813418.17,0,27435781,0,9745195,0,26478621,0,7277621,0,2467574,0,142780,0,575656,0,772915,0,24388796,0,14283917,0,0,0,0,853823,87212516,13370769,6652494,9907604,0,8218495,15544,15544,2376840,1902572,0.0291,0,6233,0,0,0,5174,0,0,2650,0,0,0,2080,0,0,0.368,0.2748,0.0932,0.0217,0.0292,0.581,0.2512,0.5319,0.0497,0.0172,0,0,3672,0,0,0,3048,0,0,0.0398,0.1533,1.1358,0,2059,0,0,1502,0,0,110,212
2017,2016,44045,Barnston-Ouest,M,593,1 @ 1 999,AR440,Coaticook,05,Estrie,,,97375683.881,0,1230208,0,625847,0,1029676,0,537274,0,88573,0,2855,0,0,0,324261,0,1065690,0,122944,0,0,0,0,6665,2207627,48767,298301,0,0,0,0,0,0,0,0.0109,0,2210,0,0,0,3440,0,0,1361,0,0,0,2025,0,0,0.6078,0.5218,0.086,0,0.3149,0.0773,0.2897,0.5747,0.1085,0.0013,0,0,256,0,0,0,398,0,0,0.0072,0.0221,0.6307,0,1246,0,0,1152,0,0,59,69
2017,2016,44050,Stanstead-Est,M,607,1 @ 1 999,AR440,Coaticook,05,Estrie,,,120707000,0,1586908,0,613417,0,1020338,0,528948,0,84469,0,5094,0,690,0,332548,0,1111619,0,181834,0,0,0,0,10094,2841493,87015,622032,0,0,0,0,0,0,0,0.0092,0,1751,0,0,0,2991,0,0,1011,0,0,0,1658,0,0,0.6012,0.5184,0.0828,0.0007,0.3259,0.0722,0.6096,0.7567,0.2327,0.0015,0,0,288,0,0,0,491,0,0,0.0097,0.0306,0.5034,0,994,0,0,856,0,0,47,59
2017,2016,44055,Sainte-Edwidge-de-Clifton,CT,511,1 @ 1 999,AR440,Coaticook,05,Estrie,,,81870905.931,0,1237442,0,831207,0,1074198,0,682142,0,97248,0,3620,0,4919,0,197975,0,1133132,0,114122,0,0,0,0,6169,4516447,53175,327112,0,0,0,0,0,0,0,0.0138,0,3274,0,0,0,5254,0,0,2504,0,0,0,3866,0,0,0.7256,0.635,0.0905,0.0046,0.1843,0.0856,0.3045,0.6191,0.0316,0.0014,0,0,331,0,0,0,531,0,0,0.0063,0.0118,0.9965,0,1577,0,0,1481,0,0,93,88
2017,2016,44060,Martinville,M,465,1 @ 1 999,AR440,Coaticook,05,Estrie,,,44427682.802,0,829677,0,541483,0,812665,0,414998,0,126485,0,985,0,2811,0,214061,0,718263,0,417171,0,0,0,0,39570,3544554,316301,326456,0,0,0,0,0,0,0,0.0161,0,2727,0,0,0,3482,0,0,2183,0,0,0,2629,0,0,0.6663,0.5107,0.1556,0.0035,0.2634,0.0668,0.4017,0.6376,0.0548,0.0094,0,0,1586,0,0,0,2025,0,0,0.0618,0.0892,1.1885,0,1980,0,0,1652,0,0,111,103
2017,2016,44071,Compton,M,3224,2 000 @ 9 999,AR440,Coaticook,05,Estrie,,,379217580.97,0,5411041,0,3871008,0,5048643,0,3432847,0,438161,0,62758,0,17658,0,769975,0,4648661,0,1705689,0,0,0,0,278392,13734478,1396566,1979552,0,0,0,0,0,0,0,0.0121,0,2789,0,0,0,3169,0,0,2461,0,0,0,2675,0,0,0.7667,0.68,0.0868,0.0035,0.1525,0.0772,0.3921,0.5298,0.0429,0.0045,0,0,1038,0,0,0,1179,0,0,0.0663,0.1017,1.0057,0,1944,0,0,1602,0,0,97,88
2017,2016,44080,Waterville,V,2046,2 000 @ 9 999,AR440,Coaticook,05,Estrie,,,200333047.32,0,3343130,0,2420659,0,3160472,0,1787777,0,632882,0,29014,0,86066,0,263376,0,3199848,0,4091185,0,0,0,0,689973,20509480,7929062,729901,0,0,0,0,0,0,0,0.0158,0,3146,0,0,0,3313,0,0,2543,0,0,0,2529,0,0,0.7659,0.5657,0.2002,0.0272,0.0833,0.1235,0.2309,0.67,0.0358,0.0204,0,0,4059,0,0,0,4275,0,0,0.2238,0.3866,1.1952,0,2239,0,0,1888,0,0,115,115
2017,2016,45008,Stanstead,V,2777,2 000 @ 9 999,AR450,Memphrémagog,05,Estrie,,,211248178.29,0,3974029,0,2478899,0,3974029,0,1565894,0,913005,0,350956,0,224784,0,283326,0,4153382,0,2546917,0,0,0,0,879951,24014125,4135246,1177419,0,0,0,0,0,0,0,0.018,0,2603,0,0,0,2344,0,0,1864,0,0,0,1528,0,0,0.6238,0.394,0.2297,0.0566,0.0713,0.2484,0.2963,0.6081,0.0101,0.0121,0,0,1743,0,0,0,1570,0,0,0.2409,0.1722,1.2294,0,1757,0,0,1269,0,0,119,131
2017,2016,45020,Ogden,M,757,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,225694665,0,1475144,0,1013832,0,1379689,0,903422,0,110410,0,4422,0,0,0,222023,0,1468142,0,90082,0,0,0,0,8765,2314858,75541,287405,0,0,0,0,0,0,0,0.0065,0,1716,0,0,0,2468,0,0,1206,0,0,0,1710,0,0,0.7348,0.6548,0.08,0,0.1609,0.1043,0.2083,0.5475,0.0533,0.0004,0,0,106,0,0,0,152,0,0,0.0066,0.0326,0.4443,0,1294,0,0,1512,0,0,42,41
2017,2016,45025,Stanstead,CT,973,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,586965090.2,0,3434008,0,2516460,0,3434008,0,2176330,0,340130,0,36554,0,513,0,566867,0,3289276,0,285931,0,0,0,0,97440,5816488,470027,889935,0,0,0,0,0,0,0,0.0055,0,2047,0,0,0,3054,0,0,1625,0,0,0,2363,0,0,0.7328,0.6338,0.099,0.0001,0.1651,0.102,0.2592,0.5497,0.0149,0.0005,0,0,180,0,0,0,268,0,0,0.0313,0.0808,0.4231,0,1632,0,0,2089,0,0,40,35
2017,2016,45030,Potton,CT,1817,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,684237986.41,0,5260871,0,4052745,0,4972632,0,3250804,0,801941,0,2212,0,12149,0,354970,0,5116858,0,2743171,0,0,0,0,475415,12864101,3288684,478982,0,0,0,0,0,0,0,0.0075,0,1603,0,0,0,2413,0,0,1314,0,0,0,1912,0,0,0.815,0.6537,0.1613,0.0024,0.0714,0.1112,0.0963,0.5684,0.0224,0.004,0,0,860,0,0,0,1294,0,0,0.0974,0.2556,0.5867,0,1586,0,0,1704,0,0,55,48
2017,2016,45035,Ayer's Cliff,VL,1117,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,181413551.5,0,1865396,0,1371252,0,1769449,0,1059832,0,222534,0,92661,0,46627,0,88651,0,1919461,0,1959465,0,0,0,0,207004,8346220,1833491,357578,0,0,0,0,0,0,0,0.0101,0,2241,0,0,0,2562,0,0,1765,0,0,0,1923,0,0,0.7247,0.599,0.1258,0.0264,0.0501,0.1988,0.2021,0.5763,0.0592,0.0108,0,0,2404,0,0,0,2748,0,0,0.1232,0.2197,0.768,0,1803,0,0,1815,0,0,72,64
2017,2016,45043,Hatley,M,748,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,232548390.6,0,1701599,0,1251134,0,1688528,0,1043329,0,207805,0,71672,0,129,0,162520,0,1788495,0,1089396,0,0,0,0,77365,4774977,815070,793288,0,0,0,0,0,0,0,0.0074,0,2054,0,0,0,3017,0,0,1586,0,0,0,2199,0,0,0.741,0.6179,0.1231,0.0001,0.0962,0.1627,0.4698,0.7017,0.065,0.0047,0,0,1303,0,0,0,1915,0,0,0.0479,0.1707,0.5314,0,1812,0,0,1882,0,0,50,47
2017,2016,45050,North Hatley,VL,691,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,187929095.66,0,3152849,0,2614339,0,3152849,0,2125474,0,488865,0,63115,0,16918,0,214417,0,2998383,0,11839192,0,0,0,0,1628104,29741873,16656200,-140754,0,0,0,0,0,0,0,0.0156,0,4950,0,0,0,5497,0,0,4719,0,0,0,4896,0,0,0.8292,0.6741,0.1551,0.0054,0.068,0.0974,-0.0446,0.7717,0.0178,0.063,0,0,19965,0,0,0,22171,0,0,0.4897,0.56,1.3781,0,4985,0,0,4697,0,0,129,99
2017,2016,45055,Hatley,CT,2117,2 000 @ 9 999,AR450,Memphrémagog,05,Estrie,,,397116505,0,3934746,0,2444808,0,3900460,0,1676091,0,768717,0,92897,0,1661,0,252641,0,3634893,0,3464433,0,0,0,0,530779,17020996,5021881,213735,0,0,0,0,0,0,0,0.0089,0,2301,0,0,0,3611,0,0,1750,0,0,0,2492,0,0,0.6268,0.4297,0.1971,0.0004,0.0648,0.308,0.0548,0.7722,0.097,0.0087,0,0,2251,0,0,0,3532,0,0,0.155,0.295,0.6003,0,2211,0,0,2180,0,0,58,65
2017,2016,45060,Sainte-Catherine-de-Hatley,M,2501,2 000 @ 9 999,AR450,Memphrémagog,05,Estrie,,,496267718.53,0,3558440,0,2494826,0,3293669,0,2208293,0,286533,0,12483,0,3833,0,229156,0,3014533,0,1363321,0,0,0,0,205722,9543215,1199520,1368696,0,0,0,0,0,0,0,0.006,0,1477,0,0,0,2068,0,0,1251,0,0,0,1718,0,0,0.7575,0.6705,0.087,0.0012,0.0696,0.1718,0.4156,0.6253,0.0774,0.0027,0,0,671,0,0,0,939,0,0,0.0736,0.1257,0.4926,0,1543,0,0,1528,0,0,48,44
2017,2016,45072,Magog,V,26522,25 000 @ 99 999,AR450,Memphrémagog,05,Estrie,,,3675447112.4,0,79578933,0,41203862,0,76607692,0,31881585,0,9322277,0,835533,0,903360,0,1221877,0,71546984,0,64300038,0,0,0,0,9403701,232973186,69605618,11299724,25731667,0,20534890,111200,121941,441883,2409634,0.0192,0,4806,0,0,0,4424,0,0,2880,0,0,0,2578,0,0,0.5379,0.4162,0.1217,0.0118,0.0159,0.4344,0.1475,0.5926,0.0434,0.0175,0,0,4371,0,0,0,4023,0,0,0.1355,0.2988,0.9814,0,2500,0,0,2101,0,0,93,117
2017,2016,45080,Saint-Benoît-du-Lac,M,43,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,0,0,186307,0,0,0,249744,0,0,0,0,0,0,0,0,0,82229,0,319113,0,126087,0,0,0,0,185243,7764299,2986900,0,0,0,0,0,0,0,0,0,0,319113,0,0,0,13874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3293,0.6707,0,0.9316,0.0132,0,0,0,126087,0,0,0,5482,0,0,0.5972,0.3847,0,0,0,0,0,0,0,0,0,0
2017,2016,45085,Austin,M,1532,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,660395891.8,0,4323880,0,3448466,0,4274012,0,2798457,0,650009,0,116006,0,21128,0,154665,0,4012489,0,2088556,0,0,0,0,466766,9580291,2053915,945425,0,0,0,0,0,0,0,0.0059,0,1413,0,0,0,2715,0,0,1275,0,0,0,2403,0,0,0.8068,0.6548,0.1521,0.0049,0.0362,0.152,0.2212,0.7132,0.0491,0.0032,0,0,757,0,0,0,1455,0,0,0.1178,0.2144,0.5131,0,1990,0,0,2192,0,0,48,38
2017,2016,45093,Eastman,M,1836,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,502468244.36,0,4579764,0,3651859,0,4360543,0,2534728,0,930741,0,69018,0,12622,0,130949,0,3983874,0,2693720,0,0,0,0,648235,20036002,4891785,1356154,0,0,0,0,0,0,0,0.0078,0,1340,0,0,0,2450,0,0,1288,0,0,0,2285,0,0,0.7947,0.5813,0.2134,0.0029,0.03,0.1723,0.311,0.7101,0.0642,0.0054,0,0,922,0,0,0,1686,0,0,0.1694,0.2441,0.7121,0,2026,0,0,2028,0,0,67,50
2017,2016,45095,Bolton-Est,M,951,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,260681207.02,0,2357028,0,1737550,0,2153028,0,1189520,0,548030,0,0,0,1850,0,177827,0,1771186,0,354289,0,0,0,0,26673,5082386,333687,1010932,0,0,0,0,0,0,0,0.0068,0,1036,0,0,0,2022,0,0,1067,0,0,0,1984,0,0,0.807,0.5525,0.2545,0.0009,0.0826,0.1095,0.4695,0.7446,0.1031,0.0014,0,0,207,0,0,0,404,0,0,0.016,0.0657,0.651,0,1722,0,0,1694,0,0,61,43
2017,2016,45100,Saint-Étienne-de-Bolton,M,588,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,153682360,0,1264705,0,858481,0,1128019,0,743206,0,115275,0,10528,0,0,0,93648,0,1136217,0,375321,0,0,0,0,66850,2947848,370485,401053,0,0,0,0,0,0,0,0.0073,0,1266,0,0,0,2077,0,0,978,0,0,0,1584,0,0,0.7611,0.6589,0.1022,0,0.083,0.1559,0.3555,0.7097,0.0452,0.0024,0,0,422,0,0,0,692,0,0,0.0646,0.1257,0.5438,0,1490,0,0,1356,0,0,51,46
2017,2016,45105,Stukely-Sud,VL,1029,1 @ 1 999,AR450,Memphrémagog,05,Estrie,,,136195696,0,1565832,0,1248889,0,1451136,0,710173,0,446516,0,0,0,0,0,175789,0,1452092,0,531264,0,0,0,0,16843,3989473,159614,246395,0,0,0,0,0,0,0,0.0107,0,1532,0,0,0,2445,0,0,1344,0,0,0,2103,0,0,0.7971,0.4894,0.3077,0,0.1211,0.0818,0.1698,0.6854,0.0978,0.0039,0,0,560,0,0,0,894,0,0,0.0126,0.04,0.8892,0,1927,0,0,1736,0,0,83,68
2017,2016,45115,Orford,CT,4138,2 000 @ 9 999,AR450,Memphrémagog,05,Estrie,,,891888900,0,10166208,0,8020208,0,9409413,0,5536198,0,2484010,0,10886,0,143101,0,272337,0,8932836,0,13650171,0,0,0,0,2298615,31885013,12837494,907918,0,0,0,0,0,0,0,0.01,0,2043,0,0,0,2903,0,0,1895,0,0,0,2610,0,0,0.8524,0.5884,0.264,0.0152,0.0289,0.1035,0.0965,0.5384,0.0273,0.0153,0,0,3126,0,0,0,4442,0,0,0.2619,0.4026,0.8644,0,2436,0,0,2354,0,0,83,73
2017,2016,46005,Abercorn,VL,385,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,79077941,0,1048567,0,608007,0,742993,0,417094,0,190913,0,0,0,1773,0,73270,0,805661,0,337014,0,0,0,0,138921,3956834,382229,668655,0,0,0,0,0,0,0,0.0102,0,2659,0,0,0,3147,0,0,2133,0,0,0,2375,0,0,0.8183,0.5614,0.257,0.0024,0.0986,0.0807,0.8999,0.7112,0.0067,0.0043,0,0,1112,0,0,0,1316,0,0,0.1677,0.0966,0.7593,0,2355,0,0,2252,0,0,71,65
2017,2016,46010,Frelighsburg,M,1096,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,229118097.16,0,2506872,0,1642416,0,2078267,0,1503511,0,138905,0,5658,0,12746,0,257230,0,2105731,0,1499839,0,0,0,0,307976,11956329,3463974,924208,0,0,0,0,0,0,0,0.0092,0,2397,0,0,0,2893,0,0,1962,0,0,0,2262,0,0,0.7903,0.7234,0.0668,0.0061,0.1238,0.0798,0.4447,0.7439,0.053,0.0065,0,0,1712,0,0,0,2066,0,0,0.1555,0.2897,0.715,0,2173,0,0,1924,0,0,67,59
2017,2016,46017,Saint-Armand,M,1217,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,210614082.22,0,2181111,0,1462096,0,2111111,0,1262902,0,199194,0,226303,0,37092,0,183847,0,1953717,0,360953,0,0,0,0,52426,8812237,342581,667775,0,0,0,0,0,0,0,0.0082,0,1748,0,0,0,2209,0,0,1594,0,0,0,1870,0,0,0.6926,0.5982,0.0944,0.0176,0.0871,0.2028,0.3163,0.5703,0.0715,0.0017,0,0,365,0,0,0,462,0,0,0.042,0.0389,0.7116,0,1475,0,0,1345,0,0,67,52
2017,2016,46025,Pike River,M,526,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,91765300,0,948475,0,625030,0,798764,0,574347,0,50683,0,699,0,-2046,0,121684,0,882419,0,22291,0,0,0,0,0,3170967,0,663795,0,0,0,0,0,0,0,0.0096,0,2094,0,0,0,2844,0,0,1555,0,0,0,2016,0,0,0.7825,0.719,0.0635,-0.0026,0.1523,0.0677,0.831,0.64,0.0548,0.0002,0,0,53,0,0,0,72,0,0,0,0,0.6746,0,1279,0,0,1119,0,0,63,61
2017,2016,46030,Stanbridge Station,M,261,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,48549700,0,659229,0,397855,0,562722,0,337642,0,60213,0,756,0,0,0,101506,0,626304,0,0,0,0,0,0,0,2713525,0,430430,0,0,0,0,0,0,0,0.0129,0,3595,0,0,0,4089,0,0,2354,0,0,0,2600,0,0,0.707,0.6,0.107,0,0.1804,0.1126,0.7649,0.584,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0.8099,0,1417,0,0,1293,0,0,76,82
2017,2016,46035,Bedford,V,2557,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,224957819.25,0,5921796,0,3743351,0,5973544,0,2408535,0,1334816,0,516036,0,173465,0,280744,0,6693202,0,4187565,0,0,0,0,1121998,25309189,3616165,2827375,0,0,0,0,0,0,0,0.0275,0,5986,0,0,0,3866,0,0,3871,0,0,0,2343,0,0,0.6267,0.4032,0.2235,0.029,0.047,0.2973,0.4733,0.4786,0.0184,0.0186,0,0,4058,0,0,0,2621,0,0,0.184,0.1429,1.4695,0,2763,0,0,1782,0,0,142,200
2017,2016,46040,Bedford,CT,665,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,93525400,0,1175501,0,547362,0,908910,0,464289,0,83073,0,10000,0,0,0,46137,0,689628,0,0,0,0,0,0,40,2560446,0,487485,0,0,0,0,0,0,0,0.0073,0,1555,0,0,0,2130,0,0,1276,0,0,0,1716,0,0,0.6022,0.5108,0.0914,0,0.0508,0.347,0.5363,0.5413,0.109,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.5805,0,1171,0,0,1173,0,0,54,46
2017,2016,46045,Stanbridge East,M,886,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,106123001.21,0,1366459,0,900794,0,1121982,0,735029,0,165765,0,6774,0,3907,0,146717,0,1032159,0,434861,0,0,0,0,144724,4362317,724473,427700,0,0,0,0,0,0,0,0.0097,0,2136,0,0,0,2418,0,0,1993,0,0,0,2125,0,0,0.8029,0.6551,0.1477,0.0035,0.1308,0.0629,0.3812,0.6127,0.0236,0.0041,0,0,906,0,0,0,1026,0,0,0.1481,0.1661,0.8425,0,1714,0,0,1566,0,0,79,62
2017,2016,46050,Dunham,V,3465,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,514299580.65,0,5398128,0,3613127,0,5358798,0,3187853,0,425274,0,347190,0,12695,0,492577,0,5290634,0,1719248,0,0,0,0,413819,15770054,1141762,2557876,0,0,0,0,0,0,0,0.0096,0,2254,0,0,0,2672,0,0,1691,0,0,0,1953,0,0,0.6742,0.5949,0.0794,0.0024,0.0919,0.2315,0.4773,0.4271,0.0334,0.0033,0,0,784,0,0,0,929,0,0,0.0956,0.0724,0.6814,0,1687,0,0,1596,0,0,66,70
2017,2016,46058,Sutton,V,3981,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,1096276721.1,0,10819169,0,8928673,0,10759180,0,7586783,0,1341890,0,195029,0,50279,0,366309,0,10220538,0,11955169,0,0,0,0,1382859,42261477,9684700,1954191,0,0,0,0,0,0,0,0.0091,0,2174,0,0,0,2469,0,0,2035,0,0,0,2199,0,0,0.8299,0.7051,0.1247,0.0047,0.034,0.1314,0.1816,0.5865,0.0568,0.0109,0,0,2592,0,0,0,2945,0,0,0.1461,0.2292,0.7867,0,2393,0,0,1979,0,0,76,66
2017,2016,46065,Bolton-Ouest,M,682,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,237221373.28,0,1334830,0,975352,0,1302884,0,817286,0,158066,0,1683,0,0,0,182002,0,1496379,0,248120,0,0,0,0,19172,2492128,239232,622117,0,0,0,0,0,0,0,0.0063,0,1605,0,0,0,2632,0,0,1113,0,0,0,1717,0,0,0.7486,0.6273,0.1213,0,0.1397,0.1117,0.4775,0.6206,0.0653,0.001,0,0,267,0,0,0,437,0,0,0.0135,0.096,0.4102,0,1391,0,0,1461,0,0,38,40
2017,2016,46070,Brome,VL,244,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,41987504,0,471884,0,357677,0,471884,0,308839,0,48838,0,510,0,5819,0,78680,0,481931,0,0,0,0,0,0,0,1409873,0,569224,0,0,0,0,0,0,0,0.0115,0,2049,0,0,0,2866,0,0,1562,0,0,0,2129,0,0,0.758,0.6545,0.1035,0.0123,0.1667,0.063,1.2063,0.7637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8305,0,1947,0,0,1982,0,0,78,73
2017,2016,46075,Lac-Brome,V,5567,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,1354089259.1,0,14134630,0,11737960,0,14082252,0,9827890,0,1910070,0,206842,0,41219,0,599443,0,13399732,0,7964439,0,0,0,0,1280599,33326728,7708866,2428087,0,0,0,0,0,0,0,0.0097,0,2866,0,0,0,3267,0,0,2607,0,0,0,2907,0,0,0.8335,0.6979,0.1356,0.0029,0.0426,0.121,0.1724,0.5027,0.0438,0.0059,0,0,1730,0,0,0,1972,0,0,0.1017,0.2313,0.8144,0,2694,0,0,2539,0,0,79,71
2017,2016,46078,Bromont,V,8900,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,1947330005.3,0,33755207,0,22557750,0,28311058,0,18328799,0,4228951,0,538617,0,690707,0,757739,0,29603564,0,49223522,0,0,0,0,4663458,130764712,50643651,5410354,0,0,0,0,0,0,0,0.0149,0,4600,0,0,0,5124,0,0,3916,0,0,0,3977,0,0,0.7968,0.6474,0.1494,0.0244,0.0268,0.1521,0.1911,0.6352,0.0506,0.0253,0,0,7791,0,0,0,8678,0,0,0.1691,0.3873,0.9497,0,3259,0,0,2826,0,0,92,108
2017,2016,46080,Cowansville,V,13029,10 000 @ 24 999,AR460,Brome-Missisquoi,16,Montérégie,,,1264249822.8,0,25036208,0,17632688,0,23349982,0,14387858,0,3244830,0,738610,0,2078020,0,617731,0,22699018,0,26611627,0,0,0,0,3598584,86665636,26727815,5307766,0,0,0,0,0,0,0,0.0174,0,4134,0,0,0,3117,0,0,3724,0,0,0,2503,0,0,0.7551,0.6162,0.139,0.089,0.0265,0.1294,0.2273,0.5804,0.0557,0.021,0,0,5010,0,0,0,3777,0,0,0.1721,0.3084,1.1963,0,2572,0,0,1703,0,0,110,117
2017,2016,46085,East Farnham,M,569,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,52869180,0,591572,0,485806,0,582332,0,379679,0,106127,0,0,0,163,0,67468,0,624726,0,404477,0,0,0,0,144743,5461481,871700,502247,0,0,0,0,0,0,0,0.0118,0,2089,0,0,0,2255,0,0,1693,0,0,0,1754,0,0,0.8342,0.652,0.1822,0.0003,0.1159,0.0496,0.8625,0.8205,0.0089,0.0077,0,0,1353,0,0,0,1460,0,0,0.2346,0.1596,0.8562,0,1762,0,0,1544,0,0,80,75
2017,2016,46090,Brigham,M,2354,2 000 @ 9 999,AR460,Brome-Missisquoi,16,Montérégie,,,257757402.56,0,2688614,0,2211918,0,2668614,0,1890944,0,320974,0,0,0,12107,0,250104,0,2694725,0,82616,0,0,0,0,0,8769779,0,902954,0,0,0,0,0,0,0,0.0105,0,1926,0,0,0,2454,0,0,1619,0,0,0,2014,0,0,0.8289,0.7086,0.1203,0.0045,0.0937,0.0729,0.3384,0.5486,0.0489,0.0003,0,0,59,0,0,0,75,0,0,0,0,0.8565,0,1774,0,0,1608,0,0,83,76
2017,2016,46095,Saint-Ignace-de-Stanbridge,M,665,1 @ 1 999,AR460,Brome-Missisquoi,16,Montérégie,,,115948500,0,1767149,0,998152,0,1201772,0,909349,0,88803,0,0,0,0,0,153710,0,1008934,0,0,0,0,0,0,0,5501934,0,802325,0,0,0,0,0,0,0,0.0087,0,2669,0,0,0,3330,0,0,2750,0,0,0,3294,0,0,0.8306,0.7567,0.0739,0,0.1279,0.0415,0.6676,0.7323,0.1007,0,0,0,0,0,0,0,0,0,0,0,0,0.8549,0,1736,0,0,1560,0,0,80,55
