CATEG,WKT 
Terrain structurant à construire,"POLYGON  (( 289848.43580000 5052273.05310000, 289857.12930000 5052278.39930000, 289865.79520000 5052283.79020000, 289874.43320000 5052289.22570000, 289883.04310000 5052294.70550000, 289891.62470000 5052300.22970000, 289900.17770000 5052305.79800000, 289908.70190000 5052311.41030000, 289917.19700000 5052317.06640000, 289925.66290000 5052322.76620000, 289934.09940000 5052328.50950000, 289942.50610000 5052334.29620000, 289950.88290000 5052340.12610000, 289959.22960000 5052345.99920000, 289967.54590000 5052351.91510000, 289975.83170000 5052357.87380000, 289997.86860000 5052374.04060000, 290008.80300000 5052382.23760000, 290019.68050000 5052390.50990000, 290021.45240000 5052391.86700000, 289959.06870000 5052473.36500000, 289949.80560000 5052485.46500000, 289937.46700000 5052475.95340000, 289926.68900000 5052467.64490000, 289915.91100000 5052459.33640000, 289904.66080000 5052450.66380000, 289903.51810000 5052449.79820000, 289872.13780000 5052426.02720000, 289840.75740000 5052402.25610000, 289809.37710000 5052378.48520000, 289774.70180000 5052352.21820000, 289839.71480000 5052267.75180000, 289848.43580000 5052273.05310000))"
Terrain structurant à construire,"POLYGON  (( 286091.31000000 5047983.46500000, 286102.14000000 5047969.72500000, 286111.26000000 5047958.17500000, 286125.12000000 5047940.62500000, 286146.87000000 5047913.07000000, 286182.42000000 5047941.10500000, 286189.23000000 5047946.47500000, 286185.12000000 5047951.69500000, 286189.77000000 5047955.35500000, 286180.11000000 5047967.59500000, 286172.01000000 5047977.88500000, 286163.88000000 5047988.19000000, 286155.75000000 5047998.48000000, 286154.55000000 5048000.02500000, 286147.65000000 5048008.77000000, 286139.52000000 5048019.07500000, 286127.58000000 5048034.24000000, 286112.20000000 5048052.70000000, 286107.15000000 5048050.48500000, 286064.76000000 5048017.11000000, 286078.26000000 5048000.02500000, 286080.48000000 5047997.19000000, 286091.31000000 5047983.46500000))"
Terrain structurant à construire,"POLYGON  (( 276069.33000000 5044462.32000000, 276105.90000000 5044412.40000000, 276190.59000000 5044296.61500000, 276198.24000000 5044298.98500000, 276213.60000000 5044303.51500000, 276227.91000000 5044307.59500000, 276215.31000000 5044351.90500000, 276209.79000000 5044370.91000000, 276206.40000000 5044382.44500000, 276202.89000000 5044394.79000000, 276201.87000000 5044398.57000000, 276199.08000000 5044406.43000000, 276195.57000000 5044414.00500000, 276191.34000000 5044421.20500000, 276186.45000000 5044427.95500000, 276180.90000000 5044434.21000000, 276179.01000000 5044436.10000000, 276091.50000000 5044513.89000000, 276062.37000000 5044540.30500000, 276058.29000000 5044543.99500000, 276037.71000000 5044529.50500000, 276031.59000000 5044525.20000000, 276026.13000000 5044521.33000000, 276041.73000000 5044500.03000000, 276069.33000000 5044462.32000000))"
Terrain structurant à construire,"POLYGON  (( 284617.40830000 5046944.23720000, 284617.05000000 5046944.70000000, 284619.09000000 5046946.27500000, 284620.35000000 5046948.85500000, 284621.58000000 5046952.86000000, 284621.97000000 5046957.01500000, 284621.58000000 5046961.18500000, 284620.35000000 5046965.19000000, 284618.37000000 5046968.86500000, 284616.78000000 5046970.98000000, 284612.67000000 5046976.05000000, 284603.07000000 5046987.90000000, 284593.29000000 5047000.02000000, 284585.85000000 5047009.24500000, 284568.57000000 5047030.57500000, 284557.17000000 5047021.69500000, 284551.44000000 5047017.22500000, 284530.86000000 5047001.17500000, 284521.11000000 5046993.58500000, 284492.43000000 5046971.32500000, 284494.23000000 5046968.97000000, 284548.95000000 5046898.21500000, 284560.83000000 5046882.94500000, 284579.89360000 5046903.10260000, 284579.89670000 5046903.11640000, 284617.40830000 5046944.23720000))"
Terrain structurant à construire,"POLYGON  (( 286934.11620000 5046069.29750000, 286928.92800000 5046071.41770000, 286899.48150000 5046110.54150000, 286875.91610000 5046093.03980000, 286831.08650000 5046059.74660000, 286822.83810000 5046070.30760000, 286806.85290000 5046057.88640000, 286749.47760000 5046013.31210000, 286732.36230000 5046000.02090000, 286706.14920000 5045979.65890000, 286641.16070000 5045929.17400000, 286676.13350000 5045884.14970000, 286682.68270000 5045876.19890000, 286691.78890000 5045866.23790000, 286694.88200000 5045863.10760000, 286701.48060000 5045856.83700000, 286711.70030000 5045848.02620000, 286722.43140000 5045839.83540000, 286733.62430000 5045832.29470000, 286745.24620000 5045825.43400000, 286757.25580000 5045819.27340000, 286762.55120000 5045816.83320000, 286767.10430000 5045814.74300000, 286779.93860000 5045808.27230000, 286792.39360000 5045801.08160000, 286804.41140000 5045793.20090000, 286815.97550000 5045784.66010000, 286827.02830000 5045775.46920000, 286837.54490000 5045765.66820000, 286847.49240000 5045755.28720000, 286852.13620000 5045750.01670000, 286922.22210000 5045668.18880000, 286922.93150000 5045667.47870000, 286923.79760000 5045666.86870000, 286924.76260000 5045666.42860000, 286925.79370000 5045666.14860000, 286926.84940000 5045666.05860000, 286927.47630000 5045666.08860000, 286927.55880000 5045666.09860000, 286927.74030000 5045666.11860000, 286927.92170000 5045666.14860000, 286928.94450000 5045666.42860000, 286929.90960000 5045666.87870000, 286930.66020000 5045667.38870000, 286930.75920000 5045667.46870000, 286930.81690000 5045667.51880000, 286971.54710000 5045702.31210000, 286977.40340000 5045707.51260000, 286986.54250000 5045716.51350000, 286995.08780000 5045726.06440000, 286999.19550000 5045731.12490000, 287000.02850000 5045732.25500000, 287001.02660000 5045733.79520000, 287003.00620000 5045737.90550000, 287004.21870000 5045742.29600000, 287004.63110000 5045746.83640000, 287004.21870000 5045751.37680000, 287003.00620000 5045755.76730000, 287001.02660000 5045759.87770000, 287000.02030000 5045761.42780000, 286999.32740000 5045762.38790000, 286965.92170000 5045805.64210000, 286963.63690000 5045808.76240000, 286959.45510000 5045815.46300000, 286955.97430000 5045822.56370000, 286953.22760000 5045829.97440000, 286951.24800000 5045837.62520000, 286950.05200000 5045845.43590000, 286949.65600000 5045853.32670000, 286950.05200000 5045861.22750000, 286951.24800000 5045869.03820000, 286953.22760000 5045876.68890000, 286954.09360000 5045879.26920000, 286970.67280000 5045926.30370000, 286970.99450000 5045927.22380000, 286973.79060000 5045936.62470000, 286975.80320000 5045946.21570000, 286977.01570000 5045955.94660000, 286977.41990000 5045965.74750000, 286977.01570000 5045975.53850000, 286975.80320000 5045985.26940000, 286973.79060000 5045994.86040000, 286972.35540000 5046000.02090000, 286970.97800000 5046004.30130000, 286967.42290000 5046013.43210000, 286963.11730000 5046022.23300000, 286959.54580000 5046028.38360000, 286934.11620000 5046069.29750000))"
Terrain structurant à construire,"POLYGON  (( 283914.74830000 5053998.55430000, 283904.81590000 5053994.20250000, 283866.14200000 5053976.90200000, 283861.70100000 5053973.35600000, 283859.71100000 5053971.76700000, 283829.76000000 5053959.13500000, 283830.03000000 5053959.24000000, 283831.05000000 5053959.51000000, 283832.10000000 5053959.61500000, 283833.18000000 5053959.51000000, 283834.20000000 5053959.24000000, 283835.16000000 5053958.79000000, 283836.03000000 5053958.17500000, 283836.78000000 5053957.42500000, 283837.38000000 5053956.55500000, 283837.81200000 5053955.67970000, 283853.05350000 5053915.72300000, 283866.15450000 5053881.37770000, 283870.09840000 5053871.99260000, 283872.30320000 5053867.40410000, 283874.66000000 5053862.89180000, 283877.16630000 5053858.46080000, 283879.81920000 5053854.11600000, 283882.61570000 5053849.86210000, 283885.55270000 5053845.70410000, 283886.52290000 5053844.26280000, 283887.37700000 5053842.74990000, 283888.11000000 5053841.17460000, 283888.71710000 5053839.54680000, 283889.14690000 5053837.92420000, 283889.54000000 5053836.17360000, 283889.75070000 5053834.44900000, 283889.82550000 5053832.71320000, 283889.76400000 5053830.97690000, 283889.56660000 5053829.25080000, 283889.23450000 5053827.54540000, 283888.76960000 5053825.87130000, 283888.17500000 5053824.23890000, 283887.45420000 5053822.65800000, 283886.61170000 5053821.13860000, 283885.65270000 5053819.68990000, 283882.74760000 5053815.50940000, 283879.98390000 5053811.23420000, 283877.36450000 5053806.86910000, 283874.89230000 5053802.41900000, 283872.57020000 5053797.88870000, 283870.40070000 5053793.28340000, 283868.38620000 5053788.60820000, 283866.52910000 5053783.86840000, 283865.52000000 5053781.13000000, 283888.41310000 5053772.78270000, 283889.37190000 5053775.35540000, 283890.93200000 5053779.33700000, 283892.62420000 5053783.26430000, 283894.44660000 5053787.13280000, 283896.39720000 5053790.93840000, 283898.47390000 5053794.67660000, 283900.67430000 5053798.34340000, 283905.43620000 5053805.44640000, 283906.47350000 5053806.94840000, 283907.45100000 5053808.49000000, 283908.36740000 5053810.06870000, 283909.22110000 5053811.68220000, 283910.01080000 5053813.32790000, 283910.73540000 5053815.00330000, 283911.39360000 5053816.70580000, 283911.98460000 5053818.43290000, 283912.50740000 5053820.18180000, 283912.96120000 5053821.94990000, 283913.34520000 5053823.73440000, 283913.65900000 5053825.53270000, 283913.90190000 5053827.34180000, 283914.07370000 5053829.15910000, 283914.17410000 5053830.98170000, 283914.20290000 5053832.80690000, 283914.16010000 5053834.63170000, 283914.04570000 5053836.45350000, 283913.86000000 5053838.26940000, 283913.60310000 5053840.07670000, 283913.27550000 5053841.87240000, 283912.87780000 5053843.65390000, 283912.41050000 5053845.41850000, 283911.87430000 5053847.16330000, 283911.27000000 5053848.88580000, 283910.59870000 5053850.58320000, 283937.72120000 5053867.16020000, 283914.74830000 5053998.55430000))"
Terrain structurant à construire,"POLYGON  (( 278320.15500000 5046576.95700000, 278208.65820000 5046518.56420000, 278222.48070000 5046500.02320000, 278282.44980000 5046419.58290000, 278395.53340000 5046478.81070000, 278390.41720000 5046485.47220000, 278379.24170000 5046500.02320000, 278373.70970000 5046507.22610000, 278367.71520000 5046515.03120000, 278364.42000000 5046519.31500000, 278364.42330000 5046519.31750000, 278345.99400000 5046543.31350000, 278320.15500000 5046576.95700000))"
Terrain structurant à construire,"POLYGON  (( 282769.89000000 5047690.17000000, 282715.35000000 5047705.90500000, 282626.25000000 5047675.88800000, 282623.13000000 5047674.84000000, 282636.84000000 5047656.88500000, 282657.59940000 5047629.74030000, 282659.94120000 5047628.16630000, 282661.60360000 5047627.79740000, 282663.30320000 5047627.90250000, 282665.39910000 5047628.76030000, 282700.53130000 5047651.67710000, 282735.50910000 5047671.43620000, 282769.89000000 5047690.17000000))"
Terrain structurant à construire,"POLYGON  (( 282300.45000000 5050811.92500000, 282294.78000000 5050841.88000000, 282281.01000000 5050914.85500000, 282177.96000000 5050894.62000000, 282178.29000000 5050893.03000000, 282180.27000000 5050883.43000000, 282182.28000000 5050873.84500000, 282184.26000000 5050864.24500000, 282186.27000000 5050854.64500000, 282188.28000000 5050845.06000000, 282190.56000000 5050834.05000000, 282191.94000000 5050827.42000000, 282192.60000000 5050823.88000000, 282192.99000000 5050821.69000000, 282194.58000000 5050813.09500000, 282196.59000000 5050802.31000000, 282198.60000000 5050791.52500000, 282300.45000000 5050811.92500000))"
Terrain structurant à construire,"POLYGON  (( 282798.60000000 5047757.56500000, 282834.57000000 5047742.55000000, 282897.57000000 5047751.17500000, 282864.99000000 5047811.76000000, 282865.23000000 5047811.85000000, 282865.02000000 5047812.19500000, 282867.66000000 5047813.32000000, 282810.30000000 5047889.73000000, 282768.30000000 5047945.63500000, 282693.63000000 5047882.02000000, 282692.91000000 5047881.30000000, 282692.31000000 5047880.43000000, 282691.86000000 5047879.45500000, 282691.59000000 5047878.43500000, 282691.50000000 5047877.38500000, 282691.59000000 5047876.32000000, 282691.86000000 5047875.28500000, 282692.31000000 5047874.32500000, 282692.61000000 5047873.87500000, 282692.73000000 5047873.72500000, 282759.72000000 5047784.50500000, 282760.20000000 5047783.87500000, 282771.12000000 5047769.35500000, 282771.45000000 5047768.90500000, 282798.06000000 5047757.79000000, 282798.60000000 5047757.56500000))"
Terrain structurant à construire,"POLYGON  (( 277854.15000000 5046194.14500000, 277779.90000000 5046292.98000000, 277778.34000000 5046292.15500000, 277648.77000000 5046223.96500000, 277723.11810000 5046124.98110000, 277854.15000000 5046194.14500000))"
Terrain structurant à construire,"POLYGON  (( 284971.20000000 5053717.41000000, 285005.13000000 5053622.31000000, 285031.62000000 5053548.07500000, 285037.38000000 5053533.60000000, 285054.00000000 5053507.98000000, 285277.95000000 5053651.36500000, 285176.34000000 5053790.73000000, 285213.12000000 5053817.88000000, 285195.03000000 5053842.39000000, 285204.48000000 5053849.38000000, 285202.17000000 5053852.48500000, 284971.20000000 5053717.41000000))"
Terrain structurant à construire,"POLYGON  (( 291244.69590000 5055914.23620000, 291233.67040000 5055928.89580000, 291181.30340000 5055889.50990000, 291174.05110000 5055899.15250000, 291161.87520000 5055889.98960000, 291139.69010000 5055873.29440000, 291153.44380000 5055855.01820000, 291170.86500000 5055831.86840000, 291177.51770000 5055823.02810000, 291180.03410000 5055819.68430000, 291235.02910000 5055746.60540000, 291260.89320000 5055712.23640000, 291263.07420000 5055709.33820000, 291263.07000000 5055709.33500000, 291288.51000000 5055675.55500000, 291291.75000000 5055671.22000000, 291298.20000000 5055662.65500000, 291313.65000000 5055642.12000000, 291325.98000000 5055651.60000000, 291336.30000000 5055659.55000000, 291359.61000000 5055677.49000000, 291369.60000000 5055685.18500000, 291381.21000000 5055694.11000000, 291408.64270000 5055657.74640000, 291426.86850000 5055671.77480000, 291407.62390000 5055697.61010000, 291399.60000000 5055708.27000000, 291385.95000000 5055726.40500000, 291372.24000000 5055744.67500000, 291349.23000000 5055775.24500000, 291266.73620000 5055884.93140000, 291263.72420000 5055888.93620000, 291244.69590000 5055914.23620000))"
Terrain structurant à construire,"POLYGON  (( 278086.27750000 5046316.58340000, 278153.41160000 5046352.01170000, 278170.76380000 5046361.09800000, 278101.62000000 5046453.21000000, 278101.59000000 5046453.21000000, 278017.11000000 5046408.64500000, 278071.38000000 5046336.40500000, 278085.12000000 5046318.13500000, 278086.27750000 5046316.58340000))"
Terrain structurant à construire,"POLYGON  (( 287372.52000000 5046288.16500000, 287374.92000000 5046288.55500000, 287377.83000000 5046289.75500000, 287378.88000000 5046290.43000000, 287500.02000000 5046378.43500000, 287503.95000000 5046381.28500000, 287504.61000000 5046381.79500000, 287506.08000000 5046383.28000000, 287507.28000000 5046384.99000000, 287508.18000000 5046386.89500000, 287508.72000000 5046388.90500000, 287508.90000000 5046390.99000000, 287508.72000000 5046393.07500000, 287508.18000000 5046395.10000000, 287507.28000000 5046396.99000000, 287506.80000000 5046397.75500000, 287500.02000000 5046407.71500000, 287437.14000000 5046500.02500000, 287435.79000000 5046501.97500000, 287435.52000000 5046502.39500000, 287435.10000000 5046502.93500000, 287433.60000000 5046504.40500000, 287431.89000000 5046505.60500000, 287430.00000000 5046506.50500000, 287427.99000000 5046507.04500000, 287425.89000000 5046507.22500000, 287423.82000000 5046507.04500000, 287421.78000000 5046506.50500000, 287419.89000000 5046505.60500000, 287418.87000000 5046504.94500000, 287412.03000000 5046500.02500000, 287304.45000000 5046422.32500000, 287303.76000000 5046421.78500000, 287302.26000000 5046420.30000000, 287301.09000000 5046418.59000000, 287300.19000000 5046416.68500000, 287299.65000000 5046414.67500000, 287299.47000000 5046412.59000000, 287299.65000000 5046410.50500000, 287300.19000000 5046408.48000000, 287300.76000000 5046407.20500000, 287300.88000000 5046406.92000000, 287361.24000000 5046294.46500000, 287361.27000000 5046294.43500000, 287361.42000000 5046294.13500000, 287362.62000000 5046292.42500000, 287364.12000000 5046290.95500000, 287365.83000000 5046289.75500000, 287367.72000000 5046288.87000000, 287369.73000000 5046288.31500000, 287371.83000000 5046288.13500000, 287372.52000000 5046288.16500000))"
