Date,Instance_politique ,Resolution,Nom,Genre,Titre_du_poste,Organisme
2023-03-20,Conseil municipal,CM23 0244,Rito Joseph,M,Membre,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Francyne Lord,F,Membre,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Charlotte Kelly,F,Membre,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Bernard Vallée,M,Membre,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Daniel-Joseph Chapdelaine,M,Membre,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Bérénice Mollen-Dupuis,F,Membre,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Luce Lafontaine,F,Membre suppléante,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Elyse Lévesque,F,Membre suppléante,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Paul-André Linteau,M,Membre suppléant,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Imen Ben Jemia,F,Membre suppléante,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0244,Doreen Petiquay-Barthold,F,Membre suppléante,Comité consultatif en reconnaissance
2023-03-20,Conseil municipal,CM23 0245,Marie-Chantal Lamothe,F,Vice-présidente,Commission de la fonction publique de Montréal
2023-03-23,Conseil d'agglomération,CG23 0142,Anne-Marie Sigouin,F,Représentante de l'arrondissement,PME MTL Grand Sud-Ouest
2023-04-18,Conseil municipal,CM23 0457,Philippe Lupiec,M,Membre suppléant,Conseil du patrimoine de Montréal
2023-05-12,Comité exécutif,CE23 0790,Josefina Blanco,F,Membre,Fédération canadienne des municipalités
2023-05-12,Comité exécutif,CE23 0790,Kaila A.-Munro,F,Membre,Fédération canadienne des municipalités
2023-05-12,Comité exécutif,CE23 0790,Sylvain Ouellet,M,Membre,Fédération canadienne des municipalités
2023-05-18,Conseil d'agglomération,CG23 0280,Suzanne Bourque,F,Membre indépendant,Comité d'audit de la Ville de Montréal
2023-05-18,Conseil d'agglomération,CG23 0281,Jean Lamarre,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Jean-François Dubuc,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Hugo St-Denis,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Stéphane Beaudoin,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Alain Dufresne,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Ava L. Couch,F,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Erik Rolland,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Carl Minville,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-18,Conseil d'agglomération,CG23 0281,Charles Senekal,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2023-05-31,Comité exécutif,CE23 0942,Karel Mayrand,M,Président,Société du parc Jean-Drapeau
2023-05-31,Comité exécutif,CE23 0942,Judy Sheehan,F,Membre,Société du parc Jean-Drapeau
2023-06-13,Conseil municipal,CM23 0767,Nicolas Demers-Stoddart,M,Membre,Comité Jacques-Viger
2023-06-13,Conseil municipal,CM23 0768,Nathalie Martel,F,Membre,Commission des services électriques de la Ville de Montréal
2023-06-13,Conseil municipal,CM23 0769,Marie Plourde,F,Mairesse suppléante,Conseil municipal
2023-06-15,Conseil d'agglomération,CG23 0369,Julie Marineau,F,Membre,Conseil des arts de Montréal
2023-06-15,Conseil d'agglomération,CG23 0369,Marilyn Thomas,F,Membre,Conseil des arts de Montréal
2023-06-15,Conseil d'agglomération,CG23 0369,Roxanne Sayegh ,F,Membre,Conseil des arts de Montréal
2023-06-15,Conseil d'agglomération,CG23 0369,Mathieu Bouchard ,M,Premier vice-président,Conseil des arts de Montréal
2023-06-15,Conseil d'agglomération,CG23 0369,Yves-Alexandre Comeau,M,Membre,Conseil des arts de Montréal
2023-06-15,Conseil d'agglomération,CG23 0370,Émilie Gagnon,F,Membre,Agence municipale de financement et de développement des centres d'urgences 911 du Québec
2023-06-21,Comité exécutif,CE23 1069,Karim Charef,M,Observateur,Montreal Irish Monument Park Foundation
2023-07-05,Comité exécutif,CE23 1135,Suze Youance,F,Administratrice,Société d'habitation et de développement de Montréal
2023-07-05,Comité exécutif,CE23 1135,Robert Juneau,M,Administrateur,Société d'habitation et de développement de Montréal
2023-07-05,Comité exécutif,CE23 1135,Alain Lapointe,M,Administrateur,Société d'habitation et de développement de Montréal
2023-07-05,Comité exécutif,CE23 1135,Danielle Cécile,F,Administratrice,Société d'habitation et de développement de Montréal
2023-07-05,Comité exécutif,CE23 1136,Lyne Olivier,F,Représentante de la Ville,Bibliothèque et Archives nationales du Québec (recommandation de nomination)
2023-07-05,Comité exécutif,CE23 1136,Gina Tremblay,F,Représentante de la Ville,Bibliothèque et Archives nationales du Québec (recommandation de nomination)
2023-07-05,Comité exécutif,CE23 1141,Geneviève Desautels,F,Présidente,Centre de prévention de la radicalisation menant à la violence  (recommandation de nomination)
2023-07-05,Comité exécutif,CE23 1141,Léonidas Assogba,M,Membre,Centre de prévention de la radicalisation menant à la violence  (recommandation de nomination)
2023-07-05,Comité exécutif,CE23 1141,Alexandra Dupuy,F,Membre,Centre de prévention de la radicalisation menant à la violence  (recommandation de nomination)
2023-07-05,Comité exécutif,CE23 1141,Yanick Galan,M,Membre,Centre de prévention de la radicalisation menant à la violence  (recommandation de nomination)
2023-07-05,Comité exécutif,CE23 1142,Soumya Tamouro,F,Membre,Société du parc Jean-Drapeau
2023-07-05,Comité exécutif,CE23 1142,Nathalie Hamel,F,Membre,Société du parc Jean-Drapeau
2023-07-05,Comité exécutif,CE23 1142,Luci Tremblay,F,Membre,Société du parc Jean-Drapeau
2023-07-05,Comité exécutif,CE23 1142,Paolo Di Pietrantonio,M,Membre,Société du parc Jean-Drapeau
2023-08-02,Comité exécutif,CE23 1166,Richard Audet,M,Fiduciaire,Commission du régime de retraite des cadres de la Ville de Montréal 
2023-08-02,Comité exécutif,CE23 1166,Richard Audet,M,Fiduciaire,Commission du régime de retraite des cols blancs de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Gabriel Morin,M,Fiduciaire,Commission du régime de retraite des cols blancs de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,David Bélanger,M,Fiduciaire,Commission du régime de retraite des cols blancs de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Richard Audet,M,Fiduciaire,Commission du régime de retraite des cols bleus de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Gabriel Morin,M,Fiduciaire,Commission du régime de retraite des cols bleus de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,David Bélanger,M,Fiduciaire,Commission du régime de retraite des cols bleus de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Richard Audet,M,Fiduciaire,Commission du régime de retraite des contremaîtres de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Richard Audet,M,Fiduciaire,Commission du régime de retraite des pompiers de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Olivier Roberge,M,Fiduciaire,Commission du régime de retraite des pompiers de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Richard Audet,M,Fiduciaire,Commission du régime de retraite des professionnels de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Gabriel Morin,M,Fiduciaire,Commission du régime de retraite des professionnels de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1166,Olivier Roberge,M,Fiduciaire,Commission du régime de retraite des professionnels de la Ville de Montréal
2023-08-02,Comité exécutif,CE23 1167,Robert Perreault,M,Président,Table de concertation du Mont-Royal
2023-08-09,Comité exécutif,CE23 1273,Richard Audet,M,Membre,Conseil d'administration de l'Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2023-08-09,Comité exécutif,CE23 1273,Richard Audet,M,Membre,Comité des placements  de l'Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2023-08-16,Comité exécutif,CE23 1356,Gildas S. Gbaguidi,M,Observateur,Agence de mobilité durable
2023-08-22,Conseil municipal,CM23 0968,Kenza Chahlouni,F,Membre,Conseil des Montréalaises
2023-08-22,Conseil municipal,CM23 0968,Fyscillia Ream,F,Membre,Conseil des Montréalaises
2023-08-22,Conseil municipal,CM23 0968,Marie-Ève Voghel Robert,F,Membre,Conseil des Montréalaises
2023-08-22,Conseil municipal,CM23 0968,Nelly Dennene,F,Présidente,Conseil des montréalaises
2023-08-22,Conseil municipal,CM23 0969,Sonny Moroz,M,Membre,Commission sur le développement social et la diversité montréalaise
2023-08-22,Conseil municipal,CM23 0969,Alba Zuniga-Ramos,F,Vice-présidente,Commission de la présidence du conseil
2023-08-22,Conseil municipal,CM23 0969,Catherine Clément-Talbot,F,Membre,Commission de la présidence du conseil
2023-09-06,Comité exécutif,CE23 1457,Carl Bond,M,Directeur général par intérim,Société d'habitation et de développement de Montréal
2023-09-18,Conseil municipal,CM23 1031,Franck-Armel Rwamo,M,Membre,Conseil jeunesse de Montréal
2023-09-18,Conseil municipal,CM23 1032,Mohamed Noredine Mimoun,M,Membre,Conseil interculturel de Montréal
2023-09-18,Conseil municipal,CM23 1032,Marie-Ange Mundela,F,Membre,Conseil interculturel de Montréal
2023-09-18,Conseil municipal,CM23 1032,Layla Belmahi,F,Membre,Conseil interculturel de Montréal
2023-09-18,Conseil municipal,CM23 1032,Youssef Benzouine,M,Membre,Conseil interculturel de Montréal
2023-09-18,Conseil municipal,CM23 1032,Barbara Eyer,F,Membre,Conseil interculturel de Montréal
2023-09-18,Conseil municipal,CM23 1032,Layla Belmahi,F,Présidente,Conseil interculturel de Montréal
2023-09-18,Conseil municipal,CM23 1032,Youssef Benzouine,M,Vice-président,Conseil interculturel de Montréal
2023-09-27,Comité exécutif,CE23 1538,Sophie Rousseau-Loiselle,F,Directrice générale,Société d'habitation et de développement de Montréal
2023-10-17,Conseil municipal,CM23 1175,France Leblanc,F,Vice-présidente,Conseil des Montréalaises
2023-10-17,Conseil municipal,CM23 1176,Julien Hénault-Ratelle,M,Membre,Commission sur l'examen des contrats
2023-10-17,Conseil municipal,CM23 1176,Stephanie Valenzuela,F,Vice-présidente,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2023-10-17,Conseil municipal,CM23 1176,Abdelhaq Sari,M,Membre,Commission sur le développement économique et hurbain et l'habitation
2023-10-19,Conseil d'agglomération,CG23 0594,Lise Guillemette,F,Membre,Office municipal d'habitation de Montréal
2023-10-25,Comité exécutif,CE23 1683,Frantz Saintellemy,M,Coprésident,Conseil consultatif de l'Ordre de Montréal
2023-11-01,Comité exécutif,CE23 1697,Louis Monette,M,Membre indépendant,Commission du régime de retraite des cadres de la Ville de Montréal
2023-11-01,Comité exécutif,CE23 1697,André Pelletier,M,Membre indépendant,Commission du régime de retraite des cols blancs de la Ville de Montréal
2023-11-01,Comité exécutif,CE23 1697,René Delsanne,M,Membre indépendant,Commission du régime de retraite des contremaîtres de la Ville de Montréal
2023-11-01,Comité exécutif,CE23 1697,Louis Monette,M,Membre indépendant,Commission du régime de retraite des pompiers de la Ville de Montréal
2023-11-13,Désignation de la mairesse,,Luc Rabouin,H,Président,Comité exécutif
2023-11-20,Conseil municipal,CM23 1243,Pascal-Olivier Dumas-Dubreuil,H,Président,Conseil jeunesse de Montréal
2023-11-20,Conseil municipal,CM23 1243,Mélissa Ben Meddour,F,Vice-présidente,Conseil jeunesse de Montréal
2023-11-20,Conseil municipal,CM23 1243,Kevin Martinez,H,Vice-président,Conseil jeunesse de Montréal
2023-11-20,Conseil municipal,CM23 1243,Anthony Faustin,H,Membre,Conseil jeunesse de Montréal
2023-11-20,Conseil municipal,CM23 1243,Joëlle Naud,F,Membre,Conseil jeunesse de Montréal
2023-11-23,Conseil d'agglomération,CG23 0674,Jy-Yoon Han,F,Membre,Conseil des arts de Montréal
2023-11-23,Conseil d'agglomération,CG23 0674,Claudine Hubert ,F,Membre,Conseil des arts de Montréal
2023-11-23,Conseil d'agglomération,CG23 0675,Yves Gauthier ,M,Membre indépendant et vice-président,Comité d'audit de la Ville de Montréal
2023-12-13,Comité exécutif,CG23 2022,Isabelle Cadrin,F,Administratrice,Agence de mobilité durable
2023-12-13,Comité exécutif,CG23 2022,Marie Côté,F,Administratrice,Agence de mobilité durable
2023-12-13,Comité exécutif,CG23 2022,Vanessa Ngalli,F,Administratrice,Agence de mobilité durable
2023-12-13,Comité exécutif,CG23 2022,Isabelle Cadrin,F,Présidente,Agence de mobilité durable
2023-12-18,Conseil municipal,CM23 1389,Jessica Lubino,F,Vice-présidente,Conseil interculturel de Montréal
2023-12-19,Conseil municipal,CM23 1488,Marie Plourde,F,Mairesse suppléante,Conseil municipal
2023-12-19,Conseil municipal,CM23 1490,Philippe Bourke,M,Président par intérim,Office de consultation publique de Montréal
2023-12-21,Conseil d'agglomération,CG23 0776,Danièle Thiboutot ,F,Membre,Corporation des Habitations Jeanne-Mance
2023-12-21,Conseil d'agglomération,CG23 0776,Debbie Chiaro,F,Membre,Corporation des Habitations Jeanne-Mance
2023-12-21,Conseil d'agglomération,CG23 0776,Sergine Hountondji,F,Présidente,Corporation des Habitations Jeanne-Mance
2023-12-21,Conseil d'agglomération,CG23 0776,Danièle Thiboutot ,F,Vice-présidente,Corporation des Habitations Jeanne-Mance
2023-12-21,Conseil d'agglomération,CG23 0776,Claudel Tchokonté,M,Membre,Corporation des Habitations Jeanne-Mance
2023-12-21,Conseil d'agglomération,CG23 0777,Julie Brisebois ,F,Membre,Commission sur les finances et l’administration
2023-12-21,Conseil d'agglomération,CG23 0777,Anne St-Laurent,F,Vice-présidente,Commission sur le développement économique et urbain et l’habitation
2023-12-21,Conseil d'agglomération,CG23 0777,Peter Malouf,M,Membre,Commission sur le développement économique et urbain et l’habitation
2023-12-21,Conseil d'agglomération,CG23 0777,Mitchell Brownstein,M,Membre,"Commission sur la culture, le patrimoine et les sports"
2023-12-21,Conseil d'agglomération,CG23 0777,Anne St-Laurent,F,Vice-présidente,Commission sur le développement social et la diversité montréalaise
2023-12-21,Conseil d'agglomération,CG23 0777,Peter Malouf,M,Membre,Commission sur le développement social et la diversité montréalaise
2024-01-25,Conseil d'agglomération,CG24 0047,Angela Gentile,F,Représentante élue de l'arrondissement de Saint-Léonard,PME MTL Est-de-l'Île
2024-02-01,Désignation par la Mairesse,,Gracia Kasoki Katahwa,F,Membre,comité exécutif
2024-02-01,Désignation par la Mairesse,,Laurence Lavigne Lalonde,F,Membre,Comité exécutif
2024-02-01,Désignation par la Mairesse,,Alex Norris,M,Conseiller associé,comité exécutif
2024-02-01,Désignation par la Mairesse,,François Limoges,M,Leader de la majorité,Conseil municipal
2024-02-01,Désignation par la Mairesse,,Virginie Journeau,,Leader adjointe de la majorité,Conseil municipal
2024-02-14,Désignation par la Mairesse,,Luc Rabouin,M,Membre,Conseil d'agglomération
2024-02-14,Désignation par la Mairesse,,François Limoges,M,Membre,Conseil d'agglomération
2024-02-19,Conseil municipal,CM24 0187,Dominique Ollivier,F,Membre,Commission sur le développement économique et urbain et l’habitation
2024-02-19,Conseil municipal,CM24 0187,François Limoges,M,Vice-président,Commission de la présidence du conseil
2024-02-19,Conseil municipal,CM24 0187,Sterling Downey,M,Membre,Commission de la présidence du conseil
2024-02-19,Conseil municipal,CM24 0187,Céline-Audrey Beauregard,F,Membre,Commission sur l’inspectrice générale
2024-02-19,Conseil municipal,CM24 0187,Craig Sauvé ,M,Membre,Commission sur l’inspectrice générale
2024-02-19,Conseil municipal,CM24 0187,Peter McQueen,M,Membre,Commission sur l’examen des contrats
2024-02-19,Conseil municipal,CM24 0187,Younes Boukala ,M,Membre,Commission sur les finances et l’administration
2024-02-19,Conseil municipal,CM24 0187,Anne-Marie Sigouin ,F,Membre,Commission sur le transport et les travaux publics
2024-02-19,Conseil municipal,CM24 0187,Alex Norris ,M,Membre,Commission sur le transport et les travaux publics
2024-02-19,Conseil municipal,CM24 0187,Serge Sasseville ,M,Membre,"Commission sur la culture, le patrimoine et les sports"
2024-02-22,Conseil d'agglomération,CG24 0091,Francis Bastien,M,Membre,Comité technique sur l'entretien du réseau principal d'aqueduc et d'égout
2024-02-22,Conseil d'agglomération,CG24 0092,Peter McQueen,M,Membre,Commission de la sécurité publique
2024-02-22,Conseil d'agglomération,CG24 0092,Alex Norris,M,Membre,Commission sur le schéma d'aménagement et le développement de Montréal
2024-02-28,Comité exécutif,CE24 0255,Olivier Roberge,M,Membre,Commission du régime de retraite des cadres de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,David Bélanger,M,Membre,Commission du régime de retraite des cadres de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Normand Lapointe,M,Membre,Commission du régime de retraite des cadres de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Olivier Roberge,M,Membre,Commission du régime de retraite des cols blancs de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Philippe Brillant,M,Membre,Commission du régime de retraite des cols blancs de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Olivier Roberge,M,Membre,Commission du régime de retraite des cols bleus de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Philippe Brillant,M,Membre,Commission du régime de retraite des cols bleus de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Olivier Roberge,M,Membre,régime de retraite des contremaîtres de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Julie Rousseau,F,Membre,régime de retraite des contremaîtres de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,David Bélanger,M,Membre,Commission du régime de retraite des pompiers de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,David Bélanger,M,Membre,Commission du régime de retraite des professionnels de la Ville de Montréal
2024-02-28,Comité exécutif,CE24 0255,Louis Monette,M,Membre indépendant,Commission du régime de retraite des professionnels de la Ville de Montréal
2024-03-18,Conseil municipal,CM24 0264,Samantha Lopez Uri,F,Membre,Conseil interculturel de Montréal
2024-03-18,Conseil municipal,CM24 0264,Zahia El Masri,F,Membre,Conseil interculturel de Montréal
2024-03-18,Conseil municipal,CM24 0264,Jessica Lubino ,F,Membre,Conseil interculturel de Montréal
2024-03-19,Conseil municipal,CM24 0325,François Lanthier ,M,Inspecteur général,Ville de Montréal
2024-03-21,Conseil d'agglomération,CG24 0166,Éric Alan Caldwell,M,Membre,Communauté métropolitaine de Montréal (conseil)
2024-03-21,Conseil d'agglomération,CG24 0166,Sterling Downey,M,Membre,Communauté métropolitaine de Montréal (conseil)
2024-03-21,Conseil d'agglomération,CG24 0167,Marie-Claude Baril,F,Membre,Société de transport de Montréal
2024-03-21,Conseil d'agglomération,CG24 0168,Lisa Baillargeon,F,Membre indépendante et présidente,Comité d'audit de la Ville de Montréal
2024-03-27,Comité exécutif,CE24 0446,Sterling Downey,M,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2024-03-27,Comité exécutif,CE24 0446,Valérie Patreau,F,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2024-03-27,Comité exécutif,CE24 0446,Anne-Marie Sigouin ,F,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal
2024-04-16,Conseil municipal,CM24 0431,Ziad Haddad,M,Membre,Comité Jacques-Viger
2024-04-16,Conseil municipal,CM24 0432,Bruno Bergeron,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Bruno-Serge Boucher,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Pierre-Constantin Charles,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Helen Finn,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Lise Gagné,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Pierre Gauthier,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Christian Giguère,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Judy Gold,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,David Hanna,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Marie Claude Massicotte,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Danielle Sauvage,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Luba Serge,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Francine Simard,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-16,Conseil municipal,CM24 0432,Arlindo Vieira,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2024-04-18,Conseil d'agglomération,CG24 0227,Doug Hurley,M,Représentant de l'arrondissement,PME MTL Ouest-de-l'Île
2024-04-18,Conseil d'agglomération,CG24 0228,Sylvie Crispo,F,Membre,Office municipal d'habitation de Montréal
2024-04-18,Conseil d'agglomération,CG24 0228,M’Baye Diagne,M,Membre,Office municipal d'habitation de Montréal
2024-05-14,Conseil municipal,CM24 0564,Lyne Olivier,F,Représentante de la Ville de Montréal,Bibliothèque et Archives nationales du Québec (recommandation de nomination)
2024-05-14,Conseil municipal,CM24 0564,Gina Tremblay,F,Représentante de la Ville de Montréal,Bibliothèque et Archives nationales du Québec (recommandation de nomination)
2024-05-14,Conseil municipal,CM24 0565,Isabelle Chabot,F,Présidente,Commission de la fonction publique de Montréal
2024-05-13,Conseil municipal,CM24 0482,Laura Cliche ,F,Membre,Conseil des Montréalaises
2024-05-13,Conseil municipal,CM24 0482,Valérie Sagine Toussaint,F,Membre,Conseil des Montréalaises
2024-05-13,Conseil municipal,CM24 0482,Nelly Dennene,F,Membre,Conseil des Montréalaises
2024-05-13,Conseil municipal,CM24 0482,France Leblanc,F,Membre,Conseil des Montréalaises
2024-05-13,Conseil municipal,CM24 0482,Marianne-Sarah Saulnier ,F,Membre,Conseil des Montréalaises
2024-05-13,Conseil municipal,CM24 0482,Marianne-Sarah Saulnier ,F,Vice-présidente,Conseil des Montréalaises
2024-05-22,Comité exécutif,CE24 0789,Josefina Blanco,F,membre,Fédération canadienne des municipalités
2024-05-22,Comité exécutif,CE24 0789,Kaila Amaya-Munro,F,membre,Fédération canadienne des municipalités
2024-05-22,Comité exécutif,CE24 0789,Sylvain Ouellet,M,membre,Fédération canadienne des municipalités
2024-06-12,Comité exécutif,CE24 0989,Julie Chaurette,F,Administratrice,Société d'habitation et de développement de Montréal
2024-06-12,Comité exécutif,CE24 0989,Marie-Yan Cyr ,F,Administratrice,Société d'habitation et de développement de Montréal
2024-06-12,Comité exécutif,CE24 0989,Jean-Charles Angers,M,Administrateur,Société d'habitation et de développement de Montréal
2024-06-12,Comité exécutif,CE24 0989,Isabelle Durand,F,Administratrice,Société d'habitation et de développement de Montréal
2024-06-12,Comité exécutif,CE24 1001,Sylvia Morin,F,Présidente,BIXI Montréal (recommandation de nomination)
2024-06-17,Conseil municipal,CM24 0579,Philippe Bourke,M,Président,Office de consultation publique de Montréal
2024-06-17,Conseil municipal,CM24 0584,Gaëlle Guillaume,F,Membre,Conseil jeunesse de Montréal
2024-06-18,Conseil municipal,CM24 0775,Anne-Marie Parent,F,Première vice-présidente,Comité Jacques-Viger
2024-06-18,Conseil municipal,CM24 0775,Pierre Benoît,M,Deuxième vice-président,Comité Jacques-Viger
2024-06-18,Conseil municipal,CM24 0775,Ange Sauvage,M,Membre,Comité Jacques-Viger
2024-06-18,Conseil municipal,CM24 0776,Marie Plourde,F,Mairesse suppléante,Conseil municipal
2024-06-20,Conseil d'agglomération,CG24 0403,Sofiane Benyouci,M,Membre,Administration portuaire de Montréal
2024-06-20,Conseil d'agglomération,CG24 0404,Mathieu Bouchard,M,Président,Conseil des arts de Montréal
2024-06-20,Conseil d'agglomération,CG24 0403,Margaret Archer,F,Première vice-présidente,Conseil des arts de Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Nancy Blanchet,F,Repésentante de l'agglomération,Concertation Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Marc Doret,M,Repésentant de l'agglomération,Concertation Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Jocelyn Pauzé,M,Repésentant de l'agglomération,Concertation Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Younes Boukala,M,Repésentant de l'agglomération,Concertation Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Sterling Downey,M,Repésentant de l'agglomération,Concertation Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Valérie Patreau,F,Repésentante de l'agglomération,Concertation Montréal
2024-06-20,Conseil d'agglomération,CG24 0405,Alba Zuniga Ramos,F,Repésentante de l'agglomération,Concertation Montréal
