CATEG,INCLUSIO,WKT 
Terrain structurant à transformer,Non,"POLYGON  (( 288514.30569999 5046904.87220000, 288514.47129999 5046904.87520000, 288514.80189999 5046904.89950000, 288515.18179999 5046904.95050000, 288516.02409999 5046905.15300000, 288516.82929999 5046905.47250000, 288517.58129999 5046905.90270000, 288517.71699999 5046905.99820000, 288531.64039999 5046915.91310000, 288547.40219999 5046927.13740000, 288567.70159999 5046941.59280000, 288583.21909999 5046952.64300000, 288603.70549999 5046967.23170000, 288619.22299999 5046978.28200000, 288639.70609999 5046992.86830000, 288649.75359999 5047000.02320000, 288655.03679999 5047003.78550000, 288655.30469999 5047003.98070000, 288656.00519999 5047004.63700000, 288656.59419999 5047005.39500000, 288657.05689999 5047006.23600000, 288657.38209999 5047007.13920000, 288657.56149999 5047008.08220000, 288657.59089999 5047009.04170000, 288657.46929999 5047009.99390000, 288657.19999999 5047010.91520000, 288656.78939999 5047011.78290000, 288656.24789999 5047012.57550000, 288641.15059999 5047031.31560000, 288622.02569999 5047017.69640000, 288616.27879999 5047013.60400000, 288612.55459999 5047010.95180000, 288608.98779999 5047008.41180000, 288597.20789999 5047000.02320000, 288586.02499999 5046992.05980000, 288575.28599999 5046984.41230000, 288572.98379999 5046982.77290000, 288555.54769999 5046970.35640000, 288550.02109999 5046966.42080000, 288537.17519999 5046957.27310000, 288535.80939999 5046956.30040000, 288516.07099999 5046942.24450000, 288513.95999999 5046940.74120000, 288500.02319999 5046930.81660000, 288495.42319999 5046927.54080000, 288500.02319999 5046920.83210000, 288509.15329999 5046907.51650000, 288509.73089999 5046906.79750000, 288510.41029999 5046906.17390000, 288511.17599999 5046905.65990000, 288512.01049999 5046905.26730000, 288512.89469999 5046905.00510000, 288513.80829999 5046904.87930000, 288514.13979999 5046904.86930000, 288514.30569999 5046904.87220000))"
Terrain structurant à transformer,Non,"POLYGON  (( 286073.06889999 5044219.68700000, 286084.92479999 5044224.20350000, 286140.00649999 5044245.18630000, 286166.44069999 5044255.25830000, 286201.18059999 5044268.49490000, 286076.59289999 5044429.82500000, 286028.61519999 5044491.98800000, 286003.36499999 5044474.30360000, 286009.23039999 5044466.08240000, 285955.89629999 5044428.72900000, 285963.85619999 5044418.24800000, 285972.63129999 5044406.54290000, 285981.77199999 5044394.35020000, 285991.64389999 5044381.18200000, 285998.99369999 5044371.37710000, 286000.78469999 5044368.98920000, 286009.92539999 5044356.79630000, 286019.06609999 5044344.60350000, 286028.20679999 5044332.41080000, 286037.34739999 5044320.21800000, 286046.48829999 5044308.02520000, 286055.62899999 5044295.83240000, 286030.09979999 5044276.53660000, 286039.96089999 5044263.49000000, 286073.06889999 5044219.68700000))"
Terrain structurant à transformer,Non,"POLYGON  (( 285458.93459999 5050890.30520000, 285412.63229999 5050950.70520000, 285309.45929999 5050863.60910000, 285362.71689999 5050794.60620000, 285466.15399999 5050880.92770000, 285460.23299999 5050888.61150000, 285458.93459999 5050890.30520000))"
Terrain structurant à transformer,Non,"POLYGON  (( 289913.82529999 5047972.96060000, 289893.36309999 5047999.40110000, 289876.24879999 5047986.15670000, 289882.77779999 5047977.72000000, 289890.23959999 5047968.07810000, 289873.12509999 5047954.83340000, 289881.19219999 5047944.40930000, 289897.56379999 5047960.37620000, 289913.82529999 5047972.96060000))"
Terrain structurant à transformer,Non,"POLYGON  (( 291080.66569999 5049223.64070000, 291080.78859999 5049224.00920000, 291083.04989999 5049230.79090000, 291084.47249999 5049236.06610000, 291085.27069999 5049241.47120000, 291080.99369999 5049242.90180000, 291081.00609999 5049247.89110000, 291080.42969999 5049252.84690000, 291079.27259999 5049257.70020000, 291077.55109999 5049262.38310000, 291075.28909999 5049266.83010000, 291072.51819999 5049270.97920000, 291065.71169999 5049279.97130000, 291059.68619999 5049261.89940000, 291053.66029999 5049243.82750000, 291050.42779999 5049234.13250000, 291080.66569999 5049223.64070000))"
Terrain structurant à transformer,Non,"MULTIPOLYGON  ((( 286210.57279999 5049453.44680000, 286210.88669999 5049453.85000000, 286211.19889999 5049454.25440000, 286211.50949999 5049454.66010000, 286210.57279999 5049453.44680000)),(( 286209.41579999 5049451.98230000, 286209.73869999 5049452.38660000, 286210.05999999 5049452.79220000, 286210.37969999 5049453.19900000, 286209.41579999 5049451.98230000)))"
Terrain structurant à transformer,Non,"POLYGON  (( 292167.59309999 5050560.17380000, 292143.98629999 5050585.16250000, 292132.73029999 5050576.41290000, 292106.17829999 5050555.77320000, 292098.79859999 5050565.28970000, 292086.75529999 5050555.95060000, 292098.07979999 5050541.34730000, 292119.97399999 5050513.25200000, 292167.36599999 5050559.95000000, 292167.59309999 5050560.17380000))"
Terrain structurant à transformer,Non,"POLYGON  (( 285274.41839999 5053970.10260000, 285279.04819999 5053963.83250000, 285292.07079999 5053971.36570000, 285287.29959999 5053977.97490000, 285274.41839999 5053970.10260000))"
Terrain structurant à transformer,Non,"POLYGON  (( 280605.10539999 5048550.34650000, 280610.46249999 5048542.66670000, 280610.45999999 5048542.66500000, 280610.47189999 5048542.66560000, 280621.68829999 5048550.54530000, 280632.91069999 5048558.42910000, 280635.40429999 5048560.18100000, 280644.13279999 5048566.31290000, 280655.35509999 5048574.19670000, 280678.03219999 5048590.16370000, 280659.75499999 5048616.36580000, 280659.14609999 5048617.10690000, 280658.42859999 5048617.74350000, 280657.62019999 5048618.25960000, 280656.74079999 5048618.64270000, 280655.81229999 5048618.88310000, 280654.85749999 5048618.97500000, 280653.90019999 5048618.91600000, 280652.96389999 5048618.70770000, 280652.07179999 5048618.35520000, 280651.24609999 5048617.86720000, 280613.61019999 5048591.42740000, 280588.67079999 5048573.90710000, 280555.80839999 5048552.43240000, 280529.14539999 5048534.84720000, 280514.02429999 5048524.46790000, 280500.02319999 5048515.35350000, 280498.65199999 5048514.46090000, 280476.51469999 5048500.02320000, 280472.06079999 5048497.11840000, 280470.02889999 5048500.02320000, 280469.78629999 5048500.37000000, 280469.29039999 5048500.02320000, 280495.33939999 5048462.47810000, 280497.83279999 5048464.10200000, 280500.02319999 5048465.52780000, 280513.93339999 5048474.58240000, 280522.01599999 5048479.84370000, 280530.03409999 5048485.06290000, 280537.21369999 5048489.73640000, 280546.13459999 5048495.54330000, 280552.53909999 5048499.71220000, 280553.01689999 5048500.02320000, 280562.23519999 5048506.02380000, 280580.12479999 5048517.66870000, 280578.19219999 5048520.43160000, 280610.45999999 5048542.66500000, 280605.10539999 5048550.34650000))"
Terrain structurant à transformer,Non,"POLYGON  (( 284518.12729999 5049343.30130000, 284516.18869999 5049343.53010000, 284514.24969999 5049343.75510000, 284512.31029999 5049343.97610000, 284510.37039999 5049344.19330000, 284508.42999999 5049344.40650000, 284506.48929999 5049344.61590000, 284504.54809999 5049344.82130000, 284502.60649999 5049345.02280000, 284500.66449999 5049345.22050000, 284498.72209999 5049345.41420000, 284496.77939999 5049345.60400000, 284494.83619999 5049345.79000000, 284492.89269999 5049345.97200000, 284490.94879999 5049346.15010000, 284489.00459999 5049346.32430000, 284487.05999999 5049346.49460000, 284485.11509999 5049346.66100000, 284487.01789999 5049346.49660000, 284488.92039999 5049346.32850000, 284490.82249999 5049346.15680000, 284492.72429999 5049345.98140000, 284500.02319999 5049345.27660000, 284507.96389999 5049344.45060000, 284509.65859999 5049344.26630000, 284511.35299999 5049344.07900000, 284513.04709999 5049343.88890000, 284514.74079999 5049343.69590000, 284516.43419999 5049343.50010000, 284518.12729999 5049343.30130000))"
Terrain structurant à transformer,Non,"POLYGON  (( 275936.08929999 5046078.39990000, 275931.48579999 5046074.79780000, 275926.80989999 5046070.72200000, 275917.58719999 5046062.68290000, 275908.36459999 5046054.64380000, 275899.14189999 5046046.60480000, 275889.91929999 5046038.56580000, 275874.55379999 5046026.12710000, 275899.03099999 5045992.55700000, 275901.24149999 5045990.15050000, 275902.51929999 5045989.12900000, 275903.89469999 5045988.24320000, 275905.35349999 5045987.50260000, 275906.88019999 5045986.91480000, 275908.45889999 5045986.48600000, 275910.07319999 5045986.22060000, 275911.70619999 5045986.12150000, 275913.34069999 5045986.18960000, 275914.95969999 5045986.42420000, 275916.54639999 5045986.82300000, 275918.08399999 5045987.38170000, 275919.55649999 5045988.09450000, 275920.94849999 5045988.95390000, 275922.24549999 5045989.95100000, 275979.85069999 5046038.99560000, 275946.07789999 5046085.74200000, 275936.08929999 5046078.39990000))"
Terrain structurant à transformer,Non,"POLYGON  (( 290777.89329999 5046453.59070000, 290778.65229999 5046454.68610000, 290778.67869999 5046454.72400000, 290779.29849999 5046455.59340000, 290779.47989999 5046455.84600000, 290784.61169999 5046462.33090000, 290790.27539999 5046468.35680000, 290796.42999999 5046473.88040000, 290773.38659999 5046504.64160000, 290764.35069999 5046516.70370000, 290746.42849999 5046540.39880000, 290734.93959999 5046554.55030000, 290718.03719999 5046575.02320000, 290707.42129999 5046587.88140000, 290697.87679999 5046600.57440000, 290697.27289999 5046600.17340000, 290666.89409999 5046578.11770000, 290677.66769999 5046564.50950000, 290687.78419999 5046551.73150000, 290697.41049999 5046539.57270000, 290702.93339999 5046532.59680000, 290705.68329999 5046529.91730000, 290717.56229999 5046518.34210000, 290729.11399999 5046507.08590000, 290736.36219999 5046500.02320000, 290739.82129999 5046496.65250000, 290751.85719999 5046484.92440000, 290777.89329999 5046453.59070000))"
Terrain structurant à transformer,Non,"POLYGON  (( 285823.21789999 5044047.28830000, 285824.14669999 5044047.96390000, 285860.63079999 5044075.51080000, 285867.79289999 5044066.02490000, 285901.24879999 5044084.82470000, 285923.02029999 5044101.50930000, 285888.80089999 5044146.16220000, 285876.03419999 5044146.00870000, 285863.45769999 5044146.50510000, 285846.37659999 5044147.92660000, 285833.19649999 5044149.52170000, 285821.28139999 5044151.41890000, 285807.51679999 5044154.36870000, 285786.72219999 5044160.01010000, 285770.21199999 5044165.64300000, 285770.84929999 5044165.40670000, 285772.52579999 5044164.78540000, 285772.59259999 5044164.76120000, 285775.79639999 5044163.61250000, 285776.07009999 5044163.51670000, 285779.07909999 5044162.47460000, 285779.77989999 5044162.24060000, 285780.25109999 5044162.08310000, 285780.12129999 5044161.98970000, 285779.01539999 5044162.39530000, 285778.23329999 5044162.64500000, 285777.34919999 5044162.90070000, 285777.28349999 5044162.91880000, 285776.34039999 5044163.15080000, 285776.32359999 5044163.15470000, 285775.84129999 5044163.25370000, 285775.37489999 5044163.34860000, 285775.35509999 5044163.35240000, 285774.38779999 5044163.51020000, 285774.34559999 5044163.51610000, 285773.86619999 5044163.57470000, 285773.43209999 5044163.62790000, 285773.39819999 5044163.63160000, 285772.87059999 5044163.67530000, 285772.42999999 5044163.71120000, 285772.41299999 5044163.71240000, 285771.87179999 5044163.73570000, 285771.44269999 5044163.75350000, 285771.42539999 5044163.75400000, 285770.87129999 5044163.75580000, 285770.43699999 5044163.75650000, 285770.36879999 5044163.75480000, 285769.87079999 5044163.73560000, 285769.44909999 5044163.71980000, 285751.83689999 5044155.95000000, 285750.03439999 5044154.57530000, 285745.71459999 5044151.28070000, 285744.56679999 5044150.40540000, 285754.76879999 5044137.02840000, 285764.19459999 5044124.66920000, 285781.56769999 5044101.88970000, 285792.61579999 5044087.31840000, 285822.40389999 5044048.33270000, 285823.21789999 5044047.28830000))"
Terrain structurant à transformer,Non,"POLYGON  (( 284881.70279999 5049049.37670000, 284876.21489999 5049052.72360000, 284841.57359999 5049072.93280000, 284830.87029999 5049078.47350000, 284820.55119999 5049084.70050000, 284810.66009999 5049091.58720000, 284801.23929999 5049099.10440000, 284792.73449999 5049106.50320000, 284784.69699999 5049114.40710000, 284777.15659999 5049122.78670000, 284770.14149999 5049131.61060000, 284773.87739999 5049134.70400000, 284730.68959999 5049178.92680000, 284727.91009999 5049182.55700000, 284709.75939999 5049168.65990000, 284706.13639999 5049165.49030000, 284702.95699999 5049161.87570000, 284700.27549999 5049157.87790000, 284698.13759999 5049153.56490000, 284680.74689999 5049111.83890000, 284673.77089999 5049095.10100000, 284673.70669999 5049094.94470000, 284673.55649999 5049094.50300000, 284673.55079999 5049094.48210000, 284673.44029999 5049094.05110000, 284673.42899999 5049093.99290000, 284673.35889999 5049093.59180000, 284673.35629999 5049093.57040000, 284673.34939999 5049093.50140000, 284673.31259999 5049093.12750000, 284673.31209999 5049093.11680000, 284673.30949999 5049093.00520000, 284673.30169999 5049092.66110000, 284673.30999999 5049092.50750000, 284673.32709999 5049092.19530000, 284673.32929999 5049092.17580000, 284673.35089999 5049092.01140000, 284673.38779999 5049091.73270000, 284673.39229999 5049091.70930000, 284673.43189999 5049091.52030000, 284673.48359999 5049091.27600000, 284673.48889999 5049091.25610000, 284673.55259999 5049091.03740000, 284673.61379999 5049090.82800000, 284673.61749999 5049090.81720000, 284673.71199999 5049090.56600000, 284673.77769999 5049090.39120000, 284674.32389999 5049090.18790000, 284678.93819999 5049088.46290000, 284679.50549999 5049088.24720000, 284684.08479999 5049086.49770000, 284684.67299999 5049086.26950000, 284689.21719999 5049084.49560000, 284689.34099999 5049084.44660000, 284694.18459999 5049082.51710000, 284694.96439999 5049082.20150000, 284699.43779999 5049080.38050000, 284700.08769999 5049080.11180000, 284704.52549999 5049078.26780000, 284709.59809999 5049076.11880000, 284710.28829999 5049075.82160000, 284714.35779999 5049074.06230000, 284714.65499999 5049073.93300000, 284719.69579999 5049071.71060000, 284724.72059999 5049069.45220000, 284724.90939999 5049069.36620000, 284729.72919999 5049067.15790000, 284729.87619999 5049067.08970000, 284734.72089999 5049064.82710000, 284739.69559999 5049062.46040000, 284744.65329999 5049060.05820000, 284744.81749999 5049059.97750000, 284749.59359999 5049057.62050000, 284747.93839999 5049056.39860000, 284752.35329999 5049054.19560000, 284752.77089999 5049053.98520000, 284757.24239999 5049051.71500000, 284757.49539999 5049051.58480000, 284761.87019999 5049049.32580000, 284762.15399999 5049049.17730000, 284766.48169999 5049046.90520000, 284766.75219999 5049046.76140000, 284771.07659999 5049044.45330000, 284771.32149999 5049044.32100000, 284775.02969999 5049042.31030000, 284775.84939999 5049041.86330000, 284779.87739999 5049039.64300000, 284780.36339999 5049039.37360000, 284784.70569999 5049036.94100000, 284784.99819999 5049036.77560000, 284789.28619999 5049034.33460000, 284789.51419999 5049034.20320000, 284793.49239999 5049031.90330000, 284794.30229999 5049031.43010000, 284798.14809999 5049029.17100000, 284802.55289999 5049026.54480000, 284806.94009999 5049023.88910000, 284807.20259999 5049023.72830000, 284811.30929999 5049021.20410000, 284811.54629999 5049021.05680000, 284815.66039999 5049018.48990000, 284815.86129999 5049018.36320000, 284819.99319999 5049015.74660000, 284820.13249999 5049015.65750000, 284824.30759999 5049012.97440000, 284824.53399999 5049012.82750000, 284828.60329999 5049010.17320000, 284881.70279999 5049049.37670000))"
Terrain structurant à transformer,Non,"POLYGON  (( 290229.93639999 5048174.95980000, 290228.41739999 5048176.86730000, 290204.66469999 5048158.62920000, 290215.20379999 5048145.02530000, 290239.05809999 5048163.50550000, 290229.93639999 5048174.95980000))"
Terrain structurant à transformer,Non,"POLYGON  (( 288954.52209999 5047138.64960000, 288957.40009999 5047140.70380000, 288974.36959999 5047152.81500000, 288984.19429999 5047159.82690000, 288994.21709999 5047166.98030000, 289000.02319999 5047171.12420000, 289009.87199999 5047178.15340000, 289014.06459999 5047181.14560000, 289033.91209999 5047195.31090000, 289035.54969999 5047196.47980000, 289053.75959999 5047209.47640000, 289061.87239999 5047215.26650000, 289073.60709999 5047223.64170000, 289095.55979999 5047239.30950000, 289078.41709999 5047260.98740000, 289078.16629999 5047261.29620000, 289077.44789999 5047261.97120000, 289076.63019999 5047262.52170000, 289075.73459999 5047262.93350000, 289074.78439999 5047263.19570000, 289073.80439999 5047263.30160000, 289072.82009999 5047263.24840000, 289071.85719999 5047263.03750000, 289070.94079999 5047262.67440000, 289070.09479999 5047262.16850000, 289041.40079999 5047241.69510000, 289016.16479999 5047223.68890000, 289000.02319999 5047212.17180000, 288990.48459999 5047205.36590000, 288964.80449999 5047187.04300000, 288938.00779999 5047167.92330000, 288916.37809999 5047152.49030000, 288916.31539999 5047152.44540000, 288915.57559999 5047151.80600000, 288914.94749999 5047151.05660000, 288914.44739999 5047150.21630000, 288914.08799999 5047149.30700000, 288913.87859999 5047148.35180000, 288913.82459999 5047147.37550000, 288913.92749999 5047146.40310000, 288914.18439999 5047145.45970000, 288914.58889999 5047144.56940000, 288915.13049999 5047143.75530000, 288931.88319999 5047122.49210000, 288954.52209999 5047138.64960000))"
