ï»¿ID,INTERDICTIONSTATIONNERHIVER,NOMGENERIQUE,TYPESEGMENTRUE,TYPECAMIONNAGE,VITESSE,STATUTSEGMENT,MISEAJOUR,AUTOBUS 
57223,Non,Rue Marchand,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57224,Non,Rue Marchand,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57225,Non,Rue Maricourt,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57226,Non,Rue Maricourt,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57227,Non,Rue Marillac,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57229,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57230,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57231,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57233,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57234,Non,Rue Marquis,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57235,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57236,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57237,Non,Rue Marquis,Locale,Route interdite,50,Ouvert,2019-08-28,Non
57238,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57239,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57240,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57241,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57242,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57243,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57244,Non,Rue Marquis,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57245,Non,Rue de Marseille,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57248,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57249,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57250,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57251,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57252,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57253,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57254,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57255,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57256,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57257,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57258,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57259,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57260,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57261,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57262,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57263,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57264,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57265,Non,Rue Martigny,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57266,Non,Rue Martin,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57267,Non,Rue Massey,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57268,Non,Rue Massey,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57269,Non,Rue Massey,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57271,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57275,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57277,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57278,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57279,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57280,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57283,Non,Rue Masson,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57284,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57285,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57286,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57287,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57288,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57289,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57290,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57291,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57292,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57293,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57294,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57295,Non,Rue Maurice,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57296,Non,Rue McDuff,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57297,Non,Rue de Mentana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57298,Non,Rue Mercier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57299,Non,Rue Mercier,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57300,Non,Rue MÃ©tayer,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57301,Oui,Rue Michel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57302,Non,Rue de Milan,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57303,Non,Rue Minerve,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57304,Non,Rue Mireault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57305,Non,Rue Mireault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57306,Non,Rue Mireault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57307,Non,Rue Mireault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57308,Non,Rue Mistral,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57309,Non,Rue Mistral,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57310,Non,Rue Mistral,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57311,Non,Rue Mistral,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57312,Non,Rue Mistral,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57313,Non,Rue Moisan,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57314,Non,Rue Moisan,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57315,Non,Rue Moncana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57316,Non,Rue Moncana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57317,Non,Rue Moncana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57318,Non,Rue Moncana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57319,Non,Rue Moncana,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57320,Non,Rue Monfette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57321,Non,Rue MonsabrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57322,Non,Rue MonsabrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57323,Non,Rue MonsabrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57324,Non,Rue MonsabrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57325,Non,Rue MonsabrÃ©,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57326,Non,Rue Montfort,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57327,Non,Rue Montaigne,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57328,Non,Rue Montarville,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57329,Non,Rue Montarville,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57330,Non,Rue Montcalm,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57331,Non,Rue Montcalm,Locale,Route interdite,50,Ouvert,2019-08-28,Non
57332,Non,Rue Montcalm,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57333,Non,Rue Montcalm,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57334,Non,Rue Montcalm,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57335,Non,Rue Montcalm,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57337,Non,Rue Montigny,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57338,Non,Rue Montigny,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57339,Non,Rue Montigny,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57340,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57341,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57342,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57343,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57344,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57345,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57346,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Oui
57347,Non,Rue Morel,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57348,Oui,Rue Murray,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57349,Non,Rue Musset,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57350,Oui,Rue Notre-Dame-des-Sables,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57351,Oui,Rue Notre-Dame-des-Sables,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57352,Oui,Rue Notre-Dame-des-Sables,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57353,Oui,Rue Nantais,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57354,Non,Rue NapolÃ©on-Provost,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57355,Non,Rue Nicolet,Locale,Route interdite,50,Ouvert,2019-08-28,Non
57356,Non,Rue Nicolet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57357,Non,Rue Nicolet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57358,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57359,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57360,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57361,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57362,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57363,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57364,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57365,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57366,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57367,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57368,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57369,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57370,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57371,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57372,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57373,Non,Rue Notre-Dame,Nationale,Route de transit,70,Ouvert,2019-08-28,Oui
57374,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57375,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57376,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57377,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57378,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57379,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57380,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57381,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57382,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57383,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57384,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57385,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57386,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57387,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57388,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57389,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57390,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57391,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57392,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57396,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57397,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57398,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57401,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57402,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57403,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57404,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57405,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57406,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57407,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57409,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57410,Non,Rue Notre-Dame,Nationale,Route interdite,30.5,Ouvert,2019-08-28,Oui
57411,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57412,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57413,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57414,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57415,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57416,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57418,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57419,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57420,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57421,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57422,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57423,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57424,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57425,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57426,Non,Rue Notre-Dame,Nationale,Route de transit,70,Ouvert,2019-08-28,Oui
57427,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57428,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57429,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57430,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57431,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57432,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57433,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57434,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57436,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57439,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57440,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57441,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57442,Non,Rue Notre-Dame,Nationale,Route interdite,30.5,Ouvert,2019-08-28,Oui
57443,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57444,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57445,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57446,Non,Rue Notre-Dame,Nationale,Route de transit,70,Ouvert,2019-08-28,Oui
57447,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57448,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57449,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57450,Non,Rue Notre-Dame,Nationale,Route de transit,70,Ouvert,2019-08-28,Oui
57451,Non,Rue Notre-Dame,Nationale,Route de transit,70,Ouvert,2019-08-28,Oui
57452,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57453,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57454,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57455,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57456,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57457,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57458,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57459,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57460,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57461,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57462,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57463,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57465,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57466,Non,Rue Notre-Dame,Nationale,Route de transit,50,Ouvert,2019-08-28,Oui
57467,Non,Rue Notre-Dame,Nationale,Route interdite,50,Ouvert,2019-08-28,Oui
57469,Oui,Rue Omer,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57470,Non,Rue Ouimet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57471,Non,Rue Ouimet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57472,Non,Rue Ouimet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57473,Non,Rue Parent,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57474,Non,Rue Parent,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57476,Non,Rue Payette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57477,Non,Rue Payette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57478,Non,Rue Payette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57479,Non,Rue Payette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57480,Non,Rue Payette,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57481,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57482,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57483,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57484,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57485,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57486,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57487,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57488,Oui,Rue Perreault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57489,Non,Rue Philippe-Goulet,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
57490,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57491,Non,Rue Philippe-Goulet,Locale,Route interdite,50,Ouvert,2019-08-28,Non
57492,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57493,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57494,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57495,Non,Rue Philippe-Goulet,Locale,Route interdite,30.5,Ouvert,2019-08-28,Non
57496,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57497,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57498,Non,Rue Philippe-Goulet,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57499,Oui,Rue Pierre,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57500,Non,Rue de Pontoise,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57501,Non,Rue Prince,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57502,Non,Rue Prince,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57503,Non,Rue Prince,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57504,Non,Rue Prince,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57505,Non,Rue Prince,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57506,Non,Boulevard Prud'homme,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57507,Non,Boulevard Prud'homme,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57508,Non,Boulevard Prud'homme,Locale,Route interdite,30,Ouvert,2019-08-28,Non
57509,Non,Boulevard Prud'homme,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57511,Oui,Rue Raynault,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57512,Non,Rue RÃ©gent,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57513,Non,Rue Renaud,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57514,Non,Rue Renaud,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57515,Non,Rue Renaud,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57516,Non,Rue Richard,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57517,Non,Rue Richard,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57518,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57519,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57520,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57521,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57522,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57523,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57524,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57525,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57526,Non,Boulevard Richelieu,Locale,Route interdite,50,Ouvert,2019-08-28,Non
57527,Non,Boulevard Richelieu,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57528,Non,Rue RichÃ´me,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57529,Non,Rue Rioux,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57530,Non,Rue Ritchot,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57531,Non,Rue Ritchot,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57532,Non,Rue Ritchot,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57533,Non,Rue Rivest,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57534,Non,Rue Rivest,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57535,Non,Rue Rivest,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57536,Non,Rue Rivest,Locale,Route interdite,40,Ouvert,2019-08-28,Non
57537,Non,Rue Rivest,Locale,Route interdite,40,Ouvert,2019-08-28,Non
