OBJECTID,MUNICIPALITE,USAGE,ADRESSE,DATE_CREATION,HAUTEUR,ALTITUDE_TOIT,TYPE,SUPERFICIE,GEOM,Suivit_JP 
260666,10043,Résidentielle,"592, Frégate (Rue de la)",20061010,4.98177911,13.81334877,1,239.3726,Polygone,
260667,10043,Résidentielle,"576, Chalutier (Rue du)",20061010,5.21106254,11.51643848,1,154.6975,Polygone,
260668,10043,Résidentielle,"594, Frégate (Rue de la)",20061010,3.71898708,12.56559086,1,114.6319,Polygone,
260669,10043,Résidentielle,"589, Chalutier (Rue du)",20061010,3.86271179,11.12111759,1,130.6455,Polygone,
260670,10043,Résidentielle,"596, Frégate (Rue de la)",20061010,3.67883684,12.46254158,1,100.458,Polygone,
260671,10043,Commerciale,"570, Saint-Germain  (Rue)",20160501,6.55134742,10.72293758,1,2004.563362,Polygone,
260672,10043,Résidentielle,"598, Frégate (Rue de la)",20061010,4.06950719,12.61504936,1,104.3722,Polygone,
260673,10043,Résidentielle,"593, Chalutier (Rue du)",20160501,4.1049959,11.31134129,1,122.258940095,Polygone,
260674,10043,Résidentielle,"600, Frégate (Rue de la)",20061010,3.71625003,12.28188801,1,112.23055,Polygone,
260675,10043,Résidentielle,"10, 2e (Avenue en)",20061010,4.1247148,18.11138916,1,126.04095,Polygone,
260676,10043,Résidentielle,"602, Frégate (Rue de la)",20061010,9.41603192,17.62869644,1,313.0933,Polygone,
260677,10043,Résidentielle,"596, Chalutier (Rue du)",20061010,4.42421453,11.04000282,1,107.74105,Polygone,
260678,10043,Résidentielle,"599, Chalutier (Rue du)",20061010,3.97343379,11.10673523,1,118.9638,Polygone,
260679,10043,Résidentielle,"9, 2e (Avenue en)",20061010,4.22996757,12.68704891,1,171.71125,Polygone,
260680,10043,Résidentielle,"587 - 589, Saint-Germain (Rue)",20061010,6.20067326,11.29893875,1,203.5004,Polygone,
260681,10043,, ,20061010,7.5863122,12.06532574,1,141.38296697,Polygone,
260682,10043,Résidentielle,"598, Chalutier (Rue du)",20061010,4.4503676,11.06559181,1,111.9422,Polygone,
260683,10043,Résidentielle,"601, Chalutier (Rue du)",20061010,6.65571808,13.82206249,1,68.9342,Polygone,
260684,10043,Résidentielle,"591 - 593, Saint-Germain (Rue)",20160501,7.49772497,12.54018307,1,126.80037061,Polygone,
260685,10043,Résidentielle,"588, SAINT-GERMAIN (Rue)",20061010,4.683679,9.29701233,1,112.97245,Polygone,
260686,10043,Résidentielle,"600, Chalutier (Rue du)",20061010,4.44703287,10.84975815,1,109.0216,Polygone,
260687,10043,Résidentielle,"6, 2e (Avenue en)",20061010,3.88253169,12.26682091,1,178.9202,Polygone,
260688,10043,Résidentielle,"603, Chalutier (Rue du)",20061010,6.63981362,13.46040821,1,114.9156,Polygone,
260689,10043,Résidentielle,"602, Chalutier (Rue du)",20061010,3.91039259,9.82742214,1,210.32285,Polygone,
260690,10043,Résidentielle,"595, Saint-Germain (Rue)",20160501,5.95521542,10.99678135,1,85.62104896,Polygone,
260691,10043,Résidentielle,"597, Saint-Germain (Rue)",20061010,4.19900332,9.30683804,1,192.19925,Polygone,
260692,10043,Résidentielle,"604, Chalutier (Rue du)",20160501,4.04987648,10.08695889,1,133.06480953,Polygone,
260693,10043,Résidentielle,"7, 2e (Avenue en)",20061010,5.03986368,12.07633591,1,102.5151,Polygone,
260694,10043,Résidentielle,"601, Saint-Germain (Rue)",20160501,6.0037518,11.14546013,1,152.400396625,Polygone,
260695,10043,Résidentielle,"612, Frégate (Rue de la)",20061010,3.88556609,12.39138699,1,217.142,Polygone,
260696,10043,Résidentielle,"631, Voiliers (Rue des)",20160501,3.66768042,19.06663132,1,107.79093061,Polygone,
260697,10043,Résidentielle,"4, 2e (Avenue en)",20061010,4.05056616,11.26621628,1,136.06015,Polygone,
260698,10043,Résidentielle,"614, Frégate (Rue de la)",20061010,3.76297585,12.2827301,1,245.90965,Polygone,
260699,10043,Résidentielle,"605 - 605a, Saint-Germain (Rue)",20061010,5.66743917,10.71810722,1,197.81415,Polygone,
260700,10043,"Transports, communications et services publics","596, Saint-Germain (Rue)",20061010,4.75658281,9.60740948,1,38.6137,Polygone,
260701,10043,Résidentielle,"633, Voiliers (Rue des)",20061010,3.82849015,19.25210571,1,101.1356,Polygone,
260702,10043,Résidentielle,"3, 2e (Avenue en)",20061010,4.33061916,10.16566372,1,193.0637,Polygone,
260703,10043,Résidentielle,"611, Chalutier (Rue du)",20061010,3.47508935,10.79878998,1,142.5187,Polygone,
260704,10043,,"613, CHALUTIER (Rue du)",20061010,4.2286812,11.59983063,1,133.9526,Polygone,
260705,10043,Résidentielle,"2, 2e (Avenue en)",20061010,4.47942389,10.1694622,1,170.99615,Polygone,
260706,10043,Résidentielle,"602, Saint-Germain (Rue)",20061010,5.1301117,9.68678474,1,156.9216,Polygone,
260707,10043,"Culturelle, récréative et de loisirs","25, 3e (Avenue en)",20061010,5.50255936,21.75031281,1,958.81725,Polygone,
260708,10043,Résidentielle,"622, Frégate (Rue de la)",20061010,4.11436178,12.39451885,1,122.99935,Polygone,
260709,10043,Résidentielle,"610, Chalutier (Rue du)",20061010,4.8280201,10.54480743,1,115.80025,Polygone,
260710,10043,Résidentielle,"612, Chalutier (Rue du)",20061010,3.66926935,9.58347988,1,95.59275,Polygone,
260711,10043,, ,20061010,3.49990129,8.63676929,1,131.191664,Polygone,
260712,10043,Résidentielle,"624, Frégate (Rue de la)",20061010,4.23352501,12.48779774,1,193.8238,Polygone,
260713,10043,Résidentielle,"617, Chalutier (Rue du)",20061010,4.44004305,11.8127594,1,126.3695,Polygone,
260714,10043,Résidentielle,"637, Voiliers (Rue des)",20061010,3.95258379,19.19009781,1,152.23385,Polygone,
260715,10043,Résidentielle,"619, Chalutier (Rue du)",20061010,3.89715861,11.38825798,1,145.1895,Polygone,
260716,10043,Résidentielle,"626, Frégate (Rue de la)",20061010,4.31675201,12.73722076,1,120.01375,Polygone,
260717,10043,Résidentielle,"611, Saint-Germain (Rue)",20061010,4.21548864,9.39219093,1,237.29045,Polygone,
260718,10043,Résidentielle,"621, Chalutier (Rue du)",20061010,3.58309801,11.01516914,1,145.10735,Polygone,
260719,10043,Résidentielle,"33, 5e (Avenue en)",20061010,3.83272853,21.0891571,1,115.20525,Polygone,
260720,10043,Résidentielle,"21, 3e (Avenue en)",20061010,4.05092547,18.57946205,1,172.45005,Polygone,
260721,10043,Résidentielle,"608 - 610, Saint-Germain (Rue)",20160501,6.49801822,10.79650307,1,89.76424024,Polygone,
260722,10043,Résidentielle,"31, 5e (Avenue en)",20061010,3.77916632,20.96897507,1,113.0278,Polygone,
260723,10043,, ,20160501,3.91164997,17.86482239,1,131.49724355,Polygone,
260724,10043,Résidentielle,"628, Frégate (Rue de la)",20061010,3.82130258,12.33841133,1,137.11255,Polygone,
260725,10043,Résidentielle,"608 - 610, Saint-Germain (Rue)",20160501,6.82425366,11.16098595,1,126.7087,Polygone,
260726,10043,Résidentielle,"613, Saint-Germain (Rue)",20061010,6.99979,12.08808327,1,88.7955,Polygone,
260727,10043,, ,20061010,7.30974626,13.4811306,1,71.026536895,Polygone,
260728,10043,, ,20061010,7.30974626,13.4811306,1,67.863931105,Polygone,
260729,10043,Résidentielle,"612, Saint-Germain (Rue)",20160501,6.13640823,10.44620228,1,82.40344347,Polygone,
260730,10043,Résidentielle,"641, Voiliers (Rue des)",20160501,4.03504987,15.72250843,1,159.4886487,Polygone,
260731,10043,Résidentielle,"630, Frégate (Rue de la)",20061010,4.10097446,12.54261971,1,149.046,Polygone,
260732,10043,Résidentielle,"623, Chalutier (Rue du)",20061010,4.06190815,11.21470261,1,154.1486,Polygone,
260733,10043,Résidentielle,"615, Saint-Germain (Rue)",20160501,5.59735314,10.72547531,1,155.028026125,Polygone,
260734,10043,Résidentielle,"614 - 616, Saint-Germain (Rue)",20061010,6.46571295,10.7093668,1,107.3334,Polygone,
260735,10043,Résidentielle,"19, 3e (Avenue en)",20061010,4.45772396,18.14791489,1,139.1445,Polygone,
260736,10043,Résidentielle,"622a à 622d, Chalutier (Rue du)",20061010,8.37068877,14.2723217,1,272.5072,Polygone,
260737,10043,Résidentielle,"25, 5e (Avenue en)",20061010,4.10117531,21.19119835,1,108.641851,Polygone,
260738,10043,Résidentielle,"632, Frégate (Rue de la)",20061010,3.94794154,12.46451378,1,128.589,Polygone,
260739,10043,Résidentielle,"643, Voiliers (Rue des)",20160501,3.82059439,14.12251186,1,110.6018989,Polygone,
260740,10043,Résidentielle,"27, 5e (Avenue en)",20061010,4.19097497,21.23342133,1,105.66225,Polygone,
260741,10043,Résidentielle,"32, 5e (Avenue en)",20061010,4.34618421,21.71093559,1,114.5794,Polygone,
260742,10043,Résidentielle,"635, Frégate (Rue de la)",20061010,3.9870325,13.55637074,1,126.16245,Polygone,
260743,10043,Résidentielle,"617 à 623, Saint-Germain (Rue)",20160501,6.83845909,11.95221996,1,87.5955,Polygone,
260744,10043,Résidentielle,"17, 3e (Avenue en)",20061010,4.25242269,16.79891205,1,139.062,Polygone,
260745,10043,Résidentielle,"15, 3e (Avenue en)",20160501,4.22417315,14.47387981,1,133.034162495,Polygone,
260746,10043,Résidentielle,"22, 3e (Avenue en)",20061010,3.58907472,16.44651222,1,172.95575,Polygone,
260747,10043,Résidentielle,"628, CHALUTIER (Rue du)",20061010,7.97589909,13.91531086,1,191.5257,Polygone,
260748,10043,Résidentielle,"618, Saint-Germain (Rue)",20061010,6.31763275,10.6137743,1,112.6904,Polygone,
260749,10043,Résidentielle,"24, 3e (Avenue en)",20061010,3.77487495,17.68145752,1,135.1141425,Polygone,
260750,10043,, ,20061010,4.0783442,21.26329613,1,132.06222008,Polygone,
260751,10043,Résidentielle,"617 à 623, Saint-Germain (Rue)",20160501,6.83319812,11.9200325,1,89.25695,Polygone,
260752,10043,Résidentielle,"28, 6e (Avenue en)",20061010,4.84533654,22.1905632,1,143.63835,Polygone,
260753,10043,Résidentielle,"30, 6e (Avenue en)",20061010,4.25189654,21.55125237,1,114.3538,Polygone,
260754,10043,Résidentielle,"631, Chalutier (Rue du)",20061010,3.62577181,10.78373718,1,147.3328,Polygone,
260755,10043,Résidentielle,"636, Frégate (Rue de la)",20061010,3.90292163,12.16718864,1,138.98445,Polygone,
260756,10043,Résidentielle,"20, 3e (Avenue en)",20061010,3.86210257,15.35083199,1,132.29805,Polygone,
260757,10043,Services,"23, 5e (Avenue en)",20061010,3.92694058,20.94691467,1,104.7794,Polygone,
260758,10043,Résidentielle,"625, SAINT-GERMAIN (Rue)",20061010,7.49349498,12.66460609,1,118.8061,Polygone,
260759,10043,Résidentielle,"637, Frégate (Rue de la)",20061010,3.46589533,13.06446362,1,174.7605,Polygone,
260760,10043,, ,20061010,4.06859743,21.22354889,1,150.85865,Polygone,
260761,10043,Résidentielle,"630, Chalutier (Rue du)",20061010,4.56500526,10.83905411,1,287.62265,Polygone,
260762,10043,Résidentielle,"26, 6e (Avenue en)",20061010,4.75880722,22.03261185,1,131.44185,Polygone,
260763,10043,Résidentielle,"638, Frégate (Rue de la)",20061010,4.12051633,12.30282402,1,131.8614,Polygone,
260764,10043,Résidentielle,"21, 5e (Avenue en)",20061010,4.2198618,21.17840385,1,103.8445,Polygone,
260765,10043,Résidentielle,"18, 3e (Avenue en)",20061010,3.87916793,13.94184399,1,116.4587,Polygone,
260766,10043,Résidentielle,"26, 5e (Avenue en)",20061010,3.9526352,21.03386116,1,113.81745,Polygone,
260767,10043,Résidentielle,"21, 4e (Avenue en)",20061010,4.04935877,17.89517784,1,152.71415,Polygone,
260768,10043,Résidentielle,"635 - 637, Chalutier (Rue du)",20061010,6.40290905,13.48665905,1,120.78495,Polygone,
260769,10043,Résidentielle,"24, 6e (Avenue en)",20061010,4.11542846,21.1782856,1,113.6825,Polygone,
260770,10043,Résidentielle,"19, 5e (Avenue en)",20061010,4.15413899,20.62521172,1,105.1767,Polygone,
260771,10043,Résidentielle,"29, 6e (Avenue en)",20061010,4.49387541,22.10173988,1,177.0863,Polygone,
260772,10043,Résidentielle,"24, 5e (Avenue en)",20061010,3.71024993,20.70622063,1,116.4155,Polygone,
260773,10043,Résidentielle,"626, Saint-Germain (Rue)",20061010,6.1585298,10.49389362,1,115.89235,Polygone,
260774,10043,Résidentielle,"22, 4e (Avenue en)",20061010,3.63108732,18.04698753,1,140.068475,Polygone,
260775,10043,Résidentielle,"19, 4e (Avenue en)",20061010,3.81580028,16.57872581,1,143.63615,Polygone,
260776,10043,Résidentielle,"31, 7e (Avenue en)",20061010,3.85329173,21.1854248,1,179.7965,Polygone,
260777,10043,Résidentielle,"15, 5e (Avenue en)",20061010,4.11735414,18.76953697,1,123.92354379,Polygone,
260778,10043,Résidentielle,"17, 5e (Avenue en)",20061010,4.21861062,19.86511612,1,109.7873,Polygone,
260779,10043,Résidentielle,"629, Saint-Germain (Rue)",20160501,5.09358965,10.07134533,1,153.584412235,Polygone,
260780,10043,Résidentielle,"22, 6e (Avenue en)",20061010,4.01724362,20.90049362,1,161.1303,Polygone,
260781,10043,Résidentielle,"9, 3e (Avenue en)",20061010,3.97831679,11.4087944,1,105.4144,Polygone,
260782,10043,Résidentielle,"22, 5e (Avenue en)",20061010,3.99820971,20.7419548,1,104.3184,Polygone,
260783,10043,Résidentielle,"27, 6e (Avenue en)",20061010,4.19776714,21.51994896,1,121.83305,Polygone,
260784,10043,Résidentielle,"16, 3e (Avenue en)",20061010,3.87371402,12.88635254,1,169.2363,Polygone,
260785,10043,Résidentielle,"11, 3e (Avenue en)",20061010,3.89190335,11.95166206,1,147.16555,Polygone,
260786,10043,Résidentielle,"20, 4e (Avenue en)",20061010,3.71569463,17.3800869,1,137.30435,Polygone,
260787,10043,Résidentielle,"17, 4e (Avenue en)",20061010,3.8272481,14.72818661,1,119.06675,Polygone,
260788,10043,Résidentielle,"630, Saint-Germain (Rue)",20160501,5.10649738,9.38103867,1,152.129618735,Polygone,
260789,10043,Résidentielle,"25, 6e (Avenue en)",20061010,4.73385536,21.81307411,1,124.8526,Polygone,
260790,10043,Résidentielle,"16, 4e (Avenue en)",20061010,3.44468182,14.28238297,1,263.7003,Polygone,
260791,10043,Résidentielle,"636, Chalutier (Rue du)",20160501,4.27077198,10.53148937,1,134.051329305,Polygone,
260792,10043,Résidentielle,"20, 5e (Avenue en)",20061010,4.25816987,20.46793938,1,109.28575,Polygone,
260793,10043,Résidentielle,"14, 3e (Avenue en)",20160501,4.19189258,12.43248081,1,126.705406065,Polygone,
260794,10043,Résidentielle,"18, 4e (Avenue en)",20061010,3.55717616,16.09254074,1,159.03085,Polygone,
260795,10043,, ,20061010,3.39614438,13.19156361,1,191.25668634,Polygone,
260796,10043,Résidentielle,"20, 6e (Avenue en)",20061010,4.17739822,20.75631714,1,172.52125,Polygone,
260797,10043,Résidentielle,"27, 7e (Avenue en)",20061010,3.59744505,20.7164917,1,153.6587,Polygone,
260798,10043,Résidentielle,"631, Saint-Germain (Rue)",20061010,4.13139016,9.24857044,1,209.46265,Polygone,
260799,10043,Résidentielle,"633 - 635, Saint-Germain (Rue)",20160501,6.41281027,11.4461565,1,101.0815475,Polygone,
260800,10043,Résidentielle,"638, Chalutier (Rue du)",20160501,3.94422342,10.16007423,1,120.05436423,Polygone,
260801,10043,Résidentielle,"29, 7e (Avenue en)",20061010,3.75429128,20.97726822,1,154.4644,Polygone,
260802,10043,Résidentielle,"14, 4e (Avenue en)",20061010,3.63247209,13.21918297,1,171.37145,Polygone,
260803,10043,Résidentielle,"637 à 643, Saint-Germain (Rue)",20061010,6.67115795,11.8170023,1,223.78595,Polygone,
260804,10043,Résidentielle,"12, 3e (Avenue en)",20061010,4.17301051,11.91130447,1,130.4016,Polygone,
260805,10043,Résidentielle,"18, 5e (Avenue en)",20061010,4.32065891,19.38992882,1,109.1215,Polygone,
260806,10043,Résidentielle,"10, 3e (Avenue en)",20061010,4.24767511,11.45480728,1,136.839,Polygone,
260807,10043,Résidentielle,"18, 6e (Avenue en)",20061010,4.16247944,19.78507805,1,106.1452,Polygone,
260808,10043,Résidentielle,"30, 7e (Avenue en)",20061010,3.61739193,21.1641407,1,142.92035,Polygone,
260809,10043,Résidentielle,"7, 3e (Avenue en)",20061010,3.82201896,10.97234154,1,134.7527,Polygone,
260810,10043,Résidentielle,"13, 4e (Avenue en)",20160501,4.07231454,12.91156387,1,137.16497219,Polygone,
260811,10043,Résidentielle,"16, 5e (Avenue en)",20160501,4.65736322,18.83239937,1,128.856663825,Polygone,
260812,10043,Résidentielle,"640, Chalutier (Rue du)",20061010,4.05033264,10.1294136,1,123.6512,Polygone,
260813,10043,Résidentielle,"23, 6e (Avenue en)",20061010,4.66686067,21.68023109,1,208.39615,Polygone,
260814,10043,Résidentielle,"13, 5e (Avenue en)",20061010,4.44393445,17.93982697,1,165.714991485,Polygone,
260815,10043,Résidentielle,"11, 4e (Avenue en)",20061010,4.22040483,12.32152462,1,130.2024,Polygone,
260816,10043,Résidentielle,"5 à 5b, 3e (Avenue en)",20061010,5.06482923,10.88363743,1,167.40475,Polygone,
260817,10043,Résidentielle,"16, 6e (Avenue en)",20061010,4.62293673,19.38397408,1,132.70135,Polygone,
260818,10043,Résidentielle,"21, 6e (Avenue en)",20061010,4.46927955,20.89549637,1,108.813743,Polygone,
260819,10043,Résidentielle,"25, 7e (Avenue en)",20061010,4.2644082,21.19419289,1,109.70645,Polygone,
260820,10043,Résidentielle,"636, Saint-Germain (Rue)",20061010,4.48576823,8.58624649,1,95.548,Polygone,
260821,10043,Résidentielle,"645, Saint-Germain (Rue)",20061010,6.84307334,11.79416466,1,106.2235,Polygone,
260822,10043,Résidentielle,"9, 4e (Avenue en)",20061010,4.23763324,11.70368958,1,140.63015,Polygone,
260823,10043,Résidentielle,"10, 4e (Avenue en)",20061010,4.43128239,12.18231583,1,120.6156,Polygone,
260824,10043,Résidentielle,"26, 7e (Avenue en)",20061010,3.49945363,20.56552505,1,87.4016,Polygone,
260825,10043,Résidentielle,"11, 5e (Avenue en)",20061010,3.89035136,13.67687798,1,118.5361,Polygone,
260826,10043,Résidentielle,"12, 4e (Avenue en)",20061010,4.49631745,12.93240547,1,162.11605,Polygone,
260827,10043,Résidentielle,"19, 6e (Avenue en)",20061010,4.60531873,20.6619854,1,128.22705,Polygone,
260828,10043,Résidentielle,"1 à 1c, 3e (Avenue en)",20061010,5.79523101,10.9632616,1,126.6267,Polygone,
260829,10043,Résidentielle,"23, 7e (Avenue en)",20061010,3.89749622,20.41235733,1,120.59730077,Polygone,
260830,10043,Résidentielle,"14, 5e (Avenue en)",20061010,5.03505493,17.75234032,1,148.2999,Polygone,
260831,10043,Immeubles non exploités et étendues d'eau,"642, Saint-Germain (Rue)",20160501,4.61424788,9.48706245,1,49.78771191,Polygone,
260832,10043,Résidentielle,"5, 4e (Avenue en)",20061010,3.74025559,10.45950508,1,172.2463,Polygone,
260833,10043,Résidentielle,"7, 4e (Avenue en)",20061010,3.56771724,10.67035961,1,157.3858,Polygone,
260834,10043,Résidentielle,"29, 8e (Avenue en)",20061010,4.40647157,21.49047661,1,133.22705,Polygone,
260835,10043,Résidentielle,"14, 6e (Avenue en)",20061010,5.28451413,19.09912491,1,145.20915,Polygone,
260836,10043,Résidentielle,"15, 6e (Avenue en)",20061010,4.56961479,19.12714005,1,106.8451,Polygone,
260837,10043,Résidentielle,"9, 5e (Avenue en)",20061010,3.96679392,12.92634392,1,123.59125,Polygone,
260838,10043,Résidentielle,"17, 6e (Avenue en)",20160501,4.59781212,20.06633759,1,117.363100655,Polygone,
260839,10043,Résidentielle,"24, 7e (Avenue en)",20061010,4.02774741,20.96652603,1,117.1898,Polygone,
260840,10043,Résidentielle,"4, 3e (Avenue en)",20061010,4.35467287,9.85702801,1,129.1654,Polygone,
