ï»¿id,municipalite,numero,proprio,longitude,latitude,geom 
39258,94068,C-GN-51233,Public,-71.0208082115458,48.4541021661209,POINT (-71.0208082115458 48.4541021661209)
39259,94068,J-JO-58329,Public,-71.27590560187754,48.411724732467604,POINT (-71.27590560187754 48.411724732467604)
39260,94068,J-JO-57971,Public,-71.27656650299201,48.421767392904385,POINT (-71.27656650299201 48.421767392904385)
39261,94068,C-PE-46558,Public,-71.07820461019168,48.41297799486049,POINT (-71.07820461019168 48.41297799486049)
39262,94068,J-JO-52432,Public,-71.27188748227493,48.40663078859166,POINT (-71.27188748227493 48.40663078859166)
39263,94068,B-BA-44923,Public,-70.88346489965154,48.349122041091114,POINT (-70.88346489965154 48.349122041091114)
39264,94068,J-K-53103,Public,-71.23490555155311,48.433597282026916,POINT (-71.23490555155311 48.433597282026916)
39265,94068,C-GN-45539,Public,-71.05272940320657,48.44269300358638,POINT (-71.05272940320657 48.44269300358638)
39266,94068,J-PH-53248,Public,-71.22343061277029,48.42494474453511,POINT (-71.22343061277029 48.42494474453511)
39267,94068,J-PH-57025,Public,-71.18236276360986,48.413114097316615,POINT (-71.18236276360986 48.413114097316615)
39268,94068,C-PE-46684,Public,-71.06650282390778,48.4040557957584,POINT (-71.06650282390778 48.4040557957584)
39269,94068,C-PE-46429,Public,-71.09823496342935,48.40840113219779,POINT (-71.09823496342935 48.40840113219779)
39270,94068,B-GB-31578,Public,-70.825743890736,48.32995744727422,POINT (-70.825743890736 48.32995744727422)
39271,94068,J-PH-53630,Public,-71.17751587540569,48.405818002330044,POINT (-71.17751587540569 48.405818002330044)
39272,94068,C-PE-46668,Public,-71.0676688931654,48.394547980878855,POINT (-71.0676688931654 48.394547980878855)
39273,94068,B-PA-30543,Public,-70.87951912021414,48.32977909916264,POINT (-70.87951912021414 48.32977909916264)
39274,94068,C-GN-50659,Public,-71.04618409368793,48.441253761731076,POINT (-71.04618409368793 48.441253761731076)
39275,94068,J-JE-52849,Public,-71.24860975681234,48.40410566154434,POINT (-71.24860975681234 48.40410566154434)
39276,94068,C-GN-51231,Public,-71.01885088210963,48.452914829303936,POINT (-71.01885088210963 48.452914829303936)
39277,94068,C-PE-46915,Public,-71.04683160540463,48.41983181055392,POINT (-71.04683160540463 48.41983181055392)
39278,94068,J-JO-52532,Public,-71.26588449125667,48.428789305979556,POINT (-71.26588449125667 48.428789305979556)
39279,94068,C-PE-61897,Public,-71.08794102511902,48.393440203999674,POINT (-71.08794102511902 48.393440203999674)
39280,94068,C-PE-46515,Public,-71.0840376462989,48.39846834884386,POINT (-71.0840376462989 48.39846834884386)
39281,94068,J-JO-58328,Public,-71.27544369136527,48.412203355869764,POINT (-71.27544369136527 48.412203355869764)
39282,94068,C-PN-48626,Public,-71.04402899025831,48.4487693265214,POINT (-71.04402899025831 48.4487693265214)
39283,94068,J-PH-53307,Public,-71.20846406477847,48.42412813261267,POINT (-71.20846406477847 48.42412813261267)
39284,94068,S-SN-39624,Public,-71.18219045125076,48.477739894092174,POINT (-71.18219045125076 48.477739894092174)
39285,94068,J-PB-57657,Public,-71.13331773919752,48.438253951447564,POINT (-71.13331773919752 48.438253951447564)
39286,94068,B-GB-30991,Public,-70.85643755499963,48.31236086294148,POINT (-70.85643755499963 48.31236086294148)
39287,94068,J-JE-53011,Public,-71.23945777673853,48.41300884875096,POINT (-71.23945777673853 48.41300884875096)
39288,94068,C-GS-45590,Public,-71.0315019148751,48.429769910502365,POINT (-71.0315019148751 48.429769910502365)
39289,94068,J-JE-52714,Public,-71.25718168949247,48.40255135804488,POINT (-71.25718168949247 48.40255135804488)
39290,94068,J-K-53216,Public,-71.22730592950751,48.42402847943992,POINT (-71.22730592950751 48.42402847943992)
39291,94068,C-PE-46972,Public,-71.03672069938105,48.41346678002414,POINT (-71.03672069938105 48.41346678002414)
39292,94068,B-BA-31197,Public,-70.88640725306024,48.34775887353283,POINT (-70.88640725306024 48.34775887353283)
39293,94068,B-BA-31207,Public,-70.88298973688926,48.34660882176205,POINT (-70.88298973688926 48.34660882176205)
39294,94068,C-GN-49994,Public,-71.04145660386857,48.44810242401789,POINT (-71.04145660386857 48.44810242401789)
39295,94068,C-PE-46995,Public,-71.0270115728461,48.422037852955754,POINT (-71.0270115728461 48.422037852955754)
39296,94068,C-PE-51000,Public,-71.0279193528383,48.42369755737412,POINT (-71.0279193528383 48.42369755737412)
39297,94068,J-JE-53174,Public,-71.23041832917262,48.41621868661728,POINT (-71.23041832917262 48.41621868661728)
39298,94068,B-GB-31079,Public,-70.8490081980508,48.314185687164375,POINT (-70.8490081980508 48.314185687164375)
39299,94068,J-PH-53374,Public,-71.19766495816631,48.4087316025782,POINT (-71.19766495816631 48.4087316025782)
39300,94068,C-GN-50068,Public,-71.0621227255334,48.43814608337757,POINT (-71.0621227255334 48.43814608337757)
39301,94068,S-SN-39576,Public,-71.26873566741116,48.51089418124238,POINT (-71.26873566741116 48.51089418124238)
39302,94068,J-PH-53773,Public,-71.16355669969234,48.40412467229425,POINT (-71.16355669969234 48.40412467229425)
39303,94068,C-PE-46620,Public,-71.07301186389337,48.407823487809814,POINT (-71.07301186389337 48.407823487809814)
39304,94068,C-PE-49692,Public,-71.11643487966066,48.381444700881815,POINT (-71.11643487966066 48.381444700881815)
39305,94068,C-PN-48524,Public,-71.06292673779184,48.449600307288534,POINT (-71.06292673779184 48.449600307288534)
39306,94068,J-PH-53356,Public,-71.2008844612313,48.409170726256086,POINT (-71.2008844612313 48.409170726256086)
39307,94068,J-JE-53076,Public,-71.23641649136808,48.40751255630321,POINT (-71.23641649136808 48.40751255630321)
39308,94068,B-BA-31544,Public,-70.89406326283105,48.33668641263072,POINT (-70.89406326283105 48.33668641263072)
39309,94068,J-K-53102,Public,-71.2350349047546,48.43288593819175,POINT (-71.2350349047546 48.43288593819175)
39310,94068,B-BA-44931,Public,-70.95006890426674,48.32570574440629,POINT (-70.95006890426674 48.32570574440629)
39311,94068,B-BA-58169,Public,-71.00625535812895,48.33813321360818,POINT (-71.00625535812895 48.33813321360818)
39312,94068,C-PO-49333,Public,-71.0971802648777,48.41777375353316,POINT (-71.0971802648777 48.41777375353316)
39313,94068,J-JE-52745,Public,-71.25480777547489,48.40145386531577,POINT (-71.25480777547489 48.40145386531577)
39314,94068,J-JE-52743,Public,-71.25505681684366,48.39756441595415,POINT (-71.25505681684366 48.39756441595415)
39315,94068,C-PO-58061,Public,-71.10560617332298,48.41213884078708,POINT (-71.10560617332298 48.41213884078708)
39316,94068,B-PA-30857,Public,-70.89659382964608,48.331160803683815,POINT (-70.89659382964608 48.331160803683815)
39317,94068,J-JE-53052,Public,-71.23722029142539,48.40407640172603,POINT (-71.23722029142539 48.40407640172603)
39318,94068,C-PE-46886,Public,-71.04803186866889,48.397970939631016,POINT (-71.04803186866889 48.397970939631016)
39319,94068,J-PH-53254,Public,-71.2221572385776,48.42232868114834,POINT (-71.2221572385776 48.42232868114834)
39320,94068,J-K-53212,Public,-71.22771375279476,48.427814942747894,POINT (-71.22771375279476 48.427814942747894)
39321,94068,C-GN-59292,Public,-71.03097232661713,48.44593429525006,POINT (-71.03097232661713 48.44593429525006)
39322,94068,J-JE-52754,Public,-71.25428128083256,48.404167194017845,POINT (-71.25428128083256 48.404167194017845)
39323,94068,J-JE-52825,Public,-71.24994896948047,48.403550108508774,POINT (-71.24994896948047 48.403550108508774)
39324,94068,S-SS-61878,Public,-71.29376344336147,48.47385020422813,POINT (-71.29376344336147 48.47385020422813)
39325,94068,J-PH-53260,Public,-71.22126838036937,48.42457202998554,POINT (-71.22126838036937 48.42457202998554)
39326,94068,S-SN-39571,Public,-71.2660018925546,48.50826823313761,POINT (-71.2660018925546 48.50826823313761)
39327,94068,J-JE-52684,Public,-71.2588294113808,48.410140922887535,POINT (-71.2588294113808 48.410140922887535)
39328,94068,J-JE-60877,Public,-71.2401185158698,48.41677647231524,POINT (-71.2401185158698 48.41677647231524)
39329,94068,C-PN-51021,Public,-71.07129596553759,48.442350502149374,POINT (-71.07129596553759 48.442350502149374)
39330,94068,C-GN-49976,Public,-71.06948882157839,48.438411159983865,POINT (-71.06948882157839 48.438411159983865)
39331,94068,C-PE-47034,Public,-71.01625497581276,48.41895225128242,POINT (-71.01625497581276 48.41895225128242)
39332,94068,C-PE-50977,Public,-71.05091603087101,48.401784073625116,POINT (-71.05091603087101 48.401784073625116)
39333,94068,C-PO-50528,Public,-71.09402532835327,48.42526930647107,POINT (-71.09402532835327 48.42526930647107)
39334,94068,C-PN-51307,Public,-71.15725521962256,48.46291477697769,POINT (-71.15725521962256 48.46291477697769)
39335,94068,B-BA-31254,Public,-70.88310353566644,48.339163322872594,POINT (-70.88310353566644 48.339163322872594)
39336,94068,C-PE-59453,Public,-71.11136620420183,48.40361219621304,POINT (-71.11136620420183 48.40361219621304)
39337,94068,C-PO-49367,Public,-71.0887927058147,48.4341303371499,POINT (-71.0887927058147 48.4341303371499)
39338,94068,J-JE-52841,Public,-71.2493408109996,48.412612224217575,POINT (-71.2493408109996 48.412612224217575)
39339,94068,J-JO-52602,Public,-71.26248981704995,48.42481045948508,POINT (-71.26248981704995 48.42481045948508)
39340,94068,J-JE-52893,Public,-71.246755172352,48.41355370000404,POINT (-71.246755172352 48.41355370000404)
39341,94068,C-PE-46912,Public,-71.0471217104669,48.40280760719285,POINT (-71.0471217104669 48.40280760719285)
39342,94068,C-GS-45430,Public,-71.06620381086434,48.42434298264733,POINT (-71.06620381086434 48.42434298264733)
39343,94068,J-JE-52981,Public,-71.24105113787941,48.400447828937516,POINT (-71.24105113787941 48.400447828937516)
39344,94068,C-PO-58047,Public,-71.12001517397245,48.412472851867136,POINT (-71.12001517397245 48.412472851867136)
39345,94068,J-PH-53761,Public,-71.16477187010958,48.398353539345734,POINT (-71.16477187010958 48.398353539345734)
39346,94068,B-BA-31374,Public,-70.88808330032771,48.346159410645576,POINT (-70.88808330032771 48.346159410645576)
39347,94068,J-PH-58998,Public,-71.15382342639268,48.39764270869502,POINT (-71.15382342639268 48.39764270869502)
39348,94068,J-JE-53157,Public,-71.2310591816804,48.403310036544276,POINT (-71.2310591816804 48.403310036544276)
39349,94068,C-GS-60119,Public,-70.99276436294265,48.44670592683162,POINT (-70.99276436294265 48.44670592683162)
39350,94068,J-JE-52887,Public,-71.24659956968215,48.40087613628631,POINT (-71.24659956968215 48.40087613628631)
39351,94068,J-JE-53106,Public,-71.23421684642754,48.40218736249136,POINT (-71.23421684642754 48.40218736249136)
39352,94068,C-PE-46755,Public,-71.05820111037569,48.41492951566797,POINT (-71.05820111037569 48.41492951566797)
39353,94068,B-BA-30789,Public,-70.8823347959116,48.33745918312478,POINT (-70.8823347959116 48.33745918312478)
39354,94068,C-PN-51813,Public,-71.09843152319876,48.458338543077424,POINT (-71.09843152319876 48.458338543077424)
39355,94068,B-PA-30840,Public,-70.89432217264216,48.330394320817675,POINT (-70.89432217264216 48.330394320817675)
39356,94068,J-JE-57160,Public,-71.2681890362198,48.38108012747316,POINT (-71.2681890362198 48.38108012747316)
39357,94068,J-JE-57052,Public,-71.22485079679589,48.41275822721825,POINT (-71.22485079679589 48.41275822721825)
39358,94068,J-JE-52807,Public,-71.25111819693882,48.39936857040889,POINT (-71.25111819693882 48.39936857040889)
39359,94068,J-K-53207,Public,-71.22807696374326,48.432296013173215,POINT (-71.22807696374326 48.432296013173215)
39360,94068,B-BA-31221,Public,-70.8801436706142,48.341455273856674,POINT (-70.8801436706142 48.341455273856674)
39361,94068,C-PN-48402,Public,-71.08681479611766,48.44961588672589,POINT (-71.08681479611766 48.44961588672589)
39362,94068,S-SN-39626,Public,-71.17941667746632,48.47731110765029,POINT (-71.17941667746632 48.47731110765029)
39363,94068,J-JE-57051,Public,-71.22319289670085,48.41252213606076,POINT (-71.22319289670085 48.41252213606076)
39364,94068,B-BA-58168,Public,-71.00482633272189,48.337461346704764,POINT (-71.00482633272189 48.337461346704764)
39365,94068,C-PE-46738,Public,-71.0594451601881,48.412135368527316,POINT (-71.0594451601881 48.412135368527316)
39366,94068,C-PE-46824,Public,-71.05297229243261,48.393045617969634,POINT (-71.05297229243261 48.393045617969634)
39367,94068,J-PB-53480,Public,-71.1888437705232,48.429375668695734,POINT (-71.1888437705232 48.429375668695734)
39368,94068,J-K-53044,Public,-71.23799467472949,48.42720767258058,POINT (-71.23799467472949 48.42720767258058)
39369,94068,J-PH-53733,Public,-71.1690057803436,48.4010348228273,POINT (-71.1690057803436 48.4010348228273)
39370,94068,J-PH-57605,Public,-71.16384519273885,48.40406023057106,POINT (-71.16384519273885 48.40406023057106)
39371,94068,J-K-53064,Public,-71.2368991214366,48.42382408084237,POINT (-71.2368991214366 48.42382408084237)
39372,94068,J-JE-57162,Public,-71.2663760470901,48.39057636571912,POINT (-71.2663760470901 48.39057636571912)
39373,94068,L-36471,Public,-71.13638471262558,48.3433589878885,POINT (-71.13638471262558 48.3433589878885)
39374,94068,PRC-PE-51105,PrivÃ©,-71.07344996591132,48.38784132282434,POINT (-71.07344996591132 48.38784132282434)
39375,94068,PRJ-PB-5924,PrivÃ©,-71.18218461509173,48.43188883810381,POINT (-71.18218461509173 48.43188883810381)
39376,94068,J-JE-53187,Public,-71.22964301866769,48.41287193071663,POINT (-71.22964301866769 48.41287193071663)
39377,94068,J-PB-57018,Public,-71.19470439222408,48.4292789179226,POINT (-71.19470439222408 48.4292789179226)
39378,94068,J-PH-57410,Public,-71.15855072043,48.40188966287432,POINT (-71.15855072043 48.40188966287432)
39379,94068,C-PE-46698,Public,-71.06430008486893,48.39907949820653,POINT (-71.06430008486893 48.39907949820653)
39380,94068,B-GB-58183,Public,-70.85867718639392,48.3109658537703,POINT (-70.85867718639392 48.3109658537703)
39381,94068,C-PE-51076,Public,-71.10364973267558,48.360064770860724,POINT (-71.10364973267558 48.360064770860724)
39382,94068,J-JE-52837,Public,-71.24951451294388,48.404980278189306,POINT (-71.24951451294388 48.404980278189306)
39383,94068,C-GN-45478,Public,-71.0598552139428,48.44274849583546,POINT (-71.0598552139428 48.44274849583546)
39384,94068,C-PE-46636,Public,-71.07114445320016,48.404289175110215,POINT (-71.07114445320016 48.404289175110215)
39385,94068,J-JO-57637,Public,-71.27072180316598,48.427051132588424,POINT (-71.27072180316598 48.427051132588424)
39386,94068,J-JE-58199,Public,-71.22430233593883,48.40389546457851,POINT (-71.22430233593883 48.40389546457851)
39387,94068,C-GS-45483,Public,-71.05881850635028,48.428905608828984,POINT (-71.05881850635028 48.428905608828984)
39388,94068,J-JE-57594,Public,-71.21890160724884,48.407967162256426,POINT (-71.21890160724884 48.407967162256426)
39389,94068,B-BA-31830,Public,-70.92278401316612,48.33077045024724,POINT (-70.92278401316612 48.33077045024724)
39390,94068,J-JE-57675,Public,-71.21346751616811,48.41081635529526,POINT (-71.21346751616811 48.41081635529526)
39391,94068,C-PN-48468,Public,-71.07372091282,48.44753687881289,POINT (-71.07372091282 48.44753687881289)
39392,94068,C-PN-48479,Public,-71.07035531362591,48.44828210906901,POINT (-71.07035531362591 48.44828210906901)
39393,94068,PRJ-PB-5701,PrivÃ©,-71.17651154919854,48.42939100118019,POINT (-71.17651154919854 48.42939100118019)
39394,94068,C-PN-51249,Public,-71.12774622361555,48.45644207045808,POINT (-71.12774622361555 48.45644207045808)
39395,94068,J-PH-53739,Public,-71.168334477651,48.40801306227384,POINT (-71.168334477651 48.40801306227384)
39396,94068,C-GN-48636,Public,-71.04151838747802,48.435474780623686,POINT (-71.04151838747802 48.435474780623686)
39397,94068,J-JO-52538,Public,-71.26576418159361,48.43219582907104,POINT (-71.26576418159361 48.43219582907104)
39398,94068,C-GN-51737,Public,-71.00041496250749,48.45874972119326,POINT (-71.00041496250749 48.45874972119326)
39399,94068,C-PE-46737,Public,-71.0593674940852,48.39958475860806,POINT (-71.0593674940852 48.39958475860806)
39400,94068,LK-35780,Public,-71.41681510794324,48.33647843819124,POINT (-71.41681510794324 48.33647843819124)
39401,94068,C-PN-48554,Public,-71.05695726717597,48.456185851621235,POINT (-71.05695726717597 48.456185851621235)
39402,94068,J-PB-53330,Public,-71.20413679210542,48.42308765746145,POINT (-71.20413679210542 48.42308765746145)
39403,94068,J-JO-56944,Public,-71.26845479521937,48.41006660700286,POINT (-71.26845479521937 48.41006660700286)
