id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"65c3e0b66823920012dd066a","OCC-2402IM07617409","502601","Ville-Marie","Travaux","Permis émis","2024-02-09T19:00:00Z","2024-12-31T18:59:59Z","Autre","Mansfield entre Cathcart et Sainte-Catherine","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.57150258069598,45.50091624182319
"65c53a026823920012dd1d6c","OCC-2402IA07454889",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-02-08T19:00:00Z","2024-12-20T18:59:59Z","Construction/rénovation sans excavation","Westbury entre Queen-Mary et Dornal","Organisation publique ou son sous-traitant","MGB Associés Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.6281942291024,45.4854145560028
"663cf2f18a538f0019bc8cda","OCC-2405TC07627342","504401","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-12T20:00:00Z","2024-11-08T18:59:59Z","Égouts et aqueducs - Excavation","Isabella entre Earnscliffe et Macdonald","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Michaudville","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.63470100120784,45.48256418008045
"663cfaae9aae9b0019c5a248","OCC-2405KF08268882",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-26T20:00:00Z","2024-10-31T19:59:59Z","Autre","Jean-Brillant entre Côte-des-Neiges et Légaré","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.6219627898365,45.49574116299173
"663cf8c18a538f0019bc8e4c","OCC-2405DC10874395",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-10-31T19:59:59Z","Autre","Somerled entre Cumberland et Prince-of-Wales","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.63894927234408,45.46709460685104
"663cf6159aae9b0019c5a131","OCC-2405BN10874681",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-10-31T19:59:59Z","Autre","Somerled entre Bessborough et Cavendish","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.63782748902943,45.46824627432925
"663139419df5bc00190a8f52","OCC-2406JI23807116","509905","Le Sud-Ouest","Travaux","Permis émis","2024-07-03T20:00:00Z","2024-08-12T19:59:59Z","Égouts et aqueducs - Réhabilitation","Augustin-Cantin entre Island et Ropery","Entrepreneur sous contrat avec la Ville de Montréal","Sanexen Services Environnementaux inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56744589748327,45.48198060203744
"663a9a210ac9110019566a7f","OCC-2405YW05958428","001","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-04-14T20:00:00Z","2024-09-30T19:59:59Z","Égouts et aqueducs - Excavation","Coolbrook entre Côte-Saint-Luc et Queen-Mary","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Michaudville","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.62727498167438,45.48157423652796
"663d10978a538f0019bc94ba","OCC-2405AI07641556","1653132","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-05-19T20:00:00Z","2024-09-30T19:59:59Z","Trottoirs - Construction","Baldwin entre De Grosbois et Baldwin","Entrepreneur sous contrat avec la Ville de Montréal","Charex inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.53699670379618,45.60531345758669
"65c25ff8898194001298ea11","OCC-2402QT04968250","505801","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-02-06T19:00:00Z","2024-12-24T18:59:59Z","Autre","Pie-IX entre Notre-Dame et Pierre-De Coubertin","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54131003100196,45.55019346611712
"663d0f7a9aae9b0019c5a711","OCC-2405EV08324063","1653132","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-05-19T20:00:00Z","2024-09-30T19:59:59Z","Trottoirs - Construction","A.-A.-Desroches entre Hochelaga et Saint-Émile","Entrepreneur sous contrat avec la Ville de Montréal","Charex inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.5222392530368,45.59541197380621
"663d15d38a538f0019bc9622","OCC-2405IX18721410",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-06-09T20:00:00Z","2024-09-04T19:59:59Z","Autre","Boyer entre Mont-Royal et Généreux","Organisation publique ou son sous-traitant","CARREFOUR DU PLATEAU MONT-ROYAL","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.57998549061956,45.52741760950698
"65c263ac898194001298ea9e","OCC-2402CM06761286","505801","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-02-11T19:00:00Z","2024-12-24T18:59:59Z","Autre","Pie-IX entre Notre-Dame et Pierre-De Coubertin","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54111972761959,45.55038472399144
"65b2db9b8618e3001935bdbb","OCC-2402LW07560088",,"Ahuntsic-Cartierville","Travaux","Permis émis","2024-02-29T19:00:00Z","2025-03-01T18:59:59Z","Construction/rénovation avec excavation","De Beauharnois entre Saint-Laurent et Clark","Organisation publique ou son sous-traitant","Cegerco","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00","07:00","18:00",,,"2024-07-10T19:41:18Z",-73.64493966886002,45.54237465415957
"65297998e1609b0019abb339","OCC-2310KT10998918","1617522","Rosemont-La Petite-Patrie","Travaux","Permis émis","2023-10-19T20:00:00Z","2024-09-20T19:59:59Z","Construction/rénovation avec excavation","Parc Maisonneuve, Golf municipal de Montréal","Entrepreneur sous contrat avec la Ville de Montréal","Lanco aménagement","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.55523429043411,45.56088990917803
"663b65a80ac9110019566c18","OCC-2405HK06474995",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2022-05-03T20:00:00Z","2026-06-30T19:59:59Z","Construction/rénovation avec excavation","Édouard-Montpetit entre Vincent-d'Indy et Stirling","Organisation publique ou son sous-traitant","Construction CYBCO inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61288439709176,45.50988041399542
"663b65f8168a0b001de43433","OCC-2405ZB06476124",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2022-11-29T19:00:00Z","2026-06-30T19:59:59Z","Construction/rénovation sans excavation","Édouard-Montpetit entre Vincent-d'Indy et Stirling","Organisation publique ou son sous-traitant","Construction CYBCO inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61293296198122,45.50960844037042
"663b668f168a0b001de43466","OCC-2405XQ06474390",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2021-11-07T19:00:00Z","2026-06-30T19:59:59Z","Construction/rénovation sans excavation","Édouard-Montpetit entre Vincent-d'Indy et Stirling","Organisation publique ou son sous-traitant","Construction CYBCO inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61322544780026,45.50960683603832
"663a9dc80ac9110019566ab4","OCC-2405VF05960903","505801","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-02-18T19:00:00Z","2024-12-24T18:59:59Z","Construction/rénovation avec excavation","Pie-IX entre Notre-Dame et Pierre-De Coubertin","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54430886040691,45.55135917934675
"65c0f4c4ad90ca001a5efd7a","OCC-2402RF03989337",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-02-04T19:00:00Z","2025-02-28T18:59:59Z","Autre","Parc entre Van Horne et Parc","Ville de Montréal",,"t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.6108159684828,45.52575353647124
"663559e2b84da8001958b969","OCC-2405ID02508737",,"Le Sud-Ouest","Travaux","Permis émis","2023-07-10T20:00:00Z","2025-02-28T18:59:59Z","Autre","Eleanor entre William et Barré","RTU (Réseau technique urbain) ou son sous-traitant
","Energir Climatisation et Chauffage Urbain","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56281373363478,45.49315017111485
"66354863b84da8001958b8ac","OCC-2405LX04853482","1652429","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-05-05T20:00:00Z","2024-09-30T19:59:59Z","Autre","Pierre-De Coubertin entre Lacordaire et Louis-Veuillot","Entrepreneur sous contrat avec la Ville de Montréal","Les Excavations Super Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.5402802973717,45.57252515861519
"6639939ea7b8fe0019997cf0","OCC-2405UF06655864","129078","Ville-Marie","Travaux","Permis émis","2024-05-14T20:00:00Z","2024-11-30T18:59:59Z","Entretien","Sainte-Catherine entre Square-Phillips et Union","Entrepreneur sous contrat avec la Ville de Montréal","NORDIKEAU INC","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56891641220129,45.50390412667945
"66354722c41fd60019145419","OCC-2405BH04855104","1652429","Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2024-05-05T20:00:00Z","2024-09-30T19:59:59Z","Autre","Pierre-De Coubertin entre Dickson et Monsabré","Entrepreneur sous contrat avec la Ville de Montréal","Les Excavations Super Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2024-07-10T19:41:18Z",-73.54109053970474,45.57131270194776
"6638e523a7b8fe00199955c4","OCC-2405HI04839792",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-06-24T20:00:00Z","2024-08-30T19:59:59Z","Construction/rénovation sans excavation","Saint-André entre Beaubien et Saint-Zotique","Entreprise","M.C Rainville inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.6033432821901,45.53675668973363
"6638dee7a7b8fe00199952d6","OCC-2405TA04834794",,"Rosemont-La Petite-Patrie","Travaux","Permis émis","2024-05-07T20:00:00Z","2025-04-01T19:59:59Z","Construction/rénovation avec excavation","Dickson entre Sherbrooke et De Jumonville","Entreprise","Pomerleau","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.54991238695607,45.57366455649043
"66350644c41fd600191443f0","OCC-2405LN20426742","10415","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-25T20:00:00Z","2024-12-31T18:59:59Z","Égouts et aqueducs - Réhabilitation","Westmore entre Sherbrooke et Somerled","Entrepreneur sous contrat avec la Ville de Montréal","Roxboro Excavation Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64405672326629,45.45711244288083
"6633e0620668bc0019fdf497","OCC-2405DZ01542107",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-05T20:00:00Z","2024-12-20T18:59:59Z","Autre","Côte-Saint-Luc entre The Boulevard et Bonavista","Entreprise","PRAXIS CONSTRUCTION INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61566242953121,45.48369623394101
"6634fd19b84da8001958a59d","OCC-2405IJ04855791","328902","Ahuntsic-Cartierville","Travaux","Permis émis","2024-05-06T20:00:00Z","2024-09-30T19:59:59Z","Puits d'accès - Construction/réparation","Antoine-Berthelet entre Paul-Morand et Gouin","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.74113241161203,45.52010301913599
"66351ab0b84da8001958ace8","OCC-2405EB08309288",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-12T20:00:00Z","2024-12-24T18:59:59Z","Construction/rénovation sans excavation","Vézina entre Lemieux et Westbury","Organisation publique ou son sous-traitant","Procova Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64506292432421,45.495096474133945
"6633e0b10668bc0019fdf4c3","OCC-2405BP01542899",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-05T20:00:00Z","2024-12-20T18:59:59Z","Autre","The Boulevard entre Victoria et Côte-Saint-Luc","Entreprise","PRAXIS CONSTRUCTION INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.61507631523519,45.48397831223586
"66350ae2c41fd60019144557","OCC-2405BP20411922","10415","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-25T20:00:00Z","2024-12-31T18:59:59Z","Égouts et aqueducs - Réhabilitation","Harley entre Connaught et Broughton","Entrepreneur sous contrat avec la Ville de Montréal","Roxboro Excavation Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64208450045447,45.45350455025802
"663379a1a1eb170019926a53","OCC-2405XJ01279450","Moulin Fleming","LaSalle","Travaux","Permis émis","2024-05-01T20:00:00Z","2024-10-31T19:59:59Z","Autre","Parc Stinson","Entrepreneur sous contrat avec la Ville de Montréal","M.C Rainville inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.65964091908015,45.42620110136464
"6633a00a0668bc0019fddd49","OCC-2405NP02219162",,"Lachine","Travaux","Permis émis","2024-05-07T20:00:00Z","2024-12-20T18:59:59Z","Construction/rénovation avec excavation","Côte-de-Liesse entre 32e et 43e","Organisation publique ou son sous-traitant","Les Entreprises Claude Chagnon Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.71928071687893,45.46471314411318
"6633bb4a0668bc0019fde6e4","OCC-2405MR01448598",,"Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-07-14T20:00:00Z","2024-08-15T19:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Pierre-Le Gardeur entre Notre-Dame et Pierre-Le Gardeur","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.48360789379491,45.70077960174806
"6633bbfd1b3c790019c14991","OCC-2405BU01449357",,"Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2024-07-14T20:00:00Z","2024-08-15T19:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Notre-Dame entre 100e et Pierre-Le Gardeur","RTU (Réseau technique urbain) ou son sous-traitant
","Telecon","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.48353123142111,45.70044391787468
"6633c5570668bc0019fde9b1","OCC-2405DT04887196","1627102","St-Laurent","Travaux","Permis émis","2024-05-12T20:00:00Z","2024-10-31T19:59:59Z","Construction/rénovation avec excavation","Saint-Louis entre Gratton et Vincent","Entrepreneur sous contrat avec la Ville de Montréal","Les Terrassements Multi-paysages Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2024-07-10T19:41:18Z",-73.6805754551154,45.501032579655295
"6632741fa1eb170019925019","OCC-2405VK01478127",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-12-20T18:59:59Z","Construction/rénovation sans excavation","Phillips entre Frère-André et Square-Phillips","Entreprise","1201-1215 Square Phillips Developpement Phase 1 S E C","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56772069672544,45.50354668203899
"65b3d02540b878001959a138","OCC-2402HX00716044","15863","Le Plateau-Mont-Royal","Travaux","Permis émis","2024-02-04T19:00:00Z","2024-09-30T19:59:59Z","Autre","Mentana entre Saint-Grégoire et Gilbert-Langevin","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.59192120908408,45.53239925729722
"66326bc5a1eb170019924efb","OCC-2405IZ01291016","509901","Pierrefonds-Roxboro","Travaux","Permis émis","2024-05-09T20:00:00Z","2024-08-23T19:59:59Z","Égouts et aqueducs - Réhabilitation","Simard entre King et Labelle","Entrepreneur sous contrat avec la Ville de Montréal","Sanexen Services Environnementaux inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.85517328974656,45.48258237049959
"6632753ce9cf700019607224","OCC-2405ZI01480930",,"Ville-Marie","Travaux","Permis émis","2024-04-30T20:00:00Z","2024-12-20T18:59:59Z","Construction/rénovation sans excavation","Cathcart entre Square-Phillips et Square-Phillips","Entreprise","1201-1215 Square Phillips Developpement Phase 1 S E C","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.56815371694873,45.50358311354282
"66327ee7e9cf7000196075a7","OCC-2405XG00638017",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2024-02-11T19:00:00Z","2024-09-30T19:59:59Z","Construction/rénovation avec excavation","Saint-Laurent entre Milton et Prince-Arthur","Entreprise","Broccolini Construction Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.57148456741916,45.51352324163446
"654a79198927e800199126bd","OCC-2311QI05827428","328902","Ahuntsic-Cartierville","Travaux","Permis émis","2023-05-27T20:00:00Z","2024-12-23T18:59:59Z","Construction/rénovation avec excavation","Joseph-Saucier entre Jean-Bourdon et Gouin","Entrepreneur sous contrat avec la Ville de Montréal","Loiselle inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.74252158803709,45.51814355924305
"66313b789df5bc00190a8ff1","OCC-2405MX18802752","10415","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2024-05-21T20:00:00Z","2024-12-31T18:59:59Z","Autre","Somerled entre West Broadway et Westmore","Entrepreneur sous contrat avec la Ville de Montréal","Roxboro Excavation Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2024-07-10T19:41:18Z",-73.64581380111653,45.45821277647178
