id_request,streetid,streetimpactwidth,streetimpacttype,nbfreeparkingplace,sidewalk_blockedtype,backsidewalk_blockedtype,bikepath_blockedtype,name,shortname,fromname,fromshortname,toname,toshortname,length,isarterial,stmimpact_blockedtype,otherproviderimpact_blockedtype,reservedlane_blockedtype
"66041c8adad56300197b5b17","avenue Martin ","6-9 mètres","Rue barrée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","avenue Martin ","Martin","avenue Jean-Bourdon ","Jean-Bourdon","boulevard Gouin Ouest ","Gouin",117.59,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66041aa6dad56300197b5a9c","boulevard Toupin ","0-3 mètres","Voie de stationnement obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","boulevard Toupin ","Toupin","boulevard Gouin Ouest ","Gouin","avenue Albert-LeSage ","Albert-LeSage",81.03,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66042069dad56300197b5bfa","rue Stanley ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Stanley ","Stanley","rue Sainte-Catherine Ouest ","Sainte-Catherine","boulevard De Maisonneuve Ouest ","De Maisonneuve",177.37,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6660b717eb488b0019cfdcd7","rue Chambord ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Chambord ","Chambord","rue Jean-Talon Est ","Jean-Talon","rue De Castelnau Est ","De Castelnau",164.73,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6661d55ce07b250012ef7b36","rue Saint-Antoine Ouest ","9-12 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Antoine Ouest ","Saint-Antoine","avenue Atwater ","Atwater","avenue Brewster ","Brewster",355.62,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"6661f400e07b250012ef84e7","boulevard Pie-IX ","0-3 mètres","Voie de stationnement obstruée",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Pie-IX ","Pie-IX","rue Port-de-Montréal ","Port-de-Montréal","rue Notre-Dame Est ","Notre-Dame",111.37,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6661c1b1e07b250012ef7488","avenue Armand-Chaput ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Obstrué","Aucun impact / non applicable","avenue Armand-Chaput ","Armand-Chaput","boulevard Henri-Bourassa Est ","Henri-Bourassa","avenue Armand-Chaput ","Armand-Chaput",572.9,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"66609e97eb488b0019cfd55e","avenue Larose ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Larose ","Larose","rue Sauvé Est ","Sauvé","rue Sauriol Est ","Sauriol",269.15,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6660bd53c307490019f1a569","avenue de l'Esplanade ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue de l'Esplanade ","Esplanade","rue Prieur Ouest ","Prieur","boulevard Henri-Bourassa Ouest ","Henri-Bourassa",244.29,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6660c1b6eb488b0019cfdf52","pont de la Concorde ","3-6 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","pont de la Concorde ","Concorde","avenue Pierre-Dupuy ","Pierre-Dupuy","avenue Pierre-Dupuy ","Pierre-Dupuy",664.34,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6661a4e9f553270012979351","rue Larivière ","3-6 mètres","Voie de stationnement et voie de circulation obstruées",0,"Barré","Aucun impact / non applicable","Aucun impact / non applicable","rue Larivière ","Larivière","avenue De Lorimier ","De Lorimier","rue Parthenais ","Parthenais",115.85,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fd97afd7841100194d8421","rue Deslauriers ","0-3 mètres","Voie de stationnement obstruée",4,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Deslauriers ","Deslauriers","chemin de la Côte-de-Liesse ","Côte-de-Liesse","chemin de la Côte-de-Liesse ","Côte-de-Liesse",119.55,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"6660720a41998f0019637e72","place Saint-Germain ","0-3 mètres","Voie de stationnement obstruée",2,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","place Saint-Germain ","Saint-Germain","boulevard Gouin Ouest ","Gouin","place Saint-Germain ","Saint-Germain",120.45,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"665f7d0d1a67d30012cc256b","rue Poincaré ","0-3 mètres","Voie de stationnement obstruée",2,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Poincaré ","Poincaré","place Deschamps ","Deschamps","boulevard Gouin Ouest ","Gouin",138.76,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"666063a341998f0019637acf","rue Saint-Antoine Ouest ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Antoine Ouest ","Saint-Antoine","rue Saint-Urbain ","Saint-Urbain","rue Saint-François-Xavier ","Saint-François-Xavier",138.07,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fda184ec4c4a001952faec","boulevard Décarie ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","boulevard Décarie ","Décarie","boulevard Marcel-Laurin ","Marcel-Laurin","autoroute 15 ","15",44.43,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fdcdd6ec4c4a001953031e","boulevard De Maisonneuve Est ","3-6 mètres","Voie de circulation obstruée",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","boulevard De Maisonneuve Est ","De Maisonneuve","rue Saint-Hubert ","Saint-Hubert","rue Saint-Christophe ","Saint-Christophe",60.59,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fc2a37fafa78001902ad0a","chemin de la Côte-de-Liesse ","0-3 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","chemin de la Côte-de-Liesse ","Côte-de-Liesse","rue Migneron ","Migneron","chemin de la Côte-de-Liesse ","Côte-de-Liesse",2096.99,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fc2a37fafa78001902ad0a","rue McArthur ","0-3 mètres","Voie de circulation obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue McArthur ","McArthur","rue Merizzi ","Merizzi","rue Ness ","Ness",59.88,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fca486ec4c4a001952ec67","rue Wellington ","0-3 mètres","Aucun impact / non applicable",0,"Obstrué (un passage piéton de 1,5 m est conservé)","Aucun impact / non applicable","Aucun impact / non applicable","rue Wellington ","Wellington","autoroute 10 ","10","autoroute 10 ","10",28.27,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fc9616ec4c4a001952eb6d","rue Saint-Dominique ","0-3 mètres","Voie de stationnement obstruée",4,"Barré","Barré","Aucun impact / non applicable","rue Saint-Dominique ","Saint-Dominique","rue Marie-Anne Est ","Marie-Anne","rue Cérat ","Cérat",116.06,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fc9616ec4c4a001952eb6d","rue Marie-Anne Est ","0-3 mètres","Voie de circulation obstruée",0,"Barré","Barré","Aucun impact / non applicable","rue Marie-Anne Est ","Marie-Anne","boulevard Saint-Laurent ","Saint-Laurent","rue Saint-Dominique ","Saint-Dominique",66.79,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fca5cfec4c4a001952ec75","rue Wellington ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Wellington ","Wellington","rue de la Congrégation ","Congrégation","rue Sainte-Madeleine ","Sainte-Madeleine",76.07,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65fb2dac0bb04500191a0a7e","boulevard Gouin Ouest ","3-6 mètres","Voie de circulation obstruée",3,"Obstrué (un passage piéton de 1,5 m est conservé)","Barré","Barrée","boulevard Gouin Ouest ","Gouin","boulevard Toupin ","Toupin","avenue Albert-Prévost ","Albert-Prévost",204.53,"t","Déplacer","Aucun impact / non applicable","Aucun impact / non applicable"
"65f9e762cdca0f00192bbb7b","rue Berri ","0-3 mètres","Voie de stationnement obstruée",5,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Berri ","Berri","rue Saint-Antoine Est ","Saint-Antoine","avenue Viger Est ","Viger",100.96,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"665f3878327bd0001288a721","voie Non-nommée ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","voie Non-nommée ","Non-nommée","rue Bougainville ","Bougainville","boulevard Décarie ","Décarie",37.3,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"665f3878327bd0001288a721","rue Bougainville ","3-6 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Bougainville ","Bougainville","boulevard Décarie ","Décarie","rue De Sorel ","De Sorel",48.82,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65f88619d4e986001993f96e","rue Sainte-Catherine Est ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Sainte-Catherine Est ","Sainte-Catherine","avenue Bourbonnière ","Bourbonnière","avenue d'Orléans ","Orléans",84.06,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"662ff64e9df5bc00190a6e4d","avenue Connaught ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","avenue Connaught ","Connaught","rue Sherbrooke Ouest ","Sherbrooke","rue Portland ","Portland",323.23,"f","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"65f89b93cdca0f00192ba0ad","rue Metcalfe ","0-3 mètres","Voie de stationnement obstruée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Metcalfe ","Metcalfe","place Mount-Royal ","Mount-Royal","boulevard De Maisonneuve Ouest ","De Maisonneuve",126.37,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"662bebb34c8304001298a149","rue Saint-Dominique ","0-3 mètres","Voie de stationnement obstruée",4,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Saint-Dominique ","Saint-Dominique","rue De Boisbriand ","De Boisbriand","boulevard De Maisonneuve Est ","De Maisonneuve",79.86,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
"662bb3fa7e3c12001241e7e9","rue Sainte-Catherine Ouest ","9-12 mètres","Rue barrée",0,"Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable","rue Sainte-Catherine Ouest ","Sainte-Catherine","rue Saint-Urbain ","Saint-Urbain","rue Jeanne-Mance ","Jeanne-Mance",205.7,"t","Aucun impact / non applicable","Aucun impact / non applicable","Aucun impact / non applicable"
