ï»¿OBJECTID,MUNICIPALITE,NORTE,CLSFNCTION,CARACTRTE,ODONYME,ANCIEN_ODONYME,DIRECTION,INTVIRGA,INTVIRDR,VITESSE,LONGUEUR,CAMIONNAGE,GESTIONNAIRE,SHAPE.STLength() 
1264,86042,,Collectrice municipale,<Null>,Rang Ducharme,Chemin Ducharme ,0,0,0,70,3857.04142581,Ville_interdite,Ville,3856.95421575321
1265,86042,,Locale municipale,,Avenue de Capella,,0,0,0,40,67.02662905,Ville_interdite,Ville,67.0266290509973
1266,86042,,Locale municipale,<Null>,Rue Samuel,Rue Samuel ,0,0,0,40,275.48345123,Ville_interdite,Ville,275.476846273666
1267,86042,,Collectrice municipale,<Null>,Avenue LalibertÃ©,Avenue LalibertÃ© ,0,0,0,50,129.79269418,Ville_interdite,Ville,129.792694179025
1268,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,0,0,50,161.89635504,Ville_interdite,Ville,161.896355042169
1269,86042,,Collectrice municipale,<Null>,19e Rue,19e Rue ,0,0,0,50,118.93148783,Ville_interdite,Ville,118.920106467
1270,86042,,Locale municipale,<Null>,Chemin Boissonneault,Rue Boissonneault ,0,0,0,50,760.4398765,Ville_interdite,Ville,760.405203229642
1271,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,1229.04366173,MTQ_interdite,Transports_Qc,1229.04016814187
1272,86042,,Locale municipale,<Null>,Avenue Terry-Fox,Avenue Terry-Fox ,0,0,0,40,154.03605263,Ville_interdite,Ville,154.032528653262
1273,86042,,Collectrice (MTQ),<Null>,Route de Mont-Brun,Chemin de la Pause ,0,0,0,80,1666.22217716,MTQ_interdite,Transports_Qc,1666.22217715574
1274,86042,,Locale municipale,<Null>,Avenue Chadbourne,Avenue Chadbourne ,0,0,0,40,87.06431737,Ville_interdite,Ville,87.0643173669903
1275,86042,,Non MTQ,<Null>,Chemin des Sorbiers,Chemin du Lac-Bellecombe ,0,0,0,30,706.39139482,,Prive,706.249400237524
1276,86042,,Locale municipale,<Null>,Avenue des Ãles,Avenue des Ãles ,0,0,0,40,147.69129586,Ville_interdite,Ville,147.690760815011
1277,86042,,Non MTQ,<Null>,Chemin du Lac-Bellecombe,Chemin du Lac-Bellecombe ,0,0,0,30,211.6091574,,Prive,211.57987167197
1278,86042,,Locale municipale,<Null>,10e Rue,10e Rue ,0,0,0,40,81.20516608,Ville_interdite,Ville,81.2051660837536
1279,86042,101,Nationale,<Null>,Rue Saguenay,Boulevard Reneault ,0,0,0,90,3120.2765373,MTQ_transit,Transports_Qc,3120.24902747098
1280,86042,,Non MTQ,,Chemin du Grand-Duc,Chemin du Lac-Labyrinthe,0,0,0,30,1041.75623143,,Prive,1041.55479760481
1281,86042,,Collectrice (MTQ),<Null>,Route d'Aiguebelle,Rang Hudon ,0,0,0,50,193.892145,MTQ_interdite,Transports_Qc,193.891629033839
1282,86042,,Locale municipale,<Null>,Chemin de la Croix,Rue de la Croix ,0,0,0,20,658.34560043,Ville_interdite,Ville,658.294528857843
1283,86042,,Locale municipale,<Null>,Avenue Carter,Avenue Carter ,0,0,0,40,102.66854429,Ville_interdite,Ville,102.668544286943
1284,86042,,Collectrice municipale,<Null>,10e Rue,10e Rue ,0,0,0,30,96.7858443,Ville_interdite,Ville,96.7834820628799
1285,86042,,Locale municipale,<Null>,Avenue Mercier,Avenue Mercier ,0,0,0,40,77.61090897,Ville_interdite,Ville,77.6109089658148
1286,86042,,Collectrice municipale,<Null>,Rue d'Ãvain,Rue Principale Est,0,0,0,40,796.44385723,Ville_permise,Ville,796.437886506854
1287,86042,,Collectrice municipale,<Null>,Route des Pionniers,Route des Pionniers ,0,0,0,30,291.14241048,Ville_permise,Ville,291.138975466149
1288,86042,,Locale municipale,<Null>,Rue Pharand,Rue Pharand ,0,0,0,40,227.86697695,Ville_interdite,Ville,227.857317086965
1289,86042,,Non MTQ,<Null>,Chemin du Lac-Labyrinthe,Chemin du Lac-Labyrinthe ,0,0,0,40,1930.76485814,,Prive,1930.68377066774
1290,86042,,Artere municipale,<Null>,Rue Saguenay,Rue Saguenay ,0,0,0,50,97.13470498,Ville_interdite,Ville,97.1347049833374
1291,86042,,Non MTQ,,Chemin Charron,,0,0,0,15,116.03280735,,Prive,116.032807345248
1292,86042,,Locale municipale,<Null>,Chemin JoannÃ¨s-Vaudray,Chemin JoannÃ¨s-Vaudray ,0,0,0,70,143.17933929,Ville_interdite,Ville,143.169717735024
1293,86042,,Locale municipale,<Null>,Rue Pinder Ouest,Rue Pinder Ouest,2,0,0,40,143.6121337,Ville_interdite,Ville,143.606057064706
1294,86042,,Locale municipale,<Null>,Rue Monastesse,Rue Monastesse ,0,0,0,30,158.06604069,Ville_interdite,Ville,158.065825353268
1295,86042,,Locale municipale,<Null>,Avenue Sainte-Anne,Avenue Ste-Anne ,0,0,0,40,55.41668532,Ville_interdite,Ville,55.4166853156159
1296,86042,,Locale municipale,<Null>,Avenue des Bouleaux,Avenue des Bouleaux ,0,0,0,40,87.78065056,Ville_interdite,Ville,87.7806505576827
1297,86042,,Locale municipale,<Null>,20e Rue,20e Rue ,0,0,0,40,32.20029052,Ville_interdite,Ville,32.2002905230683
1298,86042,101,Nationale,<Null>,Boulevard Rideau,Route 101 ,0,0,0,90,1670.48260823,MTQ_transit,Transports_Qc,1670.47584810952
1299,86042,101,Nationale,Bretelle,Rue Saguenay,,1,1,0,40,196.23351101,MTQ_transit,Transports_Qc,196.233511013214
1300,86042,,Locale municipale,<Null>,Rue Taschereau Ouest,Rue Taschereau Ouest,0,0,0,40,76.76448224,Ville_interdite,Ville,76.7606580564568
1301,86042,,Locale municipale,<Null>,Avenue Thompson,Avenue Thompson ,0,0,0,40,50.82732016,Ville_interdite,Ville,50.8273201564867
1302,86042,,Locale municipale,<Null>,Rue Monseigneur-Chagnon,Rue Monseigneur-Chagnon ,0,0,0,40,93.00733894,Ville_interdite,Ville,93.0073389388709
1303,86042,,Locale municipale,<Null>,Avenue Richelieu,Avenue Richelieu ,0,0,0,40,181.306345,Ville_interdite,Ville,181.306344997217
1304,86042,,Locale municipale,<Null>,Avenue Bernard,Avenue Bernard ,0,0,0,40,85.53706599,Ville_interdite,Ville,85.5370659853376
1305,86042,101,Nationale,<Null>,Chemin Bradley,Chemin Bradley ,0,0,0,80,1826.45900871,MTQ_transit,Transports_Qc,1826.45069912866
1306,86042,,Locale municipale,<Null>,Rang ChaÃ®nÃ©,Rang des Collines ,0,0,0,70,14.01624494,Ville_interdite,Ville,14.0162449397119
1307,86042,,Locale municipale,,Rue Saguenay,Rue Saguenay ,0,0,0,40,93.58518079,Ville_interdite,Ville,93.5800032899396
1308,86042,,Non MTQ,<Null>,Chemin Chez Ben,Chemin Chez Ben ,0,0,0,30,5.99803017,,Prive,5.99803016747999
1309,86042,,Locale municipale,<Null>,Avenue RÃ©mi-Jodoin,Avenue RÃ©mi-Jodoin ,0,0,0,40,51.63656773,Ville_interdite,Ville,51.6264815985422
1310,86042,101,Nationale,<Null>,Rue Saguenay,Rue Saguenay ,0,0,0,70,682.10077401,MTQ_transit,Transports_Qc,682.10077400863
1311,86042,,Locale municipale,<Null>,Rue Notre-Dame,Rue Notre-Dame ,0,0,0,30,142.58029796,Ville_interdite,Ville,142.580297955222
1312,86042,101,Nationale,<Null>,Boulevard Rideau,Route Renault Ouest,0,0,0,90,140.47333786,MTQ_transit,Transports_Qc,140.472947823257
1313,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,0,0,50,66.31164108,Ville_interdite,Ville,66.311641082166
1314,86042,,Locale municipale,<Null>,20e Rue,20e Rue ,0,0,0,40,96.46787483,Ville_interdite,Ville,96.4678748293959
1315,86042,117,Nationale,<Null>,Route du Mont-Chaudron,Route 117 ,0,0,0,90,889.08109173,MTQ_transit,Transports_Qc,889.075841344493
1316,86042,,Locale municipale,<Null>,Chemin JoannÃ¨s-Vaudray,Chemin JoannÃ¨s-Vaudray ,0,0,0,70,124.27080474,Ville_interdite,Ville,124.270804737476
1317,86042,101,Nationale,<Null>,Boulevard Rideau,Route 101 ,0,0,0,90,4904.81091547,MTQ_transit,Transports_Qc,4904.80404859371
1318,86042,,Collectrice (MTQ),<Null>,Route de Mont-Brun,Chemin de la Pause ,0,0,0,80,7649.04638108,MTQ_interdite,Transports_Qc,7648.9661882632
1319,86042,,Collectrice municipale,<Null>,Rue Tardif Est,Rue Tardif Est,0,0,0,40,91.33322987,Ville_interdite,Ville,91.3332298726606
1320,86042,,Locale municipale,<Null>,Rue RÃ©al-Caouette,Rue RÃ©al-Caouette ,0,0,0,40,18.9861,Ville_interdite,Ville,18.9861
1321,86042,101,Nationale,<Null>,Boulevard Rideau,Route Renault Ouest,0,0,0,90,105.10589838,MTQ_transit,Transports_Qc,105.103959491674
1322,86042,101,Nationale,Carrefour giratoire,Rue Saguenay,,1,0,0,25,49.74103862,MTQ_transit,Transports_Qc,49.7083585822563
1323,86042,,Artere municipale,<Null>,Rue Gamble Ouest,Rue Gamble Ouest,2,0,0,50,68.72856845,Ville_interdite,Ville,68.7237829885123
1324,86042,,Locale municipale,,Chemin de la Grande-Place,,0,0,0,40,78.65934808,Ville_interdite,Ville,78.6542556699848
1325,86042,101,Locale municipale,,Rue Saguenay,Rue Saguenay ,0,0,0,40,51.91664506,Ville_interdite,Ville,51.912588083063
1326,86042,,Collectrice municipale,<Null>,Rue Caron,Rue Caron ,0,0,0,40,413.12210228,Ville_interdite,Ville,413.101936094563
1327,86042,,Locale municipale,<Null>,Rang du Sommet,Rang de la Montagne ,0,0,0,30,220.3100642,Ville_interdite,Ville,220.274258726012
1328,86042,,Locale municipale,<Null>,Rue Ãmile-Dussault,Rue Ãmile-Dussault ,0,0,0,40,31.77099727,Ville_interdite,Ville,31.770997274707
1329,86042,,Locale municipale,,Rue du Platine,,0,0,0,40,137.09006287,Ville_interdite,Ville,137.081477071303
1330,86042,,Artere municipale,<Null>,Boulevard Rideau,Boulevard Rideau ,1,0,0,50,178.01898262,Ville_interdite_5_essieux,Ville,178.014001259005
1331,86042,391,Artere municipale,<Null>,Avenue QuÃ©bec,Avenue QuÃ©bec ,0,0,0,50,93.77408443,Ville_permise,Ville,93.7740844254772
1332,86042,101,Nationale,<Null>,Rue Saguenay,Rue Saguenay ,0,0,0,90,135.39459577,MTQ_transit,Transports_Qc,135.393083568466
1333,86042,,Locale municipale,<Null>,Place Tourigny,Place Tourigny ,0,0,0,40,20.11010806,Ville_interdite,Ville,20.1101080559907
1334,86042,,Locale municipale,<Null>,Rue Caron,Rue Caron ,0,0,0,40,34.13578243,Ville_permise,Ville,34.1357824307187
1335,86042,,Collectrice municipale,<Null>,Rue Caron,Rue Caron ,0,0,0,40,113.59258954,Ville_interdite,Ville,113.592589542188
1336,86042,,Locale municipale,<Null>,Rue de la Montagne,Rue de la Montagne ,0,0,0,40,101.11296397,Ville_interdite,Ville,101.102739420721
1337,86042,,Locale municipale,<Null>,Avenue Provencher,Avenue Provencher Nord,0,0,0,40,80.27989638,Ville_interdite,Ville,80.2788903958605
1338,86042,,Locale municipale,<Null>,Chemin JoannÃ¨s-Vaudray,Chemin JoannÃ¨s-Vaudray ,0,0,0,70,495.62155094,Ville_interdite,Ville,495.608202854468
1339,86042,117,Nationale,<Null>,Route du Mont-Chaudron,Route 117 ,0,0,0,90,8441.27483387,MTQ_transit,Transports_Qc,8441.22276932222
1340,86042,,Locale municipale,<Null>,Rue GagnÃ©,Rue GagnÃ© ,0,0,0,40,168.19281938,Ville_interdite,Ville,168.192819381714
1341,86042,,Locale municipale,<Null>,Rang Jolicoeur,Chemin Jolicoeur ,0,0,0,40,630.13496037,Ville_interdite,Ville,630.101864819256
1342,86042,,Non MTQ,,Chemin du Grand-Pic,Chemin du Lac-Labyrinthe,0,0,0,30,1156.05123045,,Prive,1155.91751027441
1343,86042,,Locale municipale,<Null>,Rue Tardif Est,Rue Tardif Est,0,0,0,40,44.13579141,Ville_interdite,Ville,44.1357914075413
1344,86042,393,Nationale,<Null>,Route de Duparquet,Route de Duparquet ,0,0,0,90,3618.50083434,MTQ_transit,Transports_Qc,3618.48938970665
1345,86042,,Artere municipale,<Null>,Avenue QuÃ©bec,Avenue QuÃ©bec ,0,0,0,50,31.74439757,Ville_permise,Ville,31.744397570595
1346,86042,,Collectrice municipale,<Null>,Rue Monseigneur-Latulipe Ouest,Rue Monseigneur-Latulipe Ouest,2,0,0,40,192.57503322,Ville_interdite,Ville,192.563532116601
1347,86042,117,Nationale,,Route Osisko,,0,0,0,90,2752.5823421,MTQ_transit,Transports_Qc,2752.58234210383
1348,86042,,Locale municipale,<Null>,Rue du Puits,Rue du Puits ,0,0,0,20,156.9980072,Ville_interdite,Ville,156.998007198602
1349,86042,,Collectrice municipale,<Null>,Rang Sawyer,Rangs 1 et 2 Ouest,0,0,0,70,195.40794857,Ville_interdite,Ville,195.407948566325
1350,86042,,Non MTQ,<Null>,Chemin du Lac-Labyrinthe,Chemin du Lac-Labyrinthe,0,0,0,70,1717.6876417,,Prive,1717.67910786824
1351,86042,101,Nationale,<Null>,Boulevard Rideau,Route 101 ,0,0,0,90,594.05463738,MTQ_transit,Transports_Qc,594.053807328947
1352,86042,,Locale municipale,<Null>,Rue Pinder Est,Rue Pinder Est,2,0,0,40,172.35989204,Ville_interdite,Ville,172.354540708612
1353,86042,,Non MTQ,<Null>,Chemin Courchesne,Rue Courchesne ,0,0,0,30,244.51890707,,Prive,244.505414746782
1354,86042,,Locale municipale,<Null>,Rue du Bois-Vert,Rue du Bois-Vert ,0,0,0,40,279.78372453,Ville_interdite,Ville,279.783239531703
1355,86042,,Locale municipale,<Null>,6e Rue,6e Rue ,0,0,0,40,206.49290481,Ville_interdite,Ville,206.492904810262
1356,86042,,Artere municipale,<Null>,Avenue du Lac,Avenue du Lac ,2,1,0,50,99.82366717,Ville_interdite,Ville,99.8054708569153
1357,86042,,Locale municipale,<Null>,Avenue Horne,Avenue Horne ,0,0,0,40,88.49714443,Ville_interdite,Ville,88.4971444313318
1358,86042,,Non MTQ,<Null>,Chemin Hector,Chemin Charette Sud,0,0,0,25,18.73596043,,Prive,18.7359604315367
1359,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Route 391 ,0,0,0,50,9.86270548,MTQ_interdite,Transports_Qc,9.86270547973527
1360,86042,,Locale municipale,<Null>,11e Rue,11e Rue ,0,0,0,40,20.3043548,Ville_interdite,Ville,20.2995377367829
1361,86042,,Locale municipale,<Null>,Rang du Quai,Rangs 1 et 2 Est,0,0,0,40,174.45774722,Ville_interdite,Ville,174.45774721545
1362,86042,,Locale municipale,<Null>,Rue Monseigneur-RhÃ©aume Est,Rue Monseigneur-RhÃ©aume Est,2,0,0,40,113.9106467,Ville_interdite,Ville,113.910646697468
1363,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,1617.24703359,MTQ_interdite,Transports_Qc,1617.24464211686
1364,86042,,Locale municipale,<Null>,Place Labelle,Place Gauthier ,0,0,0,40,45.41641416,Ville_interdite,Ville,45.4164141550535
1365,86042,,Locale municipale,<Null>,Rue Cardinal-BÃ©gin Est,Rue Cardinal-BÃ©gin Est,0,0,0,40,51.24708089,Ville_interdite,Ville,51.247080885549
1366,86042,,Locale municipale,<Null>,Chemin de la Descente,Chemin du Lac-Preissac ,0,0,0,30,489.17367674,,Prive,489.173676740256
1367,86042,,Locale municipale,<Null>,18e Rue,18e Rue ,0,0,0,40,48.43383361,Ville_interdite,Ville,48.4338336134979
1368,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,202.89795399,Ville_permise,Ville,202.897953988896
1369,86042,,Locale municipale,<Null>,Place Lory,Place Lory ,0,0,0,40,196.44152966,Ville_interdite,Ville,196.433590048952
1370,86042,,Locale municipale,<Null>,Rue Tardif Est,Rue Tardif Est,0,0,0,40,203.13194643,Ville_interdite,Ville,203.131946434651
1371,86042,101,Nationale,<Null>,Rue Saguenay,Boulevard Reneault ,0,0,0,90,1004.34537246,MTQ_transit,Transports_Qc,1004.3443668563
1372,86042,117,Nationale,<Null>,Avenue LariviÃ¨re,Route 117 ,0,1,0,90,145.07223071,MTQ_transit,Transports_Qc,145.070934779555
1373,86042,,Locale municipale,<Null>,7e Rue,7e Rue ,0,0,0,40,69.58523612,Ville_interdite,Ville,69.5852361240515
1374,86042,,Non MTQ,<Null>,Chemin Hector,Chemin Charette Sud,0,0,0,25,342.84817256,,Prive,342.830295329906
1375,86042,,Locale municipale,<Null>,Chemin de la Croix,Rue de la Croix ,0,0,0,20,91.87719578,Ville_interdite,Ville,91.8765233210273
1376,86042,117,Nationale,<Null>,Avenue LariviÃ¨re,Route 117 ,0,0,0,90,4489.41251463,MTQ_transit,Transports_Qc,4489.40539108738
1377,86042,,Locale municipale,<Null>,Rue Charbonneau,Rue Charbonneau ,0,0,0,40,93.13174271,Ville_interdite,Ville,93.1317427076827
1378,86042,,Locale municipale,<Null>,Chemin Beauchamp,Chemin Beauchamp ,0,0,0,30,635.46752446,Ville_interdite,Ville,635.444764225455
1379,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,1417.2284268,MTQ_interdite,Transports_Qc,1417.21629501209
1380,86042,,Non MTQ,<Null>,Chemin des Chalets,Chemin KinojÃ©vis ,0,0,0,30,1562.87764548,,Prive,1562.78483640564
1381,86042,,Collectrice municipale,<Null>,Avenue Dallaire,Avenue Dallaire ,0,2,0,50,59.06305183,Ville_interdite,Ville,59.0630518319194
1382,86042,,Locale municipale,<Null>,Rue des Grands-Espaces,Rue des Grands-Espaces ,0,0,0,30,59.2221484,Ville_interdite,Ville,59.222148399142
1383,86042,,Non MTQ,<Null>,Chemin des Soeurs,Chemin des Soeurs ,0,0,0,30,171.92151073,,Prive,171.906764657099
1384,86042,,Locale municipale,<Null>,Chemin Chevalier,Chemin Chevalier ,0,0,0,50,727.62624701,Ville_interdite,Ville,727.564624432449
1385,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Boulevard TÃ©miscamingue ,0,0,0,90,785.40754903,MTQ_interdite,Transports_Qc,785.405704899796
1386,86042,,Locale municipale,<Null>,Avenue Gauthier,Avenue Gauthier ,0,0,0,40,82.91542968,Ville_interdite,Ville,82.9154296767495
1387,86042,,Locale municipale,<Null>,Avenue Gatineau,Avenue Gatineau ,0,0,0,40,140.3911292,Ville_interdite,Ville,140.391129195962
1388,86042,,Collectrice municipale,<Null>,MontÃ©e Laframboise,MontÃ©e Laframboise ,0,0,0,40,216.39942864,Ville_interdite,Ville,216.399428642896
1389,86042,,Locale municipale,<Null>,Avenue Lajoie,Avenue Lajoie ,0,0,0,40,205.19027457,Ville_interdite,Ville,205.169500768764
1390,86042,,Locale municipale,<Null>,Rue MontrÃ©al Ouest,Rue MontrÃ©al Ouest,0,0,0,40,186.67305134,Ville_interdite,Ville,186.67097692909
1391,86042,,Locale municipale,<Null>,Rue Mantha,Rue Mantha ,0,0,0,40,303.21750638,Ville_permise,Ville,303.211803847012
1392,86042,,Locale municipale,,Chemin du Forestier,Sans nom,0,0,0,30,573.06278405,,Prive,573.0438686608
1393,86042,,Locale municipale,<Null>,Chemin de la Baie-Verte,Rue de la Baie-Verte ,0,0,0,70,141.46420552,Ville_interdite,Ville,141.463599080162
1394,86042,,Collectrice municipale,<Null>,Rue Iberville Ouest,Rue Iberville Ouest,0,0,0,50,202.26600625,Ville_interdite,Ville,202.266006247046
1395,86042,,Locale municipale,,Avenue de l'AÃ©roport,Avenue de l'AÃ©roport,0,,,25,232.00272193,,Ville,232.002721933954
1396,86042,,Locale municipale,<Null>,Rue Martin,Rue Martin ,0,0,0,40,77.49272075,Ville_interdite,Ville,77.4927207549199
1397,86042,101,Nationale,<Null>,Rue Saguenay,Rue Saguenay ,0,0,0,70,135.05579208,MTQ_transit,Transports_Qc,135.055792079017
1398,86042,,Locale municipale,<Null>,Chemin de la Baie-Ã -l'Orignal,Rue Gaudet et Rue de la Conservation,0,0,0,50,1034.67503754,Ville_interdite,Ville,1034.63350211216
1399,86042,391,Collectrice (MTQ),<Null>,Boulevard TÃ©miscamingue,Route 391 ,0,0,0,40,183.90831589,MTQ_interdite,Transports_Qc,183.907230101278
1400,86042,,Locale municipale,<Null>,Avenue Fortin,Avenue Fortin ,0,0,0,40,96.34397311,Ville_interdite,Ville,96.3439731070398
1401,86042,,Locale municipale,<Null>,Rue Darveau,Rue Darveau ,0,0,0,40,121.09536741,Ville_interdite,Ville,121.095367405561
1402,86042,,Non MTQ,<Null>,Chemin Grenier,Chemin Grenier ,0,0,0,30,681.87280376,,Prive,681.816089052313
1403,86042,,Locale municipale,<Null>,Avenue Angers,Avenue Angers ,0,0,0,40,77.91336535,Ville_interdite,Ville,77.9133653487405
1404,86042,,Locale municipale,<Null>,Avenue Nadon,Avenue Nadon ,0,0,0,40,85.10882319,Ville_interdite,Ville,85.10390698765
1405,86042,101,Nationale,Bretelle,Chemin Bradley,Chemin Bradley ,1,1,0,70,137.77014533,MTQ_transit,Transports_Qc,137.753495558897
1406,86042,,Locale municipale,<Null>,8e Rue,8e Rue ,0,0,0,40,59.35658001,Ville_interdite,Ville,59.3515688412513
1407,86042,,Locale municipale,<Null>,Rue Monseigneur-RhÃ©aume Est,Rue Monseigneur-RhÃ©aume Est,0,0,0,40,179.17022373,Ville_interdite,Ville,179.170223725484
1408,86042,,Collectrice municipale,<Null>,9e Rue,9e Rue ,0,0,0,50,110.45450264,Ville_interdite,Ville,110.45080786178
1409,86042,,Artere municipale,<Null>,Avenue LariviÃ¨re,Avenue LariviÃ¨re ,0,0,0,50,109.46035457,Ville_interdite,Ville,109.460354570776
1410,86042,,Artere municipale,<Null>,Boulevard Rideau,Boulevard Rideau ,0,0,0,50,252.54817958,Ville_permise,Ville,252.548179576212
1411,86042,,Locale municipale,<Null>,Rue Monseigneur-Chagnon,Rue Monseigneur-Chagnon ,0,0,0,40,82.11270636,Ville_interdite,Ville,82.1127063568727
1412,86042,,Locale municipale,<Null>,Avenue Principale,Avenue Principale ,0,2,0,40,95.56820576,Ville_interdite,Ville,95.5682057567869
1413,86042,,Locale municipale,<Null>,Rue Fernand-Veilleux,Rue Fernand-Veilleux ,0,0,0,40,95.61990886,Ville_interdite,Ville,95.6199088613872
1414,86042,101,Nationale,<Null>,Rue Saguenay,Boulevard Reneault ,0,0,0,90,5676.70701361,MTQ_transit,Transports_Qc,5676.6745377266
1415,86042,,Artere municipale,<Null>,Boulevard Rideau,Boulevard Rideau ,2,0,0,50,108.39331584,Ville_interdite_5_essieux,Ville,108.392080897301
1416,86042,,Locale municipale,<Null>,Rue Lorraine,Rue Lorraine ,0,0,0,40,317.59903903,Ville_interdite,Ville,317.569128399129
1417,86042,,Locale municipale,<Null>,Avenue Fortin,Avenue Fortin ,0,0,0,40,75.58664549,Ville_interdite,Ville,75.5866454940623
1418,86042,,Locale municipale,<Null>,10e Rue,10e Rue ,0,0,0,40,82.81679369,Ville_interdite,Ville,82.8167936931272
1419,86042,,Non MTQ,<Null>,Chemin Arthur-Doyon,Chemin Arthur-Doyon ,0,0,0,80,3000.72780515,,Prive,3000.68571308462
1420,86042,,Locale municipale,<Null>,Rue Lafond,Rue Lafond ,0,0,0,40,78.93731551,Ville_interdite,Ville,78.9373155070528
