id_station,timestamp_local,compte_dir_nord,compte_dir_sud,compte_dir_est,compte_dir_ouest,compte_total
V01,2020-06-22T04:30:00-04,,,0,0,0
V01,2020-06-22T04:45:00-04,,,0,0,0
V01,2020-06-22T05:00:00-04,,,0,0,0
V01,2020-06-22T05:15:00-04,,,0,0,0
V01,2020-06-22T05:30:00-04,,,0,0,0
V01,2020-06-22T05:45:00-04,,,1,1,2
V01,2020-06-22T06:00:00-04,,,1,0,1
V01,2020-06-22T06:15:00-04,,,0,1,1
V01,2020-06-22T06:30:00-04,,,2,0,2
V01,2020-06-22T06:45:00-04,,,2,1,3
V01,2020-06-22T07:00:00-04,,,2,2,4
V01,2020-06-22T07:15:00-04,,,2,1,3
V01,2020-06-22T07:30:00-04,,,3,2,5
V01,2020-06-22T07:45:00-04,,,1,0,1
V01,2020-06-22T08:00:00-04,,,1,3,4
V01,2020-06-22T08:15:00-04,,,3,2,5
V01,2020-06-22T08:30:00-04,,,3,1,4
V01,2020-06-22T08:45:00-04,,,4,1,5
V01,2020-06-22T09:00:00-04,,,0,2,2
V01,2020-06-22T09:15:00-04,,,2,6,8
V01,2020-06-22T09:30:00-04,,,3,2,5
V01,2020-06-22T09:45:00-04,,,2,0,2
V01,2020-06-22T10:00:00-04,,,2,1,3
V01,2020-06-22T10:15:00-04,,,2,2,4
V01,2020-06-22T10:30:00-04,,,3,0,3
V01,2020-06-22T10:45:00-04,,,9,0,9
V01,2020-06-22T11:00:00-04,,,3,0,3
V01,2020-06-22T11:15:00-04,,,3,5,8
V01,2020-06-22T11:30:00-04,,,2,3,5
V01,2020-06-22T11:45:00-04,,,2,6,8
V01,2020-06-22T12:00:00-04,,,1,1,2
V01,2020-06-22T12:15:00-04,,,0,0,0
V01,2020-06-22T12:30:00-04,,,1,1,2
V01,2020-06-22T12:45:00-04,,,9,2,11
V01,2020-06-22T13:00:00-04,,,2,3,5
V01,2020-06-22T13:15:00-04,,,4,1,5
V01,2020-06-22T13:30:00-04,,,3,1,4
V01,2020-06-22T13:45:00-04,,,3,0,3
V01,2020-06-22T14:00:00-04,,,3,4,7
V01,2020-06-22T14:15:00-04,,,4,1,5
V01,2020-06-22T14:30:00-04,,,2,1,3
V01,2020-06-22T14:45:00-04,,,2,3,5
V01,2020-06-22T15:00:00-04,,,1,0,1
V01,2020-06-22T15:15:00-04,,,2,2,4
V01,2020-06-22T15:30:00-04,,,4,0,4
V01,2020-06-22T15:45:00-04,,,6,1,7
V01,2020-06-22T16:00:00-04,,,3,6,9
V01,2020-06-22T16:15:00-04,,,9,2,11
V01,2020-06-22T16:30:00-04,,,4,0,4
V01,2020-06-22T16:45:00-04,,,0,2,2
V01,2020-06-22T17:00:00-04,,,6,0,6
V01,2020-06-22T17:15:00-04,,,4,3,7
V01,2020-06-22T17:30:00-04,,,4,2,6
V01,2020-06-22T17:45:00-04,,,4,1,5
V01,2020-06-22T18:00:00-04,,,5,4,9
V01,2020-06-22T18:15:00-04,,,5,2,7
V01,2020-06-22T18:30:00-04,,,8,2,10
V01,2020-06-22T18:45:00-04,,,4,5,9
V01,2020-06-22T19:00:00-04,,,4,8,12
V01,2020-06-22T19:15:00-04,,,3,2,5
V01,2020-06-22T19:30:00-04,,,5,1,6
V01,2020-06-22T19:45:00-04,,,8,0,8
V01,2020-06-22T20:00:00-04,,,3,7,10
V01,2020-06-22T20:15:00-04,,,3,4,7
V01,2020-06-22T20:30:00-04,,,6,0,6
V01,2020-06-22T20:45:00-04,,,1,1,2
V01,2020-06-22T21:00:00-04,,,2,3,5
V01,2020-06-22T21:15:00-04,,,1,7,8
V01,2020-06-22T21:30:00-04,,,2,0,2
V01,2020-06-22T21:45:00-04,,,0,2,2
V01,2020-06-22T22:00:00-04,,,0,0,0
V01,2020-06-22T22:15:00-04,,,2,0,2
V01,2020-06-22T22:30:00-04,,,0,0,0
V01,2020-06-22T22:45:00-04,,,0,0,0
V01,2020-06-22T23:00:00-04,,,1,0,1
V01,2020-06-22T23:15:00-04,,,0,0,0
V01,2020-06-22T23:30:00-04,,,0,0,0
V01,2020-06-22T23:45:00-04,,,0,0,0
V01,2020-06-23T00:00:00-04,,,0,0,0
V01,2020-06-23T00:15:00-04,,,0,0,0
V01,2020-06-23T00:30:00-04,,,0,0,0
V01,2020-06-23T00:45:00-04,,,0,0,0
V01,2020-06-23T01:00:00-04,,,0,0,0
V01,2020-06-23T01:15:00-04,,,1,1,2
V01,2020-06-23T01:30:00-04,,,1,0,1
V01,2020-06-23T01:45:00-04,,,0,0,0
V01,2020-06-23T02:00:00-04,,,0,0,0
V01,2020-06-23T02:15:00-04,,,0,0,0
V01,2020-06-23T02:30:00-04,,,0,0,0
V01,2020-06-23T02:45:00-04,,,0,0,0
V01,2020-06-23T03:00:00-04,,,0,0,0
V01,2020-06-23T03:15:00-04,,,0,0,0
V01,2020-06-23T03:30:00-04,,,0,0,0
V01,2020-06-23T03:45:00-04,,,0,0,0
V01,2020-06-23T04:00:00-04,,,0,0,0
V01,2020-06-23T04:15:00-04,,,0,0,0
V01,2020-06-23T04:30:00-04,,,0,0,0
V01,2020-06-23T04:45:00-04,,,0,0,0
V01,2020-06-23T05:00:00-04,,,0,0,0
V01,2020-06-23T05:15:00-04,,,0,0,0
V01,2020-06-23T05:30:00-04,,,0,1,1
V01,2020-06-23T05:45:00-04,,,0,0,0
V01,2020-06-23T06:00:00-04,,,1,0,1
V01,2020-06-23T06:15:00-04,,,1,0,1
V01,2020-06-23T06:30:00-04,,,0,0,0
V01,2020-06-23T06:45:00-04,,,4,0,4
V01,2020-06-23T07:00:00-04,,,1,2,3
V01,2020-06-23T07:15:00-04,,,5,3,8
V01,2020-06-23T07:30:00-04,,,3,2,5
V01,2020-06-23T07:45:00-04,,,3,0,3
V01,2020-06-23T08:00:00-04,,,1,6,7
V01,2020-06-23T08:15:00-04,,,3,5,8
V01,2020-06-23T08:30:00-04,,,4,4,8
V01,2020-06-23T08:45:00-04,,,4,0,4
V01,2020-06-23T09:00:00-04,,,5,1,6
V01,2020-06-23T09:15:00-04,,,3,2,5
V01,2020-06-23T09:30:00-04,,,2,4,6
V01,2020-06-23T09:45:00-04,,,6,1,7
V01,2020-06-23T10:00:00-04,,,3,2,5
V01,2020-06-23T10:15:00-04,,,4,3,7
V01,2020-06-23T10:30:00-04,,,0,1,1
V01,2020-06-23T10:45:00-04,,,0,2,2
V01,2020-06-23T11:00:00-04,,,5,2,7
V01,2020-06-23T11:15:00-04,,,5,1,6
V01,2020-06-23T11:30:00-04,,,5,2,7
V01,2020-06-23T11:45:00-04,,,13,4,17
V01,2020-06-23T12:00:00-04,,,3,1,4
V01,2020-06-23T12:15:00-04,,,0,1,1
V01,2020-06-23T12:30:00-04,,,2,5,7
V01,2020-06-23T12:45:00-04,,,3,3,6
V01,2020-06-23T13:00:00-04,,,2,2,4
V01,2020-06-23T13:15:00-04,,,2,2,4
V01,2020-06-23T13:30:00-04,,,5,4,9
V01,2020-06-23T13:45:00-04,,,2,4,6
V01,2020-06-23T14:00:00-04,,,1,0,1
V01,2020-06-23T14:15:00-04,,,1,1,2
V01,2020-06-23T14:30:00-04,,,5,2,7
V01,2020-06-23T14:45:00-04,,,3,0,3
V01,2020-06-23T15:00:00-04,,,5,0,5
V01,2020-06-23T15:15:00-04,,,0,4,4
V01,2020-06-23T15:30:00-04,,,4,2,6
V01,2020-06-23T15:45:00-04,,,2,1,3
V01,2020-06-23T16:00:00-04,,,6,0,6
V01,2020-06-23T16:15:00-04,,,6,2,8
V01,2020-06-23T16:30:00-04,,,6,3,9
V01,2020-06-23T16:45:00-04,,,5,2,7
V01,2020-06-23T17:00:00-04,,,7,3,10
V01,2020-06-23T17:15:00-04,,,5,6,11
V01,2020-06-23T17:30:00-04,,,4,3,7
V01,2020-06-23T17:45:00-04,,,1,1,2
V01,2020-06-23T18:00:00-04,,,0,6,6
V01,2020-06-23T18:15:00-04,,,1,1,2
V01,2020-06-23T18:30:00-04,,,2,0,2
V01,2020-06-23T18:45:00-04,,,2,1,3
V01,2020-06-23T19:00:00-04,,,2,3,5
V01,2020-06-23T19:15:00-04,,,0,0,0
V01,2020-06-23T19:30:00-04,,,1,0,1
V01,2020-06-23T19:45:00-04,,,0,1,1
V01,2020-06-23T20:00:00-04,,,2,1,3
V01,2020-06-23T20:15:00-04,,,4,0,4
V01,2020-06-23T20:30:00-04,,,3,2,5
V01,2020-06-23T20:45:00-04,,,1,1,2
V01,2020-06-23T21:00:00-04,,,0,0,0
V01,2020-06-23T21:15:00-04,,,0,0,0
V01,2020-06-23T21:30:00-04,,,0,3,3
V01,2020-06-23T21:45:00-04,,,0,0,0
V01,2020-06-23T22:00:00-04,,,1,0,1
V01,2020-06-23T22:15:00-04,,,0,0,0
V01,2020-06-23T22:30:00-04,,,0,1,1
V01,2020-06-23T22:45:00-04,,,1,0,1
V01,2020-06-23T23:00:00-04,,,1,0,1
V01,2020-06-23T23:15:00-04,,,0,2,2
V01,2020-06-23T23:30:00-04,,,1,0,1
V01,2020-06-23T23:45:00-04,,,0,0,0
V01,2020-06-24T00:00:00-04,,,0,1,1
V01,2020-06-24T00:15:00-04,,,0,2,2
V01,2020-06-24T00:30:00-04,,,0,0,0
V01,2020-06-24T00:45:00-04,,,1,0,1
V01,2020-06-24T01:00:00-04,,,0,0,0
V01,2020-06-24T01:15:00-04,,,0,0,0
V01,2020-06-24T01:30:00-04,,,0,2,2
V01,2020-06-24T01:45:00-04,,,0,0,0
V01,2020-06-24T02:00:00-04,,,0,0,0
V01,2020-06-24T02:15:00-04,,,1,0,1
V01,2020-06-24T02:30:00-04,,,0,0,0
V01,2020-06-24T02:45:00-04,,,0,1,1
V01,2020-06-24T03:00:00-04,,,0,0,0
V01,2020-06-24T03:15:00-04,,,0,0,0
V01,2020-06-24T03:30:00-04,,,0,0,0
V01,2020-06-24T03:45:00-04,,,0,0,0
V01,2020-06-24T04:00:00-04,,,0,0,0
V01,2020-06-24T04:15:00-04,,,0,0,0
V01,2020-06-24T04:30:00-04,,,0,0,0
V01,2020-06-24T04:45:00-04,,,0,0,0
V01,2020-06-24T05:00:00-04,,,0,0,0
V01,2020-06-24T05:15:00-04,,,0,0,0
V01,2020-06-24T05:30:00-04,,,0,1,1
V01,2020-06-24T05:45:00-04,,,0,0,0
V01,2020-06-24T06:00:00-04,,,0,0,0
V01,2020-06-24T06:15:00-04,,,2,0,2
V01,2020-06-24T06:30:00-04,,,0,0,0
V01,2020-06-24T06:45:00-04,,,0,0,0
V01,2020-06-24T07:00:00-04,,,0,0,0
V01,2020-06-24T07:15:00-04,,,0,0,0
V01,2020-06-24T07:30:00-04,,,0,0,0
V01,2020-06-24T07:45:00-04,,,2,0,2
V01,2020-06-24T08:00:00-04,,,0,0,0
V01,2020-06-24T08:15:00-04,,,0,0,0
V01,2020-06-24T08:30:00-04,,,1,0,1
V01,2020-06-24T08:45:00-04,,,0,0,0
V01,2020-06-24T09:00:00-04,,,1,1,2
V01,2020-06-24T09:15:00-04,,,3,5,8
V01,2020-06-24T09:30:00-04,,,7,1,8
V01,2020-06-24T09:45:00-04,,,4,1,5
V01,2020-06-24T10:00:00-04,,,3,1,4
V01,2020-06-24T10:15:00-04,,,4,3,7
V01,2020-06-24T10:30:00-04,,,4,3,7
V01,2020-06-24T10:45:00-04,,,2,4,6
V01,2020-06-24T11:00:00-04,,,1,4,5
V01,2020-06-24T11:15:00-04,,,5,2,7
V01,2020-06-24T11:30:00-04,,,0,4,4
V01,2020-06-24T11:45:00-04,,,7,0,7
V01,2020-06-24T12:00:00-04,,,18,7,25
V01,2020-06-24T12:15:00-04,,,4,6,10
V01,2020-06-24T12:30:00-04,,,3,4,7
V01,2020-06-24T12:45:00-04,,,3,1,4
V01,2020-06-24T13:00:00-04,,,4,5,9
V01,2020-06-24T13:15:00-04,,,1,3,4
V01,2020-06-24T13:30:00-04,,,2,0,2
V01,2020-06-24T13:45:00-04,,,10,1,11
V01,2020-06-24T14:00:00-04,,,9,0,9
V01,2020-06-24T14:15:00-04,,,5,2,7
V01,2020-06-24T14:30:00-04,,,3,3,6
V01,2020-06-24T14:45:00-04,,,9,7,16
V01,2020-06-24T15:00:00-04,,,6,6,12
V01,2020-06-24T15:15:00-04,,,7,10,17
V01,2020-06-24T15:30:00-04,,,13,9,22
V01,2020-06-24T15:45:00-04,,,5,3,8
V01,2020-06-24T16:00:00-04,,,3,8,11
V01,2020-06-24T16:15:00-04,,,7,10,17
V01,2020-06-24T16:30:00-04,,,2,3,5
V01,2020-06-24T16:45:00-04,,,3,3,6
V01,2020-06-24T17:00:00-04,,,8,3,11
V01,2020-06-24T17:15:00-04,,,6,5,11
V01,2020-06-24T17:30:00-04,,,6,8,14
V01,2020-06-24T17:45:00-04,,,9,1,10
V01,2020-06-24T18:00:00-04,,,1,2,3
V01,2020-06-24T18:15:00-04,,,7,3,10
V01,2020-06-24T18:30:00-04,,,3,0,3
V01,2020-06-24T18:45:00-04,,,3,2,5
V01,2020-06-24T19:00:00-04,,,1,5,6
V01,2020-06-24T19:15:00-04,,,9,2,11
V01,2020-06-24T19:30:00-04,,,4,2,6
V01,2020-06-24T19:45:00-04,,,1,0,1
V01,2020-06-24T20:00:00-04,,,3,1,4
V01,2020-06-24T20:15:00-04,,,2,0,2
V01,2020-06-24T20:30:00-04,,,1,1,2
V01,2020-06-24T20:45:00-04,,,0,4,4
V01,2020-06-24T21:00:00-04,,,0,1,1
V01,2020-06-24T21:15:00-04,,,0,0,0
V01,2020-06-24T21:30:00-04,,,0,3,3
V01,2020-06-24T21:45:00-04,,,0,0,0
V01,2020-06-24T22:00:00-04,,,0,0,0
V01,2020-06-24T22:15:00-04,,,2,0,2
V01,2020-06-24T22:30:00-04,,,0,0,0
V01,2020-06-24T22:45:00-04,,,0,0,0
V01,2020-06-24T23:00:00-04,,,2,0,2
V01,2020-06-24T23:15:00-04,,,1,0,1
V01,2020-06-24T23:30:00-04,,,0,0,0
V01,2020-06-24T23:45:00-04,,,0,0,0
V01,2020-06-25T00:00:00-04,,,0,0,0
V01,2020-06-25T00:15:00-04,,,3,0,3
V01,2020-06-25T00:30:00-04,,,1,1,2
V01,2020-06-25T00:45:00-04,,,0,0,0
V01,2020-06-25T01:00:00-04,,,0,0,0
V01,2020-06-25T01:15:00-04,,,0,0,0
V01,2020-06-25T01:30:00-04,,,0,0,0
V01,2020-06-25T01:45:00-04,,,0,0,0
V01,2020-06-25T02:00:00-04,,,0,0,0
V01,2020-06-25T02:15:00-04,,,0,0,0
V01,2020-06-25T02:30:00-04,,,0,1,1
V01,2020-06-25T02:45:00-04,,,1,0,1
V01,2020-06-25T03:00:00-04,,,0,0,0
V01,2020-06-25T03:15:00-04,,,0,0,0
V01,2020-06-25T03:30:00-04,,,0,0,0
V01,2020-06-25T03:45:00-04,,,0,0,0
V01,2020-06-25T04:00:00-04,,,0,0,0
V01,2020-06-25T04:15:00-04,,,0,0,0
V01,2020-06-25T04:30:00-04,,,0,0,0
V01,2020-06-25T04:45:00-04,,,0,0,0
V01,2020-06-25T05:00:00-04,,,0,0,0
V01,2020-06-25T05:15:00-04,,,0,0,0
V01,2020-06-25T05:30:00-04,,,0,2,2
V01,2020-06-25T05:45:00-04,,,0,1,1
V01,2020-06-25T06:00:00-04,,,0,0,0
V01,2020-06-25T06:15:00-04,,,1,0,1
V01,2020-06-25T06:30:00-04,,,1,0,1
V01,2020-06-25T06:45:00-04,,,2,0,2
V01,2020-06-25T07:00:00-04,,,3,2,5
V01,2020-06-25T07:15:00-04,,,0,2,2
V01,2020-06-25T07:30:00-04,,,4,1,5
V01,2020-06-25T07:45:00-04,,,5,0,5
V01,2020-06-25T08:00:00-04,,,2,3,5
V01,2020-06-25T08:15:00-04,,,4,2,6
V01,2020-06-25T08:30:00-04,,,1,2,3
V01,2020-06-25T08:45:00-04,,,6,1,7
V01,2020-06-25T09:00:00-04,,,2,0,2
V01,2020-06-25T09:15:00-04,,,2,4,6
V01,2020-06-25T09:30:00-04,,,1,1,2
V01,2020-06-25T09:45:00-04,,,2,0,2
V01,2020-06-25T10:00:00-04,,,0,0,0
V01,2020-06-25T10:15:00-04,,,6,0,6
V01,2020-06-25T10:30:00-04,,,1,5,6
V01,2020-06-25T10:45:00-04,,,1,0,1
V01,2020-06-25T11:00:00-04,,,3,2,5
V01,2020-06-25T11:15:00-04,,,4,4,8
V01,2020-06-25T11:30:00-04,,,6,2,8
V01,2020-06-25T11:45:00-04,,,1,1,2
V01,2020-06-25T12:00:00-04,,,1,3,4
V01,2020-06-25T12:15:00-04,,,4,0,4
V01,2020-06-25T12:30:00-04,,,0,3,3
V01,2020-06-25T12:45:00-04,,,6,1,7
V01,2020-06-25T13:00:00-04,,,6,1,7
V01,2020-06-25T13:15:00-04,,,3,0,3
V01,2020-06-25T13:30:00-04,,,2,1,3
V01,2020-06-25T13:45:00-04,,,1,2,3
V01,2020-06-25T14:00:00-04,,,3,1,4
V01,2020-06-25T14:15:00-04,,,2,0,2
V01,2020-06-25T14:30:00-04,,,5,4,9
V01,2020-06-25T14:45:00-04,,,2,2,4
V01,2020-06-25T15:00:00-04,,,4,2,6
V01,2020-06-25T15:15:00-04,,,1,1,2
V01,2020-06-25T15:30:00-04,,,4,0,4
V01,2020-06-25T15:45:00-04,,,6,2,8
V01,2020-06-25T16:00:00-04,,,4,2,6
V01,2020-06-25T16:15:00-04,,,4,2,6
V01,2020-06-25T16:30:00-04,,,6,6,12
V01,2020-06-25T16:45:00-04,,,3,3,6
V01,2020-06-25T17:00:00-04,,,1,6,7
V01,2020-06-25T17:15:00-04,,,3,1,4
V01,2020-06-25T17:30:00-04,,,2,1,3
V01,2020-06-25T17:45:00-04,,,3,0,3
V01,2020-06-25T18:00:00-04,,,3,3,6
V01,2020-06-25T18:15:00-04,,,5,5,10
V01,2020-06-25T18:30:00-04,,,4,5,9
V01,2020-06-25T18:45:00-04,,,1,3,4
V01,2020-06-25T19:00:00-04,,,6,2,8
V01,2020-06-25T19:15:00-04,,,5,1,6
V01,2020-06-25T19:30:00-04,,,4,4,8
V01,2020-06-25T19:45:00-04,,,3,0,3
V01,2020-06-25T20:00:00-04,,,7,2,9
V01,2020-06-25T20:15:00-04,,,2,0,2
V01,2020-06-25T20:30:00-04,,,8,3,11
V01,2020-06-25T20:45:00-04,,,3,1,4
V01,2020-06-25T21:00:00-04,,,5,3,8
V01,2020-06-25T21:15:00-04,,,2,1,3
V01,2020-06-25T21:30:00-04,,,1,1,2
V01,2020-06-25T21:45:00-04,,,3,3,6
V01,2020-06-25T22:00:00-04,,,1,2,3
V01,2020-06-25T22:15:00-04,,,1,0,1
V01,2020-06-25T22:30:00-04,,,3,1,4
V01,2020-06-25T22:45:00-04,,,0,0,0
V01,2020-06-25T23:00:00-04,,,0,0,0
V01,2020-06-25T23:15:00-04,,,0,0,0
V01,2020-06-25T23:30:00-04,,,0,0,0
V01,2020-06-25T23:45:00-04,,,1,0,1
V01,2020-06-26T00:00:00-04,,,2,0,2
V01,2020-06-26T00:15:00-04,,,0,0,0
V01,2020-06-26T00:30:00-04,,,1,0,1
V01,2020-06-26T00:45:00-04,,,0,0,0
V01,2020-06-26T01:00:00-04,,,0,0,0
V01,2020-06-26T01:15:00-04,,,0,0,0
V01,2020-06-26T01:30:00-04,,,0,0,0
V01,2020-06-26T01:45:00-04,,,1,0,1
V01,2020-06-26T02:00:00-04,,,0,0,0
V01,2020-06-26T02:15:00-04,,,0,0,0
V01,2020-06-26T02:30:00-04,,,0,0,0
V01,2020-06-26T02:45:00-04,,,0,0,0
V01,2020-06-26T03:00:00-04,,,0,0,0
V01,2020-06-26T03:15:00-04,,,0,0,0
V01,2020-06-26T03:30:00-04,,,1,0,1
V01,2020-06-26T03:45:00-04,,,0,1,1
V01,2020-06-26T04:00:00-04,,,0,0,0
V01,2020-06-26T04:15:00-04,,,0,0,0
V01,2020-06-26T04:30:00-04,,,0,0,0
V01,2020-06-26T04:45:00-04,,,0,0,0
V01,2020-06-26T05:00:00-04,,,0,0,0
V01,2020-06-26T05:15:00-04,,,0,1,1
V01,2020-06-26T05:30:00-04,,,0,1,1
V01,2020-06-26T05:45:00-04,,,0,0,0
V01,2020-06-26T06:00:00-04,,,2,0,2
V01,2020-06-26T06:15:00-04,,,2,0,2
V01,2020-06-26T06:30:00-04,,,0,0,0
V01,2020-06-26T06:45:00-04,,,2,0,2
V01,2020-06-26T07:00:00-04,,,3,1,4
V01,2020-06-26T07:15:00-04,,,2,1,3
V01,2020-06-26T07:30:00-04,,,1,1,2
V01,2020-06-26T07:45:00-04,,,2,2,4
V01,2020-06-26T08:00:00-04,,,0,1,1
V01,2020-06-26T08:15:00-04,,,1,2,3
V01,2020-06-26T08:30:00-04,,,3,5,8
V01,2020-06-26T08:45:00-04,,,3,1,4
V01,2020-06-26T09:00:00-04,,,3,0,3
V01,2020-06-26T09:15:00-04,,,0,5,5
V01,2020-06-26T09:30:00-04,,,7,4,11
V01,2020-06-26T09:45:00-04,,,3,1,4
V01,2020-06-26T10:00:00-04,,,4,2,6
V01,2020-06-26T10:15:00-04,,,2,2,4
V01,2020-06-26T10:30:00-04,,,6,6,12
V01,2020-06-26T10:45:00-04,,,1,3,4
V01,2020-06-26T11:00:00-04,,,8,4,12
V01,2020-06-26T11:15:00-04,,,3,2,5
V01,2020-06-26T11:30:00-04,,,3,2,5
V01,2020-06-26T11:45:00-04,,,2,0,2
V01,2020-06-26T12:00:00-04,,,8,3,11
V01,2020-06-26T12:15:00-04,,,3,1,4
V01,2020-06-26T12:30:00-04,,,1,2,3
V01,2020-06-26T12:45:00-04,,,5,4,9
V01,2020-06-26T13:00:00-04,,,1,8,9
V01,2020-06-26T13:15:00-04,,,1,1,2
V01,2020-06-26T13:30:00-04,,,5,4,9
V01,2020-06-26T13:45:00-04,,,5,3,8
V01,2020-06-26T14:00:00-04,,,2,4,6
V01,2020-06-26T14:15:00-04,,,9,3,12
V01,2020-06-26T14:30:00-04,,,6,2,8
V01,2020-06-26T14:45:00-04,,,8,3,11
V01,2020-06-26T15:00:00-04,,,6,3,9
V01,2020-06-26T15:15:00-04,,,2,2,4
V01,2020-06-26T15:30:00-04,,,5,3,8
V01,2020-06-26T15:45:00-04,,,2,1,3
V01,2020-06-26T16:00:00-04,,,12,5,17
V01,2020-06-26T16:15:00-04,,,3,0,3
V01,2020-06-26T16:30:00-04,,,9,0,9
V01,2020-06-26T16:45:00-04,,,2,5,7
V01,2020-06-26T17:00:00-04,,,4,1,5
V01,2020-06-26T17:15:00-04,,,6,1,7
V01,2020-06-26T17:30:00-04,,,3,2,5
V01,2020-06-26T17:45:00-04,,,3,5,8
V01,2020-06-26T18:00:00-04,,,3,1,4
V01,2020-06-26T18:15:00-04,,,3,2,5
V01,2020-06-26T18:30:00-04,,,5,4,9
V01,2020-06-26T18:45:00-04,,,2,2,4
V01,2020-06-26T19:00:00-04,,,6,3,9
V01,2020-06-26T19:15:00-04,,,3,1,4
V01,2020-06-26T19:30:00-04,,,5,2,7
V01,2020-06-26T19:45:00-04,,,5,0,5
V01,2020-06-26T20:00:00-04,,,3,3,6
V01,2020-06-26T20:15:00-04,,,2,1,3
V01,2020-06-26T20:30:00-04,,,6,1,7
V01,2020-06-26T20:45:00-04,,,1,1,2
V01,2020-06-26T21:00:00-04,,,3,1,4
V01,2020-06-26T21:15:00-04,,,0,1,1
V01,2020-06-26T21:30:00-04,,,3,0,3
V01,2020-06-26T21:45:00-04,,,3,2,5
V01,2020-06-26T22:00:00-04,,,0,0,0
V01,2020-06-26T22:15:00-04,,,0,1,1
V01,2020-06-26T22:30:00-04,,,1,0,1
V01,2020-06-26T22:45:00-04,,,2,0,2
V01,2020-06-26T23:00:00-04,,,0,0,0
V01,2020-06-26T23:15:00-04,,,0,2,2
V01,2020-06-26T23:30:00-04,,,0,0,0
V01,2020-06-26T23:45:00-04,,,0,0,0
V01,2020-06-27T00:00:00-04,,,0,0,0
V01,2020-06-27T00:15:00-04,,,0,0,0
V01,2020-06-27T00:30:00-04,,,0,1,1
V01,2020-06-27T00:45:00-04,,,1,0,1
V01,2020-06-27T01:00:00-04,,,0,0,0
V01,2020-06-27T01:15:00-04,,,0,1,1
V01,2020-06-27T01:30:00-04,,,0,0,0
V01,2020-06-27T01:45:00-04,,,0,0,0
V01,2020-06-27T02:00:00-04,,,0,0,0
V01,2020-06-27T02:15:00-04,,,0,0,0
V01,2020-06-27T02:30:00-04,,,0,0,0
V01,2020-06-27T02:45:00-04,,,0,0,0
V01,2020-06-27T03:00:00-04,,,0,0,0
V01,2020-06-27T03:15:00-04,,,0,0,0
V01,2020-06-27T03:30:00-04,,,0,0,0
V01,2020-06-27T03:45:00-04,,,0,0,0
V01,2020-06-27T04:00:00-04,,,0,0,0
V01,2020-06-27T04:15:00-04,,,0,0,0
V01,2020-06-27T04:30:00-04,,,0,0,0
V01,2020-06-27T04:45:00-04,,,0,0,0
V01,2020-06-27T05:00:00-04,,,0,0,0
V01,2020-06-27T05:15:00-04,,,1,1,2
V01,2020-06-27T05:30:00-04,,,0,0,0
V01,2020-06-27T05:45:00-04,,,0,0,0
V01,2020-06-27T06:00:00-04,,,0,0,0
V01,2020-06-27T06:15:00-04,,,0,0,0
V01,2020-06-27T06:30:00-04,,,0,0,0
V01,2020-06-27T06:45:00-04,,,0,0,0
V01,2020-06-27T07:00:00-04,,,1,0,1
V01,2020-06-27T07:15:00-04,,,1,0,1
V01,2020-06-27T07:30:00-04,,,1,0,1
V01,2020-06-27T07:45:00-04,,,1,0,1
V01,2020-06-27T08:00:00-04,,,2,1,3
V01,2020-06-27T08:15:00-04,,,1,1,2
V01,2020-06-27T08:30:00-04,,,2,2,4
V01,2020-06-27T08:45:00-04,,,4,2,6
V01,2020-06-27T09:00:00-04,,,0,1,1
V01,2020-06-27T09:15:00-04,,,0,1,1
V01,2020-06-27T09:30:00-04,,,2,0,2
V01,2020-06-27T09:45:00-04,,,0,1,1
V01,2020-06-27T10:00:00-04,,,1,0,1
V01,2020-06-27T10:15:00-04,,,0,2,2
V01,2020-06-27T10:30:00-04,,,0,0,0
V01,2020-06-27T10:45:00-04,,,1,1,2
V01,2020-06-27T11:00:00-04,,,2,1,3
V01,2020-06-27T11:15:00-04,,,1,1,2
V01,2020-06-27T11:30:00-04,,,2,5,7
V01,2020-06-27T11:45:00-04,,,1,0,1
V01,2020-06-27T12:00:00-04,,,5,2,7
V01,2020-06-27T12:15:00-04,,,4,3,7
V01,2020-06-27T12:30:00-04,,,3,0,3
V01,2020-06-27T12:45:00-04,,,2,0,2
V01,2020-06-27T13:00:00-04,,,0,4,4
V01,2020-06-27T13:15:00-04,,,6,1,7
V01,2020-06-27T13:30:00-04,,,10,0,10
V01,2020-06-27T13:45:00-04,,,9,3,12
V01,2020-06-27T14:00:00-04,,,1,5,6
V01,2020-06-27T14:15:00-04,,,12,6,18
V01,2020-06-27T14:30:00-04,,,4,8,12
V01,2020-06-27T14:45:00-04,,,14,2,16
V01,2020-06-27T15:00:00-04,,,4,2,6
V01,2020-06-27T15:15:00-04,,,6,7,13
V01,2020-06-27T15:30:00-04,,,10,8,18
V01,2020-06-27T15:45:00-04,,,10,4,14
V01,2020-06-27T16:00:00-04,,,11,7,18
V01,2020-06-27T16:15:00-04,,,6,4,10
V01,2020-06-27T16:30:00-04,,,5,1,6
V01,2020-06-27T16:45:00-04,,,7,2,9
V01,2020-06-27T17:00:00-04,,,10,3,13
V01,2020-06-27T17:15:00-04,,,2,4,6
V01,2020-06-27T17:30:00-04,,,6,4,10
V01,2020-06-27T17:45:00-04,,,5,2,7
V01,2020-06-27T18:00:00-04,,,11,2,13
V01,2020-06-27T18:15:00-04,,,4,5,9
