Variable,Imposition,Prop_affaires_QC,Annee_imposition,Nombre,Unite_nombre,Montant,Unite_montant
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2013,,,1480494,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2014,,,1516236,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2015,,,2925716,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2016,,,3007274,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2017,,,3102223,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2018,,,3102931,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,100 %,2019,,,3163294,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1986,,,667185,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1987,,,788083,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1988,,,938418,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1989,,,917733,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1990,,,862751,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1991,,,831850,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1992,,,874444,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1993,,,939794,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1994,,,1043785,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1995,,,1299320,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1996,,,1423189,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1997,,,1609222,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1998,,,1870328,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1999,,,2005057,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2000,,,1745370,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2001,,,1692520,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2002,,,1704219,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2003,,,1891316,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2004,,,1908032,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2005,,,2063043,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2006,,,2078205,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2007,,,2156549,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2008,,,1936235,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2009,,,1974493,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2010,,,2161618,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2011,,,2426592,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2012,,,2515503,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2013,,,2406118,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2014,,,2567055,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2015,,,4528683,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2016,,,4658764,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2017,,,4834367,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2018,,,4830056,Milliers de dollars
Cotisation au Fonds des services de sant̩,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2019,,,4957919,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1986,,,638492,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1987,,,755368,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1988,,,901869,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1989,,,1029403,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1990,,,1004111,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1991,,,1036960,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1992,,,1133128,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1993,,,1135464,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1994,,,1211410,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1995,,,1436985,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1996,,,1520797,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1997,,,1652513,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1998,,,1774249,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,1999,,,2258918,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2000,,,1665153,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2001,,,1459108,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2002,,,1521327,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2003,,,1595473,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2004,,,1641799,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2005,,,1766805,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2006,,,1781930,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2007,,,1768993,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2008,,,1813965,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2009,,,1806232,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2010,,,2161342,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2011,,,2468964,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2012,,,2760989,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2013,,,2812065,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2014,,,2871728,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2015,,,2925716,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2016,,,3007274,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2017,,,3102223,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2018,,,3102931,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,100 %,2019,,,3163294,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1986,,,1094110,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1987,,,1267146,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1988,,,1471117,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1989,,,1614986,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1990,,,1633649,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1991,,,1689208,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1992,,,1854792,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1993,,,1835375,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1994,,,1900021,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1995,,,2195209,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1996,,,2371839,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1997,,,2557762,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1998,,,2832048,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,1999,,,3534513,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2000,,,2801849,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2001,,,2734638,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2002,,,2683124,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2003,,,2955877,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2004,,,2937819,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2005,,,3088621,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2006,,,3094866,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2007,,,3190216,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2008,,,3205024,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2009,,,3094671,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2010,,,3722130,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2011,,,3987920,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2012,,,4237285,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2013,,,4286912,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2014,,,4409878,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2015,,,4528683,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2016,,,4658764,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2017,,,4834367,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2018,,,4830056,Milliers de dollars
Cotisation au Fonds des services de sant̩,Ensemble des soci̩t̩s,Ensemble des soci̩t̩s,2019,,,4957919,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1986,,,871655,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1987,,,1080415,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1988,,,1219175,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1989,,,1376176,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1990,,,1318912,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1991,,,1352629,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1992,,,1458443,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1993,,,1573336,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1994,,,1705796,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1995,,,2068272,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1996,,,2256071,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1997,,,2499999,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1998,,,2785983,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,1999,,,2928877,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2000,,,3133163,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2001,,,3038441,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2002,,,3216531,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2003,,,3217952,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2004,,,3231161,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2005,,,3745146,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2006,,,3779073,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2007,,,3904510,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2008,,,3955527,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2009,,,3757914,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2010,,,3869548,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2011,,,4152029,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2012,,,4366530,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2013,,,4546304,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2014,,,4776229,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2015,,,6647912,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2016,,,6920216,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2017,,,7181291,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2018,,,7993219,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,100 %,2019,,,7711606,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1986,,,1487441,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1987,,,1832558,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1988,,,2102736,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1989,,,2306581,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1990,,,2068184,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1991,,,2097596,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1992,,,2223964,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1993,,,2493206,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1994,,,2716930,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1995,,,3278832,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1996,,,3782405,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1997,,,4296508,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1998,,,4829584,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,1999,,,5005086,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2000,,,5160150,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2001,,,5039207,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2002,,,5215006,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2003,,,5564235,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2004,,,5811350,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2005,,,6240348,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2006,,,6565092,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2007,,,6702790,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2008,,,6046902,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2009,,,6274254,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2010,,,6762242,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2011,,,7435841,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2012,,,7534568,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2013,,,7510369,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2014,,,7933096,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2015,,,10592389,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2016,,,11124557,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2017,,,11714643,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2018,,,12678959,Milliers de dollars
Total des pr̩l̬vements fiscaux,Soci̩t̩s impos̩es,Ensemble des soci̩t̩s,2019,,,12391551,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1986,,,1342396,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1987,,,1629487,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1988,,,1849065,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1989,,,2181556,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1990,,,2167440,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1991,,,2300015,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1992,,,2543932,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1993,,,2644599,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1994,,,2778909,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1995,,,3193597,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1996,,,3514426,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1997,,,3689429,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1998,,,3715309,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,1999,,,4216064,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2000,,,3989624,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2001,,,3915326,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2002,,,3957745,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2003,,,4014620,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2004,,,3973479,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2005,,,4487642,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2006,,,4522285,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2007,,,4641710,Milliers de dollars
Total des pr̩l̬vements fiscaux,Ensemble des soci̩t̩s,100 %,2008,,,4770207,Milliers de dollars
